ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
250;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2011 1e kwartaal;650.0;35.0
251;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2011 2e kwartaal;574.0;33.0
252;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2011 3e kwartaal;645.0;33.0
253;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2011 4e kwartaal;588.0;33.0
254;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2011;2457.0;33.0
255;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2012 1e kwartaal;509.0;32.0
256;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2012 2e kwartaal;559.0;31.0
257;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2012 3e kwartaal;499.0;31.0
258;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2012 4e kwartaal;610.0;30.0
259;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2012;2177.0;31.0
260;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2013 1e kwartaal;619.0;31.0
261;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2013 2e kwartaal;678.0;32.0
262;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2013 3e kwartaal;619.0;33.0
263;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2013 4e kwartaal;804.0;33.0
264;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2013;2720.0;32.0
265;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2014 1e kwartaal;837.0;34.0
266;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2014 2e kwartaal;725.0;35.0
267;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2014 3e kwartaal;757.0;35.0
268;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2014 4e kwartaal;872.0;34.0
269;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2014;3191.0;34.0
270;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2015 1e kwartaal;818.0;35.0
271;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2015 2e kwartaal;720.0;35.0
272;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2015 3e kwartaal;665.0;35.0
273;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2015 4e kwartaal;794.0;35.0
274;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2015;2997.0;35.0
275;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2016 1e kwartaal;715.0;35.0
276;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2016 2e kwartaal;567.0;34.0
277;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2016 3e kwartaal;546.0;35.0
278;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2016 4e kwartaal;643.0;34.0
279;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2016;2471.0;34.0
280;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2017 1e kwartaal;579.0;33.0
281;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2017 2e kwartaal;543.0;34.0
282;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2017 3e kwartaal;617.0;34.0
283;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2017 4e kwartaal;606.0;34.0
284;Totaal alle beëindigingen;Natuurlijke personen totaal;Oost-Nederland (LD);2017;2345.0;34.0
285;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);1999 1e kwartaal;2.0;1.0
286;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);1999 2e kwartaal;23.0;2.0
287;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);1999 3e kwartaal;27.0;2.0
288;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);1999 4e kwartaal;47.0;4.0
289;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);1999;99.0;3.0
290;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2000 1e kwartaal;51.0;6.0
291;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2000 2e kwartaal;67.0;8.0
292;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2000 3e kwartaal;118.0;10.0
293;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2000 4e kwartaal;117.0;12.0
294;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2000;353.0;10.0
295;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2001 1e kwartaal;154.0;13.0
296;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2001 2e kwartaal;185.0;15.0
297;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2001 3e kwartaal;207.0;17.0
298;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2001 4e kwartaal;204.0;20.0
299;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2001;750.0;16.0
300;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2002 1e kwartaal;369.0;25.0
301;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2002 2e kwartaal;432.0;29.0
302;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2002 3e kwartaal;581.0;30.0
303;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2002 4e kwartaal;623.0;31.0
304;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2002;2005.0;29.0
305;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2003 1e kwartaal;714.0;31.0
306;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2003 2e kwartaal;883.0;31.0
307;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2003 3e kwartaal;896.0;31.0
308;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2003 4e kwartaal;935.0;30.0
309;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2003;3428.0;31.0
310;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2004 1e kwartaal;721.0;31.0
311;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2004 2e kwartaal;923.0;31.0
312;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2004 3e kwartaal;884.0;32.0
313;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2004 4e kwartaal;934.0;30.0
314;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2004;3462.0;31.0
315;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2005 1e kwartaal;998.0;33.0
316;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2005 2e kwartaal;1083.0;31.0
317;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2005 3e kwartaal;1080.0;31.0
318;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2005 4e kwartaal;1080.0;30.0
319;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2005;4241.0;31.0
320;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2006 1e kwartaal;960.0;30.0
321;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2006 2e kwartaal;1162.0;31.0
322;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2006 3e kwartaal;1161.0;32.0
323;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2006 4e kwartaal;1348.0;31.0
324;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2006;4631.0;31.0
325;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2007 1e kwartaal;1210.0;32.0
326;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2007 2e kwartaal;1562.0;35.0
327;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2007 3e kwartaal;1371.0;34.0
328;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2007 4e kwartaal;1421.0;34.0
329;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2007;5564.0;34.0
330;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2008 1e kwartaal;1630.0;35.0
331;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2008 2e kwartaal;1583.0;35.0
332;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2008 3e kwartaal;1385.0;35.0
333;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2008 4e kwartaal;1609.0;35.0
334;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2008;6207.0;35.0
335;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2009 1e kwartaal;1534.0;37.0
336;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2009 2e kwartaal;1586.0;38.0
337;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2009 3e kwartaal;1465.0;37.0
338;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2009 4e kwartaal;1627.0;38.0
339;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2009;6212.0;38.0
340;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2010 1e kwartaal;1435.0;38.0
341;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2010 2e kwartaal;1453.0;38.0
342;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2010 3e kwartaal;1461.0;39.0
343;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2010 4e kwartaal;1793.0;38.0
344;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2010;6142.0;38.0
345;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2011 1e kwartaal;1355.0;37.0
346;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2011 2e kwartaal;1104.0;38.0
347;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2011 3e kwartaal;1049.0;38.0
348;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2011 4e kwartaal;1053.0;37.0
349;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2011;4561.0;38.0
350;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2012 1e kwartaal;1056.0;36.0
351;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2012 2e kwartaal;1036.0;35.0
352;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2012 3e kwartaal;1021.0;34.0
353;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2012 4e kwartaal;1136.0;35.0
354;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2012;4249.0;35.0
355;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2013 1e kwartaal;1159.0;35.0
356;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2013 2e kwartaal;1135.0;36.0
357;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2013 3e kwartaal;1159.0;35.0
358;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2013 4e kwartaal;1327.0;36.0
359;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2013;4780.0;35.0
360;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2014 1e kwartaal;1340.0;37.0
361;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2014 2e kwartaal;1454.0;36.0
362;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2014 3e kwartaal;1485.0;36.0
363;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2014 4e kwartaal;1450.0;36.0
364;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2014;5729.0;36.0
365;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2015 1e kwartaal;1484.0;36.0
366;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2015 2e kwartaal;1361.0;37.0
367;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2015 3e kwartaal;1523.0;37.0
368;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2015 4e kwartaal;1461.0;36.0
369;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2015;5829.0;36.0
370;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2016 1e kwartaal;1404.0;36.0
371;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2016 2e kwartaal;1270.0;35.0
372;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2016 3e kwartaal;1263.0;36.0
373;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2016 4e kwartaal;1313.0;36.0
374;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2016;5250.0;36.0
375;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2017 1e kwartaal;1092.0;35.0
376;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2017 2e kwartaal;1267.0;36.0
377;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2017 3e kwartaal;1119.0;37.0
378;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2017 4e kwartaal;1195.0;37.0
379;Totaal alle beëindigingen;Natuurlijke personen totaal;West-Nederland (LD);2017;4673.0;36.0
380;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);1999 1e kwartaal;16.0;0.0
381;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);1999 2e kwartaal;22.0;1.0
382;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);1999 3e kwartaal;37.0;2.0
383;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);1999 4e kwartaal;41.0;3.0
384;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);1999;116.0;2.0
385;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2000 1e kwartaal;37.0;6.0
386;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2000 2e kwartaal;57.0;7.0
387;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2000 3e kwartaal;88.0;9.0
388;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2000 4e kwartaal;77.0;11.0
389;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2000;259.0;9.0
390;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2001 1e kwartaal;117.0;12.0
391;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2001 2e kwartaal;136.0;14.0
392;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2001 3e kwartaal;110.0;16.0
393;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2001 4e kwartaal;137.0;18.0
394;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2001;500.0;15.0
395;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2002 1e kwartaal;183.0;24.0
396;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2002 2e kwartaal;288.0;29.0
397;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2002 3e kwartaal;243.0;31.0
398;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2002 4e kwartaal;355.0;31.0
399;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2002;1069.0;29.0
400;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2003 1e kwartaal;410.0;32.0
401;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2003 2e kwartaal;350.0;32.0
402;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2003 3e kwartaal;428.0;32.0
403;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2003 4e kwartaal;521.0;33.0
404;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2003;1709.0;32.0
405;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2004 1e kwartaal;416.0;31.0
406;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2004 2e kwartaal;463.0;31.0
407;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2004 3e kwartaal;354.0;31.0
408;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2004 4e kwartaal;380.0;31.0
409;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2004;1613.0;31.0
410;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2005 1e kwartaal;390.0;31.0
411;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2005 2e kwartaal;504.0;30.0
412;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2005 3e kwartaal;478.0;33.0
413;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2005 4e kwartaal;617.0;35.0
414;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2005;1989.0;33.0
415;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2006 1e kwartaal;548.0;34.0
416;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2006 2e kwartaal;584.0;34.0
417;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2006 3e kwartaal;460.0;34.0
418;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2006 4e kwartaal;627.0;34.0
419;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2006;2219.0;34.0
420;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2007 1e kwartaal;599.0;34.0
421;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2007 2e kwartaal;634.0;35.0
422;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2007 3e kwartaal;595.0;34.0
423;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2007 4e kwartaal;732.0;35.0
424;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2007;2560.0;35.0
425;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2008 1e kwartaal;636.0;33.0
426;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2008 2e kwartaal;618.0;34.0
427;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2008 3e kwartaal;638.0;35.0
428;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2008 4e kwartaal;859.0;36.0
429;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2008;2751.0;34.0
430;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2009 1e kwartaal;779.0;34.0
431;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2009 2e kwartaal;782.0;36.0
432;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2009 3e kwartaal;759.0;37.0
433;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2009 4e kwartaal;708.0;36.0
434;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2009;3028.0;36.0
435;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2010 1e kwartaal;811.0;38.0
436;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2010 2e kwartaal;711.0;36.0
437;Totaal alle beëindigingen;Natuurlijke personen totaal;Zuid-Nederland (LD);2010 3e kwartaal;676.0;38.0
