ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
369;Voertuigen met bromfietskenteken;Bodegraven-Reeuwijk;2022;2445.0;68.0
370;Voertuigen met bromfietskenteken;Bodegraven-Reeuwijk;2023;2564.0;71.0
371;Voertuigen met bromfietskenteken;Bodegraven-Reeuwijk;2024;2472.0;68.0
372;Voertuigen met bromfietskenteken;Boekel;2019;1039.0;98.0
373;Voertuigen met bromfietskenteken;Boekel;2020;1066.0;99.0
374;Voertuigen met bromfietskenteken;Boekel;2021;1176.0;107.0
375;Voertuigen met bromfietskenteken;Boekel;2022;1215.0;110.0
376;Voertuigen met bromfietskenteken;Boekel;2023;1233.0;110.0
377;Voertuigen met bromfietskenteken;Boekel;2024;1221.0;108.0
378;Voertuigen met bromfietskenteken;Borger-Odoorn;2019;1632.0;64.0
379;Voertuigen met bromfietskenteken;Borger-Odoorn;2020;1709.0;67.0
380;Voertuigen met bromfietskenteken;Borger-Odoorn;2021;1748.0;68.0
381;Voertuigen met bromfietskenteken;Borger-Odoorn;2022;1907.0;74.0
382;Voertuigen met bromfietskenteken;Borger-Odoorn;2023;2025.0;78.0
383;Voertuigen met bromfietskenteken;Borger-Odoorn;2024;2067.0;79.0
384;Voertuigen met bromfietskenteken;Borne;2019;1234.0;53.0
385;Voertuigen met bromfietskenteken;Borne;2020;1217.0;52.0
386;Voertuigen met bromfietskenteken;Borne;2021;1286.0;54.0
387;Voertuigen met bromfietskenteken;Borne;2022;1344.0;56.0
388;Voertuigen met bromfietskenteken;Borne;2023;1360.0;55.0
389;Voertuigen met bromfietskenteken;Borne;2024;1306.0;53.0
390;Voertuigen met bromfietskenteken;Borsele;2019;1772.0;78.0
391;Voertuigen met bromfietskenteken;Borsele;2020;1853.0;81.0
392;Voertuigen met bromfietskenteken;Borsele;2021;2108.0;92.0
393;Voertuigen met bromfietskenteken;Borsele;2022;2361.0;103.0
394;Voertuigen met bromfietskenteken;Borsele;2023;2489.0;107.0
395;Voertuigen met bromfietskenteken;Borsele;2024;2506.0;108.0
396;Voertuigen met bromfietskenteken;Boxmeer;2019;1505.0;52.0
397;Voertuigen met bromfietskenteken;Boxmeer;2020;1585.0;54.0
398;Voertuigen met bromfietskenteken;Boxmeer;2021;1778.0;60.0
399;Voertuigen met bromfietskenteken;Boxmeer;2022;;
400;Voertuigen met bromfietskenteken;Boxmeer;2023;;
401;Voertuigen met bromfietskenteken;Boxmeer;2024;;
402;Voertuigen met bromfietskenteken;Boxtel;2019;2028.0;66.0
403;Voertuigen met bromfietskenteken;Boxtel;2020;2001.0;65.0
404;Voertuigen met bromfietskenteken;Boxtel;2021;2239.0;68.0
405;Voertuigen met bromfietskenteken;Boxtel;2022;2232.0;67.0
406;Voertuigen met bromfietskenteken;Boxtel;2023;2230.0;66.0
407;Voertuigen met bromfietskenteken;Boxtel;2024;2164.0;64.0
408;Voertuigen met bromfietskenteken;Breda;2019;10024.0;55.0
409;Voertuigen met bromfietskenteken;Breda;2020;10477.0;57.0
410;Voertuigen met bromfietskenteken;Breda;2021;10824.0;59.0
411;Voertuigen met bromfietskenteken;Breda;2022;11306.0;61.0
412;Voertuigen met bromfietskenteken;Breda;2023;11303.0;61.0
413;Voertuigen met bromfietskenteken;Breda;2024;10990.0;58.0
414;Voertuigen met bromfietskenteken;Brielle;2019;1430.0;83.0
415;Voertuigen met bromfietskenteken;Brielle;2020;1486.0;86.0
416;Voertuigen met bromfietskenteken;Brielle;2021;1582.0;91.0
417;Voertuigen met bromfietskenteken;Brielle;2022;1624.0;92.0
418;Voertuigen met bromfietskenteken;Brielle;2023;;
419;Voertuigen met bromfietskenteken;Brielle;2024;;
420;Voertuigen met bromfietskenteken;Bronckhorst;2019;2210.0;61.0
421;Voertuigen met bromfietskenteken;Bronckhorst;2020;2285.0;63.0
422;Voertuigen met bromfietskenteken;Bronckhorst;2021;2484.0;69.0
423;Voertuigen met bromfietskenteken;Bronckhorst;2022;2579.0;71.0
424;Voertuigen met bromfietskenteken;Bronckhorst;2023;2696.0;74.0
425;Voertuigen met bromfietskenteken;Bronckhorst;2024;2760.0;76.0
426;Voertuigen met bromfietskenteken;Brummen;2019;1109.0;54.0
427;Voertuigen met bromfietskenteken;Brummen;2020;1158.0;56.0
428;Voertuigen met bromfietskenteken;Brummen;2021;1247.0;60.0
429;Voertuigen met bromfietskenteken;Brummen;2022;1267.0;61.0
430;Voertuigen met bromfietskenteken;Brummen;2023;1320.0;63.0
431;Voertuigen met bromfietskenteken;Brummen;2024;1266.0;59.0
432;Voertuigen met bromfietskenteken;Brunssum;2019;2243.0;80.0
433;Voertuigen met bromfietskenteken;Brunssum;2020;2198.0;79.0
434;Voertuigen met bromfietskenteken;Brunssum;2021;2181.0;79.0
435;Voertuigen met bromfietskenteken;Brunssum;2022;2128.0;77.0
436;Voertuigen met bromfietskenteken;Brunssum;2023;2121.0;77.0
437;Voertuigen met bromfietskenteken;Brunssum;2024;1994.0;72.0
438;Voertuigen met bromfietskenteken;Bunnik;2019;763.0;50.0
439;Voertuigen met bromfietskenteken;Bunnik;2020;869.0;57.0
440;Voertuigen met bromfietskenteken;Bunnik;2021;872.0;57.0
441;Voertuigen met bromfietskenteken;Bunnik;2022;895.0;57.0
442;Voertuigen met bromfietskenteken;Bunnik;2023;922.0;58.0
443;Voertuigen met bromfietskenteken;Bunnik;2024;944.0;59.0
444;Voertuigen met bromfietskenteken;Bunschoten;2019;1781.0;83.0
445;Voertuigen met bromfietskenteken;Bunschoten;2020;1765.0;81.0
446;Voertuigen met bromfietskenteken;Bunschoten;2021;1705.0;77.0
447;Voertuigen met bromfietskenteken;Bunschoten;2022;1641.0;74.0
448;Voertuigen met bromfietskenteken;Bunschoten;2023;1548.0;69.0
449;Voertuigen met bromfietskenteken;Bunschoten;2024;1435.0;63.0
450;Voertuigen met bromfietskenteken;Buren;2019;2037.0;77.0
451;Voertuigen met bromfietskenteken;Buren;2020;2050.0;77.0
452;Voertuigen met bromfietskenteken;Buren;2021;2138.0;79.0
453;Voertuigen met bromfietskenteken;Buren;2022;2198.0;81.0
454;Voertuigen met bromfietskenteken;Buren;2023;2215.0;80.0
455;Voertuigen met bromfietskenteken;Buren;2024;2214.0;80.0
456;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2019;4435.0;66.0
457;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2020;4590.0;68.0
458;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2021;4909.0;73.0
459;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2022;4952.0;74.0
460;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2023;5005.0;74.0
461;Voertuigen met bromfietskenteken;Capelle aan den IJssel;2024;4771.0;70.0
462;Voertuigen met bromfietskenteken;Castricum;2019;2068.0;58.0
463;Voertuigen met bromfietskenteken;Castricum;2020;2067.0;57.0
464;Voertuigen met bromfietskenteken;Castricum;2021;2094.0;58.0
465;Voertuigen met bromfietskenteken;Castricum;2022;1964.0;54.0
466;Voertuigen met bromfietskenteken;Castricum;2023;1953.0;54.0
467;Voertuigen met bromfietskenteken;Castricum;2024;1928.0;53.0
468;Voertuigen met bromfietskenteken;Coevorden;2019;2044.0;58.0
469;Voertuigen met bromfietskenteken;Coevorden;2020;2163.0;61.0
470;Voertuigen met bromfietskenteken;Coevorden;2021;2275.0;64.0
471;Voertuigen met bromfietskenteken;Coevorden;2022;2462.0;69.0
472;Voertuigen met bromfietskenteken;Coevorden;2023;2585.0;72.0
473;Voertuigen met bromfietskenteken;Coevorden;2024;2521.0;71.0
474;Voertuigen met bromfietskenteken;Cranendonck;2019;1350.0;66.0
475;Voertuigen met bromfietskenteken;Cranendonck;2020;1353.0;64.0
476;Voertuigen met bromfietskenteken;Cranendonck;2021;1403.0;67.0
477;Voertuigen met bromfietskenteken;Cranendonck;2022;1426.0;69.0
478;Voertuigen met bromfietskenteken;Cranendonck;2023;1419.0;68.0
479;Voertuigen met bromfietskenteken;Cranendonck;2024;1391.0;67.0
480;Voertuigen met bromfietskenteken;Cuijk;2019;1340.0;54.0
481;Voertuigen met bromfietskenteken;Cuijk;2020;1392.0;55.0
482;Voertuigen met bromfietskenteken;Cuijk;2021;1608.0;63.0
483;Voertuigen met bromfietskenteken;Cuijk;2022;;
484;Voertuigen met bromfietskenteken;Cuijk;2023;;
485;Voertuigen met bromfietskenteken;Cuijk;2024;;
486;Voertuigen met bromfietskenteken;Culemborg;2019;1194.0;42.0
487;Voertuigen met bromfietskenteken;Culemborg;2020;1199.0;41.0
488;Voertuigen met bromfietskenteken;Culemborg;2021;1289.0;44.0
489;Voertuigen met bromfietskenteken;Culemborg;2022;1312.0;45.0
490;Voertuigen met bromfietskenteken;Culemborg;2023;1306.0;44.0
491;Voertuigen met bromfietskenteken;Culemborg;2024;1267.0;42.0
492;Voertuigen met bromfietskenteken;Dalfsen;2019;1512.0;53.0
493;Voertuigen met bromfietskenteken;Dalfsen;2020;1589.0;56.0
494;Voertuigen met bromfietskenteken;Dalfsen;2021;1654.0;57.0
495;Voertuigen met bromfietskenteken;Dalfsen;2022;1756.0;60.0
496;Voertuigen met bromfietskenteken;Dalfsen;2023;1903.0;64.0
497;Voertuigen met bromfietskenteken;Dalfsen;2024;1909.0;64.0
498;Voertuigen met bromfietskenteken;Dantumadiel;2019;1489.0;79.0
499;Voertuigen met bromfietskenteken;Dantumadiel;2020;1512.0;80.0
500;Voertuigen met bromfietskenteken;Dantumadiel;2021;1606.0;85.0
501;Voertuigen met bromfietskenteken;Dantumadiel;2022;1728.0;91.0
502;Voertuigen met bromfietskenteken;Dantumadiel;2023;1801.0;94.0
503;Voertuigen met bromfietskenteken;Dantumadiel;2024;1812.0;95.0
504;Voertuigen met bromfietskenteken;Delft;2019;6977.0;68.0
505;Voertuigen met bromfietskenteken;Delft;2020;6259.0;60.0
506;Voertuigen met bromfietskenteken;Delft;2021;6285.0;61.0
507;Voertuigen met bromfietskenteken;Delft;2022;6068.0;58.0
508;Voertuigen met bromfietskenteken;Delft;2023;5914.0;56.0
509;Voertuigen met bromfietskenteken;Delft;2024;5881.0;54.0
510;Voertuigen met bromfietskenteken;Delfzijl;2019;1296.0;52.0
511;Voertuigen met bromfietskenteken;Delfzijl;2020;1312.0;53.0
512;Voertuigen met bromfietskenteken;Delfzijl;2021;;
513;Voertuigen met bromfietskenteken;Delfzijl;2022;;
514;Voertuigen met bromfietskenteken;Delfzijl;2023;;
515;Voertuigen met bromfietskenteken;Delfzijl;2024;;
516;Voertuigen met bromfietskenteken;Deurne;2019;2666.0;82.0
517;Voertuigen met bromfietskenteken;Deurne;2020;2655.0;82.0
518;Voertuigen met bromfietskenteken;Deurne;2021;2765.0;85.0
519;Voertuigen met bromfietskenteken;Deurne;2022;2809.0;86.0
520;Voertuigen met bromfietskenteken;Deurne;2023;2860.0;87.0
521;Voertuigen met bromfietskenteken;Deurne;2024;2837.0;86.0
522;Voertuigen met bromfietskenteken;Deventer;2019;6589.0;66.0
523;Voertuigen met bromfietskenteken;Deventer;2020;6661.0;66.0
524;Voertuigen met bromfietskenteken;Deventer;2021;6737.0;67.0
525;Voertuigen met bromfietskenteken;Deventer;2022;6593.0;65.0
526;Voertuigen met bromfietskenteken;Deventer;2023;6489.0;63.0
527;Voertuigen met bromfietskenteken;Deventer;2024;6085.0;59.0
528;Voertuigen met bromfietskenteken;Diemen;2019;2431.0;83.0
529;Voertuigen met bromfietskenteken;Diemen;2020;2281.0;74.0
530;Voertuigen met bromfietskenteken;Diemen;2021;2196.0;70.0
531;Voertuigen met bromfietskenteken;Diemen;2022;2106.0;66.0
532;Voertuigen met bromfietskenteken;Diemen;2023;2003.0;61.0
533;Voertuigen met bromfietskenteken;Diemen;2024;1902.0;58.0
534;Voertuigen met bromfietskenteken;Dijk en Waard;2019;;
535;Voertuigen met bromfietskenteken;Dijk en Waard;2020;;
536;Voertuigen met bromfietskenteken;Dijk en Waard;2021;;
537;Voertuigen met bromfietskenteken;Dijk en Waard;2022;6197.0;71.0
538;Voertuigen met bromfietskenteken;Dijk en Waard;2023;6178.0;69.0
539;Voertuigen met bromfietskenteken;Dijk en Waard;2024;5910.0;66.0
540;Voertuigen met bromfietskenteken;Dinkelland;2019;2028.0;77.0
541;Voertuigen met bromfietskenteken;Dinkelland;2020;2100.0;79.0
542;Voertuigen met bromfietskenteken;Dinkelland;2021;2386.0;90.0
543;Voertuigen met bromfietskenteken;Dinkelland;2022;2598.0;98.0
544;Voertuigen met bromfietskenteken;Dinkelland;2023;2739.0;102.0
545;Voertuigen met bromfietskenteken;Dinkelland;2024;2721.0;102.0
546;Voertuigen met bromfietskenteken;Doesburg;2019;725.0;65.0
547;Voertuigen met bromfietskenteken;Doesburg;2020;740.0;67.0
548;Voertuigen met bromfietskenteken;Doesburg;2021;740.0;67.0
549;Voertuigen met bromfietskenteken;Doesburg;2022;759.0;69.0
550;Voertuigen met bromfietskenteken;Doesburg;2023;790.0;71.0
551;Voertuigen met bromfietskenteken;Doesburg;2024;779.0;70.0
552;Voertuigen met bromfietskenteken;Doetinchem;2019;3506.0;61.0
553;Voertuigen met bromfietskenteken;Doetinchem;2020;3534.0;61.0
554;Voertuigen met bromfietskenteken;Doetinchem;2021;3655.0;63.0
555;Voertuigen met bromfietskenteken;Doetinchem;2022;3798.0;65.0
556;Voertuigen met bromfietskenteken;Doetinchem;2023;3771.0;64.0
557;Voertuigen met bromfietskenteken;Doetinchem;2024;3591.0;60.0
558;Voertuigen met bromfietskenteken;Dongen;2019;1439.0;55.0
559;Voertuigen met bromfietskenteken;Dongen;2020;1479.0;56.0
560;Voertuigen met bromfietskenteken;Dongen;2021;1536.0;58.0
561;Voertuigen met bromfietskenteken;Dongen;2022;1574.0;59.0
562;Voertuigen met bromfietskenteken;Dongen;2023;1619.0;60.0
563;Voertuigen met bromfietskenteken;Dongen;2024;1624.0;60.0
564;Voertuigen met bromfietskenteken;Dordrecht;2019;8838.0;74.0
565;Voertuigen met bromfietskenteken;Dordrecht;2020;8989.0;75.0
566;Voertuigen met bromfietskenteken;Dordrecht;2021;9411.0;79.0
567;Voertuigen met bromfietskenteken;Dordrecht;2022;9523.0;80.0
568;Voertuigen met bromfietskenteken;Dordrecht;2023;9368.0;77.0
569;Voertuigen met bromfietskenteken;Dordrecht;2024;8942.0;73.0
570;Voertuigen met bromfietskenteken;Drechterland;2019;1186.0;61.0
571;Voertuigen met bromfietskenteken;Drechterland;2020;1189.0;60.0
572;Voertuigen met bromfietskenteken;Drechterland;2021;1234.0;62.0
573;Voertuigen met bromfietskenteken;Drechterland;2022;1216.0;61.0
574;Voertuigen met bromfietskenteken;Drechterland;2023;1253.0;61.0
575;Voertuigen met bromfietskenteken;Drechterland;2024;1254.0;61.0
576;Voertuigen met bromfietskenteken;Drimmelen;2019;1493.0;55.0
577;Voertuigen met bromfietskenteken;Drimmelen;2020;1577.0;58.0
578;Voertuigen met bromfietskenteken;Drimmelen;2021;1694.0;62.0
579;Voertuigen met bromfietskenteken;Drimmelen;2022;1750.0;64.0
580;Voertuigen met bromfietskenteken;Drimmelen;2023;1816.0;65.0
581;Voertuigen met bromfietskenteken;Drimmelen;2024;1797.0;64.0
582;Voertuigen met bromfietskenteken;Dronten;2019;1782.0;44.0
583;Voertuigen met bromfietskenteken;Dronten;2020;1857.0;45.0
584;Voertuigen met bromfietskenteken;Dronten;2021;1974.0;47.0
585;Voertuigen met bromfietskenteken;Dronten;2022;2067.0;48.0
586;Voertuigen met bromfietskenteken;Dronten;2023;2233.0;51.0
587;Voertuigen met bromfietskenteken;Dronten;2024;2352.0;53.0
588;Voertuigen met bromfietskenteken;Druten;2019;1155.0;61.0
589;Voertuigen met bromfietskenteken;Druten;2020;1169.0;62.0
590;Voertuigen met bromfietskenteken;Druten;2021;1231.0;65.0
591;Voertuigen met bromfietskenteken;Druten;2022;1305.0;68.0
592;Voertuigen met bromfietskenteken;Druten;2023;1352.0;69.0
593;Voertuigen met bromfietskenteken;Druten;2024;1324.0;68.0
594;Voertuigen met bromfietskenteken;Duiven;2019;1616.0;64.0
595;Voertuigen met bromfietskenteken;Duiven;2020;1655.0;66.0
596;Voertuigen met bromfietskenteken;Duiven;2021;1715.0;68.0
597;Voertuigen met bromfietskenteken;Duiven;2022;1683.0;67.0
598;Voertuigen met bromfietskenteken;Duiven;2023;1665.0;67.0
599;Voertuigen met bromfietskenteken;Duiven;2024;1577.0;63.0
600;Voertuigen met bromfietskenteken;Echt-Susteren;2019;2314.0;73.0
601;Voertuigen met bromfietskenteken;Echt-Susteren;2020;2368.0;75.0
602;Voertuigen met bromfietskenteken;Echt-Susteren;2021;2513.0;79.0
603;Voertuigen met bromfietskenteken;Echt-Susteren;2022;2581.0;81.0
604;Voertuigen met bromfietskenteken;Echt-Susteren;2023;2661.0;83.0
605;Voertuigen met bromfietskenteken;Echt-Susteren;2024;2528.0;79.0
606;Voertuigen met bromfietskenteken;Edam-Volendam;2019;2945.0;82.0
607;Voertuigen met bromfietskenteken;Edam-Volendam;2020;2977.0;82.0
608;Voertuigen met bromfietskenteken;Edam-Volendam;2021;3102.0;86.0
609;Voertuigen met bromfietskenteken;Edam-Volendam;2022;3094.0;85.0
610;Voertuigen met bromfietskenteken;Edam-Volendam;2023;3023.0;82.0
611;Voertuigen met bromfietskenteken;Edam-Volendam;2024;2818.0;76.0
612;Voertuigen met bromfietskenteken;Ede;2019;7281.0;63.0
613;Voertuigen met bromfietskenteken;Ede;2020;7619.0;65.0
614;Voertuigen met bromfietskenteken;Ede;2021;8102.0;68.0
615;Voertuigen met bromfietskenteken;Ede;2022;8611.0;72.0
616;Voertuigen met bromfietskenteken;Ede;2023;9166.0;75.0
617;Voertuigen met bromfietskenteken;Ede;2024;9447.0;76.0
618;Voertuigen met bromfietskenteken;Eemnes;2019;907.0;100.0
619;Voertuigen met bromfietskenteken;Eemnes;2020;938.0;101.0
620;Voertuigen met bromfietskenteken;Eemnes;2021;1013.0;108.0
621;Voertuigen met bromfietskenteken;Eemnes;2022;1019.0;108.0
622;Voertuigen met bromfietskenteken;Eemnes;2023;1021.0;106.0
623;Voertuigen met bromfietskenteken;Eemnes;2024;1037.0;106.0
624;Voertuigen met bromfietskenteken;Eemsdelta;2019;;
625;Voertuigen met bromfietskenteken;Eemsdelta;2020;;
626;Voertuigen met bromfietskenteken;Eemsdelta;2021;2562.0;56.0
627;Voertuigen met bromfietskenteken;Eemsdelta;2022;2589.0;57.0
628;Voertuigen met bromfietskenteken;Eemsdelta;2023;2754.0;61.0
629;Voertuigen met bromfietskenteken;Eemsdelta;2024;2741.0;61.0
630;Voertuigen met bromfietskenteken;Eersel;2019;1378.0;72.0
631;Voertuigen met bromfietskenteken;Eersel;2020;1407.0;73.0
632;Voertuigen met bromfietskenteken;Eersel;2021;1467.0;75.0
633;Voertuigen met bromfietskenteken;Eersel;2022;1563.0;79.0
634;Voertuigen met bromfietskenteken;Eersel;2023;1590.0;79.0
635;Voertuigen met bromfietskenteken;Eersel;2024;1603.0;79.0
636;Voertuigen met bromfietskenteken;Eijsden-Margraten;2019;2067.0;81.0
637;Voertuigen met bromfietskenteken;Eijsden-Margraten;2020;2024.0;79.0
638;Voertuigen met bromfietskenteken;Eijsden-Margraten;2021;2027.0;78.0
639;Voertuigen met bromfietskenteken;Eijsden-Margraten;2022;2013.0;78.0
640;Voertuigen met bromfietskenteken;Eijsden-Margraten;2023;1962.0;75.0
641;Voertuigen met bromfietskenteken;Eijsden-Margraten;2024;1899.0;73.0
642;Voertuigen met bromfietskenteken;Eindhoven;2019;14920.0;64.0
643;Voertuigen met bromfietskenteken;Eindhoven;2020;14974.0;64.0
644;Voertuigen met bromfietskenteken;Eindhoven;2021;15148.0;64.0
645;Voertuigen met bromfietskenteken;Eindhoven;2022;14977.0;63.0
646;Voertuigen met bromfietskenteken;Eindhoven;2023;15155.0;62.0
647;Voertuigen met bromfietskenteken;Eindhoven;2024;22236.0;90.0
648;Voertuigen met bromfietskenteken;Elburg;2019;1422.0;62.0
649;Voertuigen met bromfietskenteken;Elburg;2020;1501.0;65.0
650;Voertuigen met bromfietskenteken;Elburg;2021;1636.0;70.0
651;Voertuigen met bromfietskenteken;Elburg;2022;1666.0;70.0
652;Voertuigen met bromfietskenteken;Elburg;2023;1743.0;73.0
653;Voertuigen met bromfietskenteken;Elburg;2024;1656.0;69.0
654;Voertuigen met bromfietskenteken;Emmen;2019;7236.0;68.0
655;Voertuigen met bromfietskenteken;Emmen;2020;7564.0;71.0
656;Voertuigen met bromfietskenteken;Emmen;2021;8119.0;76.0
657;Voertuigen met bromfietskenteken;Emmen;2022;8583.0;80.0
658;Voertuigen met bromfietskenteken;Emmen;2023;8693.0;80.0
659;Voertuigen met bromfietskenteken;Emmen;2024;8341.0;76.0
660;Voertuigen met bromfietskenteken;Enkhuizen;2019;1050.0;57.0
661;Voertuigen met bromfietskenteken;Enkhuizen;2020;1038.0;56.0
662;Voertuigen met bromfietskenteken;Enkhuizen;2021;1025.0;55.0
663;Voertuigen met bromfietskenteken;Enkhuizen;2022;986.0;53.0
664;Voertuigen met bromfietskenteken;Enkhuizen;2023;987.0;52.0
665;Voertuigen met bromfietskenteken;Enkhuizen;2024;948.0;50.0
666;Voertuigen met bromfietskenteken;Enschede;2019;11143.0;70.0
667;Voertuigen met bromfietskenteken;Enschede;2020;11304.0;71.0
668;Voertuigen met bromfietskenteken;Enschede;2021;11411.0;71.0
669;Voertuigen met bromfietskenteken;Enschede;2022;11372.0;71.0
670;Voertuigen met bromfietskenteken;Enschede;2023;11287.0;70.0
671;Voertuigen met bromfietskenteken;Enschede;2024;10553.0;65.0
672;Voertuigen met bromfietskenteken;Epe;2019;2573.0;78.0
673;Voertuigen met bromfietskenteken;Epe;2020;2624.0;79.0
674;Voertuigen met bromfietskenteken;Epe;2021;2713.0;82.0
675;Voertuigen met bromfietskenteken;Epe;2022;2802.0;84.0
676;Voertuigen met bromfietskenteken;Epe;2023;2822.0;85.0
677;Voertuigen met bromfietskenteken;Epe;2024;2684.0;81.0
678;Voertuigen met bromfietskenteken;Ermelo;2019;1411.0;53.0
679;Voertuigen met bromfietskenteken;Ermelo;2020;1461.0;54.0
680;Voertuigen met bromfietskenteken;Ermelo;2021;1527.0;57.0
681;Voertuigen met bromfietskenteken;Ermelo;2022;1580.0;58.0
682;Voertuigen met bromfietskenteken;Ermelo;2023;1592.0;58.0
683;Voertuigen met bromfietskenteken;Ermelo;2024;1535.0;55.0
684;Voertuigen met bromfietskenteken;Etten-Leur;2019;1981.0;45.0
685;Voertuigen met bromfietskenteken;Etten-Leur;2020;2043.0;47.0
686;Voertuigen met bromfietskenteken;Etten-Leur;2021;2169.0;49.0
687;Voertuigen met bromfietskenteken;Etten-Leur;2022;2280.0;52.0
688;Voertuigen met bromfietskenteken;Etten-Leur;2023;2367.0;53.0
689;Voertuigen met bromfietskenteken;Etten-Leur;2024;2330.0;52.0
690;Voertuigen met bromfietskenteken;De Fryske Marren;2019;2719.0;53.0
691;Voertuigen met bromfietskenteken;De Fryske Marren;2020;2831.0;55.0
692;Voertuigen met bromfietskenteken;De Fryske Marren;2021;3100.0;60.0
693;Voertuigen met bromfietskenteken;De Fryske Marren;2022;3355.0;65.0
694;Voertuigen met bromfietskenteken;De Fryske Marren;2023;3546.0;68.0
695;Voertuigen met bromfietskenteken;De Fryske Marren;2024;3622.0;70.0
