ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
601;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;9;2008/'09;530.0;150.0;380.0;180.0;120.0;110.0;120.0;0.0;10.0;50.0;90.0;180.0;110.0;60.0;30.0
602;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;Eén baan;2007/'08;510.0;160.0;350.0;170.0;110.0;110.0;130.0;0.0;20.0;40.0;110.0;170.0;90.0;60.0;20.0
603;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;Eén baan;2008/'09;490.0;130.0;370.0;180.0;120.0;90.0;100.0;0.0;10.0;40.0;80.0;180.0;100.0;50.0;30.0
604;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;Twee of meer banen;2007/'08;40.0;20.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;0.0
605;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;Twee of meer banen;2008/'09;40.0;30.0;10.0;0.0;10.0;20.0;20.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0
606;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;4;2007/'08;540.0;180.0;360.0;170.0;110.0;110.0;140.0;0.0;20.0;50.0;120.0;170.0;100.0;70.0;30.0
607;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;4;2008/'09;520.0;150.0;380.0;180.0;120.0;110.0;110.0;0.0;10.0;50.0;80.0;180.0;110.0;60.0;30.0
608;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;5;2007/'08;160.0;40.0;120.0;50.0;40.0;50.0;30.0;0.0;0.0;10.0;20.0;50.0;40.0;30.0;10.0
609;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;5;2008/'09;140.0;30.0;110.0;30.0;50.0;40.0;20.0;0.0;10.0;10.0;20.0;30.0;40.0;30.0;10.0
610;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;6;2007/'08;380.0;140.0;240.0;120.0;70.0;70.0;120.0;0.0;10.0;30.0;100.0;120.0;60.0;40.0;20.0
611;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;6;2008/'09;380.0;110.0;260.0;160.0;70.0;60.0;90.0;0.0;10.0;40.0;70.0;160.0;70.0;20.0;20.0
612;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;7;2007/'08;10.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
613;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;7;2008/'09;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
614;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;2;2007/'08;;;;;;;;;;;;;;;
615;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;2;2008/'09;;;;;;;;;;;;;;;
616;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;0;2007/'08;630.0;120.0;520.0;320.0;110.0;120.0;80.0;0.0;10.0;40.0;60.0;320.0;100.0;80.0;10.0
617;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;0;2008/'09;560.0;60.0;500.0;270.0;130.0;120.0;50.0;0.0;0.0;30.0;30.0;270.0;130.0;90.0;10.0
618;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;1;2007/'08;630.0;120.0;520.0;320.0;110.0;120.0;80.0;0.0;10.0;40.0;60.0;320.0;100.0;80.0;10.0
619;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;1;2008/'09;560.0;60.0;500.0;270.0;130.0;120.0;50.0;0.0;0.0;30.0;30.0;270.0;130.0;90.0;10.0
620;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
621;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;8;2008/'09;;;;;;;;;;;;;;;
622;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;9;2007/'08;630.0;120.0;510.0;320.0;110.0;120.0;80.0;0.0;10.0;40.0;60.0;320.0;100.0;80.0;10.0
623;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;9;2008/'09;560.0;60.0;500.0;270.0;130.0;120.0;50.0;0.0;0.0;30.0;30.0;270.0;130.0;90.0;10.0
624;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;Eén baan;2007/'08;600.0;100.0;500.0;320.0;110.0;110.0;70.0;0.0;10.0;40.0;50.0;320.0;100.0;80.0;10.0
625;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;Eén baan;2008/'09;540.0;60.0;490.0;270.0;120.0;110.0;40.0;0.0;0.0;30.0;30.0;270.0;120.0;80.0;10.0
626;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;Twee of meer banen;2007/'08;30.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0
627;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;Twee of meer banen;2008/'09;20.0;10.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
628;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;4;2007/'08;620.0;110.0;510.0;320.0;110.0;120.0;70.0;0.0;10.0;40.0;60.0;320.0;100.0;80.0;10.0
629;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;4;2008/'09;550.0;60.0;500.0;270.0;130.0;110.0;40.0;0.0;0.0;30.0;30.0;270.0;120.0;90.0;10.0
630;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;5;2007/'08;420.0;50.0;380.0;270.0;70.0;60.0;30.0;0.0;0.0;20.0;20.0;270.0;60.0;40.0;10.0
631;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;5;2008/'09;350.0;20.0;330.0;200.0;80.0;60.0;10.0;0.0;0.0;10.0;10.0;200.0;70.0;50.0;0.0
632;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;6;2007/'08;200.0;70.0;140.0;50.0;40.0;60.0;50.0;0.0;10.0;20.0;40.0;50.0;40.0;40.0;10.0
633;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;6;2008/'09;200.0;40.0;160.0;70.0;50.0;50.0;30.0;0.0;0.0;20.0;20.0;70.0;50.0;40.0;10.0
634;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;7;2007/'08;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0
635;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;7;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
636;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;2;2007/'08;;;;;;;;;;;;;;;
637;Mannen en vrouwen;Totaal leeftijd;4;1 500 euro tot 1 750 euro;2;2008/'09;;;;;;;;;;;;;;;
638;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;0;2007/'08;500.0;60.0;440.0;220.0;100.0;110.0;70.0;0.0;0.0;20.0;40.0;220.0;100.0;90.0;30.0
639;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;0;2008/'09;520.0;50.0;470.0;220.0;130.0;120.0;50.0;0.0;0.0;20.0;30.0;220.0;130.0;100.0;20.0
640;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;1;2007/'08;500.0;60.0;440.0;220.0;100.0;110.0;70.0;0.0;0.0;20.0;40.0;220.0;100.0;90.0;30.0
641;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;1;2008/'09;520.0;50.0;470.0;220.0;130.0;120.0;50.0;0.0;0.0;20.0;30.0;220.0;130.0;100.0;20.0
642;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;8;2007/'08;;;;;;;;;;;;;;;
643;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;8;2008/'09;;;;;;;;;;;;;;;
644;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;9;2007/'08;500.0;60.0;440.0;220.0;100.0;110.0;70.0;0.0;0.0;20.0;40.0;220.0;100.0;90.0;30.0
645;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;9;2008/'09;520.0;50.0;470.0;220.0;130.0;120.0;50.0;0.0;0.0;20.0;30.0;220.0;130.0;100.0;20.0
646;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;Eén baan;2007/'08;480.0;60.0;420.0;220.0;90.0;100.0;60.0;0.0;0.0;20.0;40.0;220.0;90.0;90.0;30.0
647;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;Eén baan;2008/'09;500.0;50.0;460.0;220.0;130.0;110.0;40.0;0.0;0.0;20.0;30.0;220.0;130.0;90.0;20.0
648;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;Twee of meer banen;2007/'08;20.0;10.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0
649;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;Twee of meer banen;2008/'09;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;4;2007/'08;500.0;60.0;430.0;220.0;100.0;110.0;70.0;0.0;0.0;20.0;40.0;220.0;100.0;90.0;30.0
651;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;4;2008/'09;500.0;40.0;460.0;220.0;130.0;110.0;40.0;0.0;0.0;20.0;20.0;220.0;130.0;100.0;20.0
652;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;5;2007/'08;380.0;30.0;350.0;210.0;70.0;70.0;30.0;0.0;0.0;10.0;20.0;210.0;70.0;60.0;20.0
653;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;5;2008/'09;410.0;20.0;390.0;210.0;100.0;80.0;20.0;0.0;0.0;10.0;10.0;210.0;100.0;70.0;10.0
654;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;6;2007/'08;120.0;30.0;80.0;10.0;30.0;50.0;30.0;0.0;0.0;10.0;20.0;10.0;30.0;40.0;10.0
655;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;6;2008/'09;100.0;20.0;70.0;10.0;30.0;40.0;20.0;0.0;0.0;10.0;10.0;10.0;30.0;30.0;10.0
656;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;7;2007/'08;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
657;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;7;2008/'09;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
658;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;2;2007/'08;;;;;;;;;;;;;;;
659;Mannen en vrouwen;Totaal leeftijd;4;1 750 euro tot 2 000 euro;2;2008/'09;;;;;;;;;;;;;;;
660;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;0;2007/'08;660.0;50.0;610.0;110.0;190.0;240.0;120.0;0.0;0.0;20.0;30.0;110.0;180.0;230.0;90.0
661;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;0;2008/'09;900.0;50.0;860.0;50.0;310.0;380.0;170.0;0.0;0.0;10.0;30.0;50.0;300.0;360.0;150.0
662;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;1;2007/'08;660.0;50.0;610.0;110.0;190.0;240.0;120.0;0.0;0.0;20.0;30.0;110.0;180.0;230.0;90.0
663;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;1;2008/'09;900.0;50.0;860.0;50.0;310.0;380.0;170.0;0.0;0.0;10.0;30.0;50.0;300.0;360.0;150.0
664;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;8;2007/'08;;;;;;;;;;;;;;;
665;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;8;2008/'09;;;;;;;;;;;;;;;
666;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;9;2007/'08;660.0;50.0;610.0;110.0;190.0;240.0;120.0;0.0;0.0;20.0;30.0;110.0;180.0;230.0;90.0
667;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;9;2008/'09;900.0;50.0;860.0;50.0;310.0;380.0;170.0;0.0;0.0;10.0;30.0;50.0;300.0;360.0;150.0
668;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;Eén baan;2007/'08;600.0;40.0;560.0;100.0;170.0;230.0;110.0;0.0;0.0;10.0;20.0;100.0;170.0;210.0;80.0
669;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;Eén baan;2008/'09;850.0;40.0;810.0;40.0;290.0;360.0;160.0;0.0;0.0;10.0;20.0;40.0;280.0;350.0;140.0
670;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;Twee of meer banen;2007/'08;60.0;10.0;50.0;10.0;20.0;20.0;10.0;0.0;0.0;0.0;10.0;10.0;20.0;20.0;10.0
671;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;Twee of meer banen;2008/'09;50.0;10.0;50.0;10.0;20.0;20.0;10.0;0.0;0.0;0.0;10.0;10.0;20.0;20.0;0.0
672;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;4;2007/'08;640.0;40.0;600.0;110.0;180.0;240.0;110.0;0.0;0.0;20.0;30.0;110.0;180.0;230.0;80.0
673;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;4;2008/'09;880.0;40.0;840.0;50.0;300.0;370.0;170.0;0.0;0.0;10.0;20.0;50.0;300.0;360.0;140.0
674;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;5;2007/'08;490.0;30.0;460.0;90.0;140.0;190.0;80.0;0.0;0.0;10.0;20.0;90.0;140.0;180.0;60.0
675;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;5;2008/'09;670.0;10.0;660.0;40.0;240.0;260.0;120.0;0.0;0.0;0.0;10.0;40.0;240.0;260.0;120.0
676;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;6;2007/'08;150.0;10.0;140.0;30.0;50.0;50.0;30.0;0.0;0.0;0.0;10.0;30.0;40.0;50.0;20.0
677;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;6;2008/'09;210.0;20.0;180.0;0.0;60.0;100.0;40.0;0.0;0.0;10.0;10.0;0.0;60.0;100.0;30.0
678;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;7;2007/'08;30.0;10.0;20.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0
679;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;7;2008/'09;50.0;20.0;30.0;0.0;10.0;20.0;20.0;0.0;0.0;0.0;10.0;0.0;10.0;20.0;10.0
680;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;2;2007/'08;;;;;;;;;;;;;;;
681;Mannen en vrouwen;Totaal leeftijd;4;2 000 euro of meer;2;2008/'09;;;;;;;;;;;;;;;
682;Mannen en vrouwen;Totaal leeftijd;4;2;0;2007/'08;690.0;510.0;180.0;110.0;170.0;220.0;190.0;20.0;130.0;170.0;180.0;90.0;30.0;50.0;10.0
683;Mannen en vrouwen;Totaal leeftijd;4;2;0;2008/'09;850.0;580.0;270.0;170.0;230.0;240.0;220.0;30.0;150.0;190.0;200.0;130.0;80.0;50.0;20.0
684;Mannen en vrouwen;Totaal leeftijd;4;2;1;2007/'08;;;;;;;;;;;;;;;
685;Mannen en vrouwen;Totaal leeftijd;4;2;1;2008/'09;;;;;;;;;;;;;;;
686;Mannen en vrouwen;Totaal leeftijd;4;2;8;2007/'08;;;;;;;;;;;;;;;
687;Mannen en vrouwen;Totaal leeftijd;4;2;8;2008/'09;;;;;;;;;;;;;;;
688;Mannen en vrouwen;Totaal leeftijd;4;2;9;2007/'08;;;;;;;;;;;;;;;
689;Mannen en vrouwen;Totaal leeftijd;4;2;9;2008/'09;;;;;;;;;;;;;;;
690;Mannen en vrouwen;Totaal leeftijd;4;2;Eén baan;2007/'08;;;;;;;;;;;;;;;
691;Mannen en vrouwen;Totaal leeftijd;4;2;Eén baan;2008/'09;;;;;;;;;;;;;;;
692;Mannen en vrouwen;Totaal leeftijd;4;2;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
693;Mannen en vrouwen;Totaal leeftijd;4;2;Twee of meer banen;2008/'09;;;;;;;;;;;;;;;
694;Mannen en vrouwen;Totaal leeftijd;4;2;4;2007/'08;;;;;;;;;;;;;;;
695;Mannen en vrouwen;Totaal leeftijd;4;2;4;2008/'09;;;;;;;;;;;;;;;
696;Mannen en vrouwen;Totaal leeftijd;4;2;5;2007/'08;;;;;;;;;;;;;;;
697;Mannen en vrouwen;Totaal leeftijd;4;2;5;2008/'09;;;;;;;;;;;;;;;
698;Mannen en vrouwen;Totaal leeftijd;4;2;6;2007/'08;;;;;;;;;;;;;;;
699;Mannen en vrouwen;Totaal leeftijd;4;2;6;2008/'09;;;;;;;;;;;;;;;
700;Mannen en vrouwen;Totaal leeftijd;4;2;7;2007/'08;;;;;;;;;;;;;;;
701;Mannen en vrouwen;Totaal leeftijd;4;2;7;2008/'09;;;;;;;;;;;;;;;
702;Mannen en vrouwen;Totaal leeftijd;4;2;2;2007/'08;690.0;510.0;180.0;110.0;170.0;220.0;190.0;20.0;130.0;170.0;180.0;90.0;30.0;50.0;10.0
703;Mannen en vrouwen;Totaal leeftijd;4;2;2;2008/'09;850.0;580.0;270.0;170.0;230.0;240.0;220.0;30.0;150.0;190.0;200.0;130.0;80.0;50.0;20.0
704;Mannen en vrouwen;Totaal leeftijd;2;0;0;2007/'08;19990.0;7910.0;12080.0;2510.0;5490.0;5530.0;6460.0;1060.0;1040.0;770.0;5050.0;1450.0;4460.0;4770.0;1410.0
705;Mannen en vrouwen;Totaal leeftijd;2;0;0;2008/'09;21690.0;7590.0;14100.0;2500.0;6760.0;5640.0;6800.0;840.0;1000.0;750.0;5010.0;1660.0;5770.0;4890.0;1790.0
706;Mannen en vrouwen;Totaal leeftijd;2;0;1;2007/'08;17850.0;6310.0;11550.0;1810.0;4990.0;5300.0;5750.0;510.0;790.0;650.0;4360.0;1300.0;4200.0;4650.0;1400.0
707;Mannen en vrouwen;Totaal leeftijd;2;0;1;2008/'09;18750.0;5730.0;13020.0;1770.0;5850.0;5260.0;5870.0;350.0;690.0;590.0;4100.0;1420.0;5160.0;4680.0;1760.0
708;Mannen en vrouwen;Totaal leeftijd;2;0;8;2007/'08;340.0;310.0;30.0;100.0;60.0;20.0;160.0;90.0;50.0;20.0;160.0;10.0;10.0;10.0;0.0
709;Mannen en vrouwen;Totaal leeftijd;2;0;8;2008/'09;500.0;450.0;50.0;100.0;110.0;30.0;260.0;80.0;90.0;20.0;260.0;20.0;20.0;10.0;0.0
710;Mannen en vrouwen;Totaal leeftijd;2;0;9;2007/'08;17510.0;5990.0;11520.0;1710.0;4930.0;5280.0;5600.0;420.0;740.0;630.0;4200.0;1290.0;4190.0;4650.0;1400.0
711;Mannen en vrouwen;Totaal leeftijd;2;0;9;2008/'09;18250.0;5280.0;12970.0;1680.0;5740.0;5230.0;5610.0;270.0;610.0;560.0;3850.0;1410.0;5140.0;4670.0;1760.0
712;Mannen en vrouwen;Totaal leeftijd;2;0;Eén baan;2007/'08;16470.0;5470.0;11000.0;1700.0;4630.0;5050.0;5090.0;460.0;700.0;570.0;3740.0;1240.0;3930.0;4490.0;1340.0
713;Mannen en vrouwen;Totaal leeftijd;2;0;Eén baan;2008/'09;17350.0;4930.0;12420.0;1700.0;5430.0;5010.0;5210.0;320.0;610.0;520.0;3490.0;1390.0;4820.0;4490.0;1710.0
714;Mannen en vrouwen;Totaal leeftijd;2;0;Twee of meer banen;2007/'08;1390.0;840.0;550.0;110.0;360.0;250.0;670.0;60.0;90.0;80.0;610.0;60.0;270.0;170.0;60.0
715;Mannen en vrouwen;Totaal leeftijd;2;0;Twee of meer banen;2008/'09;1410.0;800.0;610.0;70.0;420.0;250.0;660.0;40.0;90.0;70.0;610.0;40.0;330.0;180.0;50.0
716;Mannen en vrouwen;Totaal leeftijd;2;0;4;2007/'08;17520.0;6190.0;11340.0;1810.0;4910.0;5180.0;5640.0;510.0;770.0;630.0;4280.0;1290.0;4130.0;4550.0;1360.0
717;Mannen en vrouwen;Totaal leeftijd;2;0;4;2008/'09;18410.0;5570.0;12830.0;1770.0;5760.0;5160.0;5720.0;350.0;680.0;560.0;3990.0;1420.0;5080.0;4600.0;1730.0
718;Mannen en vrouwen;Totaal leeftijd;2;0;5;2007/'08;7300.0;1310.0;5980.0;590.0;2220.0;2660.0;1820.0;40.0;130.0;180.0;970.0;550.0;2090.0;2490.0;850.0
719;Mannen en vrouwen;Totaal leeftijd;2;0;5;2008/'09;8250.0;900.0;7360.0;850.0;2650.0;2890.0;1870.0;30.0;90.0;100.0;670.0;820.0;2560.0;2780.0;1200.0
720;Mannen en vrouwen;Totaal leeftijd;2;0;6;2007/'08;10230.0;4880.0;5350.0;1210.0;2690.0;2520.0;3810.0;470.0;650.0;450.0;3310.0;740.0;2040.0;2070.0;510.0
721;Mannen en vrouwen;Totaal leeftijd;2;0;6;2008/'09;10160.0;4680.0;5480.0;920.0;3120.0;2280.0;3850.0;320.0;590.0;460.0;3320.0;600.0;2530.0;1820.0;530.0
722;Mannen en vrouwen;Totaal leeftijd;2;0;7;2007/'08;500.0;190.0;310.0;10.0;130.0;170.0;190.0;0.0;20.0;30.0;130.0;10.0;100.0;140.0;60.0
723;Mannen en vrouwen;Totaal leeftijd;2;0;7;2008/'09;540.0;250.0;290.0;10.0;130.0;150.0;250.0;10.0;20.0;30.0;190.0;10.0;110.0;120.0;60.0
724;Mannen en vrouwen;Totaal leeftijd;2;0;2;2007/'08;2140.0;1610.0;530.0;700.0;500.0;230.0;700.0;550.0;240.0;120.0;690.0;150.0;260.0;110.0;10.0
725;Mannen en vrouwen;Totaal leeftijd;2;0;2;2008/'09;2940.0;1860.0;1080.0;720.0;910.0;380.0;930.0;490.0;310.0;160.0;900.0;230.0;610.0;210.0;30.0
726;Mannen en vrouwen;Totaal leeftijd;2;1;0;2007/'08;17850.0;6310.0;11550.0;1810.0;4990.0;5300.0;5750.0;510.0;790.0;650.0;4360.0;1300.0;4200.0;4650.0;1400.0
727;Mannen en vrouwen;Totaal leeftijd;2;1;0;2008/'09;18750.0;5730.0;13020.0;1770.0;5850.0;5260.0;5870.0;350.0;690.0;590.0;4100.0;1420.0;5160.0;4680.0;1760.0
728;Mannen en vrouwen;Totaal leeftijd;2;1;1;2007/'08;17850.0;6310.0;11550.0;1810.0;4990.0;5300.0;5750.0;510.0;790.0;650.0;4360.0;1300.0;4200.0;4650.0;1400.0
729;Mannen en vrouwen;Totaal leeftijd;2;1;1;2008/'09;18750.0;5730.0;13020.0;1770.0;5850.0;5260.0;5870.0;350.0;690.0;590.0;4100.0;1420.0;5160.0;4680.0;1760.0
730;Mannen en vrouwen;Totaal leeftijd;2;1;8;2007/'08;340.0;310.0;30.0;100.0;60.0;20.0;160.0;90.0;50.0;20.0;160.0;10.0;10.0;10.0;0.0
731;Mannen en vrouwen;Totaal leeftijd;2;1;8;2008/'09;500.0;450.0;50.0;100.0;110.0;30.0;260.0;80.0;90.0;20.0;260.0;20.0;20.0;10.0;0.0
732;Mannen en vrouwen;Totaal leeftijd;2;1;9;2007/'08;17510.0;5990.0;11520.0;1710.0;4930.0;5280.0;5600.0;420.0;740.0;630.0;4200.0;1290.0;4190.0;4650.0;1400.0
733;Mannen en vrouwen;Totaal leeftijd;2;1;9;2008/'09;18250.0;5280.0;12970.0;1680.0;5740.0;5230.0;5610.0;270.0;610.0;560.0;3850.0;1410.0;5140.0;4670.0;1760.0
734;Mannen en vrouwen;Totaal leeftijd;2;1;Eén baan;2007/'08;16470.0;5470.0;11000.0;1700.0;4630.0;5050.0;5090.0;460.0;700.0;570.0;3740.0;1240.0;3930.0;4490.0;1340.0
735;Mannen en vrouwen;Totaal leeftijd;2;1;Eén baan;2008/'09;17350.0;4930.0;12420.0;1700.0;5430.0;5010.0;5210.0;320.0;610.0;520.0;3490.0;1390.0;4820.0;4490.0;1710.0
736;Mannen en vrouwen;Totaal leeftijd;2;1;Twee of meer banen;2007/'08;1390.0;840.0;550.0;110.0;360.0;250.0;670.0;60.0;90.0;80.0;610.0;60.0;270.0;170.0;60.0
737;Mannen en vrouwen;Totaal leeftijd;2;1;Twee of meer banen;2008/'09;1410.0;800.0;610.0;70.0;420.0;250.0;660.0;40.0;90.0;70.0;610.0;40.0;330.0;180.0;50.0
738;Mannen en vrouwen;Totaal leeftijd;2;1;4;2007/'08;17520.0;6190.0;11340.0;1810.0;4910.0;5180.0;5640.0;510.0;770.0;630.0;4280.0;1290.0;4130.0;4550.0;1360.0
739;Mannen en vrouwen;Totaal leeftijd;2;1;4;2008/'09;18410.0;5570.0;12830.0;1770.0;5760.0;5160.0;5720.0;350.0;680.0;560.0;3990.0;1420.0;5080.0;4600.0;1730.0
740;Mannen en vrouwen;Totaal leeftijd;2;1;5;2007/'08;7300.0;1310.0;5980.0;590.0;2220.0;2660.0;1820.0;40.0;130.0;180.0;970.0;550.0;2090.0;2490.0;850.0
741;Mannen en vrouwen;Totaal leeftijd;2;1;5;2008/'09;8250.0;900.0;7360.0;850.0;2650.0;2890.0;1870.0;30.0;90.0;100.0;670.0;820.0;2560.0;2780.0;1200.0
742;Mannen en vrouwen;Totaal leeftijd;2;1;6;2007/'08;10230.0;4880.0;5350.0;1210.0;2690.0;2520.0;3810.0;470.0;650.0;450.0;3310.0;740.0;2040.0;2070.0;510.0
743;Mannen en vrouwen;Totaal leeftijd;2;1;6;2008/'09;10160.0;4680.0;5480.0;920.0;3120.0;2280.0;3850.0;320.0;590.0;460.0;3320.0;600.0;2530.0;1820.0;530.0
