ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
8090;Totaal;Weesp;2e halfjaar 2022;;
8091;Totaal;Weesp;2022;;
8092;Totaal;Weesp;1e halfjaar 2023;;
8093;Totaal;Weesp;2e halfjaar 2023;;
8094;Totaal;Weesp;2023;;
8095;Totaal;Weesp;1e halfjaar 2024;;
8096;Totaal;Werkendam;1e halfjaar 2017;980.0;36.0
8097;Totaal;Werkendam;2e halfjaar 2017;;
8098;Totaal;Werkendam;2017;;
8099;Totaal;Werkendam;1e halfjaar 2018;1075.0;40.0
8100;Totaal;Werkendam;2e halfjaar 2018;1170.0;43.0
8101;Totaal;Werkendam;2018;1235.0;46.0
8102;Totaal;Werkendam;1e halfjaar 2019;;
8103;Totaal;Werkendam;2e halfjaar 2019;;
8104;Totaal;Werkendam;2019;;
8105;Totaal;Werkendam;1e halfjaar 2020;;
8106;Totaal;Werkendam;2e halfjaar 2020;;
8107;Totaal;Werkendam;2020;;
8108;Totaal;Werkendam;1e halfjaar 2021;;
8109;Totaal;Werkendam;2e halfjaar 2021;;
8110;Totaal;Werkendam;2021;;
8111;Totaal;Werkendam;1e halfjaar 2022;;
8112;Totaal;Werkendam;2e halfjaar 2022;;
8113;Totaal;Werkendam;2022;;
8114;Totaal;Werkendam;1e halfjaar 2023;;
8115;Totaal;Werkendam;2e halfjaar 2023;;
8116;Totaal;Werkendam;2023;;
8117;Totaal;Werkendam;1e halfjaar 2024;;
8118;Totaal;West Betuwe;1e halfjaar 2017;;
8119;Totaal;West Betuwe;2e halfjaar 2017;;
8120;Totaal;West Betuwe;2017;;
8121;Totaal;West Betuwe;1e halfjaar 2018;;
8122;Totaal;West Betuwe;2e halfjaar 2018;;
8123;Totaal;West Betuwe;2018;;
8124;Totaal;West Betuwe;1e halfjaar 2019;1855.0;37.0
8125;Totaal;West Betuwe;2e halfjaar 2019;2030.0;40.0
8126;Totaal;West Betuwe;2019;2125.0;42.0
8127;Totaal;West Betuwe;1e halfjaar 2020;2035.0;40.0
8128;Totaal;West Betuwe;2e halfjaar 2020;2125.0;42.0
8129;Totaal;West Betuwe;2020;2290.0;45.0
8130;Totaal;West Betuwe;1e halfjaar 2021;2045.0;40.0
8131;Totaal;West Betuwe;2e halfjaar 2021;2100.0;41.0
8132;Totaal;West Betuwe;2021;2265.0;44.0
8133;Totaal;West Betuwe;1e halfjaar 2022;2015.0;39.0
8134;Totaal;West Betuwe;2e halfjaar 2022;2050.0;39.0
8135;Totaal;West Betuwe;2022;2230.0;43.0
8136;Totaal;West Betuwe;1e halfjaar 2023;2040.0;39.0
8137;Totaal;West Betuwe;2e halfjaar 2023;2040.0;39.0
8138;Totaal;West Betuwe;2023;2215.0;42.0
8139;Totaal;West Betuwe;1e halfjaar 2024;2630.0;50.0
8140;Totaal;West Maas en Waal;1e halfjaar 2017;;
8141;Totaal;West Maas en Waal;2e halfjaar 2017;;
8142;Totaal;West Maas en Waal;2017;;
8143;Totaal;West Maas en Waal;1e halfjaar 2018;;
8144;Totaal;West Maas en Waal;2e halfjaar 2018;;
8145;Totaal;West Maas en Waal;2018;;
8146;Totaal;West Maas en Waal;1e halfjaar 2019;550.0;29.0
8147;Totaal;West Maas en Waal;2e halfjaar 2019;585.0;31.0
8148;Totaal;West Maas en Waal;2019;635.0;33.0
8149;Totaal;West Maas en Waal;1e halfjaar 2020;585.0;30.0
8150;Totaal;West Maas en Waal;2e halfjaar 2020;580.0;30.0
8151;Totaal;West Maas en Waal;2020;650.0;34.0
8152;Totaal;West Maas en Waal;1e halfjaar 2021;560.0;29.0
8153;Totaal;West Maas en Waal;2e halfjaar 2021;595.0;30.0
8154;Totaal;West Maas en Waal;2021;645.0;33.0
8155;Totaal;West Maas en Waal;1e halfjaar 2022;615.0;31.0
8156;Totaal;West Maas en Waal;2e halfjaar 2022;560.0;28.0
8157;Totaal;West Maas en Waal;2022;615.0;31.0
8158;Totaal;West Maas en Waal;1e halfjaar 2023;825.0;41.0
8159;Totaal;West Maas en Waal;2e halfjaar 2023;865.0;43.0
8160;Totaal;West Maas en Waal;2023;955.0;48.0
8161;Totaal;West Maas en Waal;1e halfjaar 2024;900.0;44.0
8162;Totaal;Westerkwartier;1e halfjaar 2017;;
8163;Totaal;Westerkwartier;2e halfjaar 2017;;
8164;Totaal;Westerkwartier;2017;;
8165;Totaal;Westerkwartier;1e halfjaar 2018;;
8166;Totaal;Westerkwartier;2e halfjaar 2018;;
8167;Totaal;Westerkwartier;2018;;
8168;Totaal;Westerkwartier;1e halfjaar 2019;2720.0;43.0
8169;Totaal;Westerkwartier;2e halfjaar 2019;2805.0;45.0
8170;Totaal;Westerkwartier;2019;3105.0;49.0
8171;Totaal;Westerkwartier;1e halfjaar 2020;4140.0;65.0
8172;Totaal;Westerkwartier;2e halfjaar 2020;4130.0;65.0
8173;Totaal;Westerkwartier;2020;4445.0;70.0
8174;Totaal;Westerkwartier;1e halfjaar 2021;4045.0;64.0
8175;Totaal;Westerkwartier;2e halfjaar 2021;4060.0;64.0
8176;Totaal;Westerkwartier;2021;4345.0;68.0
8177;Totaal;Westerkwartier;1e halfjaar 2022;4040.0;63.0
8178;Totaal;Westerkwartier;2e halfjaar 2022;4065.0;63.0
8179;Totaal;Westerkwartier;2022;4360.0;68.0
8180;Totaal;Westerkwartier;1e halfjaar 2023;4170.0;64.0
8181;Totaal;Westerkwartier;2e halfjaar 2023;4170.0;64.0
8182;Totaal;Westerkwartier;2023;4475.0;69.0
8183;Totaal;Westerkwartier;1e halfjaar 2024;4245.0;65.0
8184;Totaal;Westerveld;1e halfjaar 2017;1225.0;64.0
8185;Totaal;Westerveld;2e halfjaar 2017;1255.0;66.0
8186;Totaal;Westerveld;2017;1335.0;70.0
8187;Totaal;Westerveld;1e halfjaar 2018;1085.0;57.0
8188;Totaal;Westerveld;2e halfjaar 2018;1035.0;54.0
8189;Totaal;Westerveld;2018;1155.0;60.0
8190;Totaal;Westerveld;1e halfjaar 2019;1205.0;62.0
8191;Totaal;Westerveld;2e halfjaar 2019;1225.0;63.0
8192;Totaal;Westerveld;2019;1320.0;68.0
8193;Totaal;Westerveld;1e halfjaar 2020;1255.0;64.0
8194;Totaal;Westerveld;2e halfjaar 2020;1230.0;63.0
8195;Totaal;Westerveld;2020;1355.0;70.0
8196;Totaal;Westerveld;1e halfjaar 2021;1245.0;63.0
8197;Totaal;Westerveld;2e halfjaar 2021;1240.0;63.0
8198;Totaal;Westerveld;2021;1340.0;68.0
8199;Totaal;Westerveld;1e halfjaar 2022;1245.0;63.0
8200;Totaal;Westerveld;2e halfjaar 2022;1225.0;62.0
8201;Totaal;Westerveld;2022;1340.0;67.0
8202;Totaal;Westerveld;1e halfjaar 2023;1235.0;62.0
8203;Totaal;Westerveld;2e halfjaar 2023;1220.0;62.0
8204;Totaal;Westerveld;2023;1350.0;68.0
8205;Totaal;Westerveld;1e halfjaar 2024;1240.0;62.0
8206;Totaal;Westervoort;1e halfjaar 2017;;
8207;Totaal;Westervoort;2e halfjaar 2017;;
8208;Totaal;Westervoort;2017;;
8209;Totaal;Westervoort;1e halfjaar 2018;;
8210;Totaal;Westervoort;2e halfjaar 2018;;
8211;Totaal;Westervoort;2018;;
8212;Totaal;Westervoort;1e halfjaar 2019;;
8213;Totaal;Westervoort;2e halfjaar 2019;;
8214;Totaal;Westervoort;2019;;
8215;Totaal;Westervoort;1e halfjaar 2020;;
8216;Totaal;Westervoort;2e halfjaar 2020;;
8217;Totaal;Westervoort;2020;;
8218;Totaal;Westervoort;1e halfjaar 2021;;
8219;Totaal;Westervoort;2e halfjaar 2021;;
8220;Totaal;Westervoort;2021;;
8221;Totaal;Westervoort;1e halfjaar 2022;;
8222;Totaal;Westervoort;2e halfjaar 2022;;
8223;Totaal;Westervoort;2022;;
8224;Totaal;Westervoort;1e halfjaar 2023;1000.0;66.0
8225;Totaal;Westervoort;2e halfjaar 2023;995.0;66.0
8226;Totaal;Westervoort;2023;1095.0;72.0
8227;Totaal;Westervoort;1e halfjaar 2024;1020.0;67.0
8228;Totaal;Westerwolde;1e halfjaar 2017;;
8229;Totaal;Westerwolde;2e halfjaar 2017;;
8230;Totaal;Westerwolde;2017;;
8231;Totaal;Westerwolde;1e halfjaar 2018;1475.0;60.0
8232;Totaal;Westerwolde;2e halfjaar 2018;;
8233;Totaal;Westerwolde;2018;;
8234;Totaal;Westerwolde;1e halfjaar 2019;2240.0;89.0
8235;Totaal;Westerwolde;2e halfjaar 2019;2290.0;91.0
8236;Totaal;Westerwolde;2019;2470.0;98.0
8237;Totaal;Westerwolde;1e halfjaar 2020;2280.0;89.0
8238;Totaal;Westerwolde;2e halfjaar 2020;2335.0;91.0
8239;Totaal;Westerwolde;2020;2480.0;96.0
8240;Totaal;Westerwolde;1e halfjaar 2021;2350.0;90.0
8241;Totaal;Westerwolde;2e halfjaar 2021;2385.0;91.0
8242;Totaal;Westerwolde;2021;2580.0;98.0
8243;Totaal;Westerwolde;1e halfjaar 2022;2380.0;90.0
8244;Totaal;Westerwolde;2e halfjaar 2022;2440.0;92.0
8245;Totaal;Westerwolde;2022;2605.0;98.0
8246;Totaal;Westerwolde;1e halfjaar 2023;2460.0;93.0
8247;Totaal;Westerwolde;2e halfjaar 2023;2490.0;94.0
8248;Totaal;Westerwolde;2023;2665.0;100.0
8249;Totaal;Westerwolde;1e halfjaar 2024;2490.0;94.0
8250;Totaal;Westland;1e halfjaar 2017;4380.0;41.0
8251;Totaal;Westland;2e halfjaar 2017;4435.0;42.0
8252;Totaal;Westland;2017;4725.0;45.0
8253;Totaal;Westland;1e halfjaar 2018;4540.0;42.0
8254;Totaal;Westland;2e halfjaar 2018;4780.0;44.0
8255;Totaal;Westland;2018;5015.0;47.0
8256;Totaal;Westland;1e halfjaar 2019;4750.0;44.0
8257;Totaal;Westland;2e halfjaar 2019;4880.0;45.0
8258;Totaal;Westland;2019;5190.0;48.0
8259;Totaal;Westland;1e halfjaar 2020;4990.0;45.0
8260;Totaal;Westland;2e halfjaar 2020;5125.0;46.0
8261;Totaal;Westland;2020;5420.0;49.0
8262;Totaal;Westland;1e halfjaar 2021;5150.0;46.0
8263;Totaal;Westland;2e halfjaar 2021;5305.0;48.0
8264;Totaal;Westland;2021;5665.0;51.0
8265;Totaal;Westland;1e halfjaar 2022;5385.0;48.0
8266;Totaal;Westland;2e halfjaar 2022;5520.0;49.0
8267;Totaal;Westland;2022;5875.0;52.0
8268;Totaal;Westland;1e halfjaar 2023;5695.0;50.0
8269;Totaal;Westland;2e halfjaar 2023;5850.0;51.0
8270;Totaal;Westland;2023;6185.0;54.0
8271;Totaal;Westland;1e halfjaar 2024;5980.0;52.0
8272;Totaal;Weststellingwerf;1e halfjaar 2017;1345.0;52.0
8273;Totaal;Weststellingwerf;2e halfjaar 2017;1380.0;54.0
8274;Totaal;Weststellingwerf;2017;1490.0;58.0
8275;Totaal;Weststellingwerf;1e halfjaar 2018;1380.0;54.0
8276;Totaal;Weststellingwerf;2e halfjaar 2018;1460.0;57.0
8277;Totaal;Weststellingwerf;2018;1545.0;60.0
8278;Totaal;Weststellingwerf;1e halfjaar 2019;1580.0;61.0
8279;Totaal;Weststellingwerf;2e halfjaar 2019;1635.0;63.0
8280;Totaal;Weststellingwerf;2019;1770.0;69.0
8281;Totaal;Weststellingwerf;1e halfjaar 2020;1645.0;64.0
8282;Totaal;Weststellingwerf;2e halfjaar 2020;1635.0;63.0
8283;Totaal;Weststellingwerf;2020;1825.0;70.0
8284;Totaal;Weststellingwerf;1e halfjaar 2021;1590.0;61.0
8285;Totaal;Weststellingwerf;2e halfjaar 2021;1615.0;62.0
8286;Totaal;Weststellingwerf;2021;1765.0;68.0
8287;Totaal;Weststellingwerf;1e halfjaar 2022;1540.0;59.0
8288;Totaal;Weststellingwerf;2e halfjaar 2022;1530.0;58.0
8289;Totaal;Weststellingwerf;2022;1700.0;65.0
8290;Totaal;Weststellingwerf;1e halfjaar 2023;1510.0;57.0
8291;Totaal;Weststellingwerf;2e halfjaar 2023;1555.0;59.0
8292;Totaal;Weststellingwerf;2023;1695.0;64.0
8293;Totaal;Weststellingwerf;1e halfjaar 2024;1550.0;58.0
8294;Totaal;Westvoorne;1e halfjaar 2017;480.0;34.0
8295;Totaal;Westvoorne;2e halfjaar 2017;520.0;37.0
8296;Totaal;Westvoorne;2017;555.0;39.0
8297;Totaal;Westvoorne;1e halfjaar 2018;;
8298;Totaal;Westvoorne;2e halfjaar 2018;;
8299;Totaal;Westvoorne;2018;;
8300;Totaal;Westvoorne;1e halfjaar 2019;;
8301;Totaal;Westvoorne;2e halfjaar 2019;;
8302;Totaal;Westvoorne;2019;;
8303;Totaal;Westvoorne;1e halfjaar 2020;;
8304;Totaal;Westvoorne;2e halfjaar 2020;750.0;51.0
8305;Totaal;Westvoorne;2020;;
8306;Totaal;Westvoorne;1e halfjaar 2021;885.0;59.0
8307;Totaal;Westvoorne;2e halfjaar 2021;870.0;58.0
8308;Totaal;Westvoorne;2021;955.0;64.0
8309;Totaal;Westvoorne;1e halfjaar 2022;950.0;63.0
8310;Totaal;Westvoorne;2e halfjaar 2022;990.0;66.0
8311;Totaal;Westvoorne;2022;1075.0;72.0
8312;Totaal;Westvoorne;1e halfjaar 2023;;
8313;Totaal;Westvoorne;2e halfjaar 2023;;
8314;Totaal;Westvoorne;2023;;
8315;Totaal;Westvoorne;1e halfjaar 2024;;
8316;Totaal;Wierden;1e halfjaar 2017;1260.0;52.0
8317;Totaal;Wierden;2e halfjaar 2017;1165.0;48.0
8318;Totaal;Wierden;2017;1365.0;56.0
8319;Totaal;Wierden;1e halfjaar 2018;1135.0;47.0
8320;Totaal;Wierden;2e halfjaar 2018;1180.0;49.0
8321;Totaal;Wierden;2018;1250.0;52.0
8322;Totaal;Wierden;1e halfjaar 2019;1265.0;52.0
8323;Totaal;Wierden;2e halfjaar 2019;1310.0;54.0
8324;Totaal;Wierden;2019;1400.0;58.0
8325;Totaal;Wierden;1e halfjaar 2020;1290.0;53.0
8326;Totaal;Wierden;2e halfjaar 2020;1325.0;54.0
8327;Totaal;Wierden;2020;1410.0;58.0
8328;Totaal;Wierden;1e halfjaar 2021;1300.0;53.0
8329;Totaal;Wierden;2e halfjaar 2021;1335.0;54.0
8330;Totaal;Wierden;2021;1450.0;59.0
8331;Totaal;Wierden;1e halfjaar 2022;1345.0;54.0
8332;Totaal;Wierden;2e halfjaar 2022;1375.0;56.0
8333;Totaal;Wierden;2022;1480.0;60.0
8334;Totaal;Wierden;1e halfjaar 2023;1355.0;55.0
8335;Totaal;Wierden;2e halfjaar 2023;1395.0;56.0
8336;Totaal;Wierden;2023;1480.0;60.0
8337;Totaal;Wierden;1e halfjaar 2024;1430.0;57.0
8338;Totaal;Wijchen;1e halfjaar 2017;2375.0;58.0
8339;Totaal;Wijchen;2e halfjaar 2017;2430.0;59.0
8340;Totaal;Wijchen;2017;2585.0;63.0
8341;Totaal;Wijchen;1e halfjaar 2018;2390.0;59.0
8342;Totaal;Wijchen;2e halfjaar 2018;2490.0;61.0
8343;Totaal;Wijchen;2018;2600.0;64.0
8344;Totaal;Wijchen;1e halfjaar 2019;2585.0;63.0
8345;Totaal;Wijchen;2e halfjaar 2019;2695.0;66.0
8346;Totaal;Wijchen;2019;2875.0;70.0
8347;Totaal;Wijchen;1e halfjaar 2020;2690.0;65.0
8348;Totaal;Wijchen;2e halfjaar 2020;2695.0;66.0
8349;Totaal;Wijchen;2020;2925.0;71.0
8350;Totaal;Wijchen;1e halfjaar 2021;2705.0;66.0
8351;Totaal;Wijchen;2e halfjaar 2021;2725.0;66.0
8352;Totaal;Wijchen;2021;2920.0;71.0
8353;Totaal;Wijchen;1e halfjaar 2022;2745.0;66.0
8354;Totaal;Wijchen;2e halfjaar 2022;2790.0;68.0
8355;Totaal;Wijchen;2022;3010.0;73.0
8356;Totaal;Wijchen;1e halfjaar 2023;2840.0;68.0
8357;Totaal;Wijchen;2e halfjaar 2023;2710.0;65.0
8358;Totaal;Wijchen;2023;3040.0;73.0
8359;Totaal;Wijchen;1e halfjaar 2024;2785.0;67.0
8360;Totaal;Wijdemeren;1e halfjaar 2017;800.0;34.0
8361;Totaal;Wijdemeren;2e halfjaar 2017;765.0;33.0
8362;Totaal;Wijdemeren;2017;895.0;38.0
8363;Totaal;Wijdemeren;1e halfjaar 2018;785.0;33.0
8364;Totaal;Wijdemeren;2e halfjaar 2018;905.0;38.0
8365;Totaal;Wijdemeren;2018;965.0;41.0
8366;Totaal;Wijdemeren;1e halfjaar 2019;1030.0;43.0
8367;Totaal;Wijdemeren;2e halfjaar 2019;1110.0;46.0
8368;Totaal;Wijdemeren;2019;1240.0;52.0
8369;Totaal;Wijdemeren;1e halfjaar 2020;1480.0;61.0
8370;Totaal;Wijdemeren;2e halfjaar 2020;1505.0;62.0
8371;Totaal;Wijdemeren;2020;1605.0;66.0
8372;Totaal;Wijdemeren;1e halfjaar 2021;1445.0;59.0
8373;Totaal;Wijdemeren;2e halfjaar 2021;1445.0;59.0
8374;Totaal;Wijdemeren;2021;1585.0;65.0
8375;Totaal;Wijdemeren;1e halfjaar 2022;1440.0;59.0
8376;Totaal;Wijdemeren;2e halfjaar 2022;1400.0;57.0
8377;Totaal;Wijdemeren;2022;1570.0;64.0
8378;Totaal;Wijdemeren;1e halfjaar 2023;1395.0;57.0
8379;Totaal;Wijdemeren;2e halfjaar 2023;1345.0;55.0
8380;Totaal;Wijdemeren;2023;1505.0;61.0
8381;Totaal;Wijdemeren;1e halfjaar 2024;1375.0;56.0
8382;Totaal;Wijk bij Duurstede;1e halfjaar 2017;1105.0;47.0
8383;Totaal;Wijk bij Duurstede;2e halfjaar 2017;1095.0;47.0
8384;Totaal;Wijk bij Duurstede;2017;1185.0;50.0
8385;Totaal;Wijk bij Duurstede;1e halfjaar 2018;1055.0;45.0
8386;Totaal;Wijk bij Duurstede;2e halfjaar 2018;1095.0;46.0
8387;Totaal;Wijk bij Duurstede;2018;1145.0;48.0
8388;Totaal;Wijk bij Duurstede;1e halfjaar 2019;1115.0;47.0
8389;Totaal;Wijk bij Duurstede;2e halfjaar 2019;1165.0;49.0
8390;Totaal;Wijk bij Duurstede;2019;1245.0;52.0
8391;Totaal;Wijk bij Duurstede;1e halfjaar 2020;1175.0;49.0
8392;Totaal;Wijk bij Duurstede;2e halfjaar 2020;1215.0;51.0
8393;Totaal;Wijk bij Duurstede;2020;1300.0;54.0
8394;Totaal;Wijk bij Duurstede;1e halfjaar 2021;1205.0;50.0
8395;Totaal;Wijk bij Duurstede;2e halfjaar 2021;1235.0;52.0
8396;Totaal;Wijk bij Duurstede;2021;1335.0;56.0
8397;Totaal;Wijk bij Duurstede;1e halfjaar 2022;1255.0;52.0
8398;Totaal;Wijk bij Duurstede;2e halfjaar 2022;1260.0;53.0
8399;Totaal;Wijk bij Duurstede;2022;1355.0;57.0
8400;Totaal;Wijk bij Duurstede;1e halfjaar 2023;1250.0;52.0
8401;Totaal;Wijk bij Duurstede;2e halfjaar 2023;1285.0;53.0
8402;Totaal;Wijk bij Duurstede;2023;1375.0;57.0
8403;Totaal;Wijk bij Duurstede;1e halfjaar 2024;;
8404;Totaal;Winsum;1e halfjaar 2017;;
8405;Totaal;Winsum;2e halfjaar 2017;;
8406;Totaal;Winsum;2017;;
8407;Totaal;Winsum;1e halfjaar 2018;;
8408;Totaal;Winsum;2e halfjaar 2018;;
8409;Totaal;Winsum;2018;;
8410;Totaal;Winsum;1e halfjaar 2019;;
8411;Totaal;Winsum;2e halfjaar 2019;;
8412;Totaal;Winsum;2019;;
8413;Totaal;Winsum;1e halfjaar 2020;;
8414;Totaal;Winsum;2e halfjaar 2020;;
8415;Totaal;Winsum;2020;;
8416;Totaal;Winsum;1e halfjaar 2021;;
8417;Totaal;Winsum;2e halfjaar 2021;;
8418;Totaal;Winsum;2021;;
8419;Totaal;Winsum;1e halfjaar 2022;;
8420;Totaal;Winsum;2e halfjaar 2022;;
8421;Totaal;Winsum;2022;;
8422;Totaal;Winsum;1e halfjaar 2023;;
8423;Totaal;Winsum;2e halfjaar 2023;;
8424;Totaal;Winsum;2023;;
8425;Totaal;Winsum;1e halfjaar 2024;;
8426;Totaal;Winterswijk;1e halfjaar 2017;1435.0;50.0
8427;Totaal;Winterswijk;2e halfjaar 2017;;
8428;Totaal;Winterswijk;2017;;
8429;Totaal;Winterswijk;1e halfjaar 2018;;
8430;Totaal;Winterswijk;2e halfjaar 2018;;
8431;Totaal;Winterswijk;2018;;
8432;Totaal;Winterswijk;1e halfjaar 2019;1755.0;61.0
8433;Totaal;Winterswijk;2e halfjaar 2019;1875.0;65.0
8434;Totaal;Winterswijk;2019;1975.0;68.0
8435;Totaal;Winterswijk;1e halfjaar 2020;1915.0;66.0
8436;Totaal;Winterswijk;2e halfjaar 2020;;
8437;Totaal;Winterswijk;2020;;
8438;Totaal;Winterswijk;1e halfjaar 2021;1945.0;67.0
8439;Totaal;Winterswijk;2e halfjaar 2021;1950.0;67.0
8440;Totaal;Winterswijk;2021;2075.0;71.0
8441;Totaal;Winterswijk;1e halfjaar 2022;1840.0;63.0
8442;Totaal;Winterswijk;2e halfjaar 2022;1830.0;63.0
8443;Totaal;Winterswijk;2022;1985.0;68.0
8444;Totaal;Winterswijk;1e halfjaar 2023;1790.0;61.0
8445;Totaal;Winterswijk;2e halfjaar 2023;1825.0;62.0
8446;Totaal;Winterswijk;2023;1970.0;67.0
8447;Totaal;Winterswijk;1e halfjaar 2024;1830.0;63.0
8448;Totaal;Woensdrecht;1e halfjaar 2017;1330.0;61.0
8449;Totaal;Woensdrecht;2e halfjaar 2017;1360.0;62.0
8450;Totaal;Woensdrecht;2017;1435.0;66.0
8451;Totaal;Woensdrecht;1e halfjaar 2018;1350.0;62.0
8452;Totaal;Woensdrecht;2e halfjaar 2018;1425.0;65.0
8453;Totaal;Woensdrecht;2018;1490.0;68.0
8454;Totaal;Woensdrecht;1e halfjaar 2019;1515.0;69.0
8455;Totaal;Woensdrecht;2e halfjaar 2019;1545.0;71.0
8456;Totaal;Woensdrecht;2019;1645.0;75.0
8457;Totaal;Woensdrecht;1e halfjaar 2020;1610.0;74.0
8458;Totaal;Woensdrecht;2e halfjaar 2020;1645.0;75.0
8459;Totaal;Woensdrecht;2020;1745.0;80.0
8460;Totaal;Woensdrecht;1e halfjaar 2021;1665.0;76.0
8461;Totaal;Woensdrecht;2e halfjaar 2021;1670.0;76.0
8462;Totaal;Woensdrecht;2021;1795.0;82.0
8463;Totaal;Woensdrecht;1e halfjaar 2022;1685.0;76.0
8464;Totaal;Woensdrecht;2e halfjaar 2022;1705.0;77.0
8465;Totaal;Woensdrecht;2022;1830.0;83.0
8466;Totaal;Woensdrecht;1e halfjaar 2023;1690.0;76.0
8467;Totaal;Woensdrecht;2e halfjaar 2023;1730.0;78.0
8468;Totaal;Woensdrecht;2023;1840.0;83.0
8469;Totaal;Woensdrecht;1e halfjaar 2024;1765.0;79.0
8470;Totaal;Woerden;1e halfjaar 2017;2325.0;45.0
8471;Totaal;Woerden;2e halfjaar 2017;2230.0;43.0
8472;Totaal;Woerden;2017;2450.0;48.0
8473;Totaal;Woerden;1e halfjaar 2018;2365.0;46.0
8474;Totaal;Woerden;2e halfjaar 2018;2535.0;49.0
8475;Totaal;Woerden;2018;2635.0;51.0
8476;Totaal;Woerden;1e halfjaar 2019;;
8477;Totaal;Woerden;2e halfjaar 2019;;
8478;Totaal;Woerden;2019;;
8479;Totaal;Woerden;1e halfjaar 2020;2795.0;53.0
8480;Totaal;Woerden;2e halfjaar 2020;2975.0;57.0
8481;Totaal;Woerden;2020;3055.0;58.0
8482;Totaal;Woerden;1e halfjaar 2021;2960.0;56.0
8483;Totaal;Woerden;2e halfjaar 2021;3100.0;59.0
8484;Totaal;Woerden;2021;3190.0;61.0
8485;Totaal;Woerden;1e halfjaar 2022;2810.0;53.0
8486;Totaal;Woerden;2e halfjaar 2022;2760.0;52.0
8487;Totaal;Woerden;2022;3000.0;57.0
8488;Totaal;Woerden;1e halfjaar 2023;2715.0;51.0
8489;Totaal;Woerden;2e halfjaar 2023;2730.0;51.0
8490;Totaal;Woerden;2023;2950.0;55.0
8491;Totaal;Woerden;1e halfjaar 2024;2775.0;52.0
8492;Totaal;De Wolden;1e halfjaar 2017;705.0;30.0
8493;Totaal;De Wolden;2e halfjaar 2017;685.0;29.0
8494;Totaal;De Wolden;2017;765.0;32.0
8495;Totaal;De Wolden;1e halfjaar 2018;1115.0;47.0
8496;Totaal;De Wolden;2e halfjaar 2018;1205.0;50.0
8497;Totaal;De Wolden;2018;1245.0;52.0
8498;Totaal;De Wolden;1e halfjaar 2019;1265.0;53.0
8499;Totaal;De Wolden;2e halfjaar 2019;1340.0;56.0
8500;Totaal;De Wolden;2019;1440.0;60.0
8501;Totaal;De Wolden;1e halfjaar 2020;1365.0;56.0
8502;Totaal;De Wolden;2e halfjaar 2020;1350.0;56.0
8503;Totaal;De Wolden;2020;1480.0;61.0
8504;Totaal;De Wolden;1e halfjaar 2021;1305.0;54.0
8505;Totaal;De Wolden;2e halfjaar 2021;1300.0;53.0
8506;Totaal;De Wolden;2021;1435.0;59.0
8507;Totaal;De Wolden;1e halfjaar 2022;1305.0;53.0
8508;Totaal;De Wolden;2e halfjaar 2022;1330.0;54.0
8509;Totaal;De Wolden;2022;1435.0;58.0
8510;Totaal;De Wolden;1e halfjaar 2023;1330.0;54.0
8511;Totaal;De Wolden;2e halfjaar 2023;1345.0;55.0
8512;Totaal;De Wolden;2023;1455.0;59.0
8513;Totaal;De Wolden;1e halfjaar 2024;1340.0;54.0
8514;Totaal;Wormerland;1e halfjaar 2017;;
8515;Totaal;Wormerland;2e halfjaar 2017;;
8516;Totaal;Wormerland;2017;;
8517;Totaal;Wormerland;1e halfjaar 2018;;
8518;Totaal;Wormerland;2e halfjaar 2018;;
8519;Totaal;Wormerland;2018;;
8520;Totaal;Wormerland;1e halfjaar 2019;490.0;30.0
8521;Totaal;Wormerland;2e halfjaar 2019;570.0;35.0
8522;Totaal;Wormerland;2019;570.0;35.0
8523;Totaal;Wormerland;1e halfjaar 2020;;
8524;Totaal;Wormerland;2e halfjaar 2020;;
8525;Totaal;Wormerland;2020;;
8526;Totaal;Wormerland;1e halfjaar 2021;;
8527;Totaal;Wormerland;2e halfjaar 2021;;
8528;Totaal;Wormerland;2021;;
8529;Totaal;Wormerland;1e halfjaar 2022;;
8530;Totaal;Wormerland;2e halfjaar 2022;;
8531;Totaal;Wormerland;2022;;
8532;Totaal;Wormerland;1e halfjaar 2023;;
8533;Totaal;Wormerland;2e halfjaar 2023;965.0;58.0
8534;Totaal;Wormerland;2023;;
8535;Totaal;Wormerland;1e halfjaar 2024;1000.0;60.0
8536;Totaal;Woudenberg;1e halfjaar 2017;565.0;44.0
8537;Totaal;Woudenberg;2e halfjaar 2017;590.0;46.0
8538;Totaal;Woudenberg;2017;615.0;49.0
8539;Totaal;Woudenberg;1e halfjaar 2018;645.0;50.0
8540;Totaal;Woudenberg;2e halfjaar 2018;620.0;48.0
8541;Totaal;Woudenberg;2018;665.0;51.0
8542;Totaal;Woudenberg;1e halfjaar 2019;625.0;47.0
8543;Totaal;Woudenberg;2e halfjaar 2019;645.0;49.0
8544;Totaal;Woudenberg;2019;695.0;53.0
8545;Totaal;Woudenberg;1e halfjaar 2020;700.0;52.0
8546;Totaal;Woudenberg;2e halfjaar 2020;710.0;53.0
8547;Totaal;Woudenberg;2020;760.0;57.0
8548;Totaal;Woudenberg;1e halfjaar 2021;665.0;49.0
8549;Totaal;Woudenberg;2e halfjaar 2021;655.0;48.0
8550;Totaal;Woudenberg;2021;730.0;53.0
