ID;Bestedingscategorieen;Perioden;CPI_1;CPIAfgeleid_2;MaandmutatieCPI_3;MaandmutatieCPIAfgeleid_4;JaarmutatieCPI_5;JaarmutatieCPIAfgeleid_6;Wegingscoefficient_7
6339;011240 Pluimveevlees;2015;100.0;100.0;;;0.5;0.5;241.0
6340;011240 Pluimveevlees;2016 januari;103.96;103.96;1.6;1.6;5.1;5.1;242.0
6341;011240 Pluimveevlees;2016 februari;104.05;104.05;0.1;0.1;4.4;4.4;242.0
6342;011240 Pluimveevlees;2016 maart;103.59;103.59;-0.4;-0.4;4.7;4.7;242.0
6343;011240 Pluimveevlees;2016 april;103.28;103.28;-0.3;-0.3;3.1;3.1;242.0
6344;011240 Pluimveevlees;2016 mei;104.56;104.56;1.2;1.2;5.2;5.2;242.0
6345;011240 Pluimveevlees;2016 juni;105.32;105.32;0.7;0.7;6.2;6.2;242.0
6346;011240 Pluimveevlees;2016 juli;104.8;104.8;-0.5;-0.5;5.3;5.3;242.0
6347;011240 Pluimveevlees;2016 augustus;104.59;104.59;-0.2;-0.2;4.8;4.8;242.0
6348;011240 Pluimveevlees;2016 september;104.63;104.63;0.0;0.0;3.6;3.6;242.0
6349;011240 Pluimveevlees;2016 oktober;105.86;105.86;1.2;1.2;5.6;5.6;242.0
6350;011240 Pluimveevlees;2016 november;105.66;105.66;-0.2;-0.2;4.8;4.8;242.0
6351;011240 Pluimveevlees;2016 december;106.54;106.54;0.8;0.8;4.1;4.1;242.0
6352;011240 Pluimveevlees;2016;104.74;104.74;;;4.7;4.7;242.0
6353;011240 Pluimveevlees;2017 januari;107.23;107.23;0.6;0.6;3.1;3.1;277.0
6354;011240 Pluimveevlees;2017 februari;106.56;106.56;-0.6;-0.6;2.4;2.4;277.0
6355;011240 Pluimveevlees;2017 maart;107.42;107.42;0.8;0.8;3.7;3.7;277.0
6356;011240 Pluimveevlees;2017 april;109.38;109.38;1.8;1.8;5.9;5.9;277.0
6357;011240 Pluimveevlees;2017 mei;108.89;108.89;-0.4;-0.4;4.1;4.1;277.0
6358;011240 Pluimveevlees;2017 juni;109.71;109.71;0.8;0.8;4.2;4.2;277.0
6359;011240 Pluimveevlees;2017 juli;110.65;110.65;0.9;0.9;5.6;5.6;277.0
6360;011240 Pluimveevlees;2017 augustus;111.62;111.62;0.9;0.9;6.7;6.7;277.0
6361;011240 Pluimveevlees;2017 september;110.14;110.14;-1.3;-1.3;5.3;5.3;277.0
6362;011240 Pluimveevlees;2017 oktober;111.18;111.18;0.9;0.9;5.0;5.0;277.0
6363;011240 Pluimveevlees;2017 november;111.93;111.93;0.7;0.7;5.9;5.9;277.0
6364;011240 Pluimveevlees;2017 december;111.43;111.43;-0.4;-0.4;4.6;4.6;277.0
6365;011240 Pluimveevlees;2017;109.68;109.68;;;4.7;4.7;277.0
6366;011240 Pluimveevlees;2018 januari;110.5;110.5;-0.8;-0.8;3.0;3.0;290.0
6367;011240 Pluimveevlees;2018 februari;111.11;111.11;0.6;0.6;4.3;4.3;290.0
6368;011240 Pluimveevlees;2018 maart;109.68;109.68;-1.3;-1.3;2.1;2.1;290.0
6369;011240 Pluimveevlees;2018 april;111.41;111.41;1.6;1.6;1.9;1.9;290.0
6370;011240 Pluimveevlees;2018 mei;111.23;111.23;-0.2;-0.2;2.1;2.1;290.0
6371;011240 Pluimveevlees;2018 juni;111.47;111.47;0.2;0.2;1.6;1.6;290.0
6372;011240 Pluimveevlees;2018 juli;111.57;111.57;0.1;0.1;0.8;0.8;290.0
6373;011240 Pluimveevlees;2018 augustus;112.58;112.58;0.9;0.9;0.9;0.9;290.0
6374;011240 Pluimveevlees;2018 september;112.34;112.34;-0.2;-0.2;2.0;2.0;290.0
6375;011240 Pluimveevlees;2018 oktober;111.33;111.33;-0.9;-0.9;0.1;0.1;290.0
6376;011240 Pluimveevlees;2018 november;111.72;111.72;0.4;0.4;-0.2;-0.2;290.0
6377;011240 Pluimveevlees;2018 december;112.63;112.63;0.8;0.8;1.1;1.1;290.0
6378;011240 Pluimveevlees;2018;111.46;111.46;;;1.6;1.6;290.0
6379;011240 Pluimveevlees;2019 januari;114.08;110.94;1.3;-1.5;3.2;0.4;283.0
6380;011240 Pluimveevlees;2019 februari;115.1;111.93;0.9;0.9;3.6;0.7;283.0
6381;011240 Pluimveevlees;2019 maart;114.92;111.76;-0.2;-0.2;4.8;1.9;283.0
6382;011240 Pluimveevlees;2019 april;115.9;112.71;0.9;0.9;4.0;1.2;283.0
6383;011240 Pluimveevlees;2019 mei;114.49;111.34;-1.2;-1.2;2.9;0.1;283.0
6384;011240 Pluimveevlees;2019 juni;116.14;112.94;1.4;1.4;4.2;1.3;283.0
6385;011240 Pluimveevlees;2019 juli;116.22;113.02;0.1;0.1;4.2;1.3;283.0
6386;011240 Pluimveevlees;2019 augustus;116.63;113.42;0.4;0.4;3.6;0.7;283.0
6387;011240 Pluimveevlees;2019 september;116.59;113.39;0.0;0.0;3.8;0.9;283.0
6388;011240 Pluimveevlees;2019 oktober;114.75;111.59;-1.6;-1.6;3.1;0.2;283.0
6389;011240 Pluimveevlees;2019 november;115.27;112.09;0.5;0.4;3.2;0.3;283.0
6390;011240 Pluimveevlees;2019 december;114.4;111.26;-0.8;-0.7;1.6;-1.2;283.0
6391;011240 Pluimveevlees;2019;115.37;112.2;;;3.5;0.7;283.0
6392;011240 Pluimveevlees;2020 januari;114.35;111.2;0.0;-0.1;0.2;0.2;286.0
6393;011240 Pluimveevlees;2020 februari;115.55;112.37;1.0;1.1;0.4;0.4;286.0
6394;011240 Pluimveevlees;2020 maart;117.53;114.29;1.7;1.7;2.3;2.3;286.0
6395;011240 Pluimveevlees;2020 april;118.23;114.98;0.6;0.6;2.0;2.0;286.0
6396;011240 Pluimveevlees;2020 mei;116.89;113.67;-1.1;-1.1;2.1;2.1;286.0
6397;011240 Pluimveevlees;2020 juni;117.65;114.42;0.7;0.7;1.3;1.3;286.0
6398;011240 Pluimveevlees;2020 juli;118.18;114.93;0.5;0.4;1.7;1.7;286.0
6399;011240 Pluimveevlees;2020 augustus;118.59;115.33;0.3;0.3;1.7;1.7;286.0
6400;011240 Pluimveevlees;2020 september;118.01;114.76;-0.5;-0.5;1.2;1.2;286.0
6401;011240 Pluimveevlees;2020 oktober;118.41;115.15;0.3;0.3;3.2;3.2;286.0
6402;011240 Pluimveevlees;2020 november;117.83;114.59;-0.5;-0.5;2.2;2.2;286.0
6403;011240 Pluimveevlees;2020 december;117.77;114.53;-0.1;-0.1;2.9;2.9;286.0
6404;011240 Pluimveevlees;2020;117.42;114.19;;;1.8;1.8;286.0
6405;011240 Pluimveevlees;2021 januari;116.43;113.23;-1.1;-1.1;1.8;1.8;319.0
6406;011240 Pluimveevlees;2021 februari;117.17;113.95;0.6;0.6;1.4;1.4;319.0
6407;011240 Pluimveevlees;2021 maart;117.02;113.8;-0.1;-0.1;-0.4;-0.4;319.0
6408;011240 Pluimveevlees;2021 april;117.11;113.88;0.1;0.1;-0.9;-1.0;319.0
6409;011240 Pluimveevlees;2021 mei;116.92;113.71;-0.2;-0.1;0.0;0.0;319.0
6410;011240 Pluimveevlees;2021 juni;118.38;115.12;1.2;1.2;0.6;0.6;319.0
6411;011240 Pluimveevlees;2021 juli;117.92;114.68;-0.4;-0.4;-0.2;-0.2;319.0
6412;011240 Pluimveevlees;2021 augustus;118.86;115.59;0.8;0.8;0.2;0.2;319.0
6413;011240 Pluimveevlees;2021 september;120.04;116.74;1.0;1.0;1.7;1.7;319.0
6414;011240 Pluimveevlees;2021 oktober;119.51;116.22;-0.4;-0.4;0.9;0.9;319.0
6415;011240 Pluimveevlees;2021 november;118.02;114.77;-1.2;-1.2;0.2;0.2;319.0
6416;011240 Pluimveevlees;2021 december;120.11;116.81;1.8;1.8;2.0;2.0;319.0
6417;011240 Pluimveevlees;2021;118.12;114.88;;;0.6;0.6;319.0
6418;011240 Pluimveevlees;2022 januari;121.07;117.73;0.8;0.8;4.0;4.0;321.0
6419;011240 Pluimveevlees;2022 februari;121.03;117.7;0.0;0.0;3.3;3.3;321.0
6420;011240 Pluimveevlees;2022 maart;122.87;119.49;1.5;1.5;5.0;5.0;321.0
6421;011240 Pluimveevlees;2022 april;128.06;124.53;4.2;4.2;9.4;9.4;321.0
6422;011240 Pluimveevlees;2022 mei;131.78;128.16;2.9;2.9;12.7;12.7;321.0
6423;011240 Pluimveevlees;2022 juni;134.83;131.12;2.3;2.3;13.9;13.9;321.0
6424;011240 Pluimveevlees;2022 juli;139.14;135.31;3.2;3.2;18.0;18.0;321.0
6425;011240 Pluimveevlees;2022 augustus;140.71;136.84;1.1;1.1;18.4;18.4;321.0
6426;011240 Pluimveevlees;2022 september;140.48;136.62;-0.2;-0.2;17.0;17.0;321.0
6427;011240 Pluimveevlees;2022 oktober;139.24;135.4;-0.9;-0.9;16.5;16.5;321.0
6428;011240 Pluimveevlees;2022 november;140.26;136.4;0.7;0.7;18.8;18.8;321.0
6429;011240 Pluimveevlees;2022 december;142.49;138.57;1.6;1.6;18.6;18.6;321.0
6430;011240 Pluimveevlees;2022;133.5;129.82;;;13.0;13.0;321.0
6431;011240 Pluimveevlees;2023 januari;142.06;138.15;-0.3;-0.3;17.3;17.3;323.0
6432;011240 Pluimveevlees;2023 februari;144.37;140.4;1.6;1.6;19.3;19.3;323.0
6433;011240 Pluimveevlees;2023 maart;145.02;141.03;0.5;0.4;18.0;18.0;323.0
6434;011240 Pluimveevlees;2023 april;144.79;140.81;-0.2;-0.2;13.1;13.1;323.0
6435;011240 Pluimveevlees;2023 mei;144.84;140.86;0.0;0.0;9.9;9.9;323.0
6436;011240 Pluimveevlees;2023 juni;145.86;141.84;0.7;0.7;8.2;8.2;323.0
6437;011240 Pluimveevlees;2023 juli;146.07;142.05;0.1;0.1;5.0;5.0;323.0
6438;011240 Pluimveevlees;2023 augustus;145.02;141.03;-0.7;-0.7;3.1;3.1;323.0
6439;011240 Pluimveevlees;2023 september;143.19;139.25;-1.3;-1.3;1.9;1.9;323.0
6440;011240 Pluimveevlees;2023 oktober;140.3;136.44;-2.0;-2.0;0.8;0.8;323.0
6441;011240 Pluimveevlees;2023 november;141.5;137.61;0.9;0.9;0.9;0.9;323.0
6442;011240 Pluimveevlees;2023 december;143.0;139.06;1.1;1.1;0.4;0.4;323.0
6443;011240 Pluimveevlees;2023;143.84;139.88;;;7.7;7.7;323.0
6444;011240 Pluimveevlees;2024 januari;142.79;138.86;-0.1;-0.1;0.5;0.5;324.0
6445;011240 Pluimveevlees;2024 februari;140.1;136.24;-1.9;-1.9;-3.0;-3.0;324.0
6446;011240 Pluimveevlees;2024 maart;140.53;136.66;0.3;0.3;-3.1;-3.1;324.0
6447;011240 Pluimveevlees;2024 april;139.4;135.56;-0.8;-0.8;-3.7;-3.7;324.0
6448;011240 Pluimveevlees;2024 mei;143.44;139.49;2.9;2.9;-1.0;-1.0;324.0
6449;011240 Pluimveevlees;2024 juni;144.44;140.47;0.7;0.7;-1.0;-1.0;324.0
6450;011240 Pluimveevlees;2024 juli;143.09;139.15;-0.9;-0.9;-2.0;-2.0;324.0
6451;011240 Pluimveevlees;2024 augustus;143.96;140.0;0.6;0.6;-0.7;-0.7;324.0
6452;011240 Pluimveevlees;2024 september;144.19;140.22;0.2;0.2;0.7;0.7;324.0
6453;011240 Pluimveevlees;2024 oktober;142.61;138.68;-1.1;-1.1;1.6;1.6;324.0
6454;011240 Pluimveevlees;2024 november;144.37;140.4;1.2;1.2;2.0;2.0;324.0
6455;011240 Pluimveevlees;2024 december;146.92;142.88;1.8;1.8;2.7;2.7;324.0
6456;011240 Pluimveevlees;2024;142.99;139.05;;;-0.6;-0.6;324.0
6457;011240 Pluimveevlees;2025 januari;144.73;140.74;-1.5;-1.5;1.4;1.4;339.0
6458;011240 Pluimveevlees;2025 februari;147.71;143.64;2.1;2.1;5.4;5.4;339.0
6459;011240 Pluimveevlees;2025 maart;146.64;142.61;-0.7;-0.7;4.3;4.4;339.0
6460;011250 Overig vlees;1996 januari;70.25;70.25;;;;;5.0
6461;011250 Overig vlees;1996 februari;69.58;69.58;-1.0;-1.0;;;5.0
6462;011250 Overig vlees;1996 maart;71.0;71.0;2.0;2.0;;;5.0
6463;011250 Overig vlees;1996 april;70.31;70.31;-1.0;-1.0;;;5.0
6464;011250 Overig vlees;1996 mei;70.88;70.88;0.8;0.8;;;5.0
6465;011250 Overig vlees;1996 juni;71.87;71.87;1.4;1.4;;;5.0
6466;011250 Overig vlees;1996 juli;71.06;71.06;-1.1;-1.1;;;5.0
6467;011250 Overig vlees;1996 augustus;70.96;70.96;-0.1;-0.1;;;5.0
6468;011250 Overig vlees;1996 september;71.1;71.1;0.2;0.2;;;5.0
6469;011250 Overig vlees;1996 oktober;71.6;71.6;0.7;0.7;;;5.0
6470;011250 Overig vlees;1996 november;70.55;70.55;-1.5;-1.5;;;5.0
6471;011250 Overig vlees;1996 december;70.1;70.1;-0.6;-0.6;;;5.0
6472;011250 Overig vlees;1996;70.77;70.77;;;;;5.0
6473;011250 Overig vlees;1997 januari;71.65;71.65;2.2;2.2;2.0;2.0;5.0
6474;011250 Overig vlees;1997 februari;70.88;70.88;-1.1;-1.1;1.9;1.9;5.0
6475;011250 Overig vlees;1997 maart;70.54;70.54;-0.5;-0.5;-0.6;-0.6;5.0
6476;011250 Overig vlees;1997 april;71.38;71.38;1.2;1.2;1.5;1.5;5.0
6477;011250 Overig vlees;1997 mei;73.62;73.62;3.1;3.1;3.9;3.9;5.0
6478;011250 Overig vlees;1997 juni;72.47;72.47;-1.6;-1.6;0.8;0.8;5.0
6479;011250 Overig vlees;1997 juli;72.71;72.71;0.3;0.3;2.3;2.3;5.0
6480;011250 Overig vlees;1997 augustus;73.59;73.59;1.2;1.2;3.7;3.7;5.0
6481;011250 Overig vlees;1997 september;72.02;72.02;-2.1;-2.1;1.3;1.3;5.0
6482;011250 Overig vlees;1997 oktober;72.22;72.22;0.3;0.3;0.9;0.9;5.0
6483;011250 Overig vlees;1997 november;73.88;73.88;2.3;2.3;4.7;4.7;5.0
6484;011250 Overig vlees;1997 december;73.92;73.92;0.1;0.1;5.4;5.4;5.0
6485;011250 Overig vlees;1997;72.41;72.41;;;2.3;2.3;5.0
6486;011250 Overig vlees;1998 januari;73.21;73.21;-1.0;-1.0;2.2;2.2;5.0
6487;011250 Overig vlees;1998 februari;73.41;73.41;0.3;0.3;3.6;3.6;5.0
