ID;EconomischeActiviteitEnOverigePosten;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
3510;K Financiële dienstverlening;1975;7599.0;2771.0;4828.0;20618.0;7057.0;13675.0;4.8;4.3;5.0;36.9;39.3;35.3;2795.0;2237.0;558.0;2014.0;463.0;1551.0;19.0;21.0;2.0;4828.0
3511;K Financiële dienstverlening;1976;8787.0;3191.0;5596.0;21465.0;7258.0;14335.0;4.1;2.9;4.8;40.9;44.0;39.0;3179.0;2534.0;645.0;2393.0;520.0;1873.0;24.0;28.0;4.0;5596.0
3512;K Financiële dienstverlening;1977;9809.0;3585.0;6224.0;22408.0;7572.0;14971.0;4.4;4.3;4.4;43.8;47.3;41.6;3526.0;2827.0;699.0;2667.0;563.0;2104.0;31.0;34.0;3.0;6224.0
3513;K Financiële dienstverlening;1978;11280.0;4046.0;7234.0;24313.0;8079.0;16400.0;8.5;6.7;9.5;46.4;50.1;44.1;4046.0;3247.0;799.0;3156.0;603.0;2553.0;32.0;36.0;4.0;7234.0
3514;K Financiële dienstverlening;1979;12678.0;4595.0;8083.0;25992.0;8740.0;17415.0;6.9;8.2;6.2;48.8;52.6;46.4;4573.0;3664.0;909.0;3472.0;658.0;2814.0;38.0;42.0;4.0;8083.0
3515;K Financiële dienstverlening;1980;13743.0;5146.0;8597.0;26394.0;9190.0;17327.0;1.5;5.2;-0.5;52.1;56.0;49.6;4866.0;3887.0;979.0;3686.0;726.0;2960.0;45.0;50.0;5.0;8597.0
3516;K Financiële dienstverlening;1981;14527.0;5520.0;9007.0;26457.0;9424.0;17129.0;0.2;2.5;-1.1;54.9;58.6;52.6;5025.0;4030.0;995.0;3935.0;808.0;3127.0;47.0;52.0;5.0;9007.0
3517;K Financiële dienstverlening;1982;15964.0;5837.0;10127.0;27532.0;9512.0;18154.0;4.1;0.9;6.0;58.0;61.4;55.8;5467.0;4412.0;1055.0;4609.0;877.0;3732.0;51.0;58.0;7.0;10127.0
3518;K Financiële dienstverlening;1983;17424.0;6087.0;11337.0;28447.0;9313.0;19325.0;3.3;-2.1;6.4;61.2;65.4;58.7;5898.0;4716.0;1182.0;5384.0;927.0;4457.0;55.0;62.0;7.0;11337.0
3519;K Financiële dienstverlening;1984;17808.0;6329.0;11479.0;28198.0;9434.0;18929.0;-0.9;1.3;-2.0;63.2;67.1;60.6;5848.0;4706.0;1142.0;5574.0;979.0;4595.0;57.0;65.0;8.0;11479.0
3520;K Financiële dienstverlening;1985;18468.0;6695.0;11773.0;28601.0;9744.0;19007.0;1.4;3.3;0.4;64.6;68.7;61.9;6015.0;4882.0;1133.0;5699.0;1031.0;4668.0;59.0;67.0;8.0;11773.0
3521;K Financiële dienstverlening;1986;19397.0;7193.0;12204.0;30423.0;10637.0;19914.0;6.4;9.2;4.8;63.8;67.6;61.3;6115.0;4977.0;1138.0;6030.0;1086.0;4944.0;59.0;67.0;8.0;12204.0
3522;K Financiële dienstverlening;1987;19723.0;7590.0;12133.0;30851.0;10908.0;20061.0;1.4;2.5;0.7;63.9;69.6;60.5;6174.0;5048.0;1126.0;5896.0;1177.0;4719.0;63.0;71.0;8.0;12133.0
3523;K Financiële dienstverlening;1988;21809.0;8584.0;13225.0;32465.0;12043.0;20461.0;5.2;10.4;2.0;67.2;71.3;64.6;6467.0;5270.0;1197.0;6693.0;1286.0;5407.0;65.0;74.0;9.0;13225.0
3524;K Financiële dienstverlening;1989;23332.0;9557.0;13775.0;34877.0;13018.0;21892.0;7.4;8.1;7.0;66.9;73.4;62.9;6694.0;5555.0;1139.0;7016.0;1384.0;5632.0;65.0;75.0;10.0;13775.0
3525;K Financiële dienstverlening;1990;22391.0;9807.0;12584.0;36300.0;13507.0;22835.0;4.1;3.8;4.3;61.7;72.6;55.1;7252.0;6247.0;1005.0;5250.0;1497.0;3753.0;82.0;93.0;11.0;12584.0
3526;K Financiële dienstverlening;1991;25221.0;11232.0;13989.0;37927.0;14679.0;23113.0;4.5;8.7;1.2;66.5;76.5;60.5;7742.0;6647.0;1095.0;6152.0;1623.0;4529.0;95.0;98.0;3.0;13989.0
3527;K Financiële dienstverlening;1992;26842.0;12037.0;14805.0;39484.0;15087.0;24307.0;4.1;2.8;5.2;68.0;79.8;60.9;8253.0;7010.0;1243.0;6450.0;1739.0;4711.0;102.0;105.0;3.0;14805.0
3528;K Financiële dienstverlening;1993;28095.0;12319.0;15776.0;40770.0;15152.0;25657.0;3.3;0.4;5.6;68.9;81.3;61.5;8759.0;7403.0;1356.0;6909.0;1839.0;5070.0;108.0;111.0;3.0;15776.0
3529;K Financiële dienstverlening;1994;31681.0;13801.0;17880.0;41671.0;16254.0;25209.0;2.2;7.3;-1.7;76.0;84.9;70.9;8985.0;7668.0;1317.0;8787.0;1919.0;6868.0;108.0;113.0;5.0;17880.0
3530;K Financiële dienstverlening;1995;34730.0;14427.0;20303.0;43116.0;16627.0;26313.0;3.5;2.3;4.4;80.5;86.8;77.2;9267.0;7918.0;1349.0;10926.0;1976.0;8950.0;110.0;118.0;8.0;20303.0
3531;K Financiële dienstverlening;1996;36473.0;15394.0;21079.0;45954.0;17744.0;28019.0;6.6;6.7;6.5;79.4;86.8;75.2;9801.0;8403.0;1398.0;11172.0;2046.0;9126.0;106.0;128.0;22.0;21079.0
3532;K Financiële dienstverlening;1997;39606.0;17595.0;22011.0;50170.0;19807.0;30089.0;9.2;11.6;7.4;78.9;88.8;73.2;10832.0;9151.0;1681.0;11062.0;2144.0;8918.0;117.0;150.0;33.0;22011.0
3533;K Financiële dienstverlening;1998;43125.0;20283.0;22842.0;55395.0;22468.0;32496.0;10.4;13.4;8.0;77.8;90.3;70.3;11643.0;9314.0;2329.0;11076.0;2337.0;8739.0;123.0;165.0;42.0;22842.0
3534;K Financiële dienstverlening;1999;46752.0;21966.0;24786.0;59925.0;24373.0;35065.0;8.2;8.5;7.9;78.0;90.1;70.7;12983.0;10366.0;2617.0;11654.0;2603.0;9051.0;149.0;194.0;45.0;24786.0
3535;K Financiële dienstverlening;2000;50067.0;23832.0;26235.0;61428.0;25130.0;35760.0;2.5;3.1;2.0;81.5;94.8;73.4;14304.0;11393.0;2911.0;11768.0;2940.0;8828.0;163.0;209.0;46.0;26235.0
3536;K Financiële dienstverlening;2001;52486.0;23648.0;28838.0;61260.0;24917.0;35848.0;-0.3;-0.8;0.2;85.7;94.9;80.4;14804.0;12179.0;2625.0;13881.0;3205.0;10676.0;153.0;208.0;55.0;28838.0
3537;K Financiële dienstverlening;2002;53858.0;23711.0;30147.0;61352.0;24022.0;37002.0;0.2;-3.6;3.2;87.8;98.7;81.5;16524.0;12715.0;3809.0;13465.0;3336.0;10129.0;158.0;217.0;59.0;30147.0
3538;K Financiële dienstverlening;2003;54596.0;23345.0;31251.0;61203.0;23701.0;37230.0;-0.2;-1.3;0.6;89.2;98.5;83.9;16329.0;12955.0;3374.0;14761.0;3349.0;11412.0;161.0;219.0;58.0;31251.0
3539;K Financiële dienstverlening;2004;56368.0;24004.0;32364.0;63115.0;24315.0;38542.0;3.1;2.6;3.5;89.3;98.7;84.0;16568.0;13246.0;3322.0;15633.0;3360.0;12273.0;163.0;230.0;67.0;32364.0
3540;K Financiële dienstverlening;2005;59092.0;26249.0;32843.0;65840.0;26273.0;39137.0;4.3;8.1;1.5;89.8;99.9;83.9;17196.0;13597.0;3599.0;15437.0;3371.0;12066.0;210.0;264.0;54.0;32843.0
3541;K Financiële dienstverlening;2006;60695.0;28897.0;31798.0;70926.0;28358.0;42095.0;7.7;7.9;7.6;85.6;101.9;75.5;17906.0;14540.0;3366.0;13653.0;3428.0;10225.0;239.0;289.0;50.0;31798.0
3542;K Financiële dienstverlening;2007;61579.0;31214.0;30365.0;74546.0;29550.0;44589.0;5.1;4.2;5.9;82.6;105.6;68.1;19439.0;15548.0;3891.0;10666.0;3547.0;7119.0;260.0;311.0;51.0;30365.0
3543;K Financiële dienstverlening;2008;62364.0;30736.0;31628.0;77215.0;30428.0;46464.0;3.6;3.0;4.2;80.8;101.0;68.1;19781.0;15388.0;4393.0;11595.0;3709.0;7886.0;252.0;305.0;53.0;31628.0
3544;K Financiële dienstverlening;2009;70039.0;28591.0;41448.0;75935.0;29450.0;46397.0;-1.7;-3.2;-0.1;92.2;97.1;89.3;19126.0;15280.0;3846.0;22069.0;3904.0;18165.0;253.0;315.0;62.0;41448.0
3545;K Financiële dienstverlening;2010;76281.0;28559.0;47722.0;76281.0;28559.0;47722.0;0.5;-3.0;2.9;100.0;100.0;100.0;18987.0;15138.0;3849.0;28502.0;4088.0;24414.0;233.0;299.0;66.0;47722.0
3546;K Financiële dienstverlening;2011;76004.0;30086.0;45918.0;76407.0;29242.0;47165.0;0.2;2.4;-1.2;99.5;102.9;97.4;19306.0;15238.0;4068.0;26346.0;4077.0;22269.0;266.0;328.0;62.0;45918.0
3547;K Financiële dienstverlening;2012;78286.0;28378.0;49908.0;73836.0;28127.0;45717.0;-3.4;-3.8;-3.1;106.0;100.9;109.2;19383.0;15258.0;4125.0;29786.0;4047.0;25739.0;739.0;796.0;57.0;49908.0
3548;K Financiële dienstverlening;2013;77189.0;28047.0;49142.0;72601.0;27983.0;44650.0;-1.7;-0.5;-2.3;106.3;100.2;110.1;20503.0;15586.0;4917.0;27818.0;4086.0;23732.0;821.0;862.0;41.0;49142.0
3549;K Financiële dienstverlening;2014;77841.0;29315.0;48526.0;71991.0;28670.0;43436.0;-0.8;2.5;-2.7;108.1;102.3;111.7;20512.0;15041.0;5471.0;26181.0;4099.0;22082.0;1833.0;1871.0;38.0;48526.0
3550;K Financiële dienstverlening;2015;75567.0;28422.0;47145.0;71988.0;28888.0;43232.0;0.0;0.8;-0.5;105.0;98.4;109.0;19409.0;14829.0;4580.0;26552.0;4133.0;22419.0;1184.0;1218.0;34.0;47145.0
3551;K Financiële dienstverlening;2016;72721.0;28346.0;44375.0;71982.0;29131.0;43008.0;0.0;0.8;-0.5;101.0;97.3;103.2;19430.0;14683.0;4747.0;23296.0;4162.0;19134.0;1649.0;1692.0;43.0;44375.0
3552;64 Bankwezen;1969;;;;;;;;;;;;;;;;;;;;;;
3553;64 Bankwezen;1970;;;;;;;;;;;;;;;;;;;;;;
3554;64 Bankwezen;1971;;;;;;;;;;;;;;;;;;;;;;
3555;64 Bankwezen;1972;;;;;;;;;;;;;;;;;;;;;;
3556;64 Bankwezen;1973;;;;;;;;;;;;;;;;;;;;;;
3557;64 Bankwezen;1974;;;;;;;;;;;;;;;;;;;;;;
3558;64 Bankwezen;1975;;;;;;;;;;;;;;;;;;;;;;
3559;64 Bankwezen;1976;;;;;;;;;;;;;;;;;;;;;;
3560;64 Bankwezen;1977;;;;;;;;;;;;;;;;;;;;;;
3561;64 Bankwezen;1978;;;;;;;;;;;;;;;;;;;;;;
3562;64 Bankwezen;1979;;;;;;;;;;;;;;;;;;;;;;
3563;64 Bankwezen;1980;;;;;;;;;;;;;;;;;;;;;;
3564;64 Bankwezen;1981;;;;;;;;;;;;;;;;;;;;;;
3565;64 Bankwezen;1982;;;;;;;;;;;;;;;;;;;;;;
3566;64 Bankwezen;1983;;;;;;;;;;;;;;;;;;;;;;
3567;64 Bankwezen;1984;;;;;;;;;;;;;;;;;;;;;;
3568;64 Bankwezen;1985;;;;;;;;;;;;;;;;;;;;;;
3569;64 Bankwezen;1986;;;;;;;;;;;;;;;;;;;;;;
3570;64 Bankwezen;1987;;;;;;;;;;;;;;;;;;;;;;
3571;64 Bankwezen;1988;;;;;;;;;;;;;;;;;;;;;;
3572;64 Bankwezen;1989;;;;;;;;;;;;;;;;;;;;;;
3573;64 Bankwezen;1990;;;;;;;;;;;;;;;;;;;;;;
3574;64 Bankwezen;1991;;;;;;;;;;;;;;;;;;;;;;
3575;64 Bankwezen;1992;;;;;;;;;;;;;;;;;;;;;;
3576;64 Bankwezen;1993;;;;;;;;;;;;;;;;;;;;;;
3577;64 Bankwezen;1994;;;;;;;;;;;;;;;;;;;;;;
3578;64 Bankwezen;1995;19686.0;7613.0;12073.0;23232.0;8476.0;13971.0;;;;84.7;89.8;86.4;4975.0;4313.0;662.0;7049.0;795.0;6254.0;49.0;56.0;7.0;12073.0
3579;64 Bankwezen;1996;20297.0;8124.0;12173.0;24983.0;8950.0;15196.0;7.5;5.6;8.8;81.2;90.8;80.1;5176.0;4509.0;667.0;6956.0;817.0;6139.0;41.0;56.0;15.0;12173.0
3580;64 Bankwezen;1997;21834.0;9532.0;12302.0;27699.0;10346.0;16368.0;10.9;15.6;7.7;78.8;92.1;75.2;5930.0;4985.0;945.0;6326.0;874.0;5452.0;46.0;67.0;21.0;12302.0
3581;64 Bankwezen;1998;23474.0;11242.0;12232.0;31286.0;12041.0;18052.0;12.9;16.4;10.3;75.0;93.4;67.8;6416.0;5110.0;1306.0;5770.0;975.0;4795.0;46.0;73.0;27.0;12232.0
3582;64 Bankwezen;1999;26657.0;12692.0;13965.0;34929.0;13399.0;20216.0;11.6;11.3;12.0;76.3;94.7;69.1;7373.0;5893.0;1480.0;6540.0;1129.0;5411.0;52.0;80.0;28.0;13965.0
3583;64 Bankwezen;2000;28818.0;13439.0;15379.0;35995.0;13501.0;21253.0;3.0;0.8;5.1;80.1;99.5;72.4;8248.0;6595.0;1653.0;7075.0;1327.0;5748.0;56.0;84.0;28.0;15379.0
3584;64 Bankwezen;2001;30972.0;13086.0;17886.0;36145.0;13312.0;21678.0;0.4;-1.4;2.0;85.7;98.3;82.5;8696.0;7118.0;1578.0;9133.0;1463.0;7670.0;57.0;92.0;35.0;17886.0
3585;64 Bankwezen;2002;32309.0;12800.0;19509.0;36664.0;12780.0;22851.0;1.4;-4.0;5.4;88.1;100.2;85.4;9937.0;7453.0;2484.0;9515.0;1488.0;8027.0;57.0;94.0;37.0;19509.0
3586;64 Bankwezen;2003;32303.0;12311.0;19992.0;36808.0;12524.0;23301.0;0.4;-2.0;2.0;87.8;98.3;85.8;9518.0;7490.0;2028.0;10417.0;1473.0;8944.0;57.0;91.0;34.0;19992.0
3587;64 Bankwezen;2004;32986.0;13120.0;19866.0;38501.0;13039.0;24442.0;4.6;4.1;4.9;85.7;100.6;81.3;9602.0;7630.0;1972.0;10206.0;1474.0;8732.0;58.0;101.0;43.0;19866.0
3588;64 Bankwezen;2005;35583.0;14853.0;20730.0;41359.0;14565.0;25566.0;7.4;11.7;4.6;86.0;102.0;81.1;10264.0;7960.0;2304.0;10382.0;1476.0;8906.0;84.0;119.0;35.0;20730.0
3589;64 Bankwezen;2006;34468.0;16492.0;17976.0;44401.0;15937.0;27069.0;7.4;9.4;5.9;77.6;103.5;66.4;10129.0;8265.0;1864.0;7751.0;1500.0;6251.0;96.0;130.0;34.0;17976.0
3590;64 Bankwezen;2007;33201.0;17665.0;15536.0;47864.0;17077.0;29340.0;7.8;7.2;8.4;69.4;103.4;53.0;11442.0;8989.0;2453.0;3990.0;1570.0;2420.0;104.0;139.0;35.0;15536.0
3591;64 Bankwezen;2008;34962.0;17390.0;17572.0;50574.0;17396.0;32267.0;5.7;1.9;10.0;69.1;100.0;54.5;11481.0;8634.0;2847.0;5998.0;1706.0;4292.0;93.0;128.0;35.0;17572.0
3592;64 Bankwezen;2009;42956.0;15342.0;27614.0;49070.0;15899.0;33106.0;-3.0;-8.6;2.6;87.5;96.5;83.4;10903.0;8627.0;2276.0;16621.0;1825.0;14796.0;90.0;132.0;42.0;27614.0
3593;64 Bankwezen;2010;49961.0;15764.0;34197.0;49961.0;15764.0;34197.0;1.8;-0.8;3.3;100.0;100.0;100.0;10685.0;8388.0;2297.0;23437.0;1959.0;21478.0;75.0;121.0;46.0;34197.0
3594;64 Bankwezen;2011;48631.0;16810.0;31821.0;50259.0;16688.0;33571.0;0.6;5.9;-1.8;96.8;100.7;94.8;11289.0;8908.0;2381.0;20438.0;2094.0;18344.0;94.0;135.0;41.0;31821.0
3595;64 Bankwezen;2012;50156.0;15762.0;34394.0;47806.0;15568.0;32256.0;-4.9;-6.7;-3.9;104.9;101.2;106.6;11269.0;8876.0;2393.0;22507.0;2135.0;20372.0;618.0;655.0;37.0;34394.0
3596;64 Bankwezen;2013;51440.0;16326.0;35114.0;46581.0;15787.0;30843.0;-2.6;1.4;-4.4;110.4;103.4;113.8;12151.0;9117.0;3034.0;22307.0;2196.0;20111.0;656.0;683.0;27.0;35114.0
3597;64 Bankwezen;2014;51088.0;16637.0;34451.0;46085.0;16216.0;29974.0;-1.1;2.7;-2.8;110.9;102.6;114.9;11927.0;8622.0;3305.0;20869.0;2226.0;18643.0;1655.0;1680.0;25.0;34451.0
3598;64 Bankwezen;2015;50298.0;16635.0;33663.0;45892.0;16253.0;29754.0;-0.4;0.2;-0.7;109.6;102.4;113.1;10376.0;8202.0;2174.0;22241.0;2259.0;19982.0;1046.0;1070.0;24.0;33663.0
3599;64 Bankwezen;2016;48827.0;16323.0;32504.0;45917.0;16203.0;29823.0;0.1;-0.3;0.2;106.3;100.7;109.0;10329.0;8120.0;2209.0;20663.0;;;1512.0;1544.0;32.0;32504.0
3600;65 Verzekeraars en pensioenfondsen;1969;;;;;;;;;;;;;;;;;;;;;;
3601;65 Verzekeraars en pensioenfondsen;1970;;;;;;;;;;;;;;;;;;;;;;
3602;65 Verzekeraars en pensioenfondsen;1971;;;;;;;;;;;;;;;;;;;;;;
3603;65 Verzekeraars en pensioenfondsen;1972;;;;;;;;;;;;;;;;;;;;;;
3604;65 Verzekeraars en pensioenfondsen;1973;;;;;;;;;;;;;;;;;;;;;;
3605;65 Verzekeraars en pensioenfondsen;1974;;;;;;;;;;;;;;;;;;;;;;
3606;65 Verzekeraars en pensioenfondsen;1975;;;;;;;;;;;;;;;;;;;;;;
3607;65 Verzekeraars en pensioenfondsen;1976;;;;;;;;;;;;;;;;;;;;;;
3608;65 Verzekeraars en pensioenfondsen;1977;;;;;;;;;;;;;;;;;;;;;;
3609;65 Verzekeraars en pensioenfondsen;1978;;;;;;;;;;;;;;;;;;;;;;
3610;65 Verzekeraars en pensioenfondsen;1979;;;;;;;;;;;;;;;;;;;;;;
3611;65 Verzekeraars en pensioenfondsen;1980;;;;;;;;;;;;;;;;;;;;;;
3612;65 Verzekeraars en pensioenfondsen;1981;;;;;;;;;;;;;;;;;;;;;;
3613;65 Verzekeraars en pensioenfondsen;1982;;;;;;;;;;;;;;;;;;;;;;
3614;65 Verzekeraars en pensioenfondsen;1983;;;;;;;;;;;;;;;;;;;;;;
3615;65 Verzekeraars en pensioenfondsen;1984;;;;;;;;;;;;;;;;;;;;;;
3616;65 Verzekeraars en pensioenfondsen;1985;;;;;;;;;;;;;;;;;;;;;;
3617;65 Verzekeraars en pensioenfondsen;1986;;;;;;;;;;;;;;;;;;;;;;
3618;65 Verzekeraars en pensioenfondsen;1987;;;;;;;;;;;;;;;;;;;;;;
3619;65 Verzekeraars en pensioenfondsen;1988;;;;;;;;;;;;;;;;;;;;;;
3620;65 Verzekeraars en pensioenfondsen;1989;;;;;;;;;;;;;;;;;;;;;;
3621;65 Verzekeraars en pensioenfondsen;1990;;;;;;;;;;;;;;;;;;;;;;
3622;65 Verzekeraars en pensioenfondsen;1991;;;;;;;;;;;;;;;;;;;;;;
3623;65 Verzekeraars en pensioenfondsen;1992;;;;;;;;;;;;;;;;;;;;;;
3624;65 Verzekeraars en pensioenfondsen;1993;;;;;;;;;;;;;;;;;;;;;;
3625;65 Verzekeraars en pensioenfondsen;1994;;;;;;;;;;;;;;;;;;;;;;
3626;65 Verzekeraars en pensioenfondsen;1995;12325.0;5924.0;6401.0;16326.0;6997.0;9658.0;;;;75.5;84.7;66.3;2776.0;2316.0;460.0;3570.0;1055.0;2515.0;55.0;55.0;0.0;6401.0
3627;65 Verzekeraars en pensioenfondsen;1996;12873.0;6234.0;6639.0;16825.0;7451.0;9647.0;3.1;6.5;-0.1;76.5;83.7;68.8;2922.0;2438.0;484.0;3657.0;1100.0;2557.0;60.0;63.0;3.0;6639.0
3628;65 Verzekeraars en pensioenfondsen;1997;13991.0;6962.0;7029.0;17916.0;8019.0;10170.0;6.5;7.6;5.4;78.1;86.8;69.1;3075.0;2587.0;488.0;3885.0;1138.0;2747.0;69.0;73.0;4.0;7029.0
3629;65 Verzekeraars en pensioenfondsen;1998;15303.0;7727.0;7576.0;18982.0;8743.0;10464.0;5.9;9.0;2.9;80.6;88.4;72.4;3174.0;2529.0;645.0;4322.0;1219.0;3103.0;80.0;84.0;4.0;7576.0
3630;65 Verzekeraars en pensioenfondsen;1999;15424.0;7799.0;7625.0;19712.0;9130.0;10805.0;3.8;4.4;3.3;78.2;85.4;70.6;3403.0;2687.0;716.0;4126.0;1307.0;2819.0;96.0;101.0;5.0;7625.0
3631;65 Verzekeraars en pensioenfondsen;2000;16153.0;8697.0;7456.0;19931.0;9621.0;10454.0;1.1;5.4;-3.3;81.0;90.4;71.3;3674.0;2874.0;800.0;3675.0;1415.0;2260.0;107.0;113.0;6.0;7456.0
3632;65 Verzekeraars en pensioenfondsen;2001;16303.0;8710.0;7593.0;19708.0;9574.0;10259.0;-1.1;-0.5;-1.9;82.7;91.0;74.0;3641.0;3028.0;613.0;3857.0;1516.0;2341.0;95.0;101.0;6.0;7593.0
3633;65 Verzekeraars en pensioenfondsen;2002;16449.0;8951.0;7498.0;19598.0;9287.0;10488.0;-0.6;-3.0;2.2;83.9;96.4;71.5;4114.0;3240.0;874.0;3284.0;1601.0;1683.0;100.0;107.0;7.0;7498.0
3634;65 Verzekeraars en pensioenfondsen;2003;17080.0;9082.0;7998.0;19343.0;9323.0;10141.0;-1.3;0.4;-3.3;88.3;97.4;78.9;4236.0;3370.0;866.0;3656.0;1619.0;2037.0;106.0;115.0;9.0;7998.0
3635;65 Verzekeraars en pensioenfondsen;2004;17951.0;8919.0;9032.0;19520.0;9418.0;10223.0;0.9;1.0;0.8;92.0;94.7;88.4;4305.0;3451.0;854.0;4622.0;1621.0;3001.0;105.0;115.0;10.0;9032.0
3636;65 Verzekeraars en pensioenfondsen;2005;18072.0;9444.0;8628.0;19454.0;9816.0;9727.0;-0.3;4.2;-4.8;92.9;96.2;88.7;4160.0;3361.0;799.0;4346.0;1628.0;2718.0;122.0;131.0;9.0;8628.0
3637;65 Verzekeraars en pensioenfondsen;2006;20136.0;10502.0;9634.0;21010.0;10497.0;10617.0;8.0;6.9;9.2;95.8;100.0;90.7;4818.0;3826.0;992.0;4681.0;1662.0;3019.0;135.0;143.0;8.0;9634.0
3638;65 Verzekeraars en pensioenfondsen;2007;21941.0;11626.0;10315.0;21059.0;10502.0;10664.0;0.2;0.0;0.4;104.2;110.7;96.7;4805.0;3924.0;881.0;5363.0;1700.0;3663.0;147.0;155.0;8.0;10315.0
3639;65 Verzekeraars en pensioenfondsen;2008;21280.0;11202.0;10078.0;20751.0;10927.0;9845.0;-1.5;4.1;-7.7;102.6;102.5;102.4;4899.0;3954.0;945.0;5029.0;1712.0;3317.0;150.0;159.0;9.0;10078.0
3640;65 Verzekeraars en pensioenfondsen;2009;21256.0;11125.0;10131.0;21015.0;11495.0;9541.0;1.3;5.2;-3.1;101.1;96.8;106.2;4938.0;3926.0;1012.0;5039.0;1761.0;3278.0;154.0;163.0;9.0;10131.0
3641;65 Verzekeraars en pensioenfondsen;2010;20300.0;10870.0;9430.0;20300.0;10870.0;9430.0;-3.4;-5.4;-1.2;100.0;100.0;100.0;5094.0;4116.0;978.0;4187.0;1785.0;2402.0;149.0;157.0;8.0;9430.0
3642;65 Verzekeraars en pensioenfondsen;2011;21409.0;11040.0;10369.0;20147.0;10544.0;9603.0;-0.8;-3.0;1.8;106.3;104.7;108.0;4682.0;3673.0;1009.0;5526.0;1640.0;3886.0;161.0;169.0;8.0;10369.0
3643;65 Verzekeraars en pensioenfondsen;2012;22171.0;10340.0;11831.0;19895.0;10506.0;9392.0;-1.3;-0.4;-2.2;111.4;98.4;126.0;4734.0;3699.0;1035.0;6988.0;1565.0;5423.0;109.0;117.0;8.0;11831.0
3644;65 Verzekeraars en pensioenfondsen;2013;19743.0;9554.0;10189.0;19691.0;10285.0;9384.0;-1.0;-2.1;-0.1;100.3;92.9;108.6;4910.0;3740.0;1170.0;5143.0;1538.0;3605.0;136.0;141.0;5.0;10189.0
3645;65 Verzekeraars en pensioenfondsen;2014;20539.0;10433.0;10106.0;19300.0;10469.0;8865.0;-2.0;1.8;-5.5;106.4;99.7;114.0;4958.0;3665.0;1293.0;5004.0;1515.0;3489.0;144.0;149.0;5.0;10106.0
3646;65 Verzekeraars en pensioenfondsen;2015;18801.0;9552.0;9249.0;19304.0;10637.0;8722.0;0.0;1.6;-1.6;97.4;89.8;106.0;4986.0;3602.0;1384.0;4144.0;1510.0;2634.0;119.0;122.0;3.0;9249.0
3647;65 Verzekeraars en pensioenfondsen;2016;17463.0;9777.0;7686.0;19439.0;10902.0;8622.0;0.7;2.5;-1.1;89.8;89.7;89.1;4973.0;3526.0;1447.0;2594.0;;;119.0;122.0;3.0;7686.0
3648;66 Overige financiële dienstverlening;1969;;;;;;;;;;;;;;;;;;;;;;
3649;66 Overige financiële dienstverlening;1970;;;;;;;;;;;;;;;;;;;;;;
3650;66 Overige financiële dienstverlening;1971;;;;;;;;;;;;;;;;;;;;;;
3651;66 Overige financiële dienstverlening;1972;;;;;;;;;;;;;;;;;;;;;;
3652;66 Overige financiële dienstverlening;1973;;;;;;;;;;;;;;;;;;;;;;
3653;66 Overige financiële dienstverlening;1974;;;;;;;;;;;;;;;;;;;;;;
3654;66 Overige financiële dienstverlening;1975;;;;;;;;;;;;;;;;;;;;;;
3655;66 Overige financiële dienstverlening;1976;;;;;;;;;;;;;;;;;;;;;;
3656;66 Overige financiële dienstverlening;1977;;;;;;;;;;;;;;;;;;;;;;
3657;66 Overige financiële dienstverlening;1978;;;;;;;;;;;;;;;;;;;;;;
3658;66 Overige financiële dienstverlening;1979;;;;;;;;;;;;;;;;;;;;;;
3659;66 Overige financiële dienstverlening;1980;;;;;;;;;;;;;;;;;;;;;;
3660;66 Overige financiële dienstverlening;1981;;;;;;;;;;;;;;;;;;;;;;
3661;66 Overige financiële dienstverlening;1982;;;;;;;;;;;;;;;;;;;;;;
3662;66 Overige financiële dienstverlening;1983;;;;;;;;;;;;;;;;;;;;;;
3663;66 Overige financiële dienstverlening;1984;;;;;;;;;;;;;;;;;;;;;;
3664;66 Overige financiële dienstverlening;1985;;;;;;;;;;;;;;;;;;;;;;
3665;66 Overige financiële dienstverlening;1986;;;;;;;;;;;;;;;;;;;;;;
3666;66 Overige financiële dienstverlening;1987;;;;;;;;;;;;;;;;;;;;;;
3667;66 Overige financiële dienstverlening;1988;;;;;;;;;;;;;;;;;;;;;;
3668;66 Overige financiële dienstverlening;1989;;;;;;;;;;;;;;;;;;;;;;
3669;66 Overige financiële dienstverlening;1990;;;;;;;;;;;;;;;;;;;;;;
3670;66 Overige financiële dienstverlening;1991;;;;;;;;;;;;;;;;;;;;;;
3671;66 Overige financiële dienstverlening;1992;;;;;;;;;;;;;;;;;;;;;;
3672;66 Overige financiële dienstverlening;1993;;;;;;;;;;;;;;;;;;;;;;
3673;66 Overige financiële dienstverlening;1994;;;;;;;;;;;;;;;;;;;;;;
