ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
452;Totaal;Totaal;27 jaar;2007;37182;17633;19549
453;Totaal;Totaal;27 jaar;2008;40437;18952;21485
454;Totaal;Totaal;27 jaar;2009;22683;10080;12603
455;Totaal;Totaal;27 jaar;2010;18230;7397;10833
456;Totaal;Totaal;27 jaar;2011;16033;6181;9852
457;Totaal;Totaal;27 jaar;2012;16163;6361;9802
458;Totaal;Totaal;27 jaar;2013;19987;8584;11403
459;Totaal;Totaal;27 jaar;2014;23844;10342;13502
460;Totaal;Totaal;27 jaar;2015;25650;11462;14188
461;Totaal;Totaal;27 jaar;2016;26470;11820;14650
462;Totaal;Totaal;27 jaar;2017;28095;12874;15221
463;Totaal;Totaal;27 jaar;2018;32901;15255;17646
464;Totaal;Totaal;28 jaar;2003;27519;12725;14794
465;Totaal;Totaal;28 jaar;2004;47363;24674;22689
466;Totaal;Totaal;28 jaar;2005;23405;10703;12702
467;Totaal;Totaal;28 jaar;2006;22602;9845;12757
468;Totaal;Totaal;28 jaar;2007;26257;11932;14325
469;Totaal;Totaal;28 jaar;2008;36625;17290;19335
470;Totaal;Totaal;28 jaar;2009;39856;18601;21255
471;Totaal;Totaal;28 jaar;2010;22466;9949;12517
472;Totaal;Totaal;28 jaar;2011;17993;7280;10713
473;Totaal;Totaal;28 jaar;2012;15808;6066;9742
474;Totaal;Totaal;28 jaar;2013;15956;6271;9685
475;Totaal;Totaal;28 jaar;2014;19704;8432;11272
476;Totaal;Totaal;28 jaar;2015;23505;10159;13346
477;Totaal;Totaal;28 jaar;2016;25246;11250;13996
478;Totaal;Totaal;28 jaar;2017;26125;11650;14475
479;Totaal;Totaal;28 jaar;2018;27728;12658;15070
480;Totaal;Totaal;29 jaar;2003;21545;10117;11428
481;Totaal;Totaal;29 jaar;2004;27146;12477;14669
482;Totaal;Totaal;29 jaar;2005;46665;24220;22445
483;Totaal;Totaal;29 jaar;2006;23034;10467;12567
484;Totaal;Totaal;29 jaar;2007;22236;9652;12584
485;Totaal;Totaal;29 jaar;2008;25873;11704;14169
486;Totaal;Totaal;29 jaar;2009;36112;16983;19129
487;Totaal;Totaal;29 jaar;2010;39432;18318;21114
488;Totaal;Totaal;29 jaar;2011;22200;9800;12400
489;Totaal;Totaal;29 jaar;2012;17742;7158;10584
490;Totaal;Totaal;29 jaar;2013;15606;5957;9649
491;Totaal;Totaal;29 jaar;2014;15756;6167;9589
492;Totaal;Totaal;29 jaar;2015;19418;8279;11139
493;Totaal;Totaal;29 jaar;2016;23162;9970;13192
494;Totaal;Totaal;29 jaar;2017;24913;11065;13848
495;Totaal;Totaal;29 jaar;2018;25817;11471;14346
496;Totaal;Totaal;30 jaar;2003;17741;7941;9800
497;Totaal;Totaal;30 jaar;2004;21220;9896;11324
498;Totaal;Totaal;30 jaar;2005;26746;12221;14525
499;Totaal;Totaal;30 jaar;2006;45943;23734;22209
500;Totaal;Totaal;30 jaar;2007;22691;10271;12420
501;Totaal;Totaal;30 jaar;2008;21901;9464;12437
502;Totaal;Totaal;30 jaar;2009;25522;11510;14012
503;Totaal;Totaal;30 jaar;2010;35783;16783;19000
504;Totaal;Totaal;30 jaar;2011;38963;18041;20922
505;Totaal;Totaal;30 jaar;2012;21914;9636;12278
506;Totaal;Totaal;30 jaar;2013;17518;7028;10490
507;Totaal;Totaal;30 jaar;2014;15402;5853;9549
508;Totaal;Totaal;30 jaar;2015;15558;6071;9487
509;Totaal;Totaal;30 jaar;2016;19127;8116;11011
510;Totaal;Totaal;30 jaar;2017;22858;9818;13040
511;Totaal;Totaal;30 jaar;2018;24595;10893;13702
512;Totaal;Totaal;31 jaar;2003;20454;11087;9367
513;Totaal;Totaal;31 jaar;2004;17516;7821;9695
514;Totaal;Totaal;31 jaar;2005;20909;9711;11198
515;Totaal;Totaal;31 jaar;2006;26343;11987;14356
516;Totaal;Totaal;31 jaar;2007;45170;23236;21934
517;Totaal;Totaal;31 jaar;2008;22339;10057;12282
518;Totaal;Totaal;31 jaar;2009;21589;9306;12283
519;Totaal;Totaal;31 jaar;2010;25266;11357;13909
520;Totaal;Totaal;31 jaar;2011;35362;16537;18825
521;Totaal;Totaal;31 jaar;2012;38512;17776;20736
522;Totaal;Totaal;31 jaar;2013;21659;9500;12159
523;Totaal;Totaal;31 jaar;2014;17275;6918;10357
524;Totaal;Totaal;31 jaar;2015;15187;5746;9441
525;Totaal;Totaal;31 jaar;2016;15321;5957;9364
526;Totaal;Totaal;31 jaar;2017;18881;7993;10888
527;Totaal;Totaal;31 jaar;2018;22560;9663;12897
528;Totaal;Totaal;32 jaar;2003;19126;11491;7635
529;Totaal;Totaal;32 jaar;2004;20119;10870;9249
530;Totaal;Totaal;32 jaar;2005;17241;7660;9581
531;Totaal;Totaal;32 jaar;2006;20584;9516;11068
532;Totaal;Totaal;32 jaar;2007;25888;11709;14179
533;Totaal;Totaal;32 jaar;2008;44528;22818;21710
534;Totaal;Totaal;32 jaar;2009;22045;9886;12159
535;Totaal;Totaal;32 jaar;2010;21398;9194;12204
536;Totaal;Totaal;32 jaar;2011;24966;11192;13774
537;Totaal;Totaal;32 jaar;2012;34924;16322;18602
538;Totaal;Totaal;32 jaar;2013;38038;17519;20519
539;Totaal;Totaal;32 jaar;2014;21409;9363;12046
540;Totaal;Totaal;32 jaar;2015;17033;6785;10248
541;Totaal;Totaal;32 jaar;2016;14982;5651;9331
542;Totaal;Totaal;32 jaar;2017;15133;5862;9271
543;Totaal;Totaal;32 jaar;2018;18628;7861;10767
544;Totaal;Totaal;33 jaar;2003;14503;8559;5944
545;Totaal;Totaal;33 jaar;2004;18835;11283;7552
546;Totaal;Totaal;33 jaar;2005;19787;10657;9130
547;Totaal;Totaal;33 jaar;2006;16959;7492;9467
548;Totaal;Totaal;33 jaar;2007;20209;9309;10900
549;Totaal;Totaal;33 jaar;2008;25445;11451;13994
550;Totaal;Totaal;33 jaar;2009;43853;22382;21471
551;Totaal;Totaal;33 jaar;2010;21815;9762;12053
552;Totaal;Totaal;33 jaar;2011;21125;9046;12079
553;Totaal;Totaal;33 jaar;2012;24651;11021;13630
554;Totaal;Totaal;33 jaar;2013;34502;16093;18409
555;Totaal;Totaal;33 jaar;2014;37582;17263;20319
556;Totaal;Totaal;33 jaar;2015;21109;9208;11901
557;Totaal;Totaal;33 jaar;2016;16797;6665;10132
558;Totaal;Totaal;33 jaar;2017;14777;5565;9212
559;Totaal;Totaal;33 jaar;2018;14952;5778;9174
560;Totaal;Totaal;34 jaar;2003;11024;6196;4828
561;Totaal;Totaal;34 jaar;2004;14278;8408;5870
562;Totaal;Totaal;34 jaar;2005;18480;11046;7434
563;Totaal;Totaal;34 jaar;2006;19405;10408;8997
564;Totaal;Totaal;34 jaar;2007;16668;7332;9336
565;Totaal;Totaal;34 jaar;2008;19889;9134;10755
566;Totaal;Totaal;34 jaar;2009;25061;11244;13817
567;Totaal;Totaal;34 jaar;2010;43331;22017;21314
568;Totaal;Totaal;34 jaar;2011;21511;9579;11932
569;Totaal;Totaal;34 jaar;2012;20846;8895;11951
570;Totaal;Totaal;34 jaar;2013;24362;10854;13508
571;Totaal;Totaal;34 jaar;2014;34045;15818;18227
572;Totaal;Totaal;34 jaar;2015;37053;16976;20077
573;Totaal;Totaal;34 jaar;2016;20813;9064;11749
574;Totaal;Totaal;34 jaar;2017;16585;6565;10020
575;Totaal;Totaal;34 jaar;2018;14604;5485;9119
576;Totaal;Totaal;35 jaar;2003;8050;4048;4002
577;Totaal;Totaal;35 jaar;2004;10818;6061;4757
578;Totaal;Totaal;35 jaar;2005;14056;8255;5801
579;Totaal;Totaal;35 jaar;2006;18090;10778;7312
580;Totaal;Totaal;35 jaar;2007;19037;10180;8857
581;Totaal;Totaal;35 jaar;2008;16405;7200;9205
582;Totaal;Totaal;35 jaar;2009;19543;8934;10609
583;Totaal;Totaal;35 jaar;2010;24798;11086;13712
584;Totaal;Totaal;35 jaar;2011;42708;21608;21100
585;Totaal;Totaal;35 jaar;2012;21233;9430;11803
586;Totaal;Totaal;35 jaar;2013;20544;8752;11792
587;Totaal;Totaal;35 jaar;2014;24089;10703;13386
588;Totaal;Totaal;35 jaar;2015;33563;15537;18026
589;Totaal;Totaal;35 jaar;2016;36562;16727;19835
590;Totaal;Totaal;35 jaar;2017;20540;8926;11614
591;Totaal;Totaal;35 jaar;2018;16391;6485;9906
592;Totaal;Totaal;36 jaar;2003;13031;8430;4601
593;Totaal;Totaal;36 jaar;2004;7920;3975;3945
594;Totaal;Totaal;36 jaar;2005;10628;5934;4694
595;Totaal;Totaal;36 jaar;2006;13764;8054;5710
596;Totaal;Totaal;36 jaar;2007;17711;10515;7196
597;Totaal;Totaal;36 jaar;2008;18686;9940;8746
598;Totaal;Totaal;36 jaar;2009;16114;7043;9071
599;Totaal;Totaal;36 jaar;2010;19302;8792;10510
600;Totaal;Totaal;36 jaar;2011;24446;10891;13555
601;Totaal;Totaal;36 jaar;2012;42144;21263;20881
602;Totaal;Totaal;36 jaar;2013;20929;9251;11678
603;Totaal;Totaal;36 jaar;2014;20291;8615;11676
604;Totaal;Totaal;36 jaar;2015;23742;10506;13236
605;Totaal;Totaal;36 jaar;2016;33091;15303;17788
606;Totaal;Totaal;36 jaar;2017;36078;16481;19597
607;Totaal;Totaal;36 jaar;2018;20293;8816;11477
608;Totaal;Totaal;37 jaar;2003;11142;6690;4452
609;Totaal;Totaal;37 jaar;2004;12780;8240;4540
610;Totaal;Totaal;37 jaar;2005;7762;3892;3870
611;Totaal;Totaal;37 jaar;2006;10400;5785;4615
612;Totaal;Totaal;37 jaar;2007;13496;7862;5634
613;Totaal;Totaal;37 jaar;2008;17358;10272;7086
614;Totaal;Totaal;37 jaar;2009;18332;9731;8601
615;Totaal;Totaal;37 jaar;2010;15894;6933;8961
616;Totaal;Totaal;37 jaar;2011;19012;8619;10393
617;Totaal;Totaal;37 jaar;2012;24102;10706;13396
618;Totaal;Totaal;37 jaar;2013;41544;20878;20666
619;Totaal;Totaal;37 jaar;2014;20616;9065;11551
620;Totaal;Totaal;37 jaar;2015;19977;8459;11518
621;Totaal;Totaal;37 jaar;2016;23417;10337;13080
622;Totaal;Totaal;37 jaar;2017;32665;15057;17608
623;Totaal;Totaal;37 jaar;2018;35636;16244;19392
624;Totaal;Totaal;38 jaar;2003;8171;4668;3503
625;Totaal;Totaal;38 jaar;2004;10932;6554;4378
626;Totaal;Totaal;38 jaar;2005;12499;8030;4469
627;Totaal;Totaal;38 jaar;2006;7626;3819;3807
628;Totaal;Totaal;38 jaar;2007;10168;5634;4534
629;Totaal;Totaal;38 jaar;2008;13236;7687;5549
630;Totaal;Totaal;38 jaar;2009;17027;10025;7002
631;Totaal;Totaal;38 jaar;2010;18059;9527;8532
632;Totaal;Totaal;38 jaar;2011;15664;6796;8868
633;Totaal;Totaal;38 jaar;2012;18724;8465;10259
634;Totaal;Totaal;38 jaar;2013;23723;10500;13223
635;Totaal;Totaal;38 jaar;2014;40920;20506;20414
636;Totaal;Totaal;38 jaar;2015;20300;8921;11379
637;Totaal;Totaal;38 jaar;2016;19685;8317;11368
638;Totaal;Totaal;38 jaar;2017;23090;10177;12913
639;Totaal;Totaal;38 jaar;2018;32253;14826;17427
640;Totaal;Totaal;39 jaar;2003;5576;2853;2723
641;Totaal;Totaal;39 jaar;2004;8029;4577;3452
642;Totaal;Totaal;39 jaar;2005;10710;6403;4307
643;Totaal;Totaal;39 jaar;2006;12253;7851;4402
644;Totaal;Totaal;39 jaar;2007;7481;3754;3727
645;Totaal;Totaal;39 jaar;2008;9950;5487;4463
646;Totaal;Totaal;39 jaar;2009;12937;7482;5455
647;Totaal;Totaal;39 jaar;2010;16806;9857;6949
648;Totaal;Totaal;39 jaar;2011;17733;9315;8418
649;Totaal;Totaal;39 jaar;2012;15414;6676;8738
650;Totaal;Totaal;39 jaar;2013;18418;8296;10122
651;Totaal;Totaal;39 jaar;2014;23376;10311;13065
652;Totaal;Totaal;39 jaar;2015;40219;20064;20155
653;Totaal;Totaal;39 jaar;2016;19940;8723;11217
654;Totaal;Totaal;39 jaar;2017;19389;8184;11205
655;Totaal;Totaal;39 jaar;2018;22774;9994;12780
656;Totaal;Totaal;40 jaar;2003;11494;5729;5765
657;Totaal;Totaal;40 jaar;2004;5467;2786;2681
658;Totaal;Totaal;40 jaar;2005;7866;4472;3394
659;Totaal;Totaal;40 jaar;2006;10459;6224;4235
660;Totaal;Totaal;40 jaar;2007;11946;7626;4320
661;Totaal;Totaal;40 jaar;2008;7333;3674;3659
662;Totaal;Totaal;40 jaar;2009;9744;5369;4375
663;Totaal;Totaal;40 jaar;2010;12748;7339;5409
664;Totaal;Totaal;40 jaar;2011;16451;9613;6838
665;Totaal;Totaal;40 jaar;2012;17394;9100;8294
666;Totaal;Totaal;40 jaar;2013;15168;6540;8628
667;Totaal;Totaal;40 jaar;2014;18112;8122;9990
668;Totaal;Totaal;40 jaar;2015;22964;10083;12881
669;Totaal;Totaal;40 jaar;2016;39574;19675;19899
670;Totaal;Totaal;40 jaar;2017;19611;8547;11064
671;Totaal;Totaal;40 jaar;2018;19122;8071;11051
672;Totaal;Totaal;41 jaar;2003;6855;3356;3499
673;Totaal;Totaal;41 jaar;2004;11270;5600;5670
674;Totaal;Totaal;41 jaar;2005;5356;2711;2645
675;Totaal;Totaal;41 jaar;2006;7721;4370;3351
676;Totaal;Totaal;41 jaar;2007;10208;6055;4153
677;Totaal;Totaal;41 jaar;2008;11668;7432;4236
678;Totaal;Totaal;41 jaar;2009;7204;3599;3605
679;Totaal;Totaal;41 jaar;2010;9585;5251;4334
680;Totaal;Totaal;41 jaar;2011;12492;7144;5348
681;Totaal;Totaal;41 jaar;2012;16095;9373;6722
682;Totaal;Totaal;41 jaar;2013;17071;8889;8182
683;Totaal;Totaal;41 jaar;2014;14884;6397;8487
684;Totaal;Totaal;41 jaar;2015;17746;7914;9832
685;Totaal;Totaal;41 jaar;2016;22556;9865;12691
686;Totaal;Totaal;41 jaar;2017;38889;19256;19633
687;Totaal;Totaal;41 jaar;2018;19316;8389;10927
688;Totaal;Totaal;42 jaar;2003;5307;2361;2946
689;Totaal;Totaal;42 jaar;2004;6734;3293;3441
690;Totaal;Totaal;42 jaar;2005;11016;5449;5567
691;Totaal;Totaal;42 jaar;2006;5254;2646;2608
692;Totaal;Totaal;42 jaar;2007;7528;4237;3291
693;Totaal;Totaal;42 jaar;2008;9959;5880;4079
694;Totaal;Totaal;42 jaar;2009;11388;7228;4160
695;Totaal;Totaal;42 jaar;2010;7080;3521;3559
696;Totaal;Totaal;42 jaar;2011;9375;5116;4259
697;Totaal;Totaal;42 jaar;2012;12205;6954;5251
698;Totaal;Totaal;42 jaar;2013;15767;9153;6614
699;Totaal;Totaal;42 jaar;2014;16690;8658;8032
700;Totaal;Totaal;42 jaar;2015;14601;6258;8343
701;Totaal;Totaal;42 jaar;2016;17392;7733;9659
702;Totaal;Totaal;42 jaar;2017;22186;9662;12524
703;Totaal;Totaal;42 jaar;2018;38257;18890;19367
704;Totaal;Totaal;43 jaar;2003;3627;1420;2207
705;Totaal;Totaal;43 jaar;2004;5207;2303;2904
706;Totaal;Totaal;43 jaar;2005;6599;3224;3375
707;Totaal;Totaal;43 jaar;2006;10788;5310;5478
708;Totaal;Totaal;43 jaar;2007;5115;2549;2566
709;Totaal;Totaal;43 jaar;2008;7351;4113;3238
710;Totaal;Totaal;43 jaar;2009;9734;5734;4000
711;Totaal;Totaal;43 jaar;2010;11173;7056;4117
712;Totaal;Totaal;43 jaar;2011;6963;3446;3517
713;Totaal;Totaal;43 jaar;2012;9168;4968;4200
714;Totaal;Totaal;43 jaar;2013;11917;6752;5165
715;Totaal;Totaal;43 jaar;2014;15369;8877;6492
716;Totaal;Totaal;43 jaar;2015;16310;8422;7888
717;Totaal;Totaal;43 jaar;2016;14349;6130;8219
718;Totaal;Totaal;43 jaar;2017;17087;7561;9526
719;Totaal;Totaal;43 jaar;2018;21819;9485;12334
720;Totaal;Totaal;44 jaar;2003;18676;8413;10263
721;Totaal;Totaal;44 jaar;2004;3558;1392;2166
722;Totaal;Totaal;44 jaar;2005;5109;2256;2853
723;Totaal;Totaal;44 jaar;2006;6487;3157;3330
724;Totaal;Totaal;44 jaar;2007;10551;5173;5378
725;Totaal;Totaal;44 jaar;2008;4988;2474;2514
726;Totaal;Totaal;44 jaar;2009;7182;3999;3183
727;Totaal;Totaal;44 jaar;2010;9588;5609;3979
728;Totaal;Totaal;44 jaar;2011;10896;6839;4057
729;Totaal;Totaal;44 jaar;2012;6819;3369;3450
730;Totaal;Totaal;44 jaar;2013;8984;4847;4137
731;Totaal;Totaal;44 jaar;2014;11623;6548;5075
732;Totaal;Totaal;44 jaar;2015;14969;8599;6370
733;Totaal;Totaal;44 jaar;2016;15943;8190;7753
734;Totaal;Totaal;44 jaar;2017;14076;6000;8076
735;Totaal;Totaal;44 jaar;2018;16785;7386;9399
736;Totaal;Totaal;45 jaar;2003;7411;3310;4101
737;Totaal;Totaal;45 jaar;2004;18268;8220;10048
738;Totaal;Totaal;45 jaar;2005;3465;1348;2117
739;Totaal;Totaal;45 jaar;2006;4984;2199;2785
740;Totaal;Totaal;45 jaar;2007;6332;3073;3259
741;Totaal;Totaal;45 jaar;2008;10334;5061;5273
742;Totaal;Totaal;45 jaar;2009;4864;2401;2463
743;Totaal;Totaal;45 jaar;2010;7069;3899;3170
744;Totaal;Totaal;45 jaar;2011;9382;5459;3923
745;Totaal;Totaal;45 jaar;2012;10607;6630;3977
746;Totaal;Totaal;45 jaar;2013;6680;3278;3402
747;Totaal;Totaal;45 jaar;2014;8785;4725;4060
748;Totaal;Totaal;45 jaar;2015;11328;6341;4987
749;Totaal;Totaal;45 jaar;2016;14570;8315;6255
750;Totaal;Totaal;45 jaar;2017;15603;7966;7637
751;Totaal;Totaal;45 jaar;2018;13802;5867;7935
752;Totaal;Totaal;46 jaar;2003;7978;3916;4062
753;Totaal;Totaal;46 jaar;2004;7261;3251;4010
754;Totaal;Totaal;46 jaar;2005;17806;8024;9782
755;Totaal;Totaal;46 jaar;2006;3385;1307;2078
756;Totaal;Totaal;46 jaar;2007;4853;2143;2710
757;Totaal;Totaal;46 jaar;2008;6186;2995;3191
758;Totaal;Totaal;46 jaar;2009;10098;4941;5157
759;Totaal;Totaal;46 jaar;2010;4784;2350;2434
760;Totaal;Totaal;46 jaar;2011;6895;3793;3102
761;Totaal;Totaal;46 jaar;2012;9180;5329;3851
762;Totaal;Totaal;46 jaar;2013;10336;6438;3898
763;Totaal;Totaal;46 jaar;2014;6550;3211;3339
764;Totaal;Totaal;46 jaar;2015;8567;4581;3986
765;Totaal;Totaal;46 jaar;2016;11011;6118;4893
766;Totaal;Totaal;46 jaar;2017;14184;8041;6143
767;Totaal;Totaal;46 jaar;2018;15231;7751;7480
768;Totaal;Totaal;47 jaar;2003;8078;3685;4393
769;Totaal;Totaal;47 jaar;2004;7787;3814;3973
770;Totaal;Totaal;47 jaar;2005;7107;3185;3922
771;Totaal;Totaal;47 jaar;2006;17375;7822;9553
772;Totaal;Totaal;47 jaar;2007;3309;1279;2030
773;Totaal;Totaal;47 jaar;2008;4741;2085;2656
774;Totaal;Totaal;47 jaar;2009;6057;2919;3138
775;Totaal;Totaal;47 jaar;2010;9914;4835;5079
776;Totaal;Totaal;47 jaar;2011;4679;2289;2390
777;Totaal;Totaal;47 jaar;2012;6732;3680;3052
778;Totaal;Totaal;47 jaar;2013;8923;5152;3771
779;Totaal;Totaal;47 jaar;2014;10043;6204;3839
780;Totaal;Totaal;47 jaar;2015;6420;3135;3285
781;Totaal;Totaal;47 jaar;2016;8332;4421;3911
782;Totaal;Totaal;47 jaar;2017;10745;5940;4805
783;Totaal;Totaal;47 jaar;2018;13821;7791;6030
784;Totaal;Totaal;48 jaar;2003;5142;2201;2941
785;Totaal;Totaal;48 jaar;2004;7898;3610;4288
786;Totaal;Totaal;48 jaar;2005;7598;3718;3880
787;Totaal;Totaal;48 jaar;2006;6923;3095;3828
788;Totaal;Totaal;48 jaar;2007;16892;7586;9306
789;Totaal;Totaal;48 jaar;2008;3235;1253;1982
790;Totaal;Totaal;48 jaar;2009;4619;2022;2597
791;Totaal;Totaal;48 jaar;2010;5944;2855;3089
792;Totaal;Totaal;48 jaar;2011;9692;4708;4984
793;Totaal;Totaal;48 jaar;2012;4563;2231;2332
794;Totaal;Totaal;48 jaar;2013;6553;3559;2994
795;Totaal;Totaal;48 jaar;2014;8654;4980;3674
796;Totaal;Totaal;48 jaar;2015;9754;5987;3767
797;Totaal;Totaal;48 jaar;2016;6264;3039;3225
798;Totaal;Totaal;48 jaar;2017;8105;4274;3831
799;Totaal;Totaal;48 jaar;2018;10432;5731;4701
800;Totaal;Totaal;49 jaar;2003;3469;1473;1996
801;Totaal;Totaal;49 jaar;2004;5012;2142;2870
802;Totaal;Totaal;49 jaar;2005;7710;3523;4187
803;Totaal;Totaal;49 jaar;2006;7391;3615;3776
804;Totaal;Totaal;49 jaar;2007;6761;3025;3736
805;Totaal;Totaal;49 jaar;2008;16473;7399;9074
806;Totaal;Totaal;49 jaar;2009;3155;1222;1933
807;Totaal;Totaal;49 jaar;2010;4557;1984;2573
808;Totaal;Totaal;49 jaar;2011;5799;2782;3017
809;Totaal;Totaal;49 jaar;2012;9500;4610;4890
810;Totaal;Totaal;49 jaar;2013;4436;2161;2275
811;Totaal;Totaal;49 jaar;2014;6371;3445;2926
812;Totaal;Totaal;49 jaar;2015;8454;4839;3615
813;Totaal;Totaal;49 jaar;2016;9444;5762;3682
814;Totaal;Totaal;49 jaar;2017;6089;2949;3140
815;Totaal;Totaal;49 jaar;2018;7883;4142;3741
816;Totaal;Totaal;50 jaar;2003;3771;1550;2221
817;Totaal;Totaal;50 jaar;2004;3378;1438;1940
818;Totaal;Totaal;50 jaar;2005;4891;2083;2808
819;Totaal;Totaal;50 jaar;2006;7503;3431;4072
820;Totaal;Totaal;50 jaar;2007;7194;3517;3677
821;Totaal;Totaal;50 jaar;2008;6605;2957;3648
822;Totaal;Totaal;50 jaar;2009;16059;7224;8835
823;Totaal;Totaal;50 jaar;2010;3098;1195;1903
824;Totaal;Totaal;50 jaar;2011;4445;1929;2516
825;Totaal;Totaal;50 jaar;2012;5661;2706;2955
826;Totaal;Totaal;50 jaar;2013;9262;4490;4772
827;Totaal;Totaal;50 jaar;2014;4302;2093;2209
828;Totaal;Totaal;50 jaar;2015;6203;3343;2860
829;Totaal;Totaal;50 jaar;2016;8211;4674;3537
830;Totaal;Totaal;50 jaar;2017;9108;5530;3578
831;Totaal;Totaal;50 jaar;2018;5925;2855;3070
832;Totaal;Totaal;51 jaar;2003;6906;2843;4063
833;Totaal;Totaal;51 jaar;2004;3670;1517;2153
834;Totaal;Totaal;51 jaar;2005;3295;1404;1891
835;Totaal;Totaal;51 jaar;2006;4769;2028;2741
836;Totaal;Totaal;51 jaar;2007;7329;3351;3978
837;Totaal;Totaal;51 jaar;2008;7035;3430;3605
838;Totaal;Totaal;51 jaar;2009;6416;2881;3535
839;Totaal;Totaal;51 jaar;2010;15670;7052;8618
840;Totaal;Totaal;51 jaar;2011;3021;1162;1859
841;Totaal;Totaal;51 jaar;2012;4340;1872;2468
842;Totaal;Totaal;51 jaar;2013;5522;2626;2896
843;Totaal;Totaal;51 jaar;2014;9039;4365;4674
844;Totaal;Totaal;51 jaar;2015;4168;2005;2163
845;Totaal;Totaal;51 jaar;2016;6032;3242;2790
846;Totaal;Totaal;51 jaar;2017;7950;4490;3460
847;Totaal;Totaal;51 jaar;2018;8786;5285;3501
848;Totaal;Totaal;52 jaar;2003;11753;4754;6999
849;Totaal;Totaal;52 jaar;2004;6719;2770;3949
850;Totaal;Totaal;52 jaar;2005;3574;1479;2095
851;Totaal;Totaal;52 jaar;2006;3227;1379;1848
852;Totaal;Totaal;52 jaar;2007;4629;1968;2661
853;Totaal;Totaal;52 jaar;2008;7124;3257;3867
854;Totaal;Totaal;52 jaar;2009;6839;3331;3508
855;Totaal;Totaal;52 jaar;2010;6273;2810;3463
856;Totaal;Totaal;52 jaar;2011;15286;6867;8419
857;Totaal;Totaal;52 jaar;2012;2933;1123;1810
858;Totaal;Totaal;52 jaar;2013;4221;1824;2397
859;Totaal;Totaal;52 jaar;2014;5360;2552;2808
860;Totaal;Totaal;52 jaar;2015;8812;4254;4558
861;Totaal;Totaal;52 jaar;2016;4051;1934;2117
862;Totaal;Totaal;52 jaar;2017;5852;3138;2714
863;Totaal;Totaal;52 jaar;2018;7721;4339;3382
864;Totaal;Totaal;53 jaar;2003;3621;1367;2254
865;Totaal;Totaal;53 jaar;2004;11416;4626;6790
866;Totaal;Totaal;53 jaar;2005;6543;2704;3839
867;Totaal;Totaal;53 jaar;2006;3465;1445;2020
868;Totaal;Totaal;53 jaar;2007;3132;1338;1794
869;Totaal;Totaal;53 jaar;2008;4499;1921;2578
870;Totaal;Totaal;53 jaar;2009;6909;3160;3749
871;Totaal;Totaal;53 jaar;2010;6639;3229;3410
872;Totaal;Totaal;53 jaar;2011;6092;2724;3368
873;Totaal;Totaal;53 jaar;2012;14916;6698;8218
874;Totaal;Totaal;53 jaar;2013;2843;1089;1754
875;Totaal;Totaal;53 jaar;2014;4114;1765;2349
876;Totaal;Totaal;53 jaar;2015;5221;2489;2732
877;Totaal;Totaal;53 jaar;2016;8576;4138;4438
878;Totaal;Totaal;53 jaar;2017;3927;1873;2054
879;Totaal;Totaal;53 jaar;2018;5661;3010;2651
880;Totaal;Totaal;54 jaar;2003;3860;1476;2384
881;Totaal;Totaal;54 jaar;2004;3522;1341;2181
882;Totaal;Totaal;54 jaar;2005;11081;4509;6572
883;Totaal;Totaal;54 jaar;2006;6380;2644;3736
884;Totaal;Totaal;54 jaar;2007;3368;1407;1961
885;Totaal;Totaal;54 jaar;2008;3036;1296;1740
886;Totaal;Totaal;54 jaar;2009;4375;1873;2502
887;Totaal;Totaal;54 jaar;2010;6724;3081;3643
888;Totaal;Totaal;54 jaar;2011;6455;3139;3316
889;Totaal;Totaal;54 jaar;2012;5935;2647;3288
890;Totaal;Totaal;54 jaar;2013;14508;6514;7994
891;Totaal;Totaal;54 jaar;2014;2741;1060;1681
892;Totaal;Totaal;54 jaar;2015;3993;1706;2287
893;Totaal;Totaal;54 jaar;2016;5079;2416;2663
894;Totaal;Totaal;54 jaar;2017;8376;4018;4358
895;Totaal;Totaal;54 jaar;2018;3797;1806;1991
896;Totaal;Totaal;55 jaar;2003;4235;1773;2462
897;Totaal;Totaal;55 jaar;2004;3726;1431;2295
898;Totaal;Totaal;55 jaar;2005;3405;1305;2100
899;Totaal;Totaal;55 jaar;2006;10746;4390;6356
900;Totaal;Totaal;55 jaar;2007;6188;2562;3626
901;Totaal;Totaal;55 jaar;2008;3274;1367;1907
902;Totaal;Totaal;55 jaar;2009;2954;1270;1684
903;Totaal;Totaal;55 jaar;2010;4261;1816;2445
904;Totaal;Totaal;55 jaar;2011;6522;3001;3521
905;Totaal;Totaal;55 jaar;2012;6260;3040;3220
906;Totaal;Totaal;55 jaar;2013;5787;2591;3196
907;Totaal;Totaal;55 jaar;2014;14122;6333;7789
908;Totaal;Totaal;55 jaar;2015;2668;1036;1632
909;Totaal;Totaal;55 jaar;2016;3870;1650;2220
910;Totaal;Totaal;55 jaar;2017;4931;2341;2590
911;Totaal;Totaal;55 jaar;2018;8141;3889;4252
912;Totaal;Totaal;56 jaar;2003;7506;2993;4513
913;Totaal;Totaal;56 jaar;2004;4052;1689;2363
