ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
2597;Wester-Sluitersveldlanden;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411303;1630.0;3850.0;;1.0
2598;Wester-Sluitersveldlanden;Eigen woning;Almelo                                  ;Buurt     ;BU01411303;1380.0;2920.0;;1.0
2599;Wester-Sluitersveldlanden;Huurwoning;Almelo                                  ;Buurt     ;BU01411303;940.0;1870.0;;1.0
2600;Verspreide huizen wijk 13;Totaal woningen;Almelo                                  ;Buurt     ;BU01411309;1580.0;4430.0;;1.0
2601;Verspreide huizen wijk 13;Appartement;Almelo                                  ;Buurt     ;BU01411309;;;;1.0
2602;Verspreide huizen wijk 13;Tussenwoning;Almelo                                  ;Buurt     ;BU01411309;;;;1.0
2603;Verspreide huizen wijk 13;Hoekwoning;Almelo                                  ;Buurt     ;BU01411309;820.0;2490.0;;1.0
2604;Verspreide huizen wijk 13;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411309;1280.0;3550.0;;1.0
2605;Verspreide huizen wijk 13;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411309;1700.0;4780.0;;1.0
2606;Verspreide huizen wijk 13;Eigen woning;Almelo                                  ;Buurt     ;BU01411309;1560.0;4520.0;;1.0
2607;Verspreide huizen wijk 13;Huurwoning;Almelo                                  ;Buurt     ;BU01411309;1760.0;3210.0;;1.0
2608;Wijk 14 Wierdense Hoek;Totaal woningen;Almelo                                  ;Wijk      ;WK014114  ;1130.0;2440.0;;1.0
2609;Wijk 14 Wierdense Hoek;Appartement;Almelo                                  ;Wijk      ;WK014114  ;710.0;1710.0;;1.0
2610;Wijk 14 Wierdense Hoek;Tussenwoning;Almelo                                  ;Wijk      ;WK014114  ;1210.0;2750.0;;1.0
2611;Wijk 14 Wierdense Hoek;Hoekwoning;Almelo                                  ;Wijk      ;WK014114  ;1450.0;2910.0;;1.0
2612;Wijk 14 Wierdense Hoek;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014114  ;1550.0;2960.0;;1.0
2613;Wijk 14 Wierdense Hoek;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014114  ;2000.0;3690.0;;1.0
2614;Wijk 14 Wierdense Hoek;Eigen woning;Almelo                                  ;Wijk      ;WK014114  ;1360.0;2850.0;;1.0
2615;Wijk 14 Wierdense Hoek;Huurwoning;Almelo                                  ;Wijk      ;WK014114  ;940.0;2100.0;;1.0
2616;Dijkstraat en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411400;1300.0;2670.0;;1.0
2617;Dijkstraat en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411400;850.0;2140.0;;1.0
2618;Dijkstraat en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411400;1170.0;2350.0;;1.0
2619;Dijkstraat en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411400;1320.0;2800.0;;1.0
2620;Dijkstraat en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411400;1420.0;2800.0;;1.0
2621;Dijkstraat en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411400;1700.0;3490.0;;1.0
2622;Dijkstraat en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411400;1370.0;2820.0;;1.0
2623;Dijkstraat en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411400;1190.0;2450.0;;1.0
2624;Rohof en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411401;1980.0;3070.0;;1.0
2625;Rohof en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411401;;;;1.0
2626;Rohof en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411401;1480.0;2920.0;;1.0
2627;Rohof en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411401;1840.0;2930.0;;1.0
2628;Rohof en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411401;1880.0;2800.0;;1.0
2629;Rohof en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411401;2850.0;3810.0;;1.0
2630;Rohof en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411401;1970.0;3050.0;;1.0
2631;Rohof en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411401;1850.0;2400.0;;1.0
2632;Kerkelanden;Totaal woningen;Almelo                                  ;Buurt     ;BU01411402;1030.0;2340.0;;1.0
2633;Kerkelanden;Appartement;Almelo                                  ;Buurt     ;BU01411402;730.0;1480.0;;1.0
2634;Kerkelanden;Tussenwoning;Almelo                                  ;Buurt     ;BU01411402;1140.0;2860.0;;1.0
2635;Kerkelanden;Hoekwoning;Almelo                                  ;Buurt     ;BU01411402;1270.0;2780.0;;1.0
2636;Kerkelanden;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411402;;;;1.0
2637;Kerkelanden;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411402;;;;1.0
2638;Kerkelanden;Eigen woning;Almelo                                  ;Buurt     ;BU01411402;1340.0;3140.0;;1.0
2639;Kerkelanden;Huurwoning;Almelo                                  ;Buurt     ;BU01411402;970.0;2210.0;;1.0
2640;Aalderinkshoek Noordoost;Totaal woningen;Almelo                                  ;Buurt     ;BU01411403;930.0;1980.0;;1.0
2641;Aalderinkshoek Noordoost;Appartement;Almelo                                  ;Buurt     ;BU01411403;730.0;1610.0;;1.0
2642;Aalderinkshoek Noordoost;Tussenwoning;Almelo                                  ;Buurt     ;BU01411403;1280.0;2720.0;;1.0
2643;Aalderinkshoek Noordoost;Hoekwoning;Almelo                                  ;Buurt     ;BU01411403;1380.0;2590.0;;1.0
2644;Aalderinkshoek Noordoost;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411403;;;;1.0
2645;Aalderinkshoek Noordoost;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411403;;;;1.0
2646;Aalderinkshoek Noordoost;Eigen woning;Almelo                                  ;Buurt     ;BU01411403;1200.0;2640.0;;1.0
2647;Aalderinkshoek Noordoost;Huurwoning;Almelo                                  ;Buurt     ;BU01411403;840.0;1750.0;;1.0
2648;Aalderinkshoek Zuidoost;Totaal woningen;Almelo                                  ;Buurt     ;BU01411404;1460.0;2920.0;;1.0
2649;Aalderinkshoek Zuidoost;Appartement;Almelo                                  ;Buurt     ;BU01411404;750.0;2350.0;;1.0
2650;Aalderinkshoek Zuidoost;Tussenwoning;Almelo                                  ;Buurt     ;BU01411404;1830.0;2520.0;;1.0
2651;Aalderinkshoek Zuidoost;Hoekwoning;Almelo                                  ;Buurt     ;BU01411404;2040.0;3880.0;;1.0
2652;Aalderinkshoek Zuidoost;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411404;1610.0;3070.0;;1.0
2653;Aalderinkshoek Zuidoost;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411404;1780.0;3220.0;;1.0
2654;Aalderinkshoek Zuidoost;Eigen woning;Almelo                                  ;Buurt     ;BU01411404;1520.0;3000.0;;1.0
2655;Aalderinkshoek Zuidoost;Huurwoning;Almelo                                  ;Buurt     ;BU01411404;1020.0;2340.0;;1.0
2656;Aalderinkshoek Noordwest;Totaal woningen;Almelo                                  ;Buurt     ;BU01411405;1050.0;2520.0;;1.0
2657;Aalderinkshoek Noordwest;Appartement;Almelo                                  ;Buurt     ;BU01411405;730.0;1780.0;;1.0
2658;Aalderinkshoek Noordwest;Tussenwoning;Almelo                                  ;Buurt     ;BU01411405;1170.0;2920.0;;1.0
2659;Aalderinkshoek Noordwest;Hoekwoning;Almelo                                  ;Buurt     ;BU01411405;1500.0;3200.0;;1.0
2660;Aalderinkshoek Noordwest;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411405;;;;1.0
2661;Aalderinkshoek Noordwest;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411405;;;;1.0
2662;Aalderinkshoek Noordwest;Eigen woning;Almelo                                  ;Buurt     ;BU01411405;1150.0;2820.0;;1.0
2663;Aalderinkshoek Noordwest;Huurwoning;Almelo                                  ;Buurt     ;BU01411405;1010.0;2390.0;;1.0
2664;Aalderinkshoek Zuidwest;Totaal woningen;Almelo                                  ;Buurt     ;BU01411406;920.0;2030.0;;1.0
2665;Aalderinkshoek Zuidwest;Appartement;Almelo                                  ;Buurt     ;BU01411406;640.0;1670.0;;1.0
2666;Aalderinkshoek Zuidwest;Tussenwoning;Almelo                                  ;Buurt     ;BU01411406;1260.0;2440.0;;1.0
2667;Aalderinkshoek Zuidwest;Hoekwoning;Almelo                                  ;Buurt     ;BU01411406;1420.0;2700.0;;1.0
2668;Aalderinkshoek Zuidwest;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411406;1450.0;2750.0;;1.0
2669;Aalderinkshoek Zuidwest;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411406;1750.0;3230.0;;1.0
2670;Aalderinkshoek Zuidwest;Eigen woning;Almelo                                  ;Buurt     ;BU01411406;1090.0;2380.0;;1.0
2671;Aalderinkshoek Zuidwest;Huurwoning;Almelo                                  ;Buurt     ;BU01411406;720.0;1640.0;;1.0
2672;Verspreide huizen wijk 14;Totaal woningen;Almelo                                  ;Buurt     ;BU01411409;1700.0;4050.0;;1.0
2673;Verspreide huizen wijk 14;Appartement;Almelo                                  ;Buurt     ;BU01411409;1600.0;2690.0;;1.0
2674;Verspreide huizen wijk 14;Tussenwoning;Almelo                                  ;Buurt     ;BU01411409;1030.0;3540.0;;1.0
2675;Verspreide huizen wijk 14;Hoekwoning;Almelo                                  ;Buurt     ;BU01411409;1520.0;3870.0;;1.0
2676;Verspreide huizen wijk 14;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411409;1240.0;3510.0;;1.0
2677;Verspreide huizen wijk 14;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411409;2030.0;4500.0;;1.0
2678;Verspreide huizen wijk 14;Eigen woning;Almelo                                  ;Buurt     ;BU01411409;1750.0;4220.0;;1.0
2679;Verspreide huizen wijk 14;Huurwoning;Almelo                                  ;Buurt     ;BU01411409;1510.0;3480.0;;1.0
2680;Wijk 15 Nieuwstraat-Kwartier;Totaal woningen;Almelo                                  ;Wijk      ;WK014115  ;1230.0;2680.0;;1.0
2681;Wijk 15 Nieuwstraat-Kwartier;Appartement;Almelo                                  ;Wijk      ;WK014115  ;820.0;1770.0;;1.0
2682;Wijk 15 Nieuwstraat-Kwartier;Tussenwoning;Almelo                                  ;Wijk      ;WK014115  ;1100.0;2610.0;;1.0
2683;Wijk 15 Nieuwstraat-Kwartier;Hoekwoning;Almelo                                  ;Wijk      ;WK014115  ;1340.0;2740.0;;1.0
2684;Wijk 15 Nieuwstraat-Kwartier;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014115  ;1440.0;3040.0;;1.0
2685;Wijk 15 Nieuwstraat-Kwartier;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014115  ;1840.0;3500.0;;1.0
2686;Wijk 15 Nieuwstraat-Kwartier;Eigen woning;Almelo                                  ;Wijk      ;WK014115  ;1360.0;3110.0;;1.0
2687;Wijk 15 Nieuwstraat-Kwartier;Huurwoning;Almelo                                  ;Wijk      ;WK014115  ;1140.0;2420.0;;1.0
2688;Nieuwstraat en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411500;1340.0;2810.0;;1.0
2689;Nieuwstraat en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411500;890.0;1790.0;;1.0
2690;Nieuwstraat en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411500;1230.0;2770.0;;1.0
2691;Nieuwstraat en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411500;1470.0;3220.0;;1.0
2692;Nieuwstraat en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411500;1480.0;3060.0;;1.0
2693;Nieuwstraat en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411500;1880.0;3210.0;;1.0
2694;Nieuwstraat en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411500;1400.0;3130.0;;1.0
2695;Nieuwstraat en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411500;1250.0;2420.0;;1.0
2696;Wonde en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411501;1210.0;2880.0;;1.0
2697;Wonde en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411501;;;;1.0
2698;Wonde en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411501;1080.0;2880.0;;1.0
2699;Wonde en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411501;1320.0;2650.0;;1.0
2700;Wonde en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411501;1400.0;3070.0;;1.0
2701;Wonde en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411501;1810.0;4900.0;;1.0
2702;Wonde en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411501;1310.0;3290.0;;1.0
2703;Wonde en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411501;1180.0;2730.0;;1.0
2704;Witvoet en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411502;1200.0;2390.0;;1.0
2705;Witvoet en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411502;;;;1.0
2706;Witvoet en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411502;1090.0;2360.0;;1.0
2707;Witvoet en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411502;1340.0;2370.0;;1.0
2708;Witvoet en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411502;1550.0;2650.0;;1.0
2709;Witvoet en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411502;;;;1.0
2710;Witvoet en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411502;1320.0;2930.0;;1.0
2711;Witvoet en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411502;1150.0;2130.0;;1.0
2712;Achterlanden en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411503;1080.0;2530.0;;1.0
2713;Achterlanden en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411503;550.0;1670.0;;1.0
2714;Achterlanden en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411503;1010.0;2480.0;;1.0
2715;Achterlanden en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411503;1190.0;2500.0;;1.0
2716;Achterlanden en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411503;1300.0;3120.0;;1.0
2717;Achterlanden en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411503;1590.0;3740.0;;1.0
2718;Achterlanden en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411503;1340.0;3090.0;;1.0
2719;Achterlanden en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411503;990.0;2340.0;;1.0
2720;Wijk 16 Ossenkoppelerhoek;Totaal woningen;Almelo                                  ;Wijk      ;WK014116  ;1140.0;2410.0;;1.0
2721;Wijk 16 Ossenkoppelerhoek;Appartement;Almelo                                  ;Wijk      ;WK014116  ;890.0;1810.0;;1.0
2722;Wijk 16 Ossenkoppelerhoek;Tussenwoning;Almelo                                  ;Wijk      ;WK014116  ;1180.0;2650.0;;1.0
2723;Wijk 16 Ossenkoppelerhoek;Hoekwoning;Almelo                                  ;Wijk      ;WK014116  ;1310.0;2690.0;;1.0
2724;Wijk 16 Ossenkoppelerhoek;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014116  ;1420.0;3080.0;;1.0
2725;Wijk 16 Ossenkoppelerhoek;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014116  ;1890.0;3540.0;;1.0
2726;Wijk 16 Ossenkoppelerhoek;Eigen woning;Almelo                                  ;Wijk      ;WK014116  ;1290.0;2920.0;;1.0
2727;Wijk 16 Ossenkoppelerhoek;Huurwoning;Almelo                                  ;Wijk      ;WK014116  ;1030.0;2050.0;;1.0
2728;Boomplaats;Totaal woningen;Almelo                                  ;Buurt     ;BU01411600;1130.0;2580.0;;1.0
2729;Boomplaats;Appartement;Almelo                                  ;Buurt     ;BU01411600;740.0;1540.0;;1.0
2730;Boomplaats;Tussenwoning;Almelo                                  ;Buurt     ;BU01411600;1130.0;2710.0;;1.0
2731;Boomplaats;Hoekwoning;Almelo                                  ;Buurt     ;BU01411600;1180.0;2680.0;;1.0
2732;Boomplaats;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411600;1230.0;2530.0;;1.0
2733;Boomplaats;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411600;1770.0;3830.0;;1.0
2734;Boomplaats;Eigen woning;Almelo                                  ;Buurt     ;BU01411600;1220.0;3020.0;;1.0
2735;Boomplaats;Huurwoning;Almelo                                  ;Buurt     ;BU01411600;1100.0;2400.0;;1.0
