ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
3418;Maasvlakte;599;Rotterdam                    ;84;                              Rotterdam ;28;ZH.;Ja ;Nee;Maasvlakte                   
3419;Maatsehei;856;Uden                         ;112;                        Midden-Meijerij ;30;NB.;Nee;Nee;Maatsehei                    
3420;Macharen;828;Oss                          ;111;                               Maaskant ;30;NB.;Ja ;Nee;Macharen                     
3421;Made;1719;Drimmelen                    ;101;         Zeekleigebied in Noord-Brabant ;30;NB.;Ja ;Nee;Made                         
3422;Magele;1700;Twenterand                   ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Magele                       
3423;Magrette;715;Terneuzen                    ;99;    Kanaalzone Oost-Zeeuwsch-Vlaanderen ;29;Z. ;Nee;Nee;Magrette                     
3424;Majella;344;Utrecht                      ;47;                           Stad Utrecht ;26;U. ;Nee;Nee;Majella                      
3425;Makkinga;85;Ooststellingwerf             ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Makkinga                     
3426;Makkum;1731;Midden-Drenthe               ;17;                    Drentse zandgronden ;22;D. ;Nee;Nee;Makkum                       
3427;Makkum;140;Littenseradiel               ;10;                      Fries weidegebied ;21;F. ;Nee;Nee;Makkum                       
3428;Makkum;710;Wûnseradiel                  ;10;                      Fries weidegebied ;21;F. ;Ja ;Nee;Makkum                       
3429;335;202;Arnhem                       ;35;                                 Arnhem ;25;Gld;Nee;Nee;Malburgen                    
3430;Malden;252;Heumen                       ;40;                     Gebied om Nijmegen ;25;Gld;Ja ;Nee;Malden                       
3431;Maliskamp;796;'s-Hertogenbosch             ;109;              's-Hertogenbosch en Vught ;30;NB.;Nee;Nee;Maliskamp                    
3432;Mallem;229;Eibergen                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld;Nee;Nee;Mallem                       
3433;Mamelis;981;Vaals                        ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Nee;Nee;Mamelis                      
3434;Mander;183;Tubbergen                    ;24;            Overige gemeenten in Twente ;23;O. ;Ja ;Nee;Mander                       
3435;Manderveen;183;Tubbergen                    ;24;            Overige gemeenten in Twente ;23;O. ;Ja ;Nee;Manderveen                   
3436;Manen;228;Ede                          ;31;                        Gelderse Vallei ;25;Gld;Nee;Nee;Manen                        
3437;Mantgum;140;Littenseradiel               ;10;                      Fries weidegebied ;21;F. ;Ja ;Nee;Mantgum                      
3438;Mantinge;1731;Midden-Drenthe               ;17;                    Drentse zandgronden ;22;D. ;Ja ;Nee;Mantinge                     
3439;Maranatha (Zustercomplex);770;Eersel                       ;116;                             Kempenland ;30;NB.;Nee;Nee;Maranatha (Zustercomplex)    
3440;Maren;808;Lith                         ;111;                               Maaskant ;30;NB.;Nee;Nee;Maren                        
3441;Maren-Kessel;808;Lith                         ;111;                               Maaskant ;30;NB.;Ja ;Nee;Maren-Kessel                 
3442;Margraten;936;Margraten                    ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Ja ;Ja ;Margraten                    
3443;Maria Gewanden;917;Heerlen                      ;125;                  Oostelijke Mijnstreek ;31;L. ;Nee;Nee;Maria Gewanden               
3444;Maria Parochie;183;Tubbergen                    ;24;            Overige gemeenten in Twente ;23;O. ;Ja ;Nee;Maria Parochie               
3445;Mariadorp;905;Eijsden                      ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Nee;Nee;Mariadorp                    
3446;Mariaheide;860;Veghel                       ;112;                        Midden-Meijerij ;30;NB.;Nee;Nee;Mariaheide                   
3447;Mariahoeve;518;'s-Gravenhage                ;79;                          's-Gravenhage ;28;ZH.;Nee;Nee;Mariahoeve                   
3448;Mariahoop;1711;Echt-Susteren                ;122;Overig Midden-Limburg ten oosten v. Maas;31;L. ;Ja ;Nee;Mariahoop                    
3449;Mariahout;1659;Laarbeek                     ;115;                Industriegebied Helmond ;30;NB.;Ja ;Nee;Mariahout                    
3450;Mariarade;917;Heerlen                      ;125;                  Oostelijke Mijnstreek ;31;L. ;Nee;Nee;Mariarade                    
3451;Marijenkampen;1708;Steenwijkerland              ;19;                   Noordwest-Overijssel ;23;O. ;Ja ;Nee;Marijenkampen                
3452;Mariënberg;160;Hardenberg                   ;21;                   Noordoost-Overijssel ;23;O. ;Ja ;Nee;Mariënberg                   
3453;336;202;Arnhem                       ;35;                                 Arnhem ;25;Gld;Nee;Nee;Mariëndaal                   
3454;Mariëndijk;1783;Westland                     ;81;                               Westland ;28;ZH.;Nee;Nee;Mariëndijk                   
3455;Mariënheem;177;Raalte                       ;22;                    Zuidwest-Overijssel ;23;O. ;Ja ;Nee;Mariënheem                   
3456;Mariënvelde;278;Ruurlo                       ;28;Overige gemeenten westelijke Achterhoek ;25;Gld;Ja ;Nee;Mariënvelde                  
3457;Mariënwaard;935;Maastricht                   ;126;                             Maastricht ;31;L. ;Nee;Nee;Mariënwaard                  
3458;Markelerbroek;1735;Hof van Twente               ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Markelerbroek                
3459;Markelo;1735;Hof van Twente               ;24;            Overige gemeenten in Twente ;23;O. ;Ja ;Nee;Markelo                      
3460;Marken;852;Waterland                    ;57;                              Waterland ;27;NH.;Ja ;Nee;Marken                       
3461;Markenbinnen;365;Graft-De Rijp                ;56;             Noordhollands Middengewest ;27;NH.;Ja ;Nee;Markenbinnen                 
3462;Markluiden;246;Heerde                       ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld;Nee;Nee;Markluiden                   
3463;Marknesse;171;Noordoostpolder              ;128;                        Noordoostpolder ;24;Fle;Ja ;Nee;Marknesse                    
3464;Markvelde;1735;Hof van Twente               ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Markvelde                    
3465;Marle;163;Hellendoorn                  ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Marle                        
3466;Marle;1773;Olst-Wijhe                   ;22;                    Zuidwest-Overijssel ;23;O. ;Ja ;Nee;Marle                        
3467;Marrum;1722;Ferwerderadiel               ;12;                      Friese bouwstreek ;21;F. ;Ja ;Nee;Marrum                       
3468;941;214;Buren                        ;37;                      Oostelijke Betuwe ;25;Gld;Nee;Nee;Mars, De                     
3469;942;214;Buren                        ;37;                      Oostelijke Betuwe ;25;Gld;Nee;Nee;Marsdijk                     
3470;Marssum;83;Menaldumadeel                ;12;                      Friese bouwstreek ;21;F. ;Ja ;Nee;Marssum                      
3471;302;3;Appingedam                   ;2;                   Appingedam, Delfzijl ;20;Gr.;Nee;Nee;Marsum                       
3472;Martenshoek;18;Hoogezand-Sappemeer          ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Martenshoek                  
3473;Marum;25;Marum                        ;5;     Groninger zuidelijk Westerkwartier ;20;Gr.;Ja ;Ja ;Marum                        
3474;33;1680;Aa en Hunze                  ;16; Overige gemeenten Drentse Veenkoloniën ;22;D. ;Ja ;Nee;Marwijksoord                 
3475;Mastenbroek (ged.);166;Kampen                       ;20;                    IJssel-, Vechtdelta ;23;O. ;Ja ;Nee;Mastenbroek (ged.)           
3476;Mastenbroek (ged.);1896;Zwartewaterland              ;20;                    IJssel-, Vechtdelta ;23;O. ;Ja ;Nee;Mastenbroek (ged.)           
3477;Mastwijk;335;Montfoort                    ;49;                   Utrechts weidegebied ;26;U. ;Nee;Nee;Mastwijk                     
3478;Maten;48;Vlagtwedde                   ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Maten                        
3479;Mathijseind;1652;Gemert-Bakel                 ;118;                         Brabantse Peel ;30;NB.;Nee;Nee;Mathijseind                  
3480;Matsloot;1699;Noordenveld                  ;14;                 Noorddrents randgebied ;22;D. ;Ja ;Nee;Matsloot                     
3481;943;214;Buren                        ;37;                      Oostelijke Betuwe ;25;Gld;Ja ;Nee;Maurik                       
3482;Maxet;920;Heythuysen                   ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Maxet                        
3483;Mechelen;1729;Gulpen-Wittem                ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Ja ;Nee;Mechelen                     
3484;Meddo;294;Winterswijk                  ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld;Ja ;Nee;Meddo                        
3485;Medemblik;420;Medemblik                    ;54;    Midden- en Oostelijk West-Friesland ;27;NH.;Ja ;Ja ;Medemblik                    
3486;Meeden;1987;Menterwolde                  ;3;                      Groninger Oldambt ;20;Gr.;Ja ;Nee;Meeden                       
3487;Meedhuizen;10;Delfzijl                     ;2;                   Appingedam, Delfzijl ;20;Gr.;Ja ;Nee;Meedhuizen                   
3488;Meele, De;148;Dalfsen                      ;20;                    IJssel-, Vechtdelta ;23;O. ;Nee;Nee;Meele, De                    
3489;Meemortel;1706;Cranendonck                  ;117;Valkenswaard en oostelijke randgemeenten;30;NB.;Nee;Nee;Meemortel                    
3490;Meene, De;298;Zelhem                       ;28;Overige gemeenten westelijke Achterhoek ;25;Gld;Nee;Nee;Meene, De                    
3491;Meente, De;98;Weststellingwerf             ;9;                       Fries zandgebied ;21;F. ;Nee;Nee;Meente, De                   
3492;Meer;1700;Twenterand                   ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Meer                         
3493;Meerdijk;867;Waalwijk                     ;106;                             Langstraat ;30;NB.;Nee;Nee;Meerdijk                     
3494;Meeren;815;Mill en Sint Hubert          ;119;                         Land van Cuijk ;30;NB.;Nee;Nee;Meeren                       
3495;649;375;Beverwijk                    ;59;                                 IJmond ;27;NH.;Nee;Nee;Meerestein                   
3496;Meerkerk;707;Zederik                      ;78;                       Vijfheerenlanden ;28;ZH.;Ja ;Nee;Meerkerk                     
3497;Meerland;39;Scheemda                     ;3;                      Groninger Oldambt ;20;Gr.;Nee;Nee;Meerland                     
3498;Meerlo;993;Meerlo-Wanssum               ;120;                          Noord-Limburg ;31;L. ;Ja ;Nee;Meerlo                       
3499;Meerlo-Wanssum;993;Meerlo-Wanssum               ;120;                          Noord-Limburg ;31;L. ;Nee;Ja ;Meerlo-Wanssum               
3500;Meern, De;344;Utrecht                      ;47;                           Stad Utrecht ;26;U. ;Ja ;Nee;Meern, De                    
3501;Meers;971;Stein                        ;124;                  Westelijke Mijnstreek ;31;L. ;Nee;Nee;Meers                        
3502;Meerssen;938;Meerssen                     ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Ja ;Ja ;Meerssen                     
3503;944;214;Buren                        ;37;                      Oostelijke Betuwe ;25;Gld;Nee;Nee;Meertenpolder                
3504;Meerveldhoven;861;Veldhoven                    ;114;                   Randgebied Eindhoven ;30;NB.;Nee;Nee;Meerveldhoven                
3505;Meerven;770;Eersel                       ;116;                             Kempenland ;30;NB.;Nee;Nee;Meerven                      
3506;Meerwijck;18;Hoogezand-Sappemeer          ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Meerwijck                    
3507;Meerwijk;796;'s-Hertogenbosch             ;109;              's-Hertogenbosch en Vught ;30;NB.;Nee;Nee;Meerwijk                     
3508;56;738;Aalburg                      ;105;                        Land van Altena ;30;NB.;Ja ;Nee;Meeuwen                      
3509;Meeuwenplaat;599;Rotterdam                    ;84;                              Rotterdam ;28;ZH.;Nee;Nee;Meeuwenplaat                 
3510;Meezenbroek;917;Heerlen                      ;125;                  Oostelijke Mijnstreek ;31;L. ;Nee;Nee;Meezenbroek                  
3511;Megchelen;237;Gendringen                   ;29;     Oude-IJsselgebied (oostelijk deel) ;25;Gld;Ja ;Nee;Megchelen                    
3512;Megelsum;993;Meerlo-Wanssum               ;120;                          Noord-Limburg ;31;L. ;Nee;Nee;Megelsum                     
3513;Megen;828;Oss                          ;111;                               Maaskant ;30;NB.;Ja ;Nee;Megen                        
3514;957;381;Bussum                       ;67;          Overige gemeenten in het Gooi ;27;NH.;Nee;Nee;Meierkamp                    
3515;Meije (ged.);632;Woerden                      ;49;                   Utrechts weidegebied ;26;U. ;Nee;Nee;Meije (ged.)                 
3516;736;497;Bodegraven                   ;73;                Rijnstreek Zuid-Holland ;28;ZH.;Nee;Nee;Meije (ged.)                 
3517;Meijel;941;Meijel                       ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Ja ;Ja ;Meijel                       
3518;Meijldoorn;844;Schijndel                    ;112;                        Midden-Meijerij ;30;NB.;Nee;Nee;Meijldoorn                   
