ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
341;Totaal werkloosheidsduur;3 Hbo, wo;2021 2e kwartaal;106
342;Totaal werkloosheidsduur;3 Hbo, wo;2021 3e kwartaal;122
343;Totaal werkloosheidsduur;3 Hbo, wo;2021 4e kwartaal;111
344;Totaal werkloosheidsduur;3 Hbo, wo;2021;114
345;Totaal werkloosheidsduur;3 Hbo, wo;2022 1e kwartaal;111
346;Totaal werkloosheidsduur;3 Hbo, wo;2022 2e kwartaal;103
347;Totaal werkloosheidsduur;3 Hbo, wo;2022 3e kwartaal;118
348;Totaal werkloosheidsduur;3 Hbo, wo;2022 4e kwartaal;112
349;Totaal werkloosheidsduur;3 Hbo, wo;2022;111
350;Totaal werkloosheidsduur;3 Hbo, wo;2023 1e kwartaal;120
351;Totaal werkloosheidsduur;3 Hbo, wo;2023 2e kwartaal;107
352;Totaal werkloosheidsduur;3 Hbo, wo;2023 3e kwartaal;121
353;Totaal werkloosheidsduur;3 Hbo, wo;2023 4e kwartaal;105
354;Totaal werkloosheidsduur;3 Hbo, wo;2023;113
355;Totaal werkloosheidsduur;3 Hbo, wo;2024 1e kwartaal;124
356;Totaal werkloosheidsduur;3 Hbo, wo;2024 2e kwartaal;106
357;Totaal werkloosheidsduur;3 Hbo, wo;2024 3e kwartaal;120
358;Totaal werkloosheidsduur;3 Hbo, wo;2024 4e kwartaal;120
359;Totaal werkloosheidsduur;3 Hbo, wo;2024;118
360;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;20
361;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;20
362;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;22
363;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;22
364;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2013;21
365;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;14
366;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;12
367;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;8
368;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;8
369;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2014;11
370;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;7
371;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;7
372;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;7
373;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;10
374;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2015;8
375;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;7
376;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;11
377;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;9
378;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;7
379;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2016;8
380;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;8
381;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;6
382;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;5
383;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;5
384;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2017;6
385;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;8
386;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;7
387;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;4
388;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;4
389;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2018;6
390;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;5
391;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;7
392;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;5
393;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;5
394;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2019;6
395;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;3
396;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;4
397;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;5
398;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;8
399;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2020;5
400;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;12
401;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;4
402;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;2
403;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;3
404;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2021;5
405;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;2
406;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;2
407;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;4
408;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;3
409;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2022;3
410;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;2
411;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;2
412;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;2
413;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;1
414;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2023;2
415;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;2
416;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;1
417;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;1
418;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;3
419;Totaal werkloosheidsduur;Onderwijsniveau: weet niet of onbekend;2024;2
420;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;226
421;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;224
422;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;235
423;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;229
424;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2013;228
425;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;236
426;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;217
427;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;209
428;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;204
429;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2014;216
430;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;209
431;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;200
432;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;200
433;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;197
434;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2015;202
435;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;207
436;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;197
437;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;191
438;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;184
439;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2016;195
440;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;186
441;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;170
442;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;165
443;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;152
444;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2017;169
445;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;153
446;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;143
447;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;151
448;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;139
449;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2018;146
450;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;144
451;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;135
452;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;147
453;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;145
454;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2019;143
455;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;142
456;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;179
457;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;201
458;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;180
459;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2020;175
460;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;178
461;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;162
462;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;153
463;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;133
464;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2021;156
465;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;130
466;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;128
467;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;148
468;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;130
469;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2022;134
470;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;144
471;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;148
472;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;164
473;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;140
474;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2023;149
475;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;157
476;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;154
477;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;167
478;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;150
479;Totaal werkloosheidsduur;Leeftijd: 15 tot 25 jaar;2024;157
480;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;260
481;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;265
482;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;267
483;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;270
484;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013;265
485;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;291
486;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;266
487;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;239
488;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;248
489;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014;261
490;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;264
491;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;238
492;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;214
493;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;214
494;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015;233
495;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;218
496;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;197
497;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;183
498;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;177
499;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016;194
500;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;184
501;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;164
502;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;154
503;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;149
504;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017;163
505;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;149
506;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;129
507;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;114
508;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;122
509;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018;128
510;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;137
511;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;126
512;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;125
513;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;133
514;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019;130
515;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;139
516;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;146
517;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;157
518;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;158
519;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2020;150
520;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;146
521;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;124
522;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;124
523;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;121
524;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2021;129
525;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;118
526;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;103
527;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;116
528;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;114
529;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2022;113
530;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;125
531;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;111
532;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;116
533;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;117
534;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2023;117
535;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;131
536;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;122
537;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;123
538;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;123
539;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2024;125
540;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;132
541;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;131
542;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;138
543;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;132
544;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2013;133
545;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;142
546;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;125
547;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;118
548;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;120
549;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2014;126
550;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;137
551;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;114
552;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;109
553;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;107
554;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2015;117
555;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;106
556;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;103
557;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;92
558;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;98
559;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2016;100
560;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;100
561;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;90
562;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;87
563;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;78
564;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2017;89
565;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;78
566;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;68
567;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;57
568;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;67
569;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2018;68
570;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;77
571;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;73
572;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;73
573;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;74
574;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2019;74
575;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;78
576;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;86
577;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;92
578;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;80
579;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2020;84
580;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;79
581;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;74
582;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;78
583;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;67
584;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2021;75
585;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;76
586;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;58
587;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;74
588;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;68
589;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2022;69
590;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;76
591;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;68
592;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;71
593;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;70
594;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2023;71
595;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;79
596;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;73
597;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;77
598;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;71
599;Totaal werkloosheidsduur;Leeftijd: 25 tot 35 jaar;2024;75
600;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;128
601;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;134
602;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;129
603;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;137
604;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013;132
605;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;149
606;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;141
607;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;121
608;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;128
609;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014;135
610;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;127
611;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;124
612;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;105
613;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;107
614;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015;116
615;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;112
616;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;94
617;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;91
618;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;79
619;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016;94
620;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;84
621;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;74
622;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;67
623;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;71
624;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017;74
625;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;71
626;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;61
627;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;56
628;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;54
629;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018;61
630;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;59
631;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;53
632;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;52
633;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;59
634;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019;56
635;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;61
636;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;59
637;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;65
638;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;77
639;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020;66
640;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;67
641;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;49
642;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;46
643;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;54
