ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2394;Sint-Oedenrode;Herkomst: Niet-westers land;;
2395;Someren;Herkomst (land);11.9;16.8
2396;Someren;Herkomst: Nederland;11.4;16.8
2397;Someren;Herkomst: Niet-Nederland;0.5;16.2
2398;Someren;Herkomst: Westers land;0.4;16.1
2399;Someren;Herkomst: Niet-westers land;;
2400;Son en Breugel;Herkomst (land);10.0;20.3
2401;Son en Breugel;Herkomst: Nederland;9.0;20.0
2402;Son en Breugel;Herkomst: Niet-Nederland;1.0;22.9
2403;Son en Breugel;Herkomst: Westers land;0.8;24.2
2404;Son en Breugel;Herkomst: Niet-westers land;;
2405;Steenbergen;Herkomst (land);15.6;17.6
2406;Steenbergen;Herkomst: Nederland;14.6;17.7
2407;Steenbergen;Herkomst: Niet-Nederland;1.0;16.4
2408;Steenbergen;Herkomst: Westers land;0.8;17.2
2409;Steenbergen;Herkomst: Niet-westers land;0.2;13.8
2410;Waterland;Herkomst (land);11.8;20.1
2411;Waterland;Herkomst: Nederland;10.8;20.1
2412;Waterland;Herkomst: Niet-Nederland;1.0;20.7
2413;Waterland;Herkomst: Westers land;0.8;22.0
2414;Waterland;Herkomst: Niet-westers land;;
2415;Tilburg;Herkomst (land);136.1;16.6
2416;Tilburg;Herkomst: Nederland;112.6;16.9
2417;Tilburg;Herkomst: Niet-Nederland;23.5;15.2
2418;Tilburg;Herkomst: Westers land;11.4;16.8
2419;Tilburg;Herkomst: Niet-westers land;12.1;13.8
2420;Uden;Herkomst (land);26.8;17.7
2421;Uden;Herkomst: Nederland;23.6;17.9
2422;Uden;Herkomst: Niet-Nederland;3.3;15.9
2423;Uden;Herkomst: Westers land;1.9;16.9
2424;Uden;Herkomst: Niet-westers land;1.4;14.4
2425;Valkenswaard;Herkomst (land);21.0;17.7
2426;Valkenswaard;Herkomst: Nederland;18.4;17.9
2427;Valkenswaard;Herkomst: Niet-Nederland;2.6;16.7
2428;Valkenswaard;Herkomst: Westers land;2.3;17.2
2429;Valkenswaard;Herkomst: Niet-westers land;0.4;13.4
2430;Veghel;Herkomst (land);24.2;17.3
2431;Veghel;Herkomst: Nederland;21.2;17.6
2432;Veghel;Herkomst: Niet-Nederland;3.0;15.2
2433;Veghel;Herkomst: Westers land;1.5;16.9
2434;Veghel;Herkomst: Niet-westers land;1.5;13.5
2435;Veldhoven;Herkomst (land);28.8;18.1
2436;Veldhoven;Herkomst: Nederland;25.5;18.1
2437;Veldhoven;Herkomst: Niet-Nederland;3.3;18.3
2438;Veldhoven;Herkomst: Westers land;2.5;19.1
2439;Veldhoven;Herkomst: Niet-westers land;0.8;15.7
2440;Vught;Herkomst (land);17.1;19.9
2441;Vught;Herkomst: Nederland;15.4;20.0
2442;Vught;Herkomst: Niet-Nederland;1.7;19.4
2443;Vught;Herkomst: Westers land;1.5;20.2
2444;Vught;Herkomst: Niet-westers land;0.3;14.5
2445;Waalre;Herkomst (land);10.7;21.3
2446;Waalre;Herkomst: Nederland;9.5;21.3
2447;Waalre;Herkomst: Niet-Nederland;1.2;21.6
2448;Waalre;Herkomst: Westers land;0.9;23.2
2449;Waalre;Herkomst: Niet-westers land;0.3;16.0
2450;Waalwijk;Herkomst (land);30.9;17.2
2451;Waalwijk;Herkomst: Nederland;27.4;17.4
2452;Waalwijk;Herkomst: Niet-Nederland;3.5;15.8
2453;Waalwijk;Herkomst: Westers land;2.0;17.0
2454;Waalwijk;Herkomst: Niet-westers land;1.5;14.0
2455;Werkendam;Herkomst (land);16.9;17.9
2456;Werkendam;Herkomst: Nederland;16.2;17.9
2457;Werkendam;Herkomst: Niet-Nederland;0.7;17.6
2458;Werkendam;Herkomst: Westers land;0.6;18.2
2459;Werkendam;Herkomst: Niet-westers land;;
2460;Woensdrecht;Herkomst (land);14.0;17.1
2461;Woensdrecht;Herkomst: Nederland;11.9;17.2
2462;Woensdrecht;Herkomst: Niet-Nederland;2.1;16.7
2463;Woensdrecht;Herkomst: Westers land;1.9;16.6
2464;Woensdrecht;Herkomst: Niet-westers land;;
2465;Woudrichem;Herkomst (land);9.3;17.9
2466;Woudrichem;Herkomst: Nederland;8.9;18.0
2467;Woudrichem;Herkomst: Niet-Nederland;0.4;17.6
2468;Woudrichem;Herkomst: Westers land;0.3;18.7
2469;Woudrichem;Herkomst: Niet-westers land;;
2470;Zundert;Herkomst (land);13.8;17.3
2471;Zundert;Herkomst: Nederland;12.3;17.4
2472;Zundert;Herkomst: Niet-Nederland;1.5;16.5
2473;Zundert;Herkomst: Westers land;1.3;16.7
2474;Zundert;Herkomst: Niet-westers land;;
2475;Wormerland;Herkomst (land);10.6;18.4
2476;Wormerland;Herkomst: Nederland;9.6;18.4
2477;Wormerland;Herkomst: Niet-Nederland;1.0;18.0
2478;Wormerland;Herkomst: Westers land;0.7;19.2
2479;Wormerland;Herkomst: Niet-westers land;0.3;15.3
2480;Onderbanken;Herkomst (land);5.5;16.6
2481;Onderbanken;Herkomst: Nederland;4.3;16.9
2482;Onderbanken;Herkomst: Niet-Nederland;1.2;15.6
2483;Onderbanken;Herkomst: Westers land;1.2;15.6
2484;Onderbanken;Herkomst: Niet-westers land;;
2485;Landgraaf;Herkomst (land);27.1;16.1
2486;Landgraaf;Herkomst: Nederland;20.3;16.3
2487;Landgraaf;Herkomst: Niet-Nederland;6.7;15.6
2488;Landgraaf;Herkomst: Westers land;6.3;15.8
2489;Landgraaf;Herkomst: Niet-westers land;0.4;12.6
2490;Arcen en Velden;Herkomst (land);6.0;16.7
2491;Arcen en Velden;Herkomst: Nederland;5.2;16.5
2492;Arcen en Velden;Herkomst: Niet-Nederland;0.8;17.7
2493;Arcen en Velden;Herkomst: Westers land;0.8;17.8
2494;Arcen en Velden;Herkomst: Niet-westers land;;
2495;Beek;Herkomst (land);11.4;18.0
2496;Beek;Herkomst: Nederland;10.0;18.0
2497;Beek;Herkomst: Niet-Nederland;1.4;17.7
2498;Beek;Herkomst: Westers land;1.2;18.7
2499;Beek;Herkomst: Niet-westers land;0.2;12.3
2500;Beesel;Herkomst (land);9.0;16.5
2501;Beesel;Herkomst: Nederland;7.7;16.8
2502;Beesel;Herkomst: Niet-Nederland;1.2;14.7
2503;Beesel;Herkomst: Westers land;1.0;14.9
2504;Beesel;Herkomst: Niet-westers land;0.2;14.1
2505;Bergen;Herkomst (land);8.8;16.3
2506;Bergen;Herkomst: Nederland;7.3;16.4
2507;Bergen;Herkomst: Niet-Nederland;1.5;16.1
2508;Bergen;Herkomst: Westers land;1.4;16.2
2509;Bergen;Herkomst: Niet-westers land;;
2510;Brunssum;Herkomst (land);20.5;15.8
2511;Brunssum;Herkomst: Nederland;15.3;15.9
2512;Brunssum;Herkomst: Niet-Nederland;5.2;15.7
2513;Brunssum;Herkomst: Westers land;4.7;16.0
2514;Brunssum;Herkomst: Niet-westers land;0.5;13.1
2515;Eijsden;Herkomst (land);8.0;17.8
2516;Eijsden;Herkomst: Nederland;7.0;17.9
2517;Eijsden;Herkomst: Niet-Nederland;1.0;17.1
2518;Eijsden;Herkomst: Westers land;0.9;17.2
2519;Eijsden;Herkomst: Niet-westers land;;
2520;Gennep;Herkomst (land);11.6;16.4
2521;Gennep;Herkomst: Nederland;9.8;16.6
2522;Gennep;Herkomst: Niet-Nederland;1.8;15.3
2523;Gennep;Herkomst: Westers land;1.5;15.5
2524;Gennep;Herkomst: Niet-westers land;0.3;14.0
2525;Haelen;Herkomst (land);6.8;18.0
2526;Haelen;Herkomst: Nederland;6.2;18.2
2527;Haelen;Herkomst: Niet-Nederland;0.6;16.6
2528;Haelen;Herkomst: Westers land;0.5;17.1
2529;Haelen;Herkomst: Niet-westers land;;
2530;Heerlen;Herkomst (land);64.7;16.0
2531;Heerlen;Herkomst: Nederland;47.8;16.3
2532;Heerlen;Herkomst: Niet-Nederland;17.0;15.1
2533;Heerlen;Herkomst: Westers land;14.2;15.3
2534;Heerlen;Herkomst: Niet-westers land;2.7;13.6
2535;Helden;Herkomst (land);13.2;16.3
2536;Helden;Herkomst: Nederland;12.0;16.4
2537;Helden;Herkomst: Niet-Nederland;1.2;14.9
2538;Helden;Herkomst: Westers land;0.7;16.0
2539;Helden;Herkomst: Niet-westers land;0.4;13.0
2540;Heythuysen;Herkomst (land);8.2;17.2
2541;Heythuysen;Herkomst: Nederland;7.5;17.2
2542;Heythuysen;Herkomst: Niet-Nederland;0.7;17.2
2543;Heythuysen;Herkomst: Westers land;0.7;17.4
2544;Heythuysen;Herkomst: Niet-westers land;;
2545;Hunsel;Herkomst (land);4.0;17.1
2546;Hunsel;Herkomst: Nederland;3.6;17.0
2547;Hunsel;Herkomst: Niet-Nederland;0.5;17.6
2548;Hunsel;Herkomst: Westers land;0.4;17.8
2549;Hunsel;Herkomst: Niet-westers land;;
2550;Kerkrade;Herkomst (land);32.6;15.5
2551;Kerkrade;Herkomst: Nederland;23.2;15.8
2552;Kerkrade;Herkomst: Niet-Nederland;9.4;14.6
2553;Kerkrade;Herkomst: Westers land;8.7;14.8
2554;Kerkrade;Herkomst: Niet-westers land;0.7;12.7
2555;Kessel;Herkomst (land);2.9;16.2
2556;Kessel;Herkomst: Nederland;2.6;16.5
2557;Kessel;Herkomst: Niet-Nederland;0.2;12.7
2558;Kessel;Herkomst: Westers land;0.2;13.4
2559;Kessel;Herkomst: Niet-westers land;;
2560;Maasbracht;Herkomst (land);9.3;17.1
2561;Maasbracht;Herkomst: Nederland;8.1;17.3
2562;Maasbracht;Herkomst: Niet-Nederland;1.2;15.5
2563;Maasbracht;Herkomst: Westers land;1.1;15.5
2564;Maasbracht;Herkomst: Niet-westers land;;
2565;Maasbree;Herkomst (land);8.6;17.0
2566;Maasbree;Herkomst: Nederland;8.0;17.1
2567;Maasbree;Herkomst: Niet-Nederland;0.7;16.2
2568;Maasbree;Herkomst: Westers land;0.5;17.0
2569;Maasbree;Herkomst: Niet-westers land;;
2570;Maastricht;Herkomst (land);84.5;16.4
2571;Maastricht;Herkomst: Nederland;69.0;16.5
2572;Maastricht;Herkomst: Niet-Nederland;15.5;16.0
2573;Maastricht;Herkomst: Westers land;11.9;16.8
2574;Maastricht;Herkomst: Niet-westers land;3.6;13.3
2575;Margraten;Herkomst (land);8.9;18.1
2576;Margraten;Herkomst: Nederland;8.0;18.3
2577;Margraten;Herkomst: Niet-Nederland;0.9;16.8
2578;Margraten;Herkomst: Westers land;0.8;16.6
2579;Margraten;Herkomst: Niet-westers land;;
2580;Meerssen;Herkomst (land);13.7;18.3
2581;Meerssen;Herkomst: Nederland;12.2;18.3
2582;Meerssen;Herkomst: Niet-Nederland;1.5;18.2
2583;Meerssen;Herkomst: Westers land;1.3;18.7
2584;Meerssen;Herkomst: Niet-westers land;;
2585;Meijel;Herkomst (land);4.0;16.5
2586;Meijel;Herkomst: Nederland;3.9;16.5
2587;Meijel;Herkomst: Niet-Nederland;;
2588;Meijel;Herkomst: Westers land;;
2589;Meijel;Herkomst: Niet-westers land;;
2590;Mook en Middelaar;Herkomst (land);5.5;19.3
2591;Mook en Middelaar;Herkomst: Nederland;4.8;19.1
2592;Mook en Middelaar;Herkomst: Niet-Nederland;0.6;20.3
2593;Mook en Middelaar;Herkomst: Westers land;0.5;21.4
2594;Mook en Middelaar;Herkomst: Niet-westers land;;
2595;Nederweert;Herkomst (land);10.8;16.7
2596;Nederweert;Herkomst: Nederland;10.1;16.6
2597;Nederweert;Herkomst: Niet-Nederland;0.7;17.7
2598;Nederweert;Herkomst: Westers land;0.6;17.5
2599;Nederweert;Herkomst: Niet-westers land;;
2600;Nuth;Herkomst (land);11.3;17.6
2601;Nuth;Herkomst: Nederland;9.7;17.7
2602;Nuth;Herkomst: Niet-Nederland;1.6;17.1
2603;Nuth;Herkomst: Westers land;1.4;17.2
2604;Nuth;Herkomst: Niet-westers land;;
2605;Roermond;Herkomst (land);30.3;17.0
2606;Roermond;Herkomst: Nederland;23.1;17.5
2607;Roermond;Herkomst: Niet-Nederland;7.2;15.3
2608;Roermond;Herkomst: Westers land;4.4;16.3
2609;Roermond;Herkomst: Niet-westers land;2.8;13.8
2610;Schinnen;Herkomst (land);9.1;17.8
2611;Schinnen;Herkomst: Nederland;7.6;17.8
2612;Schinnen;Herkomst: Niet-Nederland;1.5;17.8
2613;Schinnen;Herkomst: Westers land;1.4;18.2
2614;Schinnen;Herkomst: Niet-westers land;;
2615;Sevenum;Herkomst (land);5.0;16.9
2616;Sevenum;Herkomst: Nederland;4.8;17.1
2617;Sevenum;Herkomst: Niet-Nederland;0.3;14.2
2618;Sevenum;Herkomst: Westers land;0.2;14.2
2619;Sevenum;Herkomst: Niet-westers land;;
2620;Simpelveld;Herkomst (land);7.5;16.5
2621;Simpelveld;Herkomst: Nederland;6.2;16.5
2622;Simpelveld;Herkomst: Niet-Nederland;1.3;16.4
2623;Simpelveld;Herkomst: Westers land;1.3;16.4
2624;Simpelveld;Herkomst: Niet-westers land;;
2625;Stein;Herkomst (land);18.1;17.1
2626;Stein;Herkomst: Nederland;15.5;17.3
2627;Stein;Herkomst: Niet-Nederland;2.6;15.9
2628;Stein;Herkomst: Westers land;2.3;16.1
2629;Stein;Herkomst: Niet-westers land;0.3;14.6
2630;Swalmen;Herkomst (land);5.8;16.1
2631;Swalmen;Herkomst: Nederland;5.0;16.3
2632;Swalmen;Herkomst: Niet-Nederland;0.8;15.0
2633;Swalmen;Herkomst: Westers land;0.8;15.0
2634;Swalmen;Herkomst: Niet-westers land;;
2635;Thorn;Herkomst (land);1.8;17.0
2636;Thorn;Herkomst: Nederland;1.6;17.4
2637;Thorn;Herkomst: Niet-Nederland;0.3;14.1
2638;Thorn;Herkomst: Westers land;0.2;14.5
2639;Thorn;Herkomst: Niet-westers land;;
2640;Vaals;Herkomst (land);5.5;15.7
2641;Vaals;Herkomst: Nederland;3.5;15.4
2642;Vaals;Herkomst: Niet-Nederland;2.0;16.1
2643;Vaals;Herkomst: Westers land;1.9;16.3
2644;Vaals;Herkomst: Niet-westers land;;
2645;Venlo;Herkomst (land);62.0;16.2
2646;Venlo;Herkomst: Nederland;48.8;16.6
2647;Venlo;Herkomst: Niet-Nederland;13.2;14.8
2648;Venlo;Herkomst: Westers land;9.0;15.4
2649;Venlo;Herkomst: Niet-westers land;4.2;13.6
2650;Venray;Herkomst (land);26.4;16.5
2651;Venray;Herkomst: Nederland;22.3;16.8
2652;Venray;Herkomst: Niet-Nederland;4.1;15.2
2653;Venray;Herkomst: Westers land;2.4;16.0
2654;Venray;Herkomst: Niet-westers land;1.7;14.0
2655;Voerendaal;Herkomst (land);8.8;18.4
2656;Voerendaal;Herkomst: Nederland;7.6;18.4
2657;Voerendaal;Herkomst: Niet-Nederland;1.2;18.1
2658;Voerendaal;Herkomst: Westers land;1.1;18.4
2659;Voerendaal;Herkomst: Niet-westers land;;
2660;Weert;Herkomst (land);33.0;17.4
2661;Weert;Herkomst: Nederland;27.8;17.7
2662;Weert;Herkomst: Niet-Nederland;5.2;15.7
2663;Weert;Herkomst: Westers land;3.4;16.6
2664;Weert;Herkomst: Niet-westers land;1.8;14.0
2665;Meerlo-Wanssum;Herkomst (land);5.2;16.7
2666;Meerlo-Wanssum;Herkomst: Nederland;4.8;16.7
2667;Meerlo-Wanssum;Herkomst: Niet-Nederland;0.4;16.2
2668;Meerlo-Wanssum;Herkomst: Westers land;0.3;16.8
2669;Meerlo-Wanssum;Herkomst: Niet-westers land;;
2670;Valkenburg aan de Geul;Herkomst (land);12.4;17.3
2671;Valkenburg aan de Geul;Herkomst: Nederland;10.9;17.5
2672;Valkenburg aan de Geul;Herkomst: Niet-Nederland;1.5;16.1
2673;Valkenburg aan de Geul;Herkomst: Westers land;1.4;16.8
2674;Valkenburg aan de Geul;Herkomst: Niet-westers land;;
2675;Lelystad;Herkomst (land);44.9;17.0
2676;Lelystad;Herkomst: Nederland;35.6;17.4
2677;Lelystad;Herkomst: Niet-Nederland;9.3;15.6
2678;Lelystad;Herkomst: Westers land;3.9;16.8
2679;Lelystad;Herkomst: Niet-westers land;5.4;14.7
2680;Horst aan de Maas;Herkomst (land);19.1;16.9
2681;Horst aan de Maas;Herkomst: Nederland;17.7;16.9
2682;Horst aan de Maas;Herkomst: Niet-Nederland;1.4;16.8
2683;Horst aan de Maas;Herkomst: Westers land;1.2;17.3
2684;Horst aan de Maas;Herkomst: Niet-westers land;0.2;13.9
2685;Eemsmond;Herkomst (land);10.8;16.2
2686;Eemsmond;Herkomst: Nederland;10.3;16.2
2687;Eemsmond;Herkomst: Niet-Nederland;0.5;15.0
2688;Eemsmond;Herkomst: Westers land;0.4;15.4
2689;Eemsmond;Herkomst: Niet-westers land;;
2690;Gemert-Bakel;Herkomst (land);18.6;16.4
2691;Gemert-Bakel;Herkomst: Nederland;17.3;16.4
2692;Gemert-Bakel;Herkomst: Niet-Nederland;1.3;16.0
2693;Gemert-Bakel;Herkomst: Westers land;1.1;16.2
2694;Gemert-Bakel;Herkomst: Niet-westers land;0.2;14.8
2695;Halderberge;Herkomst (land);20.0;17.4
2696;Halderberge;Herkomst: Nederland;18.3;17.5
2697;Halderberge;Herkomst: Niet-Nederland;1.8;16.8
2698;Halderberge;Herkomst: Westers land;0.9;18.3
2699;Halderberge;Herkomst: Niet-westers land;0.9;15.3
2700;Heeze-Leende;Herkomst (land);10.2;18.6
2701;Heeze-Leende;Herkomst: Nederland;9.5;18.5
2702;Heeze-Leende;Herkomst: Niet-Nederland;0.8;19.6
2703;Heeze-Leende;Herkomst: Westers land;0.7;20.3
2704;Heeze-Leende;Herkomst: Niet-westers land;;
2705;Laarbeek;Herkomst (land);14.3;17.4
2706;Laarbeek;Herkomst: Nederland;13.4;17.5
2707;Laarbeek;Herkomst: Niet-Nederland;0.9;16.3
2708;Laarbeek;Herkomst: Westers land;0.7;17.5
2709;Laarbeek;Herkomst: Niet-westers land;;
2710;Reiderland;Herkomst (land);4.9;14.5
2711;Reiderland;Herkomst: Nederland;4.2;14.6
2712;Reiderland;Herkomst: Niet-Nederland;0.6;13.9
2713;Reiderland;Herkomst: Westers land;0.6;14.1
2714;Reiderland;Herkomst: Niet-westers land;;
2715;De Marne;Herkomst (land);7.3;16.6
2716;De Marne;Herkomst: Nederland;7.0;16.6
2717;De Marne;Herkomst: Niet-Nederland;0.4;16.2
2718;De Marne;Herkomst: Westers land;0.3;17.6
2719;De Marne;Herkomst: Niet-westers land;;
2720;Zevenhuizen-Moerkapelle;Herkomst (land);6.5;18.5
2721;Zevenhuizen-Moerkapelle;Herkomst: Nederland;6.2;18.5
2722;Zevenhuizen-Moerkapelle;Herkomst: Niet-Nederland;0.4;19.6
2723;Zevenhuizen-Moerkapelle;Herkomst: Westers land;0.3;21.3
2724;Zevenhuizen-Moerkapelle;Herkomst: Niet-westers land;;
2725;Reusel-De Mierden;Herkomst (land);8.4;16.4
2726;Reusel-De Mierden;Herkomst: Nederland;7.8;16.5
2727;Reusel-De Mierden;Herkomst: Niet-Nederland;0.6;15.5
2728;Reusel-De Mierden;Herkomst: Westers land;0.5;15.3
2729;Reusel-De Mierden;Herkomst: Niet-westers land;;
2730;Roerdalen;Herkomst (land);7.0;17.2
2731;Roerdalen;Herkomst: Nederland;5.8;17.5
2732;Roerdalen;Herkomst: Niet-Nederland;1.2;16.0
2733;Roerdalen;Herkomst: Westers land;1.1;16.2
2734;Roerdalen;Herkomst: Niet-westers land;;
2735;Roggel en Neer;Herkomst (land);5.6;17.3
2736;Roggel en Neer;Herkomst: Nederland;5.2;17.4
2737;Roggel en Neer;Herkomst: Niet-Nederland;0.3;15.4
2738;Roggel en Neer;Herkomst: Westers land;0.3;15.6
2739;Roggel en Neer;Herkomst: Niet-westers land;;
2740;Maasdonk;Herkomst (land);7.4;17.6
2741;Maasdonk;Herkomst: Nederland;7.1;17.4
2742;Maasdonk;Herkomst: Niet-Nederland;0.2;22.4
2743;Maasdonk;Herkomst: Westers land;;
2744;Maasdonk;Herkomst: Niet-westers land;;
2745;Rijnwoude;Herkomst (land);12.4;18.8
2746;Rijnwoude;Herkomst: Nederland;11.6;18.8
2747;Rijnwoude;Herkomst: Niet-Nederland;0.8;19.8
2748;Rijnwoude;Herkomst: Westers land;0.6;21.4
2749;Rijnwoude;Herkomst: Niet-westers land;0.2;15.8
2750;Liemeer;Herkomst (land);4.5;17.5
2751;Liemeer;Herkomst: Nederland;4.3;17.4
2752;Liemeer;Herkomst: Niet-Nederland;0.3;18.9
2753;Liemeer;Herkomst: Westers land;0.2;19.6
2754;Liemeer;Herkomst: Niet-westers land;;
2755;Roosendaal;Herkomst (land);51.8;17.4
2756;Roosendaal;Herkomst: Nederland;43.5;17.8
2757;Roosendaal;Herkomst: Niet-Nederland;8.3;15.2
2758;Roosendaal;Herkomst: Westers land;4.5;16.9
2759;Roosendaal;Herkomst: Niet-westers land;3.8;13.3
2760;Schouwen-Duiveland;Herkomst (land);23.4;17.5
2761;Schouwen-Duiveland;Herkomst: Nederland;21.8;17.5
2762;Schouwen-Duiveland;Herkomst: Niet-Nederland;1.6;17.4
2763;Schouwen-Duiveland;Herkomst: Westers land;1.3;18.0
2764;Schouwen-Duiveland;Herkomst: Niet-westers land;0.3;15.1
2765;Ambt Montfort;Herkomst (land);7.3;16.6
2766;Ambt Montfort;Herkomst: Nederland;6.4;16.7
2767;Ambt Montfort;Herkomst: Niet-Nederland;0.9;15.8
2768;Ambt Montfort;Herkomst: Westers land;0.9;16.0
2769;Ambt Montfort;Herkomst: Niet-westers land;;
2770;Aa en Hunze;Herkomst (land);17.0;17.7
2771;Aa en Hunze;Herkomst: Nederland;16.3;17.7
2772;Aa en Hunze;Herkomst: Niet-Nederland;0.7;18.5
2773;Aa en Hunze;Herkomst: Westers land;0.6;20.3
2774;Aa en Hunze;Herkomst: Niet-westers land;;
2775;Borger-Odoorn;Herkomst (land);17.4;16.2
2776;Borger-Odoorn;Herkomst: Nederland;16.7;16.3
2777;Borger-Odoorn;Herkomst: Niet-Nederland;0.7;15.4
2778;Borger-Odoorn;Herkomst: Westers land;0.6;15.8
2779;Borger-Odoorn;Herkomst: Niet-westers land;;
2780;Cuijk;Herkomst (land);16.3;16.5
2781;Cuijk;Herkomst: Nederland;13.6;16.8
2782;Cuijk;Herkomst: Niet-Nederland;2.7;15.1
2783;Cuijk;Herkomst: Westers land;1.7;15.9
2784;Cuijk;Herkomst: Niet-westers land;0.9;13.7
2785;Landerd;Herkomst (land);9.8;16.7
2786;Landerd;Herkomst: Nederland;9.4;16.7
2787;Landerd;Herkomst: Niet-Nederland;0.4;16.8
2788;Landerd;Herkomst: Westers land;0.4;17.2
2789;Landerd;Herkomst: Niet-westers land;;
2790;De Wolden;Herkomst (land);15.8;17.2
2791;De Wolden;Herkomst: Nederland;15.3;17.1
2792;De Wolden;Herkomst: Niet-Nederland;0.5;18.6
2793;De Wolden;Herkomst: Westers land;0.4;18.6
2794;De Wolden;Herkomst: Niet-westers land;;
2795;Noord-Beveland;Herkomst (land);5.0;17.3
2796;Noord-Beveland;Herkomst: Nederland;4.7;17.4
2797;Noord-Beveland;Herkomst: Niet-Nederland;0.3;16.6
2798;Noord-Beveland;Herkomst: Westers land;0.3;15.7
2799;Noord-Beveland;Herkomst: Niet-westers land;;
2800;Wijdemeren;Herkomst (land);15.9;20.1
2801;Wijdemeren;Herkomst: Nederland;14.3;20.0
2802;Wijdemeren;Herkomst: Niet-Nederland;1.6;21.1
2803;Wijdemeren;Herkomst: Westers land;1.3;22.3
2804;Wijdemeren;Herkomst: Niet-westers land;0.3;15.8
2805;Noordenveld;Herkomst (land);21.4;18.1
2806;Noordenveld;Herkomst: Nederland;20.2;18.0
2807;Noordenveld;Herkomst: Niet-Nederland;1.2;19.6
2808;Noordenveld;Herkomst: Westers land;1.0;20.1
2809;Noordenveld;Herkomst: Niet-westers land;0.2;16.9
2810;Twenterand;Herkomst (land);20.9;15.9
2811;Twenterand;Herkomst: Nederland;20.1;15.9
2812;Twenterand;Herkomst: Niet-Nederland;0.8;14.9
2813;Twenterand;Herkomst: Westers land;0.6;15.7
2814;Twenterand;Herkomst: Niet-westers land;;
2815;Westerveld;Herkomst (land);12.8;17.4
2816;Westerveld;Herkomst: Nederland;12.3;17.3
2817;Westerveld;Herkomst: Niet-Nederland;0.5;19.8
2818;Westerveld;Herkomst: Westers land;0.4;20.9
2819;Westerveld;Herkomst: Niet-westers land;;
2820;Sint Anthonis;Herkomst (land);7.9;16.3
2821;Sint Anthonis;Herkomst: Nederland;7.6;16.4
2822;Sint Anthonis;Herkomst: Niet-Nederland;0.3;13.1
2823;Sint Anthonis;Herkomst: Westers land;;
2824;Sint Anthonis;Herkomst: Niet-westers land;;
2825;Lingewaard;Herkomst (land);28.7;17.3
2826;Lingewaard;Herkomst: Nederland;26.2;17.3
2827;Lingewaard;Herkomst: Niet-Nederland;2.5;17.3
2828;Lingewaard;Herkomst: Westers land;2.2;17.6
2829;Lingewaard;Herkomst: Niet-westers land;0.3;15.6
2830;Cranendonck;Herkomst (land);13.5;18.1
2831;Cranendonck;Herkomst: Nederland;11.7;18.4
2832;Cranendonck;Herkomst: Niet-Nederland;1.8;15.9
2833;Cranendonck;Herkomst: Westers land;1.6;16.2
2834;Cranendonck;Herkomst: Niet-westers land;;
2835;Steenwijkerland;Herkomst (land);27.5;16.3
2836;Steenwijkerland;Herkomst: Nederland;26.0;16.3
2837;Steenwijkerland;Herkomst: Niet-Nederland;1.4;15.6
2838;Steenwijkerland;Herkomst: Westers land;1.0;16.4
2839;Steenwijkerland;Herkomst: Niet-westers land;0.4;13.7
2840;Moerdijk;Herkomst (land);24.3;17.8
2841;Moerdijk;Herkomst: Nederland;22.6;17.8
2842;Moerdijk;Herkomst: Niet-Nederland;1.7;17.5
2843;Moerdijk;Herkomst: Westers land;1.2;19.1
2844;Moerdijk;Herkomst: Niet-westers land;0.5;14.0
2845;Echt-Susteren;Herkomst (land);22.1;16.8
2846;Echt-Susteren;Herkomst: Nederland;18.4;16.9
2847;Echt-Susteren;Herkomst: Niet-Nederland;3.7;16.1
2848;Echt-Susteren;Herkomst: Westers land;3.5;16.2
2849;Echt-Susteren;Herkomst: Niet-westers land;0.2;13.5
2850;Sluis;Herkomst (land);17.2;16.8
2851;Sluis;Herkomst: Nederland;14.2;17.1
2852;Sluis;Herkomst: Niet-Nederland;3.0;15.5
2853;Sluis;Herkomst: Westers land;2.8;15.5
2854;Sluis;Herkomst: Niet-westers land;;
2855;Drimmelen;Herkomst (land);17.9;17.9
2856;Drimmelen;Herkomst: Nederland;16.9;17.8
2857;Drimmelen;Herkomst: Niet-Nederland;1.0;18.6
2858;Drimmelen;Herkomst: Westers land;0.8;19.4
2859;Drimmelen;Herkomst: Niet-westers land;;
2860;Bernheze;Herkomst (land);18.9;17.5
2861;Bernheze;Herkomst: Nederland;17.9;17.5
2862;Bernheze;Herkomst: Niet-Nederland;1.0;18.7
2863;Bernheze;Herkomst: Westers land;0.8;19.3
2864;Bernheze;Herkomst: Niet-westers land;0.2;16.6
2865;Ferwerderadiel;Herkomst (land);5.8;15.4
2866;Ferwerderadiel;Herkomst: Nederland;5.5;15.5
2867;Ferwerderadiel;Herkomst: Niet-Nederland;0.2;14.4
2868;Ferwerderadiel;Herkomst: Westers land;;
2869;Ferwerderadiel;Herkomst: Niet-westers land;;
2870;Alphen-Chaam;Herkomst (land);6.3;18.2
2871;Alphen-Chaam;Herkomst: Nederland;5.5;18.4
2872;Alphen-Chaam;Herkomst: Niet-Nederland;0.8;16.9
2873;Alphen-Chaam;Herkomst: Westers land;0.7;17.1
2874;Alphen-Chaam;Herkomst: Niet-westers land;;
2875;Bergeijk;Herkomst (land);12.0;17.7
