ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;NettoInvoer_5;Bunkering_6;Voorraadmutatie_7;StatistischeVerschillen_8;TotaalEnergieverbruik_9;TotaalInzet_10;InzetElektriciteitWKKOmzetting_11;InzetAndereOmzetting_12;TotaalProductie_13;ProductieElektriciteitWKKOmzetting_14;ProductieAndereOmzetting_15;TotaalSaldoEnergieomzetting_16;SaldoElektriciteitWKKOmzetting_17;SaldoAndereOmzetting_18;Totaal_19;ElektriciteitsEnWarmteproductie_20;WinningVanOlieEnGas_21;Cokesfabrieken_22;Hoogovens_23;OlieraffinageInstallaties_24;OverigeInstallaties_25;VerliezenBijDistributie_26;TotaalFinaalVerbruik_27;Totaal_28;Totaal_29;IJzerEnStaalindustrie_30;ChemieEnFarmaceutischeIndustrie_31;NonFerrometalen_32;Bouwmaterialenindustrie_33;Transportmiddelenindustrie_34;MetaalproductenEnMachineIndustrie_35;DelfstoffenwinningGeenOlieEnGas_36;VoedingsEnGenotmiddelenindustrie_37;PapierEnGrafischeIndustrie_38;Houtindustrie_39;Bouwnijverheid_40;TextielKledingEnLederindustrie_41;OverigeIndustrieEnOnbekend_42;Totaal_43;BinnenlandseLuchtvaart_44;Wegverkeer_45;Railverkeer_46;Pijpleidingen_47;BinnenlandseScheepvaart_48;Onbekend_49;Totaal_50;DienstenAfvalWaterEnReparatie_51;Woningen_52;Landbouw_53;Visserij_54;Onbekend_55;Totaal_56;NijverheidExclusiefDeEnergiesector_57;WaarvanChemieEnPetrochemie_58;Vervoer_59;OverigeAfnemers_60
1126;Fabrieksgas;1966;0.0;;0.0;;0.0;;;0.8;-0.8;;;;17.0;;17.0;-17.0;;-17.0;0.4;;;;;;0.4;;15.8;15.8;1.8;;;;;;;;;;;;;1.8;;;;;;;;14.0;2.2;11.8;;;;;;;;
1127;Fabrieksgas;1967;0.1;;0.0;;0.0;;;0.1;0.0;;;;7.1;;7.1;-7.1;;-7.1;0.1;;;;;;0.1;;7.0;7.0;1.0;;;;;;;;;;;;;1.0;;;;;;;;6.0;1.1;4.9;;;;;;;;
1128;Fabrieksgas;1968;0.0;;;;;;;0.1;-0.1;;;;1.3;;1.3;-1.3;;-1.3;;;;;;;;;1.2;1.3;0.2;;;;;;;;;;;;;0.2;;;;;;;;1.1;0.2;0.9;;;;;;;;
1129;Fabrieksgas;1969;0.0;;;;;;;0.0;0.0;;;;0.1;;0.1;-0.1;;-0.1;;;;;;;;;0.1;0.1;0.0;;;;;;;;;;;;;0.0;;;;;;;;0.1;0.0;0.1;;;;;;;;
1130;Fabrieksgas;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1131;Fabrieksgas;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1132;Fabrieksgas;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133;Fabrieksgas;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1134;Fabrieksgas;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1135;Fabrieksgas;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;Fabrieksgas;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1137;Fabrieksgas;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;Fabrieksgas;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139;Fabrieksgas;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;Fabrieksgas;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141;Fabrieksgas;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1142;Fabrieksgas;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1143;Fabrieksgas;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1144;Fabrieksgas;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1145;Fabrieksgas;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1146;Fabrieksgas;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1147;Fabrieksgas;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1148;Fabrieksgas;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1149;Fabrieksgas;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1150;Fabrieksgas;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1151;Fabrieksgas;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1152;Fabrieksgas;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1153;Fabrieksgas;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1154;Fabrieksgas;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1155;Fabrieksgas;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1156;Fabrieksgas;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1157;Fabrieksgas;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1158;Fabrieksgas;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1159;Fabrieksgas;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1160;Fabrieksgas;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1161;Fabrieksgas;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;Fabrieksgas;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1163;Fabrieksgas;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1164;Fabrieksgas;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1165;Fabrieksgas;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1166;Fabrieksgas;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1167;Fabrieksgas;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1168;Fabrieksgas;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1169;Fabrieksgas;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1170;Fabrieksgas;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1171;Fabrieksgas;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1172;Fabrieksgas;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1173;Fabrieksgas;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174;Fabrieksgas;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1175;Fabrieksgas;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1176;Fabrieksgas;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1177;Fabrieksgas;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1178;Fabrieksgas;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;Fabrieksgas;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1180;Fabrieksgas;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1181;Fabrieksgas;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1182;Fabrieksgas;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1183;Fabrieksgas;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1184;Fabrieksgas;2024 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1185;Cokesovengas;1946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1186;Cokesovengas;1947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1187;Cokesovengas;1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1188;Cokesovengas;1949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189;Cokesovengas;1950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;Cokesovengas;1951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;Cokesovengas;1952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;Cokesovengas;1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;Cokesovengas;1954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;Cokesovengas;1955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;Cokesovengas;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;Cokesovengas;1957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1197;Cokesovengas;1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;Cokesovengas;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;Cokesovengas;1960;0.2;;0.2;;0.2;;;0.9;-0.7;0.2;0.2;;39.5;;39.5;-39.3;0.2;-39.5;22.5;;;22.5;;;;;16.1;16.1;16.1;5.8;;;;;;;;;;;;10.3;;;;;;;;;;;;;;;;;;
1200;Cokesovengas;1961;0.3;;0.3;;0.3;;;1.0;-0.7;0.3;0.3;;39.0;;39.0;-38.7;0.3;-39.0;22.7;;;22.7;;;;;15.3;15.3;15.3;5.8;;;;;;;;;;;;9.5;;;;;;;;;;;;;;;;;;
1201;Cokesovengas;1962;0.4;;0.3;;0.3;;;0.8;-0.4;0.2;0.2;;37.9;;37.9;-37.7;0.2;-37.9;22.2;;;22.2;;;;;15.1;15.1;15.1;5.1;;;;;;;;;;;;10.1;;;;;;;;;;;;;;;;;;
1202;Cokesovengas;1963;0.4;;0.4;;0.4;;;0.6;-0.2;0.1;0.1;;39.2;;39.2;-39.1;0.1;-39.2;21.8;;;21.8;;;;;17.1;17.1;17.1;5.8;;;;;;;;;;;;11.4;;;;;;;;;;;;;;;;;;
1203;Cokesovengas;1964;0.2;;0.1;;0.1;;;0.5;-0.3;0.2;0.2;;42.7;;42.7;-42.5;0.2;-42.7;22.5;;;22.5;;;;;19.7;19.7;19.7;6.6;;;;;;;;;;;;13.1;;;;;;;;;;;;;;;;;;
1204;Cokesovengas;1965;0.1;;0.0;;0.0;;;0.7;-0.6;0.6;0.6;;40.6;;40.6;-40.0;0.6;-40.6;21.2;;;21.2;;;;;18.2;18.2;18.2;6.2;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;
1205;Cokesovengas;1966;0.1;;0.2;;0.2;;;0.2;-0.1;1.1;1.1;;32.4;;32.4;-31.3;1.1;-32.4;16.7;;;16.7;;;;;14.5;14.5;14.5;4.3;;;;;;;;;;;;10.2;;;;;;;;;;;;;;;;;;
1206;Cokesovengas;1967;0.0;;0.0;;0.0;;;0.2;-0.2;2.5;2.5;;24.0;;24.0;-21.5;2.5;-24.0;12.9;;;12.9;;;;;8.4;8.4;8.4;1.8;;;;;;;;;;;;6.7;;;;;;;;;;;;;;;;;;
1207;Cokesovengas;1968;0.0;;;;;;;-0.1;0.1;3.4;3.4;;20.4;;20.4;-17.0;3.4;-20.4;8.3;;;8.3;;;;;8.8;8.8;8.8;2.9;;;;;;;;;;;;5.8;;;;;;;;;;;;;;;;;;
1208;Cokesovengas;1969;0.0;;;;;;;0.1;-0.1;;;;14.0;;14.0;-14.0;;-14.0;8.8;;;8.8;;;;;5.1;5.1;5.1;2.3;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;Cokesovengas;1970;0.0;;;;;;;0.1;-0.1;;;;14.2;;14.2;-14.2;;-14.2;9.6;;;9.6;;;;;4.5;4.5;4.5;1.7;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;Cokesovengas;1971;0.0;;;;;;;0.1;-0.1;;;;13.7;;13.7;-13.7;;-13.7;11.1;;;11.1;;;;;2.5;2.5;2.5;0.4;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;Cokesovengas;1972;0.0;;;;;;;0.0;0.0;;;;14.4;;14.4;-14.4;;-14.4;11.9;;;11.9;;;;;2.5;2.5;2.5;0.5;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;Cokesovengas;1973;0.0;;;;;;;0.1;-0.1;;;;20.6;;20.6;-20.6;;-20.6;17.9;;;17.9;;;;;2.6;2.6;2.6;0.5;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;Cokesovengas;1974;0.0;;;;;;;0.3;-0.3;;;;20.9;;20.9;-20.9;;-20.9;17.9;;;17.9;;;;;2.7;2.7;2.7;0.5;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;Cokesovengas;1975;0.0;;;;;;;0.1;-0.1;;;;20.2;;20.2;-20.2;;-20.2;17.8;;;17.8;;;;;2.3;2.3;2.3;0.5;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;Cokesovengas;1976;0.0;;;;;;;0.1;-0.1;4.2;4.2;;19.0;;19.0;-14.8;4.2;-19.0;6.8;;;6.8;;;;;7.9;7.9;7.9;7.2;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;Cokesovengas;1977;0.0;;;;;;;0.3;-0.3;3.6;3.6;;18.4;;18.4;-14.8;3.6;-18.4;7.0;;;7.0;;;;;7.5;7.5;7.5;6.7;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;Cokesovengas;1978;0.0;;;;;;;0.5;-0.5;3.3;3.3;;17.4;;17.4;-14.1;3.3;-17.4;6.0;;;6.0;;;;;7.6;7.6;7.6;6.9;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;Cokesovengas;1979;0.0;;;;;;;0.8;-0.8;3.8;3.8;;19.0;;19.0;-15.2;3.8;-19.0;6.7;;;6.7;;;;;7.7;7.7;7.7;6.7;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;Cokesovengas;1980;0.0;;;;;;;0.6;-0.6;3.0;3.0;;18.5;;18.5;-15.5;3.0;-18.5;6.9;;;6.9;;;;;8.0;8.0;8.0;6.7;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;Cokesovengas;1981;0.0;;;;;;;0.3;-0.3;2.6;2.6;;17.1;;17.1;-14.5;2.6;-17.1;5.7;;;5.7;;;;;8.5;8.5;8.5;7.2;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;Cokesovengas;1982;0.0;;;;;;;0.1;-0.1;5.0;5.0;;21.0;;21.0;-16.0;5.0;-21.0;7.0;;;7.0;;;;;8.9;8.9;8.9;7.9;1.1;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;Cokesovengas;1983;0.0;;;;;;;;0.0;3.9;3.9;;18.2;;18.2;-14.3;3.9;-18.2;6.0;;;6.0;;;;;8.3;8.3;8.3;7.3;0.9;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223;Cokesovengas;1984;0.0;;;;;;;0.1;-0.1;4.1;4.1;;22.9;;22.9;-18.8;4.1;-22.9;7.9;;;7.9;;;;;10.8;10.8;10.8;9.5;1.3;;0.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;
1224;Cokesovengas;1985;0.0;;;;;;;0.0;0.0;5.1;5.1;;24.7;;24.7;-19.6;5.1;-24.7;8.4;;;8.4;;;;;11.2;11.2;11.2;9.1;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225;Cokesovengas;1986;0.0;;;;;;;0.0;0.0;4.7;4.7;;24.7;;24.7;-20.0;4.7;-24.7;8.5;;;8.5;;;;;11.5;11.5;11.5;9.5;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1226;Cokesovengas;1987;0.0;;;;;;;-0.3;0.3;4.5;4.5;;23.3;;23.3;-18.8;4.5;-23.3;8.1;;;8.1;;;;;11.0;11.0;11.0;9.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;Cokesovengas;1988;0.0;;;;;;;0.2;-0.2;4.7;4.7;;24.0;;24.0;-19.3;4.7;-24.0;8.5;;;8.5;;;;;10.6;10.6;10.6;8.6;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1228;Cokesovengas;1989;0.0;;;;;;;-0.1;0.1;4.4;4.4;;24.4;;24.4;-20.0;4.4;-24.4;8.3;;;8.3;;;;;11.8;11.8;11.8;10.3;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229;Cokesovengas;1990;;;;;;;;;;6.1;6.1;;24.1;;24.1;-18.0;6.1;-24.1;14.0;;;8.5;5.5;;;;4.1;4.1;4.1;2.6;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1230;Cokesovengas;1991;;;;;;;;;;6.6;6.6;;25.3;;25.3;-18.7;6.6;-25.3;15.7;;;8.7;6.9;;;;3.0;3.0;3.0;1.3;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1231;Cokesovengas;1992;;;;;;;;0.0;0.0;6.0;6.0;;25.1;;25.1;-19.1;6.0;-25.1;15.8;;;9.0;6.8;;;;3.3;3.3;3.3;1.7;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;Cokesovengas;1993;;;;;;;;;;6.0;6.0;;24.5;;24.5;-18.5;6.0;-24.5;15.2;;;9.0;6.2;;;;3.3;3.3;3.3;2.5;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1233;Cokesovengas;1994;;;;;;;;;;7.1;7.1;;24.3;;24.3;-17.2;7.1;-24.3;14.9;;;9.0;6.0;;;;2.3;2.3;2.3;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1234;Cokesovengas;1995;;;;;;;;;;4.3;4.3;;24.2;;24.2;-19.9;4.3;-24.2;14.9;;;9.2;5.7;;;;5.0;5.0;5.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1235;Cokesovengas;1996;;;;;;;;;;4.9;4.9;;24.4;;24.4;-19.5;4.9;-24.4;14.5;;;9.1;5.4;;;;5.0;5.0;5.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1236;Cokesovengas;1997;;;;;;;;;;4.2;4.2;;23.7;;23.7;-19.6;4.2;-23.7;13.7;;;8.9;4.8;;;;5.9;5.9;5.9;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1237;Cokesovengas;1998;;;;;;;;;;4.1;4.1;;21.7;;21.7;-17.5;4.1;-21.7;13.4;;;8.9;4.5;;;;4.2;4.2;4.2;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1238;Cokesovengas;1999;;;;;;;;;;3.7;3.7;;17.8;;17.8;-14.1;3.7;-17.8;10.7;;;7.5;3.2;;;;3.4;3.4;3.4;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1239;Cokesovengas;2000;;;;;;;;;;3.6;3.6;;17.0;;17.0;-13.4;3.6;-17.0;10.0;;;7.3;2.7;;;;3.4;3.4;3.4;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240;Cokesovengas;2001;;;;;;;;;;3.2;3.2;;17.3;;17.3;-14.1;3.2;-17.3;10.7;;;8.1;2.7;;;;3.4;3.4;3.4;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1241;Cokesovengas;2002;;;;;;;;;;2.9;2.9;;16.2;;16.2;-13.3;2.9;-16.2;10.1;;;7.5;2.6;;;;3.1;3.1;3.1;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1242;Cokesovengas;2003;;;;;;;;;;3.2;3.2;;17.1;;17.1;-13.9;3.2;-17.1;9.8;;;7.5;2.3;;;;4.1;4.1;4.1;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1243;Cokesovengas;2004;;;;;;;;;;2.8;2.8;;17.4;;17.4;-14.6;2.8;-17.4;9.5;;;6.9;2.7;;;;5.1;5.1;5.1;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1244;Cokesovengas;2005;;;;;;;;;;2.2;2.2;;17.2;;17.2;-15.1;2.2;-17.2;9.8;;;7.5;2.3;;;;5.3;5.3;5.3;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1245;Cokesovengas;2006;;;;;;;;;;2.0;2.0;;16.7;;16.7;-14.7;2.0;-16.7;8.8;;;6.7;2.1;;;;5.9;5.9;5.9;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1246;Cokesovengas;2007;;;;;;;;;;3.1;3.1;;17.6;;17.6;-14.5;3.1;-17.6;8.8;;;6.4;2.4;;;;5.7;5.7;5.7;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1247;Cokesovengas;2008;;;;;;;;;;3.1;3.1;;17.5;;17.5;-14.4;3.1;-17.5;9.0;;;6.7;2.3;;;;5.4;5.4;5.4;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1248;Cokesovengas;2009;;;;;;;;;;2.3;2.3;;13.9;;13.9;-11.6;2.3;-13.9;7.7;;;5.3;2.4;;;;3.9;3.9;3.9;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1249;Cokesovengas;2010;;;;;;;;;;2.7;2.7;;16.5;;16.5;-13.8;2.7;-16.5;9.4;;;6.5;2.9;;;;4.4;4.4;4.4;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1250;Cokesovengas;2011;;;;;;;;;;2.4;2.4;;16.3;;16.3;-13.9;2.4;-16.3;9.6;;;6.7;2.9;;;;4.3;4.3;4.3;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1251;Cokesovengas;2012;;;;;;;;0.0;0.0;2.6;2.6;;15.7;;15.7;-13.2;2.6;-15.7;8.7;;;6.2;2.5;;;;4.5;4.5;4.5;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1252;Cokesovengas;2013;;;;;;;;;;2.5;2.5;;15.6;;15.6;-13.1;2.5;-15.6;8.3;;;6.0;2.3;;;;4.8;4.8;4.8;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1253;Cokesovengas;2014;;;;;;;;;;2.2;2.2;;16.1;;16.1;-13.9;2.2;-16.1;8.7;;;6.3;2.4;;;;5.2;5.2;5.2;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1254;Cokesovengas;2015;;;;;;;;;;2.0;2.0;;16.2;;16.2;-14.2;2.0;-16.2;7.9;;;5.9;2.0;;;;6.3;6.3;6.3;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;Cokesovengas;2016;;;;;;;;;;1.7;1.7;;15.5;;15.5;-13.9;1.7;-15.5;7.9;;;6.0;1.9;;;;5.9;5.9;5.9;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;Cokesovengas;2017;;;;;;;;;;2.1;2.1;;15.9;;15.9;-13.8;2.1;-15.9;7.8;;;5.9;1.9;;;;6.0;6.0;6.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;Cokesovengas;2018;;;;;;;;;;2.1;2.1;;16.1;;16.1;-14.0;2.1;-16.1;8.5;;;5.9;2.6;;;;5.6;5.6;5.6;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1258;Cokesovengas;2019;;;;;;;;;;2.2;2.2;;15.7;;15.7;-13.5;2.2;-15.7;8.8;;;6.2;2.6;;;;4.7;4.7;4.7;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1259;Cokesovengas;2020;;;;;;;;;;1.7;1.7;;15.2;;15.2;-13.5;1.7;-15.2;8.4;;;5.7;2.7;;;;5.1;5.1;5.1;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
