ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
181;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2006;1178.0;513.0;473.0;40.0;664.0;43.6;40.2;7.8
182;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2000;;;;;;;;
183;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2001;;;;;;;;
184;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2002;;;;;;;;
185;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2003;;;;;;;;
186;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2004;;;;;;;;
187;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2005;;;;;;;;
188;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2006;;;;;;;;
189;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2000;32.0;18.0;16.0;2.0;14.0;56.9;49.5;12.9
190;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2001;35.0;22.0;21.0;;13.0;63.2;59.2;
191;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2002;34.0;17.0;16.0;2.0;16.0;51.7;47.0;9.2
192;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2003;36.0;19.0;17.0;3.0;17.0;53.4;46.1;13.8
193;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2004;46.0;24.0;20.0;4.0;21.0;53.2;44.1;17.2
194;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2005;74.0;34.0;27.0;7.0;40.0;46.3;36.9;20.4
195;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2006;77.0;40.0;35.0;5.0;36.0;52.7;46.3;12.3
196;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2000;181.0;105.0;99.0;6.0;76.0;58.2;54.8;5.8
197;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2001;172.0;104.0;96.0;8.0;69.0;60.1;55.5;7.6
198;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2002;169.0;104.0;95.0;9.0;65.0;61.4;56.3;8.3
199;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2003;173.0;109.0;98.0;11.0;64.0;63.1;56.6;10.3
200;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2004;203.0;121.0;107.0;14.0;82.0;59.5;52.5;11.7
201;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2005;198.0;122.0;109.0;13.0;76.0;61.5;55.1;10.3
202;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2006;197.0;121.0;110.0;11.0;76.0;61.3;55.9;8.7
203;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2000;11.0;8.0;8.0;;2.0;77.3;74.0;
204;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2001;11.0;9.0;9.0;;2.0;79.9;79.9;
205;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2002;10.0;8.0;8.0;;2.0;82.6;80.1;
206;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2003;10.0;8.0;8.0;;;85.6;84.7;
207;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2004;13.0;12.0;11.0;;;88.8;82.9;
208;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2005;11.0;8.0;8.0;;2.0;78.3;69.9;
209;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2006;8.0;7.0;6.0;;;84.8;78.3;
210;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2000;4.0;;;;3.0;;;
211;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2001;6.0;4.0;4.0;;2.0;71.6;69.4;
212;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2002;5.0;3.0;2.0;;2.0;57.1;46.1;
213;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2003;7.0;5.0;4.0;;2.0;65.1;58.0;
214;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2004;6.0;4.0;3.0;;3.0;58.6;46.9;
215;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2005;6.0;3.0;2.0;;3.0;48.8;40.4;
216;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2006;4.0;2.0;2.0;;2.0;45.3;36.1;
217;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2000;615.0;476.0;465.0;12.0;138.0;77.5;75.6;2.5
218;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2001;634.0;505.0;491.0;14.0;129.0;79.6;77.4;2.8
219;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2002;610.0;482.0;466.0;16.0;129.0;78.9;76.3;3.2
220;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2003;555.0;433.0;410.0;23.0;122.0;78.1;74.0;5.2
221;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2004;588.0;449.0;422.0;27.0;139.0;76.3;71.8;5.9
222;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2005;526.0;409.0;383.0;26.0;117.0;77.8;72.8;6.4
223;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;8;2006;533.0;416.0;398.0;18.0;116.0;78.2;74.7;4.4
224;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2000;97.0;74.0;72.0;2.0;23.0;75.9;74.1;2.3
225;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2001;85.0;65.0;63.0;2.0;20.0;76.8;74.3;3.2
226;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2002;91.0;68.0;66.0;;24.0;74.0;72.4;
227;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2003;81.0;60.0;59.0;;21.0;74.6;73.2;
228;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2004;77.0;59.0;56.0;3.0;18.0;76.5;72.9;4.7
229;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2005;81.0;59.0;57.0;2.0;21.0;73.4;70.5;4.1
230;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;9;2006;78.0;57.0;54.0;3.0;21.0;73.2;68.8;6.0
231;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;525.0;193.0;179.0;14.0;332.0;36.8;34.2;7.1
232;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;520.0;195.0;181.0;14.0;325.0;37.5;34.7;7.3
233;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;525.0;198.0;184.0;15.0;326.0;37.8;35.0;7.3
234;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;519.0;206.0;188.0;19.0;313.0;39.7;36.1;9.0
235;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;460.0;182.0;163.0;18.0;278.0;39.5;35.5;10.2
236;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;490.0;189.0;169.0;20.0;301.0;38.6;34.6;10.4
237;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;491.0;201.0;179.0;22.0;291.0;40.8;36.4;10.9
238;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2000;55.0;43.0;41.0;2.0;11.0;79.4;75.8;4.5
239;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2001;63.0;49.0;48.0;;14.0;77.8;75.4;
240;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2002;59.0;48.0;44.0;4.0;11.0;81.4;74.9;8.0
241;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2003;66.0;51.0;47.0;4.0;15.0;77.0;71.0;7.7
242;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2004;74.0;53.0;50.0;3.0;21.0;72.0;67.6;6.1
243;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2005;58.0;42.0;38.0;3.0;16.0;71.9;66.3;7.8
244;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2006;61.0;44.0;41.0;3.0;18.0;71.0;66.1;6.9
245;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2000;55.0;30.0;27.0;3.0;25.0;54.4;49.5;8.9
246;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2001;52.0;30.0;29.0;;22.0;57.3;54.9;
247;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2002;66.0;37.0;34.0;3.0;30.0;55.4;51.3;7.3
248;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2003;92.0;53.0;48.0;5.0;39.0;57.9;52.6;9.3
249;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2004;23.0;15.0;13.0;2.0;9.0;63.4;56.9;10.3
250;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2005;22.0;14.0;12.0;2.0;8.0;63.6;55.3;13.1
251;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;Onbekend;2006;19.0;10.0;9.0;;9.0;54.2;47.6;
252;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2000;996.0;493.0;464.0;29.0;502.0;49.6;46.6;5.9
253;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2001;1041.0;528.0;498.0;30.0;512.0;50.8;47.9;5.6
254;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2002;1033.0;512.0;478.0;34.0;521.0;49.5;46.3;6.6
255;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2003;1052.0;511.0;471.0;40.0;540.0;48.6;44.8;7.9
256;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2004;1067.0;515.0;470.0;45.0;553.0;48.2;44.0;8.7
257;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2005;1082.0;503.0;454.0;49.0;579.0;46.5;42.0;9.7
258;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;1;2006;1096.0;484.0;447.0;38.0;611.0;44.2;40.8;7.8
259;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2000;996.0;493.0;464.0;29.0;502.0;49.6;46.6;5.9
260;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2001;1041.0;528.0;498.0;30.0;512.0;50.8;47.9;5.6
261;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2002;1033.0;512.0;478.0;34.0;521.0;49.5;46.3;6.6
262;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2003;1052.0;511.0;471.0;40.0;540.0;48.6;44.8;7.9
263;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2004;1067.0;515.0;470.0;45.0;553.0;48.2;44.0;8.7
264;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2005;1082.0;503.0;454.0;49.0;579.0;46.5;42.0;9.7
265;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;2;2006;1096.0;484.0;447.0;38.0;611.0;44.2;40.8;7.8
266;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2000;;;;;;;;
267;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2001;;;;;;;;
268;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2002;;;;;;;;
269;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2003;;;;;;;;
270;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2004;;;;;;;;
271;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2005;;;;;;;;
272;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;3;2006;;;;;;;;
273;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2000;;;;;;;;
274;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2001;;;;;;;;
275;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2002;;;;;;;;
276;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2003;;;;;;;;
277;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2004;;;;;;;;
278;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2005;;;;;;;;
279;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;4;2006;;;;;;;;
280;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2000;;;;;;;;
281;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2001;;;;;;;;
282;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2002;;;;;;;;
283;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2003;;;;;;;;
284;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2004;;;;;;;;
285;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2005;;;;;;;;
286;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;5;2006;;;;;;;;
287;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2000;;;;;;;;
288;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2001;;;;;;;;
289;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2002;;;;;;;;
290;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2003;;;;;;;;
291;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2004;;;;;;;;
292;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2005;;;;;;;;
293;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;6;2006;;;;;;;;
294;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2000;;;;;;;;
295;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2001;;;;;;;;
296;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2002;;;;;;;;
297;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2003;;;;;;;;
298;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2004;;;;;;;;
299;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2005;;;;;;;;
300;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;7;2006;;;;;;;;
301;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2000;;;;;;;;
302;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2001;;;;;;;;
303;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2002;;;;;;;;
304;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2003;;;;;;;;
305;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2004;;;;;;;;
306;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2005;;;;;;;;
307;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;8;2006;;;;;;;;
308;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2000;;;;;;;;
309;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2001;;;;;;;;
310;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2002;;;;;;;;
311;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2003;;;;;;;;
312;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2004;;;;;;;;
313;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2005;;;;;;;;
314;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;9;2006;;;;;;;;
315;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
316;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
317;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
318;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
319;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
320;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
321;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
322;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
323;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
324;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
325;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
326;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
327;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
328;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
329;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2000;;;;;;;;
330;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2001;;;;;;;;
331;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2002;;;;;;;;
332;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2003;;;;;;;;
333;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2004;;;;;;;;
334;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2005;;;;;;;;
335;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Avo onderbouw;Onbekend;2006;;;;;;;;
336;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2000;4334.0;3175.0;3074.0;100.0;1160.0;73.2;70.9;3.2
337;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2001;4408.0;3232.0;3141.0;91.0;1176.0;73.3;71.3;2.8
338;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2002;4424.0;3246.0;3132.0;113.0;1179.0;73.4;70.8;3.5
339;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2003;4438.0;3253.0;3100.0;154.0;1185.0;73.3;69.8;4.7
340;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2004;4366.0;3156.0;2960.0;196.0;1210.0;72.3;67.8;6.2
341;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2005;4490.0;3264.0;3057.0;206.0;1227.0;72.7;68.1;6.3
342;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;1;2006;4515.0;3314.0;3137.0;177.0;1201.0;73.4;69.5;5.3
343;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2000;1147.0;706.0;672.0;34.0;441.0;61.5;58.6;4.8
344;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2001;1143.0;683.0;651.0;33.0;459.0;59.8;56.9;4.8
345;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2002;1128.0;686.0;646.0;40.0;442.0;60.8;57.3;5.8
346;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2003;1128.0;687.0;638.0;48.0;441.0;60.9;56.6;7.0
347;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2004;1192.0;707.0;646.0;61.0;485.0;59.3;54.2;8.6
348;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2005;1142.0;675.0;615.0;60.0;467.0;59.1;53.9;8.9
349;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;2;2006;1126.0;668.0;617.0;51.0;458.0;59.3;54.8;7.6
350;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2000;70.0;44.0;42.0;2.0;26.0;62.5;59.7;4.5
351;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2001;69.0;46.0;44.0;2.0;23.0;66.5;63.0;5.2
352;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2002;70.0;48.0;47.0;;22.0;68.6;67.0;
353;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2003;73.0;47.0;45.0;2.0;26.0;64.3;61.9;3.6
354;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2004;65.0;42.0;40.0;2.0;23.0;64.9;61.2;5.6
355;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2005;74.0;49.0;46.0;3.0;25.0;66.4;62.3;6.1
356;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;3;2006;74.0;50.0;48.0;2.0;24.0;67.8;64.8;4.4
357;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2000;69.0;56.0;54.0;2.0;13.0;81.2;78.4;3.5
358;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2001;84.0;68.0;66.0;2.0;16.0;80.6;78.3;2.9
359;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2002;78.0;63.0;62.0;;15.0;81.1;79.4;
360;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2003;83.0;65.0;62.0;3.0;18.0;78.3;74.3;5.0
361;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2004;78.0;61.0;55.0;5.0;17.0;78.1;71.1;8.9
362;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2005;71.0;54.0;49.0;5.0;16.0;76.7;69.2;9.8
363;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;4;2006;77.0;62.0;59.0;3.0;15.0;80.4;76.9;4.3
364;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;5;2000;903.0;694.0;675.0;20.0;208.0;76.9;74.8;2.8
365;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;5;2001;919.0;719.0;702.0;17.0;200.0;78.3;76.4;2.4
