ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
173;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2008;723.5;634.0;89.5;1081.2;634.0;447.3;89034.0;52205.0;36829.0;12144.0
174;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2009;717.5;629.6;87.9;1053.8;629.6;424.2;84060.0;50220.0;33840.0;12536.0
175;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2010;1092.2;960.0;132.2;1578.4;960.0;618.4;87853.0;53435.0;34418.0;17966.0
176;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2011;845.5;740.1;105.4;1259.6;740.1;519.5;85302.0;50119.0;35184.0;14766.0
177;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2012;1021.8;911.0;110.8;1430.0;911.0;519.0;83785.0;53375.0;30410.0;17068.0
178;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2013;607.6;548.6;59.0;834.8;548.6;286.3;77163.0;50704.0;26459.0;10819.0
179;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2014;509.0;451.7;57.3;716.8;451.7;265.1;80615.0;50798.0;29816.0;8892.0
180;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2015;697.3;613.4;83.9;951.3;613.4;337.9;84108.0;54236.0;29872.0;11310.0
181;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2016;729.5;637.0;92.5;955.4;637.0;318.5;86369.0;57581.0;28788.0;11062.0
182;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2017;770.0;664.4;105.6;1008.3;664.4;344.0;87453.0;57619.0;29833.0;11530.0
183;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2018;636.9;559.9;77.0;814.9;559.9;255.0;84691.0;58191.0;26500.0;9622.0
184;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2019;778.3;663.5;114.8;1017.3;663.5;353.8;80283.0;52360.0;27924.0;12672.0
185;Vrachtauto's en trekkers voor oplegger;Voertuig 4 jaar oud;2020;906.3;769.6;136.8;1152.9;769.6;383.3;79979.0;53386.0;26593.0;14415.0
186;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1990;542.0;507.0;35.0;715.0;507.0;208.0;;;;
187;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1991;617.0;576.0;41.0;824.0;576.0;248.0;;;;
188;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1992;631.0;591.0;41.0;842.0;591.0;251.0;;;;
189;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1993;625.0;584.0;41.0;843.0;584.0;259.0;;;;
190;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1994;615.0;574.0;41.0;841.0;574.0;268.0;;;;
191;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1995;640.0;599.0;41.0;880.0;599.0;281.0;;;;
192;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1996;631.0;590.0;41.0;872.0;590.0;282.0;;;;
193;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1997;639.0;598.0;41.0;885.0;598.0;287.0;;;;
194;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1998;644.0;604.0;41.0;898.0;604.0;295.0;;;;
195;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;1999;690.0;650.0;40.0;971.0;650.0;321.0;;;;
196;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2000;677.0;634.0;43.0;952.0;634.0;318.0;;;;
197;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2001;649.0;601.0;48.0;922.0;601.0;320.0;;;;
198;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2002;601.1;555.2;45.8;858.1;555.2;302.9;67982.0;43987.0;23996.0;12623.0
199;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2003;788.7;727.5;61.2;1146.4;727.5;418.9;74243.0;47112.0;27131.0;15441.0
200;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2004;779.0;716.2;62.9;1119.8;716.2;403.6;75914.0;48551.0;27363.0;14751.0
201;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2005;811.5;740.6;70.9;1170.2;740.6;429.6;78169.0;49471.0;28698.0;14970.0
202;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2006;828.1;748.0;80.0;1190.0;748.0;442.0;80606.0;50669.0;29937.0;14763.0
203;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2007;642.1;576.7;65.5;914.5;576.7;337.8;78258.0;49347.0;28910.0;11686.0
204;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2008;593.1;529.5;63.5;846.9;529.5;317.4;77424.0;48407.0;29017.0;10939.0
205;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2009;649.1;573.4;75.7;938.8;573.4;365.3;79827.0;48762.0;31064.0;11760.0
206;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2010;675.0;595.7;79.4;966.9;595.7;371.3;79933.0;49241.0;30692.0;12097.0
207;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2011;1025.1;910.0;115.1;1477.1;910.0;567.1;84932.0;52324.0;32608.0;17391.0
208;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2012;817.6;724.4;93.2;1160.8;724.4;436.4;79454.0;49585.0;29869.0;14610.0
209;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2013;913.2;806.1;107.1;1325.4;806.1;519.3;79270.0;48213.0;31057.0;16720.0
210;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2014;570.4;514.2;56.2;773.9;514.2;259.7;73780.0;49021.0;24759.0;10489.0
211;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2015;508.2;458.9;49.3;657.3;458.9;198.5;75424.0;52653.0;22771.0;8715.0
212;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2016;675.5;595.7;79.8;870.3;595.7;274.6;79472.0;54399.0;25073.0;10951.0
213;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2017;679.1;594.8;84.3;869.5;594.8;274.7;81333.0;55638.0;25695.0;10690.0
214;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2018;691.6;596.3;95.3;911.7;596.3;315.4;81420.0;53250.0;28170.0;11198.0
215;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2019;606.9;533.9;73.1;759.1;533.9;225.2;77469.0;54484.0;22985.0;9799.0
216;Vrachtauto's en trekkers voor oplegger;Voertuig 5 jaar oud;2020;761.5;655.8;105.7;951.9;655.8;296.1;75873.0;52272.0;23602.0;12546.0
217;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1990;330.0;311.0;19.0;423.0;311.0;112.0;;;;
218;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1991;420.0;393.0;27.0;555.0;393.0;162.0;;;;
219;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1992;517.0;486.0;31.0;681.0;486.0;195.0;;;;
220;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1993;516.0;484.0;32.0;686.0;484.0;202.0;;;;
221;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1994;490.0;459.0;31.0;659.0;459.0;200.0;;;;
222;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1995;510.0;480.0;31.0;690.0;480.0;210.0;;;;
223;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1996;506.0;475.0;31.0;687.0;475.0;211.0;;;;
224;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1997;513.0;483.0;31.0;698.0;483.0;216.0;;;;
225;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1998;520.0;490.0;31.0;712.0;490.0;222.0;;;;
226;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;1999;560.0;529.0;30.0;772.0;529.0;243.0;;;;
227;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2000;551.0;519.0;33.0;760.0;519.0;241.0;;;;
228;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2001;509.0;475.0;34.0;700.0;475.0;225.0;;;;
229;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2002;527.9;493.3;34.5;721.7;493.3;228.4;58911.0;40269.0;18641.0;12251.0
230;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2003;511.7;478.8;32.9;703.9;478.8;225.2;61104.0;41559.0;19545.0;11520.0
231;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2004;672.3;624.6;47.7;931.1;624.6;306.5;65639.0;44030.0;21608.0;14185.0
232;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2005;684.8;634.3;50.5;940.5;634.3;306.1;69500.0;46877.0;22624.0;13532.0
233;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2006;701.5;643.9;57.6;961.7;643.9;317.8;70124.0;46949.0;23175.0;13715.0
234;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2007;708.2;646.4;61.9;965.6;646.4;319.2;72127.0;48285.0;23842.0;13387.0
235;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2008;539.2;490.3;49.0;734.9;490.3;244.7;68795.0;45891.0;22904.0;10683.0
236;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2009;519.1;469.2;49.9;710.0;469.2;240.8;68453.0;45235.0;23218.0;10372.0
237;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2010;580.9;519.2;61.8;808.1;519.2;288.9;73604.0;47288.0;26316.0;10979.0
238;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2011;605.5;546.3;59.2;837.8;546.3;291.5;74619.0;48659.0;25960.0;11228.0
239;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2012;919.6;825.0;94.7;1268.5;825.0;443.5;77354.0;50309.0;27045.0;16398.0
240;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2013;734.3;659.6;74.7;1022.1;659.6;362.6;74331.0;47964.0;26367.0;13751.0
241;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2014;840.4;750.2;90.2;1167.1;750.2;417.0;73724.0;47386.0;26338.0;15831.0
242;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2015;537.9;487.0;50.9;692.0;487.0;204.9;68968.0;48543.0;20424.0;10033.0
243;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2016;469.7;423.6;46.1;582.2;423.6;158.5;69206.0;50358.0;18848.0;8412.0
244;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2017;603.8;535.3;68.5;758.4;535.3;223.2;72340.0;51055.0;21285.0;10484.0
245;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2018;580.3;510.9;69.4;740.7;510.9;229.8;72606.0;50078.0;22527.0;10202.0
246;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2019;609.5;532.5;77.0;769.8;532.5;237.3;72286.0;50003.0;22283.0;10650.0
247;Vrachtauto's en trekkers voor oplegger;Voertuig 6 jaar oud;2020;521.9;455.0;66.9;642.5;455.0;187.5;68849.0;48756.0;20094.0;9332.0
248;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1990;205.0;195.0;10.0;254.0;195.0;59.0;;;;
249;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1991;312.0;295.0;17.0;396.0;295.0;102.0;;;;
250;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1992;357.0;338.0;19.0;455.0;338.0;117.0;;;;
251;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1993;355.0;336.0;19.0;457.0;336.0;121.0;;;;
252;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1994;333.0;315.0;17.0;429.0;315.0;114.0;;;;
253;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1995;346.0;329.0;18.0;448.0;329.0;119.0;;;;
254;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1996;342.0;325.0;17.0;444.0;325.0;119.0;;;;
255;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1997;347.0;329.0;17.0;451.0;329.0;122.0;;;;
256;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1998;350.0;333.0;17.0;458.0;333.0;125.0;;;;
257;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;1999;376.0;359.0;17.0;495.0;359.0;136.0;;;;
258;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2000;369.0;351.0;18.0;485.0;351.0;135.0;;;;
259;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2001;327.0;310.0;17.0;423.0;310.0;114.0;;;;
260;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2002;381.2;359.2;22.0;504.4;359.2;145.1;49866.0;35516.0;14350.0;10115.0
261;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2003;417.6;394.7;22.9;551.3;394.7;156.6;51901.0;37158.0;14742.0;10623.0
262;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2004;417.3;392.8;24.5;550.1;392.8;157.3;54318.0;38786.0;15531.0;10127.0
263;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2005;552.3;516.7;35.5;732.2;516.7;215.5;59147.0;41742.0;17406.0;12379.0
264;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2006;568.6;529.1;39.5;747.0;529.1;217.9;62610.0;44350.0;18260.0;11931.0
265;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2007;586.0;543.1;42.9;764.6;543.1;221.5;62849.0;44641.0;18208.0;12165.0
266;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2008;589.9;547.0;43.0;761.7;547.0;214.8;62380.0;44792.0;17588.0;12211.0
267;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2009;456.4;423.0;33.5;584.4;423.0;161.4;59558.0;43106.0;16452.0;9812.0
268;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2010;424.8;390.6;34.2;550.8;390.6;160.2;60424.0;42852.0;17572.0;9115.0
269;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2011;488.9;443.5;45.4;667.2;443.5;223.7;68223.0;45351.0;22871.0;9779.0
270;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2012;513.4;470.3;43.1;672.3;470.3;202.0;66487.0;46511.0;19977.0;10111.0
271;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2013;743.4;666.4;77.0;1039.7;666.4;373.3;70647.0;45280.0;25367.0;14717.0
272;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2014;643.9;581.6;62.3;869.7;581.6;288.1;69161.0;46253.0;22908.0;12575.0
273;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2015;756.2;679.7;76.5;987.8;679.7;308.1;66820.0;45978.0;20841.0;14783.0
274;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2016;482.8;437.3;45.5;594.0;437.3;156.7;62144.0;45755.0;16389.0;9558.0
275;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2017;407.0;367.3;39.8;496.8;367.3;129.5;62359.0;46104.0;16255.0;7966.0
276;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2018;494.4;437.8;56.7;625.3;437.8;187.6;63810.0;44670.0;19140.0;9800.0
277;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2019;484.2;434.6;49.6;587.5;434.6;152.9;62351.0;46122.0;16229.0;9422.0
278;Vrachtauto's en trekkers voor oplegger;Voertuig 7 jaar oud;2020;508.5;444.3;64.1;624.1;444.3;179.7;63666.0;45331.0;18336.0;9802.0
279;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1990;170.0;163.0;7.0;205.0;163.0;42.0;;;;
280;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1991;204.0;194.0;9.0;250.0;194.0;56.0;;;;
281;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1992;273.0;261.0;12.0;336.0;261.0;75.0;;;;
282;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1993;271.0;259.0;12.0;336.0;259.0;78.0;;;;
283;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1994;219.0;209.0;10.0;271.0;209.0;62.0;;;;
284;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1995;228.0;218.0;10.0;283.0;218.0;65.0;;;;
285;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1996;224.0;215.0;9.0;279.0;215.0;65.0;;;;
286;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1997;227.0;217.0;9.0;283.0;217.0;66.0;;;;
287;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1998;228.0;219.0;9.0;286.0;219.0;67.0;;;;
288;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;1999;245.0;235.0;9.0;308.0;235.0;73.0;;;;
289;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2000;239.0;229.0;10.0;301.0;229.0;72.0;;;;
290;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2001;170.0;163.0;7.0;211.0;163.0;49.0;;;;
291;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2002;238.5;227.8;10.7;298.4;227.8;70.6;41009.0;31308.0;9701.0;7277.0
292;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2003;284.2;270.6;13.6;363.6;270.6;93.0;42761.0;31829.0;10932.0;8503.0
293;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2004;319.7;303.8;15.8;405.5;303.8;101.7;44811.0;33576.0;11235.0;9049.0
294;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2005;336.0;318.2;17.8;426.3;318.2;108.1;48586.0;36263.0;12323.0;8775.0
295;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2006;436.1;410.0;26.1;554.3;410.0;144.3;52525.0;38847.0;13677.0;10553.0
296;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2007;449.5;422.1;27.3;563.2;422.1;141.1;54189.0;40614.0;13575.0;10394.0
297;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2008;467.8;439.5;28.3;581.1;439.5;141.6;54168.0;40965.0;13203.0;10728.0
298;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2009;450.1;421.8;28.2;558.1;421.8;136.3;51528.0;38946.0;12582.0;10831.0
299;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2010;367.3;346.7;20.6;443.2;346.7;96.4;52496.0;41071.0;11425.0;8442.0
300;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2011;334.4;311.3;23.1;425.1;311.3;113.8;54537.0;39936.0;14601.0;7794.0
301;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2012;380.4;348.7;31.6;497.0;348.7;148.2;58106.0;40774.0;17332.0;8553.0
302;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2013;380.6;348.0;32.6;506.3;348.0;158.3;58513.0;40219.0;18294.0;8652.0
303;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2014;590.9;532.4;58.4;802.6;532.4;270.2;63172.0;41907.0;21265.0;12705.0
304;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2015;536.8;482.0;54.8;702.5;482.0;220.5;62010.0;42548.0;19463.0;11329.0
305;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2016;644.9;584.0;60.9;793.5;584.0;209.5;58953.0;43387.0;15566.0;13460.0
306;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2017;410.8;379.0;31.8;482.7;379.0;103.6;55287.0;43417.0;11870.0;8730.0
307;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2018;324.4;294.4;29.9;393.6;294.4;99.1;54243.0;40579.0;13664.0;7256.0
308;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2019;383.9;347.2;36.7;460.4;347.2;113.2;52572.0;39647.0;12926.0;8757.0
309;Vrachtauto's en trekkers voor oplegger;Voertuig 8 jaar oud;2020;355.0;322.3;32.7;413.9;322.3;91.6;50337.0;39196.0;11141.0;8222.0
310;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1990;489.0;474.0;15.0;561.0;474.0;87.0;;;;
311;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1991;698.0;676.0;22.0;809.0;676.0;134.0;;;;
312;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1992;695.0;673.0;22.0;806.0;673.0;133.0;;;;
313;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1993;683.0;662.0;22.0;798.0;662.0;137.0;;;;
314;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1994;831.0;806.0;25.0;967.0;806.0;161.0;;;;
315;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1995;862.0;837.0;25.0;1005.0;837.0;168.0;;;;
316;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1996;842.0;818.0;24.0;983.0;818.0;165.0;;;;
317;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1997;849.0;826.0;24.0;993.0;826.0;167.0;;;;
318;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1998;849.0;826.0;23.0;994.0;826.0;169.0;;;;
319;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;1999;905.0;882.0;23.0;1064.0;882.0;182.0;;;;
320;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2000;875.0;851.0;24.0;1028.0;851.0;177.0;;;;
321;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2001;957.0;927.0;30.0;1129.0;927.0;203.0;;;;
322;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2002;762.0;738.6;23.5;893.7;738.6;155.1;18860.0;15587.0;3274.0;47385.0
323;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2003;713.9;692.4;21.6;840.0;692.4;147.7;18448.0;15205.0;3243.0;45536.0
324;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2004;739.0;714.3;24.6;872.5;714.3;158.2;19000.0;15555.0;3445.0;45923.0
325;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2005;808.5;779.2;29.2;956.5;779.2;177.2;20724.0;16884.0;3840.0;46152.0
326;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2006;889.6;853.9;35.8;1051.3;853.9;197.4;22266.0;18084.0;4182.0;47216.0
327;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2007;1043.0;999.8;43.2;1222.8;999.8;223.0;24447.0;19988.0;4458.0;50020.0
328;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2008;1193.5;1145.8;47.8;1384.4;1145.8;238.7;26331.0;21791.0;4540.0;52579.0
329;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2009;1155.3;1110.3;45.0;1327.7;1110.3;217.4;24415.0;20417.0;3997.0;54379.0
330;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2010;1140.4;1104.0;36.4;1274.4;1104.0;170.4;23303.0;20187.0;3115.0;54687.0
331;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2011;1137.5;1092.0;45.6;1316.5;1092.0;224.5;24399.0;20239.0;4161.0;53955.0
332;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2012;1071.4;1022.2;49.2;1252.5;1022.2;230.3;23622.0;19279.0;4343.0;53022.0
333;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2013;1025.0;961.3;63.7;1270.3;961.3;309.0;24160.0;18282.0;5878.0;52578.0
334;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2014;1037.1;963.9;73.2;1302.1;963.9;338.2;24877.0;18415.0;6462.0;52344.0
335;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2015;1274.7;1176.3;98.5;1572.7;1176.3;396.4;28105.0;21021.0;7084.0;55958.0
336;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2016;1449.9;1334.0;115.9;1732.9;1334.0;398.9;29487.0;22700.0;6787.0;58767.0
337;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2017;1627.5;1495.2;132.3;1926.1;1495.2;430.9;30151.0;23406.0;6745.0;63881.0
338;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2018;1559.9;1446.8;113.1;1821.3;1446.8;374.5;28328.0;22503.0;5825.0;64293.0
339;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2019;1364.6;1271.0;93.5;1559.4;1271.0;288.4;24707.0;20138.0;4569.0;63117.0
340;Vrachtauto's en trekkers voor oplegger;Voertuig 9 jaar of ouder;2020;1189.7;1106.3;83.5;1340.2;1106.3;234.0;21454.0;17709.0;3745.0;62469.0
341;Trekker voor oplegger;Totaal leeftijd voertuig;1990;2074.0;1810.0;264.0;3380.0;1810.0;1570.0;;;;
342;Trekker voor oplegger;Totaal leeftijd voertuig;1991;2204.0;1920.0;284.0;3630.0;1920.0;1710.0;;;;
343;Trekker voor oplegger;Totaal leeftijd voertuig;1992;2412.0;2120.0;292.0;3930.0;2120.0;1810.0;;;;
344;Trekker voor oplegger;Totaal leeftijd voertuig;1993;2498.0;2200.0;298.0;4090.0;2200.0;1890.0;;;;
345;Trekker voor oplegger;Totaal leeftijd voertuig;1994;2472.0;2146.0;326.0;4271.0;2146.0;2125.0;;;;
346;Trekker voor oplegger;Totaal leeftijd voertuig;1995;2619.0;2287.0;332.0;4551.0;2287.0;2264.0;;;;
347;Trekker voor oplegger;Totaal leeftijd voertuig;1996;2689.0;2351.0;339.0;4678.0;2351.0;2327.0;;;;
348;Trekker voor oplegger;Totaal leeftijd voertuig;1997;2758.0;2419.0;339.0;4814.0;2419.0;2395.0;;;;
349;Trekker voor oplegger;Totaal leeftijd voertuig;1998;2893.0;2546.0;347.0;5066.0;2546.0;2520.0;;;;
350;Trekker voor oplegger;Totaal leeftijd voertuig;1999;3172.0;2822.0;350.0;5616.0;2822.0;2794.0;;;;
