ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
311;Alphen en Riel;1995;39.0;14.0;11.0;1.0;13.0;0741;4;30;34;  ;  
312;Alphen en Riel;1996;40.0;13.0;17.0;4.0;6.0;0741;4;30;34;  ;  
313;Alphen en Riel;1997;;;;;;;;;;;
314;Alphen en Riel;1998;;;;;;;;;;;
315;Alphen en Riel;1999;;;;;;;;;;;
316;Alphen en Riel;2000;;;;;;;;;;;
317;Alphen en Riel;2001;;;;;;;;;;;
318;Alphen en Riel;2002;;;;;;;;;;;
319;Alphen en Riel;2003;;;;;;;;;;;
320;Alphen en Riel;2004;;;;;;;;;;;
321;Alphen en Riel;2005;;;;;;;;;;;
322;Alphen en Riel;2006;;;;;;;;;;;
323;Alphen-Chaam;1990;;;;;;;;;;;
324;Alphen-Chaam;1991;;;;;;;;;;;
325;Alphen-Chaam;1992;;;;;;;;;;;
326;Alphen-Chaam;1993;;;;;;;;;;;
327;Alphen-Chaam;1994;;;;;;;;;;;
328;Alphen-Chaam;1995;;;;;;;;;;;
329;Alphen-Chaam;1996;;;;;;;;;;;
330;Alphen-Chaam;1997;59.0;17.0;23.0;4.0;15.0;1723;4;30;34;  ;  
331;Alphen-Chaam;1998;55.0;20.0;16.0;1.0;18.0;1723;4;30;34;  ;  
332;Alphen-Chaam;1999;46.0;15.0;16.0;1.0;14.0;1723;4;30;34;  ;  
333;Alphen-Chaam;2000;63.0;20.0;19.0;2.0;22.0;1723;4;30;34;00;00
334;Alphen-Chaam;2001;50.0;18.0;15.0;0.0;17.0;1723;4;30;34;00;00
335;Alphen-Chaam;2002;65.0;22.0;15.0;3.0;25.0;1723;4;30;34;00;00
336;Alphen-Chaam;2003;48.0;20.0;13.0;3.0;12.0;1723;4;30;34;00;00
337;Alphen-Chaam;2004;55.0;15.0;17.0;4.0;19.0;1723;4;30;34;00;00
338;Alphen-Chaam;2005;46.0;20.0;11.0;3.0;12.0;1723;4;30;34;00;00
339;Alphen-Chaam;2006;56.0;17.0;21.0;3.0;15.0;1723;4;30;34;00;00
340;Ambt Delden;1990;34.0;12.0;13.0;2.0;7.0;0142;2;23;12;  ;  
341;Ambt Delden;1991;37.0;13.0;17.0;0.0;7.0;0142;2;23;12;  ;  
342;Ambt Delden;1992;40.0;13.0;14.0;2.0;11.0;0142;2;23;12;  ;  
343;Ambt Delden;1993;48.0;18.0;19.0;3.0;8.0;0142;2;23;12;  ;  
344;Ambt Delden;1994;45.0;10.0;19.0;1.0;15.0;0142;2;23;12;  ;  
345;Ambt Delden;1995;41.0;13.0;18.0;2.0;8.0;0142;2;23;12;  ;  
346;Ambt Delden;1996;39.0;13.0;18.0;1.0;7.0;0142;2;23;12;  ;  
347;Ambt Delden;1997;36.0;8.0;12.0;6.0;10.0;0142;2;23;12;  ;  
348;Ambt Delden;1998;43.0;14.0;12.0;1.0;16.0;0142;2;23;12;  ;  
349;Ambt Delden;1999;25.0;6.0;8.0;0.0;11.0;0142;2;23;12;  ;  
350;Ambt Delden;2000;42.0;10.0;18.0;3.0;11.0;0142;2;23;12;00;00
351;Ambt Delden;2001;;;;;;;;;;;
352;Ambt Delden;2002;;;;;;;;;;;
353;Ambt Delden;2003;;;;;;;;;;;
354;Ambt Delden;2004;;;;;;;;;;;
355;Ambt Delden;2005;;;;;;;;;;;
356;Ambt Delden;2006;;;;;;;;;;;
357;Ambt Montfort;1990;;;;;;;;;;;
358;Ambt Montfort;1991;;;;;;;;;;;
359;Ambt Montfort;1992;;;;;;;;;;;
360;Ambt Montfort;1993;;;;;;;;;;;
361;Ambt Montfort;1994;;;;;;;;;;;
362;Ambt Montfort;1995;109.0;30.0;34.0;4.0;41.0;1679;4;31;38;  ;  
363;Ambt Montfort;1996;101.0;27.0;29.0;3.0;42.0;1679;4;31;38;  ;  
364;Ambt Montfort;1997;102.0;21.0;43.0;5.0;33.0;1679;4;31;38;  ;  
365;Ambt Montfort;1998;102.0;22.0;37.0;2.0;41.0;1679;4;31;38;  ;  
366;Ambt Montfort;1999;110.0;29.0;27.0;2.0;52.0;1679;4;31;38;  ;  
367;Ambt Montfort;2000;100.0;23.0;31.0;1.0;45.0;1679;4;31;38;00;00
368;Ambt Montfort;2001;119.0;18.0;48.0;5.0;48.0;1679;4;31;38;00;00
369;Ambt Montfort;2002;103.0;24.0;38.0;4.0;37.0;1679;4;31;38;00;00
370;Ambt Montfort;2003;102.0;32.0;26.0;6.0;38.0;1679;4;31;38;00;00
371;Ambt Montfort;2004;95.0;22.0;31.0;2.0;40.0;1679;4;31;38;00;00
372;Ambt Montfort;2005;102.0;31.0;34.0;0.0;37.0;1679;4;31;38;00;00
373;Ambt Montfort;2006;108.0;29.0;30.0;1.0;48.0;1679;4;31;38;00;00
374;Ameland;1990;27.0;5.0;11.0;1.0;10.0;0060;1;21;04;  ;  
375;Ameland;1991;34.0;11.0;17.0;0.0;6.0;0060;1;21;04;  ;  
376;Ameland;1992;26.0;8.0;10.0;2.0;6.0;0060;1;21;04;  ;  
377;Ameland;1993;35.0;6.0;17.0;3.0;9.0;0060;1;21;04;  ;  
378;Ameland;1994;30.0;6.0;11.0;1.0;12.0;0060;1;21;04;  ;  
379;Ameland;1995;26.0;5.0;9.0;0.0;12.0;0060;1;21;04;  ;  
380;Ameland;1996;38.0;14.0;10.0;1.0;13.0;0060;1;21;04;  ;  
381;Ameland;1997;28.0;7.0;14.0;0.0;7.0;0060;1;21;04;  ;  
382;Ameland;1998;38.0;11.0;15.0;1.0;11.0;0060;1;21;04;  ;  
383;Ameland;1999;31.0;13.0;10.0;1.0;7.0;0060;1;21;04;  ;  
384;Ameland;2000;51.0;15.0;19.0;3.0;14.0;0060;1;21;04;00;00
385;Ameland;2001;35.0;9.0;16.0;1.0;9.0;0060;1;21;04;00;00
386;Ameland;2002;36.0;7.0;16.0;1.0;12.0;0060;1;21;04;00;00
387;Ameland;2003;35.0;14.0;14.0;1.0;6.0;0060;1;21;04;00;00
388;Ameland;2004;32.0;9.0;13.0;0.0;10.0;0060;1;21;04;00;00
389;Ameland;2005;34.0;13.0;12.0;1.0;8.0;0060;1;21;04;00;00
390;Ameland;2006;31.0;13.0;11.0;2.0;5.0;0060;1;21;04;00;00
391;Amerongen;1990;54.0;14.0;24.0;3.0;13.0;0306;3;26;17;  ;  
392;Amerongen;1991;61.0;17.0;23.0;5.0;16.0;0306;3;26;17;  ;  
393;Amerongen;1992;70.0;21.0;25.0;2.0;22.0;0306;3;26;17;  ;  
394;Amerongen;1993;68.0;20.0;32.0;3.0;13.0;0306;3;26;17;  ;  
395;Amerongen;1994;75.0;16.0;29.0;2.0;28.0;0306;3;26;17;  ;  
396;Amerongen;1995;62.0;22.0;27.0;2.0;11.0;0306;3;26;17;  ;  
397;Amerongen;1996;72.0;17.0;32.0;5.0;18.0;0306;3;26;17;  ;  
398;Amerongen;1997;62.0;16.0;21.0;5.0;20.0;0306;3;26;17;  ;  
399;Amerongen;1998;74.0;24.0;19.0;3.0;28.0;0306;3;26;17;  ;  
400;Amerongen;1999;66.0;21.0;21.0;2.0;22.0;0306;3;26;17;  ;  
401;Amerongen;2000;81.0;22.0;38.0;4.0;17.0;0306;3;26;17;00;00
402;Amerongen;2001;84.0;14.0;40.0;5.0;25.0;0306;3;26;17;00;00
403;Amerongen;2002;91.0;29.0;29.0;2.0;31.0;0306;3;26;17;00;00
404;Amerongen;2003;70.0;19.0;21.0;6.0;24.0;0306;3;26;17;00;00
405;Amerongen;2004;99.0;30.0;34.0;3.0;32.0;0306;3;26;17;00;00
406;Amerongen;2005;72.0;14.0;31.0;4.0;23.0;0306;3;26;17;00;00
407;Amerongen;2006;;;;;;;;;;;
408;Amersfoort;1990;907.0;260.0;352.0;46.0;249.0;0307;3;26;17;  ;  
409;Amersfoort;1991;986.0;270.0;374.0;34.0;308.0;0307;3;26;17;  ;  
410;Amersfoort;1992;941.0;236.0;417.0;44.0;244.0;0307;3;26;17;  ;  
411;Amersfoort;1993;1035.0;274.0;435.0;36.0;290.0;0307;3;26;17;  ;  
412;Amersfoort;1994;984.0;263.0;403.0;41.0;277.0;0307;3;26;17;  ;  
413;Amersfoort;1995;1002.0;246.0;403.0;36.0;317.0;0307;3;26;17;  ;  
414;Amersfoort;1996;976.0;279.0;359.0;41.0;297.0;0307;3;26;17;  ;  
415;Amersfoort;1997;996.0;264.0;389.0;40.0;303.0;0307;3;26;17;  ;  
416;Amersfoort;1998;1000.0;252.0;376.0;42.0;330.0;0307;3;26;17;  ;  
417;Amersfoort;1999;1060.0;284.0;393.0;37.0;346.0;0307;3;26;17;  ;  
418;Amersfoort;2000;1040.0;264.0;358.0;42.0;376.0;0307;3;26;17;08;08
419;Amersfoort;2001;1085.0;304.0;328.0;45.0;408.0;0307;3;26;17;08;08
420;Amersfoort;2002;1009.0;281.0;330.0;39.0;359.0;0307;3;26;17;08;08
421;Amersfoort;2003;1101.0;272.0;347.0;50.0;432.0;0307;3;26;17;08;08
422;Amersfoort;2004;975.0;281.0;314.0;48.0;332.0;0307;3;26;17;08;08
423;Amersfoort;2005;966.0;268.0;299.0;42.0;357.0;0307;3;26;17;08;08
424;Amersfoort;2006;1001.0;303.0;302.0;42.0;354.0;0307;3;26;17;08;08
425;Ammerzoden;1990;65.0;16.0;20.0;0.0;29.0;0198;2;25;16;  ;  
426;Ammerzoden;1991;47.0;15.0;18.0;1.0;13.0;0198;2;25;16;  ;  
427;Ammerzoden;1992;68.0;12.0;28.0;3.0;25.0;0198;2;25;16;  ;  
428;Ammerzoden;1993;63.0;9.0;21.0;4.0;29.0;0198;2;25;16;  ;  
429;Ammerzoden;1994;75.0;16.0;28.0;2.0;29.0;0198;2;25;16;  ;  
430;Ammerzoden;1995;78.0;9.0;29.0;3.0;37.0;0198;2;25;16;  ;  
431;Ammerzoden;1996;103.0;21.0;28.0;1.0;53.0;0198;2;25;16;  ;  
432;Ammerzoden;1997;77.0;14.0;25.0;1.0;37.0;0198;2;25;16;  ;  
433;Ammerzoden;1998;70.0;13.0;24.0;2.0;31.0;0198;2;25;16;  ;  
434;Ammerzoden;1999;;;;;;;;;;;
435;Ammerzoden;2000;;;;;;;;;;;
436;Ammerzoden;2001;;;;;;;;;;;
437;Ammerzoden;2002;;;;;;;;;;;
438;Ammerzoden;2003;;;;;;;;;;;
439;Ammerzoden;2004;;;;;;;;;;;
440;Ammerzoden;2005;;;;;;;;;;;
441;Ammerzoden;2006;;;;;;;;;;;
442;Amstelveen;1990;674.0;204.0;241.0;18.0;211.0;0362;3;27;23;  ;  
443;Amstelveen;1991;680.0;189.0;265.0;21.0;205.0;0362;3;27;23;  ;  
444;Amstelveen;1992;671.0;212.0;243.0;32.0;184.0;0362;3;27;23;  ;  
445;Amstelveen;1993;716.0;210.0;268.0;25.0;213.0;0362;3;27;23;  ;  
446;Amstelveen;1994;713.0;198.0;291.0;22.0;202.0;0362;3;27;23;  ;  
447;Amstelveen;1995;704.0;196.0;271.0;18.0;219.0;0362;3;27;23;  ;  
448;Amstelveen;1996;711.0;206.0;252.0;32.0;221.0;0362;3;27;23;  ;  
449;Amstelveen;1997;702.0;196.0;252.0;16.0;238.0;0362;3;27;23;  ;  
450;Amstelveen;1998;786.0;226.0;249.0;32.0;279.0;0362;3;27;23;  ;  
451;Amstelveen;1999;781.0;221.0;252.0;22.0;286.0;0362;3;27;23;  ;  
452;Amstelveen;2000;872.0;241.0;310.0;24.0;297.0;0362;3;27;23;10;10
453;Amstelveen;2001;828.0;223.0;283.0;22.0;300.0;0362;3;27;23;10;10
454;Amstelveen;2002;809.0;229.0;275.0;21.0;284.0;0362;3;27;23;10;10
455;Amstelveen;2003;774.0;228.0;243.0;34.0;269.0;0362;3;27;23;10;10
456;Amstelveen;2004;764.0;197.0;260.0;23.0;284.0;0362;3;27;23;10;10
457;Amstelveen;2005;776.0;226.0;241.0;23.0;286.0;0362;3;27;23;10;10
458;Amstelveen;2006;790.0;224.0;237.0;35.0;294.0;0362;3;27;23;10;10
459;Amsterdam;1990;7571.0;1965.0;2772.0;312.0;2522.0;0363;3;27;23;  ;  
460;Amsterdam;1991;7470.0;1876.0;2762.0;339.0;2493.0;0363;3;27;23;  ;  
461;Amsterdam;1992;7449.0;1908.0;2661.0;376.0;2504.0;0363;3;27;23;  ;  
462;Amsterdam;1993;7788.0;1891.0;2792.0;376.0;2729.0;0363;3;27;23;  ;  
463;Amsterdam;1994;7395.0;1801.0;2660.0;318.0;2616.0;0363;3;27;23;  ;  
464;Amsterdam;1995;7216.0;1759.0;2511.0;293.0;2653.0;0363;3;27;23;  ;  
465;Amsterdam;1996;7151.0;1841.0;2376.0;320.0;2614.0;0363;3;27;23;  ;  
466;Amsterdam;1997;6759.0;1760.0;2211.0;299.0;2489.0;0363;3;27;23;  ;  
467;Amsterdam;1998;6690.0;1651.0;2172.0;323.0;2544.0;0363;3;27;23;  ;  
468;Amsterdam;1999;6747.0;1664.0;2143.0;284.0;2656.0;0363;3;27;23;  ;  
469;Amsterdam;2000;6666.0;1607.0;2222.0;285.0;2552.0;0363;3;27;23;10;10
470;Amsterdam;2001;6646.0;1564.0;1987.0;323.0;2772.0;0363;3;27;23;10;10
471;Amsterdam;2002;6546.0;1634.0;2007.0;324.0;2581.0;0363;3;27;23;10;10
472;Amsterdam;2003;6560.0;1664.0;2008.0;345.0;2543.0;0363;3;27;23;10;10
473;Amsterdam;2004;5876.0;1626.0;1722.0;301.0;2227.0;0363;3;27;23;10;10
474;Amsterdam;2005;5960.0;1635.0;1849.0;303.0;2173.0;0363;3;27;23;10;10
475;Amsterdam;2006;5727.0;1564.0;1685.0;301.0;2177.0;0363;3;27;23;10;10
476;Andijk;1990;42.0;12.0;16.0;1.0;13.0;0364;3;27;18;  ;  
477;Andijk;1991;33.0;12.0;17.0;1.0;3.0;0364;3;27;18;  ;  
478;Andijk;1992;33.0;14.0;13.0;0.0;6.0;0364;3;27;18;  ;  
479;Andijk;1993;43.0;13.0;12.0;7.0;11.0;0364;3;27;18;  ;  
480;Andijk;1994;36.0;17.0;9.0;1.0;9.0;0364;3;27;18;  ;  
481;Andijk;1995;44.0;18.0;12.0;2.0;12.0;0364;3;27;18;  ;  
482;Andijk;1996;40.0;9.0;16.0;2.0;13.0;0364;3;27;18;  ;  
483;Andijk;1997;38.0;10.0;15.0;2.0;11.0;0364;3;27;18;  ;  
484;Andijk;1998;35.0;9.0;15.0;1.0;10.0;0364;3;27;18;  ;  
485;Andijk;1999;40.0;5.0;18.0;2.0;15.0;0364;3;27;18;  ;  
486;Andijk;2000;28.0;11.0;8.0;2.0;7.0;0364;3;27;18;00;00
487;Andijk;2001;28.0;5.0;11.0;4.0;8.0;0364;3;27;18;00;00
488;Andijk;2002;43.0;9.0;17.0;1.0;16.0;0364;3;27;18;00;00
489;Andijk;2003;38.0;16.0;12.0;1.0;9.0;0364;3;27;18;00;00
490;Andijk;2004;37.0;14.0;12.0;1.0;10.0;0364;3;27;18;00;00
491;Andijk;2005;30.0;11.0;6.0;1.0;12.0;0364;3;27;18;00;00
492;Andijk;2006;38.0;14.0;12.0;1.0;11.0;0364;3;27;18;00;00
493;Angerlo;1990;24.0;8.0;11.0;0.0;5.0;0199;2;25;15;  ;  
494;Angerlo;1991;17.0;5.0;9.0;0.0;3.0;0199;2;25;15;  ;  
495;Angerlo;1992;18.0;3.0;11.0;3.0;1.0;0199;2;25;15;  ;  
496;Angerlo;1993;22.0;10.0;5.0;2.0;5.0;0199;2;25;15;  ;  
497;Angerlo;1994;23.0;9.0;5.0;1.0;8.0;0199;2;25;15;  ;  
498;Angerlo;1995;26.0;9.0;10.0;1.0;6.0;0199;2;25;15;  ;  
499;Angerlo;1996;30.0;8.0;15.0;0.0;7.0;0199;2;25;15;  ;  
500;Angerlo;1997;28.0;14.0;7.0;2.0;5.0;0199;2;25;15;  ;  
501;Angerlo;1998;30.0;7.0;14.0;2.0;7.0;0199;2;25;15;  ;  
502;Angerlo;1999;28.0;11.0;9.0;2.0;6.0;0199;2;25;15;  ;  
503;Angerlo;2000;31.0;11.0;12.0;1.0;7.0;0199;2;25;15;00;06
504;Angerlo;2001;24.0;11.0;6.0;1.0;6.0;0199;2;25;15;00;06
505;Angerlo;2002;34.0;11.0;12.0;0.0;11.0;0199;2;25;15;00;06
506;Angerlo;2003;38.0;16.0;14.0;1.0;7.0;0199;2;25;15;00;06
507;Angerlo;2004;18.0;6.0;3.0;2.0;7.0;0199;2;25;15;00;06
508;Angerlo;2005;;;;;;;;;;;
509;Angerlo;2006;;;;;;;;;;;
510;Anloo;1990;65.0;14.0;29.0;4.0;18.0;0105;1;22;07;  ;  
511;Anloo;1991;46.0;9.0;19.0;2.0;16.0;0105;1;22;07;  ;  
512;Anloo;1992;62.0;16.0;26.0;3.0;17.0;0105;1;22;07;  ;  
513;Anloo;1993;53.0;16.0;22.0;3.0;12.0;0105;1;22;07;  ;  
514;Anloo;1994;51.0;19.0;19.0;0.0;13.0;0105;1;22;07;  ;  
515;Anloo;1995;72.0;29.0;22.0;5.0;16.0;0105;1;22;07;  ;  
516;Anloo;1996;65.0;22.0;19.0;1.0;23.0;0105;1;22;07;  ;  
517;Anloo;1997;65.0;21.0;19.0;2.0;23.0;0105;1;22;07;  ;  
518;Anloo;1998;;;;;;;;;;;
519;Anloo;1999;;;;;;;;;;;
520;Anloo;2000;;;;;;;;;;;
521;Anloo;2001;;;;;;;;;;;
522;Anloo;2002;;;;;;;;;;;
523;Anloo;2003;;;;;;;;;;;
524;Anloo;2004;;;;;;;;;;;
525;Anloo;2005;;;;;;;;;;;
526;Anloo;2006;;;;;;;;;;;
527;Anna Paulowna;1990;70.0;23.0;28.0;4.0;15.0;0366;3;27;18;  ;  
528;Anna Paulowna;1991;98.0;36.0;39.0;2.0;21.0;0366;3;27;18;  ;  
529;Anna Paulowna;1992;83.0;29.0;31.0;1.0;22.0;0366;3;27;18;  ;  
530;Anna Paulowna;1993;86.0;30.0;36.0;1.0;19.0;0366;3;27;18;  ;  
531;Anna Paulowna;1994;79.0;32.0;24.0;7.0;16.0;0366;3;27;18;  ;  
532;Anna Paulowna;1995;57.0;20.0;21.0;4.0;12.0;0366;3;27;18;  ;  
533;Anna Paulowna;1996;83.0;16.0;35.0;4.0;28.0;0366;3;27;18;  ;  
534;Anna Paulowna;1997;74.0;28.0;26.0;6.0;14.0;0366;3;27;18;  ;  
535;Anna Paulowna;1998;83.0;25.0;35.0;2.0;21.0;0366;3;27;18;  ;  
536;Anna Paulowna;1999;67.0;24.0;15.0;7.0;21.0;0366;3;27;18;  ;  
537;Anna Paulowna;2000;77.0;24.0;28.0;5.0;20.0;0366;3;27;18;00;00
538;Anna Paulowna;2001;84.0;27.0;28.0;6.0;23.0;0366;3;27;18;00;00
539;Anna Paulowna;2002;83.0;36.0;23.0;2.0;22.0;0366;3;27;18;00;00
540;Anna Paulowna;2003;73.0;20.0;28.0;3.0;22.0;0366;3;27;18;00;00
541;Anna Paulowna;2004;97.0;33.0;36.0;4.0;24.0;0366;3;27;18;00;00
542;Anna Paulowna;2005;79.0;22.0;28.0;4.0;25.0;0366;3;27;18;00;00
543;Anna Paulowna;2006;78.0;22.0;30.0;3.0;23.0;0366;3;27;18;00;00
544;Sint Anthonis;1990;;;;;;;;;;;
545;Sint Anthonis;1991;;;;;;;;;;;
546;Sint Anthonis;1992;;;;;;;;;;;
547;Sint Anthonis;1993;;;;;;;;;;;
548;Sint Anthonis;1994;;;;;;;;;;;
549;Sint Anthonis;1995;;;;;;;;;;;
550;Sint Anthonis;1996;70.0;26.0;21.0;4.0;19.0;1702;4;30;35;  ;  
551;Sint Anthonis;1997;66.0;20.0;28.0;1.0;17.0;1702;4;30;35;  ;  
552;Sint Anthonis;1998;71.0;17.0;30.0;1.0;23.0;1702;4;30;35;  ;  
553;Sint Anthonis;1999;75.0;27.0;23.0;5.0;20.0;1702;4;30;35;  ;  
554;Sint Anthonis;2000;73.0;23.0;26.0;5.0;19.0;1702;4;30;35;00;00
555;Sint Anthonis;2001;87.0;32.0;20.0;4.0;31.0;1702;4;30;35;00;00
556;Sint Anthonis;2002;70.0;22.0;29.0;3.0;16.0;1702;4;30;35;00;00
557;Sint Anthonis;2003;76.0;29.0;21.0;3.0;23.0;1702;4;30;35;00;00
558;Sint Anthonis;2004;61.0;28.0;17.0;3.0;13.0;1702;4;30;35;00;00
559;Sint Anthonis;2005;73.0;24.0;22.0;3.0;24.0;1702;4;30;35;00;00
560;Sint Anthonis;2006;74.0;24.0;32.0;2.0;16.0;1702;4;30;35;00;00
561;St. Anthonis;1990;;;;;;;;;;;
562;St. Anthonis;1991;;;;;;;;;;;
563;St. Anthonis;1992;;;;;;;;;;;
564;St. Anthonis;1993;;;;;;;;;;;
565;St. Anthonis;1994;83.0;22.0;27.0;4.0;30.0;1691;4;30;35;  ;  
566;St. Anthonis;1995;67.0;14.0;31.0;1.0;21.0;1691;4;30;35;  ;  
567;St. Anthonis;1996;;;;;;;;;;;
568;St. Anthonis;1997;;;;;;;;;;;
569;St. Anthonis;1998;;;;;;;;;;;
570;St. Anthonis;1999;;;;;;;;;;;
571;St. Anthonis;2000;;;;;;;;;;;
572;St. Anthonis;2001;;;;;;;;;;;
573;St. Anthonis;2002;;;;;;;;;;;
574;St. Anthonis;2003;;;;;;;;;;;
575;St. Anthonis;2004;;;;;;;;;;;
576;St. Anthonis;2005;;;;;;;;;;;
577;St. Anthonis;2006;;;;;;;;;;;
578;Apeldoorn;1990;1463.0;399.0;577.0;59.0;428.0;0200;2;25;13;  ;  
579;Apeldoorn;1991;1484.0;359.0;632.0;53.0;440.0;0200;2;25;13;  ;  
580;Apeldoorn;1992;1450.0;384.0;604.0;57.0;405.0;0200;2;25;13;  ;  
581;Apeldoorn;1993;1511.0;405.0;576.0;44.0;486.0;0200;2;25;13;  ;  
582;Apeldoorn;1994;1424.0;383.0;569.0;45.0;427.0;0200;2;25;13;  ;  
583;Apeldoorn;1995;1466.0;381.0;558.0;51.0;476.0;0200;2;25;13;  ;  
584;Apeldoorn;1996;1495.0;396.0;563.0;42.0;494.0;0200;2;25;13;  ;  
585;Apeldoorn;1997;1490.0;412.0;544.0;64.0;470.0;0200;2;25;13;  ;  
586;Apeldoorn;1998;1510.0;391.0;557.0;62.0;500.0;0200;2;25;13;  ;  
587;Apeldoorn;1999;1507.0;430.0;496.0;33.0;548.0;0200;2;25;13;  ;  
588;Apeldoorn;2000;1532.0;415.0;520.0;50.0;547.0;0200;2;25;13;05;05
589;Apeldoorn;2001;1546.0;422.0;527.0;45.0;552.0;0200;2;25;13;05;05
590;Apeldoorn;2002;1548.0;403.0;544.0;61.0;540.0;0200;2;25;13;05;05
591;Apeldoorn;2003;1587.0;457.0;495.0;61.0;574.0;0200;2;25;13;05;05
592;Apeldoorn;2004;1422.0;445.0;446.0;55.0;476.0;0200;2;25;13;05;05
593;Apeldoorn;2005;1544.0;465.0;511.0;56.0;512.0;0200;2;25;13;05;05
594;Apeldoorn;2006;1457.0;423.0;419.0;45.0;570.0;0200;2;25;13;05;05
595;Appingedam;1990;165.0;43.0;79.0;0.0;43.0;0003;1;20;02;  ;  
596;Appingedam;1991;141.0;41.0;54.0;5.0;41.0;0003;1;20;02;  ;  
597;Appingedam;1992;140.0;36.0;59.0;5.0;40.0;0003;1;20;02;  ;  
598;Appingedam;1993;135.0;29.0;63.0;3.0;40.0;0003;1;20;02;  ;  
599;Appingedam;1994;158.0;44.0;69.0;5.0;40.0;0003;1;20;02;  ;  
600;Appingedam;1995;138.0;31.0;52.0;4.0;51.0;0003;1;20;02;  ;  
601;Appingedam;1996;147.0;49.0;54.0;7.0;37.0;0003;1;20;02;  ;  
602;Appingedam;1997;138.0;47.0;50.0;7.0;34.0;0003;1;20;02;  ;  
603;Appingedam;1998;138.0;40.0;61.0;7.0;30.0;0003;1;20;02;  ;  
604;Appingedam;1999;154.0;48.0;57.0;0.0;49.0;0003;1;20;02;  ;  
605;Appingedam;2000;148.0;40.0;60.0;4.0;44.0;0003;1;20;02;00;00
606;Appingedam;2001;148.0;43.0;53.0;4.0;48.0;0003;1;20;02;00;00
607;Appingedam;2002;135.0;34.0;48.0;4.0;49.0;0003;1;20;02;00;00
608;Appingedam;2003;111.0;39.0;43.0;1.0;28.0;0003;1;20;02;00;00
609;Appingedam;2004;120.0;34.0;47.0;6.0;33.0;0003;1;20;02;00;00
610;Appingedam;2005;127.0;42.0;55.0;3.0;27.0;0003;1;20;02;00;00
611;Appingedam;2006;134.0;46.0;50.0;2.0;36.0;0003;1;20;02;00;00
612;Arcen en Velden;1990;40.0;13.0;20.0;1.0;6.0;0885;4;31;37;  ;  
613;Arcen en Velden;1991;52.0;16.0;27.0;2.0;7.0;0885;4;31;37;  ;  
614;Arcen en Velden;1992;41.0;11.0;15.0;4.0;11.0;0885;4;31;37;  ;  
615;Arcen en Velden;1993;42.0;20.0;10.0;1.0;11.0;0885;4;31;37;  ;  
616;Arcen en Velden;1994;53.0;17.0;20.0;5.0;11.0;0885;4;31;37;  ;  
617;Arcen en Velden;1995;53.0;18.0;23.0;2.0;10.0;0885;4;31;37;  ;  
618;Arcen en Velden;1996;55.0;16.0;25.0;0.0;14.0;0885;4;31;37;  ;  
619;Arcen en Velden;1997;53.0;16.0;23.0;2.0;12.0;0885;4;31;37;  ;  
620;Arcen en Velden;1998;46.0;21.0;14.0;3.0;8.0;0885;4;31;37;  ;  
621;Arcen en Velden;1999;46.0;17.0;14.0;1.0;14.0;0885;4;31;37;  ;  
622;Arcen en Velden;2000;53.0;16.0;19.0;3.0;15.0;0885;4;31;37;00;00
623;Arcen en Velden;2001;48.0;23.0;10.0;2.0;13.0;0885;4;31;37;00;00
624;Arcen en Velden;2002;59.0;17.0;20.0;1.0;21.0;0885;4;31;37;00;00
625;Arcen en Velden;2003;63.0;23.0;19.0;4.0;17.0;0885;4;31;37;00;00
626;Arcen en Velden;2004;62.0;21.0;25.0;2.0;14.0;0885;4;31;37;00;00
627;Arcen en Velden;2005;58.0;23.0;20.0;1.0;14.0;0885;4;31;37;00;00
628;Arcen en Velden;2006;59.0;25.0;15.0;1.0;18.0;0885;4;31;37;00;00
629;Arnemuiden;1990;22.0;7.0;10.0;0.0;5.0;0649;3;29;32;  ;  
630;Arnemuiden;1991;29.0;14.0;11.0;0.0;4.0;0649;3;29;32;  ;  
631;Arnemuiden;1992;27.0;9.0;11.0;2.0;5.0;0649;3;29;32;  ;  
632;Arnemuiden;1993;15.0;7.0;6.0;1.0;1.0;0649;3;29;32;  ;  
633;Arnemuiden;1994;28.0;12.0;13.0;2.0;1.0;0649;3;29;32;  ;  
634;Arnemuiden;1995;20.0;7.0;7.0;1.0;5.0;0649;3;29;32;  ;  
635;Arnemuiden;1996;24.0;12.0;4.0;3.0;5.0;0649;3;29;32;  ;  
636;Arnemuiden;1997;;;;;;;;;;;
637;Arnemuiden;1998;;;;;;;;;;;
638;Arnemuiden;1999;;;;;;;;;;;
639;Arnemuiden;2000;;;;;;;;;;;
640;Arnemuiden;2001;;;;;;;;;;;
641;Arnemuiden;2002;;;;;;;;;;;
642;Arnemuiden;2003;;;;;;;;;;;
643;Arnemuiden;2004;;;;;;;;;;;
644;Arnemuiden;2005;;;;;;;;;;;
645;Arnemuiden;2006;;;;;;;;;;;
646;Arnhem;1990;1412.0;360.0;606.0;54.0;392.0;0202;2;25;15;  ;  
647;Arnhem;1991;1347.0;339.0;559.0;57.0;392.0;0202;2;25;15;  ;  
