ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Pleegcarriere;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
4508;Mannen;12 tot 18 jaar;9;Veelpleger;2007;130;3
4509;Mannen;12 tot 18 jaar;9;Veelpleger;2008;120;3
4510;Mannen;12 tot 18 jaar;9;Veelpleger;2009;110;3
4511;Mannen;12 tot 18 jaar;9;Veelpleger;2010;70;2
4512;Mannen;12 tot 18 jaar;3;Totaal verdachten;1999;5570;69
4513;Mannen;12 tot 18 jaar;3;Totaal verdachten;2000;5570;66
4514;Mannen;12 tot 18 jaar;3;Totaal verdachten;2001;6060;68
4515;Mannen;12 tot 18 jaar;3;Totaal verdachten;2002;6240;68
4516;Mannen;12 tot 18 jaar;3;Totaal verdachten;2003;6970;74
4517;Mannen;12 tot 18 jaar;3;Totaal verdachten;2004;8030;85
4518;Mannen;12 tot 18 jaar;3;Totaal verdachten;2005;8920;93
4519;Mannen;12 tot 18 jaar;3;Totaal verdachten;2006;8950;94
4520;Mannen;12 tot 18 jaar;3;Totaal verdachten;2007;9070;95
4521;Mannen;12 tot 18 jaar;3;Totaal verdachten;2008;8350;88
4522;Mannen;12 tot 18 jaar;3;Totaal verdachten;2009;7270;76
4523;Mannen;12 tot 18 jaar;3;Totaal verdachten;2010;6370;66
4524;Mannen;12 tot 18 jaar;3;First offender;1999;2500;31
4525;Mannen;12 tot 18 jaar;3;First offender;2000;2590;31
4526;Mannen;12 tot 18 jaar;3;First offender;2001;2980;34
4527;Mannen;12 tot 18 jaar;3;First offender;2002;3030;33
4528;Mannen;12 tot 18 jaar;3;First offender;2003;3430;36
4529;Mannen;12 tot 18 jaar;3;First offender;2004;3950;42
4530;Mannen;12 tot 18 jaar;3;First offender;2005;4270;45
4531;Mannen;12 tot 18 jaar;3;First offender;2006;4090;43
4532;Mannen;12 tot 18 jaar;3;First offender;2007;4050;42
4533;Mannen;12 tot 18 jaar;3;First offender;2008;3680;39
4534;Mannen;12 tot 18 jaar;3;First offender;2009;3090;32
4535;Mannen;12 tot 18 jaar;3;First offender;2010;2860;30
4536;Mannen;12 tot 18 jaar;3;Meerpleger;1999;2430;30
4537;Mannen;12 tot 18 jaar;3;Meerpleger;2000;2350;28
4538;Mannen;12 tot 18 jaar;3;Meerpleger;2001;2470;28
4539;Mannen;12 tot 18 jaar;3;Meerpleger;2002;2590;28
4540;Mannen;12 tot 18 jaar;3;Meerpleger;2003;2910;31
4541;Mannen;12 tot 18 jaar;3;Meerpleger;2004;3360;35
4542;Mannen;12 tot 18 jaar;3;Meerpleger;2005;3830;40
4543;Mannen;12 tot 18 jaar;3;Meerpleger;2006;3940;41
4544;Mannen;12 tot 18 jaar;3;Meerpleger;2007;4010;42
4545;Mannen;12 tot 18 jaar;3;Meerpleger;2008;3680;39
4546;Mannen;12 tot 18 jaar;3;Meerpleger;2009;3280;34
4547;Mannen;12 tot 18 jaar;3;Meerpleger;2010;2780;29
4548;Mannen;12 tot 18 jaar;3;Veelpleger;1999;640;8
4549;Mannen;12 tot 18 jaar;3;Veelpleger;2000;630;7
4550;Mannen;12 tot 18 jaar;3;Veelpleger;2001;610;7
4551;Mannen;12 tot 18 jaar;3;Veelpleger;2002;620;7
4552;Mannen;12 tot 18 jaar;3;Veelpleger;2003;640;7
4553;Mannen;12 tot 18 jaar;3;Veelpleger;2004;720;8
4554;Mannen;12 tot 18 jaar;3;Veelpleger;2005;820;9
4555;Mannen;12 tot 18 jaar;3;Veelpleger;2006;910;10
4556;Mannen;12 tot 18 jaar;3;Veelpleger;2007;1020;11
4557;Mannen;12 tot 18 jaar;3;Veelpleger;2008;1000;11
4558;Mannen;12 tot 18 jaar;3;Veelpleger;2009;910;10
4559;Mannen;12 tot 18 jaar;3;Veelpleger;2010;740;8
4560;Mannen;12 tot 18 jaar;4;Totaal verdachten;1999;1860;116
4561;Mannen;12 tot 18 jaar;4;Totaal verdachten;2000;1880;114
4562;Mannen;12 tot 18 jaar;4;Totaal verdachten;2001;1920;113
4563;Mannen;12 tot 18 jaar;4;Totaal verdachten;2002;1950;111
4564;Mannen;12 tot 18 jaar;4;Totaal verdachten;2003;2240;123
4565;Mannen;12 tot 18 jaar;4;Totaal verdachten;2004;2600;139
4566;Mannen;12 tot 18 jaar;4;Totaal verdachten;2005;2880;152
4567;Mannen;12 tot 18 jaar;4;Totaal verdachten;2006;2840;148
4568;Mannen;12 tot 18 jaar;4;Totaal verdachten;2007;2880;150
4569;Mannen;12 tot 18 jaar;4;Totaal verdachten;2008;2680;141
4570;Mannen;12 tot 18 jaar;4;Totaal verdachten;2009;2410;126
4571;Mannen;12 tot 18 jaar;4;Totaal verdachten;2010;2170;112
4572;Mannen;12 tot 18 jaar;4;First offender;1999;690;43
4573;Mannen;12 tot 18 jaar;4;First offender;2000;710;43
4574;Mannen;12 tot 18 jaar;4;First offender;2001;770;45
4575;Mannen;12 tot 18 jaar;4;First offender;2002;790;45
4576;Mannen;12 tot 18 jaar;4;First offender;2003;930;51
4577;Mannen;12 tot 18 jaar;4;First offender;2004;1150;62
4578;Mannen;12 tot 18 jaar;4;First offender;2005;1190;63
4579;Mannen;12 tot 18 jaar;4;First offender;2006;1110;58
4580;Mannen;12 tot 18 jaar;4;First offender;2007;1170;61
4581;Mannen;12 tot 18 jaar;4;First offender;2008;1040;55
4582;Mannen;12 tot 18 jaar;4;First offender;2009;910;47
4583;Mannen;12 tot 18 jaar;4;First offender;2010;860;44
4584;Mannen;12 tot 18 jaar;4;Meerpleger;1999;870;54
4585;Mannen;12 tot 18 jaar;4;Meerpleger;2000;860;52
4586;Mannen;12 tot 18 jaar;4;Meerpleger;2001;840;50
4587;Mannen;12 tot 18 jaar;4;Meerpleger;2002;870;49
4588;Mannen;12 tot 18 jaar;4;Meerpleger;2003;1010;55
4589;Mannen;12 tot 18 jaar;4;Meerpleger;2004;1120;60
4590;Mannen;12 tot 18 jaar;4;Meerpleger;2005;1310;69
4591;Mannen;12 tot 18 jaar;4;Meerpleger;2006;1310;68
4592;Mannen;12 tot 18 jaar;4;Meerpleger;2007;1300;68
4593;Mannen;12 tot 18 jaar;4;Meerpleger;2008;1240;65
4594;Mannen;12 tot 18 jaar;4;Meerpleger;2009;1130;59
4595;Mannen;12 tot 18 jaar;4;Meerpleger;2010;1000;51
4596;Mannen;12 tot 18 jaar;4;Veelpleger;1999;310;19
4597;Mannen;12 tot 18 jaar;4;Veelpleger;2000;310;19
4598;Mannen;12 tot 18 jaar;4;Veelpleger;2001;310;18
4599;Mannen;12 tot 18 jaar;4;Veelpleger;2002;290;17
4600;Mannen;12 tot 18 jaar;4;Veelpleger;2003;300;16
4601;Mannen;12 tot 18 jaar;4;Veelpleger;2004;330;18
4602;Mannen;12 tot 18 jaar;4;Veelpleger;2005;390;20
4603;Mannen;12 tot 18 jaar;4;Veelpleger;2006;430;22
4604;Mannen;12 tot 18 jaar;4;Veelpleger;2007;410;21
4605;Mannen;12 tot 18 jaar;4;Veelpleger;2008;400;21
4606;Mannen;12 tot 18 jaar;4;Veelpleger;2009;380;20
4607;Mannen;12 tot 18 jaar;4;Veelpleger;2010;320;17
4608;Mannen;12 tot 18 jaar;5;Totaal verdachten;1999;970;58
4609;Mannen;12 tot 18 jaar;5;Totaal verdachten;2000;870;50
4610;Mannen;12 tot 18 jaar;5;Totaal verdachten;2001;970;53
4611;Mannen;12 tot 18 jaar;5;Totaal verdachten;2002;970;50
4612;Mannen;12 tot 18 jaar;5;Totaal verdachten;2003;1190;58
4613;Mannen;12 tot 18 jaar;5;Totaal verdachten;2004;1500;70
4614;Mannen;12 tot 18 jaar;5;Totaal verdachten;2005;1680;76
4615;Mannen;12 tot 18 jaar;5;Totaal verdachten;2006;1710;77
4616;Mannen;12 tot 18 jaar;5;Totaal verdachten;2007;1700;77
4617;Mannen;12 tot 18 jaar;5;Totaal verdachten;2008;1610;73
4618;Mannen;12 tot 18 jaar;5;Totaal verdachten;2009;1340;61
4619;Mannen;12 tot 18 jaar;5;Totaal verdachten;2010;1230;56
4620;Mannen;12 tot 18 jaar;5;First offender;1999;520;31
4621;Mannen;12 tot 18 jaar;5;First offender;2000;490;28
4622;Mannen;12 tot 18 jaar;5;First offender;2001;560;30
4623;Mannen;12 tot 18 jaar;5;First offender;2002;530;27
4624;Mannen;12 tot 18 jaar;5;First offender;2003;700;34
4625;Mannen;12 tot 18 jaar;5;First offender;2004;820;38
4626;Mannen;12 tot 18 jaar;5;First offender;2005;930;42
4627;Mannen;12 tot 18 jaar;5;First offender;2006;910;41
4628;Mannen;12 tot 18 jaar;5;First offender;2007;850;38
4629;Mannen;12 tot 18 jaar;5;First offender;2008;830;38
4630;Mannen;12 tot 18 jaar;5;First offender;2009;660;30
4631;Mannen;12 tot 18 jaar;5;First offender;2010;640;29
4632;Mannen;12 tot 18 jaar;5;Meerpleger;1999;370;22
4633;Mannen;12 tot 18 jaar;5;Meerpleger;2000;320;18
4634;Mannen;12 tot 18 jaar;5;Meerpleger;2001;360;19
4635;Mannen;12 tot 18 jaar;5;Meerpleger;2002;380;20
4636;Mannen;12 tot 18 jaar;5;Meerpleger;2003;430;21
4637;Mannen;12 tot 18 jaar;5;Meerpleger;2004;600;28
4638;Mannen;12 tot 18 jaar;5;Meerpleger;2005;660;30
4639;Mannen;12 tot 18 jaar;5;Meerpleger;2006;700;31
4640;Mannen;12 tot 18 jaar;5;Meerpleger;2007;720;32
4641;Mannen;12 tot 18 jaar;5;Meerpleger;2008;650;29
4642;Mannen;12 tot 18 jaar;5;Meerpleger;2009;570;26
4643;Mannen;12 tot 18 jaar;5;Meerpleger;2010;490;22
4644;Mannen;12 tot 18 jaar;5;Veelpleger;1999;80;5
4645;Mannen;12 tot 18 jaar;5;Veelpleger;2000;60;3
4646;Mannen;12 tot 18 jaar;5;Veelpleger;2001;60;3
4647;Mannen;12 tot 18 jaar;5;Veelpleger;2002;60;3
4648;Mannen;12 tot 18 jaar;5;Veelpleger;2003;60;3
4649;Mannen;12 tot 18 jaar;5;Veelpleger;2004;90;4
4650;Mannen;12 tot 18 jaar;5;Veelpleger;2005;80;4
4651;Mannen;12 tot 18 jaar;5;Veelpleger;2006;110;5
4652;Mannen;12 tot 18 jaar;5;Veelpleger;2007;130;6
4653;Mannen;12 tot 18 jaar;5;Veelpleger;2008;130;6
4654;Mannen;12 tot 18 jaar;5;Veelpleger;2009;110;5
4655;Mannen;12 tot 18 jaar;5;Veelpleger;2010;100;4
4656;Mannen;12 tot 18 jaar;6;Totaal verdachten;1999;1150;68
4657;Mannen;12 tot 18 jaar;6;Totaal verdachten;2000;1140;66
4658;Mannen;12 tot 18 jaar;6;Totaal verdachten;2001;1260;72
4659;Mannen;12 tot 18 jaar;6;Totaal verdachten;2002;1180;67
4660;Mannen;12 tot 18 jaar;6;Totaal verdachten;2003;1230;70
4661;Mannen;12 tot 18 jaar;6;Totaal verdachten;2004;1410;81
4662;Mannen;12 tot 18 jaar;6;Totaal verdachten;2005;1430;84
4663;Mannen;12 tot 18 jaar;6;Totaal verdachten;2006;1490;89
4664;Mannen;12 tot 18 jaar;6;Totaal verdachten;2007;1530;93
4665;Mannen;12 tot 18 jaar;6;Totaal verdachten;2008;1290;81
4666;Mannen;12 tot 18 jaar;6;Totaal verdachten;2009;1090;70
4667;Mannen;12 tot 18 jaar;6;Totaal verdachten;2010;860;56
4668;Mannen;12 tot 18 jaar;6;First offender;1999;550;32
4669;Mannen;12 tot 18 jaar;6;First offender;2000;560;32
4670;Mannen;12 tot 18 jaar;6;First offender;2001;640;36
4671;Mannen;12 tot 18 jaar;6;First offender;2002;570;32
4672;Mannen;12 tot 18 jaar;6;First offender;2003;580;33
4673;Mannen;12 tot 18 jaar;6;First offender;2004;720;41
4674;Mannen;12 tot 18 jaar;6;First offender;2005;720;42
4675;Mannen;12 tot 18 jaar;6;First offender;2006;680;41
4676;Mannen;12 tot 18 jaar;6;First offender;2007;710;43
4677;Mannen;12 tot 18 jaar;6;First offender;2008;580;36
4678;Mannen;12 tot 18 jaar;6;First offender;2009;470;30
4679;Mannen;12 tot 18 jaar;6;First offender;2010;380;24
4680;Mannen;12 tot 18 jaar;6;Meerpleger;1999;500;30
4681;Mannen;12 tot 18 jaar;6;Meerpleger;2000;480;27
4682;Mannen;12 tot 18 jaar;6;Meerpleger;2001;530;30
4683;Mannen;12 tot 18 jaar;6;Meerpleger;2002;520;29
4684;Mannen;12 tot 18 jaar;6;Meerpleger;2003;540;31
4685;Mannen;12 tot 18 jaar;6;Meerpleger;2004;600;34
4686;Mannen;12 tot 18 jaar;6;Meerpleger;2005;620;36
4687;Mannen;12 tot 18 jaar;6;Meerpleger;2006;690;42
4688;Mannen;12 tot 18 jaar;6;Meerpleger;2007;680;42
4689;Mannen;12 tot 18 jaar;6;Meerpleger;2008;580;37
4690;Mannen;12 tot 18 jaar;6;Meerpleger;2009;500;32
4691;Mannen;12 tot 18 jaar;6;Meerpleger;2010;400;26
4692;Mannen;12 tot 18 jaar;6;Veelpleger;1999;110;6
4693;Mannen;12 tot 18 jaar;6;Veelpleger;2000;110;6
4694;Mannen;12 tot 18 jaar;6;Veelpleger;2001;100;6
4695;Mannen;12 tot 18 jaar;6;Veelpleger;2002;100;5
4696;Mannen;12 tot 18 jaar;6;Veelpleger;2003;110;6
4697;Mannen;12 tot 18 jaar;6;Veelpleger;2004;90;5
4698;Mannen;12 tot 18 jaar;6;Veelpleger;2005;100;6
4699;Mannen;12 tot 18 jaar;6;Veelpleger;2006;110;7
4700;Mannen;12 tot 18 jaar;6;Veelpleger;2007;140;8
4701;Mannen;12 tot 18 jaar;6;Veelpleger;2008;130;8
4702;Mannen;12 tot 18 jaar;6;Veelpleger;2009;130;8
4703;Mannen;12 tot 18 jaar;6;Veelpleger;2010;90;6
4704;Mannen;12 tot 18 jaar;7;Totaal verdachten;1999;560;93
4705;Mannen;12 tot 18 jaar;7;Totaal verdachten;2000;540;83
4706;Mannen;12 tot 18 jaar;7;Totaal verdachten;2001;640;94
4707;Mannen;12 tot 18 jaar;7;Totaal verdachten;2002;720;101
4708;Mannen;12 tot 18 jaar;7;Totaal verdachten;2003;730;102
4709;Mannen;12 tot 18 jaar;7;Totaal verdachten;2004;820;113
4710;Mannen;12 tot 18 jaar;7;Totaal verdachten;2005;930;131
4711;Mannen;12 tot 18 jaar;7;Totaal verdachten;2006;890;124
4712;Mannen;12 tot 18 jaar;7;Totaal verdachten;2007;920;128
4713;Mannen;12 tot 18 jaar;7;Totaal verdachten;2008;840;117
4714;Mannen;12 tot 18 jaar;7;Totaal verdachten;2009;720;100
4715;Mannen;12 tot 18 jaar;7;Totaal verdachten;2010;590;85
4716;Mannen;12 tot 18 jaar;7;First offender;1999;240;40
4717;Mannen;12 tot 18 jaar;7;First offender;2000;230;35
4718;Mannen;12 tot 18 jaar;7;First offender;2001;280;41
4719;Mannen;12 tot 18 jaar;7;First offender;2002;350;49
4720;Mannen;12 tot 18 jaar;7;First offender;2003;330;46
4721;Mannen;12 tot 18 jaar;7;First offender;2004;330;46
4722;Mannen;12 tot 18 jaar;7;First offender;2005;380;54
4723;Mannen;12 tot 18 jaar;7;First offender;2006;370;52
4724;Mannen;12 tot 18 jaar;7;First offender;2007;330;46
4725;Mannen;12 tot 18 jaar;7;First offender;2008;310;43
4726;Mannen;12 tot 18 jaar;7;First offender;2009;250;35
4727;Mannen;12 tot 18 jaar;7;First offender;2010;240;35
4728;Mannen;12 tot 18 jaar;7;Meerpleger;1999;250;42
4729;Mannen;12 tot 18 jaar;7;Meerpleger;2000;250;38
4730;Mannen;12 tot 18 jaar;7;Meerpleger;2001;300;43
4731;Mannen;12 tot 18 jaar;7;Meerpleger;2002;290;41
4732;Mannen;12 tot 18 jaar;7;Meerpleger;2003;340;47
4733;Mannen;12 tot 18 jaar;7;Meerpleger;2004;400;55
4734;Mannen;12 tot 18 jaar;7;Meerpleger;2005;450;63
4735;Mannen;12 tot 18 jaar;7;Meerpleger;2006;410;57
4736;Mannen;12 tot 18 jaar;7;Meerpleger;2007;430;60
4737;Mannen;12 tot 18 jaar;7;Meerpleger;2008;380;53
4738;Mannen;12 tot 18 jaar;7;Meerpleger;2009;330;46
4739;Mannen;12 tot 18 jaar;7;Meerpleger;2010;260;37
4740;Mannen;12 tot 18 jaar;7;Veelpleger;1999;70;11
4741;Mannen;12 tot 18 jaar;7;Veelpleger;2000;70;10
4742;Mannen;12 tot 18 jaar;7;Veelpleger;2001;60;9
4743;Mannen;12 tot 18 jaar;7;Veelpleger;2002;80;11
4744;Mannen;12 tot 18 jaar;7;Veelpleger;2003;70;9
4745;Mannen;12 tot 18 jaar;7;Veelpleger;2004;90;13
4746;Mannen;12 tot 18 jaar;7;Veelpleger;2005;100;14
4747;Mannen;12 tot 18 jaar;7;Veelpleger;2006;110;16
4748;Mannen;12 tot 18 jaar;7;Veelpleger;2007;160;22
4749;Mannen;12 tot 18 jaar;7;Veelpleger;2008;150;20
4750;Mannen;12 tot 18 jaar;7;Veelpleger;2009;140;19
4751;Mannen;12 tot 18 jaar;7;Veelpleger;2010;90;13
4752;Mannen;12 tot 18 jaar;8;Totaal verdachten;1999;1020;42
4753;Mannen;12 tot 18 jaar;8;Totaal verdachten;2000;1140;42
4754;Mannen;12 tot 18 jaar;8;Totaal verdachten;2001;1260;43
4755;Mannen;12 tot 18 jaar;8;Totaal verdachten;2002;1410;46
4756;Mannen;12 tot 18 jaar;8;Totaal verdachten;2003;1590;52
4757;Mannen;12 tot 18 jaar;8;Totaal verdachten;2004;1700;57
4758;Mannen;12 tot 18 jaar;8;Totaal verdachten;2005;1990;66
4759;Mannen;12 tot 18 jaar;8;Totaal verdachten;2006;2020;67
4760;Mannen;12 tot 18 jaar;8;Totaal verdachten;2007;2050;68
4761;Mannen;12 tot 18 jaar;8;Totaal verdachten;2008;1930;63
4762;Mannen;12 tot 18 jaar;8;Totaal verdachten;2009;1710;55
4763;Mannen;12 tot 18 jaar;8;Totaal verdachten;2010;1520;47
4764;Mannen;12 tot 18 jaar;8;First offender;1999;510;21
4765;Mannen;12 tot 18 jaar;8;First offender;2000;610;23
4766;Mannen;12 tot 18 jaar;8;First offender;2001;730;25
4767;Mannen;12 tot 18 jaar;8;First offender;2002;800;26
4768;Mannen;12 tot 18 jaar;8;First offender;2003;890;29
4769;Mannen;12 tot 18 jaar;8;First offender;2004;930;31
4770;Mannen;12 tot 18 jaar;8;First offender;2005;1060;35
4771;Mannen;12 tot 18 jaar;8;First offender;2006;1030;34
4772;Mannen;12 tot 18 jaar;8;First offender;2007;990;33
4773;Mannen;12 tot 18 jaar;8;First offender;2008;910;30
4774;Mannen;12 tot 18 jaar;8;First offender;2009;800;26
4775;Mannen;12 tot 18 jaar;8;First offender;2010;740;23
4776;Mannen;12 tot 18 jaar;8;Meerpleger;1999;440;18
4777;Mannen;12 tot 18 jaar;8;Meerpleger;2000;440;16
4778;Mannen;12 tot 18 jaar;8;Meerpleger;2001;450;15
4779;Mannen;12 tot 18 jaar;8;Meerpleger;2002;520;17
4780;Mannen;12 tot 18 jaar;8;Meerpleger;2003;590;19
4781;Mannen;12 tot 18 jaar;8;Meerpleger;2004;650;22
4782;Mannen;12 tot 18 jaar;8;Meerpleger;2005;790;26
4783;Mannen;12 tot 18 jaar;8;Meerpleger;2006;840;28
4784;Mannen;12 tot 18 jaar;8;Meerpleger;2007;880;29
4785;Mannen;12 tot 18 jaar;8;Meerpleger;2008;830;27
4786;Mannen;12 tot 18 jaar;8;Meerpleger;2009;750;24
4787;Mannen;12 tot 18 jaar;8;Meerpleger;2010;640;20
4788;Mannen;12 tot 18 jaar;8;Veelpleger;1999;80;3
4789;Mannen;12 tot 18 jaar;8;Veelpleger;2000;90;3
4790;Mannen;12 tot 18 jaar;8;Veelpleger;2001;80;3
4791;Mannen;12 tot 18 jaar;8;Veelpleger;2002;90;3
4792;Mannen;12 tot 18 jaar;8;Veelpleger;2003;110;3
4793;Mannen;12 tot 18 jaar;8;Veelpleger;2004;120;4
4794;Mannen;12 tot 18 jaar;8;Veelpleger;2005;150;5
4795;Mannen;12 tot 18 jaar;8;Veelpleger;2006;150;5
4796;Mannen;12 tot 18 jaar;8;Veelpleger;2007;180;6
4797;Mannen;12 tot 18 jaar;8;Veelpleger;2008;190;6
4798;Mannen;12 tot 18 jaar;8;Veelpleger;2009;150;5
4799;Mannen;12 tot 18 jaar;8;Veelpleger;2010;130;4
4800;Mannen;18 tot 25 jaar;0;Totaal verdachten;1999;28620;42
4801;Mannen;18 tot 25 jaar;0;Totaal verdachten;2000;28600;42
4802;Mannen;18 tot 25 jaar;0;Totaal verdachten;2001;30460;45
4803;Mannen;18 tot 25 jaar;0;Totaal verdachten;2002;34240;50
4804;Mannen;18 tot 25 jaar;0;Totaal verdachten;2003;37830;55
4805;Mannen;18 tot 25 jaar;0;Totaal verdachten;2004;41690;61
4806;Mannen;18 tot 25 jaar;0;Totaal verdachten;2005;43360;63
4807;Mannen;18 tot 25 jaar;0;Totaal verdachten;2006;44840;65
4808;Mannen;18 tot 25 jaar;0;Totaal verdachten;2007;45820;66
4809;Mannen;18 tot 25 jaar;0;Totaal verdachten;2008;44150;62
4810;Mannen;18 tot 25 jaar;0;Totaal verdachten;2009;41660;58
4811;Mannen;18 tot 25 jaar;0;Totaal verdachten;2010;37740;52
4812;Mannen;18 tot 25 jaar;0;First offender;1999;11090;16
4813;Mannen;18 tot 25 jaar;0;First offender;2000;11250;17
4814;Mannen;18 tot 25 jaar;0;First offender;2001;11890;18
4815;Mannen;18 tot 25 jaar;0;First offender;2002;13250;19
4816;Mannen;18 tot 25 jaar;0;First offender;2003;14560;21
4817;Mannen;18 tot 25 jaar;0;First offender;2004;15730;23
4818;Mannen;18 tot 25 jaar;0;First offender;2005;15990;23
4819;Mannen;18 tot 25 jaar;0;First offender;2006;16290;24
4820;Mannen;18 tot 25 jaar;0;First offender;2007;15920;23
4821;Mannen;18 tot 25 jaar;0;First offender;2008;14890;21
4822;Mannen;18 tot 25 jaar;0;First offender;2009;13530;19
4823;Mannen;18 tot 25 jaar;0;First offender;2010;12220;17
4824;Mannen;18 tot 25 jaar;0;Meerpleger;1999;15210;22
4825;Mannen;18 tot 25 jaar;0;Meerpleger;2000;15190;22
4826;Mannen;18 tot 25 jaar;0;Meerpleger;2001;16230;24
4827;Mannen;18 tot 25 jaar;0;Meerpleger;2002;18470;27
4828;Mannen;18 tot 25 jaar;0;Meerpleger;2003;20680;30
4829;Mannen;18 tot 25 jaar;0;Meerpleger;2004;23190;34
4830;Mannen;18 tot 25 jaar;0;Meerpleger;2005;24530;36
4831;Mannen;18 tot 25 jaar;0;Meerpleger;2006;25650;37
4832;Mannen;18 tot 25 jaar;0;Meerpleger;2007;26750;39
4833;Mannen;18 tot 25 jaar;0;Meerpleger;2008;25870;37
4834;Mannen;18 tot 25 jaar;0;Meerpleger;2009;24680;34
4835;Mannen;18 tot 25 jaar;0;Meerpleger;2010;22310;31
4836;Mannen;18 tot 25 jaar;0;Veelpleger;1999;2320;3
4837;Mannen;18 tot 25 jaar;0;Veelpleger;2000;2170;3
4838;Mannen;18 tot 25 jaar;0;Veelpleger;2001;2330;3
4839;Mannen;18 tot 25 jaar;0;Veelpleger;2002;2520;4
4840;Mannen;18 tot 25 jaar;0;Veelpleger;2003;2590;4
4841;Mannen;18 tot 25 jaar;0;Veelpleger;2004;2770;4
4842;Mannen;18 tot 25 jaar;0;Veelpleger;2005;2840;4
4843;Mannen;18 tot 25 jaar;0;Veelpleger;2006;2890;4
4844;Mannen;18 tot 25 jaar;0;Veelpleger;2007;3150;5
4845;Mannen;18 tot 25 jaar;0;Veelpleger;2008;3390;5
4846;Mannen;18 tot 25 jaar;0;Veelpleger;2009;3460;5
4847;Mannen;18 tot 25 jaar;0;Veelpleger;2010;3210;4
4848;Mannen;18 tot 25 jaar;1;Totaal verdachten;1999;17260;32
4849;Mannen;18 tot 25 jaar;1;Totaal verdachten;2000;17130;32
4850;Mannen;18 tot 25 jaar;1;Totaal verdachten;2001;18060;34
4851;Mannen;18 tot 25 jaar;1;Totaal verdachten;2002;20170;39
4852;Mannen;18 tot 25 jaar;1;Totaal verdachten;2003;22390;43
4853;Mannen;18 tot 25 jaar;1;Totaal verdachten;2004;25070;48
4854;Mannen;18 tot 25 jaar;1;Totaal verdachten;2005;26600;51
4855;Mannen;18 tot 25 jaar;1;Totaal verdachten;2006;27730;53
4856;Mannen;18 tot 25 jaar;1;Totaal verdachten;2007;28450;54
4857;Mannen;18 tot 25 jaar;1;Totaal verdachten;2008;27240;51
4858;Mannen;18 tot 25 jaar;1;Totaal verdachten;2009;25200;46
4859;Mannen;18 tot 25 jaar;1;Totaal verdachten;2010;22820;41
4860;Mannen;18 tot 25 jaar;1;First offender;1999;7910;15
4861;Mannen;18 tot 25 jaar;1;First offender;2000;7760;15
4862;Mannen;18 tot 25 jaar;1;First offender;2001;8210;16
4863;Mannen;18 tot 25 jaar;1;First offender;2002;8970;17
4864;Mannen;18 tot 25 jaar;1;First offender;2003;9900;19
4865;Mannen;18 tot 25 jaar;1;First offender;2004;10850;21
4866;Mannen;18 tot 25 jaar;1;First offender;2005;11250;22
4867;Mannen;18 tot 25 jaar;1;First offender;2006;11600;22
4868;Mannen;18 tot 25 jaar;1;First offender;2007;11480;22
4869;Mannen;18 tot 25 jaar;1;First offender;2008;10710;20
4870;Mannen;18 tot 25 jaar;1;First offender;2009;9580;18
4871;Mannen;18 tot 25 jaar;1;First offender;2010;8720;16
4872;Mannen;18 tot 25 jaar;1;Meerpleger;1999;8440;16
4873;Mannen;18 tot 25 jaar;1;Meerpleger;2000;8520;16
4874;Mannen;18 tot 25 jaar;1;Meerpleger;2001;8970;17
4875;Mannen;18 tot 25 jaar;1;Meerpleger;2002;10270;20
4876;Mannen;18 tot 25 jaar;1;Meerpleger;2003;11500;22
4877;Mannen;18 tot 25 jaar;1;Meerpleger;2004;13140;25
4878;Mannen;18 tot 25 jaar;1;Meerpleger;2005;14190;27
4879;Mannen;18 tot 25 jaar;1;Meerpleger;2006;14970;29
4880;Mannen;18 tot 25 jaar;1;Meerpleger;2007;15710;30
4881;Mannen;18 tot 25 jaar;1;Meerpleger;2008;15170;28
4882;Mannen;18 tot 25 jaar;1;Meerpleger;2009;14240;26
4883;Mannen;18 tot 25 jaar;1;Meerpleger;2010;12820;23
4884;Mannen;18 tot 25 jaar;1;Veelpleger;1999;920;2
4885;Mannen;18 tot 25 jaar;1;Veelpleger;2000;850;2
4886;Mannen;18 tot 25 jaar;1;Veelpleger;2001;880;2
4887;Mannen;18 tot 25 jaar;1;Veelpleger;2002;930;2
4888;Mannen;18 tot 25 jaar;1;Veelpleger;2003;990;2
4889;Mannen;18 tot 25 jaar;1;Veelpleger;2004;1090;2
4890;Mannen;18 tot 25 jaar;1;Veelpleger;2005;1150;2
4891;Mannen;18 tot 25 jaar;1;Veelpleger;2006;1160;2
4892;Mannen;18 tot 25 jaar;1;Veelpleger;2007;1260;2
4893;Mannen;18 tot 25 jaar;1;Veelpleger;2008;1360;3
4894;Mannen;18 tot 25 jaar;1;Veelpleger;2009;1380;3
4895;Mannen;18 tot 25 jaar;1;Veelpleger;2010;1280;2
4896;Mannen;18 tot 25 jaar;2;Totaal verdachten;1999;11360;81
4897;Mannen;18 tot 25 jaar;2;Totaal verdachten;2000;11470;79
4898;Mannen;18 tot 25 jaar;2;Totaal verdachten;2001;12400;80
4899;Mannen;18 tot 25 jaar;2;Totaal verdachten;2002;14070;87
4900;Mannen;18 tot 25 jaar;2;Totaal verdachten;2003;15440;93
4901;Mannen;18 tot 25 jaar;2;Totaal verdachten;2004;16620;99
