ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
319;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2004;;190.2;108.9;301.9;;219.6
320;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2005;;196.2;74.6;316.0;;193.3
321;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2006;;210.6;140.3;313.2;;239.7
322;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2007;;209.1;208.4;306.0;;308.2
323;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2008;;196.1;199.1;282.9;;281.3
324;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2009;;187.1;164.9;259.1;;235.9
325;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2010;;202.7;165.2;288.5;;252.9
326;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2011;;196.1;174.4;324.7;;306.9
327;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2012;;200.9;201.5;310.9;;313.1
328;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2013;;204.1;256.5;308.5;;356.5
329;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2014;;196.3;209.5;321.7;;337.1
330;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2015;;205.6;229.2;357.1;;369.3
331;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2016;;202.0;288.4;362.3;;451.5
332;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2017;;195.6;252.5;350.4;;415.4
333;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2018;;206.9;243.1;400.8;;435.4
334;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2019;;200.5;253.9;396.4;;441.9
335;Nederlandse economie totaal;Kerosines en motorbrandstof (m.u.v. bio);2020;;135.6;184.0;209.8;;255.1
336;Nederlandse economie totaal;Nafta;2000;;278.8;450.6;321.3;;485.5
337;Nederlandse economie totaal;Nafta;2001;;293.3;398.0;311.3;;424.5
338;Nederlandse economie totaal;Nafta;2002;;320.1;392.9;311.1;;386.3
339;Nederlandse economie totaal;Nafta;2003;;451.6;616.6;336.9;;492.1
340;Nederlandse economie totaal;Nafta;2004;;430.7;676.1;367.6;;607.1
341;Nederlandse economie totaal;Nafta;2005;;416.5;604.7;367.8;;560.6
342;Nederlandse economie totaal;Nafta;2006;;407.6;579.6;333.5;;501.8
343;Nederlandse economie totaal;Nafta;2007;;453.3;569.7;381.0;;497.7
344;Nederlandse economie totaal;Nafta;2008;;408.9;510.1;391.1;;484.5
345;Nederlandse economie totaal;Nafta;2009;;448.5;566.6;386.2;;501.4
346;Nederlandse economie totaal;Nafta;2010;;507.0;621.4;377.9;;504.2
347;Nederlandse economie totaal;Nafta;2011;;407.8;561.7;380.8;;535.5
348;Nederlandse economie totaal;Nafta;2012;;565.1;703.1;364.6;;502.0
349;Nederlandse economie totaal;Nafta;2013;;498.4;638.4;367.2;;502.1
350;Nederlandse economie totaal;Nafta;2014;;499.8;586.7;344.8;;420.3
351;Nederlandse economie totaal;Nafta;2015;;581.0;638.7;411.4;;481.4
352;Nederlandse economie totaal;Nafta;2016;;630.5;639.8;492.5;;499.0
353;Nederlandse economie totaal;Nafta;2017;;682.9;695.5;506.4;;511.0
354;Nederlandse economie totaal;Nafta;2018;;895.4;855.4;536.0;;485.5
355;Nederlandse economie totaal;Nafta;2019;;1015.4;792.2;535.6;;305.8
356;Nederlandse economie totaal;Nafta;2020;;848.3;728.4;525.8;;401.2
357;Nederlandse economie totaal;Fossiel deel autodiesel;2000;;235.9;-139.7;373.2;;0.0
358;Nederlandse economie totaal;Fossiel deel autodiesel;2001;;232.6;-92.5;375.2;;56.2
359;Nederlandse economie totaal;Fossiel deel autodiesel;2002;;246.5;199.2;389.1;;347.3
360;Nederlandse economie totaal;Fossiel deel autodiesel;2003;;251.5;205.6;446.6;;397.2
361;Nederlandse economie totaal;Fossiel deel autodiesel;2004;;256.3;166.2;457.7;;370.7
362;Nederlandse economie totaal;Fossiel deel autodiesel;2005;;261.7;138.2;509.9;;375.2
363;Nederlandse economie totaal;Fossiel deel autodiesel;2006;;265.1;165.7;491.3;;397.9
364;Nederlandse economie totaal;Fossiel deel autodiesel;2007;;263.3;148.6;498.6;;382.9
365;Nederlandse economie totaal;Fossiel deel autodiesel;2008;;269.7;187.0;498.0;;402.5
366;Nederlandse economie totaal;Fossiel deel autodiesel;2009;;259.7;217.5;573.3;;514.3
367;Nederlandse economie totaal;Fossiel deel autodiesel;2010;;260.5;288.2;642.2;;660.6
368;Nederlandse economie totaal;Fossiel deel autodiesel;2011;;255.9;351.6;599.6;;722.8
369;Nederlandse economie totaal;Fossiel deel autodiesel;2012;;248.0;214.1;613.6;;577.2
370;Nederlandse economie totaal;Fossiel deel autodiesel;2013;;288.1;223.7;663.5;;592.8
371;Nederlandse economie totaal;Fossiel deel autodiesel;2014;;289.0;206.6;651.1;;571.1
372;Nederlandse economie totaal;Fossiel deel autodiesel;2015;;291.4;180.9;697.6;;534.2
373;Nederlandse economie totaal;Fossiel deel autodiesel;2016;;290.3;457.8;529.5;;683.4
374;Nederlandse economie totaal;Fossiel deel autodiesel;2017;;289.1;408.7;485.2;;651.9
375;Nederlandse economie totaal;Fossiel deel autodiesel;2018;;283.4;287.5;560.6;;582.2
376;Nederlandse economie totaal;Fossiel deel autodiesel;2019;;271.0;311.2;650.8;;681.3
377;Nederlandse economie totaal;Fossiel deel autodiesel;2020;;252.5;344.6;630.2;;668.7
378;Nederlandse economie totaal;Gasolie en lichte stookolie;2000;;353.5;712.4;518.5;;866.6
379;Nederlandse economie totaal;Gasolie en lichte stookolie;2001;;361.7;759.6;575.2;;968.9
380;Nederlandse economie totaal;Gasolie en lichte stookolie;2002;;190.2;390.6;479.3;;667.8
381;Nederlandse economie totaal;Gasolie en lichte stookolie;2003;;156.8;270.2;448.7;;588.8
382;Nederlandse economie totaal;Gasolie en lichte stookolie;2004;;167.5;456.2;443.2;;714.8
383;Nederlandse economie totaal;Gasolie en lichte stookolie;2005;;170.5;269.3;469.5;;556.0
384;Nederlandse economie totaal;Gasolie en lichte stookolie;2006;;217.1;352.7;490.7;;621.2
385;Nederlandse economie totaal;Gasolie en lichte stookolie;2007;;154.2;211.7;424.3;;505.8
386;Nederlandse economie totaal;Gasolie en lichte stookolie;2008;;148.0;281.8;448.7;;559.5
387;Nederlandse economie totaal;Gasolie en lichte stookolie;2009;;193.9;376.4;404.2;;582.6
388;Nederlandse economie totaal;Gasolie en lichte stookolie;2010;;181.7;413.2;377.7;;617.8
389;Nederlandse economie totaal;Gasolie en lichte stookolie;2011;;205.9;479.4;406.0;;694.9
390;Nederlandse economie totaal;Gasolie en lichte stookolie;2012;;218.2;593.8;383.7;;746.0
391;Nederlandse economie totaal;Gasolie en lichte stookolie;2013;;185.1;546.4;331.4;;703.5
392;Nederlandse economie totaal;Gasolie en lichte stookolie;2014;;198.3;462.9;359.8;;628.1
393;Nederlandse economie totaal;Gasolie en lichte stookolie;2015;;189.2;489.6;346.5;;608.2
394;Nederlandse economie totaal;Gasolie en lichte stookolie;2016;;229.0;348.6;482.0;;635.6
395;Nederlandse economie totaal;Gasolie en lichte stookolie;2017;;184.6;329.6;495.2;;655.9
396;Nederlandse economie totaal;Gasolie en lichte stookolie;2018;;152.1;260.0;363.1;;484.7
397;Nederlandse economie totaal;Gasolie en lichte stookolie;2019;;166.3;233.4;363.6;;408.1
398;Nederlandse economie totaal;Gasolie en lichte stookolie;2020;;176.4;210.9;382.7;;422.8
399;Nederlandse economie totaal;Stookolie;2000;;119.5;268.9;445.0;;577.3
400;Nederlandse economie totaal;Stookolie;2001;;108.5;300.9;404.0;;619.7
401;Nederlandse economie totaal;Stookolie;2002;;115.9;308.0;442.9;;640.7
402;Nederlandse economie totaal;Stookolie;2003;;86.2;313.7;432.3;;644.9
403;Nederlandse economie totaal;Stookolie;2004;;96.4;328.0;506.2;;737.1
404;Nederlandse economie totaal;Stookolie;2005;;110.0;441.1;485.3;;806.2
405;Nederlandse economie totaal;Stookolie;2006;;118.3;617.8;484.9;;974.1
406;Nederlandse economie totaal;Stookolie;2007;;154.8;640.4;447.0;;935.0
407;Nederlandse economie totaal;Stookolie;2008;;147.3;655.7;409.1;;904.2
408;Nederlandse economie totaal;Stookolie;2009;;138.4;698.4;407.7;;961.7
409;Nederlandse economie totaal;Stookolie;2010;;182.4;755.5;491.1;;1071.3
410;Nederlandse economie totaal;Stookolie;2011;;220.2;889.6;435.1;;1120.0
411;Nederlandse economie totaal;Stookolie;2012;;212.5;829.8;475.0;;1082.2
412;Nederlandse economie totaal;Stookolie;2013;;232.5;791.8;443.1;;1001.8
413;Nederlandse economie totaal;Stookolie;2014;;255.7;739.7;449.5;;928.7
414;Nederlandse economie totaal;Stookolie;2015;;235.7;920.4;507.3;;1189.1
415;Nederlandse economie totaal;Stookolie;2016;;296.2;872.5;639.0;;1225.8
416;Nederlandse economie totaal;Stookolie;2017;;351.9;613.4;603.6;;908.4
417;Nederlandse economie totaal;Stookolie;2018;;394.5;536.7;642.7;;785.3
418;Nederlandse economie totaal;Stookolie;2019;;399.3;492.7;648.6;;738.5
419;Nederlandse economie totaal;Stookolie;2020;;293.8;831.9;618.7;;1122.0
420;Nederlandse economie totaal;Petroleum;2000;;;;;;
421;Nederlandse economie totaal;Petroleum;2001;;;;;;
422;Nederlandse economie totaal;Petroleum;2002;;;;;;
423;Nederlandse economie totaal;Petroleum;2003;;;;;;
424;Nederlandse economie totaal;Petroleum;2004;;;;;;
425;Nederlandse economie totaal;Petroleum;2005;;;;;;
426;Nederlandse economie totaal;Petroleum;2006;;;;;;
427;Nederlandse economie totaal;Petroleum;2007;;;;;;
428;Nederlandse economie totaal;Petroleum;2008;;;;;;
429;Nederlandse economie totaal;Petroleum;2009;;;;;;
430;Nederlandse economie totaal;Petroleum;2010;;;;;;
431;Nederlandse economie totaal;Petroleum;2011;;;;;;
432;Nederlandse economie totaal;Petroleum;2012;;;;;;
433;Nederlandse economie totaal;Petroleum;2013;;;;;;
434;Nederlandse economie totaal;Petroleum;2014;;;;;;
435;Nederlandse economie totaal;Petroleum;2015;;;;;;
436;Nederlandse economie totaal;Petroleum;2016;;;;;;
437;Nederlandse economie totaal;Petroleum;2017;;;;;;
438;Nederlandse economie totaal;Petroleum;2018;;;;;;
439;Nederlandse economie totaal;Petroleum;2019;;;;;;
440;Nederlandse economie totaal;Petroleum;2020;;;;;;
441;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2000;;257.0;53.9;238.1;;36.0
442;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2001;;264.4;59.5;241.4;;36.8
443;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2002;;270.8;57.7;248.3;;35.9
444;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2003;;274.3;44.3;264.3;;35.4
445;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2004;;297.4;66.8;283.1;;51.5
446;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2005;;303.9;70.2;278.1;;46.1
447;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2006;;303.6;81.1;271.2;;49.0
448;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2007;;313.5;74.1;288.5;;50.7
449;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2008;;292.3;73.8;264.8;;46.4
450;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2009;;277.8;68.4;260.4;;50.6
451;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2010;;281.9;66.2;267.4;;50.1
452;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2011;;295.1;100.2;265.2;;69.4
453;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2012;;288.7;84.5;278.4;;73.9
454;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2013;;321.0;129.2;258.9;;67.2
455;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2014;;380.1;179.6;278.2;;76.0
456;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2015;;383.5;222.2;280.7;;117.0
457;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2016;;368.4;181.0;293.8;;111.2
458;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2017;;344.9;159.6;278.7;;94.4
459;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2018;;367.9;192.6;276.2;;99.6
460;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2019;;336.9;152.7;278.0;;96.1
461;Nederlandse economie totaal;Raffinaderijgas, ethaan en LPG;2020;;338.3;163.7;262.4;;86.8
462;Nederlandse economie totaal;Overige aardolieproducten;2000;;102.8;95.6;127.7;;119.5
463;Nederlandse economie totaal;Overige aardolieproducten;2001;;100.5;117.8;118.4;;135.8
464;Nederlandse economie totaal;Overige aardolieproducten;2002;;99.1;114.8;124.3;;141.2
465;Nederlandse economie totaal;Overige aardolieproducten;2003;;101.6;111.9;121.4;;132.3
466;Nederlandse economie totaal;Overige aardolieproducten;2004;;131.1;172.1;121.4;;158.4
467;Nederlandse economie totaal;Overige aardolieproducten;2005;;164.3;194.5;110.4;;140.5
468;Nederlandse economie totaal;Overige aardolieproducten;2006;;143.2;201.6;107.1;;163.4
469;Nederlandse economie totaal;Overige aardolieproducten;2007;;107.9;164.1;116.9;;168.6
470;Nederlandse economie totaal;Overige aardolieproducten;2008;;102.8;163.9;122.3;;175.9
471;Nederlandse economie totaal;Overige aardolieproducten;2009;;75.4;138.5;116.3;;187.5
472;Nederlandse economie totaal;Overige aardolieproducten;2010;;104.9;172.5;132.9;;202.9
473;Nederlandse economie totaal;Overige aardolieproducten;2011;;98.1;157.7;142.3;;199.0
474;Nederlandse economie totaal;Overige aardolieproducten;2012;;104.0;171.2;135.3;;202.7
475;Nederlandse economie totaal;Overige aardolieproducten;2013;;113.5;172.5;134.9;;194.4
476;Nederlandse economie totaal;Overige aardolieproducten;2014;;124.1;180.8;142.3;;195.5
477;Nederlandse economie totaal;Overige aardolieproducten;2015;;181.6;252.3;144.0;;209.2
478;Nederlandse economie totaal;Overige aardolieproducten;2016;;222.9;343.9;181.1;;293.9
479;Nederlandse economie totaal;Overige aardolieproducten;2017;;231.5;869.7;310.4;;920.0
480;Nederlandse economie totaal;Overige aardolieproducten;2018;;247.9;1002.6;327.8;;1084.5
481;Nederlandse economie totaal;Overige aardolieproducten;2019;;323.1;838.0;372.9;;876.4
482;Nederlandse economie totaal;Overige aardolieproducten;2020;;163.3;275.2;180.6;;326.2
483;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2000;;22.1;0.8;26.3;;5.0
484;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2001;;25.9;1.8;31.5;;7.4
485;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2002;;29.3;4.7;36.3;;11.7
486;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2003;;27.9;3.5;36.2;;11.8
487;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2004;;32.6;8.3;39.0;;14.7
488;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2005;;40.5;14.3;39.5;;13.3
489;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2006;;39.4;10.9;41.5;;13.0
490;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2007;;40.6;13.2;41.3;;13.9
491;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2008;;48.2;15.0;45.5;;12.3
492;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2009;;57.8;21.4;47.8;;11.5
493;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2010;;63.2;24.4;50.8;;12.0
494;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2011;;60.7;23.5;47.2;;10.0
495;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2012;;61.9;20.9;52.0;;10.9
496;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2013;;52.9;14.7;50.5;;12.4
497;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2014;;46.8;7.2;52.5;;12.8
498;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2015;;46.9;5.1;54.0;;12.3
499;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2016;;48.4;4.5;54.2;;10.3
500;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2017;;50.2;3.4;57.1;;10.2
501;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2018;;50.5;5.0;56.2;;10.7
502;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2019;;65.3;15.8;60.3;;10.8
503;Nederlandse economie totaal;Hout, houtafval, houtskool, e.d.;2020;;94.5;42.3;64.1;;11.8
504;Nederlandse economie totaal;Vloeibare biobrandstoffen;2000;;0.0;0.0;0.0;;0.0
505;Nederlandse economie totaal;Vloeibare biobrandstoffen;2001;;0.0;0.0;0.0;;0.0
506;Nederlandse economie totaal;Vloeibare biobrandstoffen;2002;;0.8;0.8;0.0;;0.0
507;Nederlandse economie totaal;Vloeibare biobrandstoffen;2003;;0.0;0.0;0.0;;0.0
508;Nederlandse economie totaal;Vloeibare biobrandstoffen;2004;;4.0;3.5;0.7;;0.3
509;Nederlandse economie totaal;Vloeibare biobrandstoffen;2005;;14.2;11.5;2.8;;0.2
510;Nederlandse economie totaal;Vloeibare biobrandstoffen;2006;;20.0;13.1;7.1;;0.3
511;Nederlandse economie totaal;Vloeibare biobrandstoffen;2007;;30.1;17.0;18.9;;2.8
512;Nederlandse economie totaal;Vloeibare biobrandstoffen;2008;;33.4;22.5;21.0;;6.2
513;Nederlandse economie totaal;Vloeibare biobrandstoffen;2009;;35.5;11.3;29.7;;4.9
514;Nederlandse economie totaal;Vloeibare biobrandstoffen;2010;;19.6;7.0;23.9;;13.8
515;Nederlandse economie totaal;Vloeibare biobrandstoffen;2011;;23.8;8.6;28.4;;11.4
516;Nederlandse economie totaal;Vloeibare biobrandstoffen;2012;;28.3;7.8;57.4;;34.6
517;Nederlandse economie totaal;Vloeibare biobrandstoffen;2013;;29.8;2.3;77.7;;46.4
518;Nederlandse economie totaal;Vloeibare biobrandstoffen;2014;;32.3;7.5;80.8;;57.3
519;Nederlandse economie totaal;Vloeibare biobrandstoffen;2015;;29.1;7.8;75.8;;54.4
520;Nederlandse economie totaal;Vloeibare biobrandstoffen;2016;;21.8;7.1;66.3;;49.2
521;Nederlandse economie totaal;Vloeibare biobrandstoffen;2017;;37.4;8.1;88.2;;60.8
522;Nederlandse economie totaal;Vloeibare biobrandstoffen;2018;;53.2;10.3;96.3;;47.3
523;Nederlandse economie totaal;Vloeibare biobrandstoffen;2019;;67.8;10.0;109.4;;51.7
524;Nederlandse economie totaal;Vloeibare biobrandstoffen;2020;;78.3;17.9;117.4;;58.4
525;Nederlandse economie totaal;Biogas;2000;;5.2;0.0;5.2;;0.0
526;Nederlandse economie totaal;Biogas;2001;;5.4;0.0;5.4;;0.0
527;Nederlandse economie totaal;Biogas;2002;;5.6;0.0;5.6;;0.0
528;Nederlandse economie totaal;Biogas;2003;;5.4;0.0;5.4;;0.0
529;Nederlandse economie totaal;Biogas;2004;;5.3;0.0;5.3;;0.0
530;Nederlandse economie totaal;Biogas;2005;;5.1;0.0;5.1;;0.0
531;Nederlandse economie totaal;Biogas;2006;;5.9;0.0;5.9;;0.0
532;Nederlandse economie totaal;Biogas;2007;;7.2;0.0;7.2;;0.0
533;Nederlandse economie totaal;Biogas;2008;;9.3;0.0;9.3;;0.0
534;Nederlandse economie totaal;Biogas;2009;;10.9;0.0;10.9;;0.0
535;Nederlandse economie totaal;Biogas;2010;;12.0;0.0;12.0;;0.0
536;Nederlandse economie totaal;Biogas;2011;;12.0;0.0;12.0;;0.0
537;Nederlandse economie totaal;Biogas;2012;;12.2;0.0;12.2;;0.0
538;Nederlandse economie totaal;Biogas;2013;;12.8;0.0;12.8;;0.0
539;Nederlandse economie totaal;Biogas;2014;;13.1;0.0;13.1;;0.0
540;Nederlandse economie totaal;Biogas;2015;;13.7;0.0;13.7;;0.0
541;Nederlandse economie totaal;Biogas;2016;;13.3;0.0;13.3;;0.0
542;Nederlandse economie totaal;Biogas;2017;;13.4;0.0;13.4;;0.0
543;Nederlandse economie totaal;Biogas;2018;;13.7;0.0;13.7;;0.0
544;Nederlandse economie totaal;Biogas;2019;;14.9;0.0;14.9;;0.0
545;Nederlandse economie totaal;Biogas;2020;;17.4;0.0;17.4;;0.0
546;Nederlandse economie totaal;Elektriciteit;2000;;390.4;82.6;322.3;;14.5
547;Nederlandse economie totaal;Elektriciteit;2001;;398.4;77.4;336.2;;15.2
548;Nederlandse economie totaal;Elektriciteit;2002;;387.2;75.1;328.2;;16.2
549;Nederlandse economie totaal;Elektriciteit;2003;;410.4;74.9;349.2;;13.7
550;Nederlandse economie totaal;Elektriciteit;2004;;421.0;77.1;362.7;;18.7
551;Nederlandse economie totaal;Elektriciteit;2005;;430.1;85.3;364.2;;19.4
552;Nederlandse economie totaal;Elektriciteit;2006;;434.0;98.4;356.8;;21.2
553;Nederlandse economie totaal;Elektriciteit;2007;;442.6;83.1;379.2;;19.7
554;Nederlandse economie totaal;Elektriciteit;2008;;444.2;89.9;387.1;;32.8
555;Nederlandse economie totaal;Elektriciteit;2009;;428.7;55.6;411.1;;38.0
556;Nederlandse economie totaal;Elektriciteit;2010;;440.7;56.1;430.7;;46.1
557;Nederlandse economie totaal;Elektriciteit;2011;;444.2;74.2;411.4;;41.5
558;Nederlandse economie totaal;Elektriciteit;2012;;427.1;115.8;365.5;;54.2
559;Nederlandse economie totaal;Elektriciteit;2013;;432.2;119.7;366.6;;54.1
560;Nederlandse economie totaal;Elektriciteit;2014;;421.8;118.3;368.8;;65.3
561;Nederlandse economie totaal;Elektriciteit;2015;;431.8;110.7;400.3;;79.2
562;Nederlandse economie totaal;Elektriciteit;2016;;436.9;87.3;419.3;;69.6
563;Nederlandse economie totaal;Elektriciteit;2017;;437.9;80.8;425.3;;68.2
564;Nederlandse economie totaal;Elektriciteit;2018;;443.9;96.3;415.2;;67.6
565;Nederlandse economie totaal;Elektriciteit;2019;;445.1;73.5;442.0;;70.4
566;Nederlandse economie totaal;Elektriciteit;2020;;438.0;71.2;447.6;;80.8
567;Nederlandse economie totaal;Stoom en/of warm water;2000;;172.8;0.0;172.8;;0.0
568;Nederlandse economie totaal;Stoom en/of warm water;2001;;172.4;0.0;172.4;;0.0
569;Nederlandse economie totaal;Stoom en/of warm water;2002;;179.6;0.0;179.6;;0.0
570;Nederlandse economie totaal;Stoom en/of warm water;2003;;182.4;0.0;182.4;;0.0
571;Nederlandse economie totaal;Stoom en/of warm water;2004;;188.1;0.0;188.1;;0.0
572;Nederlandse economie totaal;Stoom en/of warm water;2005;;179.2;0.0;179.2;;0.0
573;Nederlandse economie totaal;Stoom en/of warm water;2006;;153.1;0.0;153.1;;0.0
574;Nederlandse economie totaal;Stoom en/of warm water;2007;;151.6;0.0;151.6;;0.0
575;Nederlandse economie totaal;Stoom en/of warm water;2008;;153.6;0.0;153.6;;0.0
