ID;HerkomstVanUitvoer;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4;WaardeInWerkelijkePrijzen_5;WaardePrijsniveau2005_6;VolumemutatieTOVVoorafgaandJaar_7;Prijsindexcijfers_8;WaardeInWerkelijkePrijzen_9;WaardePrijsniveau2005_10;VolumemutatieTOVVoorafgaandJaar_11;Prijsindexcijfers_12
208;08 Delfstoffenwinning (geen olie en gas);1996;292.0;284.0;9.1;102.8;255.0;239.0;1.9;106.7;37.0;45.0;111.1;81.3
209;08 Delfstoffenwinning (geen olie en gas);1997;330.0;315.0;11.0;104.7;279.0;258.0;7.8;108.3;51.0;60.0;32.4;84.7
210;08 Delfstoffenwinning (geen olie en gas);1998;301.0;333.0;5.5;90.5;252.0;277.0;7.5;91.0;49.0;57.0;-5.9;86.4
211;08 Delfstoffenwinning (geen olie en gas);1999;406.0;486.0;46.2;83.5;355.0;429.0;54.8;82.8;51.0;58.0;2.0;88.2
212;08 Delfstoffenwinning (geen olie en gas);2000;416.0;505.0;3.9;82.3;360.0;443.0;3.4;81.2;56.0;62.0;7.8;89.8
213;08 Delfstoffenwinning (geen olie en gas);2001;459.0;497.0;-1.7;92.4;400.0;432.0;-2.5;92.6;59.0;65.0;3.6;91.3
214;08 Delfstoffenwinning (geen olie en gas);2002;485.0;498.0;0.2;97.4;440.0;448.0;3.8;98.1;45.0;49.0;-23.7;91.3
215;08 Delfstoffenwinning (geen olie en gas);2003;459.0;480.0;-3.5;95.6;414.0;433.0;-3.4;95.6;45.0;47.0;-4.4;95.6
216;08 Delfstoffenwinning (geen olie en gas);2004;461.0;468.0;-2.6;98.5;416.0;423.0;-2.4;98.4;45.0;45.0;-4.4;100.0
217;08 Delfstoffenwinning (geen olie en gas);2005;482.0;482.0;3.0;100.0;447.0;447.0;5.8;100.0;35.0;35.0;-22.2;100.0
218;08 Delfstoffenwinning (geen olie en gas);2006;479.0;473.0;-1.9;101.3;448.0;442.0;-1.1;101.4;31.0;31.0;-11.4;100.0
219;08 Delfstoffenwinning (geen olie en gas);2007;502.0;474.0;0.2;105.9;476.0;446.0;0.9;106.7;26.0;28.0;-9.7;92.9
220;08 Delfstoffenwinning (geen olie en gas);2008;564.0;464.0;-2.2;121.7;534.0;434.0;-2.7;123.1;30.0;30.0;7.7;99.5
221;08 Delfstoffenwinning (geen olie en gas);2009;502.0;404.0;-12.8;124.1;477.0;378.0;-12.9;126.3;25.0;27.0;-10.0;92.1
222;08 Delfstoffenwinning (geen olie en gas);2010;585.0;466.0;15.1;125.6;561.0;437.0;15.7;128.3;24.0;28.0;4.0;85.0
223;08 Delfstoffenwinning (geen olie en gas);2011;611.0;450.0;-3.4;135.9;586.0;422.0;-3.6;139.0;25.0;28.0;0.0;88.6
224;08 Delfstoffenwinning (geen olie en gas);2012;588.0;422.0;-6.2;139.4;563.0;393.0;-6.7;143.1;25.0;29.0;4.0;85.2
225;09 Dienstverlening delfstoffenwinning;1988;;;;;;;;;;;;
226;09 Dienstverlening delfstoffenwinning;1989;;;;;;;;;;;;
227;09 Dienstverlening delfstoffenwinning;1990;;;;;;;;;;;;
228;09 Dienstverlening delfstoffenwinning;1991;;;;;;;;;;;;
229;09 Dienstverlening delfstoffenwinning;1992;;;;;;;;;;;;
230;09 Dienstverlening delfstoffenwinning;1993;;;;;;;;;;;;
231;09 Dienstverlening delfstoffenwinning;1994;;;;;;;;;;;;
232;09 Dienstverlening delfstoffenwinning;1995;;;;;;;;;;;;
233;09 Dienstverlening delfstoffenwinning;1996;;;;;;;;;;;;
234;09 Dienstverlening delfstoffenwinning;1997;;;;;;;;;;;;
235;09 Dienstverlening delfstoffenwinning;1998;;;;;;;;;;;;
236;09 Dienstverlening delfstoffenwinning;1999;;;;;;;;;;;;
237;09 Dienstverlening delfstoffenwinning;2000;;;;;;;;;;;;
238;09 Dienstverlening delfstoffenwinning;2001;;;;;;;;;;;;
239;09 Dienstverlening delfstoffenwinning;2002;;;;;;;;;;;;
240;09 Dienstverlening delfstoffenwinning;2003;;;;;;;;;;;;
241;09 Dienstverlening delfstoffenwinning;2004;;;;;;;;;;;;
242;09 Dienstverlening delfstoffenwinning;2005;;;;;;;;;;;;
243;09 Dienstverlening delfstoffenwinning;2006;;;;;;;;;;;;
244;09 Dienstverlening delfstoffenwinning;2007;;;;;;;;;;;;
245;09 Dienstverlening delfstoffenwinning;2008;;;;;;;;;;;;
246;09 Dienstverlening delfstoffenwinning;2009;;;;;;;;;;;;
247;09 Dienstverlening delfstoffenwinning;2010;;;;;;;;;;;;
248;09 Dienstverlening delfstoffenwinning;2011;;;;;;;;;;;;
249;09 Dienstverlening delfstoffenwinning;2012;;;;;;;;;;;;
250;C Industrie;1988;61488.0;77636.0;;79.2;59640.0;75082.0;;79.4;1848.0;2629.0;;70.3
251;C Industrie;1989;69623.0;83182.0;7.1;83.7;67548.0;80352.0;7.0;84.1;2075.0;2922.0;11.1;71.0
252;C Industrie;1990;71963.0;86753.0;4.3;83.0;69922.0;83997.0;4.5;83.2;2041.0;2816.0;-3.6;72.5
253;C Industrie;1991;73230.0;88902.0;2.5;82.4;71052.0;86054.0;2.4;82.6;2178.0;2914.0;3.5;74.7
254;C Industrie;1992;73248.0;90510.0;1.8;80.9;71100.0;87766.0;2.0;81.0;2148.0;2794.0;-4.1;76.9
255;C Industrie;1993;72503.0;92129.0;1.8;78.7;70214.0;89282.0;1.7;78.6;2289.0;2900.0;3.8;78.9
256;C Industrie;1994;76993.0;97092.0;5.4;79.3;74529.0;94068.0;5.4;79.2;2464.0;3080.0;6.2;80.0
257;C Industrie;1995;84084.0;104048.0;7.2;80.8;81688.0;101108.0;7.5;80.8;2396.0;3004.0;-2.5;79.8
258;C Industrie;1996;87023.0;106708.0;2.6;81.6;84666.0;103864.0;2.7;81.5;2357.0;2907.0;-3.2;81.1
259;C Industrie;1997;95406.0;113557.0;6.4;84.0;92709.0;110298.0;6.2;84.1;2697.0;3327.0;14.4;81.1
260;C Industrie;1998;96916.0;117546.0;3.5;82.4;94137.0;114267.0;3.6;82.4;2779.0;3346.0;0.6;83.0
261;C Industrie;1999;100500.0;121784.0;3.6;82.5;97058.0;117805.0;3.1;82.4;3442.0;4044.0;20.8;85.1
262;C Industrie;2000;119259.0;130630.0;7.3;91.3;114896.0;125649.0;6.7;91.4;4363.0;5028.0;24.3;86.8
263;C Industrie;2001;117215.0;127489.0;-2.4;91.9;113087.0;122939.0;-2.2;92.0;4128.0;4579.0;-8.9;90.2
264;C Industrie;2002;118223.0;130009.0;2.0;90.9;113934.0;125410.0;2.0;90.8;4289.0;4628.0;1.1;92.7
265;C Industrie;2003;115278.0;126768.0;-2.5;90.9;110761.0;122042.0;-2.7;90.8;4517.0;4749.0;2.6;95.1
266;C Industrie;2004;123268.0;131419.0;3.7;93.8;118612.0;126701.0;3.8;93.6;4656.0;4750.0;0.0;98.0
267;C Industrie;2005;132395.0;132395.0;0.7;100.0;126914.0;126914.0;0.2;100.0;5481.0;5481.0;15.4;100.0
268;C Industrie;2006;144925.0;138732.0;4.8;104.5;139419.0;133315.0;5.0;104.6;5506.0;5417.0;-1.2;101.6
269;C Industrie;2007;156551.0;145355.0;4.8;107.7;150950.0;139985.0;5.0;107.8;5601.0;5362.0;-1.0;104.5
270;C Industrie;2008;160731.0;140420.0;-3.4;114.5;154843.0;134931.0;-3.6;114.8;5888.0;5489.0;2.4;107.3
271;C Industrie;2009;129638.0;126850.0;-9.7;102.2;123961.0;121642.0;-9.8;101.9;5677.0;5227.0;-4.8;108.6
272;C Industrie;2010;154871.0;138371.0;9.1;111.9;148767.0;132833.0;9.2;112.0;6104.0;5567.0;6.5;109.6
273;C Industrie;2011;175632.0;143260.0;3.5;122.6;169174.0;137446.0;3.5;123.1;6458.0;5846.0;5.0;110.5
274;C Industrie;2012;181455.0;143971.0;0.5;126.0;174810.0;138019.0;0.4;126.7;6645.0;5996.0;2.6;110.8
275;10 Voedingsmiddelenindustrie;1988;11507.0;12556.0;;91.6;11314.0;12316.0;;91.9;193.0;254.0;;76.1
276;10 Voedingsmiddelenindustrie;1989;13607.0;13578.0;8.1;100.2;13402.0;13324.0;8.2;100.6;205.0;268.0;5.7;76.5
277;10 Voedingsmiddelenindustrie;1990;13609.0;14147.0;4.2;96.2;13399.0;13889.0;4.2;96.5;210.0;271.0;1.0;77.6
278;10 Voedingsmiddelenindustrie;1991;14993.0;15609.0;10.3;96.1;14774.0;15341.0;10.5;96.3;219.0;277.0;2.4;79.0
279;10 Voedingsmiddelenindustrie;1992;15646.0;16116.0;3.2;97.1;15418.0;15843.0;3.3;97.3;228.0;282.0;1.8;80.8
280;10 Voedingsmiddelenindustrie;1993;15104.0;16586.0;2.9;91.1;14882.0;16324.0;3.0;91.2;222.0;269.0;-4.8;82.7
281;10 Voedingsmiddelenindustrie;1994;16004.0;17252.0;4.0;92.8;15777.0;16984.0;4.0;92.9;227.0;273.0;1.8;83.0
282;10 Voedingsmiddelenindustrie;1995;16983.0;18183.0;5.4;93.4;16751.0;17903.0;5.4;93.6;232.0;285.0;4.4;81.3
283;10 Voedingsmiddelenindustrie;1996;16934.0;18191.0;0.0;93.1;16701.0;17910.0;0.0;93.3;233.0;287.0;0.4;81.3
284;10 Voedingsmiddelenindustrie;1997;18030.0;18457.0;1.5;97.7;17766.0;18146.0;1.3;97.9;264.0;321.0;12.0;82.2
285;10 Voedingsmiddelenindustrie;1998;18491.0;19182.0;3.9;96.4;18231.0;18877.0;4.0;96.6;260.0;311.0;-3.0;83.5
286;10 Voedingsmiddelenindustrie;1999;18421.0;19754.0;3.0;93.3;18159.0;19450.0;3.0;93.4;262.0;309.0;-0.8;84.8
287;10 Voedingsmiddelenindustrie;2000;19802.0;20368.0;3.1;97.2;19524.0;20052.0;3.1;97.4;278.0;322.0;4.2;86.3
288;10 Voedingsmiddelenindustrie;2001;20514.0;20091.0;-1.4;102.1;20226.0;19774.0;-1.4;102.3;288.0;323.0;0.4;89.1
289;10 Voedingsmiddelenindustrie;2002;20455.0;20144.0;0.3;101.5;20189.0;19857.0;0.4;101.7;266.0;288.0;-10.8;92.2
290;10 Voedingsmiddelenindustrie;2003;19973.0;19968.0;-0.9;100.0;19691.0;19675.0;-0.9;100.1;282.0;295.0;2.3;95.6
291;10 Voedingsmiddelenindustrie;2004;20625.0;20635.0;3.3;100.0;20375.0;20381.0;3.6;100.0;250.0;254.0;-13.8;98.4
292;10 Voedingsmiddelenindustrie;2005;21025.0;21025.0;1.9;100.0;20776.0;20776.0;1.9;100.0;249.0;249.0;-2.0;100.0
293;10 Voedingsmiddelenindustrie;2006;22150.0;21636.0;2.9;102.4;21911.0;21397.0;3.0;102.4;239.0;239.0;-4.0;100.0
294;10 Voedingsmiddelenindustrie;2007;24751.0;22218.0;2.7;111.4;24533.0;22006.0;2.8;111.5;218.0;211.0;-11.7;103.3
295;10 Voedingsmiddelenindustrie;2008;26780.0;22624.0;1.8;118.4;26555.0;22411.0;1.8;118.5;225.0;212.0;0.5;106.1
296;10 Voedingsmiddelenindustrie;2009;25106.0;22776.0;0.7;110.2;24893.0;22575.0;0.7;110.3;213.0;198.0;-6.7;107.7
297;10 Voedingsmiddelenindustrie;2010;27582.0;23459.0;3.0;117.6;27375.0;23265.0;3.1;117.7;207.0;191.0;-3.3;108.2
298;10 Voedingsmiddelenindustrie;2011;31141.0;24430.0;4.1;127.5;30940.0;24239.0;4.2;127.6;201.0;187.0;-2.4;107.7
299;10 Voedingsmiddelenindustrie;2012;32291.0;24866.0;1.8;129.9;32088.0;24673.0;1.8;130.1;203.0;189.0;1.0;107.7
300;10-12 Voedings-, genotmiddelenindustrie;1988;13306.0;15143.0;;87.9;13051.0;14814.0;;88.1;255.0;348.0;;73.3
301;10-12 Voedings-, genotmiddelenindustrie;1989;15770.0;16473.0;8.8;95.7;15497.0;16121.0;8.8;96.1;273.0;371.0;6.7;73.5
302;10-12 Voedings-, genotmiddelenindustrie;1990;15984.0;17235.0;4.6;92.7;15701.0;16874.0;4.7;93.1;283.0;379.0;2.2;74.6
303;10-12 Voedings-, genotmiddelenindustrie;1991;17676.0;19112.0;10.9;92.5;17375.0;18733.0;11.0;92.8;301.0;394.0;3.9;76.4
304;10-12 Voedings-, genotmiddelenindustrie;1992;18427.0;19687.0;3.0;93.6;18118.0;19306.0;3.1;93.8;309.0;394.0;0.0;78.4
305;10-12 Voedings-, genotmiddelenindustrie;1993;17918.0;20203.0;2.6;88.7;17613.0;19834.0;2.7;88.8;305.0;379.0;-3.9;80.5
306;10-12 Voedings-, genotmiddelenindustrie;1994;19078.0;21194.0;4.9;90.0;18764.0;20815.0;4.9;90.1;314.0;389.0;2.6;80.8
307;10-12 Voedings-, genotmiddelenindustrie;1995;20378.0;22387.0;5.6;91.0;20060.0;21996.0;5.7;91.2;318.0;400.0;2.9;79.5
308;10-12 Voedings-, genotmiddelenindustrie;1996;20609.0;22505.0;0.5;91.6;20279.0;22101.0;0.5;91.8;330.0;414.0;3.5;79.8
309;10-12 Voedings-, genotmiddelenindustrie;1997;21889.0;22899.0;1.8;95.6;21519.0;22456.0;1.6;95.8;370.0;459.0;10.9;80.6
310;10-12 Voedings-, genotmiddelenindustrie;1998;22544.0;23732.0;3.6;95.0;22184.0;23304.0;3.8;95.2;360.0;438.0;-4.6;82.2
311;10-12 Voedings-, genotmiddelenindustrie;1999;22749.0;24521.0;3.3;92.8;22376.0;24087.0;3.4;92.9;373.0;444.0;1.4;84.0
312;10-12 Voedings-, genotmiddelenindustrie;2000;24447.0;25259.0;3.0;96.8;24055.0;24811.0;3.0;97.0;392.0;457.0;2.9;85.8
313;10-12 Voedings-, genotmiddelenindustrie;2001;25416.0;25067.0;-0.8;101.4;25011.0;24619.0;-0.8;101.6;405.0;457.0;0.0;88.6
314;10-12 Voedings-, genotmiddelenindustrie;2002;25994.0;25665.0;2.4;101.3;25629.0;25268.0;2.6;101.4;365.0;398.0;-12.8;91.6
315;10-12 Voedings-, genotmiddelenindustrie;2003;25094.0;25018.0;-2.5;100.3;24706.0;24613.0;-2.6;100.4;388.0;407.0;2.2;95.3
316;10-12 Voedings-, genotmiddelenindustrie;2004;25453.0;25492.0;1.9;99.8;25096.0;25129.0;2.1;99.9;357.0;363.0;-10.8;98.4
317;10-12 Voedings-, genotmiddelenindustrie;2005;26086.0;26086.0;2.3;100.0;25722.0;25722.0;2.4;100.0;364.0;364.0;0.3;100.0
318;10-12 Voedings-, genotmiddelenindustrie;2006;27460.0;26878.0;3.0;102.2;27106.0;26527.0;3.1;102.2;354.0;351.0;-3.6;100.9
319;10-12 Voedings-, genotmiddelenindustrie;2007;30411.0;27785.0;3.4;109.4;30068.0;27456.0;3.5;109.5;343.0;329.0;-6.2;104.2
320;10-12 Voedings-, genotmiddelenindustrie;2008;31955.0;27583.0;-0.7;115.8;31552.0;27207.0;-0.9;116.0;403.0;378.0;14.9;106.6
321;10-12 Voedings-, genotmiddelenindustrie;2009;30128.0;27558.0;-0.1;109.3;29742.0;27203.0;0.0;109.3;386.0;356.0;-6.0;108.5
322;10-12 Voedings-, genotmiddelenindustrie;2010;32774.0;28309.0;2.7;115.8;32401.0;27969.0;2.8;115.8;373.0;341.0;-4.1;109.4
323;10-12 Voedings-, genotmiddelenindustrie;2011;36649.0;29406.0;3.9;124.6;36283.0;29069.0;3.9;124.8;366.0;335.0;-1.6;109.1
324;10-12 Voedings-, genotmiddelenindustrie;2012;37741.0;29573.0;0.6;127.6;37369.0;29232.0;0.6;127.8;372.0;341.0;1.6;109.1
325;11 Drankenindustrie;1988;673.0;815.0;;82.6;648.0;782.0;;82.9;25.0;34.0;;72.5
326;11 Drankenindustrie;1989;778.0;898.0;10.1;86.7;751.0;861.0;10.2;87.2;27.0;37.0;8.0;72.5
327;11 Drankenindustrie;1990;831.0;973.0;8.4;85.4;801.0;933.0;8.3;85.9;30.0;41.0;11.1;72.5
328;11 Drankenindustrie;1991;1026.0;1174.0;20.7;87.4;989.0;1126.0;20.7;87.9;37.0;50.0;20.0;74.5
329;11 Drankenindustrie;1992;1045.0;1224.0;4.3;85.4;1005.0;1175.0;4.3;85.6;40.0;51.0;2.7;78.5
330;11 Drankenindustrie;1993;1061.0;1252.0;2.3;84.7;1018.0;1200.0;2.2;84.8;43.0;54.0;5.0;80.3
331;11 Drankenindustrie;1994;1165.0;1392.0;11.1;83.7;1118.0;1335.0;11.2;83.8;47.0;59.0;9.3;80.3
332;11 Drankenindustrie;1995;1290.0;1533.0;10.1;84.2;1238.0;1470.0;10.1;84.2;52.0;65.0;10.6;80.3
333;11 Drankenindustrie;1996;1340.0;1560.0;1.8;85.9;1292.0;1503.0;2.3;86.0;48.0;59.0;-9.6;82.0
334;11 Drankenindustrie;1997;1390.0;1560.0;0.0;89.1;1339.0;1500.0;-0.2;89.3;51.0;62.0;6.3;82.0
335;11 Drankenindustrie;1998;1394.0;1533.0;-1.7;90.9;1345.0;1476.0;-1.6;91.1;49.0;59.0;-5.9;83.7
336;11 Drankenindustrie;1999;1501.0;1622.0;5.8;92.5;1446.0;1561.0;5.7;92.7;55.0;63.0;8.2;86.9
337;11 Drankenindustrie;2000;1638.0;1696.0;4.5;96.6;1580.0;1633.0;4.6;96.8;58.0;64.0;1.8;90.0
338;11 Drankenindustrie;2001;1840.0;1852.0;9.2;99.4;1783.0;1791.0;9.7;99.6;57.0;62.0;-3.4;91.6
339;11 Drankenindustrie;2002;2050.0;1986.0;7.2;103.2;2008.0;1941.0;8.4;103.5;42.0;45.0;-28.1;93.8
340;11 Drankenindustrie;2003;1980.0;1976.0;-0.5;100.2;1934.0;1929.0;-0.6;100.3;46.0;47.0;4.8;98.1
341;11 Drankenindustrie;2004;1839.0;1875.0;-5.1;98.1;1792.0;1827.0;-5.3;98.1;47.0;48.0;2.2;98.1
342;11 Drankenindustrie;2005;2021.0;2021.0;7.8;100.0;1968.0;1968.0;7.7;100.0;53.0;53.0;10.6;100.0
343;11 Drankenindustrie;2006;2363.0;2317.0;14.6;102.0;2307.0;2262.0;14.9;102.0;56.0;55.0;3.8;101.8
344;11 Drankenindustrie;2007;2679.0;2525.0;9.0;106.1;2618.0;2467.0;9.1;106.1;61.0;58.0;5.4;105.3
345;11 Drankenindustrie;2008;2613.0;2422.0;-4.1;107.9;2492.0;2311.0;-6.3;107.9;121.0;112.0;93.4;107.9
346;11 Drankenindustrie;2009;2480.0;2245.0;-7.3;110.5;2366.0;2142.0;-7.3;110.5;114.0;104.0;-7.4;109.9
347;11 Drankenindustrie;2010;2480.0;2231.0;-0.6;111.2;2374.0;2136.0;-0.3;111.1;106.0;95.0;-8.8;112.0
348;11 Drankenindustrie;2011;2535.0;2223.0;-0.4;114.1;2431.0;2130.0;-0.3;114.1;104.0;93.0;-1.9;112.0
349;11 Drankenindustrie;2012;2715.0;2310.0;3.9;117.5;2607.0;2214.0;3.9;117.7;108.0;96.0;3.8;112.0
350;12 Tabaksindustrie;1988;1126.0;1712.0;;65.8;1089.0;1654.0;;65.8;37.0;60.0;;61.8
351;12 Tabaksindustrie;1989;1385.0;1961.0;14.6;70.6;1344.0;1897.0;14.7;70.8;41.0;66.0;10.8;61.8
352;12 Tabaksindustrie;1990;1544.0;2094.0;6.8;73.7;1501.0;2029.0;6.9;74.0;43.0;68.0;2.4;63.3
353;12 Tabaksindustrie;1991;1657.0;2315.0;10.6;71.6;1612.0;2249.0;10.9;71.7;45.0;68.0;0.0;66.2
354;12 Tabaksindustrie;1992;1736.0;2317.0;0.1;74.9;1695.0;2257.0;0.4;75.1;41.0;60.0;-11.1;67.9
355;12 Tabaksindustrie;1993;1753.0;2319.0;0.1;75.6;1713.0;2264.0;0.3;75.7;40.0;56.0;-7.3;71.4
356;12 Tabaksindustrie;1994;1909.0;2524.0;8.8;75.6;1869.0;2469.0;9.0;75.7;40.0;56.0;0.0;71.4
357;12 Tabaksindustrie;1995;2105.0;2646.0;4.8;79.6;2071.0;2598.0;5.2;79.7;34.0;48.0;-15.0;71.4
358;12 Tabaksindustrie;1996;2335.0;2743.0;3.7;85.1;2286.0;2676.0;3.0;85.4;49.0;69.0;44.1;71.4
359;12 Tabaksindustrie;1997;2469.0;2875.0;4.8;85.9;2414.0;2802.0;4.7;86.1;55.0;76.0;10.2;72.8
360;12 Tabaksindustrie;1998;2659.0;3006.0;4.5;88.5;2608.0;2939.0;4.9;88.7;51.0;67.0;-10.9;75.7
361;12 Tabaksindustrie;1999;2827.0;3139.0;4.4;90.1;2771.0;3069.0;4.4;90.3;56.0;71.0;5.9;78.5
362;12 Tabaksindustrie;2000;3007.0;3187.0;1.5;94.4;2951.0;3118.0;1.6;94.6;56.0;70.0;-1.8;80.0
363;12 Tabaksindustrie;2001;3062.0;3115.0;-2.3;98.3;3002.0;3045.0;-2.3;98.6;60.0;71.0;1.8;84.2
364;12 Tabaksindustrie;2002;3489.0;3542.0;13.7;98.5;3432.0;3476.0;14.2;98.7;57.0;65.0;-8.3;87.2
365;12 Tabaksindustrie;2003;3141.0;3068.0;-13.4;102.4;3081.0;3003.0;-13.6;102.6;60.0;65.0;0.0;91.8
366;12 Tabaksindustrie;2004;2989.0;2980.0;-2.9;100.3;2929.0;2919.0;-2.8;100.3;60.0;61.0;-6.7;98.4
367;12 Tabaksindustrie;2005;3040.0;3040.0;2.0;100.0;2978.0;2978.0;2.0;100.0;62.0;62.0;1.7;100.0
368;12 Tabaksindustrie;2006;2947.0;2925.0;-3.8;100.8;2888.0;2868.0;-3.7;100.7;59.0;57.0;-8.1;103.5
369;12 Tabaksindustrie;2007;2981.0;3043.0;4.0;98.0;2917.0;2983.0;4.0;97.8;64.0;60.0;5.1;106.8
370;12 Tabaksindustrie;2008;2562.0;2467.0;-18.9;103.8;2505.0;2414.0;-19.1;103.8;57.0;53.0;-10.9;106.8
371;12 Tabaksindustrie;2009;2542.0;2450.0;-0.7;103.8;2483.0;2396.0;-0.7;103.6;59.0;53.0;0.0;110.6
372;12 Tabaksindustrie;2010;2712.0;2531.0;3.3;107.2;2652.0;2476.0;3.3;107.1;60.0;54.0;1.7;110.6
373;12 Tabaksindustrie;2011;2973.0;2659.0;5.1;111.8;2912.0;2603.0;5.1;111.9;61.0;55.0;1.7;110.6
374;12 Tabaksindustrie;2012;2735.0;2258.0;-15.1;121.1;2674.0;2203.0;-15.4;121.4;61.0;55.0;0.0;110.6
375;13-15 Textiel-, kleding-, lederindustrie;1988;2059.0;2485.0;;82.9;2037.0;2457.0;;82.9;22.0;30.0;;73.0
376;13-15 Textiel-, kleding-, lederindustrie;1989;2256.0;2632.0;5.9;85.7;2235.0;2605.0;6.0;85.8;21.0;29.0;-4.5;73.0
377;13-15 Textiel-, kleding-, lederindustrie;1990;2322.0;2690.0;2.2;86.3;2299.0;2661.0;2.1;86.4;23.0;32.0;9.5;73.0
378;13-15 Textiel-, kleding-, lederindustrie;1991;2408.0;2764.0;2.8;87.1;2387.0;2738.0;2.9;87.2;21.0;29.0;-8.7;73.0
379;13-15 Textiel-, kleding-, lederindustrie;1992;2381.0;2706.0;-2.1;88.0;2365.0;2685.0;-1.9;88.1;16.0;22.0;-23.8;73.0
380;13-15 Textiel-, kleding-, lederindustrie;1993;2250.0;2650.0;-2.1;84.9;2232.0;2627.0;-2.2;85.0;18.0;25.0;12.5;73.0
381;13-15 Textiel-, kleding-, lederindustrie;1994;2435.0;2827.0;6.7;86.1;2414.0;2802.0;6.7;86.1;21.0;26.0;5.6;80.7
382;13-15 Textiel-, kleding-, lederindustrie;1995;2550.0;2884.0;2.0;88.4;2531.0;2862.0;2.1;88.4;19.0;24.0;-9.5;80.7
383;13-15 Textiel-, kleding-, lederindustrie;1996;2515.0;2802.0;-2.8;89.8;2507.0;2795.0;-2.3;89.7;8.0;7.0;-68.4;107.6
384;13-15 Textiel-, kleding-, lederindustrie;1997;2753.0;3019.0;7.8;91.2;2742.0;3009.0;7.7;91.1;11.0;10.0;37.5;107.6
385;13-15 Textiel-, kleding-, lederindustrie;1998;2756.0;2945.0;-2.5;93.6;2740.0;2930.0;-2.6;93.5;16.0;14.0;36.4;114.8
386;13-15 Textiel-, kleding-, lederindustrie;1999;2688.0;2860.0;-2.9;94.0;2677.0;2850.0;-2.7;93.9;11.0;10.0;-25.0;105.2
387;13-15 Textiel-, kleding-, lederindustrie;2000;2720.0;2887.0;0.9;94.2;2709.0;2875.0;0.9;94.2;11.0;11.0;9.1;96.4
388;13-15 Textiel-, kleding-, lederindustrie;2001;2654.0;2743.0;-5.0;96.8;2640.0;2730.0;-5.1;96.7;14.0;12.0;9.1;112.5
389;13-15 Textiel-, kleding-, lederindustrie;2002;2611.0;2663.0;-2.9;98.0;2595.0;2648.0;-3.0;98.0;16.0;14.0;14.3;112.5
390;13-15 Textiel-, kleding-, lederindustrie;2003;2585.0;2623.0;-1.5;98.5;2568.0;2607.0;-1.5;98.5;17.0;15.0;6.3;112.5
391;13-15 Textiel-, kleding-, lederindustrie;2004;2380.0;2408.0;-8.2;98.8;2368.0;2397.0;-8.1;98.8;12.0;11.0;-29.4;112.5
392;13-15 Textiel-, kleding-, lederindustrie;2005;2219.0;2219.0;-7.9;100.0;2211.0;2211.0;-7.8;100.0;8.0;8.0;-25.0;100.0
393;13-15 Textiel-, kleding-, lederindustrie;2006;2437.0;2395.0;7.9;101.8;2422.0;2380.0;7.6;101.8;15.0;15.0;87.5;100.0
394;13-15 Textiel-, kleding-, lederindustrie;2007;2442.0;2364.0;-1.3;103.3;2428.0;2350.0;-1.3;103.3;14.0;14.0;-6.7;100.0
395;13-15 Textiel-, kleding-, lederindustrie;2008;2197.0;2104.0;-11.0;104.4;2182.0;2088.0;-11.1;104.5;15.0;16.0;14.3;93.8
396;13-15 Textiel-, kleding-, lederindustrie;2009;1958.0;1875.0;-10.9;104.4;1944.0;1861.0;-10.9;104.4;14.0;14.0;-13.3;101.0
397;13-15 Textiel-, kleding-, lederindustrie;2010;2030.0;1933.0;3.1;105.0;2015.0;1918.0;3.0;105.1;15.0;15.0;7.1;101.0
398;13-15 Textiel-, kleding-, lederindustrie;2011;2349.0;2157.0;11.6;108.9;2334.0;2143.0;11.7;108.9;15.0;15.0;0.0;101.0
399;13-15 Textiel-, kleding-, lederindustrie;2012;2302.0;2056.0;-4.7;111.9;2286.0;2041.0;-4.8;112.0;16.0;16.0;6.7;101.0
400;16 Houtindustrie;1988;273.0;358.0;;76.3;273.0;358.0;;76.3;0.0;0.0;;
401;16 Houtindustrie;1989;291.0;373.0;4.4;77.9;290.0;372.0;4.0;77.9;1.0;1.0;;
402;16 Houtindustrie;1990;343.0;416.0;11.3;82.5;343.0;416.0;11.7;82.4;0.0;0.0;;
403;16 Houtindustrie;1991;334.0;409.0;-1.7;81.8;332.0;406.0;-2.3;81.7;2.0;2.0;;
404;16 Houtindustrie;1992;356.0;437.0;6.9;81.5;354.0;435.0;6.9;81.5;2.0;2.0;;
405;16 Houtindustrie;1993;371.0;431.0;-1.4;86.2;369.0;428.0;-1.4;86.1;2.0;2.0;;
406;16 Houtindustrie;1994;420.0;477.0;10.8;88.1;419.0;476.0;11.1;88.0;1.0;1.0;;
407;16 Houtindustrie;1995;495.0;579.0;21.4;85.5;492.0;576.0;21.0;85.4;3.0;3.0;;
408;16 Houtindustrie;1996;493.0;558.0;-3.6;88.3;487.0;551.0;-4.3;88.3;6.0;6.0;;
409;16 Houtindustrie;1997;489.0;549.0;-1.6;89.1;485.0;545.0;-1.2;89.1;4.0;4.0;;
410;16 Houtindustrie;1998;498.0;548.0;-0.2;90.9;495.0;545.0;0.0;90.9;3.0;3.0;;
