ID;Onderwijssectoren;Perioden;TotaalBaten_1;TotaalRijksbijdragen_2;NormatieveRijksbijdragen_3;OverigeSubsidiesOCW_4;TotaalAfInkomensoverdrachten_5;RijksbijdrageAcademischeZiekenhuizen_6;Affiliaties_7;TotaalOverigeOverheidsbijdragen_8;TotaalGemeentelijkeBijdragen_9;Educatie_10;Inburgering_11;Overige_12;OverigeOverheidsbijdragen_13;TotaalCollegeCursusEnExamengeld_14;LesgeldenSectorVO_15;CursusgeldenSectorBE_16;CollegegeldenSectorHBO_17;CollegegeldenSectorWO_18;Examengelden_19;VerplichtingenInclusiefVrijval_20;TotaalBatenWerkInOpdrachtVanDerden_21;TotaalOpbrengstWerkIOVDerden_22;Contractonderwijs_23;Contractonderzoek_24;Overige_25;MutatiesOnderhandenWerkIOVDerden_26;TotaalOverigeBaten_27;Verhuur_28;DetacheringPersoneel_29;Schenking_30;Sponsoring_31;Ouderbijdragen_32;Overige_33;TotaalLasten_34;TotaalPersoneelslasten_35;TotaalLonenEnSalarissen_36;BrutoLonenEnSalarissen_37;SocialeLasten_38;Pensioenpremies_39;TotaalOverigePersoneleLasten_40;DotatiePersoneleVoorzieningen_41;PersoneelNietInLoondienst_42;Overige_43;Uitkeringen_44;TotaalAfschrijvingen_45;ImmaterieleVasteActiva_46;TotaalMaterieleVasteActiva_47;Gebouwen_48;InventarisEnApparatuur_49;OverigeMaterieleVasteActiva_50;TotaalHuisvestingslasten_51;Huur_52;Verzekeringen_53;Onderhoud_54;Energie_55;Schoonmaakkosten_56;Heffingen_57;OverigeHuisvestingslasten_58;TotaalOverigeLasten_59;AdministratieEnBeheerslasten_60;InventarisApparatuurEnLeermiddelen_61;DotatieOverigeVoorzieningen_62;SubsidiesEnBijdragen_63;OverigeInkomensoverdrachten_64;Overige_65;SaldoBatenEnLasten1_66;TotaalSaldoFinancieleBatenEnLasten_67;Rentebaten_68;WaardeveranderingenFinVasteActiva_69;OverigeOpbrengstenFinVasteActiva_70;Rentelasten_71;TotaalBijzonderePosten_72;Belastingen_73;ResultaatDeelnemingen_74;AandeelDerdenInResultaat_75;BuitengewoneBatenEnLasten_76;TotaalResultaat123_77;TotaalActiva_78;TotaalVasteActiva_79;ImmaterieleVasteActiva_80;TotaalMaterieleVasteActiva_81;GebouwenEnTerreinen_82;InventarisEnApparatuur_83;AndereVasteBedrijfsmiddelen_84;InUitvoeringEnVooruitbetalingen_85;NietAanProcesDienstbareVasteActiva_86;TotaalFinancieleVasteActiva_87;Groepsmaatschappijen_88;AndereDeelnemingen_89;VorderingenOpGroepsmaatschappijen_90;VorderingenOpAndereDeelnemingen_91;VorderingenOpOCW_92;Effecten_93;OverigeVorderingen_94;TotaalVlottendeActiva_95;TotaalVoorraden_96;Gebruiksgoederen_97;VooruitbetaaldOpVoorraden_98;MutatiesOnderhandenWerk_99;TotaalVorderingen_100;Debiteuren_101;OCWELI_102;Groepsmaatschappijen_103;AndereDeelnemingen_104;StudentenDeelnemersCursisten_105;OverigeOverheden_106;OverigeVorderingen_107;OverlopendeActiva_108;AfVoorzieningenWegensOninbaarheid_109;TotaalEffecten_110;Aandelen_111;Obligaties_112;OverigeEffecten_113;TotaalLiquideMiddelen_114;Kasmiddelen_115;TegoedenOpBankEnGirorekeningen_116;DepositoS_117;OverigeLiquideMiddelen_118;TotaalPassiva_119;TotaalEigenVermogen_120;AlgemeneReserve_121;BestemmingsreservePubliek_122;BestemmingsreservePrivaat_123;BestemmingsfondsPubliek_124;BestemmingsfondsPrivaat_125;Herwaarderingsreserve_126;AndereWettelijkeReserves_127;StatutaireReserves_128;MinderheidsbelangDerden_129;TotaalVoorzieningen_130;Personeelsvoorzieningen_131;VoorzieningVerlieslatendeContracten_132;TotaalOverigeVoorzieningen_133;Onderhoudsvoorziening_134;OverigeVoorzieningen_135;TotaalLanglopendeSchulden_136;SchuldenAanGroepsmaatschappijen_137;SchuldenAanOverigeDeelnemingen_138;Kredietinstellingen_139;OCWELI_140;OverigeLanglopendeSchulden_141;TotaalKortlopendeSchulden_142;Kredietinstellingen_143;VooruitgefactEnOntvangenTermijnenOHW_144;Crediteuren_145;OCWELI_146;SchuldenAanGroepsmaatschappijen_147;SchuldenAanAndereDeelnemingen_148;BelastingenEnPremiesSocVerzekeringen_149;SchuldenTerzakeVanPensioenen_150;OverigeKortlopendeSchulden_151;OverlopendePassiva_152;TotaalInvesteringen_153;InvesteringenGebouwenEnTerreinen_154;InvesteringenInventarisEnApparatuur_155;TotaalDesinvesteringen_156;DesinvGebouwenEnTerreinen_157;DesinvInventarisEnApparatuur_158;TotaalSaldoInvesteringen_159;SaldoInvGebouwenEnTerreinen_160;SaldoInvInventarisEnApparatuur_161
86;Wetenschappelijk onderwijs;2000;3552.3;2344.3;2728.6;32.6;-416.9;-401.5;-15.4;;;;;;;211.9;;;;211.9;;;682.4;690.2;;;;-7.8;313.7;;;;;;;3558.0;2369.6;1985.4;;;;389.5;60.7;144.1;184.7;-5.2;171.7;0.0;171.7;97.5;73.1;1.1;160.5;24.8;;71.8;49.4;;14.5;;856.2;;124.3;7.5;55.2;10.0;659.2;-5.6;43.6;;;;;-0.4;;4.9;;-5.3;37.5;4056.3;2556.8;5.2;2292.5;1850.6;253.7;0.0;188.3;;259.1;;9.4;21.6;6.7;72.8;148.3;0.2;1499.5;302.2;69.5;;232.7;440.0;223.1;8.5;;9.1;36.1;;66.1;97.2;;176.9;;;;580.3;7.3;217.8;355.3;;4056.3;2501.2;2501.2;;;;;;;;;367.3;274.6;;92.8;92.8;0.0;90.1;4.7;;79.3;;6.1;1097.6;15.1;234.5;151.1;0.0;;18.0;74.0;15.6;184.3;405.0;274.5;178.7;95.8;1.5;;;273.0;;
87;Wetenschappelijk onderwijs;2001;3811.2;2471.8;2907.6;26.4;-462.2;-450.2;-12.0;7.8;0.0;;;0.0;7.8;226.7;;;;226.7;;;732.4;702.7;137.7;299.1;265.9;29.7;372.5;;;;;;;3819.8;2483.4;2096.0;;;;384.5;47.2;159.1;178.2;2.9;199.5;0.0;199.6;113.1;84.6;1.9;124.9;26.3;;28.1;56.2;;14.3;;1012.0;;137.1;17.2;54.3;41.9;761.5;-8.6;37.4;;;;;-30.3;;0.0;0.0;-30.3;-1.5;4143.8;2747.1;5.6;2478.2;1964.8;270.4;0.0;242.9;;263.3;;9.1;21.5;4.8;15.1;194.1;18.7;1396.7;113.4;13.8;;99.6;541.6;230.3;84.8;;11.8;34.9;;72.4;107.4;;131.3;;;;610.3;0.7;192.5;417.1;;4143.8;2448.4;2052.7;;;;;;;396.0;-0.3;429.2;329.0;;100.2;86.7;13.5;151.5;11.4;;77.5;;62.5;1114.7;43.3;178.9;178.6;0.0;;10.6;63.8;15.2;124.7;499.7;385.7;286.2;99.6;20.8;;;364.9;;
88;Wetenschappelijk onderwijs;2002;4066.0;2560.2;3019.2;45.8;-504.8;-490.1;-14.7;8.2;0.0;;;0.0;8.2;243.3;;;;243.3;;;838.6;824.8;99.6;506.0;219.2;13.8;415.7;28.2;30.6;;4.2;0.0;352.8;4055.3;2674.9;2275.6;;;;398.6;57.0;194.9;146.7;0.8;216.6;2.3;214.3;124.0;90.3;0.0;244.3;32.3;4.9;65.2;58.3;29.0;14.9;39.6;919.5;96.8;247.8;21.2;41.7;16.7;495.3;10.7;18.4;42.4;;-14.3;-9.8;-25.2;;0.6;-0.2;-25.6;3.8;4354.3;2963.9;6.6;2702.9;2177.0;294.0;2.2;229.7;;254.4;;9.5;5.4;20.4;14.6;196.0;8.5;1390.3;95.0;17.9;;77.1;589.1;247.2;81.6;;11.0;49.5;;84.8;115.1;;68.6;14.2;39.4;15.0;637.6;1.0;326.3;310.3;;4354.3;2435.3;1700.5;539.7;;;;;;195.1;-0.1;452.4;361.8;;90.5;77.9;12.6;144.2;0.7;;81.0;;62.5;1322.5;98.8;232.5;214.6;0.0;;27.2;64.9;16.0;113.2;555.2;502.9;387.5;115.3;53.6;;;449.3;;
89;Wetenschappelijk onderwijs;2003;4258.6;2694.2;3169.4;41.0;-516.2;-504.2;-12.0;8.1;0.0;;;0.0;8.1;273.0;;;;273.0;;;849.5;822.0;107.7;566.7;147.6;27.5;433.8;33.2;27.0;;2.8;0.0;370.8;4237.8;2795.8;2430.0;;;;367.2;61.8;122.3;183.1;-1.4;232.3;2.5;229.8;130.8;95.1;3.9;271.2;39.1;5.2;64.5;58.0;33.1;16.5;54.8;938.5;87.8;237.9;24.0;58.9;56.8;473.1;20.9;23.6;34.5;;0.4;-11.2;-28.7;;1.2;-6.0;-23.9;15.8;4287.2;3066.0;9.6;2804.4;2104.1;285.4;16.9;398.0;;252.0;;16.1;9.0;15.0;12.5;175.9;23.6;1221.2;33.2;15.3;;17.9;494.6;216.7;68.7;;7.2;41.2;;52.4;108.5;;36.6;9.3;21.5;5.8;656.7;1.3;207.5;448.0;;4287.3;2332.7;1602.5;528.6;;;;;;201.4;0.1;488.6;392.5;;96.0;74.5;21.5;254.3;0.5;;120.3;;133.4;1211.8;64.0;154.6;210.4;0.0;;21.3;79.7;19.6;121.0;541.1;493.2;405.0;88.2;82.7;76.2;6.5;410.4;328.8;81.6
90;Wetenschappelijk onderwijs;2004;4404.8;2753.9;3248.6;40.4;-535.1;-527.5;-7.6;7.7;0.0;;;0.0;7.7;296.1;;;;296.1;;;926.2;883.1;117.7;615.8;149.7;43.1;420.9;36.1;18.7;;2.8;0.0;363.3;4351.7;2717.1;2423.1;;;;292.8;59.0;121.4;112.4;1.1;266.6;3.3;263.4;161.1;96.1;6.1;252.8;40.4;7.1;70.9;60.3;33.9;15.9;24.3;1115.2;98.9;270.6;13.6;86.9;80.1;565.1;53.1;16.0;27.0;;1.2;-12.1;-24.5;;0.0;-4.6;-19.9;44.5;4294.3;3092.3;9.7;2895.3;2265.7;283.6;7.4;338.5;;187.3;;13.3;36.3;14.6;11.1;112.1;0.0;1202.0;26.1;14.7;;11.3;482.9;222.4;60.0;;4.3;46.5;;42.3;107.4;;14.7;5.6;9.1;0.0;678.4;1.3;309.0;368.0;;4294.2;2366.3;1700.5;571.9;;;;;;93.2;0.7;465.7;392.0;;73.7;49.0;24.7;274.2;0.4;;247.4;;26.4;1187.9;15.4;190.4;186.1;0.0;;13.1;80.2;22.1;174.3;506.3;396.3;303.2;93.1;32.0;30.7;1.3;364.3;272.5;91.8
91;Wetenschappelijk onderwijs;2005;4574.3;2841.3;3325.6;65.5;-549.8;-536.3;-13.5;7.6;0.0;;;0.0;7.6;313.5;;;;313.5;;;969.1;951.9;100.0;801.4;50.5;17.2;442.8;36.7;20.0;;2.5;0.0;383.6;4534.8;2818.0;2436.1;;;;385.9;116.2;127.6;142.1;-4.0;263.7;1.1;262.7;157.4;105.0;0.3;296.0;38.2;7.5;76.1;63.4;36.4;17.4;57.0;1157.2;97.3;284.3;30.6;98.6;65.5;580.9;39.5;10.6;24.7;;2.2;-16.3;-10.6;;0.8;-7.3;-4.1;39.6;4380.2;3224.3;1.7;3030.5;2445.3;277.5;12.9;294.8;;192.1;;14.2;36.1;15.5;7.8;119.7;-1.1;1155.9;23.5;12.9;;10.6;489.6;228.3;37.7;;3.8;49.2;;30.3;140.3;;9.9;2.3;7.0;0.6;632.8;1.2;326.7;305.0;;4380.3;2402.6;1735.5;570.4;;;;;;93.2;3.5;450.9;370.3;;80.5;51.2;29.3;245.2;0.4;;221.7;;23.1;1281.7;5.9;260.4;192.8;0.8;;11.0;84.7;26.0;203.8;496.3;390.9;302.0;88.9;14.7;10.5;4.2;376.2;291.5;84.7
92;Wetenschappelijk onderwijs;2006;4740.0;2920.6;3422.4;61.8;-563.6;-547.8;-15.8;7.2;0.0;;;0.0;7.2;330.6;;;;330.6;;;1013.3;970.8;111.1;812.9;46.8;42.5;468.3;40.8;18.7;;2.9;0.0;405.8;4605.1;2760.2;2440.1;;;;322.3;60.1;153.9;108.3;-2.3;275.6;1.1;274.6;167.8;105.7;1.1;336.0;41.9;7.7;82.1;84.1;41.2;18.1;60.9;1233.3;101.2;297.1;26.9;102.6;74.8;630.7;135.0;19.3;28.5;;7.2;-16.4;-6.9;;2.5;-8.2;-1.2;147.4;4587.1;3368.9;8.0;3141.7;2546.6;272.6;15.8;306.7;;219.3;;19.5;37.2;15.9;7.5;143.3;-4.2;1218.2;37.1;12.3;;24.9;540.0;226.7;36.9;;2.9;53.7;;55.0;164.7;;12.2;4.3;7.3;0.6;628.9;1.3;272.6;355.0;;4587.1;2547.4;1902.9;548.0;;;;;;93.2;3.3;453.9;371.1;;82.7;46.0;36.7;253.6;0.3;;234.2;;19.1;1332.3;6.3;287.5;182.1;0.0;;10.2;83.5;22.9;224.8;515.0;484.8;341.9;142.9;109.8;59.0;50.8;375.0;282.9;92.0
93;Wetenschappelijk onderwijs;2007;4956.1;3008.4;3526.6;59.6;-577.8;-563.0;-14.8;7.1;0.0;;;0.0;7.1;344.2;;;;344.2;;;1086.4;1013.9;119.5;847.4;47.1;72.5;510.0;44.2;20.0;;2.8;0.0;442.9;4832.7;2913.4;2563.9;;;;352.6;50.8;178.1;123.7;-3.1;282.8;1.2;281.6;179.1;102.3;0.2;346.5;41.8;7.1;85.2;88.3;40.9;18.9;64.3;1290.0;109.7;318.8;10.1;121.0;70.7;659.7;123.3;27.3;39.6;;1.5;-13.7;-2.3;;4.9;-13.5;6.3;148.3;4792.9;3459.1;10.1;3298.2;2563.5;287.8;70.6;376.2;;150.9;;20.3;32.8;20.6;5.2;78.4;-6.3;1333.7;49.4;11.9;;37.5;561.7;238.9;27.4;;2.8;55.8;;65.7;171.0;;23.3;3.1;17.7;2.5;699.3;1.3;252.8;445.2;;4792.9;2689.4;2076.9;517.7;;;;;;93.2;1.6;437.0;343.6;;93.4;42.9;50.5;265.1;0.2;;237.7;;27.3;1401.3;15.5;283.3;198.9;0.0;;8.0;102.4;20.6;231.5;541.0;511.2;384.8;126.3;79.5;72.0;7.6;431.7;312.9;118.8
94;Wetenschappelijk onderwijs;2008;5473.5;3197.6;3679.2;75.7;-557.4;-545.8;-11.6;17.2;0.0;0.0;0.0;0.0;17.2;356.8;;;0.0;359.2;0.2;-2.6;1299.0;1299.0;133.6;1088.3;77.0;;603.0;55.7;19.4;4.7;10.5;0.0;512.7;5333.7;3308.5;2931.0;2439.5;183.4;308.1;380.8;58.7;207.9;114.2;-3.3;327.5;1.2;326.3;215.2;110.2;0.9;416.2;63.1;6.7;100.2;105.6;50.7;18.3;71.6;1281.5;79.8;226.1;8.9;;;966.7;139.8;16.5;40.8;-13.3;1.1;-12.1;-21.7;-0.3;1.7;-23.1;0.0;134.6;5225.5;3657.4;15.7;3496.3;2802.9;313.0;0.1;362.9;17.4;145.4;2.0;20.8;4.7;11.1;4.8;68.2;33.8;1568.1;15.7;15.7;0.0;;869.3;283.3;26.0;3.2;5.5;79.7;1.0;117.8;363.6;-10.9;21.9;6.2;15.7;0.0;661.2;1.3;229.7;425.4;4.7;5225.5;2838.2;2145.4;501.9;117.8;8.9;14.5;48.9;0.0;0.0;0.8;379.6;240.0;11.7;127.9;;127.9;311.3;16.7;0.1;258.7;0.0;35.8;1696.4;24.4;419.1;197.9;0.0;0.2;3.9;126.3;25.5;154.9;744.3;613.9;486.2;127.7;74.7;59.9;14.8;539.2;426.3;112.9
95;Wetenschappelijk onderwijs;2009*;5737.7;3340.1;3857.1;65.3;-582.2;-573.2;-9.1;19.0;0.0;0.0;0.0;0.0;19.0;421.3;;;0.0;385.7;35.6;0.0;1436.1;1436.1;117.7;1235.2;83.2;;521.2;60.2;23.4;2.6;21.3;0.0;413.7;5706.5;3642.9;3237.1;2681.8;207.5;347.8;411.7;59.1;232.1;120.5;-5.9;312.6;2.7;309.9;215.3;92.0;2.5;442.9;71.5;7.0;109.0;115.9;51.3;19.8;68.4;1307.9;170.1;204.1;15.0;;;918.8;31.3;3.9;22.1;3.1;1.1;-22.3;-5.2;0.1;4.8;-11.3;1.2;30.0;5686.8;3926.1;18.3;3760.7;2971.1;333.1;0.0;430.9;25.6;147.2;25.3;21.9;3.4;15.1;19.0;58.5;4.0;1760.6;14.2;14.0;0.2;;949.1;295.4;67.4;4.1;3.5;82.8;4.2;180.3;324.3;-12.8;35.7;14.1;21.6;0.0;761.6;1.5;348.2;408.5;3.4;5686.8;2883.5;2010.1;628.0;137.0;12.1;38.3;52.9;3.6;0.0;1.4;391.9;244.6;18.3;129.1;;129.1;496.0;0.0;0.0;458.8;0.0;37.1;1915.4;12.2;526.6;207.2;0.0;0.0;8.6;148.1;27.6;203.4;781.7;637.8;507.0;130.8;94.3;58.5;35.7;543.5;448.5;95.1
