ID;Toepassingsgroepen;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16;Totaal_17;Januari_18;Februari_19;Maart_20;April_21;Mei_22;Juni_23;Juli_24;Augustus_25;September_26;Oktober_27;November_28;December_29;GebruikPerJaarPerHectare_30;DoseringPerJaarPerHectare_31
541;Slakkenbestrijding;Aardbeien, productie;2016;17.0;5.1;12;0.9;0.0;0.0;0.0;0.3;0.4;0.1;0.7;0.0;0.0;0.0;0.0;0.0;7;0.0;0.0;0.0;1.8;33.3;31.5;33.5;0.0;0.0;0.0;0.0;0.0;0.0;0.6
542;Slakkenbestrijding;Appels;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
543;Slakkenbestrijding;Appels;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
544;Slakkenbestrijding;Totaal asperges;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
545;Slakkenbestrijding;Totaal asperges;2016;4.0;0.6;5;0.1;0.0;0.0;0.0;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;36.9;36.9;26.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8
546;Slakkenbestrijding;Bladplanten onder glas;2012;46.0;14.5;131;26.9;8.0;5.0;0.0;8.3;4.8;12.0;8.7;5.6;7.4;4.8;6.2;8.7;10;1.1;4.4;0.0;9.6;12.1;29.9;17.1;16.8;1.8;0.8;1.5;4.9;0.0;0.1
547;Slakkenbestrijding;Bladplanten onder glas;2016;38.0;15.6;85;21.6;8.2;6.4;4.1;3.7;2.3;12.2;4.3;3.4;8.4;5.6;4.9;4.6;24;13.1;16.1;5.6;13.3;4.3;13.2;5.3;5.2;7.6;5.9;5.4;4.9;0.1;0.3
548;Slakkenbestrijding;Bloemkool;2012;62.0;21.0;331;14.7;0.0;0.0;1.2;2.8;2.1;2.1;4.7;6.9;5.5;5.9;3.1;3.1;86;0.0;0.0;1.1;26.7;9.1;10.8;20.1;17.7;12.0;2.4;0.1;0.0;0.0;0.3
549;Slakkenbestrijding;Bloemkool;2016;26.0;13.0;466;22.1;0.0;0.0;1.0;18.4;5.6;20.6;20.0;3.5;3.1;2.9;0.1;0.0;116;0.0;0.0;0.8;3.5;4.3;34.5;40.7;4.1;2.1;9.9;0.2;0.0;0.1;0.2
550;Slakkenbestrijding;Totaal bloemkwekerijgewassen;2012;201.0;14.9;434;14.9;2.2;2.2;2.2;1.4;3.2;3.8;4.4;0.2;4.7;1.1;1.1;1.1;103;9.7;5.4;9.5;5.8;8.8;11.2;31.2;0.0;14.1;3.0;0.7;0.6;0.0;0.2
551;Slakkenbestrijding;Totaal bloemkwekerijgewassen;2016;27.0;2.6;112;4.1;0.0;0.0;0.0;0.8;1.0;2.4;1.9;1.0;0.8;0.2;0.0;0.0;11;0.0;0.0;0.0;14.0;14.7;34.0;28.0;4.4;0.0;5.0;0.0;0.0;0.0;0.1
552;Slakkenbestrijding;Bos- en haagplantsoen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
553;Slakkenbestrijding;Bos- en haagplantsoen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
554;Slakkenbestrijding;Bos- en waspeen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
555;Slakkenbestrijding;Bos- en waspeen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
556;Slakkenbestrijding;Broccoli;2012;18.0;12.6;298;16.5;0.0;0.0;10.3;20.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58;0.0;0.0;3.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
557;Slakkenbestrijding;Broccoli;2016;3.0;2.5;7;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.6;0.6;0.6;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;1.3;1.3;37.9;37.9;21.7;0.0;0.0;0.0;0.0;0.3
558;Slakkenbestrijding;Bruine bonen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
559;Slakkenbestrijding;Bruine bonen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
560;Slakkenbestrijding;Chrysanten onder glas;2012;36.0;18.4;118;23.5;4.5;2.4;4.5;6.6;11.9;0.4;7.7;5.7;1.1;1.1;0.0;9.0;72;4.9;0.4;4.7;3.9;27.7;0.2;10.7;19.8;0.6;2.3;0.0;24.8;0.1;0.6
561;Slakkenbestrijding;Chrysanten onder glas;2016;23.0;20.1;97;25.4;7.7;0.7;10.6;12.1;8.4;14.7;6.9;2.2;0.0;7.6;4.2;9.4;28;13.2;0.0;21.7;9.2;6.3;12.7;7.4;4.8;0.0;8.3;3.3;13.1;0.1;0.3
562;Slakkenbestrijding;Cichorei;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
563;Slakkenbestrijding;Cichorei;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
564;Slakkenbestrijding;Totaal consumptieaardappelen;2012;212.0;3.4;1714;2.5;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;14;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;Slakkenbestrijding;Totaal consumptieaardappelen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
566;Slakkenbestrijding;Doperwten;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
567;Slakkenbestrijding;Doperwten;2016;17.0;3.8;116;3.5;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0;23;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
568;Slakkenbestrijding;Fresia's onder glas;2012;12.0;15.2;23;22.3;0.0;0.0;0.0;7.9;0.0;0.0;18.4;7.2;0.0;0.0;3.4;0.0;93;0.0;0.0;0.0;49.2;0.0;0.0;44.7;5.7;0.0;0.0;0.4;0.0;0.9;4.1
569;Slakkenbestrijding;Fresia's onder glas;2016;4.0;7.2;8;10.5;7.0;0.0;7.0;0.0;6.6;6.6;7.0;0.0;7.0;10.5;0.0;0.0;3;6.9;0.0;4.3;0.0;22.9;25.0;5.0;0.0;5.8;30.1;0.0;0.0;0.0;0.4
570;Slakkenbestrijding;Gerst, zomer;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
571;Slakkenbestrijding;Gerst, zomer;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
572;Slakkenbestrijding;Gerbera's onder glas;2012;40.0;59.5;109;64.2;16.4;21.3;7.8;15.7;13.7;0.7;31.8;14.7;26.5;14.6;29.5;22.3;152;2.7;6.4;1.8;4.7;3.9;0.2;13.1;9.8;14.7;11.4;11.9;19.4;0.9;1.4
573;Slakkenbestrijding;Gerbera's onder glas;2016;34.0;61.4;116;61.6;19.1;16.6;7.8;14.0;18.3;21.4;16.2;25.7;28.2;11.5;18.9;14.4;138;6.6;5.2;2.9;6.8;7.1;9.3;9.1;10.4;10.3;6.6;14.6;11.2;0.7;1.2
574;Slakkenbestrijding;Gladiolen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
575;Slakkenbestrijding;Gladiolen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
576;Slakkenbestrijding;Graszaden;2012;77.0;5.1;1932;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;17.6;17.6;287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.4;24.6;2.0;0.0;0.1
577;Slakkenbestrijding;Graszaden;2016;14.0;1.2;342;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.1
578;Slakkenbestrijding;Hyacinten;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
579;Slakkenbestrijding;Hyacinten;2016;7.0;4.5;64;4.4;3.8;3.8;3.8;2.7;4.2;2.7;2.5;2.5;2.5;0.0;0.0;0.0;0;11.2;11.2;11.2;7.8;21.3;15.6;7.2;7.2;7.2;0.0;0.0;0.0;0.0;0.0
580;Slakkenbestrijding;Irissen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
581;Slakkenbestrijding;Irissen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
582;Slakkenbestrijding;Komkommers;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
583;Slakkenbestrijding;Komkommers;2016;2.0;0.8;1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8
584;Slakkenbestrijding;Totaal koolzaad;2012;46.0;15.4;386;18.2;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;23.0;2.8;2.8;2.8;302;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;61.7;24.2;6.5;2.4;0.1;0.8
585;Slakkenbestrijding;Totaal koolzaad;2016;8.0;3.6;46;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;2.5;0.0;0.0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.2;79.8;0.0;0.0;0.0;0.1
586;Slakkenbestrijding;Laan- en parkbomen;2012;25.0;4.9;8;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;Slakkenbestrijding;Laan- en parkbomen;2016;5.0;1.0;4;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;40.9;44.3;14.8;0.0;0.0;0.0;0.0;0.0;0.1
588;Slakkenbestrijding;Lelies (bloem) onder glas;2012;27.0;18.9;49;24.9;8.0;6.4;8.4;3.2;0.5;6.8;14.1;6.9;4.1;11.1;7.2;10.2;44;2.5;7.9;8.6;1.4;1.3;1.5;25.0;9.3;3.7;13.9;13.0;12.0;0.2;0.9
589;Slakkenbestrijding;Lelies (bloem) onder glas;2016;11.0;12.8;31;22.2;4.8;4.8;13.5;8.0;8.0;2.4;21.1;2.7;5.6;12.7;8.2;14.5;12;4.0;2.6;2.0;3.1;1.6;2.5;26.8;1.4;3.7;15.0;10.8;26.5;0.1;0.4
590;Slakkenbestrijding;Lelies (bol);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
591;Slakkenbestrijding;Lelies (bol);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
592;Slakkenbestrijding;Maïs, snijmaïs;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
593;Slakkenbestrijding;Maïs, snijmaïs;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
594;Slakkenbestrijding;Narcissen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
595;Slakkenbestrijding;Narcissen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
596;Slakkenbestrijding;Orchideeën onder glas;2012;109.0;80.2;162;76.3;22.1;26.5;23.0;20.8;24.5;29.8;50.0;34.5;16.0;23.2;26.8;15.2;474;2.4;4.2;10.5;6.5;9.6;11.1;23.5;15.3;3.3;4.4;4.7;4.4;2.2;2.9
597;Slakkenbestrijding;Orchideeën onder glas;2016;59.0;65.1;101;63.1;34.2;30.4;30.9;28.1;19.7;37.0;14.9;24.8;18.2;17.4;18.3;12.9;147;9.2;11.5;8.8;11.6;3.6;18.8;6.4;7.9;4.0;3.7;6.7;7.9;0.9;1.5
598;Slakkenbestrijding;Totaal paprika's;2012;20.0;7.1;68;5.2;0.5;0.8;1.1;0.4;0.5;2.3;0.0;0.0;0.0;0.0;0.0;1.6;2;4.7;3.3;0.4;0.2;2.8;3.0;0.0;0.0;0.0;0.0;0.0;85.6;0.0;0.0
599;Slakkenbestrijding;Totaal paprika's;2016;11.0;4.3;51;3.9;1.4;0.0;0.0;1.2;1.2;1.2;0.0;0.0;0.9;0.0;1.3;1.0;2;47.7;0.0;0.0;0.5;20.6;0.6;0.0;0.0;3.5;0.0;17.5;9.6;0.0;0.0
600;Slakkenbestrijding;Peren;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
601;Slakkenbestrijding;Peren;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
602;Slakkenbestrijding;Perkplanten onder glas;2012;13.0;3.1;23;5.1;0.0;0.0;0.0;1.9;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;3.4;0.0;0.0;0.0;96.6;0.0;0.0;0.0;0.0;0.0;0.1
603;Slakkenbestrijding;Perkplanten onder glas;2016;18.0;6.6;22;6.5;0.0;3.3;0.7;0.8;0.0;2.5;0.0;1.9;0.4;1.6;2.9;0.0;6;0.0;71.9;0.9;0.4;0.0;9.4;0.0;0.3;0.4;14.3;2.4;0.0;0.0;0.3
604;Slakkenbestrijding;Totaal pootaardappelen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
605;Slakkenbestrijding;Totaal pootaardappelen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
606;Slakkenbestrijding;Poot- en plantuien;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
607;Slakkenbestrijding;Poot- en plantuien;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
608;Slakkenbestrijding;Potplanten, voor de bloei onder glas;2012;98.0;21.1;157;18.1;9.4;0.0;3.8;2.0;0.0;2.6;9.7;3.3;2.1;1.3;0.5;1.0;78;6.8;0.0;23.0;5.7;0.0;9.8;8.8;11.5;11.9;17.7;2.8;1.9;0.1;0.5
609;Slakkenbestrijding;Potplanten, voor de bloei onder glas;2016;70.0;17.8;197;21.1;3.9;5.2;4.5;4.2;6.2;8.6;3.8;4.4;3.6;7.4;6.0;5.3;81;8.7;8.5;5.7;5.4;13.0;13.7;2.9;9.0;1.2;13.1;8.6;10.1;0.1;0.4
610;Slakkenbestrijding;Prei;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
611;Slakkenbestrijding;Prei;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
612;Slakkenbestrijding;Rozenstruiken;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
613;Slakkenbestrijding;Rozenstruiken;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
614;Slakkenbestrijding;Rozen onder glas;2012;6.0;3.1;20;4.8;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
615;Slakkenbestrijding;Rozen onder glas;2016;13.0;13.1;17;6.6;0.0;0.0;0.0;3.4;1.2;1.3;0.0;0.0;0.3;0.0;0.0;0.0;4;0.0;0.0;0.0;41.1;15.7;43.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
616;Slakkenbestrijding;Schorseneren;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
617;Slakkenbestrijding;Schorseneren;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
618;Slakkenbestrijding;Sierconiferen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
619;Slakkenbestrijding;Sierconiferen;2016;12.0;1.4;37;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.8;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.5;0.0;0.0;0.0;46.5;0.0;0.3
620;Slakkenbestrijding;Totaal sluitkool;2012;97.0;19.7;689;26.3;0.0;0.0;0.0;0.0;3.1;3.1;22.3;18.5;21.7;0.0;0.0;0.0;443;0.0;0.0;0.0;0.0;7.7;6.2;35.3;14.6;36.1;0.0;0.0;0.0;0.2;0.6
621;Slakkenbestrijding;Totaal sluitkool;2016;49.0;12.9;328;11.7;0.0;0.0;0.0;2.6;8.2;7.1;4.0;5.5;3.2;2.7;0.0;1.5;100;0.0;0.0;0.0;5.0;24.8;26.8;12.0;18.1;8.2;3.5;0.0;1.6;0.0;0.3
622;Slakkenbestrijding;Spruitkool;2012;170.0;73.3;2231;82.4;0.0;0.0;20.6;2.1;20.8;47.3;61.3;50.1;16.4;26.9;26.9;26.9;3585;0.0;0.0;8.4;0.3;5.5;14.3;36.2;25.5;1.9;6.1;1.6;0.2;1.3;1.6
623;Slakkenbestrijding;Spruitkool;2016;115.0;55.8;1511;58.0;0.0;0.0;0.0;24.1;16.2;44.4;48.3;48.2;33.0;18.4;0.9;2.9;1455;0.0;0.0;0.0;12.0;6.8;19.6;18.7;24.6;12.9;4.8;0.3;0.3;0.6;1.0
624;Slakkenbestrijding;Stamsperziebonen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
625;Slakkenbestrijding;Stamsperziebonen;2016;5.0;1.4;34;1.4;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
626;Slakkenbestrijding;Suikerbieten;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
627;Slakkenbestrijding;Suikerbieten;2016;73.0;0.9;317;0.4;0.0;0.0;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;79;0.0;0.0;0.0;0.0;39.4;60.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
628;Slakkenbestrijding;Tarwe, winter;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
629;Slakkenbestrijding;Tarwe, winter;2016;191.0;2.6;10415;8.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.9;12.1;0.0;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.9;54.1;0.0;0.0;0.2
630;Slakkenbestrijding;Tarwe, zomer;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
631;Slakkenbestrijding;Tarwe, zomer;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
632;Slakkenbestrijding;Totaal tomaten;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
633;Slakkenbestrijding;Totaal tomaten;2016;5.0;1.8;13;0.8;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
634;Slakkenbestrijding;Tulpen open grond;2012;149.0;17.0;1888;16.8;0.2;0.2;0.2;6.0;3.2;1.4;0.0;0.0;4.2;0.0;0.0;0.0;456;0.1;0.0;0.1;38.2;8.3;0.2;0.0;0.0;53.2;0.0;0.0;0.0;0.0;0.2
635;Slakkenbestrijding;Tulpen open grond;2016;38.0;4.3;966;7.3;0.5;0.5;0.5;0.0;1.3;0.0;0.0;0.0;2.8;3.9;1.0;0.0;169;2.1;3.2;15.9;0.0;2.0;0.0;0.0;0.0;31.9;22.3;22.6;0.0;0.0;0.2
636;Slakkenbestrijding;Vaste planten;2012;18.0;3.0;288;20.6;13.6;13.6;13.6;0.0;0.0;0.0;2.1;0.0;0.0;23.9;23.9;23.9;221;12.7;1.9;4.6;0.0;0.0;0.0;0.0;0.0;0.0;41.1;32.8;6.8;0.2;0.8
637;Slakkenbestrijding;Vaste planten;2016;32.0;6.1;53;3.1;0.0;0.0;0.0;0.2;1.5;0.4;0.1;0.1;1.4;0.0;0.0;0.0;3;0.0;0.0;0.0;2.1;12.1;66.0;4.5;4.5;10.7;0.0;0.0;0.0;0.0;0.1
638;Slakkenbestrijding;Vlas;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
639;Slakkenbestrijding;Vlas;2016;5.0;1.4;40;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
640;Slakkenbestrijding;Vruchtbomen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
641;Slakkenbestrijding;Vruchtbomen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
642;Slakkenbestrijding;Winterpeen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
643;Slakkenbestrijding;Winterpeen;2016;2.0;0.2;41;0.6;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
644;Slakkenbestrijding;Witlofwortel;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
645;Slakkenbestrijding;Witlofwortel;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
646;Slakkenbestrijding;Zaai-uien;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
647;Slakkenbestrijding;Zaai-uien;2016;36.0;1.2;318;1.3;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;Slakkenbestrijding;Zetmeelaardappelen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
649;Slakkenbestrijding;Zetmeelaardappelen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
