ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1277;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2007;1.0;1.0;13.92;2117.0;2114.0;28310.0;25410.0;2900.0;2200.0;40.1;40.0;1822.0;1822.0
1278;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2008;1.0;1.0;14.27;2130.0;2127.0;27970.0;25560.0;2410.0;2260.0;39.5;39.4;1789.0;1789.0
1279;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2009;1.0;1.0;15.84;2384.0;2380.0;30800.0;28610.0;2190.0;2680.0;39.6;39.5;1804.0;1804.0
1280;Mannen;Voltijd;Particuliere bedrijven;5000;2006;2183.0;2183.0;20.35;3106.0;3049.0;42890.0;37280.0;5610.0;1140.0;39.9;39.2;1799.0;1799.0
1281;Mannen;Voltijd;Particuliere bedrijven;5000;2007;2236.0;2236.0;20.92;3176.0;3117.0;44150.0;38120.0;6030.0;1190.0;40.0;39.3;1788.0;1788.0
1282;Mannen;Voltijd;Particuliere bedrijven;5000;2008;2310.0;2310.0;21.6;3288.0;3223.0;45680.0;39460.0;6220.0;1370.0;40.1;39.3;1790.0;1790.0
1283;Mannen;Voltijd;Particuliere bedrijven;5000;2009;2239.0;2239.0;22.26;3409.0;3347.0;46990.0;40910.0;6080.0;1410.0;40.1;39.4;1805.0;1805.0
1284;Mannen;Voltijd;Particuliere bedrijven;502;2006;49.0;49.0;21.57;3370.0;3304.0;48740.0;40430.0;8310.0;600.0;40.8;40.0;1838.0;1838.0
1285;Mannen;Voltijd;Particuliere bedrijven;502;2007;53.0;53.0;21.92;3387.0;3320.0;50100.0;40650.0;9450.0;600.0;40.7;39.9;1817.0;1817.0
1286;Mannen;Voltijd;Particuliere bedrijven;502;2008;56.0;56.0;22.76;3534.0;3455.0;50970.0;42410.0;8560.0;710.0;41.0;39.8;1822.0;1822.0
1287;Mannen;Voltijd;Particuliere bedrijven;502;2009;52.0;52.0;23.9;3730.0;3656.0;53230.0;44770.0;8460.0;780.0;40.9;40.0;1836.0;1836.0
1288;Mannen;Voltijd;Particuliere bedrijven;503;2006;8.0;8.0;11.63;1863.0;1819.0;24520.0;22360.0;2160.0;110.0;41.4;40.9;1876.0;1876.0
1289;Mannen;Voltijd;Particuliere bedrijven;503;2007;19.0;19.0;11.18;1803.0;1743.0;23570.0;21630.0;1940.0;70.0;41.9;41.1;1871.0;1871.0
1290;Mannen;Voltijd;Particuliere bedrijven;503;2008;30.0;30.0;11.19;1845.0;1757.0;24230.0;22140.0;2090.0;70.0;42.6;41.0;1884.0;1884.0
1291;Mannen;Voltijd;Particuliere bedrijven;503;2009;30.0;30.0;11.51;1904.0;1825.0;24970.0;22850.0;2120.0;70.0;42.6;41.2;1903.0;1903.0
1292;Mannen;Voltijd;Particuliere bedrijven;504;2006;116.0;116.0;20.49;3152.0;3086.0;44710.0;37820.0;6890.0;900.0;40.1;39.3;1808.0;1808.0
1293;Mannen;Voltijd;Particuliere bedrijven;504;2007;116.0;116.0;20.4;3125.0;3049.0;44930.0;37490.0;7440.0;850.0;40.2;39.3;1793.0;1793.0
1294;Mannen;Voltijd;Particuliere bedrijven;504;2008;42.0;42.0;20.45;3142.0;3078.0;44760.0;37710.0;7060.0;570.0;40.3;39.5;1806.0;1806.0
1295;Mannen;Voltijd;Particuliere bedrijven;504;2009;42.0;42.0;20.65;3182.0;3127.0;45040.0;38180.0;6860.0;560.0;40.3;39.6;1817.0;1817.0
1296;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2006;192.0;192.0;19.15;2710.0;2694.0;36630.0;32530.0;4110.0;130.0;36.9;36.7;1688.0;1688.0
1297;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2007;192.0;192.0;19.74;2773.0;2754.0;37560.0;33270.0;4290.0;160.0;36.9;36.7;1674.0;1674.0
1298;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2008;200.0;200.0;20.25;2844.0;2825.0;38830.0;34120.0;4710.0;200.0;36.9;36.7;1674.0;1674.0
1299;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2009;200.0;200.0;20.71;2926.0;2906.0;40050.0;35110.0;4940.0;180.0;37.0;36.8;1684.0;1684.0
1300;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
1301;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
1302;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
1303;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1304;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2006;1.0;1.0;5.62;800.0;798.0;10410.0;9600.0;810.0;10.0;37.5;37.4;1705.0;1705.0
1305;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2007;1.0;1.0;5.48;770.0;767.0;9970.0;9240.0;730.0;10.0;37.4;37.3;1681.0;1681.0
1306;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2008;1.0;1.0;5.42;771.0;767.0;10010.0;9250.0;760.0;0.0;37.2;37.1;1699.0;1699.0
1307;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2009;1.0;1.0;5.27;763.0;758.0;9880.0;9150.0;730.0;0.0;37.6;37.5;1725.0;1725.0
1308;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2006;6.0;6.0;10.3;1464.0;1457.0;19420.0;17570.0;1850.0;20.0;36.9;36.8;1697.0;1697.0
1309;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2007;6.0;6.0;10.55;1494.0;1483.0;19800.0;17920.0;1880.0;40.0;37.0;36.9;1687.0;1687.0
1310;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2008;7.0;7.0;10.82;1532.0;1522.0;20410.0;18380.0;2030.0;90.0;36.9;36.8;1689.0;1689.0
1311;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2009;7.0;7.0;11.23;1601.0;1591.0;21350.0;19210.0;2140.0;60.0;37.0;36.9;1699.0;1699.0
1312;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2006;13.0;13.0;14.95;2132.0;2117.0;28610.0;25580.0;3020.0;80.0;37.0;36.8;1699.0;1699.0
1313;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2007;13.0;13.0;15.39;2180.0;2163.0;29390.0;26160.0;3230.0;100.0;37.0;36.9;1687.0;1687.0
1314;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2008;14.0;14.0;15.72;2227.0;2212.0;30270.0;26730.0;3540.0;170.0;37.0;36.8;1689.0;1689.0
1315;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2009;14.0;14.0;15.92;2267.0;2251.0;30850.0;27200.0;3640.0;160.0;37.0;36.8;1697.0;1697.0
1316;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2006;17.0;17.0;17.04;2428.0;2410.0;32790.0;29130.0;3660.0;130.0;36.9;36.7;1698.0;1698.0
1317;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2007;16.0;16.0;17.75;2515.0;2495.0;34040.0;30180.0;3860.0;140.0;37.0;36.8;1687.0;1687.0
1318;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2008;17.0;17.0;18.4;2603.0;2584.0;35470.0;31240.0;4240.0;210.0;36.9;36.7;1685.0;1685.0
1319;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2009;17.0;17.0;18.8;2676.0;2656.0;36530.0;32120.0;4420.0;200.0;37.0;36.8;1696.0;1696.0
1320;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2006;22.0;22.0;18.23;2595.0;2578.0;35180.0;31140.0;4040.0;140.0;36.8;36.7;1696.0;1696.0
1321;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2007;21.0;21.0;18.83;2659.0;2640.0;36060.0;31910.0;4150.0;160.0;36.9;36.7;1683.0;1683.0
1322;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2008;21.0;21.0;19.57;2763.0;2744.0;37690.0;33160.0;4530.0;210.0;36.8;36.6;1682.0;1682.0
1323;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2009;20.0;20.0;20.07;2857.0;2836.0;39020.0;34280.0;4740.0;210.0;37.0;36.8;1695.0;1695.0
1324;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2006;28.0;28.0;19.06;2711.0;2693.0;36600.0;32530.0;4070.0;130.0;36.8;36.7;1695.0;1695.0
1325;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2007;27.0;27.0;19.69;2780.0;2759.0;37690.0;33360.0;4340.0;150.0;36.9;36.7;1682.0;1682.0
1326;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2008;27.0;27.0;20.22;2855.0;2833.0;38890.0;34250.0;4630.0;190.0;36.9;36.7;1682.0;1682.0
1327;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2009;26.0;26.0;20.71;2944.0;2922.0;40270.0;35330.0;4940.0;190.0;37.0;36.7;1693.0;1693.0
1328;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2006;34.0;34.0;20.55;2912.0;2893.0;39460.0;34950.0;4510.0;140.0;36.9;36.7;1689.0;1689.0
1329;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2007;33.0;33.0;21.11;2968.0;2946.0;40300.0;35620.0;4670.0;160.0;36.9;36.7;1675.0;1675.0
1330;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2008;34.0;34.0;21.43;3015.0;2993.0;41220.0;36180.0;5040.0;210.0;36.9;36.7;1677.0;1677.0
1331;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2009;33.0;33.0;21.65;3071.0;3046.0;42010.0;36850.0;5160.0;180.0;37.0;36.8;1688.0;1688.0
1332;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2006;34.0;34.0;21.32;3006.0;2988.0;40570.0;36070.0;4500.0;150.0;36.9;36.7;1682.0;1682.0
1333;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2007;34.0;34.0;21.97;3073.0;3053.0;41600.0;36870.0;4720.0;180.0;36.9;36.7;1667.0;1667.0
1334;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2008;36.0;36.0;22.46;3142.0;3121.0;42980.0;37700.0;5280.0;210.0;36.9;36.7;1668.0;1668.0
1335;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2009;36.0;36.0;22.86;3219.0;3197.0;44190.0;38630.0;5560.0;180.0;37.0;36.8;1678.0;1678.0
1336;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2006;29.0;29.0;21.37;2991.0;2976.0;40450.0;35900.0;4550.0;150.0;36.9;36.8;1671.0;1671.0
1337;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2007;29.0;29.0;22.0;3054.0;3038.0;41360.0;36650.0;4710.0;190.0;36.9;36.8;1657.0;1657.0
1338;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2008;32.0;32.0;22.56;3130.0;3112.0;42830.0;37560.0;5270.0;220.0;36.9;36.7;1656.0;1656.0
1339;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2009;33.0;33.0;23.23;3238.0;3220.0;44400.0;38860.0;5540.0;200.0;36.9;36.8;1663.0;1663.0
1340;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2006;8.0;8.0;18.89;2634.0;2622.0;35880.0;31610.0;4270.0;160.0;36.8;36.7;1666.0;1666.0
1341;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2007;10.0;10.0;19.71;2730.0;2716.0;37190.0;32760.0;4430.0;180.0;36.9;36.8;1654.0;1654.0
1342;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2008;12.0;12.0;20.49;2830.0;2818.0;38920.0;33960.0;4960.0;210.0;36.8;36.7;1650.0;1650.0
1343;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2009;13.0;13.0;21.34;2962.0;2949.0;40820.0;35540.0;5280.0;190.0;36.9;36.8;1658.0;1658.0
1344;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2006;;;;;;;;;;;;;
1345;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2007;;;;;;;;;;;;;
1346;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2008;;;;;;;;;;;;;
1347;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1348;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
1349;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
1350;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
1351;Mannen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1352;Mannen;Voltijd;Gesubsidieerde instellingen;5000;2006;184.0;184.0;19.23;2721.0;2704.0;36760.0;32650.0;4110.0;140.0;36.9;36.7;1688.0;1688.0
1353;Mannen;Voltijd;Gesubsidieerde instellingen;5000;2007;184.0;184.0;19.83;2785.0;2766.0;37710.0;33420.0;4290.0;160.0;36.9;36.7;1673.0;1673.0
1354;Mannen;Voltijd;Gesubsidieerde instellingen;5000;2008;194.0;194.0;20.3;2849.0;2830.0;38890.0;34180.0;4710.0;210.0;36.9;36.7;1673.0;1673.0
1355;Mannen;Voltijd;Gesubsidieerde instellingen;5000;2009;195.0;195.0;20.76;2931.0;2911.0;40120.0;35170.0;4940.0;190.0;36.9;36.8;1683.0;1683.0
1356;Mannen;Voltijd;Gesubsidieerde instellingen;502;2006;2.0;2.0;23.66;3427.0;3412.0;46240.0;41130.0;5120.0;80.0;38.0;37.8;1731.0;1731.0
1357;Mannen;Voltijd;Gesubsidieerde instellingen;502;2007;2.0;2.0;23.37;3361.0;3348.0;46240.0;40330.0;5910.0;90.0;38.0;37.9;1719.0;1719.0
1358;Mannen;Voltijd;Gesubsidieerde instellingen;502;2008;2.0;2.0;23.51;3394.0;3372.0;46990.0;40730.0;6260.0;130.0;38.1;37.9;1721.0;1721.0
1359;Mannen;Voltijd;Gesubsidieerde instellingen;502;2009;2.0;2.0;25.18;3629.0;3609.0;50080.0;43550.0;6530.0;160.0;37.9;37.7;1720.0;1720.0
1360;Mannen;Voltijd;Gesubsidieerde instellingen;503;2006;;;;;;;;;;;;;
1361;Mannen;Voltijd;Gesubsidieerde instellingen;503;2007;;;;;;;;;;;;;
1362;Mannen;Voltijd;Gesubsidieerde instellingen;503;2008;1.0;1.0;13.4;2114.0;2060.0;27670.0;25360.0;2310.0;30.0;41.2;40.3;1846.0;1846.0
1363;Mannen;Voltijd;Gesubsidieerde instellingen;503;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1364;Mannen;Voltijd;Gesubsidieerde instellingen;504;2006;6.0;6.0;15.19;2139.0;2129.0;29370.0;25660.0;3710.0;80.0;36.7;36.6;1682.0;1682.0
1365;Mannen;Voltijd;Gesubsidieerde instellingen;504;2007;6.0;6.0;15.62;2190.0;2176.0;29950.0;26290.0;3670.0;100.0;36.8;36.7;1671.0;1671.0
1366;Mannen;Voltijd;Gesubsidieerde instellingen;504;2008;3.0;3.0;15.54;2181.0;2166.0;29740.0;26170.0;3570.0;60.0;36.9;36.7;1673.0;1673.0
1367;Mannen;Voltijd;Gesubsidieerde instellingen;504;2009;3.0;3.0;15.67;2205.0;2190.0;30030.0;26460.0;3570.0;50.0;36.8;36.7;1677.0;1677.0
1368;Mannen;Voltijd;Overheid;Totaal;2006;406.0;406.0;22.93;3243.0;3221.0;44600.0;38910.0;5690.0;30.0;37.0;36.8;1686.0;1686.0
1369;Mannen;Voltijd;Overheid;Totaal;2007;401.0;401.0;23.72;3338.0;3313.0;45990.0;40050.0;5930.0;30.0;37.1;36.9;1676.0;1676.0
1370;Mannen;Voltijd;Overheid;Totaal;2008;402.0;402.0;24.3;3421.0;3398.0;47880.0;41050.0;6820.0;40.0;37.0;36.8;1678.0;1678.0
1371;Mannen;Voltijd;Overheid;Totaal;2009;398.0;398.0;24.8;3511.0;3487.0;49370.0;42140.0;7230.0;40.0;37.1;36.9;1687.0;1687.0
1372;Mannen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
1373;Mannen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
1374;Mannen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
1375;Mannen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1376;Mannen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2006;4.0;4.0;8.42;1241.0;1237.0;18130.0;14900.0;3240.0;0.0;38.4;38.4;1765.0;1765.0
1377;Mannen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2007;4.0;4.0;8.51;1263.0;1259.0;18270.0;15160.0;3110.0;0.0;38.9;38.9;1775.0;1775.0
1378;Mannen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2008;4.0;4.0;8.43;1243.0;1240.0;18170.0;14920.0;3260.0;0.0;38.6;38.5;1766.0;1766.0
1379;Mannen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2009;4.0;4.0;7.86;1163.0;1160.0;16890.0;13950.0;2930.0;0.0;38.6;38.5;1771.0;1771.0
1380;Mannen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2006;18.0;18.0;13.0;1886.0;1873.0;26890.0;22630.0;4260.0;0.0;37.7;37.6;1729.0;1729.0
1381;Mannen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2007;18.0;18.0;13.18;1906.0;1893.0;27010.0;22870.0;4150.0;0.0;37.9;37.8;1724.0;1724.0
1382;Mannen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2008;18.0;18.0;13.38;1935.0;1923.0;28090.0;23220.0;4870.0;0.0;37.8;37.7;1724.0;1724.0
1383;Mannen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2009;18.0;18.0;13.48;1957.0;1945.0;28220.0;23490.0;4730.0;0.0;37.9;37.7;1732.0;1732.0
1384;Mannen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2006;32.0;32.0;16.35;2342.0;2326.0;32450.0;28110.0;4340.0;10.0;37.4;37.2;1707.0;1707.0
1385;Mannen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2007;32.0;32.0;16.83;2402.0;2382.0;33350.0;28820.0;4530.0;10.0;37.6;37.4;1698.0;1698.0
1386;Mannen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2008;32.0;32.0;17.17;2451.0;2433.0;34690.0;29410.0;5270.0;10.0;37.5;37.3;1701.0;1701.0
1387;Mannen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2009;32.0;32.0;17.52;2515.0;2496.0;35710.0;30180.0;5540.0;0.0;37.6;37.3;1710.0;1710.0
1388;Mannen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2006;37.0;37.0;19.28;2756.0;2734.0;37950.0;33080.0;4870.0;10.0;37.3;37.0;1702.0;1702.0
1389;Mannen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2007;36.0;36.0;19.95;2838.0;2812.0;39190.0;34060.0;5130.0;10.0;37.4;37.1;1692.0;1692.0
1390;Mannen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2008;36.0;36.0;20.39;2902.0;2879.0;40740.0;34820.0;5920.0;10.0;37.3;37.0;1694.0;1694.0
1391;Mannen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2009;36.0;36.0;20.93;2991.0;2967.0;42170.0;35890.0;6280.0;10.0;37.4;37.1;1701.0;1701.0
1392;Mannen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2006;43.0;43.0;21.7;3086.0;3059.0;42420.0;37030.0;5390.0;20.0;37.1;36.8;1692.0;1692.0
1393;Mannen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2007;42.0;42.0;22.5;3186.0;3153.0;43910.0;38230.0;5680.0;20.0;37.2;36.9;1682.0;1682.0
1394;Mannen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2008;41.0;41.0;22.98;3254.0;3225.0;45620.0;39050.0;6580.0;20.0;37.1;36.8;1684.0;1684.0
1395;Mannen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2009;39.0;39.0;23.52;3350.0;3319.0;47150.0;40200.0;6950.0;20.0;37.2;36.9;1694.0;1694.0
1396;Mannen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2006;56.0;56.0;23.46;3331.0;3303.0;45830.0;39980.0;5850.0;30.0;37.0;36.8;1690.0;1690.0
1397;Mannen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2007;52.0;52.0;24.29;3430.0;3397.0;47170.0;41160.0;6010.0;30.0;37.1;36.8;1678.0;1678.0
1398;Mannen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2008;49.0;49.0;24.84;3506.0;3476.0;49020.0;42070.0;6950.0;30.0;37.0;36.7;1679.0;1679.0
1399;Mannen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2009;46.0;46.0;25.37;3603.0;3571.0;50560.0;43230.0;7330.0;30.0;37.1;36.8;1689.0;1689.0
1400;Mannen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2006;71.0;71.0;24.96;3530.0;3504.0;48490.0;42360.0;6130.0;40.0;37.0;36.8;1685.0;1685.0
1401;Mannen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2007;68.0;68.0;25.85;3635.0;3605.0;49940.0;43620.0;6330.0;50.0;37.1;36.9;1674.0;1674.0
1402;Mannen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2008;66.0;66.0;26.36;3712.0;3683.0;51770.0;44550.0;7220.0;50.0;37.0;36.7;1677.0;1677.0
1403;Mannen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2009;63.0;63.0;26.82;3802.0;3770.0;53220.0;45620.0;7600.0;50.0;37.1;36.9;1687.0;1687.0
1404;Mannen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2006;77.0;77.0;26.02;3648.0;3628.0;50030.0;43780.0;6250.0;40.0;36.9;36.7;1673.0;1673.0
1405;Mannen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2007;75.0;75.0;26.94;3758.0;3733.0;51650.0;45100.0;6550.0;50.0;37.0;36.8;1663.0;1663.0
1406;Mannen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2008;74.0;74.0;27.55;3853.0;3829.0;53720.0;46240.0;7480.0;60.0;36.9;36.7;1668.0;1668.0
1407;Mannen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2009;72.0;72.0;28.18;3965.0;3939.0;55570.0;47580.0;7980.0;60.0;37.0;36.8;1677.0;1677.0
1408;Mannen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2006;54.0;54.0;26.26;3652.0;3636.0;49950.0;43820.0;6120.0;40.0;36.7;36.5;1662.0;1662.0
1409;Mannen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2007;56.0;56.0;27.2;3763.0;3745.0;51630.0;45160.0;6470.0;50.0;36.7;36.6;1652.0;1652.0
1410;Mannen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2008;60.0;60.0;27.86;3859.0;3842.0;53770.0;46310.0;7450.0;70.0;36.6;36.5;1655.0;1655.0
1411;Mannen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2009;62.0;62.0;28.47;3974.0;3954.0;55680.0;47690.0;7990.0;60.0;36.8;36.6;1667.0;1667.0
1412;Mannen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2006;13.0;13.0;27.24;3770.0;3758.0;52000.0;45240.0;6760.0;40.0;36.7;36.6;1656.0;1656.0
1413;Mannen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2007;17.0;17.0;28.19;3874.0;3862.0;53710.0;46490.0;7220.0;50.0;36.7;36.6;1644.0;1644.0
1414;Mannen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2008;21.0;21.0;28.63;3945.0;3933.0;55330.0;47340.0;7990.0;50.0;36.6;36.5;1649.0;1649.0
1415;Mannen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2009;25.0;25.0;29.08;4026.0;4013.0;57020.0;48320.0;8710.0;50.0;36.7;36.5;1656.0;1656.0
1416;Mannen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2006;1.0;1.0;15.99;2314.0;2311.0;33520.0;27770.0;5740.0;50.0;37.8;37.7;1733.0;1733.0
1417;Mannen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2007;1.0;1.0;15.56;2200.0;2197.0;30640.0;26400.0;4240.0;10.0;37.2;37.2;1694.0;1694.0
1418;Mannen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2008;1.0;1.0;16.09;2269.0;2268.0;30990.0;27230.0;3760.0;20.0;37.0;36.9;1691.0;1691.0
1419;Mannen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2009;1.0;1.0;16.12;2293.0;2288.0;31300.0;27510.0;3790.0;10.0;37.1;37.0;1704.0;1704.0
