ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2;VermedenVerbruik_3;VermedenVerbruikRelatief_4;VermedenEmissie_5;VermedenEmissieRelatief_6
1227;Zonnewarmte, onafgedekte systemen;Totaal energietoepassingen;2017;120.0;0.01;88.0;0.0;5.0;0.0
1228;Zonnewarmte, onafgedekte systemen;Totaal energietoepassingen;2018;110.0;0.01;81.0;0.0;5.0;0.0
1229;Zonnewarmte, onafgedekte systemen;Totaal energietoepassingen;2019;104.0;0.0;76.0;0.0;4.0;0.0
1230;Zonnewarmte, onafgedekte systemen;Elektriciteit;1990;;;;;;
1231;Zonnewarmte, onafgedekte systemen;Elektriciteit;1991;;;;;;
1232;Zonnewarmte, onafgedekte systemen;Elektriciteit;1992;;;;;;
1233;Zonnewarmte, onafgedekte systemen;Elektriciteit;1993;;;;;;
1234;Zonnewarmte, onafgedekte systemen;Elektriciteit;1994;;;;;;
1235;Zonnewarmte, onafgedekte systemen;Elektriciteit;1995;;;;;;
1236;Zonnewarmte, onafgedekte systemen;Elektriciteit;1996;;;;;;
1237;Zonnewarmte, onafgedekte systemen;Elektriciteit;1997;;;;;;
1238;Zonnewarmte, onafgedekte systemen;Elektriciteit;1998;;;;;;
1239;Zonnewarmte, onafgedekte systemen;Elektriciteit;1999;;;;;;
1240;Zonnewarmte, onafgedekte systemen;Elektriciteit;2000;;;;;;
1241;Zonnewarmte, onafgedekte systemen;Elektriciteit;2001;;;;;;
1242;Zonnewarmte, onafgedekte systemen;Elektriciteit;2002;;;;;;
1243;Zonnewarmte, onafgedekte systemen;Elektriciteit;2003;;;;;;
1244;Zonnewarmte, onafgedekte systemen;Elektriciteit;2004;;;;;;
1245;Zonnewarmte, onafgedekte systemen;Elektriciteit;2005;;;;;;
1246;Zonnewarmte, onafgedekte systemen;Elektriciteit;2006;;;;;;
1247;Zonnewarmte, onafgedekte systemen;Elektriciteit;2007;;;;;;
1248;Zonnewarmte, onafgedekte systemen;Elektriciteit;2008;;;;;;
1249;Zonnewarmte, onafgedekte systemen;Elektriciteit;2009;;;;;;
1250;Zonnewarmte, onafgedekte systemen;Elektriciteit;2010;;;;;;
1251;Zonnewarmte, onafgedekte systemen;Elektriciteit;2011;;;;;;
1252;Zonnewarmte, onafgedekte systemen;Elektriciteit;2012;;;;;;
1253;Zonnewarmte, onafgedekte systemen;Elektriciteit;2013;;;;;;
1254;Zonnewarmte, onafgedekte systemen;Elektriciteit;2014;;;;;;
1255;Zonnewarmte, onafgedekte systemen;Elektriciteit;2015;;;;;;
1256;Zonnewarmte, onafgedekte systemen;Elektriciteit;2016;;;;;;
1257;Zonnewarmte, onafgedekte systemen;Elektriciteit;2017;;;;;;
1258;Zonnewarmte, onafgedekte systemen;Elektriciteit;2018;;;;;;
1259;Zonnewarmte, onafgedekte systemen;Elektriciteit;2019;;;;;;
1260;Zonnewarmte, onafgedekte systemen;Warmte;1990;71.0;0.0;53.0;0.0;3.0;0.0
1261;Zonnewarmte, onafgedekte systemen;Warmte;1991;73.0;0.0;54.0;0.0;3.0;0.0
1262;Zonnewarmte, onafgedekte systemen;Warmte;1992;83.0;0.0;61.0;0.0;3.0;0.0
1263;Zonnewarmte, onafgedekte systemen;Warmte;1993;86.0;0.0;64.0;0.0;4.0;0.0
1264;Zonnewarmte, onafgedekte systemen;Warmte;1994;93.0;0.0;69.0;0.0;4.0;0.0
1265;Zonnewarmte, onafgedekte systemen;Warmte;1995;100.0;0.0;74.0;0.0;4.0;0.0
1266;Zonnewarmte, onafgedekte systemen;Warmte;1996;104.0;0.0;76.0;0.0;4.0;0.0
1267;Zonnewarmte, onafgedekte systemen;Warmte;1997;108.0;0.01;79.0;0.0;5.0;0.0
1268;Zonnewarmte, onafgedekte systemen;Warmte;1998;117.0;0.01;86.0;0.0;5.0;0.0
1269;Zonnewarmte, onafgedekte systemen;Warmte;1999;125.0;0.01;92.0;0.0;5.0;0.0
1270;Zonnewarmte, onafgedekte systemen;Warmte;2000;129.0;0.01;95.0;0.0;5.0;0.0
1271;Zonnewarmte, onafgedekte systemen;Warmte;2001;131.0;0.01;97.0;0.0;5.0;0.0
1272;Zonnewarmte, onafgedekte systemen;Warmte;2002;135.0;0.01;99.0;0.0;6.0;0.0
1273;Zonnewarmte, onafgedekte systemen;Warmte;2003;134.0;0.01;99.0;0.0;6.0;0.0
1274;Zonnewarmte, onafgedekte systemen;Warmte;2004;137.0;0.01;101.0;0.0;6.0;0.0
1275;Zonnewarmte, onafgedekte systemen;Warmte;2005;145.0;0.01;107.0;0.0;6.0;0.0
1276;Zonnewarmte, onafgedekte systemen;Warmte;2006;152.0;0.01;112.0;0.0;6.0;0.0
1277;Zonnewarmte, onafgedekte systemen;Warmte;2007;160.0;0.01;118.0;0.0;7.0;0.0
1278;Zonnewarmte, onafgedekte systemen;Warmte;2008;164.0;0.01;121.0;0.0;7.0;0.0
1279;Zonnewarmte, onafgedekte systemen;Warmte;2009;166.0;0.01;122.0;0.0;7.0;0.0
1280;Zonnewarmte, onafgedekte systemen;Warmte;2010;162.0;0.01;119.0;0.0;7.0;0.0
1281;Zonnewarmte, onafgedekte systemen;Warmte;2011;158.0;0.01;117.0;0.0;7.0;0.0
1282;Zonnewarmte, onafgedekte systemen;Warmte;2012;149.0;0.01;110.0;0.0;6.0;0.0
1283;Zonnewarmte, onafgedekte systemen;Warmte;2013;144.0;0.01;106.0;0.0;6.0;0.0
1284;Zonnewarmte, onafgedekte systemen;Warmte;2014;138.0;0.01;102.0;0.0;6.0;0.0
1285;Zonnewarmte, onafgedekte systemen;Warmte;2015;132.0;0.01;97.0;0.0;5.0;0.0
1286;Zonnewarmte, onafgedekte systemen;Warmte;2016;127.0;0.01;93.0;0.0;5.0;0.0
1287;Zonnewarmte, onafgedekte systemen;Warmte;2017;120.0;0.01;88.0;0.0;5.0;0.0
1288;Zonnewarmte, onafgedekte systemen;Warmte;2018;110.0;0.01;81.0;0.0;5.0;0.0
1289;Zonnewarmte, onafgedekte systemen;Warmte;2019;104.0;0.0;76.0;0.0;4.0;0.0
1290;Zonnewarmte, onafgedekte systemen;Vervoer;1990;;;;;;
1291;Zonnewarmte, onafgedekte systemen;Vervoer;1991;;;;;;
1292;Zonnewarmte, onafgedekte systemen;Vervoer;1992;;;;;;
1293;Zonnewarmte, onafgedekte systemen;Vervoer;1993;;;;;;
1294;Zonnewarmte, onafgedekte systemen;Vervoer;1994;;;;;;
1295;Zonnewarmte, onafgedekte systemen;Vervoer;1995;;;;;;
1296;Zonnewarmte, onafgedekte systemen;Vervoer;1996;;;;;;
1297;Zonnewarmte, onafgedekte systemen;Vervoer;1997;;;;;;
1298;Zonnewarmte, onafgedekte systemen;Vervoer;1998;;;;;;
1299;Zonnewarmte, onafgedekte systemen;Vervoer;1999;;;;;;
1300;Zonnewarmte, onafgedekte systemen;Vervoer;2000;;;;;;
1301;Zonnewarmte, onafgedekte systemen;Vervoer;2001;;;;;;
1302;Zonnewarmte, onafgedekte systemen;Vervoer;2002;;;;;;
1303;Zonnewarmte, onafgedekte systemen;Vervoer;2003;;;;;;
1304;Zonnewarmte, onafgedekte systemen;Vervoer;2004;;;;;;
1305;Zonnewarmte, onafgedekte systemen;Vervoer;2005;;;;;;
1306;Zonnewarmte, onafgedekte systemen;Vervoer;2006;;;;;;
1307;Zonnewarmte, onafgedekte systemen;Vervoer;2007;;;;;;
1308;Zonnewarmte, onafgedekte systemen;Vervoer;2008;;;;;;
1309;Zonnewarmte, onafgedekte systemen;Vervoer;2009;;;;;;
1310;Zonnewarmte, onafgedekte systemen;Vervoer;2010;;;;;;
1311;Zonnewarmte, onafgedekte systemen;Vervoer;2011;;;;;;
1312;Zonnewarmte, onafgedekte systemen;Vervoer;2012;;;;;;
1313;Zonnewarmte, onafgedekte systemen;Vervoer;2013;;;;;;
1314;Zonnewarmte, onafgedekte systemen;Vervoer;2014;;;;;;
1315;Zonnewarmte, onafgedekte systemen;Vervoer;2015;;;;;;
1316;Zonnewarmte, onafgedekte systemen;Vervoer;2016;;;;;;
1317;Zonnewarmte, onafgedekte systemen;Vervoer;2017;;;;;;
1318;Zonnewarmte, onafgedekte systemen;Vervoer;2018;;;;;;
1319;Zonnewarmte, onafgedekte systemen;Vervoer;2019;;;;;;
1320;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1990;;;4.0;0.0;0.0;0.0
1321;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1991;;;5.0;0.0;0.0;0.0
1322;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1992;;;9.0;0.0;1.0;0.0
1323;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1993;;;14.0;0.0;1.0;0.0
1324;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1994;28.0;0.0;40.0;0.0;2.0;0.0
1325;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1995;31.0;0.0;56.0;0.0;3.0;0.0
1326;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1996;36.0;0.0;79.0;0.0;5.0;0.0
1327;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1997;56.0;0.0;118.0;0.0;7.0;0.0
1328;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1998;90.0;0.0;174.0;0.01;10.0;0.01
1329;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1999;117.0;0.01;229.0;0.01;13.0;0.01
1330;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2000;156.0;0.01;286.0;0.01;17.0;0.01
1331;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2001;187.0;0.01;354.0;0.01;21.0;0.01
1332;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2002;244.0;0.01;453.0;0.01;26.0;0.01
1333;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2003;311.0;0.01;549.0;0.02;32.0;0.02
1334;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2004;452.0;0.02;670.0;0.02;37.0;0.02
1335;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2005;628.0;0.03;848.0;0.03;46.0;0.03
1336;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2006;840.0;0.04;1085.0;0.03;58.0;0.03
1337;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2007;1141.0;0.05;1305.0;0.04;68.0;0.04
1338;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2008;1584.0;0.07;1710.0;0.05;89.0;0.05
1339;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2009;1983.0;0.09;2110.0;0.07;110.0;0.06
1340;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2010;2501.0;0.11;2699.0;0.08;142.0;0.08
1341;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2011;2854.0;0.13;2932.0;0.09;153.0;0.09
1342;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2012;3347.0;0.15;3332.0;0.1;168.0;0.1
1343;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2013;4140.0;0.19;4083.0;0.13;203.0;0.12
1344;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2014;4906.0;0.24;4637.0;0.15;227.0;0.14
1345;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2015;6082.0;0.29;5667.0;0.18;266.0;0.16
1346;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2016;6699.0;0.32;6429.0;0.2;324.0;0.19
1347;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2017;7127.0;0.34;6986.0;0.22;358.0;0.22
1348;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2018;8114.0;0.38;7907.0;0.25;414.0;0.26
1349;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2019;10278.0;0.49;9965.0;0.32;524.0;0.34
1350;Totaal aardwarmte en bodemenergie;Elektriciteit;1990;;;;;;
1351;Totaal aardwarmte en bodemenergie;Elektriciteit;1991;;;;;;
1352;Totaal aardwarmte en bodemenergie;Elektriciteit;1992;;;;;;
1353;Totaal aardwarmte en bodemenergie;Elektriciteit;1993;;;;;;
1354;Totaal aardwarmte en bodemenergie;Elektriciteit;1994;;;;;;
1355;Totaal aardwarmte en bodemenergie;Elektriciteit;1995;;;;;;
1356;Totaal aardwarmte en bodemenergie;Elektriciteit;1996;;;;;;
1357;Totaal aardwarmte en bodemenergie;Elektriciteit;1997;;;;;;
1358;Totaal aardwarmte en bodemenergie;Elektriciteit;1998;;;;;;
1359;Totaal aardwarmte en bodemenergie;Elektriciteit;1999;;;;;;
1360;Totaal aardwarmte en bodemenergie;Elektriciteit;2000;;;;;;
1361;Totaal aardwarmte en bodemenergie;Elektriciteit;2001;;;;;;
1362;Totaal aardwarmte en bodemenergie;Elektriciteit;2002;;;;;;
1363;Totaal aardwarmte en bodemenergie;Elektriciteit;2003;;;;;;
1364;Totaal aardwarmte en bodemenergie;Elektriciteit;2004;;;;;;
1365;Totaal aardwarmte en bodemenergie;Elektriciteit;2005;;;;;;
1366;Totaal aardwarmte en bodemenergie;Elektriciteit;2006;;;;;;
1367;Totaal aardwarmte en bodemenergie;Elektriciteit;2007;;;;;;
1368;Totaal aardwarmte en bodemenergie;Elektriciteit;2008;;;;;;
1369;Totaal aardwarmte en bodemenergie;Elektriciteit;2009;;;;;;
1370;Totaal aardwarmte en bodemenergie;Elektriciteit;2010;;;;;;
1371;Totaal aardwarmte en bodemenergie;Elektriciteit;2011;;;;;;
1372;Totaal aardwarmte en bodemenergie;Elektriciteit;2012;;;;;;
1373;Totaal aardwarmte en bodemenergie;Elektriciteit;2013;;;;;;
1374;Totaal aardwarmte en bodemenergie;Elektriciteit;2014;;;;;;
1375;Totaal aardwarmte en bodemenergie;Elektriciteit;2015;;;;;;
1376;Totaal aardwarmte en bodemenergie;Elektriciteit;2016;;;;;;
1377;Totaal aardwarmte en bodemenergie;Elektriciteit;2017;;;;;;
1378;Totaal aardwarmte en bodemenergie;Elektriciteit;2018;;;;;;
1379;Totaal aardwarmte en bodemenergie;Elektriciteit;2019;;;;;;
1380;Totaal aardwarmte en bodemenergie;Warmte;1990;;;4.0;0.0;0.0;0.0
1381;Totaal aardwarmte en bodemenergie;Warmte;1991;;;5.0;0.0;0.0;0.0
1382;Totaal aardwarmte en bodemenergie;Warmte;1992;;;9.0;0.0;1.0;0.0
1383;Totaal aardwarmte en bodemenergie;Warmte;1993;;;14.0;0.0;1.0;0.0
1384;Totaal aardwarmte en bodemenergie;Warmte;1994;28.0;0.0;40.0;0.0;2.0;0.0
1385;Totaal aardwarmte en bodemenergie;Warmte;1995;31.0;0.0;56.0;0.0;3.0;0.0
1386;Totaal aardwarmte en bodemenergie;Warmte;1996;36.0;0.0;79.0;0.0;5.0;0.0
1387;Totaal aardwarmte en bodemenergie;Warmte;1997;56.0;0.0;118.0;0.0;7.0;0.0
1388;Totaal aardwarmte en bodemenergie;Warmte;1998;90.0;0.0;174.0;0.01;10.0;0.01
1389;Totaal aardwarmte en bodemenergie;Warmte;1999;117.0;0.01;229.0;0.01;13.0;0.01
1390;Totaal aardwarmte en bodemenergie;Warmte;2000;156.0;0.01;286.0;0.01;17.0;0.01
1391;Totaal aardwarmte en bodemenergie;Warmte;2001;187.0;0.01;354.0;0.01;21.0;0.01
1392;Totaal aardwarmte en bodemenergie;Warmte;2002;244.0;0.01;453.0;0.01;26.0;0.01
1393;Totaal aardwarmte en bodemenergie;Warmte;2003;311.0;0.01;549.0;0.02;32.0;0.02
1394;Totaal aardwarmte en bodemenergie;Warmte;2004;452.0;0.02;670.0;0.02;37.0;0.02
1395;Totaal aardwarmte en bodemenergie;Warmte;2005;628.0;0.03;848.0;0.03;46.0;0.03
1396;Totaal aardwarmte en bodemenergie;Warmte;2006;840.0;0.04;1085.0;0.03;58.0;0.03
1397;Totaal aardwarmte en bodemenergie;Warmte;2007;1141.0;0.05;1305.0;0.04;68.0;0.04
1398;Totaal aardwarmte en bodemenergie;Warmte;2008;1584.0;0.07;1710.0;0.05;89.0;0.05
1399;Totaal aardwarmte en bodemenergie;Warmte;2009;1983.0;0.09;2110.0;0.07;110.0;0.06
1400;Totaal aardwarmte en bodemenergie;Warmte;2010;2501.0;0.11;2699.0;0.08;142.0;0.08
1401;Totaal aardwarmte en bodemenergie;Warmte;2011;2854.0;0.13;2932.0;0.09;153.0;0.09
1402;Totaal aardwarmte en bodemenergie;Warmte;2012;3347.0;0.15;3332.0;0.1;168.0;0.1
1403;Totaal aardwarmte en bodemenergie;Warmte;2013;4140.0;0.19;4083.0;0.13;203.0;0.12
1404;Totaal aardwarmte en bodemenergie;Warmte;2014;4906.0;0.24;4637.0;0.15;227.0;0.14
1405;Totaal aardwarmte en bodemenergie;Warmte;2015;6082.0;0.29;5667.0;0.18;266.0;0.16
1406;Totaal aardwarmte en bodemenergie;Warmte;2016;6699.0;0.32;6429.0;0.2;324.0;0.19
1407;Totaal aardwarmte en bodemenergie;Warmte;2017;7127.0;0.34;6986.0;0.22;358.0;0.22
1408;Totaal aardwarmte en bodemenergie;Warmte;2018;8114.0;0.38;7907.0;0.25;414.0;0.26
1409;Totaal aardwarmte en bodemenergie;Warmte;2019;10278.0;0.49;9965.0;0.32;524.0;0.34
1410;Totaal aardwarmte en bodemenergie;Vervoer;1990;;;;;;
1411;Totaal aardwarmte en bodemenergie;Vervoer;1991;;;;;;
1412;Totaal aardwarmte en bodemenergie;Vervoer;1992;;;;;;
1413;Totaal aardwarmte en bodemenergie;Vervoer;1993;;;;;;
1414;Totaal aardwarmte en bodemenergie;Vervoer;1994;;;;;;
1415;Totaal aardwarmte en bodemenergie;Vervoer;1995;;;;;;
1416;Totaal aardwarmte en bodemenergie;Vervoer;1996;;;;;;
1417;Totaal aardwarmte en bodemenergie;Vervoer;1997;;;;;;
1418;Totaal aardwarmte en bodemenergie;Vervoer;1998;;;;;;
1419;Totaal aardwarmte en bodemenergie;Vervoer;1999;;;;;;
1420;Totaal aardwarmte en bodemenergie;Vervoer;2000;;;;;;
1421;Totaal aardwarmte en bodemenergie;Vervoer;2001;;;;;;
1422;Totaal aardwarmte en bodemenergie;Vervoer;2002;;;;;;
1423;Totaal aardwarmte en bodemenergie;Vervoer;2003;;;;;;
1424;Totaal aardwarmte en bodemenergie;Vervoer;2004;;;;;;
1425;Totaal aardwarmte en bodemenergie;Vervoer;2005;;;;;;
1426;Totaal aardwarmte en bodemenergie;Vervoer;2006;;;;;;
1427;Totaal aardwarmte en bodemenergie;Vervoer;2007;;;;;;
1428;Totaal aardwarmte en bodemenergie;Vervoer;2008;;;;;;
1429;Totaal aardwarmte en bodemenergie;Vervoer;2009;;;;;;
1430;Totaal aardwarmte en bodemenergie;Vervoer;2010;;;;;;
1431;Totaal aardwarmte en bodemenergie;Vervoer;2011;;;;;;
1432;Totaal aardwarmte en bodemenergie;Vervoer;2012;;;;;;
1433;Totaal aardwarmte en bodemenergie;Vervoer;2013;;;;;;
1434;Totaal aardwarmte en bodemenergie;Vervoer;2014;;;;;;
1435;Totaal aardwarmte en bodemenergie;Vervoer;2015;;;;;;
1436;Totaal aardwarmte en bodemenergie;Vervoer;2016;;;;;;
1437;Totaal aardwarmte en bodemenergie;Vervoer;2017;;;;;;
1438;Totaal aardwarmte en bodemenergie;Vervoer;2018;;;;;;
1439;Totaal aardwarmte en bodemenergie;Vervoer;2019;;;;;;
1440;Aardwarmte;Totaal energietoepassingen;1990;;;;;;
1441;Aardwarmte;Totaal energietoepassingen;1991;;;;;;
1442;Aardwarmte;Totaal energietoepassingen;1992;;;;;;
1443;Aardwarmte;Totaal energietoepassingen;1993;;;;;;
1444;Aardwarmte;Totaal energietoepassingen;1994;;;;;;
1445;Aardwarmte;Totaal energietoepassingen;1995;;;;;;
1446;Aardwarmte;Totaal energietoepassingen;1996;;;;;;
1447;Aardwarmte;Totaal energietoepassingen;1997;;;;;;
1448;Aardwarmte;Totaal energietoepassingen;1998;;;;;;
1449;Aardwarmte;Totaal energietoepassingen;1999;;;;;;
1450;Aardwarmte;Totaal energietoepassingen;2000;;;;;;
1451;Aardwarmte;Totaal energietoepassingen;2001;;;;;;
1452;Aardwarmte;Totaal energietoepassingen;2002;;;;;;
1453;Aardwarmte;Totaal energietoepassingen;2003;;;;;;
1454;Aardwarmte;Totaal energietoepassingen;2004;;;;;;
1455;Aardwarmte;Totaal energietoepassingen;2005;;;;;;
1456;Aardwarmte;Totaal energietoepassingen;2006;;;;;;
1457;Aardwarmte;Totaal energietoepassingen;2007;;;;;;
1458;Aardwarmte;Totaal energietoepassingen;2008;96.0;0.0;95.0;0.0;5.0;0.0
1459;Aardwarmte;Totaal energietoepassingen;2009;142.0;0.01;140.0;0.0;8.0;0.0
1460;Aardwarmte;Totaal energietoepassingen;2010;318.0;0.01;316.0;0.01;17.0;0.01
1461;Aardwarmte;Totaal energietoepassingen;2011;316.0;0.01;315.0;0.01;17.0;0.01
1462;Aardwarmte;Totaal energietoepassingen;2012;495.0;0.02;491.0;0.02;27.0;0.02
1463;Aardwarmte;Totaal energietoepassingen;2013;993.0;0.05;986.0;0.03;54.0;0.03
1464;Aardwarmte;Totaal energietoepassingen;2014;1502.0;0.07;1488.0;0.05;81.0;0.05
1465;Aardwarmte;Totaal energietoepassingen;2015;2448.0;0.12;2425.0;0.08;131.0;0.08
1466;Aardwarmte;Totaal energietoepassingen;2016;2844.0;0.14;2827.0;0.09;154.0;0.09
1467;Aardwarmte;Totaal energietoepassingen;2017;3047.0;0.14;3029.0;0.1;165.0;0.1
1468;Aardwarmte;Totaal energietoepassingen;2018;3731.0;0.18;3734.0;0.12;206.0;0.13
1469;Aardwarmte;Totaal energietoepassingen;2019;5564.0;0.27;5569.0;0.18;307.0;0.2
1470;Aardwarmte;Elektriciteit;1990;;;;;;
1471;Aardwarmte;Elektriciteit;1991;;;;;;
1472;Aardwarmte;Elektriciteit;1992;;;;;;
1473;Aardwarmte;Elektriciteit;1993;;;;;;
1474;Aardwarmte;Elektriciteit;1994;;;;;;
1475;Aardwarmte;Elektriciteit;1995;;;;;;
1476;Aardwarmte;Elektriciteit;1996;;;;;;
1477;Aardwarmte;Elektriciteit;1997;;;;;;
1478;Aardwarmte;Elektriciteit;1998;;;;;;
1479;Aardwarmte;Elektriciteit;1999;;;;;;
1480;Aardwarmte;Elektriciteit;2000;;;;;;
1481;Aardwarmte;Elektriciteit;2001;;;;;;
1482;Aardwarmte;Elektriciteit;2002;;;;;;
1483;Aardwarmte;Elektriciteit;2003;;;;;;
1484;Aardwarmte;Elektriciteit;2004;;;;;;
1485;Aardwarmte;Elektriciteit;2005;;;;;;
1486;Aardwarmte;Elektriciteit;2006;;;;;;
1487;Aardwarmte;Elektriciteit;2007;;;;;;
1488;Aardwarmte;Elektriciteit;2008;;;;;;
1489;Aardwarmte;Elektriciteit;2009;;;;;;
1490;Aardwarmte;Elektriciteit;2010;;;;;;
1491;Aardwarmte;Elektriciteit;2011;;;;;;
1492;Aardwarmte;Elektriciteit;2012;;;;;;
1493;Aardwarmte;Elektriciteit;2013;;;;;;
1494;Aardwarmte;Elektriciteit;2014;;;;;;
1495;Aardwarmte;Elektriciteit;2015;;;;;;
1496;Aardwarmte;Elektriciteit;2016;;;;;;
1497;Aardwarmte;Elektriciteit;2017;;;;;;
1498;Aardwarmte;Elektriciteit;2018;;;;;;
1499;Aardwarmte;Elektriciteit;2019;;;;;;
1500;Aardwarmte;Warmte;1990;;;;;;
1501;Aardwarmte;Warmte;1991;;;;;;
1502;Aardwarmte;Warmte;1992;;;;;;
1503;Aardwarmte;Warmte;1993;;;;;;
1504;Aardwarmte;Warmte;1994;;;;;;
1505;Aardwarmte;Warmte;1995;;;;;;
1506;Aardwarmte;Warmte;1996;;;;;;
1507;Aardwarmte;Warmte;1997;;;;;;
1508;Aardwarmte;Warmte;1998;;;;;;
1509;Aardwarmte;Warmte;1999;;;;;;
1510;Aardwarmte;Warmte;2000;;;;;;
1511;Aardwarmte;Warmte;2001;;;;;;
1512;Aardwarmte;Warmte;2002;;;;;;
1513;Aardwarmte;Warmte;2003;;;;;;
1514;Aardwarmte;Warmte;2004;;;;;;
1515;Aardwarmte;Warmte;2005;;;;;;
1516;Aardwarmte;Warmte;2006;;;;;;
1517;Aardwarmte;Warmte;2007;;;;;;
1518;Aardwarmte;Warmte;2008;96.0;0.0;95.0;0.0;5.0;0.0
1519;Aardwarmte;Warmte;2009;142.0;0.01;140.0;0.0;8.0;0.0
1520;Aardwarmte;Warmte;2010;318.0;0.01;316.0;0.01;17.0;0.01
1521;Aardwarmte;Warmte;2011;316.0;0.01;315.0;0.01;17.0;0.01
1522;Aardwarmte;Warmte;2012;495.0;0.02;491.0;0.02;27.0;0.02
1523;Aardwarmte;Warmte;2013;993.0;0.05;986.0;0.03;54.0;0.03
1524;Aardwarmte;Warmte;2014;1502.0;0.07;1488.0;0.05;81.0;0.05
1525;Aardwarmte;Warmte;2015;2448.0;0.12;2425.0;0.08;131.0;0.08
1526;Aardwarmte;Warmte;2016;2844.0;0.14;2827.0;0.09;154.0;0.09
1527;Aardwarmte;Warmte;2017;3047.0;0.14;3029.0;0.1;165.0;0.1
1528;Aardwarmte;Warmte;2018;3731.0;0.18;3734.0;0.12;206.0;0.13
1529;Aardwarmte;Warmte;2019;5564.0;0.27;5569.0;0.18;307.0;0.2
1530;Aardwarmte;Vervoer;1990;;;;;;
1531;Aardwarmte;Vervoer;1991;;;;;;
1532;Aardwarmte;Vervoer;1992;;;;;;
1533;Aardwarmte;Vervoer;1993;;;;;;
1534;Aardwarmte;Vervoer;1994;;;;;;
1535;Aardwarmte;Vervoer;1995;;;;;;
1536;Aardwarmte;Vervoer;1996;;;;;;
1537;Aardwarmte;Vervoer;1997;;;;;;
1538;Aardwarmte;Vervoer;1998;;;;;;
1539;Aardwarmte;Vervoer;1999;;;;;;
1540;Aardwarmte;Vervoer;2000;;;;;;
1541;Aardwarmte;Vervoer;2001;;;;;;
1542;Aardwarmte;Vervoer;2002;;;;;;
1543;Aardwarmte;Vervoer;2003;;;;;;
1544;Aardwarmte;Vervoer;2004;;;;;;
1545;Aardwarmte;Vervoer;2005;;;;;;
1546;Aardwarmte;Vervoer;2006;;;;;;
1547;Aardwarmte;Vervoer;2007;;;;;;
1548;Aardwarmte;Vervoer;2008;;;;;;
1549;Aardwarmte;Vervoer;2009;;;;;;
1550;Aardwarmte;Vervoer;2010;;;;;;
1551;Aardwarmte;Vervoer;2011;;;;;;
1552;Aardwarmte;Vervoer;2012;;;;;;
1553;Aardwarmte;Vervoer;2013;;;;;;
1554;Aardwarmte;Vervoer;2014;;;;;;
1555;Aardwarmte;Vervoer;2015;;;;;;
1556;Aardwarmte;Vervoer;2016;;;;;;
1557;Aardwarmte;Vervoer;2017;;;;;;
1558;Aardwarmte;Vervoer;2018;;;;;;
1559;Aardwarmte;Vervoer;2019;;;;;;
1560;Totaal bodemenergie;Totaal energietoepassingen;1990;;;4.0;0.0;0.0;0.0
1561;Totaal bodemenergie;Totaal energietoepassingen;1991;;;5.0;0.0;0.0;0.0
1562;Totaal bodemenergie;Totaal energietoepassingen;1992;;;9.0;0.0;1.0;0.0
1563;Totaal bodemenergie;Totaal energietoepassingen;1993;;;14.0;0.0;1.0;0.0
1564;Totaal bodemenergie;Totaal energietoepassingen;1994;28.0;0.0;40.0;0.0;2.0;0.0
1565;Totaal bodemenergie;Totaal energietoepassingen;1995;31.0;0.0;56.0;0.0;3.0;0.0
1566;Totaal bodemenergie;Totaal energietoepassingen;1996;36.0;0.0;79.0;0.0;5.0;0.0
1567;Totaal bodemenergie;Totaal energietoepassingen;1997;56.0;0.0;118.0;0.0;7.0;0.0
