ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
485;Totaal;16 jaar;2005;272.0;86.0;186.0
486;Totaal;16 jaar;2006;261.0;80.0;181.0
487;Totaal;16 jaar;2007;259.0;84.0;175.0
488;Totaal;16 jaar;2008;293.0;104.0;189.0
489;Totaal;16 jaar;2009;252.0;89.0;163.0
490;Totaal;16 jaar;2010;252.0;93.0;159.0
491;Totaal;16 jaar;2011;257.0;93.0;164.0
492;Totaal;16 jaar;2012;256.0;97.0;159.0
493;Totaal;16 jaar;2013;263.0;84.0;179.0
494;Totaal;16 jaar;2014;295.0;104.0;191.0
495;Totaal;16 jaar;2015;266.0;99.0;167.0
496;Totaal;16 jaar;2016;312.0;127.0;185.0
497;Totaal;16 jaar;2017;293.0;118.0;175.0
498;Totaal;16 jaar;2018;280.0;92.0;188.0
499;Totaal;16 jaar;2019;310.0;112.0;198.0
500;Totaal;16 jaar;2020;324.0;85.0;239.0
501;Totaal;16 jaar;2021;279.0;94.0;185.0
502;Totaal;16 jaar;2022;303.0;119.0;184.0
503;Totaal;16 jaar;2023;316.0;128.0;188.0
504;Totaal;17 jaar;1996;252.0;82.0;170.0
505;Totaal;17 jaar;1997;254.0;80.0;174.0
506;Totaal;17 jaar;1998;237.0;81.0;156.0
507;Totaal;17 jaar;1999;252.0;80.0;172.0
508;Totaal;17 jaar;2000;217.0;76.0;141.0
509;Totaal;17 jaar;2001;276.0;85.0;191.0
510;Totaal;17 jaar;2002;262.0;93.0;169.0
511;Totaal;17 jaar;2003;288.0;97.0;191.0
512;Totaal;17 jaar;2004;280.0;100.0;180.0
513;Totaal;17 jaar;2005;286.0;102.0;184.0
514;Totaal;17 jaar;2006;270.0;91.0;179.0
515;Totaal;17 jaar;2007;312.0;99.0;213.0
516;Totaal;17 jaar;2008;287.0;99.0;188.0
517;Totaal;17 jaar;2009;327.0;106.0;221.0
518;Totaal;17 jaar;2010;324.0;105.0;219.0
519;Totaal;17 jaar;2011;257.0;82.0;175.0
520;Totaal;17 jaar;2012;279.0;100.0;179.0
521;Totaal;17 jaar;2013;267.0;88.0;179.0
522;Totaal;17 jaar;2014;258.0;78.0;180.0
523;Totaal;17 jaar;2015;285.0;88.0;197.0
524;Totaal;17 jaar;2016;289.0;103.0;186.0
525;Totaal;17 jaar;2017;345.0;117.0;228.0
526;Totaal;17 jaar;2018;314.0;113.0;201.0
527;Totaal;17 jaar;2019;260.0;93.0;167.0
528;Totaal;17 jaar;2020;279.0;107.0;172.0
529;Totaal;17 jaar;2021;295.0;105.0;190.0
530;Totaal;17 jaar;2022;289.0;107.0;182.0
531;Totaal;17 jaar;2023;317.0;112.0;205.0
532;Totaal;18 jaar;1996;272.0;84.0;188.0
533;Totaal;18 jaar;1997;250.0;73.0;177.0
534;Totaal;18 jaar;1998;257.0;96.0;161.0
535;Totaal;18 jaar;1999;250.0;86.0;164.0
536;Totaal;18 jaar;2000;231.0;83.0;148.0
537;Totaal;18 jaar;2001;223.0;77.0;146.0
538;Totaal;18 jaar;2002;258.0;77.0;181.0
539;Totaal;18 jaar;2003;277.0;105.0;172.0
540;Totaal;18 jaar;2004;302.0;108.0;194.0
541;Totaal;18 jaar;2005;281.0;93.0;188.0
542;Totaal;18 jaar;2006;271.0;90.0;181.0
543;Totaal;18 jaar;2007;267.0;93.0;174.0
544;Totaal;18 jaar;2008;305.0;109.0;196.0
545;Totaal;18 jaar;2009;282.0;103.0;179.0
546;Totaal;18 jaar;2010;296.0;95.0;201.0
547;Totaal;18 jaar;2011;280.0;115.0;165.0
548;Totaal;18 jaar;2012;293.0;94.0;199.0
549;Totaal;18 jaar;2013;279.0;89.0;190.0
550;Totaal;18 jaar;2014;289.0;92.0;197.0
551;Totaal;18 jaar;2015;291.0;103.0;188.0
552;Totaal;18 jaar;2016;307.0;93.0;214.0
553;Totaal;18 jaar;2017;304.0;105.0;199.0
554;Totaal;18 jaar;2018;314.0;103.0;211.0
555;Totaal;18 jaar;2019;316.0;124.0;192.0
556;Totaal;18 jaar;2020;347.0;114.0;233.0
557;Totaal;18 jaar;2021;345.0;121.0;224.0
558;Totaal;18 jaar;2022;298.0;115.0;183.0
559;Totaal;18 jaar;2023;290.0;97.0;193.0
560;Totaal;19 jaar;1996;315.0;109.0;206.0
561;Totaal;19 jaar;1997;288.0;98.0;190.0
562;Totaal;19 jaar;1998;291.0;100.0;191.0
563;Totaal;19 jaar;1999;282.0;99.0;183.0
564;Totaal;19 jaar;2000;284.0;99.0;185.0
565;Totaal;19 jaar;2001;285.0;102.0;183.0
566;Totaal;19 jaar;2002;278.0;91.0;187.0
567;Totaal;19 jaar;2003;285.0;73.0;212.0
568;Totaal;19 jaar;2004;306.0;97.0;209.0
569;Totaal;19 jaar;2005;319.0;111.0;208.0
570;Totaal;19 jaar;2006;307.0;96.0;211.0
571;Totaal;19 jaar;2007;300.0;92.0;208.0
572;Totaal;19 jaar;2008;266.0;86.0;180.0
573;Totaal;19 jaar;2009;309.0;90.0;219.0
574;Totaal;19 jaar;2010;307.0;103.0;204.0
575;Totaal;19 jaar;2011;309.0;111.0;198.0
576;Totaal;19 jaar;2012;314.0;98.0;216.0
577;Totaal;19 jaar;2013;290.0;94.0;196.0
578;Totaal;19 jaar;2014;252.0;88.0;164.0
579;Totaal;19 jaar;2015;298.0;104.0;194.0
580;Totaal;19 jaar;2016;327.0;121.0;206.0
581;Totaal;19 jaar;2017;323.0;108.0;215.0
582;Totaal;19 jaar;2018;346.0;118.0;228.0
583;Totaal;19 jaar;2019;329.0;100.0;229.0
584;Totaal;19 jaar;2020;351.0;126.0;225.0
585;Totaal;19 jaar;2021;319.0;95.0;224.0
586;Totaal;19 jaar;2022;348.0;127.0;221.0
587;Totaal;19 jaar;2023;328.0;112.0;216.0
588;Totaal;20 jaar;1996;305.0;110.0;195.0
589;Totaal;20 jaar;1997;298.0;98.0;200.0
590;Totaal;20 jaar;1998;299.0;88.0;211.0
591;Totaal;20 jaar;1999;330.0;126.0;204.0
592;Totaal;20 jaar;2000;322.0;109.0;213.0
593;Totaal;20 jaar;2001;282.0;89.0;193.0
594;Totaal;20 jaar;2002;282.0;97.0;185.0
595;Totaal;20 jaar;2003;240.0;73.0;167.0
596;Totaal;20 jaar;2004;317.0;108.0;209.0
597;Totaal;20 jaar;2005;307.0;107.0;200.0
598;Totaal;20 jaar;2006;280.0;89.0;191.0
599;Totaal;20 jaar;2007;306.0;101.0;205.0
600;Totaal;20 jaar;2008;288.0;113.0;175.0
601;Totaal;20 jaar;2009;324.0;131.0;193.0
602;Totaal;20 jaar;2010;316.0;107.0;209.0
603;Totaal;20 jaar;2011;330.0;117.0;213.0
604;Totaal;20 jaar;2012;301.0;101.0;200.0
605;Totaal;20 jaar;2013;295.0;117.0;178.0
606;Totaal;20 jaar;2014;302.0;112.0;190.0
607;Totaal;20 jaar;2015;292.0;91.0;201.0
608;Totaal;20 jaar;2016;306.0;125.0;181.0
609;Totaal;20 jaar;2017;305.0;117.0;188.0
610;Totaal;20 jaar;2018;334.0;121.0;213.0
611;Totaal;20 jaar;2019;353.0;126.0;227.0
612;Totaal;20 jaar;2020;371.0;109.0;262.0
613;Totaal;20 jaar;2021;410.0;165.0;245.0
614;Totaal;20 jaar;2022;363.0;134.0;229.0
615;Totaal;20 jaar;2023;297.0;104.0;193.0
616;Totaal;21 jaar;1996;354.0;110.0;244.0
617;Totaal;21 jaar;1997;324.0;97.0;227.0
618;Totaal;21 jaar;1998;340.0;128.0;212.0
619;Totaal;21 jaar;1999;312.0;94.0;218.0
620;Totaal;21 jaar;2000;307.0;109.0;198.0
621;Totaal;21 jaar;2001;312.0;105.0;207.0
622;Totaal;21 jaar;2002;289.0;101.0;188.0
623;Totaal;21 jaar;2003;314.0;104.0;210.0
624;Totaal;21 jaar;2004;254.0;102.0;152.0
625;Totaal;21 jaar;2005;305.0;120.0;185.0
626;Totaal;21 jaar;2006;288.0;102.0;186.0
627;Totaal;21 jaar;2007;298.0;119.0;179.0
628;Totaal;21 jaar;2008;320.0;120.0;200.0
629;Totaal;21 jaar;2009;321.0;125.0;196.0
630;Totaal;21 jaar;2010;350.0;110.0;240.0
631;Totaal;21 jaar;2011;370.0;126.0;244.0
632;Totaal;21 jaar;2012;365.0;124.0;241.0
633;Totaal;21 jaar;2013;344.0;113.0;231.0
634;Totaal;21 jaar;2014;321.0;117.0;204.0
635;Totaal;21 jaar;2015;316.0;99.0;217.0
636;Totaal;21 jaar;2016;285.0;100.0;185.0
637;Totaal;21 jaar;2017;304.0;87.0;217.0
638;Totaal;21 jaar;2018;349.0;119.0;230.0
639;Totaal;21 jaar;2019;375.0;122.0;253.0
640;Totaal;21 jaar;2020;368.0;129.0;239.0
641;Totaal;21 jaar;2021;420.0;140.0;280.0
642;Totaal;21 jaar;2022;401.0;140.0;261.0
643;Totaal;21 jaar;2023;370.0;135.0;235.0
644;Totaal;22 jaar;1996;433.0;166.0;267.0
645;Totaal;22 jaar;1997;374.0;132.0;242.0
646;Totaal;22 jaar;1998;349.0;116.0;233.0
647;Totaal;22 jaar;1999;341.0;111.0;230.0
648;Totaal;22 jaar;2000;387.0;123.0;264.0
649;Totaal;22 jaar;2001;331.0;100.0;231.0
650;Totaal;22 jaar;2002;321.0;106.0;215.0
651;Totaal;22 jaar;2003;320.0;111.0;209.0
652;Totaal;22 jaar;2004;292.0;109.0;183.0
653;Totaal;22 jaar;2005;276.0;102.0;174.0
654;Totaal;22 jaar;2006;294.0;86.0;208.0
655;Totaal;22 jaar;2007;309.0;120.0;189.0
656;Totaal;22 jaar;2008;309.0;94.0;215.0
657;Totaal;22 jaar;2009;325.0;100.0;225.0
658;Totaal;22 jaar;2010;331.0;117.0;214.0
659;Totaal;22 jaar;2011;305.0;107.0;198.0
660;Totaal;22 jaar;2012;333.0;124.0;209.0
661;Totaal;22 jaar;2013;354.0;137.0;217.0
662;Totaal;22 jaar;2014;370.0;124.0;246.0
663;Totaal;22 jaar;2015;319.0;114.0;205.0
664;Totaal;22 jaar;2016;334.0;105.0;229.0
665;Totaal;22 jaar;2017;323.0;100.0;223.0
666;Totaal;22 jaar;2018;304.0;111.0;193.0
667;Totaal;22 jaar;2019;356.0;127.0;229.0
668;Totaal;22 jaar;2020;396.0;128.0;268.0
669;Totaal;22 jaar;2021;411.0;117.0;294.0
670;Totaal;22 jaar;2022;393.0;140.0;253.0
671;Totaal;22 jaar;2023;412.0;155.0;257.0
672;Totaal;23 jaar;1996;443.0;145.0;298.0
673;Totaal;23 jaar;1997;407.0;127.0;280.0
674;Totaal;23 jaar;1998;383.0;132.0;251.0
675;Totaal;23 jaar;1999;383.0;130.0;253.0
676;Totaal;23 jaar;2000;363.0;118.0;245.0
677;Totaal;23 jaar;2001;350.0;123.0;227.0
678;Totaal;23 jaar;2002;334.0;121.0;213.0
679;Totaal;23 jaar;2003;362.0;138.0;224.0
680;Totaal;23 jaar;2004;341.0;131.0;210.0
681;Totaal;23 jaar;2005;292.0;111.0;181.0
682;Totaal;23 jaar;2006;301.0;118.0;183.0
683;Totaal;23 jaar;2007;315.0;106.0;209.0
684;Totaal;23 jaar;2008;330.0;105.0;225.0
685;Totaal;23 jaar;2009;339.0;108.0;231.0
686;Totaal;23 jaar;2010;349.0;127.0;222.0
687;Totaal;23 jaar;2011;314.0;101.0;213.0
688;Totaal;23 jaar;2012;375.0;131.0;244.0
689;Totaal;23 jaar;2013;351.0;124.0;227.0
690;Totaal;23 jaar;2014;350.0;112.0;238.0
691;Totaal;23 jaar;2015;390.0;128.0;262.0
692;Totaal;23 jaar;2016;319.0;123.0;196.0
693;Totaal;23 jaar;2017;308.0;105.0;203.0
694;Totaal;23 jaar;2018;319.0;125.0;194.0
695;Totaal;23 jaar;2019;382.0;133.0;249.0
696;Totaal;23 jaar;2020;404.0;138.0;266.0
697;Totaal;23 jaar;2021;397.0;138.0;259.0
698;Totaal;23 jaar;2022;385.0;150.0;235.0
699;Totaal;23 jaar;2023;413.0;128.0;285.0
700;Totaal;24 jaar;1996;534.0;179.0;355.0
701;Totaal;24 jaar;1997;504.0;178.0;326.0
702;Totaal;24 jaar;1998;473.0;167.0;306.0
703;Totaal;24 jaar;1999;389.0;124.0;265.0
704;Totaal;24 jaar;2000;376.0;146.0;230.0
705;Totaal;24 jaar;2001;383.0;136.0;247.0
706;Totaal;24 jaar;2002;351.0;124.0;227.0
707;Totaal;24 jaar;2003;358.0;127.0;231.0
708;Totaal;24 jaar;2004;374.0;129.0;245.0
709;Totaal;24 jaar;2005;337.0;132.0;205.0
710;Totaal;24 jaar;2006;317.0;118.0;199.0
711;Totaal;24 jaar;2007;288.0;113.0;175.0
712;Totaal;24 jaar;2008;331.0;115.0;216.0
713;Totaal;24 jaar;2009;328.0;115.0;213.0
714;Totaal;24 jaar;2010;339.0;114.0;225.0
715;Totaal;24 jaar;2011;355.0;134.0;221.0
716;Totaal;24 jaar;2012;367.0;127.0;240.0
717;Totaal;24 jaar;2013;351.0;128.0;223.0
718;Totaal;24 jaar;2014;364.0;119.0;245.0
719;Totaal;24 jaar;2015;362.0;131.0;231.0
720;Totaal;24 jaar;2016;361.0;117.0;244.0
721;Totaal;24 jaar;2017;362.0;137.0;225.0
722;Totaal;24 jaar;2018;381.0;132.0;249.0
723;Totaal;24 jaar;2019;328.0;123.0;205.0
724;Totaal;24 jaar;2020;363.0;110.0;253.0
725;Totaal;24 jaar;2021;413.0;130.0;283.0
726;Totaal;24 jaar;2022;425.0;149.0;276.0
727;Totaal;24 jaar;2023;433.0;154.0;279.0
728;Totaal;25 jaar;1996;549.0;174.0;375.0
729;Totaal;25 jaar;1997;548.0;197.0;351.0
730;Totaal;25 jaar;1998;502.0;177.0;325.0
731;Totaal;25 jaar;1999;513.0;173.0;340.0
732;Totaal;25 jaar;2000;397.0;140.0;257.0
733;Totaal;25 jaar;2001;396.0;132.0;264.0
734;Totaal;25 jaar;2002;407.0;144.0;263.0
735;Totaal;25 jaar;2003;380.0;143.0;237.0
736;Totaal;25 jaar;2004;368.0;134.0;234.0
737;Totaal;25 jaar;2005;332.0;102.0;230.0
738;Totaal;25 jaar;2006;374.0;120.0;254.0
739;Totaal;25 jaar;2007;315.0;113.0;202.0
740;Totaal;25 jaar;2008;320.0;124.0;196.0
741;Totaal;25 jaar;2009;320.0;113.0;207.0
742;Totaal;25 jaar;2010;357.0;125.0;232.0
743;Totaal;25 jaar;2011;371.0;131.0;240.0
744;Totaal;25 jaar;2012;386.0;126.0;260.0
745;Totaal;25 jaar;2013;380.0;128.0;252.0
746;Totaal;25 jaar;2014;396.0;147.0;249.0
747;Totaal;25 jaar;2015;373.0;126.0;247.0
748;Totaal;25 jaar;2016;392.0;140.0;252.0
749;Totaal;25 jaar;2017;381.0;153.0;228.0
750;Totaal;25 jaar;2018;385.0;139.0;246.0
751;Totaal;25 jaar;2019;357.0;130.0;227.0
752;Totaal;25 jaar;2020;381.0;134.0;247.0
753;Totaal;25 jaar;2021;397.0;139.0;258.0
754;Totaal;25 jaar;2022;421.0;137.0;284.0
755;Totaal;25 jaar;2023;427.0;156.0;271.0
756;Totaal;26 jaar;1996;617.0;194.0;423.0
757;Totaal;26 jaar;1997;525.0;183.0;342.0
758;Totaal;26 jaar;1998;555.0;173.0;382.0
759;Totaal;26 jaar;1999;528.0;179.0;349.0
760;Totaal;26 jaar;2000;527.0;198.0;329.0
761;Totaal;26 jaar;2001;492.0;161.0;331.0
762;Totaal;26 jaar;2002;471.0;177.0;294.0
763;Totaal;26 jaar;2003;453.0;168.0;285.0
764;Totaal;26 jaar;2004;398.0;141.0;257.0
765;Totaal;26 jaar;2005;351.0;141.0;210.0
766;Totaal;26 jaar;2006;387.0;145.0;242.0
767;Totaal;26 jaar;2007;326.0;114.0;212.0
768;Totaal;26 jaar;2008;319.0;112.0;207.0
769;Totaal;26 jaar;2009;281.0;78.0;203.0
770;Totaal;26 jaar;2010;382.0;147.0;235.0
771;Totaal;26 jaar;2011;366.0;128.0;238.0
772;Totaal;26 jaar;2012;372.0;133.0;239.0
773;Totaal;26 jaar;2013;379.0;137.0;242.0
774;Totaal;26 jaar;2014;389.0;130.0;259.0
775;Totaal;26 jaar;2015;374.0;143.0;231.0
776;Totaal;26 jaar;2016;422.0;149.0;273.0
777;Totaal;26 jaar;2017;418.0;129.0;289.0
778;Totaal;26 jaar;2018;440.0;165.0;275.0
779;Totaal;26 jaar;2019;417.0;154.0;263.0
780;Totaal;26 jaar;2020;441.0;163.0;278.0
781;Totaal;26 jaar;2021;410.0;126.0;284.0
782;Totaal;26 jaar;2022;405.0;143.0;262.0
783;Totaal;26 jaar;2023;427.0;148.0;279.0
784;Totaal;27 jaar;1996;647.0;223.0;424.0
785;Totaal;27 jaar;1997;639.0;225.0;414.0
786;Totaal;27 jaar;1998;581.0;197.0;384.0
787;Totaal;27 jaar;1999;599.0;196.0;403.0
788;Totaal;27 jaar;2000;560.0;207.0;353.0
789;Totaal;27 jaar;2001;570.0;222.0;348.0
790;Totaal;27 jaar;2002;495.0;197.0;298.0
791;Totaal;27 jaar;2003;474.0;172.0;302.0
792;Totaal;27 jaar;2004;455.0;162.0;293.0
793;Totaal;27 jaar;2005;431.0;154.0;277.0
794;Totaal;27 jaar;2006;362.0;138.0;224.0
795;Totaal;27 jaar;2007;378.0;127.0;251.0
796;Totaal;27 jaar;2008;353.0;129.0;224.0
797;Totaal;27 jaar;2009;377.0;123.0;254.0
798;Totaal;27 jaar;2010;367.0;127.0;240.0
799;Totaal;27 jaar;2011;377.0;149.0;228.0
800;Totaal;27 jaar;2012;358.0;129.0;229.0
801;Totaal;27 jaar;2013;392.0;137.0;255.0
802;Totaal;27 jaar;2014;404.0;127.0;277.0
803;Totaal;27 jaar;2015;417.0;168.0;249.0
804;Totaal;27 jaar;2016;445.0;161.0;284.0
805;Totaal;27 jaar;2017;435.0;164.0;271.0
806;Totaal;27 jaar;2018;424.0;149.0;275.0
807;Totaal;27 jaar;2019;420.0;157.0;263.0
808;Totaal;27 jaar;2020;455.0;141.0;314.0
809;Totaal;27 jaar;2021;388.0;137.0;251.0
810;Totaal;27 jaar;2022;439.0;155.0;284.0
811;Totaal;27 jaar;2023;416.0;139.0;277.0
812;Totaal;28 jaar;1996;683.0;237.0;446.0
813;Totaal;28 jaar;1997;652.0;212.0;440.0
814;Totaal;28 jaar;1998;724.0;246.0;478.0
815;Totaal;28 jaar;1999;687.0;263.0;424.0
816;Totaal;28 jaar;2000;610.0;237.0;373.0
817;Totaal;28 jaar;2001;583.0;198.0;385.0
818;Totaal;28 jaar;2002;556.0;227.0;329.0
819;Totaal;28 jaar;2003;505.0;171.0;334.0
820;Totaal;28 jaar;2004;468.0;161.0;307.0
821;Totaal;28 jaar;2005;467.0;163.0;304.0
822;Totaal;28 jaar;2006;421.0;157.0;264.0
823;Totaal;28 jaar;2007;411.0;149.0;262.0
824;Totaal;28 jaar;2008;406.0;153.0;253.0
825;Totaal;28 jaar;2009;396.0;156.0;240.0
826;Totaal;28 jaar;2010;398.0;145.0;253.0
827;Totaal;28 jaar;2011;352.0;134.0;218.0
828;Totaal;28 jaar;2012;390.0;141.0;249.0
829;Totaal;28 jaar;2013;410.0;145.0;265.0
830;Totaal;28 jaar;2014;442.0;157.0;285.0
831;Totaal;28 jaar;2015;403.0;133.0;270.0
832;Totaal;28 jaar;2016;426.0;158.0;268.0
833;Totaal;28 jaar;2017;441.0;156.0;285.0
834;Totaal;28 jaar;2018;453.0;150.0;303.0
835;Totaal;28 jaar;2019;427.0;137.0;290.0
836;Totaal;28 jaar;2020;458.0;140.0;318.0
837;Totaal;28 jaar;2021;477.0;148.0;329.0
838;Totaal;28 jaar;2022;495.0;158.0;337.0
839;Totaal;28 jaar;2023;438.0;175.0;263.0
840;Totaal;29 jaar;1996;734.0;218.0;516.0
841;Totaal;29 jaar;1997;691.0;236.0;455.0
842;Totaal;29 jaar;1998;692.0;228.0;464.0
843;Totaal;29 jaar;1999;707.0;246.0;461.0
844;Totaal;29 jaar;2000;652.0;212.0;440.0
845;Totaal;29 jaar;2001;657.0;231.0;426.0
846;Totaal;29 jaar;2002;613.0;217.0;396.0
847;Totaal;29 jaar;2003;609.0;209.0;400.0
848;Totaal;29 jaar;2004;554.0;206.0;348.0
849;Totaal;29 jaar;2005;484.0;181.0;303.0
850;Totaal;29 jaar;2006;495.0;193.0;302.0
851;Totaal;29 jaar;2007;424.0;153.0;271.0
852;Totaal;29 jaar;2008;433.0;164.0;269.0
853;Totaal;29 jaar;2009;425.0;163.0;262.0
854;Totaal;29 jaar;2010;363.0;139.0;224.0
855;Totaal;29 jaar;2011;395.0;149.0;246.0
856;Totaal;29 jaar;2012;391.0;151.0;240.0
857;Totaal;29 jaar;2013;401.0;141.0;260.0
858;Totaal;29 jaar;2014;398.0;134.0;264.0
859;Totaal;29 jaar;2015;425.0;140.0;285.0
860;Totaal;29 jaar;2016;436.0;161.0;275.0
861;Totaal;29 jaar;2017;415.0;150.0;265.0
862;Totaal;29 jaar;2018;417.0;152.0;265.0
863;Totaal;29 jaar;2019;487.0;171.0;316.0
864;Totaal;29 jaar;2020;460.0;161.0;299.0
865;Totaal;29 jaar;2021;555.0;201.0;354.0
866;Totaal;29 jaar;2022;485.0;163.0;322.0
867;Totaal;29 jaar;2023;449.0;175.0;274.0
868;Totaal;30 jaar;1996;862.0;281.0;581.0
869;Totaal;30 jaar;1997;789.0;242.0;547.0
870;Totaal;30 jaar;1998;826.0;274.0;552.0
871;Totaal;30 jaar;1999;769.0;266.0;503.0
872;Totaal;30 jaar;2000;834.0;252.0;582.0
873;Totaal;30 jaar;2001;771.0;288.0;483.0
874;Totaal;30 jaar;2002;675.0;225.0;450.0
875;Totaal;30 jaar;2003;705.0;240.0;465.0
876;Totaal;30 jaar;2004;603.0;228.0;375.0
877;Totaal;30 jaar;2005;547.0;208.0;339.0
878;Totaal;30 jaar;2006;518.0;181.0;337.0
879;Totaal;30 jaar;2007;486.0;169.0;317.0
880;Totaal;30 jaar;2008;454.0;167.0;287.0
881;Totaal;30 jaar;2009;441.0;154.0;287.0
882;Totaal;30 jaar;2010;454.0;176.0;278.0
883;Totaal;30 jaar;2011;431.0;158.0;273.0
884;Totaal;30 jaar;2012;397.0;139.0;258.0
885;Totaal;30 jaar;2013;405.0;137.0;268.0
886;Totaal;30 jaar;2014;398.0;140.0;258.0
887;Totaal;30 jaar;2015;460.0;175.0;285.0
888;Totaal;30 jaar;2016;449.0;164.0;285.0
889;Totaal;30 jaar;2017;455.0;138.0;317.0
890;Totaal;30 jaar;2018;483.0;169.0;314.0
891;Totaal;30 jaar;2019;489.0;167.0;322.0
892;Totaal;30 jaar;2020;494.0;174.0;320.0
893;Totaal;30 jaar;2021;564.0;179.0;385.0
894;Totaal;30 jaar;2022;550.0;199.0;351.0
895;Totaal;30 jaar;2023;513.0;184.0;329.0
896;Totaal;31 jaar;1996;854.0;261.0;593.0
897;Totaal;31 jaar;1997;827.0;256.0;571.0
898;Totaal;31 jaar;1998;841.0;287.0;554.0
899;Totaal;31 jaar;1999;823.0;292.0;531.0
900;Totaal;31 jaar;2000;804.0;261.0;543.0
901;Totaal;31 jaar;2001;780.0;278.0;502.0
902;Totaal;31 jaar;2002;756.0;266.0;490.0
903;Totaal;31 jaar;2003;729.0;249.0;480.0
904;Totaal;31 jaar;2004;664.0;243.0;421.0
905;Totaal;31 jaar;2005;656.0;228.0;428.0
906;Totaal;31 jaar;2006;529.0;182.0;347.0
907;Totaal;31 jaar;2007;551.0;199.0;352.0
908;Totaal;31 jaar;2008;477.0;181.0;296.0
909;Totaal;31 jaar;2009;492.0;165.0;327.0
910;Totaal;31 jaar;2010;412.0;157.0;255.0
911;Totaal;31 jaar;2011;460.0;161.0;299.0
912;Totaal;31 jaar;2012;445.0;163.0;282.0
913;Totaal;31 jaar;2013;436.0;149.0;287.0
914;Totaal;31 jaar;2014;352.0;132.0;220.0
915;Totaal;31 jaar;2015;414.0;151.0;263.0
916;Totaal;31 jaar;2016;435.0;145.0;290.0
917;Totaal;31 jaar;2017;480.0;179.0;301.0
918;Totaal;31 jaar;2018;467.0;151.0;316.0
919;Totaal;31 jaar;2019;450.0;163.0;287.0
920;Totaal;31 jaar;2020;537.0;176.0;361.0
921;Totaal;31 jaar;2021;539.0;178.0;361.0
922;Totaal;31 jaar;2022;547.0;215.0;332.0
923;Totaal;31 jaar;2023;548.0;188.0;360.0
924;Totaal;32 jaar;1996;936.0;294.0;642.0
925;Totaal;32 jaar;1997;841.0;261.0;580.0
926;Totaal;32 jaar;1998;888.0;292.0;596.0
927;Totaal;32 jaar;1999;875.0;294.0;581.0
928;Totaal;32 jaar;2000;863.0;293.0;570.0
929;Totaal;32 jaar;2001;828.0;289.0;539.0
930;Totaal;32 jaar;2002;813.0;299.0;514.0
931;Totaal;32 jaar;2003;850.0;309.0;541.0
932;Totaal;32 jaar;2004;787.0;270.0;517.0
933;Totaal;32 jaar;2005;659.0;231.0;428.0
934;Totaal;32 jaar;2006;662.0;232.0;430.0
935;Totaal;32 jaar;2007;592.0;232.0;360.0
936;Totaal;32 jaar;2008;568.0;218.0;350.0
937;Totaal;32 jaar;2009;505.0;177.0;328.0
938;Totaal;32 jaar;2010;514.0;190.0;324.0
939;Totaal;32 jaar;2011;478.0;189.0;289.0
940;Totaal;32 jaar;2012;497.0;201.0;296.0
941;Totaal;32 jaar;2013;457.0;163.0;294.0
942;Totaal;32 jaar;2014;464.0;168.0;296.0
943;Totaal;32 jaar;2015;439.0;164.0;275.0
944;Totaal;32 jaar;2016;434.0;158.0;276.0
945;Totaal;32 jaar;2017;491.0;173.0;318.0
946;Totaal;32 jaar;2018;478.0;160.0;318.0
947;Totaal;32 jaar;2019;521.0;197.0;324.0
948;Totaal;32 jaar;2020;549.0;206.0;343.0
949;Totaal;32 jaar;2021;578.0;188.0;390.0
950;Totaal;32 jaar;2022;569.0;207.0;362.0
951;Totaal;32 jaar;2023;555.0;198.0;357.0
952;Totaal;33 jaar;1996;928.0;315.0;613.0
953;Totaal;33 jaar;1997;964.0;309.0;655.0
954;Totaal;33 jaar;1998;924.0;259.0;665.0
955;Totaal;33 jaar;1999;1009.0;342.0;667.0
956;Totaal;33 jaar;2000;953.0;295.0;658.0
957;Totaal;33 jaar;2001;870.0;292.0;578.0
958;Totaal;33 jaar;2002;885.0;283.0;602.0
959;Totaal;33 jaar;2003;896.0;291.0;605.0
960;Totaal;33 jaar;2004;864.0;278.0;586.0
961;Totaal;33 jaar;2005;719.0;265.0;454.0
962;Totaal;33 jaar;2006;675.0;239.0;436.0
963;Totaal;33 jaar;2007;691.0;242.0;449.0
964;Totaal;33 jaar;2008;597.0;209.0;388.0
965;Totaal;33 jaar;2009;583.0;221.0;362.0
966;Totaal;33 jaar;2010;520.0;178.0;342.0
967;Totaal;33 jaar;2011;521.0;190.0;331.0
968;Totaal;33 jaar;2012;488.0;189.0;299.0
969;Totaal;33 jaar;2013;519.0;182.0;337.0
970;Totaal;33 jaar;2014;462.0;152.0;310.0
971;Totaal;33 jaar;2015;458.0;165.0;293.0
972;Totaal;33 jaar;2016;447.0;165.0;282.0
973;Totaal;33 jaar;2017;450.0;174.0;276.0
974;Totaal;33 jaar;2018;523.0;174.0;349.0
975;Totaal;33 jaar;2019;512.0;191.0;321.0
976;Totaal;33 jaar;2020;556.0;165.0;391.0
977;Totaal;33 jaar;2021;545.0;199.0;346.0
978;Totaal;33 jaar;2022;574.0;209.0;365.0
979;Totaal;33 jaar;2023;580.0;204.0;376.0
980;Totaal;34 jaar;1996;971.0;260.0;711.0
