ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
2125;Totaal opdrachtgevers;Totaal;Bernisse;2023 2e kwartaal;;;;
2126;Totaal opdrachtgevers;Totaal;Bernisse;2023 3e kwartaal;;;;
2127;Totaal opdrachtgevers;Totaal;Bernisse;2023 4e kwartaal;;;;
2128;Totaal opdrachtgevers;Totaal;Bernisse;2024 1e kwartaal;;;;
2129;Totaal opdrachtgevers;Totaal;Bernisse;2024 2e kwartaal;;;;
2130;Totaal opdrachtgevers;Totaal;Bernisse;2024 3e kwartaal;;;;
2131;Totaal opdrachtgevers;Totaal;Bernisse;2024 4e kwartaal;;;;
2132;Totaal opdrachtgevers;Totaal;Best;2012 1e kwartaal;;7.0;0.0;0.0
2133;Totaal opdrachtgevers;Totaal;Best;2012 2e kwartaal;;1.0;0.0;0.0
2134;Totaal opdrachtgevers;Totaal;Best;2012 3e kwartaal;1265.0;3.0;0.0;0.0
2135;Totaal opdrachtgevers;Totaal;Best;2012 4e kwartaal;10477.0;97.0;0.0;0.0
2136;Totaal opdrachtgevers;Totaal;Best;2013 1e kwartaal;;2.0;0.0;0.0
2137;Totaal opdrachtgevers;Totaal;Best;2013 2e kwartaal;4748.0;58.0;0.0;0.0
2138;Totaal opdrachtgevers;Totaal;Best;2013 3e kwartaal;3690.0;41.0;0.0;0.0
2139;Totaal opdrachtgevers;Totaal;Best;2013 4e kwartaal;1854.0;6.0;0.0;0.0
2140;Totaal opdrachtgevers;Totaal;Best;2014 1e kwartaal;3240.0;25.0;0.0;0.0
2141;Totaal opdrachtgevers;Totaal;Best;2014 2e kwartaal;3670.0;36.0;0.0;0.0
2142;Totaal opdrachtgevers;Totaal;Best;2014 3e kwartaal;1670.0;16.0;0.0;0.0
2143;Totaal opdrachtgevers;Totaal;Best;2014 4e kwartaal;;3.0;0.0;0.0
2144;Totaal opdrachtgevers;Totaal;Best;2015 1e kwartaal;3695.0;24.0;0.0;0.0
2145;Totaal opdrachtgevers;Totaal;Best;2015 2e kwartaal;8089.0;72.0;0.0;0.0
2146;Totaal opdrachtgevers;Totaal;Best;2015 3e kwartaal;;3.0;0.0;0.0
2147;Totaal opdrachtgevers;Totaal;Best;2015 4e kwartaal;1510.0;9.0;0.0;0.0
2148;Totaal opdrachtgevers;Totaal;Best;2016 1e kwartaal;;2.0;0.0;0.0
2149;Totaal opdrachtgevers;Totaal;Best;2016 2e kwartaal;2462.0;7.0;0.0;0.0
2150;Totaal opdrachtgevers;Totaal;Best;2016 3e kwartaal;5937.0;43.0;0.0;0.0
2151;Totaal opdrachtgevers;Totaal;Best;2016 4e kwartaal;5984.0;62.0;0.0;0.0
2152;Totaal opdrachtgevers;Totaal;Best;2017 1e kwartaal;6619.0;60.0;0.0;0.0
2153;Totaal opdrachtgevers;Totaal;Best;2017 2e kwartaal;755.0;3.0;0.0;0.0
2154;Totaal opdrachtgevers;Totaal;Best;2017 3e kwartaal;;104.0;0.0;0.0
2155;Totaal opdrachtgevers;Totaal;Best;2017 4e kwartaal;5151.0;45.0;0.0;0.0
2156;Totaal opdrachtgevers;Totaal;Best;2018 1e kwartaal;4022.0;43.0;0.0;0.0
2157;Totaal opdrachtgevers;Totaal;Best;2018 2e kwartaal;1160.0;4.0;0.0;0.0
2158;Totaal opdrachtgevers;Totaal;Best;2018 3e kwartaal;6177.0;39.0;0.0;0.0
2159;Totaal opdrachtgevers;Totaal;Best;2018 4e kwartaal;8769.0;63.0;0.0;0.0
2160;Totaal opdrachtgevers;Totaal;Best;2019 1e kwartaal;2577.0;20.0;0.0;0.0
2161;Totaal opdrachtgevers;Totaal;Best;2019 2e kwartaal;6263.0;52.0;0.0;0.0
2162;Totaal opdrachtgevers;Totaal;Best;2019 3e kwartaal;7413.0;67.0;0.0;0.0
2163;Totaal opdrachtgevers;Totaal;Best;2019 4e kwartaal;9112.0;49.0;0.0;0.0
2164;Totaal opdrachtgevers;Totaal;Best;2020 1e kwartaal;8350.0;40.0;0.0;0.0
2165;Totaal opdrachtgevers;Totaal;Best;2020 2e kwartaal;;22.0;0.0;0.0
2166;Totaal opdrachtgevers;Totaal;Best;2020 3e kwartaal;;68.0;0.0;0.0
2167;Totaal opdrachtgevers;Totaal;Best;2020 4e kwartaal;5288.0;36.0;0.0;0.0
2168;Totaal opdrachtgevers;Totaal;Best;2021 1e kwartaal;3011.0;14.0;0.0;0.0
2169;Totaal opdrachtgevers;Totaal;Best;2021 2e kwartaal;;2.0;0.0;0.0
2170;Totaal opdrachtgevers;Totaal;Best;2021 3e kwartaal;16059.0;115.0;0.0;0.0
2171;Totaal opdrachtgevers;Totaal;Best;2021 4e kwartaal;6301.0;47.0;0.0;0.0
2172;Totaal opdrachtgevers;Totaal;Best;2022 1e kwartaal;2477.0;21.0;0.0;0.0
2173;Totaal opdrachtgevers;Totaal;Best;2022 2e kwartaal;14711.0;93.0;0.0;0.0
2174;Totaal opdrachtgevers;Totaal;Best;2022 3e kwartaal;686.0;3.0;0.0;0.0
2175;Totaal opdrachtgevers;Totaal;Best;2022 4e kwartaal;;104.0;0.0;0.0
2176;Totaal opdrachtgevers;Totaal;Best;2023 1e kwartaal;10596.0;63.0;0.0;0.0
2177;Totaal opdrachtgevers;Totaal;Best;2023 2e kwartaal;1800.0;5.0;0.0;0.0
2178;Totaal opdrachtgevers;Totaal;Best;2023 3e kwartaal;8798.0;44.0;0.0;0.0
2179;Totaal opdrachtgevers;Totaal;Best;2023 4e kwartaal;2365.0;17.0;0.0;0.0
2180;Totaal opdrachtgevers;Totaal;Best;2024 1e kwartaal;2637.0;13.0;0.0;0.0
2181;Totaal opdrachtgevers;Totaal;Best;2024 2e kwartaal;25031.0;143.0;0.0;0.0
2182;Totaal opdrachtgevers;Totaal;Best;2024 3e kwartaal;;1.0;0.0;0.0
2183;Totaal opdrachtgevers;Totaal;Best;2024 4e kwartaal;11263.0;63.0;0.0;0.0
2184;Totaal opdrachtgevers;Totaal;Beuningen;2012 1e kwartaal;;1.0;0.0;0.0
2185;Totaal opdrachtgevers;Totaal;Beuningen;2012 2e kwartaal;;8.0;0.0;0.0
2186;Totaal opdrachtgevers;Totaal;Beuningen;2012 3e kwartaal;;51.0;0.0;1.0
2187;Totaal opdrachtgevers;Totaal;Beuningen;2012 4e kwartaal;;43.0;0.0;0.0
2188;Totaal opdrachtgevers;Totaal;Beuningen;2013 1e kwartaal;735.0;3.0;0.0;0.0
2189;Totaal opdrachtgevers;Totaal;Beuningen;2013 2e kwartaal;1770.0;13.0;0.0;0.0
2190;Totaal opdrachtgevers;Totaal;Beuningen;2013 3e kwartaal;987.0;3.0;0.0;0.0
2191;Totaal opdrachtgevers;Totaal;Beuningen;2013 4e kwartaal;4353.0;39.0;0.0;0.0
2192;Totaal opdrachtgevers;Totaal;Beuningen;2014 1e kwartaal;810.0;3.0;0.0;0.0
2193;Totaal opdrachtgevers;Totaal;Beuningen;2014 2e kwartaal;2503.0;18.0;0.0;0.0
2194;Totaal opdrachtgevers;Totaal;Beuningen;2014 3e kwartaal;;1.0;0.0;0.0
2195;Totaal opdrachtgevers;Totaal;Beuningen;2014 4e kwartaal;4934.0;53.0;0.0;0.0
2196;Totaal opdrachtgevers;Totaal;Beuningen;2015 1e kwartaal;;65.0;0.0;0.0
2197;Totaal opdrachtgevers;Totaal;Beuningen;2015 2e kwartaal;;1.0;0.0;0.0
2198;Totaal opdrachtgevers;Totaal;Beuningen;2015 3e kwartaal;677.0;4.0;0.0;0.0
2199;Totaal opdrachtgevers;Totaal;Beuningen;2015 4e kwartaal;13926.0;87.0;0.0;0.0
2200;Totaal opdrachtgevers;Totaal;Beuningen;2016 1e kwartaal;7188.0;67.0;0.0;0.0
2201;Totaal opdrachtgevers;Totaal;Beuningen;2016 2e kwartaal;6854.0;57.0;0.0;0.0
2202;Totaal opdrachtgevers;Totaal;Beuningen;2016 3e kwartaal;3463.0;15.0;0.0;0.0
2203;Totaal opdrachtgevers;Totaal;Beuningen;2016 4e kwartaal;2063.0;8.0;0.0;0.0
2204;Totaal opdrachtgevers;Totaal;Beuningen;2017 1e kwartaal;;14.0;0.0;0.0
2205;Totaal opdrachtgevers;Totaal;Beuningen;2017 2e kwartaal;831.0;3.0;0.0;0.0
2206;Totaal opdrachtgevers;Totaal;Beuningen;2017 3e kwartaal;3444.0;20.0;0.0;0.0
2207;Totaal opdrachtgevers;Totaal;Beuningen;2017 4e kwartaal;;2.0;0.0;0.0
2208;Totaal opdrachtgevers;Totaal;Beuningen;2018 1e kwartaal;2291.0;12.0;0.0;0.0
2209;Totaal opdrachtgevers;Totaal;Beuningen;2018 2e kwartaal;997.0;5.0;0.0;0.0
2210;Totaal opdrachtgevers;Totaal;Beuningen;2018 3e kwartaal;8831.0;53.0;0.0;0.0
2211;Totaal opdrachtgevers;Totaal;Beuningen;2018 4e kwartaal;1950.0;8.0;0.0;0.0
2212;Totaal opdrachtgevers;Totaal;Beuningen;2019 1e kwartaal;7483.0;61.0;0.0;0.0
2213;Totaal opdrachtgevers;Totaal;Beuningen;2019 2e kwartaal;1979.0;7.0;0.0;0.0
2214;Totaal opdrachtgevers;Totaal;Beuningen;2019 3e kwartaal;;2.0;0.0;0.0
2215;Totaal opdrachtgevers;Totaal;Beuningen;2019 4e kwartaal;4680.0;33.0;0.0;0.0
2216;Totaal opdrachtgevers;Totaal;Beuningen;2020 1e kwartaal;;2.0;0.0;0.0
2217;Totaal opdrachtgevers;Totaal;Beuningen;2020 2e kwartaal;5322.0;33.0;0.0;0.0
2218;Totaal opdrachtgevers;Totaal;Beuningen;2020 3e kwartaal;935.0;4.0;0.0;0.0
2219;Totaal opdrachtgevers;Totaal;Beuningen;2020 4e kwartaal;1383.0;4.0;0.0;0.0
2220;Totaal opdrachtgevers;Totaal;Beuningen;2021 1e kwartaal;;2.0;0.0;0.0
2221;Totaal opdrachtgevers;Totaal;Beuningen;2021 2e kwartaal;8635.0;48.0;0.0;0.0
2222;Totaal opdrachtgevers;Totaal;Beuningen;2021 3e kwartaal;5860.0;25.0;0.0;0.0
2223;Totaal opdrachtgevers;Totaal;Beuningen;2021 4e kwartaal;;2.0;0.0;0.0
2224;Totaal opdrachtgevers;Totaal;Beuningen;2022 1e kwartaal;2344.0;6.0;0.0;0.0
2225;Totaal opdrachtgevers;Totaal;Beuningen;2022 2e kwartaal;7477.0;51.0;0.0;0.0
2226;Totaal opdrachtgevers;Totaal;Beuningen;2022 3e kwartaal;5963.0;71.0;0.0;0.0
2227;Totaal opdrachtgevers;Totaal;Beuningen;2022 4e kwartaal;;12.0;0.0;0.0
2228;Totaal opdrachtgevers;Totaal;Beuningen;2023 1e kwartaal;;31.0;0.0;0.0
2229;Totaal opdrachtgevers;Totaal;Beuningen;2023 2e kwartaal;0.0;0.0;0.0;0.0
2230;Totaal opdrachtgevers;Totaal;Beuningen;2023 3e kwartaal;;2.0;0.0;0.0
2231;Totaal opdrachtgevers;Totaal;Beuningen;2023 4e kwartaal;0.0;0.0;0.0;0.0
2232;Totaal opdrachtgevers;Totaal;Beuningen;2024 1e kwartaal;1451.0;5.0;0.0;0.0
2233;Totaal opdrachtgevers;Totaal;Beuningen;2024 2e kwartaal;;2.0;0.0;0.0
2234;Totaal opdrachtgevers;Totaal;Beuningen;2024 3e kwartaal;;2.0;0.0;0.0
2235;Totaal opdrachtgevers;Totaal;Beuningen;2024 4e kwartaal;1283.0;4.0;0.0;0.0
2236;Totaal opdrachtgevers;Totaal;Beverwijk;2012 1e kwartaal;;4.0;0.0;0.0
2237;Totaal opdrachtgevers;Totaal;Beverwijk;2012 2e kwartaal;2515.0;26.0;0.0;0.0
2238;Totaal opdrachtgevers;Totaal;Beverwijk;2012 3e kwartaal;0.0;0.0;0.0;0.0
2239;Totaal opdrachtgevers;Totaal;Beverwijk;2012 4e kwartaal;;1.0;0.0;0.0
2240;Totaal opdrachtgevers;Totaal;Beverwijk;2013 1e kwartaal;820.0;3.0;0.0;0.0
2241;Totaal opdrachtgevers;Totaal;Beverwijk;2013 2e kwartaal;0.0;0.0;0.0;0.0
2242;Totaal opdrachtgevers;Totaal;Beverwijk;2013 3e kwartaal;;2.0;0.0;0.0
2243;Totaal opdrachtgevers;Totaal;Beverwijk;2013 4e kwartaal;;130.0;0.0;0.0
2244;Totaal opdrachtgevers;Totaal;Beverwijk;2014 1e kwartaal;0.0;0.0;0.0;0.0
2245;Totaal opdrachtgevers;Totaal;Beverwijk;2014 2e kwartaal;0.0;0.0;0.0;0.0
2246;Totaal opdrachtgevers;Totaal;Beverwijk;2014 3e kwartaal;4730.0;114.0;0.0;0.0
2247;Totaal opdrachtgevers;Totaal;Beverwijk;2014 4e kwartaal;;44.0;0.0;0.0
2248;Totaal opdrachtgevers;Totaal;Beverwijk;2015 1e kwartaal;;67.0;0.0;0.0
2249;Totaal opdrachtgevers;Totaal;Beverwijk;2015 2e kwartaal;;27.0;0.0;0.0
2250;Totaal opdrachtgevers;Totaal;Beverwijk;2015 3e kwartaal;;2.0;0.0;0.0
2251;Totaal opdrachtgevers;Totaal;Beverwijk;2015 4e kwartaal;;30.0;0.0;0.0
2252;Totaal opdrachtgevers;Totaal;Beverwijk;2016 1e kwartaal;716.0;3.0;0.0;0.0
2253;Totaal opdrachtgevers;Totaal;Beverwijk;2016 2e kwartaal;1220.0;11.0;0.0;0.0
2254;Totaal opdrachtgevers;Totaal;Beverwijk;2016 3e kwartaal;3941.0;32.0;0.0;0.0
2255;Totaal opdrachtgevers;Totaal;Beverwijk;2016 4e kwartaal;2178.0;8.0;0.0;0.0
2256;Totaal opdrachtgevers;Totaal;Beverwijk;2017 1e kwartaal;1764.0;16.0;0.0;0.0
2257;Totaal opdrachtgevers;Totaal;Beverwijk;2017 2e kwartaal;8830.0;101.0;0.0;0.0
2258;Totaal opdrachtgevers;Totaal;Beverwijk;2017 3e kwartaal;;1.0;0.0;0.0
2259;Totaal opdrachtgevers;Totaal;Beverwijk;2017 4e kwartaal;5503.0;38.0;0.0;0.0
2260;Totaal opdrachtgevers;Totaal;Beverwijk;2018 1e kwartaal;12274.0;93.0;0.0;0.0
2261;Totaal opdrachtgevers;Totaal;Beverwijk;2018 2e kwartaal;;37.0;0.0;0.0
2262;Totaal opdrachtgevers;Totaal;Beverwijk;2018 3e kwartaal;5098.0;42.0;0.0;0.0
2263;Totaal opdrachtgevers;Totaal;Beverwijk;2018 4e kwartaal;;1.0;0.0;0.0
2264;Totaal opdrachtgevers;Totaal;Beverwijk;2019 1e kwartaal;;53.0;0.0;0.0
2265;Totaal opdrachtgevers;Totaal;Beverwijk;2019 2e kwartaal;0.0;0.0;0.0;0.0
2266;Totaal opdrachtgevers;Totaal;Beverwijk;2019 3e kwartaal;;24.0;0.0;0.0
2267;Totaal opdrachtgevers;Totaal;Beverwijk;2019 4e kwartaal;0.0;0.0;0.0;0.0
2268;Totaal opdrachtgevers;Totaal;Beverwijk;2020 1e kwartaal;0.0;0.0;0.0;0.0
2269;Totaal opdrachtgevers;Totaal;Beverwijk;2020 2e kwartaal;;7.0;0.0;0.0
2270;Totaal opdrachtgevers;Totaal;Beverwijk;2020 3e kwartaal;;95.0;0.0;0.0
2271;Totaal opdrachtgevers;Totaal;Beverwijk;2020 4e kwartaal;;50.0;0.0;0.0
2272;Totaal opdrachtgevers;Totaal;Beverwijk;2021 1e kwartaal;;7.0;0.0;0.0
2273;Totaal opdrachtgevers;Totaal;Beverwijk;2021 2e kwartaal;9533.0;68.0;0.0;0.0
2274;Totaal opdrachtgevers;Totaal;Beverwijk;2021 3e kwartaal;7680.0;41.0;0.0;0.0
2275;Totaal opdrachtgevers;Totaal;Beverwijk;2021 4e kwartaal;1517.0;5.0;0.0;0.0
2276;Totaal opdrachtgevers;Totaal;Beverwijk;2022 1e kwartaal;0.0;0.0;0.0;0.0
2277;Totaal opdrachtgevers;Totaal;Beverwijk;2022 2e kwartaal;0.0;0.0;0.0;0.0
2278;Totaal opdrachtgevers;Totaal;Beverwijk;2022 3e kwartaal;;1.0;0.0;0.0
2279;Totaal opdrachtgevers;Totaal;Beverwijk;2022 4e kwartaal;;1.0;0.0;0.0
2280;Totaal opdrachtgevers;Totaal;Beverwijk;2023 1e kwartaal;0.0;0.0;0.0;0.0
2281;Totaal opdrachtgevers;Totaal;Beverwijk;2023 2e kwartaal;;93.0;0.0;0.0
2282;Totaal opdrachtgevers;Totaal;Beverwijk;2023 3e kwartaal;;1.0;0.0;0.0
2283;Totaal opdrachtgevers;Totaal;Beverwijk;2023 4e kwartaal;17347.0;103.0;0.0;0.0
2284;Totaal opdrachtgevers;Totaal;Beverwijk;2024 1e kwartaal;;20.0;0.0;0.0
2285;Totaal opdrachtgevers;Totaal;Beverwijk;2024 2e kwartaal;;2.0;0.0;0.0
2286;Totaal opdrachtgevers;Totaal;Beverwijk;2024 3e kwartaal;0.0;0.0;0.0;0.0
2287;Totaal opdrachtgevers;Totaal;Beverwijk;2024 4e kwartaal;;1.0;0.0;0.0
2288;Totaal opdrachtgevers;Totaal;het Bildt;2012 1e kwartaal;;1.0;0.0;0.0
2289;Totaal opdrachtgevers;Totaal;het Bildt;2012 2e kwartaal;;1.0;0.0;0.0
2290;Totaal opdrachtgevers;Totaal;het Bildt;2012 3e kwartaal;0.0;0.0;0.0;0.0
2291;Totaal opdrachtgevers;Totaal;het Bildt;2012 4e kwartaal;0.0;0.0;0.0;0.0
2292;Totaal opdrachtgevers;Totaal;het Bildt;2013 1e kwartaal;0.0;0.0;0.0;0.0
2293;Totaal opdrachtgevers;Totaal;het Bildt;2013 2e kwartaal;0.0;0.0;0.0;0.0
2294;Totaal opdrachtgevers;Totaal;het Bildt;2013 3e kwartaal;;1.0;0.0;0.0
2295;Totaal opdrachtgevers;Totaal;het Bildt;2013 4e kwartaal;0.0;0.0;0.0;0.0
2296;Totaal opdrachtgevers;Totaal;het Bildt;2014 1e kwartaal;0.0;0.0;0.0;0.0
2297;Totaal opdrachtgevers;Totaal;het Bildt;2014 2e kwartaal;;1.0;0.0;0.0
2298;Totaal opdrachtgevers;Totaal;het Bildt;2014 3e kwartaal;;13.0;0.0;0.0
2299;Totaal opdrachtgevers;Totaal;het Bildt;2014 4e kwartaal;;2.0;0.0;0.0
2300;Totaal opdrachtgevers;Totaal;het Bildt;2015 1e kwartaal;1034.0;9.0;0.0;0.0
2301;Totaal opdrachtgevers;Totaal;het Bildt;2015 2e kwartaal;0.0;0.0;0.0;0.0
2302;Totaal opdrachtgevers;Totaal;het Bildt;2015 3e kwartaal;;6.0;0.0;0.0
2303;Totaal opdrachtgevers;Totaal;het Bildt;2015 4e kwartaal;;4.0;0.0;0.0
2304;Totaal opdrachtgevers;Totaal;het Bildt;2016 1e kwartaal;0.0;0.0;0.0;0.0
2305;Totaal opdrachtgevers;Totaal;het Bildt;2016 2e kwartaal;;1.0;0.0;0.0
2306;Totaal opdrachtgevers;Totaal;het Bildt;2016 3e kwartaal;;5.0;0.0;0.0
2307;Totaal opdrachtgevers;Totaal;het Bildt;2016 4e kwartaal;;2.0;0.0;0.0
2308;Totaal opdrachtgevers;Totaal;het Bildt;2017 1e kwartaal;0.0;0.0;0.0;0.0
2309;Totaal opdrachtgevers;Totaal;het Bildt;2017 2e kwartaal;;32.0;0.0;0.0
2310;Totaal opdrachtgevers;Totaal;het Bildt;2017 3e kwartaal;0.0;0.0;0.0;0.0
2311;Totaal opdrachtgevers;Totaal;het Bildt;2017 4e kwartaal;;5.0;0.0;0.0
2312;Totaal opdrachtgevers;Totaal;het Bildt;2018 1e kwartaal;;;;
2313;Totaal opdrachtgevers;Totaal;het Bildt;2018 2e kwartaal;;;;
2314;Totaal opdrachtgevers;Totaal;het Bildt;2018 3e kwartaal;;;;
2315;Totaal opdrachtgevers;Totaal;het Bildt;2018 4e kwartaal;;;;
2316;Totaal opdrachtgevers;Totaal;het Bildt;2019 1e kwartaal;;;;
2317;Totaal opdrachtgevers;Totaal;het Bildt;2019 2e kwartaal;;;;
2318;Totaal opdrachtgevers;Totaal;het Bildt;2019 3e kwartaal;;;;
2319;Totaal opdrachtgevers;Totaal;het Bildt;2019 4e kwartaal;;;;
2320;Totaal opdrachtgevers;Totaal;het Bildt;2020 1e kwartaal;;;;
2321;Totaal opdrachtgevers;Totaal;het Bildt;2020 2e kwartaal;;;;
2322;Totaal opdrachtgevers;Totaal;het Bildt;2020 3e kwartaal;;;;
2323;Totaal opdrachtgevers;Totaal;het Bildt;2020 4e kwartaal;;;;
2324;Totaal opdrachtgevers;Totaal;het Bildt;2021 1e kwartaal;;;;
2325;Totaal opdrachtgevers;Totaal;het Bildt;2021 2e kwartaal;;;;
2326;Totaal opdrachtgevers;Totaal;het Bildt;2021 3e kwartaal;;;;
2327;Totaal opdrachtgevers;Totaal;het Bildt;2021 4e kwartaal;;;;
2328;Totaal opdrachtgevers;Totaal;het Bildt;2022 1e kwartaal;;;;
2329;Totaal opdrachtgevers;Totaal;het Bildt;2022 2e kwartaal;;;;
2330;Totaal opdrachtgevers;Totaal;het Bildt;2022 3e kwartaal;;;;
2331;Totaal opdrachtgevers;Totaal;het Bildt;2022 4e kwartaal;;;;
2332;Totaal opdrachtgevers;Totaal;het Bildt;2023 1e kwartaal;;;;
2333;Totaal opdrachtgevers;Totaal;het Bildt;2023 2e kwartaal;;;;
2334;Totaal opdrachtgevers;Totaal;het Bildt;2023 3e kwartaal;;;;
2335;Totaal opdrachtgevers;Totaal;het Bildt;2023 4e kwartaal;;;;
2336;Totaal opdrachtgevers;Totaal;het Bildt;2024 1e kwartaal;;;;
2337;Totaal opdrachtgevers;Totaal;het Bildt;2024 2e kwartaal;;;;
2338;Totaal opdrachtgevers;Totaal;het Bildt;2024 3e kwartaal;;;;
2339;Totaal opdrachtgevers;Totaal;het Bildt;2024 4e kwartaal;;;;
2340;Totaal opdrachtgevers;Totaal;De Bilt;2012 1e kwartaal;;1.0;0.0;0.0
2341;Totaal opdrachtgevers;Totaal;De Bilt;2012 2e kwartaal;;1.0;0.0;0.0
2342;Totaal opdrachtgevers;Totaal;De Bilt;2012 3e kwartaal;;1.0;0.0;0.0
2343;Totaal opdrachtgevers;Totaal;De Bilt;2012 4e kwartaal;0.0;0.0;0.0;0.0
2344;Totaal opdrachtgevers;Totaal;De Bilt;2013 1e kwartaal;0.0;0.0;0.0;0.0
2345;Totaal opdrachtgevers;Totaal;De Bilt;2013 2e kwartaal;0.0;0.0;0.0;0.0
2346;Totaal opdrachtgevers;Totaal;De Bilt;2013 3e kwartaal;;1.0;0.0;0.0
2347;Totaal opdrachtgevers;Totaal;De Bilt;2013 4e kwartaal;;6.0;0.0;0.0
2348;Totaal opdrachtgevers;Totaal;De Bilt;2014 1e kwartaal;0.0;0.0;0.0;0.0
2349;Totaal opdrachtgevers;Totaal;De Bilt;2014 2e kwartaal;;39.0;0.0;0.0
2350;Totaal opdrachtgevers;Totaal;De Bilt;2014 3e kwartaal;0.0;0.0;0.0;0.0
2351;Totaal opdrachtgevers;Totaal;De Bilt;2014 4e kwartaal;0.0;0.0;0.0;0.0
2352;Totaal opdrachtgevers;Totaal;De Bilt;2015 1e kwartaal;0.0;0.0;0.0;0.0
2353;Totaal opdrachtgevers;Totaal;De Bilt;2015 2e kwartaal;0.0;0.0;0.0;0.0
2354;Totaal opdrachtgevers;Totaal;De Bilt;2015 3e kwartaal;;1.0;0.0;0.0
2355;Totaal opdrachtgevers;Totaal;De Bilt;2015 4e kwartaal;0.0;0.0;0.0;0.0
2356;Totaal opdrachtgevers;Totaal;De Bilt;2016 1e kwartaal;0.0;0.0;0.0;0.0
2357;Totaal opdrachtgevers;Totaal;De Bilt;2016 2e kwartaal;0.0;0.0;0.0;0.0
2358;Totaal opdrachtgevers;Totaal;De Bilt;2016 3e kwartaal;0.0;0.0;0.0;0.0
2359;Totaal opdrachtgevers;Totaal;De Bilt;2016 4e kwartaal;;1.0;0.0;0.0
2360;Totaal opdrachtgevers;Totaal;De Bilt;2017 1e kwartaal;;5.0;0.0;0.0
2361;Totaal opdrachtgevers;Totaal;De Bilt;2017 2e kwartaal;;2.0;0.0;0.0
2362;Totaal opdrachtgevers;Totaal;De Bilt;2017 3e kwartaal;10829.0;113.0;0.0;0.0
2363;Totaal opdrachtgevers;Totaal;De Bilt;2017 4e kwartaal;2916.0;9.0;0.0;0.0
2364;Totaal opdrachtgevers;Totaal;De Bilt;2018 1e kwartaal;;32.0;0.0;0.0
2365;Totaal opdrachtgevers;Totaal;De Bilt;2018 2e kwartaal;2074.0;4.0;0.0;0.0
2366;Totaal opdrachtgevers;Totaal;De Bilt;2018 3e kwartaal;;1.0;0.0;0.0
2367;Totaal opdrachtgevers;Totaal;De Bilt;2018 4e kwartaal;3363.0;15.0;0.0;0.0
2368;Totaal opdrachtgevers;Totaal;De Bilt;2019 1e kwartaal;;1.0;0.0;0.0
2369;Totaal opdrachtgevers;Totaal;De Bilt;2019 2e kwartaal;;106.0;0.0;0.0
2370;Totaal opdrachtgevers;Totaal;De Bilt;2019 3e kwartaal;;1.0;0.0;0.0
2371;Totaal opdrachtgevers;Totaal;De Bilt;2019 4e kwartaal;;12.0;0.0;0.0
2372;Totaal opdrachtgevers;Totaal;De Bilt;2020 1e kwartaal;;1.0;0.0;0.0
2373;Totaal opdrachtgevers;Totaal;De Bilt;2020 2e kwartaal;2761.0;5.0;0.0;1.0
2374;Totaal opdrachtgevers;Totaal;De Bilt;2020 3e kwartaal;5010.0;22.0;0.0;0.0
2375;Totaal opdrachtgevers;Totaal;De Bilt;2020 4e kwartaal;;;;
2376;Totaal opdrachtgevers;Totaal;De Bilt;2021 1e kwartaal;;1.0;0.0;0.0
2377;Totaal opdrachtgevers;Totaal;De Bilt;2021 2e kwartaal;1245.0;3.0;0.0;0.0
2378;Totaal opdrachtgevers;Totaal;De Bilt;2021 3e kwartaal;3573.0;6.0;0.0;0.0
2379;Totaal opdrachtgevers;Totaal;De Bilt;2021 4e kwartaal;;6.0;0.0;0.0
2380;Totaal opdrachtgevers;Totaal;De Bilt;2022 1e kwartaal;;3.0;0.0;0.0
2381;Totaal opdrachtgevers;Totaal;De Bilt;2022 2e kwartaal;4069.0;37.0;0.0;0.0
2382;Totaal opdrachtgevers;Totaal;De Bilt;2022 3e kwartaal;0.0;0.0;0.0;0.0
2383;Totaal opdrachtgevers;Totaal;De Bilt;2022 4e kwartaal;0.0;0.0;0.0;0.0
2384;Totaal opdrachtgevers;Totaal;De Bilt;2023 1e kwartaal;2617.0;4.0;0.0;0.0
2385;Totaal opdrachtgevers;Totaal;De Bilt;2023 2e kwartaal;2118.0;3.0;0.0;0.0
2386;Totaal opdrachtgevers;Totaal;De Bilt;2023 3e kwartaal;;28.0;0.0;0.0
2387;Totaal opdrachtgevers;Totaal;De Bilt;2023 4e kwartaal;2720.0;7.0;0.0;0.0
2388;Totaal opdrachtgevers;Totaal;De Bilt;2024 1e kwartaal;1899.0;4.0;0.0;0.0
2389;Totaal opdrachtgevers;Totaal;De Bilt;2024 2e kwartaal;;2.0;0.0;0.0
2390;Totaal opdrachtgevers;Totaal;De Bilt;2024 3e kwartaal;;6.0;0.0;0.0
2391;Totaal opdrachtgevers;Totaal;De Bilt;2024 4e kwartaal;0.0;0.0;0.0;0.0
2392;Totaal opdrachtgevers;Totaal;Binnenmaas;2012 1e kwartaal;;31.0;0.0;0.0
2393;Totaal opdrachtgevers;Totaal;Binnenmaas;2012 2e kwartaal;0.0;0.0;0.0;0.0
2394;Totaal opdrachtgevers;Totaal;Binnenmaas;2012 3e kwartaal;;4.0;0.0;0.0
2395;Totaal opdrachtgevers;Totaal;Binnenmaas;2012 4e kwartaal;;2.0;0.0;0.0
