ID;EconomicSectorsSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
1561;A-U All economic activities;Drechtsteden (CP);2017;3.2;3.2
1562;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);1996;9.6;9.3
1563;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);1997;5.4;5.4
1564;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);1998;6.6;6.6
1565;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);1999;5.6;5.5
1566;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2000;3.1;3.2
1567;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2001;2.4;2.4
1568;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2002;-19.1;-19.1
1569;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2003;3.1;3.2
1570;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2004;2.5;2.6
1571;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2005;0.8;0.8
1572;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2006;8.4;8.4
1573;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2007;6.7;6.8
1574;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2008;-3.0;-2.7
1575;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2009;-3.5;-3.1
1576;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2010;-2.1;-1.8
1577;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2011;0.3;0.7
1578;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2012;-2.1;-1.8
1579;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2013;2.7;3.0
1580;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2014;1.6;1.7
1581;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2015;1.9;1.6
1582;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2016;2.6;2.6
1583;A-U All economic activities;Overig Zuidoost-Zuid-Holland (CP);2017;3.7;3.7
1584;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);1996;4.0;3.7
1585;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);1997;9.7;9.7
1586;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);1998;6.9;6.8
1587;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);1999;9.1;9.0
1588;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2000;5.8;5.9
1589;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2001;0.3;0.3
1590;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2002;0.1;0.1
1591;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2003;1.9;1.9
1592;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2004;2.0;2.1
1593;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2005;2.2;2.2
1594;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2006;0.0;0.0
1595;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2007;3.5;3.6
1596;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2008;1.4;1.6
1597;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2009;0.7;1.1
1598;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2010;-1.3;-1.0
1599;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2011;-0.7;-0.3
1600;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2012;-0.6;-0.3
1601;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2013;-1.5;-1.2
1602;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2014;1.7;1.7
1603;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2015;4.3;4.1
1604;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2016;2.1;2.1
1605;A-U All economic activities;Stadsgewest 's-Hertogenbosch (CP);2017;-1.1;-1.1
1606;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);1996;3.0;2.6
1607;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);1997;7.1;7.1
1608;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);1998;-0.8;-0.9
1609;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);1999;7.3;7.2
1610;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2000;4.3;4.4
1611;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2001;3.6;3.5
1612;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2002;-1.9;-1.9
1613;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2003;-1.6;-1.5
1614;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2004;1.8;1.9
1615;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2005;8.4;8.4
1616;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2006;3.5;3.5
1617;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2007;-3.5;-3.4
1618;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2008;5.4;5.7
1619;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2009;0.9;1.3
1620;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2010;-4.6;-4.3
1621;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2011;5.2;5.5
1622;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2012;6.0;6.3
1623;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2013;-1.7;-1.3
1624;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2014;1.8;1.9
1625;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2015;2.8;2.5
1626;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2016;2.0;1.9
1627;A-U All economic activities;Overig Noordoost-Noord-Brabant (CP);2017;6.5;6.5
1628;A-U All economic activities;Almere (CP);1996;6.4;6.1
1629;A-U All economic activities;Almere (CP);1997;13.4;13.4
1630;A-U All economic activities;Almere (CP);1998;9.7;9.6
1631;A-U All economic activities;Almere (CP);1999;12.7;12.6
1632;A-U All economic activities;Almere (CP);2000;8.0;8.1
1633;A-U All economic activities;Almere (CP);2001;7.2;7.1
1634;A-U All economic activities;Almere (CP);2002;3.0;3.0
1635;A-U All economic activities;Almere (CP);2003;11.7;11.7
1636;A-U All economic activities;Almere (CP);2004;5.8;5.9
1637;A-U All economic activities;Almere (CP);2005;6.1;6.2
1638;A-U All economic activities;Almere (CP);2006;9.1;9.1
1639;A-U All economic activities;Almere (CP);2007;5.2;5.3
1640;A-U All economic activities;Almere (CP);2008;-2.0;-1.8
1641;A-U All economic activities;Almere (CP);2009;-9.2;-8.9
1642;A-U All economic activities;Almere (CP);2010;0.5;0.8
1643;A-U All economic activities;Almere (CP);2011;1.4;1.7
1644;A-U All economic activities;Almere (CP);2012;-1.3;-1.0
1645;A-U All economic activities;Almere (CP);2013;-3.0;-2.7
1646;A-U All economic activities;Almere (CP);2014;3.6;3.7
1647;A-U All economic activities;Almere (CP);2015;3.0;2.7
1648;A-U All economic activities;Almere (CP);2016;2.8;2.7
1649;A-U All economic activities;Almere (CP);2017;4.9;5.0
1650;A-U All economic activities;Flevoland-Midden (CP);1996;1.9;1.6
1651;A-U All economic activities;Flevoland-Midden (CP);1997;7.9;8.0
1652;A-U All economic activities;Flevoland-Midden (CP);1998;6.0;5.9
1653;A-U All economic activities;Flevoland-Midden (CP);1999;9.6;9.5
1654;A-U All economic activities;Flevoland-Midden (CP);2000;4.8;4.9
1655;A-U All economic activities;Flevoland-Midden (CP);2001;6.5;6.4
1656;A-U All economic activities;Flevoland-Midden (CP);2002;0.9;0.9
1657;A-U All economic activities;Flevoland-Midden (CP);2003;4.0;4.0
1658;A-U All economic activities;Flevoland-Midden (CP);2004;2.6;2.7
1659;A-U All economic activities;Flevoland-Midden (CP);2005;1.6;1.7
1660;A-U All economic activities;Flevoland-Midden (CP);2006;5.6;5.6
1661;A-U All economic activities;Flevoland-Midden (CP);2007;4.8;4.9
1662;A-U All economic activities;Flevoland-Midden (CP);2008;0.9;1.2
1663;A-U All economic activities;Flevoland-Midden (CP);2009;0.1;0.4
1664;A-U All economic activities;Flevoland-Midden (CP);2010;6.5;6.8
1665;A-U All economic activities;Flevoland-Midden (CP);2011;1.5;1.9
1666;A-U All economic activities;Flevoland-Midden (CP);2012;0.2;0.4
1667;A-U All economic activities;Flevoland-Midden (CP);2013;-3.6;-3.3
1668;A-U All economic activities;Flevoland-Midden (CP);2014;1.9;1.9
1669;A-U All economic activities;Flevoland-Midden (CP);2015;2.9;2.7
1670;A-U All economic activities;Flevoland-Midden (CP);2016;1.9;1.9
1671;A-U All economic activities;Flevoland-Midden (CP);2017;3.3;3.4
1672;A-U All economic activities;Noordoostpolder en Urk (CP);1996;-0.8;-1.1
1673;A-U All economic activities;Noordoostpolder en Urk (CP);1997;-2.1;-2.1
1674;A-U All economic activities;Noordoostpolder en Urk (CP);1998;5.3;5.3
1675;A-U All economic activities;Noordoostpolder en Urk (CP);1999;11.6;11.5
1676;A-U All economic activities;Noordoostpolder en Urk (CP);2000;-0.9;-0.8
1677;A-U All economic activities;Noordoostpolder en Urk (CP);2001;3.8;3.8
1678;A-U All economic activities;Noordoostpolder en Urk (CP);2002;1.6;1.6
1679;A-U All economic activities;Noordoostpolder en Urk (CP);2003;-0.5;-0.5
1680;A-U All economic activities;Noordoostpolder en Urk (CP);2004;-2.7;-2.6
1681;A-U All economic activities;Noordoostpolder en Urk (CP);2005;-1.3;-1.2
1682;A-U All economic activities;Noordoostpolder en Urk (CP);2006;13.8;13.8
1683;A-U All economic activities;Noordoostpolder en Urk (CP);2007;2.3;2.4
1684;A-U All economic activities;Noordoostpolder en Urk (CP);2008;0.0;0.2
1685;A-U All economic activities;Noordoostpolder en Urk (CP);2009;-3.0;-2.6
1686;A-U All economic activities;Noordoostpolder en Urk (CP);2010;5.1;5.4
1687;A-U All economic activities;Noordoostpolder en Urk (CP);2011;5.4;5.7
1688;A-U All economic activities;Noordoostpolder en Urk (CP);2012;-2.5;-2.3
1689;A-U All economic activities;Noordoostpolder en Urk (CP);2013;1.2;1.6
1690;A-U All economic activities;Noordoostpolder en Urk (CP);2014;3.9;3.9
1691;A-U All economic activities;Noordoostpolder en Urk (CP);2015;2.8;2.5
1692;A-U All economic activities;Noordoostpolder en Urk (CP);2016;3.3;3.2
1693;A-U All economic activities;Noordoostpolder en Urk (CP);2017;3.8;3.8
1694;A Agriculture, forestry and fishing;The Netherlands;1996;;-4.8
1695;A Agriculture, forestry and fishing;The Netherlands;1997;;7.3
1696;A Agriculture, forestry and fishing;The Netherlands;1998;;-4.9
1697;A Agriculture, forestry and fishing;The Netherlands;1999;;6.7
1698;A Agriculture, forestry and fishing;The Netherlands;2000;;1.0
1699;A Agriculture, forestry and fishing;The Netherlands;2001;;-5.5
1700;A Agriculture, forestry and fishing;The Netherlands;2002;;0.7
1701;A Agriculture, forestry and fishing;The Netherlands;2003;;2.6
1702;A Agriculture, forestry and fishing;The Netherlands;2004;;5.4
1703;A Agriculture, forestry and fishing;The Netherlands;2005;;0.1
1704;A Agriculture, forestry and fishing;The Netherlands;2006;;0.1
1705;A Agriculture, forestry and fishing;The Netherlands;2007;;2.6
1706;A Agriculture, forestry and fishing;The Netherlands;2008;;2.8
1707;A Agriculture, forestry and fishing;The Netherlands;2009;;3.3
1708;A Agriculture, forestry and fishing;The Netherlands;2010;;0.1
1709;A Agriculture, forestry and fishing;The Netherlands;2011;;-1.4
1710;A Agriculture, forestry and fishing;The Netherlands;2012;;-1.2
1711;A Agriculture, forestry and fishing;The Netherlands;2013;;0.5
1712;A Agriculture, forestry and fishing;The Netherlands;2014;;4.3
1713;A Agriculture, forestry and fishing;The Netherlands;2015;;1.5
1714;A Agriculture, forestry and fishing;The Netherlands;2016;;
1715;A Agriculture, forestry and fishing;The Netherlands;2017;;
1716;A Agriculture, forestry and fishing;North Netherlands (LD);1996;;-9.9
1717;A Agriculture, forestry and fishing;North Netherlands (LD);1997;;12.0
1718;A Agriculture, forestry and fishing;North Netherlands (LD);1998;;-3.1
1719;A Agriculture, forestry and fishing;North Netherlands (LD);1999;;6.2
1720;A Agriculture, forestry and fishing;North Netherlands (LD);2000;;-2.6
1721;A Agriculture, forestry and fishing;North Netherlands (LD);2001;;-2.5
1722;A Agriculture, forestry and fishing;North Netherlands (LD);2002;;1.3
1723;A Agriculture, forestry and fishing;North Netherlands (LD);2003;;2.9
1724;A Agriculture, forestry and fishing;North Netherlands (LD);2004;;6.0
1725;A Agriculture, forestry and fishing;North Netherlands (LD);2005;;-1.1
1726;A Agriculture, forestry and fishing;North Netherlands (LD);2006;;3.1
1727;A Agriculture, forestry and fishing;North Netherlands (LD);2007;;13.1
1728;A Agriculture, forestry and fishing;North Netherlands (LD);2008;;3.9
1729;A Agriculture, forestry and fishing;North Netherlands (LD);2009;;2.2
1730;A Agriculture, forestry and fishing;North Netherlands (LD);2010;;-4.8
1731;A Agriculture, forestry and fishing;North Netherlands (LD);2011;;-3.1
1732;A Agriculture, forestry and fishing;North Netherlands (LD);2012;;0.4
1733;A Agriculture, forestry and fishing;North Netherlands (LD);2013;;2.0
1734;A Agriculture, forestry and fishing;North Netherlands (LD);2014;;2.0
1735;A Agriculture, forestry and fishing;North Netherlands (LD);2015;;5.8
1736;A Agriculture, forestry and fishing;North Netherlands (LD);2016;;
1737;A Agriculture, forestry and fishing;North Netherlands (LD);2017;;
1738;A Agriculture, forestry and fishing;East Netherlands (LD);1996;;-9.7
1739;A Agriculture, forestry and fishing;East Netherlands (LD);1997;;11.9
1740;A Agriculture, forestry and fishing;East Netherlands (LD);1998;;-7.0
1741;A Agriculture, forestry and fishing;East Netherlands (LD);1999;;3.3
1742;A Agriculture, forestry and fishing;East Netherlands (LD);2000;;5.4
1743;A Agriculture, forestry and fishing;East Netherlands (LD);2001;;-4.6
1744;A Agriculture, forestry and fishing;East Netherlands (LD);2002;;-1.2
1745;A Agriculture, forestry and fishing;East Netherlands (LD);2003;;-1.3
1746;A Agriculture, forestry and fishing;East Netherlands (LD);2004;;12.2
1747;A Agriculture, forestry and fishing;East Netherlands (LD);2005;;2.9
1748;A Agriculture, forestry and fishing;East Netherlands (LD);2006;;2.8
1749;A Agriculture, forestry and fishing;East Netherlands (LD);2007;;-5.4
1750;A Agriculture, forestry and fishing;East Netherlands (LD);2008;;2.6
1751;A Agriculture, forestry and fishing;East Netherlands (LD);2009;;3.7
1752;A Agriculture, forestry and fishing;East Netherlands (LD);2010;;-2.4
1753;A Agriculture, forestry and fishing;East Netherlands (LD);2011;;-1.8
1754;A Agriculture, forestry and fishing;East Netherlands (LD);2012;;-2.1
1755;A Agriculture, forestry and fishing;East Netherlands (LD);2013;;2.5
1756;A Agriculture, forestry and fishing;East Netherlands (LD);2014;;2.7
1757;A Agriculture, forestry and fishing;East Netherlands (LD);2015;;4.2
1758;A Agriculture, forestry and fishing;East Netherlands (LD);2016;;
1759;A Agriculture, forestry and fishing;East Netherlands (LD);2017;;
1760;A Agriculture, forestry and fishing;West Netherlands (LD);1996;;-5.8
1761;A Agriculture, forestry and fishing;West Netherlands (LD);1997;;1.5
1762;A Agriculture, forestry and fishing;West Netherlands (LD);1998;;11.1
1763;A Agriculture, forestry and fishing;West Netherlands (LD);1999;;5.9
1764;A Agriculture, forestry and fishing;West Netherlands (LD);2000;;-4.3
1765;A Agriculture, forestry and fishing;West Netherlands (LD);2001;;-6.6
1766;A Agriculture, forestry and fishing;West Netherlands (LD);2002;;9.4
1767;A Agriculture, forestry and fishing;West Netherlands (LD);2003;;4.8
1768;A Agriculture, forestry and fishing;West Netherlands (LD);2004;;2.7
1769;A Agriculture, forestry and fishing;West Netherlands (LD);2005;;-3.5
1770;A Agriculture, forestry and fishing;West Netherlands (LD);2006;;0.6
1771;A Agriculture, forestry and fishing;West Netherlands (LD);2007;;9.2
1772;A Agriculture, forestry and fishing;West Netherlands (LD);2008;;5.6
1773;A Agriculture, forestry and fishing;West Netherlands (LD);2009;;1.7
1774;A Agriculture, forestry and fishing;West Netherlands (LD);2010;;-3.1
1775;A Agriculture, forestry and fishing;West Netherlands (LD);2011;;-1.2
1776;A Agriculture, forestry and fishing;West Netherlands (LD);2012;;-1.9
1777;A Agriculture, forestry and fishing;West Netherlands (LD);2013;;-1.5
1778;A Agriculture, forestry and fishing;West Netherlands (LD);2014;;6.0
1779;A Agriculture, forestry and fishing;West Netherlands (LD);2015;;-0.8
1780;A Agriculture, forestry and fishing;West Netherlands (LD);2016;;
1781;A Agriculture, forestry and fishing;West Netherlands (LD);2017;;
1782;A Agriculture, forestry and fishing;South Netherlands (LD);1996;;1.9
1783;A Agriculture, forestry and fishing;South Netherlands (LD);1997;;9.0
1784;A Agriculture, forestry and fishing;South Netherlands (LD);1998;;-20.1
1785;A Agriculture, forestry and fishing;South Netherlands (LD);1999;;10.7
1786;A Agriculture, forestry and fishing;South Netherlands (LD);2000;;6.4
1787;A Agriculture, forestry and fishing;South Netherlands (LD);2001;;-5.8
1788;A Agriculture, forestry and fishing;South Netherlands (LD);2002;;-8.4
1789;A Agriculture, forestry and fishing;South Netherlands (LD);2003;;2.5
1790;A Agriculture, forestry and fishing;South Netherlands (LD);2004;;3.9
1791;A Agriculture, forestry and fishing;South Netherlands (LD);2005;;3.6
1792;A Agriculture, forestry and fishing;South Netherlands (LD);2006;;-3.9
1793;A Agriculture, forestry and fishing;South Netherlands (LD);2007;;-3.7
1794;A Agriculture, forestry and fishing;South Netherlands (LD);2008;;-2.3
1795;A Agriculture, forestry and fishing;South Netherlands (LD);2009;;6.2
1796;A Agriculture, forestry and fishing;South Netherlands (LD);2010;;9.9
1797;A Agriculture, forestry and fishing;South Netherlands (LD);2011;;-0.9
1798;A Agriculture, forestry and fishing;South Netherlands (LD);2012;;-0.4
1799;A Agriculture, forestry and fishing;South Netherlands (LD);2013;;1.3
1800;A Agriculture, forestry and fishing;South Netherlands (LD);2014;;4.2
1801;A Agriculture, forestry and fishing;South Netherlands (LD);2015;;0.9
1802;A Agriculture, forestry and fishing;South Netherlands (LD);2016;;
1803;A Agriculture, forestry and fishing;South Netherlands (LD);2017;;
1804;A Agriculture, forestry and fishing;Extra-region (LD);1996;;
1805;A Agriculture, forestry and fishing;Extra-region (LD);1997;;
1806;A Agriculture, forestry and fishing;Extra-region (LD);1998;;
1807;A Agriculture, forestry and fishing;Extra-region (LD);1999;;
1808;A Agriculture, forestry and fishing;Extra-region (LD);2000;;
1809;A Agriculture, forestry and fishing;Extra-region (LD);2001;;
1810;A Agriculture, forestry and fishing;Extra-region (LD);2002;;
1811;A Agriculture, forestry and fishing;Extra-region (LD);2003;;
1812;A Agriculture, forestry and fishing;Extra-region (LD);2004;;
1813;A Agriculture, forestry and fishing;Extra-region (LD);2005;;
1814;A Agriculture, forestry and fishing;Extra-region (LD);2006;;
1815;A Agriculture, forestry and fishing;Extra-region (LD);2007;;
1816;A Agriculture, forestry and fishing;Extra-region (LD);2008;;
1817;A Agriculture, forestry and fishing;Extra-region (LD);2009;;
1818;A Agriculture, forestry and fishing;Extra-region (LD);2010;;
1819;A Agriculture, forestry and fishing;Extra-region (LD);2011;;
1820;A Agriculture, forestry and fishing;Extra-region (LD);2012;;
1821;A Agriculture, forestry and fishing;Extra-region (LD);2013;;
1822;A Agriculture, forestry and fishing;Extra-region (LD);2014;;
1823;A Agriculture, forestry and fishing;Extra-region (LD);2015;;
1824;A Agriculture, forestry and fishing;Extra-region (LD);2016;;
1825;A Agriculture, forestry and fishing;Extra-region (LD);2017;;
1826;A Agriculture, forestry and fishing;Groningen (PV);1996;;-10.7
1827;A Agriculture, forestry and fishing;Groningen (PV);1997;;14.0
1828;A Agriculture, forestry and fishing;Groningen (PV);1998;;-6.8
1829;A Agriculture, forestry and fishing;Groningen (PV);1999;;9.0
