ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
206;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2003/'04;842;52.0
207;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2004/'05;888;52.0
208;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2005/'06;889;54.0
209;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2006/'07;773;55.0
210;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2007/'08;757;59.0
211;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2008/'09;784;60.0
212;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2009/'10;779;62.0
213;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2010/'11;687;60.0
214;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2011/'12;774;65.0
215;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Westerse allochtoon;Deeltijd;2012/'13;626;62.0
216;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;1837;55.0
217;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;2006;55.0
218;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;2185;55.0
219;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;2348;55.0
220;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;2563;54.0
221;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;2968;54.0
222;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;3365;53.0
223;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;3901;53.0
224;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;4764;53.0
225;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;5387;53.0
226;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;6001;54.0
227;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;6242;54.0
228;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;6362;56.0
229;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;6623;57.0
230;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;6750;58.0
231;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;6521;57.0
232;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;7143;59.0
233;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;6278;59.0
234;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;1995/'96;1411;56.0
235;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;1996/'97;1601;55.0
236;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;1997/'98;1754;54.0
237;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;1998/'99;1898;54.0
238;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;1999/'00;2140;53.0
239;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2000/'01;2455;53.0
240;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2001/'02;2750;53.0
241;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2002/'03;3192;52.0
242;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2003/'04;3926;52.0
243;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2004/'05;4439;52.0
244;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2005/'06;5072;52.0
245;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2006/'07;5346;53.0
246;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2007/'08;5478;55.0
247;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2008/'09;5760;56.0
248;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2009/'10;5948;57.0
249;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2010/'11;5796;56.0
250;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2011/'12;6279;58.0
251;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Voltijd;2012/'13;5650;58.0
252;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;1995/'96;426;53.0
253;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;1996/'97;405;54.0
254;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;1997/'98;431;60.0
255;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;1998/'99;450;57.0
256;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;1999/'00;423;58.0
257;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2000/'01;513;58.0
258;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2001/'02;615;56.0
259;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2002/'03;709;57.0
260;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2003/'04;838;56.0
261;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2004/'05;948;60.0
262;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2005/'06;929;60.0
263;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2006/'07;896;61.0
264;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2007/'08;884;65.0
265;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2008/'09;863;65.0
266;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2009/'10;802;68.0
267;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2010/'11;725;69.0
268;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2011/'12;864;69.0
269;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Niet-westerse allochtoon;Deeltijd;2012/'13;628;71.0
270;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;1995/'96;200;51.0
271;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;1996/'97;216;52.0
272;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;1997/'98;238;53.0
273;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;1998/'99;319;52.0
274;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;1999/'00;386;52.0
275;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2000/'01;455;52.0
276;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2001/'02;541;52.0
277;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2002/'03;621;53.0
278;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2003/'04;715;54.0
279;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2004/'05;803;56.0
280;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2005/'06;826;55.0
281;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2006/'07;904;55.0
282;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2007/'08;877;58.0
283;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2008/'09;1028;57.0
284;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2009/'10;1085;59.0
285;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2010/'11;1057;59.0
286;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2011/'12;1166;62.0
287;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Totaal opleidingsvorm;2012/'13;979;61.0
288;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;1995/'96;115;54.0
289;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;1996/'97;164;52.0
290;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;1997/'98;179;53.0
291;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;1998/'99;253;52.0
292;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;1999/'00;324;51.0
293;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2000/'01;396;51.0
294;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2001/'02;446;52.0
295;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2002/'03;517;52.0
296;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2003/'04;583;53.0
297;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2004/'05;627;54.0
298;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2005/'06;666;54.0
299;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2006/'07;776;54.0
300;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2007/'08;739;56.0
301;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2008/'09;887;56.0
302;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2009/'10;932;58.0
303;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2010/'11;927;58.0
304;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2011/'12;1002;61.0
305;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Voltijd;2012/'13;847;59.0
306;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;1995/'96;85;47.0
307;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;1996/'97;52;52.0
308;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;1997/'98;59;52.0
309;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;1998/'99;66;52.0
310;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;1999/'00;62;56.0
311;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2000/'01;59;56.0
312;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2001/'02;95;52.0
313;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2002/'03;104;55.0
314;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2003/'04;132;59.0
315;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2004/'05;176;63.0
316;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2005/'06;160;59.0
317;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2006/'07;128;64.0
318;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2007/'08;138;68.0
319;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2008/'09;141;61.0
320;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2009/'10;153;66.0
321;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2010/'11;130;67.0
322;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2011/'12;164;70.0
323;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Marokko;Deeltijd;2012/'13;132;69.0
324;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;1995/'96;223;55.0
325;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;1996/'97;248;55.0
326;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;1997/'98;321;55.0
327;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;1998/'99;333;55.0
328;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;1999/'00;339;55.0
329;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2000/'01;398;53.0
330;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2001/'02;488;54.0
331;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2002/'03;535;55.0
332;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2003/'04;676;53.0
333;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2004/'05;632;56.0
334;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2005/'06;790;55.0
335;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2006/'07;890;56.0
336;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2007/'08;884;58.0
337;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2008/'09;906;58.0
338;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2009/'10;957;58.0
339;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2010/'11;971;59.0
340;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2011/'12;1178;61.0
341;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Totaal opleidingsvorm;2012/'13;964;60.0
342;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;1995/'96;155;55.0
343;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;1996/'97;188;55.0
344;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;1997/'98;244;55.0
345;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;1998/'99;271;55.0
346;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;1999/'00;275;54.0
347;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2000/'01;330;52.0
348;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2001/'02;390;54.0
349;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2002/'03;442;53.0
350;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2003/'04;561;53.0
351;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2004/'05;514;55.0
352;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2005/'06;656;54.0
353;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2006/'07;758;55.0
354;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2007/'08;764;56.0
355;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2008/'09;777;57.0
356;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2009/'10;852;57.0
357;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2010/'11;867;57.0
358;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2011/'12;1044;59.0
359;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Voltijd;2012/'13;869;59.0
360;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;1995/'96;68;55.0
361;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;1996/'97;60;58.0
362;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;1997/'98;77;57.0
363;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;1998/'99;62;55.0
364;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;1999/'00;64;58.0
365;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2000/'01;68;58.0
366;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2001/'02;98;52.0
367;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2002/'03;93;64.0
368;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2003/'04;115;56.0
369;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2004/'05;118;61.0
370;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2005/'06;134;60.0
371;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2006/'07;132;60.0
372;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2007/'08;120;65.0
373;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2008/'09;129;66.0
374;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2009/'10;105;67.0
375;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2010/'11;104;77.0
376;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2011/'12;134;73.0
377;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Turkije;Deeltijd;2012/'13;95;68.0
378;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;1995/'96;613;55.0
379;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;1996/'97;640;54.0
380;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;1997/'98;692;56.0
381;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;1998/'99;692;56.0
382;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;1999/'00;727;55.0
383;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2000/'01;802;55.0
384;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2001/'02;848;55.0
385;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2002/'03;953;56.0
386;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2003/'04;1050;57.0
387;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2004/'05;1210;57.0
388;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2005/'06;1227;57.0
389;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2006/'07;1282;58.0
390;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2007/'08;1373;59.0
391;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2008/'09;1389;59.0
392;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2009/'10;1342;61.0
393;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2010/'11;1261;60.0
394;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2011/'12;1279;63.0
395;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Totaal opleidingsvorm;2012/'13;1088;64.0
396;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;1995/'96;469;56.0
397;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;1996/'97;483;55.0
398;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;1997/'98;531;54.0
399;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;1998/'99;520;54.0
400;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;1999/'00;568;55.0
401;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2000/'01;612;55.0
402;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2001/'02;614;55.0
403;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2002/'03;686;56.0
404;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2003/'04;734;57.0
405;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2004/'05;878;56.0
406;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2005/'06;891;56.0
407;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2006/'07;935;57.0
408;Totaal mannen en vrouwen;Bachelor;0;Totaal vooropleidingen;Suriname;Voltijd;2007/'08;1037;57.0
