ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
4666;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2023;40.0;24.0;15.0;1.0;0.0
4667;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2024;56.0;22.0;34.0;0.0;0.0
4668;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2025;47.0;12.0;35.0;0.0;0.0
4669;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2019;;;;;
4670;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2020;;;;;
4671;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2021;;;;;
4672;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2022;120.0;97.0;23.0;0.0;0.0
4673;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2023;126.0;80.0;46.0;0.0;0.0
4674;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2024;121.0;52.0;69.0;0.0;0.0
4675;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2025;81.0;29.0;52.0;0.0;0.0
4676;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2019;;;;;
4677;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2020;;;;;
4678;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2021;;;;;
4679;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2022;84.0;67.0;17.0;0.0;0.0
4680;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2023;66.0;47.0;19.0;0.0;0.0
4681;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2024;56.0;35.0;21.0;0.0;0.0
4682;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2025;53.0;32.0;21.0;0.0;0.0
4683;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2019;;;;;
4684;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2020;;;;;
4685;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2021;;;;;
4686;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2022;275.0;178.0;97.0;0.0;0.0
4687;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2023;271.0;158.0;113.0;0.0;0.0
4688;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2024;350.0;121.0;229.0;0.0;0.0
4689;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2025;262.0;66.0;196.0;0.0;0.0
4690;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2019;;;;;
4691;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2020;;;;;
4692;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2021;;;;;
4693;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2022;146.0;62.0;84.0;0.0;0.0
4694;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2023;131.0;52.0;79.0;0.0;0.0
4695;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2024;195.0;41.0;154.0;0.0;0.0
4696;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2025;155.0;24.0;131.0;0.0;0.0
4697;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2019;;;;;
4698;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2020;;;;;
4699;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2021;;;;;
4700;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2022;346.0;121.0;224.0;0.0;1.0
4701;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2023;349.0;132.0;216.0;0.0;1.0
4702;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2024;415.0;114.0;300.0;1.0;0.0
4703;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2025;354.0;78.0;274.0;2.0;0.0
4704;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2019;;;;;
4705;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2020;;;;;
4706;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2021;;;;;
4707;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2022;550.0;370.0;180.0;0.0;0.0
4708;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2023;558.0;337.0;221.0;0.0;0.0
4709;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2024;646.0;292.0;354.0;0.0;0.0
4710;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2025;493.0;203.0;289.0;1.0;0.0
4711;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2019;;;;;
4712;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2020;;;;;
4713;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2021;;;;;
4714;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2022;60.0;40.0;20.0;0.0;0.0
4715;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2023;81.0;43.0;38.0;0.0;0.0
4716;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2024;116.0;32.0;84.0;0.0;0.0
4717;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2025;84.0;30.0;54.0;0.0;0.0
4718;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2019;;;;;
4719;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2020;;;;;
4720;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2021;;;;;
4721;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2022;354.0;239.0;114.0;1.0;0.0
4722;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2023;377.0;224.0;153.0;0.0;0.0
4723;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2024;473.0;219.0;254.0;0.0;0.0
4724;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2025;345.0;127.0;217.0;1.0;0.0
4725;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2019;;;;;
4726;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2020;;;;;
4727;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2021;;;;;
4728;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2022;111.0;59.0;51.0;0.0;1.0
4729;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2023;96.0;54.0;42.0;0.0;0.0
4730;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2024;114.0;43.0;71.0;0.0;0.0
4731;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Limburg (PV);2025;93.0;32.0;61.0;0.0;0.0
4732;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2019;;;;;
4733;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2020;;;;;
4734;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2021;;;;;
4735;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2022;5797.0;3939.0;1837.0;18.0;3.0
4736;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2023;5693.0;3757.0;1919.0;15.0;2.0
4737;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2024;5585.0;3149.0;2422.0;11.0;3.0
4738;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Nederland;2025;5474.0;2778.0;2678.0;15.0;3.0
4739;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2019;;;;;
4740;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2020;;;;;
4741;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2021;;;;;
4742;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2022;173.0;132.0;41.0;0.0;0.0
4743;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2023;186.0;144.0;42.0;0.0;0.0
4744;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2024;201.0;120.0;81.0;0.0;0.0
4745;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Groningen (PV);2025;220.0;106.0;114.0;0.0;0.0
4746;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2019;;;;;
4747;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2020;;;;;
4748;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2021;;;;;
4749;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2022;106.0;76.0;30.0;0.0;0.0
4750;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2023;105.0;63.0;42.0;0.0;0.0
4751;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2024;115.0;52.0;63.0;0.0;0.0
4752;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2025;121.0;48.0;72.0;1.0;0.0
4753;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2019;;;;;
4754;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2020;;;;;
4755;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2021;;;;;
4756;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2022;140.0;104.0;36.0;0.0;0.0
4757;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2023;133.0;94.0;39.0;0.0;0.0
4758;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2024;109.0;74.0;34.0;1.0;0.0
4759;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2025;95.0;57.0;37.0;1.0;0.0
4760;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2019;;;;;
4761;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2020;;;;;
4762;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2021;;;;;
4763;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2022;277.0;194.0;81.0;2.0;0.0
4764;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2023;269.0;187.0;80.0;2.0;0.0
4765;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2024;299.0;191.0;107.0;1.0;0.0
4766;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2025;308.0;179.0;127.0;2.0;0.0
4767;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2019;;;;;
4768;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2020;;;;;
4769;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2021;;;;;
4770;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2022;160.0;124.0;36.0;0.0;0.0
4771;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2023;149.0;123.0;26.0;0.0;0.0
4772;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2024;155.0;123.0;32.0;0.0;0.0
4773;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2025;136.0;109.0;27.0;0.0;0.0
4774;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2019;;;;;
4775;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2020;;;;;
4776;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2021;;;;;
4777;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2022;699.0;527.0;170.0;1.0;1.0
4778;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2023;721.0;517.0;202.0;1.0;1.0
4779;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2024;686.0;403.0;281.0;1.0;1.0
4780;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2025;653.0;342.0;311.0;0.0;0.0
4781;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2019;;;;;
4782;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2020;;;;;
4783;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2021;;;;;
4784;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2022;333.0;187.0;146.0;0.0;0.0
4785;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2023;321.0;162.0;159.0;0.0;0.0
4786;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2024;321.0;138.0;183.0;0.0;0.0
4787;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2025;310.0;127.0;183.0;0.0;0.0
4788;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2019;;;;;
4789;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2020;;;;;
4790;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2021;;;;;
4791;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2022;927.0;412.0;505.0;9.0;1.0
4792;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2023;892.0;382.0;501.0;8.0;1.0
4793;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2024;904.0;316.0;581.0;5.0;2.0
4794;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2025;856.0;255.0;592.0;7.0;2.0
4795;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2019;;;;;
4796;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2020;;;;;
4797;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2021;;;;;
4798;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2022;1662.0;1227.0;433.0;1.0;1.0
4799;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2023;1636.0;1165.0;471.0;0.0;0.0
4800;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2024;1535.0;957.0;578.0;0.0;0.0
4801;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2025;1502.0;852.0;649.0;1.0;0.0
4802;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2019;;;;;
4803;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2020;;;;;
4804;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2021;;;;;
4805;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2022;113.0;85.0;28.0;0.0;0.0
4806;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2023;115.0;88.0;27.0;0.0;0.0
4807;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2024;126.0;86.0;40.0;0.0;0.0
4808;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2025;145.0;87.0;58.0;0.0;0.0
4809;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2019;;;;;
4810;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2020;;;;;
4811;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2021;;;;;
4812;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2022;892.0;655.0;234.0;3.0;0.0
4813;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2023;868.0;636.0;228.0;4.0;0.0
4814;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2024;861.0;546.0;312.0;3.0;0.0
4815;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2025;865.0;493.0;368.0;3.0;1.0
4816;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2019;;;;;
4817;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2020;;;;;
4818;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2021;;;;;
4819;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2022;315.0;216.0;97.0;2.0;0.0
4820;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2023;298.0;196.0;102.0;0.0;0.0
4821;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2024;273.0;143.0;130.0;0.0;0.0
4822;Bouwjaar 2021;Leeftijd: 20 tot 25 jaar;Limburg (PV);2025;263.0;123.0;140.0;0.0;0.0
4823;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2019;;;;;
4824;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2020;;;;;
4825;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2021;;;;;
4826;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2022;4599.0;3139.0;1431.0;21.0;8.0
4827;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2023;4523.0;2951.0;1547.0;18.0;7.0
4828;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2024;4449.0;2621.0;1800.0;25.0;3.0
4829;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Nederland;2025;4395.0;2443.0;1913.0;32.0;7.0
4830;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2019;;;;;
4831;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2020;;;;;
4832;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2021;;;;;
4833;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2022;108.0;76.0;32.0;0.0;0.0
4834;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2023;127.0;89.0;38.0;0.0;0.0
4835;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2024;116.0;71.0;45.0;0.0;0.0
4836;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Groningen (PV);2025;132.0;83.0;49.0;0.0;0.0
4837;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2019;;;;;
4838;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2020;;;;;
4839;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2021;;;;;
4840;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2022;89.0;65.0;22.0;1.0;1.0
4841;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2023;123.0;97.0;24.0;1.0;1.0
4842;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2024;145.0;107.0;36.0;1.0;1.0
4843;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Fryslân (PV);2025;142.0;92.0;48.0;1.0;1.0
4844;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2019;;;;;
4845;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2020;;;;;
4846;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2021;;;;;
4847;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2022;76.0;61.0;14.0;1.0;0.0
4848;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2023;85.0;73.0;11.0;1.0;0.0
4849;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2024;67.0;41.0;25.0;1.0;0.0
4850;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Drenthe (PV);2025;64.0;39.0;24.0;1.0;0.0
4851;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2019;;;;;
4852;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2020;;;;;
4853;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2021;;;;;
4854;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2022;195.0;153.0;40.0;2.0;0.0
4855;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2023;183.0;134.0;47.0;2.0;0.0
4856;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2024;199.0;139.0;56.0;3.0;1.0
4857;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Overijssel (PV);2025;202.0;131.0;69.0;2.0;0.0
4858;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2019;;;;;
4859;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2020;;;;;
4860;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2021;;;;;
4861;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2022;113.0;96.0;17.0;0.0;0.0
4862;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2023;103.0;82.0;21.0;0.0;0.0
4863;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2024;99.0;74.0;25.0;0.0;0.0
4864;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Flevoland (PV);2025;97.0;71.0;26.0;0.0;0.0
4865;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2019;;;;;
4866;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2020;;;;;
4867;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2021;;;;;
4868;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2022;457.0;352.0;103.0;2.0;0.0
4869;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2023;472.0;349.0;121.0;2.0;0.0
4870;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2024;502.0;319.0;181.0;2.0;0.0
4871;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Gelderland (PV);2025;515.0;311.0;201.0;2.0;1.0
4872;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2019;;;;;
4873;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2020;;;;;
4874;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2021;;;;;
4875;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2022;267.0;171.0;96.0;0.0;0.0
4876;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2023;250.0;137.0;113.0;0.0;0.0
4877;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2024;247.0;110.0;137.0;0.0;0.0
4878;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Utrecht (PV);2025;245.0;100.0;144.0;1.0;0.0
4879;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2019;;;;;
4880;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2020;;;;;
4881;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2021;;;;;
4882;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2022;870.0;355.0;502.0;10.0;3.0
4883;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2023;844.0;328.0;509.0;7.0;0.0
4884;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2024;816.0;266.0;538.0;12.0;0.0
4885;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Holland (PV);2025;838.0;250.0;568.0;18.0;2.0
4886;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2019;;;;;
4887;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2020;;;;;
4888;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2021;;;;;
4889;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2022;1405.0;1037.0;362.0;4.0;2.0
4890;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2023;1349.0;940.0;402.0;3.0;4.0
4891;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2024;1321.0;878.0;438.0;4.0;1.0
4892;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zuid-Holland (PV);2025;1288.0;836.0;445.0;5.0;2.0
4893;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2019;;;;;
4894;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2020;;;;;
4895;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2021;;;;;
4896;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2022;91.0;69.0;22.0;0.0;0.0
4897;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2023;104.0;77.0;26.0;1.0;0.0
4898;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2024;88.0;58.0;29.0;1.0;0.0
4899;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Zeeland (PV);2025;76.0;41.0;35.0;0.0;0.0
4900;Bouwjaar 2021;Leeftijd: 25 tot 30 jaar;Noord-Brabant (PV);2019;;;;;
