ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
394;27 Elektrische apparatenindustrie;2021;840.0;43977.8;2343.3;1725.2;19422.6;218.3;19204.2;1430.4;2035.6;4704.0;1225.4;11091.2;26096.0;0.4;0.0;706.1;9549.8;6010.2;1615.3;18101.1;2835.7;678.6;13355.3;1231.6;284.8;270.4;8.9;3552.5;3421.8;130.7;-1.8;13.0;14.9;4805.5;583.7;0.4;4222.2;1413.9
395;27 Elektrische apparatenindustrie;2022;877.0;22686.6;1105.2;1310.9;12111.1;688.0;11423.1;1546.2;1638.6;1754.6;862.0;2357.9;13190.3;0.4;0.0;270.2;3940.2;4155.9;1129.6;10682.6;1663.4;255.9;8278.7;484.7;35.4;99.3;28.3;795.3;136.8;658.5;-48.7;4.9;53.6;1195.7;124.1;0.2;1071.7;461.0
396;28 Machine-industrie;2011;2445.0;34555.3;1676.3;4277.1;9238.8;360.4;8878.4;4745.0;4432.2;3970.1;2645.4;3570.3;14734.2;142.7;1.9;1699.0;5829.6;10024.4;2123.4;25370.7;4535.5;744.0;17436.4;2654.8;299.0;399.6;-1.8;1077.6;111.2;966.5;-0.6;22.0;22.6;3629.5;469.0;-37.3;3123.2;826.6
397;28 Machine-industrie;2012;2438.0;34159.4;1366.0;4173.5;8798.1;439.5;8383.9;5090.3;4496.4;3708.9;2720.6;3805.7;17114.6;95.1;0.5;1464.2;6291.3;7099.6;2094.2;24702.8;4743.3;709.8;17158.8;2090.9;311.7;400.6;-8.6;1245.4;105.7;1139.8;9.7;24.4;14.7;3248.6;277.3;-2.6;2968.6;1248.8
398;28 Machine-industrie;2013;2518.0;48113.7;1603.8;5117.5;16271.2;489.4;15781.9;5205.4;5614.2;5522.0;3697.0;5082.5;26537.0;102.7;0.7;1386.2;6773.8;10779.0;2534.3;32905.7;5491.6;864.7;24303.3;2246.2;336.9;351.3;-111.9;3907.7;90.7;3816.9;-2.5;17.9;20.4;6025.1;289.5;-5.0;5730.6;1124.7
399;28 Machine-industrie;2014;2537.0;51012.6;2640.6;6017.1;16750.6;429.6;16321.4;5591.1;5741.3;5207.5;3829.4;5235.0;28668.4;100.2;3.4;1508.6;8177.3;10079.5;2475.4;35169.7;5876.8;1007.8;25738.1;2547.0;382.9;367.5;13.9;730.2;120.6;609.6;5.8;28.3;22.5;3312.3;264.0;-5.3;3042.9;1315.4
400;28 Machine-industrie;2015;2531.0;42747.2;2189.7;4965.1;15297.8;548.1;14749.7;2758.4;4789.0;4250.6;3369.2;5127.4;25540.6;17.3;0.5;798.5;6898.6;7489.2;2002.4;30376.8;4850.8;913.8;22690.9;1921.3;116.0;251.2;-28.5;4841.1;331.7;4509.3;-8.9;13.3;22.2;6589.7;368.7;-1.7;6219.2;2055.9
401;28 Machine-industrie;2016;2666.0;48836.0;2930.8;5023.9;18425.4;661.5;17763.9;2981.3;4935.6;5453.3;3530.3;5555.4;27785.9;19.5;1.0;839.5;9549.9;8443.4;2196.8;31270.1;5070.1;993.4;22946.3;2260.3;196.3;298.8;-43.4;1788.1;189.5;1598.6;-8.5;13.8;22.3;3893.9;457.2;0.1;3436.8;1502.2
402;28 Machine-industrie;2017;2763.0;51445.6;2858.5;5323.1;17944.8;913.3;17031.5;4091.6;5656.0;6907.5;3511.9;5152.0;26593.2;78.6;3.2;772.8;13541.5;7654.5;2801.8;34607.1;5551.4;992.5;24657.2;3406.0;204.3;263.2;1.7;1621.3;183.0;1438.3;4.9;17.0;12.1;4975.0;593.5;-6.2;4375.3;1274.3
403;28 Machine-industrie;2018;2848.0;50902.6;2897.8;5269.6;17487.7;831.6;16656.1;3414.6;6006.7;6174.9;3668.8;5982.5;27783.0;86.6;1.6;825.6;11714.7;7644.7;2846.6;37324.6;5897.9;1068.6;26401.1;3957.0;267.7;252.5;-27.7;1160.1;147.9;1012.2;0.3;11.2;10.9;5104.8;694.1;-5.3;4405.4;1564.8
404;28 Machine-industrie;2019;2861.0;52105.0;6106.0;5788.4;11679.6;952.9;10726.7;2557.2;6221.5;10648.2;3351.0;5753.2;26914.8;20.2;1.4;1123.0;10881.3;10353.3;2810.9;40764.5;6629.4;1467.9;27404.8;5262.4;153.5;254.2;88.4;795.7;230.4;565.3;-1.5;9.5;11.1;6044.2;708.2;-1.8;5334.2;1517.8
405;28 Machine-industrie;2020;2916.0;60307.8;6335.1;5920.2;16889.2;979.8;15909.4;2866.6;6417.5;10828.2;3118.9;7932.1;35744.7;14.5;5.1;1130.0;10716.1;10392.3;2305.0;42241.0;6495.4;1230.3;31234.3;3281.1;150.9;253.7;-72.2;1057.2;322.7;734.5;-4.2;13.9;18.1;4159.2;1047.5;-3.6;3108.0;1409.0
406;28 Machine-industrie;2021;3293.0;67799.4;6256.9;6649.4;19595.4;1181.7;18413.7;3607.7;7519.7;13159.5;3290.6;7720.3;36376.9;12.5;54.7;1157.2;10681.5;16662.6;2854.0;48887.4;7315.1;1299.3;30100.6;10172.4;152.1;222.4;31.6;1470.7;297.0;1173.7;22.8;41.9;19.1;11627.1;2433.8;-8.8;9184.5;2644.8
407;28 Machine-industrie;2022;3449.0;78081.4;6864.3;7089.9;19733.5;1525.2;18208.3;3492.0;8894.8;22135.8;3489.9;6381.3;36899.4;83.1;53.3;1250.8;10522.5;26648.9;2623.4;52026.4;8018.8;1378.9;33670.1;8958.6;181.6;312.8;-42.2;841.2;340.3;501.0;37.1;87.7;50.6;9663.5;1675.5;4.9;7992.9;4593.6
408;29 Auto- en aanhangwagenindustrie;2011;487.0;10177.8;238.4;2575.9;1456.1;83.3;1372.8;771.7;1046.0;1758.1;1298.1;1033.6;3529.6;13.5;261.9;705.4;1501.9;3604.4;561.1;10069.7;1363.9;474.5;7600.4;631.0;82.7;128.1;-5.5;55.7;3.6;52.0;-0.6;1.6;2.2;635.2;119.5;-0.5;515.1;247.7
409;29 Auto- en aanhangwagenindustrie;2012;495.0;6678.3;205.3;1004.3;968.1;80.2;887.9;717.2;497.6;1596.1;929.2;760.5;2035.8;0.0;0.2;346.7;1308.9;2525.2;461.5;7125.1;976.2;192.7;5806.5;149.7;55.0;67.3;-24.1;-326.6;11.0;-337.6;-2.2;0.8;3.0;-215.7;55.2;0.0;-270.9;96.0
410;29 Auto- en aanhangwagenindustrie;2013;500.0;7317.6;179.9;1179.6;1272.9;70.2;1202.8;1094.8;515.2;1501.5;1082.6;491.1;2245.4;0.0;0.1;220.3;1851.5;2544.4;455.9;7177.9;925.4;158.5;5765.6;328.4;121.2;80.1;0.5;49.4;21.7;27.7;1.1;5.3;4.2;420.5;84.5;0.0;336.0;133.7
411;29 Auto- en aanhangwagenindustrie;2014;488.0;7732.6;169.8;1187.7;1376.5;74.2;1305.1;1274.4;567.3;1631.6;1038.7;486.6;2781.4;0.0;0.0;275.2;1891.6;2250.9;533.4;7660.8;1098.6;175.2;6064.6;322.4;90.0;55.3;43.8;33.0;24.7;8.3;0.7;3.1;2.4;434.7;72.0;0.0;362.7;227.2
412;29 Auto- en aanhangwagenindustrie;2015;501.0;11141.2;271.4;2015.9;1530.0;126.8;1403.1;1435.9;1028.3;2316.4;1597.9;945.5;4449.7;2.7;0.5;463.2;2172.5;3272.1;780.4;13285.9;1757.9;276.9;10515.7;735.4;77.2;60.8;-19.6;152.5;20.0;132.4;-1.6;0.8;2.5;883.1;149.4;-0.5;733.1;304.2
413;29 Auto- en aanhangwagenindustrie;2016;524.0;11023.0;238.0;2011.7;1742.1;141.6;1600.6;1421.3;1155.7;2041.0;1701.9;711.3;4216.2;2.4;0.0;444.4;2273.8;3170.9;915.4;14732.2;1820.3;280.8;11776.8;854.3;54.6;45.3;-18.1;122.8;28.4;94.4;-757.2;0.6;757.8;211.1;159.4;-0.5;51.2;330.6
414;29 Auto- en aanhangwagenindustrie;2017;520.0;14589.5;250.6;2665.5;2294.8;147.0;2147.8;1495.3;1773.1;3077.6;1982.3;1050.2;4830.0;1.8;0.0;513.1;3142.1;4960.6;1141.9;19725.3;2007.0;303.1;16629.0;786.2;51.3;63.6;26.5;131.7;34.6;97.1;-1.9;0.4;2.2;930.2;185.1;-0.1;745.0;296.3
415;29 Auto- en aanhangwagenindustrie;2018;535.0;16286.9;239.5;2296.0;2664.4;103.1;2561.3;1772.3;2204.0;3695.7;2230.7;1184.1;5248.1;2.7;0.3;572.9;3705.1;5456.1;1301.7;21774.5;2126.4;347.8;18308.9;991.4;52.2;63.4;-44.1;329.2;57.6;271.6;-1.4;0.4;1.8;1263.9;198.7;0.8;1065.9;1001.4
416;29 Auto- en aanhangwagenindustrie;2019;552.0;25085.1;565.7;2771.6;6515.2;228.8;6286.4;2619.6;2533.7;6271.0;2454.1;1354.2;9992.0;89.4;21.0;750.8;6633.5;6337.8;1260.6;27063.5;2367.7;366.2;23375.8;953.8;91.0;98.8;36.4;343.5;38.1;305.4;-10.5;2.1;12.6;1315.4;207.7;-4.0;1103.7;358.1
417;29 Auto- en aanhangwagenindustrie;2020;571.0;19004.6;233.4;2303.0;3112.2;355.8;2756.4;2180.4;2061.5;3298.2;1833.5;3982.4;7005.9;1.3;0.0;723.4;4991.7;5178.6;1103.7;21788.0;2373.5;270.8;18219.8;923.9;87.0;95.4;-109.5;-136.4;36.0;-172.4;-1.9;1.5;3.4;667.7;118.2;0.5;550.0;87.4
418;29 Auto- en aanhangwagenindustrie;2021;676.0;15710.4;403.1;1843.9;3104.4;439.4;2665.0;1963.7;1754.9;2727.7;2304.6;1608.0;6576.1;3.7;0.0;459.8;4306.6;2923.8;1440.4;15374.7;2320.2;291.9;11990.9;771.6;30.0;46.7;15.9;162.0;44.5;117.6;-0.9;2.0;2.9;931.9;174.4;-2.4;755.0;87.0
419;29 Auto- en aanhangwagenindustrie;2022;697.0;17159.3;489.9;1947.0;3340.0;292.8;3047.2;2321.7;2093.9;2410.1;2866.6;1690.1;6868.8;3.1;0.0;604.8;4949.6;3037.2;1695.8;18130.8;2533.4;281.5;14412.3;903.7;66.6;95.8;63.0;378.3;53.1;325.2;-2.1;1.9;4.1;1313.7;206.6;-0.6;1106.5;724.5
420;30 Overige transportmiddelenindustrie;2011;652.0;7348.5;945.2;1247.6;543.3;196.7;346.6;447.0;1515.9;1073.6;622.2;953.6;1835.5;5.3;0.0;439.8;2332.2;2006.0;729.6;6399.2;1215.4;196.2;4678.3;309.4;39.5;235.2;-7.0;60.3;14.9;45.4;-0.7;3.6;4.3;166.3;93.6;-2.8;69.9;98.4
421;30 Overige transportmiddelenindustrie;2012;663.0;8264.9;986.7;1444.3;640.1;156.9;483.1;857.9;1486.8;1318.8;741.9;788.4;2149.6;5.9;0.0;430.2;2681.5;2141.0;856.5;7349.9;1391.7;257.2;5367.6;333.4;70.2;334.2;-27.2;5.1;11.2;-6.1;-11.9;4.1;16.0;35.4;76.9;-3.3;-44.8;230.5
422;30 Overige transportmiddelenindustrie;2013;683.0;7919.5;810.1;1355.0;648.7;155.9;492.8;1026.7;1535.8;790.3;791.2;961.5;2821.8;4.9;0.0;378.1;1726.2;2198.4;790.1;7303.4;1323.7;187.9;5565.3;226.5;90.8;145.5;-12.1;70.1;87.3;-17.2;-13.6;1.0;14.6;216.2;47.8;-2.2;166.2;111.0
423;30 Overige transportmiddelenindustrie;2014;689.0;8194.4;837.3;1310.3;688.1;156.3;531.8;899.9;1872.8;810.9;905.8;869.4;3091.7;3.9;0.0;343.0;1475.1;2367.0;913.8;7997.6;1395.4;179.1;6198.3;224.8;97.2;155.2;15.6;85.6;47.3;38.4;-1.0;2.8;3.8;267.0;50.7;-0.2;216.0;106.4
424;30 Overige transportmiddelenindustrie;2015;642.0;7698.5;373.9;1510.4;895.3;139.5;755.9;445.4;1840.9;835.9;939.0;857.6;2946.1;3.7;0.3;331.3;1216.0;2446.5;754.6;8136.4;1247.3;184.5;6462.2;242.4;36.1;99.8;-2.0;109.5;40.0;69.5;-0.2;2.7;2.9;285.9;61.7;-1.3;222.9;113.4
425;30 Overige transportmiddelenindustrie;2016;652.0;8318.6;604.1;1726.4;989.0;150.4;838.6;621.8;1799.0;999.0;876.9;702.4;3093.4;2.9;0.2;342.9;1768.6;2354.3;756.2;7821.9;1704.1;266.5;5746.4;104.9;28.2;81.2;6.0;83.3;32.8;50.5;-6.3;0.8;7.1;135.0;9.7;-1.2;143.5;73.3
426;30 Overige transportmiddelenindustrie;2017;721.0;7951.9;522.3;1592.6;964.1;133.3;830.9;610.4;1363.7;1107.1;788.0;1003.7;2993.3;4.6;0.3;269.2;1554.0;2432.1;698.5;7234.0;1313.4;236.9;5498.6;185.1;28.4;97.0;2.3;60.4;37.4;23.0;-1.1;2.5;3.6;178.0;98.5;-1.4;78.1;112.7
427;30 Overige transportmiddelenindustrie;2018;744.0;7798.1;321.1;1469.1;1130.5;235.8;894.7;563.1;1385.6;1002.0;876.1;1050.6;2540.6;4.4;0.1;337.3;1580.1;2553.6;781.9;7540.7;1372.6;181.4;6294.7;-308.0;30.2;89.5;-19.8;121.0;86.0;35.0;2.0;2.8;0.8;-264.1;49.4;-3.1;-217.8;77.7
428;30 Overige transportmiddelenindustrie;2019;761.0;7609.0;303.0;1691.4;955.9;185.5;770.4;565.7;1404.8;1028.9;799.3;860.1;2150.1;2.2;0.3;331.6;1949.4;2287.1;888.3;8526.5;1418.9;212.3;7027.9;-132.6;35.7;92.8;-22.0;5.4;45.4;-39.9;-0.4;0.7;1.1;-206.6;26.0;-1.6;-182.2;569.8
429;30 Overige transportmiddelenindustrie;2020;759.0;6690.4;259.1;1544.8;930.1;173.1;757.0;560.0;960.6;878.7;646.3;910.8;1852.1;1.8;0.0;414.2;1430.6;2288.0;703.6;7665.2;1311.9;158.8;6455.7;-261.1;77.4;158.5;-12.5;26.1;24.9;1.2;-6.9;1.6;8.4;-335.5;5.4;-2.4;-332.5;47.6
430;30 Overige transportmiddelenindustrie;2021;853.0;9212.6;286.5;1681.3;1534.2;625.3;908.9;753.1;1307.8;1654.9;724.2;1270.4;2884.8;0.5;0.1;298.5;2278.6;2266.2;1483.9;8322.6;1337.7;103.9;6694.8;186.2;33.3;79.1;39.9;19.9;-32.2;52.1;-9.8;2.2;12.0;190.5;59.5;-1.5;248.5;57.7
431;30 Overige transportmiddelenindustrie;2022;909.0;17985.2;673.4;2169.3;5870.7;1073.0;4797.6;1284.0;1891.9;3131.8;1319.9;1644.2;6900.8;15.5;0.7;370.4;4796.1;4567.6;1333.9;12529.9;1899.2;251.4;9962.6;416.6;70.0;148.6;5.5;414.0;-88.2;502.2;9.3;17.4;8.1;766.8;112.9;-0.1;653.8;77.3
432;31 Meubelindustrie;2011;1349.0;2436.4;96.4;711.5;151.1;99.0;52.1;317.9;269.8;272.3;323.0;294.5;982.9;0.0;0.0;175.2;637.6;433.0;207.7;2885.9;767.4;90.3;1930.6;97.6;12.9;39.2;3.3;18.6;17.2;1.4;-3.4;4.6;8.1;89.8;22.1;0.0;67.7;36.6
433;31 Meubelindustrie;2012;1344.0;2473.1;14.7;676.5;370.7;104.8;265.9;198.4;291.6;325.4;323.2;272.5;946.8;1.9;0.0;187.2;553.8;563.3;219.9;2849.0;760.8;81.9;1934.8;71.5;7.8;35.5;9.7;-1.7;11.8;-13.5;-4.5;2.3;6.8;47.3;22.1;-2.1;23.1;41.9
434;31 Meubelindustrie;2013;1340.0;2388.0;13.9;901.0;124.5;-42.2;166.7;218.4;252.6;351.2;278.1;248.4;692.1;1.6;0.0;179.4;811.4;501.8;201.8;2463.8;673.6;72.3;1631.2;86.8;5.4;39.4;-12.6;36.1;23.6;12.5;0.8;26.3;25.4;77.1;19.5;-0.3;57.3;33.2
435;31 Meubelindustrie;2014;1400.0;2324.2;20.9;720.2;277.9;112.7;165.3;154.5;267.4;354.7;287.4;241.2;888.2;2.0;0.0;154.6;563.3;529.8;186.3;2557.9;704.6;66.0;1683.2;104.1;7.4;33.8;2.1;2.6;8.3;-5.6;1.8;8.1;6.2;84.4;24.5;0.0;59.9;48.6
436;31 Meubelindustrie;2015;1431.0;2297.9;24.1;661.9;344.6;125.0;219.6;174.4;285.6;244.5;295.2;267.6;944.7;1.6;0.3;157.5;557.6;433.0;203.3;2755.0;704.2;64.9;1863.3;122.7;5.4;31.9;5.6;47.7;27.6;20.2;3.7;7.3;3.6;153.2;26.9;0.3;126.7;28.9
437;31 Meubelindustrie;2016;1510.0;2325.2;24.7;619.2;362.1;134.4;227.7;141.9;283.8;278.1;322.1;293.2;1029.3;0.3;0.0;146.6;465.9;464.6;218.6;2930.9;717.8;68.5;1997.0;147.6;3.4;24.6;0.6;47.6;31.9;15.6;1.0;3.1;2.2;175.5;31.2;0.1;144.3;52.7
438;31 Meubelindustrie;2017;1552.0;2588.7;30.0;708.5;364.4;167.2;197.2;164.3;291.5;332.2;366.7;330.9;1171.5;0.2;0.0;113.1;484.4;560.5;259.0;3294.7;793.8;75.5;2270.8;154.6;2.7;24.0;2.7;35.7;21.9;13.8;1.6;2.9;1.3;173.3;32.5;0.1;140.8;36.7
439;31 Meubelindustrie;2018;1536.0;2591.5;55.5;744.8;272.8;189.7;83.1;160.2;290.2;349.8;365.6;352.6;1135.1;1.3;0.0;117.0;484.0;584.3;269.8;3481.0;848.0;82.0;2384.4;166.6;3.1;23.0;2.3;37.2;33.7;3.6;-2.1;1.4;3.5;184.2;38.8;-0.3;145.1;51.6
440;31 Meubelindustrie;2019;1564.0;3669.8;87.3;714.6;374.8;174.8;200.0;1141.2;295.9;361.8;311.6;382.6;1164.7;0.6;0.0;88.8;1511.1;675.5;229.1;3240.0;818.3;79.9;2167.1;174.7;22.9;89.8;43.7;76.1;75.0;1.1;0.0;5.7;5.7;227.7;37.1;-0.3;190.4;89.6
441;31 Meubelindustrie;2020;1656.0;3555.1;87.6;746.9;405.1;177.3;227.9;895.9;284.0;369.4;271.8;494.5;1015.8;1.3;0.0;90.8;1522.5;726.7;198.0;3175.9;807.8;85.1;2093.8;189.2;18.1;92.5;-24.1;5.8;38.2;-32.4;4.5;7.9;3.4;100.9;38.6;-1.5;60.8;59.8
442;31 Meubelindustrie;2021;1897.0;3363.0;44.7;813.0;531.7;387.0;144.7;216.4;365.6;471.9;345.0;574.6;1661.3;1.2;0.0;79.7;606.6;761.2;253.0;3850.6;906.4;86.3;2560.5;297.3;1.1;19.4;12.8;123.9;115.4;8.5;4.3;9.8;5.5;420.0;59.4;-0.9;359.7;102.6
443;31 Meubelindustrie;2022;2119.0;3463.6;40.8;871.9;514.8;425.2;89.6;231.5;396.5;451.3;375.3;581.5;1848.4;0.0;0.0;74.6;491.7;778.3;270.6;4230.1;993.7;93.8;2856.1;286.6;0.6;19.8;-5.0;102.4;99.0;3.3;-1.2;5.7;6.9;363.6;55.2;0.0;308.4;125.3
444;32 Overige industrie;2011;1201.0;2424.2;47.1;396.0;291.3;65.4;225.9;120.2;298.4;541.8;265.6;463.8;867.3;0.0;0.0;151.1;417.1;857.2;131.4;2307.8;606.2;81.9;1471.1;148.5;14.4;38.2;-0.3;62.2;38.3;24.0;-5.8;3.8;9.6;181.0;34.2;0.0;146.8;59.9
445;32 Overige industrie;2012;1254.0;2557.2;44.0;396.4;353.2;95.3;257.9;141.7;290.9;564.5;266.9;499.8;1002.7;0.0;0.0;148.3;454.6;805.0;146.6;2225.8;613.8;68.0;1413.5;130.6;10.3;32.8;3.8;64.7;37.7;27.0;4.0;8.4;4.4;180.6;31.0;0.0;149.6;56.0
446;32 Overige industrie;2013;1315.0;2161.1;63.8;422.9;218.2;101.0;117.1;149.3;314.8;411.4;248.7;332.0;756.7;0.0;0.0;170.9;500.1;572.0;161.4;2202.3;652.6;69.8;1318.1;161.8;7.2;28.4;5.1;34.2;22.4;11.9;2.5;4.7;2.3;182.4;33.5;0.0;148.9;73.6
447;32 Overige industrie;2014;1420.0;3607.3;114.4;881.6;842.3;477.0;365.2;153.5;304.3;461.9;269.0;580.5;1323.0;0.0;0.0;164.5;947.6;1021.9;150.4;2300.2;617.4;101.2;1444.4;137.2;4.4;60.5;-3.3;-174.5;-199.7;25.2;3.8;10.3;6.5;-92.9;29.7;0.0;-122.7;82.1
448;32 Overige industrie;2015;1408.0;3509.3;267.1;470.4;537.3;145.0;392.3;193.4;369.2;594.5;278.3;799.1;1783.2;0.0;0.0;161.6;726.2;673.3;165.0;2634.5;642.3;86.0;1748.0;158.3;4.3;58.7;-5.0;236.3;171.0;65.3;3.2;5.6;2.4;338.4;27.3;0.0;311.1;39.3
449;32 Overige industrie;2016;1499.0;4480.6;492.9;479.2;957.7;208.2;749.5;255.8;394.7;674.0;311.2;915.1;2432.6;15.2;0.0;167.6;836.4;829.8;199.0;2992.4;716.3;112.2;1969.9;194.0;4.5;57.9;-5.5;559.8;366.6;193.2;0.9;2.4;1.5;695.8;42.5;-1.5;651.8;600.2
450;32 Overige industrie;2017;1568.0;4505.9;519.9;496.8;1009.9;146.2;863.7;301.6;398.8;725.5;350.8;702.7;2408.0;18.1;0.0;135.9;849.8;900.1;193.9;3318.2;846.8;120.1;2170.2;181.1;10.0;64.9;11.2;760.3;511.2;249.1;0.6;2.6;2.0;898.4;50.6;-1.5;846.2;816.6
451;32 Overige industrie;2018;1614.0;4831.7;469.3;513.2;1346.3;155.4;1191.0;230.6;404.5;840.4;326.1;701.3;2914.4;19.4;0.0;123.8;808.3;774.4;191.5;3179.5;893.1;113.1;2009.0;164.3;7.9;62.9;-2.3;315.9;137.0;178.8;-0.6;2.3;2.9;422.2;24.4;-1.6;396.1;59.9
452;32 Overige industrie;2019;1622.0;4632.7;217.5;541.4;1413.8;209.9;1203.9;228.4;402.7;713.4;328.5;787.0;2997.4;1.7;0.0;112.9;532.0;801.0;187.8;3251.2;889.5;86.6;2085.5;189.6;5.8;29.8;4.4;218.7;30.2;188.5;-1.0;3.4;4.4;387.7;35.1;-0.3;352.3;255.7
453;32 Overige industrie;2020;1679.0;6501.8;603.6;585.5;2310.0;246.2;2063.8;396.2;395.9;986.8;333.8;889.9;4165.7;0.0;0.0;122.6;927.6;1070.5;215.4;3269.6;938.8;93.4;2037.5;199.9;12.0;37.2;1.2;310.0;76.3;233.7;-1.7;4.5;6.2;484.2;51.6;-0.1;432.6;175.9
454;32 Overige industrie;2021;1965.0;10370.4;659.9;1040.2;3308.5;384.3;2924.2;680.1;527.4;1823.2;425.3;1905.7;7148.9;0.0;0.0;110.4;1119.0;1335.9;656.2;3936.8;1055.3;104.9;2485.4;291.2;15.0;39.4;15.2;728.2;304.3;424.0;6.7;9.7;3.1;1017.0;71.4;0.3;946.0;580.5
455;32 Overige industrie;2022;2023.0;11174.3;669.7;810.8;5291.1;379.8;4911.3;746.5;607.0;1225.2;402.9;1421.1;7973.0;0.0;0.0;101.0;1230.6;1567.4;302.3;4103.8;1129.3;109.1;2742.6;122.8;31.4;56.8;14.8;834.6;128.6;705.9;-20.6;4.1;24.7;926.1;65.1;0.0;861.0;1417.7
456;33 Reparatie en installatie van machines;2011;1732.0;6670.8;117.6;1014.2;2501.8;251.8;2250.0;242.1;607.7;684.1;847.4;655.9;3852.0;0.0;0.0;224.8;802.7;1256.6;534.8;6082.2;1321.6;163.7;4197.6;399.2;17.1;52.9;-4.3;-2595.9;26.8;-2622.7;-16.5;5.2;21.7;-2253.2;95.7;0.0;-2348.9;208.3
457;33 Reparatie en installatie van machines;2012;1877.0;4815.6;51.0;1346.6;666.9;256.4;411.4;288.1;577.4;582.0;771.3;532.2;2054.4;9.6;0.0;255.7;876.1;1202.4;417.5;5078.9;1249.1;128.5;3438.2;263.0;17.2;55.0;-2.0;46.2;24.8;21.4;-6.5;3.2;9.8;262.9;68.1;-0.9;193.9;173.2
458;33 Reparatie en installatie van machines;2013;2042.0;6051.1;469.2;1011.8;864.9;237.0;627.9;304.3;656.2;1010.4;992.7;741.7;2636.2;0.0;0.0;265.9;1089.2;1415.1;644.7;6026.2;1467.3;139.7;4079.8;339.4;27.4;74.9;-4.9;94.1;17.8;76.3;-4.9;4.2;9.1;376.1;56.4;0.0;319.7;82.6
459;33 Reparatie en installatie van machines;2014;2133.0;5738.7;430.4;1017.8;534.2;247.9;286.3;302.8;675.9;907.1;917.9;952.6;2524.0;0.0;0.0;274.2;1112.8;1217.4;610.2;6288.9;1554.2;137.1;4284.1;313.5;14.1;60.8;-5.9;218.9;32.5;186.4;-12.0;3.8;15.9;467.7;66.7;0.0;401.0;141.0
460;33 Reparatie en installatie van machines;2015;2301.0;7161.7;793.8;1163.8;762.2;280.5;481.7;741.4;747.2;988.2;1017.3;947.8;3178.5;6.5;0.2;321.3;1537.6;1391.9;725.7;7209.6;1772.6;172.1;4993.7;271.2;43.7;104.0;-7.8;431.9;26.6;405.3;-4.2;13.3;17.5;630.8;62.1;0.1;568.8;134.7
461;33 Reparatie en installatie van machines;2016;2393.0;6121.2;167.4;1055.2;736.2;326.3;409.9;656.9;667.8;895.9;953.7;988.1;2555.6;0.1;0.0;256.5;1322.0;1385.2;601.7;6671.7;1685.6;138.7;4494.7;352.7;20.2;66.3;-8.8;220.6;69.4;151.2;-1.5;6.5;8.0;516.8;71.5;0.0;445.3;97.3
462;33 Reparatie en installatie van machines;2017;2538.0;8379.2;489.8;1365.0;868.2;347.8;520.4;1177.4;895.0;1475.7;1274.7;833.3;2836.9;5.3;0.5;285.4;2189.9;2204.4;856.7;8723.7;2255.0;212.0;5942.8;314.0;26.8;83.5;41.6;209.8;57.3;152.5;-1.9;5.5;7.4;506.7;92.9;0.1;413.9;495.0
463;33 Reparatie en installatie van machines;2018;2717.0;8678.7;451.9;1423.5;1027.1;422.9;604.1;1040.6;969.7;1696.0;1300.6;769.3;3015.4;3.4;0.2;295.5;2230.6;2314.6;819.0;8997.7;2233.7;227.5;6144.7;391.8;24.7;76.1;-3.6;330.6;76.7;253.9;-3.6;3.3;6.9;663.9;124.7;0.1;539.2;390.1
464;33 Reparatie en installatie van machines;2019;2911.0;9816.1;853.1;1542.9;1048.7;394.8;653.9;906.2;1407.3;1817.7;1329.4;910.8;3355.7;4.1;0.4;342.6;2347.8;2853.4;912.2;9573.8;2375.8;289.0;6609.0;300.0;32.5;76.8;16.4;68.8;156.8;-88.0;-5.7;4.1;9.8;335.2;96.2;0.1;239.1;226.6
465;33 Reparatie en installatie van machines;2020;3166.0;11830.6;655.3;2473.4;2369.0;693.3;1675.7;959.0;1002.3;1739.6;1341.5;1290.5;4919.7;8.0;3.0;672.8;2666.0;2518.3;1042.7;10407.3;2442.7;307.8;7533.6;123.2;28.7;90.1;51.7;-90.1;150.3;-240.4;0.7;8.9;8.2;24.2;118.9;-0.5;-95.2;113.0
