ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1358;Mannen;Voltijd;Totaal;952;2008;2599.0;2599.0;20.11;3017.0;2954.0;41460.0;36200.0;5260.0;0.0;39.4;38.7;1763.0;1763.0
1359;Mannen;Voltijd;Totaal;952;2009;2526.0;2526.0;20.72;3127.0;3067.0;42880.0;37520.0;5370.0;0.0;39.5;38.8;1777.0;1777.0
1360;Mannen;Voltijd;Particuliere bedrijven;Totaal;2006;2357.0;2357.0;20.35;3110.0;3052.0;43040.0;37320.0;5720.0;1120.0;39.9;39.2;1800.0;1800.0
1361;Mannen;Voltijd;Particuliere bedrijven;Totaal;2007;2424.0;2424.0;20.84;3168.0;3107.0;44150.0;38010.0;6140.0;1150.0;40.0;39.3;1789.0;1789.0
1362;Mannen;Voltijd;Particuliere bedrijven;Totaal;2008;2438.0;2438.0;21.48;3274.0;3208.0;45520.0;39290.0;6240.0;1330.0;40.1;39.3;1792.0;1792.0
1363;Mannen;Voltijd;Particuliere bedrijven;Totaal;2009;2363.0;2363.0;22.12;3393.0;3331.0;46820.0;40720.0;6100.0;1370.0;40.2;39.4;1807.0;1807.0
1364;Mannen;Voltijd;Particuliere bedrijven;601;2006;69.0;69.0;11.9;1920.0;1843.0;24770.0;23040.0;1730.0;30.0;41.1;40.3;1859.0;1859.0
1365;Mannen;Voltijd;Particuliere bedrijven;601;2007;80.0;80.0;11.91;1894.0;1812.0;24480.0;22730.0;1750.0;40.0;40.9;39.9;1825.0;1825.0
1366;Mannen;Voltijd;Particuliere bedrijven;601;2008;85.0;85.0;12.32;1959.0;1880.0;25340.0;23510.0;1830.0;120.0;41.2;39.9;1831.0;1831.0
1367;Mannen;Voltijd;Particuliere bedrijven;601;2009;67.0;67.0;12.55;2010.0;1944.0;25900.0;24120.0;1780.0;160.0;41.4;40.3;1859.0;1859.0
1368;Mannen;Voltijd;Particuliere bedrijven;602;2006;19.0;19.0;14.13;2235.0;2162.0;30270.0;26820.0;3450.0;180.0;40.9;40.0;1836.0;1836.0
1369;Mannen;Voltijd;Particuliere bedrijven;602;2007;20.0;20.0;14.03;2216.0;2136.0;30090.0;26590.0;3500.0;150.0;41.2;40.2;1827.0;1827.0
1370;Mannen;Voltijd;Particuliere bedrijven;602;2008;20.0;20.0;14.4;2256.0;2204.0;30730.0;27070.0;3660.0;190.0;40.8;40.1;1836.0;1836.0
1371;Mannen;Voltijd;Particuliere bedrijven;602;2009;19.0;19.0;15.39;2426.0;2381.0;32880.0;29110.0;3780.0;210.0;41.0;40.3;1857.0;1857.0
1372;Mannen;Voltijd;Particuliere bedrijven;603;2006;134.0;134.0;33.44;5105.0;5102.0;65340.0;61270.0;4070.0;4470.0;39.7;39.7;1830.0;1830.0
1373;Mannen;Voltijd;Particuliere bedrijven;603;2007;139.0;139.0;33.58;5095.0;5091.0;65160.0;61140.0;4020.0;4500.0;39.8;39.7;1820.0;1820.0
1374;Mannen;Voltijd;Particuliere bedrijven;603;2008;137.0;137.0;34.38;5230.0;5228.0;66870.0;62760.0;4110.0;4930.0;39.8;39.8;1825.0;1825.0
1375;Mannen;Voltijd;Particuliere bedrijven;603;2009;142.0;142.0;35.26;5384.0;5381.0;68350.0;64610.0;3740.0;4740.0;39.8;39.8;1832.0;1832.0
1376;Mannen;Voltijd;Particuliere bedrijven;604;2006;10.0;10.0;2.95;455.0;454.0;5680.0;5460.0;220.0;30.0;40.4;40.3;1848.0;1848.0
1377;Mannen;Voltijd;Particuliere bedrijven;604;2007;13.0;13.0;2.99;457.0;456.0;5700.0;5480.0;210.0;30.0;40.4;40.4;1829.0;1829.0
1378;Mannen;Voltijd;Particuliere bedrijven;604;2008;15.0;15.0;3.07;475.0;473.0;5940.0;5700.0;240.0;40.0;40.3;40.3;1848.0;1848.0
1379;Mannen;Voltijd;Particuliere bedrijven;604;2009;14.0;14.0;3.3;501.0;499.0;6200.0;6010.0;190.0;20.0;39.5;39.4;1816.0;1816.0
1380;Mannen;Voltijd;Particuliere bedrijven;605;2006;;;;;;;;;;;;;
1381;Mannen;Voltijd;Particuliere bedrijven;605;2007;;;;;;;;;;;;;
1382;Mannen;Voltijd;Particuliere bedrijven;605;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1383;Mannen;Voltijd;Particuliere bedrijven;605;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1384;Mannen;Voltijd;Particuliere bedrijven;606;2006;2126.0;2126.0;19.93;3043.0;2983.0;42510.0;36510.0;6000.0;950.0;39.9;39.1;1796.0;1796.0
1385;Mannen;Voltijd;Particuliere bedrijven;606;2007;2170.0;2170.0;20.52;3116.0;3053.0;43900.0;37400.0;6500.0;990.0;40.0;39.2;1785.0;1785.0
1386;Mannen;Voltijd;Particuliere bedrijven;606;2008;2181.0;2181.0;21.21;3231.0;3161.0;45380.0;38770.0;6610.0;1170.0;40.1;39.2;1788.0;1788.0
1387;Mannen;Voltijd;Particuliere bedrijven;606;2009;2121.0;2121.0;21.73;3332.0;3265.0;46430.0;39980.0;6450.0;1200.0;40.2;39.4;1803.0;1803.0
1388;Mannen;Voltijd;Particuliere bedrijven;701;2006;348.0;348.0;14.68;2287.0;2232.0;30400.0;27450.0;2950.0;500.0;40.4;39.7;1824.0;1824.0
1389;Mannen;Voltijd;Particuliere bedrijven;701;2007;435.0;435.0;14.72;2271.0;2213.0;30090.0;27260.0;2830.0;480.0;40.4;39.6;1805.0;1805.0
1390;Mannen;Voltijd;Particuliere bedrijven;701;2008;478.0;478.0;15.37;2382.0;2316.0;31680.0;28590.0;3090.0;570.0;40.5;39.5;1808.0;1808.0
1391;Mannen;Voltijd;Particuliere bedrijven;701;2009;449.0;449.0;15.89;2473.0;2410.0;33060.0;29680.0;3380.0;590.0;40.5;39.6;1820.0;1820.0
1392;Mannen;Voltijd;Particuliere bedrijven;702;2006;1875.0;1875.0;20.46;3120.0;3059.0;43790.0;37440.0;6350.0;990.0;39.8;39.1;1794.0;1794.0
1393;Mannen;Voltijd;Particuliere bedrijven;702;2007;1849.0;1849.0;21.32;3233.0;3168.0;45880.0;38800.0;7080.0;1060.0;40.0;39.2;1783.0;1783.0
1394;Mannen;Voltijd;Particuliere bedrijven;702;2008;1822.0;1822.0;22.11;3361.0;3290.0;47560.0;40330.0;7220.0;1260.0;40.0;39.2;1786.0;1786.0
1395;Mannen;Voltijd;Particuliere bedrijven;702;2009;1772.0;1772.0;22.65;3468.0;3401.0;48580.0;41610.0;6970.0;1300.0;40.1;39.4;1802.0;1802.0
1396;Mannen;Voltijd;Particuliere bedrijven;703;2006;134.0;134.0;33.44;5105.0;5102.0;65340.0;61270.0;4070.0;4470.0;39.7;39.7;1830.0;1830.0
1397;Mannen;Voltijd;Particuliere bedrijven;703;2007;139.0;139.0;33.58;5095.0;5091.0;65160.0;61140.0;4020.0;4500.0;39.8;39.7;1820.0;1820.0
1398;Mannen;Voltijd;Particuliere bedrijven;703;2008;137.0;137.0;34.38;5230.0;5228.0;66870.0;62760.0;4110.0;4930.0;39.8;39.8;1825.0;1825.0
1399;Mannen;Voltijd;Particuliere bedrijven;703;2009;142.0;142.0;35.26;5384.0;5381.0;68350.0;64610.0;3740.0;4740.0;39.8;39.8;1832.0;1832.0
1400;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1401;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1402;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1403;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1404;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1405;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1406;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1407;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1408;Mannen;Voltijd;Particuliere bedrijven;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1409;Mannen;Voltijd;Particuliere bedrijven;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1410;Mannen;Voltijd;Particuliere bedrijven;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1411;Mannen;Voltijd;Particuliere bedrijven;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1412;Mannen;Voltijd;Particuliere bedrijven;804;2006;8.0;8.0;19.73;2341.0;2005.0;30370.0;28090.0;2280.0;350.0;31.2;28.0;1219.0;1219.0
1413;Mannen;Voltijd;Particuliere bedrijven;804;2007;8.0;8.0;19.97;2338.0;2006.0;30690.0;28060.0;2640.0;330.0;31.2;28.0;1205.0;1205.0
1414;Mannen;Voltijd;Particuliere bedrijven;804;2008;13.0;13.0;21.06;3088.0;2127.0;40330.0;37060.0;3270.0;310.0;37.2;28.1;1212.0;1212.0
1415;Mannen;Voltijd;Particuliere bedrijven;804;2009;10.0;10.0;21.49;2895.0;2230.0;38280.0;34740.0;3550.0;320.0;34.9;28.6;1245.0;1245.0
1416;Mannen;Voltijd;Particuliere bedrijven;805;2006;69.0;69.0;20.46;2659.0;2581.0;36290.0;31910.0;4380.0;440.0;34.5;33.6;1514.0;1514.0
1417;Mannen;Voltijd;Particuliere bedrijven;805;2007;69.0;69.0;20.38;2625.0;2541.0;35740.0;31500.0;4240.0;440.0;34.5;33.5;1496.0;1496.0
1418;Mannen;Voltijd;Particuliere bedrijven;805;2008;75.0;75.0;20.69;2771.0;2564.0;37240.0;33260.0;3980.0;470.0;35.5;33.2;1487.0;1487.0
1419;Mannen;Voltijd;Particuliere bedrijven;805;2009;72.0;72.0;20.84;2761.0;2616.0;38070.0;33130.0;4940.0;530.0;35.1;33.5;1506.0;1506.0
1420;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2006;2279.0;2279.0;20.35;3126.0;3071.0;43290.0;37520.0;5770.0;1140.0;40.1;39.4;1811.0;1811.0
1421;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2007;2346.0;2346.0;20.85;3186.0;3128.0;44450.0;38240.0;6210.0;1170.0;40.2;39.5;1800.0;1800.0
1422;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2008;2350.0;2350.0;21.5;3291.0;3234.0;45820.0;39490.0;6330.0;1360.0;40.3;39.5;1805.0;1805.0
1423;Mannen;Voltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2009;2280.0;2280.0;22.16;3416.0;3359.0;47130.0;40990.0;6140.0;1400.0;40.4;39.7;1819.0;1819.0
1424;Mannen;Voltijd;Particuliere bedrijven;901;2006;394.0;394.0;15.52;2687.0;2343.0;35790.0;32240.0;3550.0;240.0;43.6;39.4;1812.0;1812.0
1425;Mannen;Voltijd;Particuliere bedrijven;901;2007;414.0;414.0;15.88;2733.0;2380.0;36450.0;32790.0;3660.0;250.0;43.8;39.4;1798.0;1798.0
1426;Mannen;Voltijd;Particuliere bedrijven;901;2008;405.0;405.0;16.61;2858.0;2459.0;38070.0;34290.0;3780.0;290.0;43.9;39.0;1776.0;1776.0
1427;Mannen;Voltijd;Particuliere bedrijven;901;2009;365.0;365.0;16.63;2947.0;2543.0;39330.0;35360.0;3970.0;330.0;44.8;40.0;1835.0;1835.0
1428;Mannen;Voltijd;Particuliere bedrijven;902;2006;1963.0;1963.0;21.33;3195.0;3195.0;44490.0;38340.0;6150.0;1290.0;39.2;39.2;1798.0;1798.0
1429;Mannen;Voltijd;Particuliere bedrijven;902;2007;2010.0;2010.0;21.87;3257.0;3257.0;45740.0;39090.0;6660.0;1340.0;39.3;39.3;1788.0;1788.0
1430;Mannen;Voltijd;Particuliere bedrijven;902;2008;2033.0;2033.0;22.44;3357.0;3357.0;47010.0;40280.0;6730.0;1540.0;39.4;39.4;1795.0;1795.0
1431;Mannen;Voltijd;Particuliere bedrijven;902;2009;1998.0;1998.0;23.14;3475.0;3475.0;48180.0;41700.0;6480.0;1560.0;39.3;39.3;1802.0;1802.0
1432;Mannen;Voltijd;Particuliere bedrijven;951;2006;419.0;419.0;29.62;4499.0;4477.0;64870.0;53990.0;10880.0;6280.0;39.6;39.5;1814.0;1814.0
1433;Mannen;Voltijd;Particuliere bedrijven;951;2007;429.0;429.0;30.46;4602.0;4579.0;67360.0;55220.0;12140.0;6490.0;39.8;39.6;1804.0;1804.0
1434;Mannen;Voltijd;Particuliere bedrijven;951;2008;432.0;432.0;31.11;4715.0;4691.0;68470.0;56580.0;11890.0;7510.0;39.9;39.6;1810.0;1810.0
1435;Mannen;Voltijd;Particuliere bedrijven;951;2009;428.0;428.0;31.64;4817.0;4793.0;68640.0;57800.0;10830.0;7560.0;39.9;39.6;1818.0;1818.0
1436;Mannen;Voltijd;Particuliere bedrijven;952;2006;1938.0;1938.0;18.33;2810.0;2745.0;38320.0;33710.0;4600.0;0.0;40.0;39.1;1797.0;1797.0
1437;Mannen;Voltijd;Particuliere bedrijven;952;2007;1994.0;1994.0;18.75;2859.0;2791.0;39160.0;34310.0;4850.0;0.0;40.1;39.2;1786.0;1786.0
1438;Mannen;Voltijd;Particuliere bedrijven;952;2008;2006.0;2006.0;19.38;2964.0;2889.0;40590.0;35570.0;5020.0;0.0;40.2;39.2;1788.0;1788.0
1439;Mannen;Voltijd;Particuliere bedrijven;952;2009;1935.0;1935.0;20.0;3079.0;3008.0;41990.0;36950.0;5050.0;0.0;40.3;39.4;1804.0;1804.0
1440;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2006;192.0;192.0;19.15;2710.0;2694.0;36630.0;32530.0;4110.0;130.0;36.9;36.7;1688.0;1688.0
1441;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2007;192.0;192.0;19.74;2773.0;2754.0;37560.0;33270.0;4290.0;160.0;36.9;36.7;1674.0;1674.0
1442;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2008;200.0;200.0;20.25;2844.0;2825.0;38830.0;34120.0;4710.0;200.0;36.9;36.7;1674.0;1674.0
1443;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2009;200.0;200.0;20.71;2926.0;2906.0;40050.0;35110.0;4940.0;180.0;37.0;36.8;1684.0;1684.0
1444;Mannen;Voltijd;Gesubsidieerde instellingen;601;2006;;;;;;;;;;;;;
1445;Mannen;Voltijd;Gesubsidieerde instellingen;601;2007;1.0;1.0;14.35;2244.0;2164.0;28420.0;26930.0;1490.0;50.0;40.6;39.9;1810.0;1810.0
1446;Mannen;Voltijd;Gesubsidieerde instellingen;601;2008;1.0;1.0;12.33;1977.0;1893.0;25660.0;23730.0;1940.0;30.0;41.5;40.2;1843.0;1843.0
1447;Mannen;Voltijd;Gesubsidieerde instellingen;601;2009;1.0;1.0;12.53;1995.0;1916.0;25690.0;23940.0;1750.0;40.0;41.2;39.8;1834.0;1834.0
1448;Mannen;Voltijd;Gesubsidieerde instellingen;602;2006;1.0;1.0;12.86;2053.0;2042.0;26580.0;24630.0;1950.0;50.0;41.3;41.2;1906.0;1906.0
1449;Mannen;Voltijd;Gesubsidieerde instellingen;602;2007;1.0;1.0;13.53;2026.0;2019.0;26500.0;24310.0;2180.0;30.0;39.3;39.3;1791.0;1791.0
1450;Mannen;Voltijd;Gesubsidieerde instellingen;602;2008;1.0;1.0;13.73;1995.0;1981.0;26000.0;23940.0;2060.0;20.0;37.9;37.7;1732.0;1732.0
1451;Mannen;Voltijd;Gesubsidieerde instellingen;602;2009;1.0;1.0;14.67;2173.0;2162.0;28400.0;26070.0;2330.0;20.0;38.5;38.4;1769.0;1769.0
1452;Mannen;Voltijd;Gesubsidieerde instellingen;603;2006;1.0;1.0;35.9;5489.0;5478.0;70170.0;65860.0;4310.0;3920.0;39.6;39.6;1831.0;1831.0
1453;Mannen;Voltijd;Gesubsidieerde instellingen;603;2007;1.0;1.0;36.3;5511.0;5503.0;70160.0;66130.0;4030.0;3720.0;39.7;39.7;1819.0;1819.0
1454;Mannen;Voltijd;Gesubsidieerde instellingen;603;2008;1.0;1.0;37.43;5708.0;5706.0;72330.0;68490.0;3840.0;4250.0;39.8;39.8;1829.0;1829.0
1455;Mannen;Voltijd;Gesubsidieerde instellingen;603;2009;1.0;1.0;38.58;5891.0;5889.0;74210.0;70690.0;3530.0;3920.0;39.7;39.7;1832.0;1832.0
1456;Mannen;Voltijd;Gesubsidieerde instellingen;604;2006;1.0;1.0;3.42;493.0;493.0;6270.0;5920.0;350.0;10.0;38.0;38.0;1732.0;1732.0
1457;Mannen;Voltijd;Gesubsidieerde instellingen;604;2007;1.0;1.0;2.85;403.0;403.0;5000.0;4830.0;170.0;10.0;37.6;37.6;1694.0;1694.0
1458;Mannen;Voltijd;Gesubsidieerde instellingen;604;2008;1.0;1.0;2.48;357.0;357.0;4390.0;4290.0;100.0;0.0;37.7;37.7;1725.0;1725.0
1459;Mannen;Voltijd;Gesubsidieerde instellingen;604;2009;1.0;1.0;2.72;394.0;393.0;4810.0;4720.0;90.0;0.0;37.7;37.7;1735.0;1735.0
1460;Mannen;Voltijd;Gesubsidieerde instellingen;605;2006;52.0;52.0;11.75;1654.0;1649.0;22110.0;19850.0;2260.0;0.0;36.6;36.5;1684.0;1684.0
1461;Mannen;Voltijd;Gesubsidieerde instellingen;605;2007;51.0;51.0;12.01;1675.0;1670.0;22400.0;20100.0;2300.0;10.0;36.5;36.5;1669.0;1669.0
1462;Mannen;Voltijd;Gesubsidieerde instellingen;605;2008;50.0;50.0;12.31;1716.0;1711.0;23000.0;20590.0;2410.0;10.0;36.5;36.4;1668.0;1668.0
1463;Mannen;Voltijd;Gesubsidieerde instellingen;605;2009;48.0;48.0;12.5;1759.0;1754.0;23620.0;21110.0;2510.0;10.0;36.7;36.6;1684.0;1684.0
1464;Mannen;Voltijd;Gesubsidieerde instellingen;606;2006;137.0;137.0;22.0;3114.0;3093.0;42220.0;37370.0;4850.0;160.0;36.9;36.7;1687.0;1687.0
1465;Mannen;Voltijd;Gesubsidieerde instellingen;606;2007;138.0;138.0;22.65;3182.0;3158.0;43270.0;38190.0;5080.0;190.0;37.0;36.8;1673.0;1673.0
1466;Mannen;Voltijd;Gesubsidieerde instellingen;606;2008;145.0;145.0;23.08;3240.0;3217.0;44460.0;38880.0;5580.0;240.0;36.9;36.7;1672.0;1672.0
1467;Mannen;Voltijd;Gesubsidieerde instellingen;606;2009;147.0;147.0;23.49;3314.0;3289.0;45590.0;39770.0;5820.0;210.0;37.0;36.8;1680.0;1680.0
1468;Mannen;Voltijd;Gesubsidieerde instellingen;701;2006;21.0;21.0;16.86;2425.0;2409.0;32200.0;29100.0;3100.0;90.0;37.5;37.3;1714.0;1714.0
1469;Mannen;Voltijd;Gesubsidieerde instellingen;701;2007;29.0;29.0;16.48;2334.0;2318.0;30890.0;28010.0;2880.0;90.0;37.3;37.1;1688.0;1688.0
1470;Mannen;Voltijd;Gesubsidieerde instellingen;701;2008;33.0;33.0;16.53;2346.0;2331.0;31300.0;28150.0;3150.0;120.0;37.2;37.0;1692.0;1692.0
1471;Mannen;Voltijd;Gesubsidieerde instellingen;701;2009;35.0;35.0;17.04;2413.0;2399.0;32280.0;28960.0;3320.0;120.0;37.0;36.8;1690.0;1690.0
1472;Mannen;Voltijd;Gesubsidieerde instellingen;702;2006;170.0;170.0;19.33;2730.0;2712.0;36980.0;32750.0;4230.0;120.0;36.8;36.6;1684.0;1684.0
1473;Mannen;Voltijd;Gesubsidieerde instellingen;702;2007;162.0;162.0;20.2;2831.0;2812.0;38510.0;33970.0;4540.0;150.0;36.8;36.7;1670.0;1670.0
1474;Mannen;Voltijd;Gesubsidieerde instellingen;702;2008;165.0;165.0;20.87;2923.0;2903.0;40100.0;35070.0;5030.0;190.0;36.8;36.6;1669.0;1669.0
1475;Mannen;Voltijd;Gesubsidieerde instellingen;702;2009;164.0;164.0;21.32;3009.0;2987.0;41390.0;36100.0;5290.0;170.0;36.9;36.7;1681.0;1681.0
1476;Mannen;Voltijd;Gesubsidieerde instellingen;703;2006;1.0;1.0;35.9;5489.0;5478.0;70170.0;65860.0;4310.0;3920.0;39.6;39.6;1831.0;1831.0
1477;Mannen;Voltijd;Gesubsidieerde instellingen;703;2007;1.0;1.0;36.3;5511.0;5503.0;70160.0;66130.0;4030.0;3720.0;39.7;39.7;1819.0;1819.0
1478;Mannen;Voltijd;Gesubsidieerde instellingen;703;2008;1.0;1.0;37.43;5708.0;5706.0;72330.0;68490.0;3840.0;4250.0;39.8;39.8;1829.0;1829.0
1479;Mannen;Voltijd;Gesubsidieerde instellingen;703;2009;1.0;1.0;38.58;5891.0;5889.0;74210.0;70690.0;3530.0;3920.0;39.7;39.7;1832.0;1832.0
1480;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1481;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1482;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1483;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1484;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1485;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1486;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1487;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1488;Mannen;Voltijd;Gesubsidieerde instellingen;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1489;Mannen;Voltijd;Gesubsidieerde instellingen;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1490;Mannen;Voltijd;Gesubsidieerde instellingen;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1491;Mannen;Voltijd;Gesubsidieerde instellingen;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1492;Mannen;Voltijd;Gesubsidieerde instellingen;804;2006;;;;;;;;;;;;;
1493;Mannen;Voltijd;Gesubsidieerde instellingen;804;2007;;;;;;;;;;;;;
1494;Mannen;Voltijd;Gesubsidieerde instellingen;804;2008;;;;;;;;;;;;;
1495;Mannen;Voltijd;Gesubsidieerde instellingen;804;2009;1.0;1.0;22.8;2595.0;2442.0;35630.0;31140.0;4490.0;100.0;30.4;29.2;1285.0;1285.0
1496;Mannen;Voltijd;Gesubsidieerde instellingen;805;2006;14.0;14.0;17.93;2255.0;2241.0;30180.0;27060.0;3110.0;50.0;33.2;33.0;1500.0;1500.0
1497;Mannen;Voltijd;Gesubsidieerde instellingen;805;2007;15.0;15.0;18.49;2305.0;2289.0;30840.0;27660.0;3170.0;50.0;33.2;33.0;1486.0;1486.0
1498;Mannen;Voltijd;Gesubsidieerde instellingen;805;2008;20.0;20.0;19.05;2398.0;2364.0;31940.0;28780.0;3170.0;50.0;33.4;33.1;1490.0;1490.0
1499;Mannen;Voltijd;Gesubsidieerde instellingen;805;2009;20.0;20.0;19.17;2415.0;2380.0;33430.0;28980.0;4450.0;50.0;33.3;33.0;1490.0;1490.0
1500;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2006;178.0;178.0;19.23;2747.0;2729.0;37140.0;32960.0;4190.0;140.0;37.2;37.0;1703.0;1703.0
1501;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2007;177.0;177.0;19.83;2813.0;2794.0;38130.0;33750.0;4380.0;170.0;37.2;37.1;1690.0;1690.0
1502;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2008;179.0;179.0;20.37;2895.0;2879.0;39630.0;34740.0;4890.0;220.0;37.3;37.1;1696.0;1696.0
1503;Mannen;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2009;180.0;180.0;20.86;2983.0;2964.0;40780.0;35790.0;4990.0;200.0;37.4;37.2;1706.0;1706.0
1504;Mannen;Voltijd;Gesubsidieerde instellingen;901;2006;15.0;15.0;18.73;2915.0;2692.0;39390.0;34970.0;4420.0;20.0;39.6;37.4;1725.0;1725.0
1505;Mannen;Voltijd;Gesubsidieerde instellingen;901;2007;15.0;15.0;19.43;3012.0;2764.0;40570.0;36150.0;4420.0;30.0;39.7;37.4;1707.0;1707.0
1506;Mannen;Voltijd;Gesubsidieerde instellingen;901;2008;14.0;14.0;20.08;3106.0;2846.0;42200.0;37270.0;4930.0;30.0;39.8;37.2;1700.0;1700.0
1507;Mannen;Voltijd;Gesubsidieerde instellingen;901;2009;14.0;14.0;20.5;3216.0;2935.0;43760.0;38590.0;5160.0;40.0;40.1;37.5;1718.0;1718.0
1508;Mannen;Voltijd;Gesubsidieerde instellingen;902;2006;177.0;177.0;19.18;2694.0;2694.0;36400.0;32320.0;4080.0;140.0;36.7;36.7;1685.0;1685.0
