ID;PositieInHetHuishouden;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;PersonenInHuishoudens_1
7382;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2054;237395.0
7383;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2055;241057.0
7384;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2056;244568.0
7385;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2057;247534.0
7386;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2058;250521.0
7387;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2059;252997.0
7388;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2060;254745.0
7389;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2061;256164.0
7390;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2062;256653.0
7391;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2063;257047.0
7392;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2064;257093.0
7393;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2065;256788.0
7394;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2066;256087.0
7395;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2067;255019.0
7396;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2068;253932.0
7397;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2069;252947.0
7398;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Totaal burgerlijke staat;2070;251910.0
7399;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2022;
7400;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2023;
7401;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2024;
7402;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2025;
7403;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2026;
7404;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2027;
7405;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2028;
7406;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2029;
7407;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2030;
7408;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2031;
7409;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2032;
7410;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2033;
7411;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2034;
7412;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2035;
7413;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2036;
7414;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2037;
7415;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2038;
7416;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2039;
7417;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2040;
7418;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2041;
7419;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2042;
7420;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2043;
7421;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2044;
7422;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2045;
7423;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2046;
7424;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2047;
7425;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2048;
7426;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2049;
7427;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2050;
7428;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2051;
7429;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2052;
7430;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2053;
7431;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2054;
7432;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2055;
7433;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2056;
7434;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2057;
7435;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2058;
7436;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2059;
7437;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2060;
7438;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2061;
7439;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2062;
7440;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2063;
7441;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2064;
7442;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2065;
7443;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2066;
7444;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2067;
7445;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2068;
7446;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2069;
7447;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Ongehuwd;2070;
7448;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2022;
7449;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2023;
7450;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2024;
7451;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2025;
7452;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2026;
7453;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2027;
7454;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2028;
7455;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2029;
7456;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2030;
7457;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2031;
7458;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2032;
7459;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2033;
7460;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2034;
7461;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2035;
7462;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2036;
7463;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2037;
7464;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2038;
7465;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2039;
7466;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2040;
7467;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2041;
7468;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2042;
7469;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2043;
7470;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2044;
7471;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2045;
7472;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2046;
7473;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2047;
7474;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2048;
7475;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2049;
7476;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2050;
7477;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2051;
7478;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2052;
7479;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2053;
7480;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2054;
7481;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2055;
7482;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2056;
7483;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2057;
7484;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2058;
7485;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2059;
7486;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2060;
7487;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2061;
7488;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2062;
7489;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2063;
7490;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2064;
7491;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2065;
7492;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2066;
7493;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2067;
7494;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2068;
7495;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2069;
7496;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gehuwd;2070;
7497;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2022;
7498;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2023;
7499;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2024;
7500;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2025;
7501;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2026;
7502;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2027;
7503;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2028;
7504;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2029;
7505;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2030;
7506;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2031;
7507;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2032;
7508;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2033;
7509;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2034;
7510;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2035;
7511;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2036;
7512;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2037;
7513;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2038;
7514;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2039;
7515;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2040;
7516;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2041;
7517;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2042;
7518;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2043;
7519;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2044;
7520;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2045;
7521;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2046;
7522;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2047;
7523;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2048;
7524;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2049;
7525;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2050;
7526;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2051;
7527;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2052;
7528;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2053;
7529;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2054;
7530;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2055;
7531;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2056;
7532;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2057;
7533;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2058;
7534;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2059;
7535;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2060;
7536;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2061;
7537;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2062;
7538;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2063;
7539;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2064;
7540;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2065;
7541;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2066;
7542;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2067;
7543;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2068;
7544;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2069;
7545;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Verweduwd;2070;
7546;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2022;
7547;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2023;
7548;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2024;
7549;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2025;
7550;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2026;
7551;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2027;
7552;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2028;
7553;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2029;
7554;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2030;
7555;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2031;
7556;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2032;
7557;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2033;
7558;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2034;
7559;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2035;
7560;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2036;
7561;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2037;
7562;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2038;
7563;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2039;
7564;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2040;
7565;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2041;
7566;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2042;
7567;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2043;
7568;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2044;
7569;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2045;
7570;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2046;
7571;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2047;
7572;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2048;
7573;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2049;
7574;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2050;
7575;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2051;
7576;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2052;
7577;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2053;
7578;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2054;
7579;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2055;
7580;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2056;
7581;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2057;
7582;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2058;
7583;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2059;
7584;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2060;
7585;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2061;
7586;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2062;
7587;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2063;
7588;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2064;
7589;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2065;
7590;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2066;
7591;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2067;
7592;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2068;
7593;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2069;
7594;Totaal personen in huishoudens;Totaal mannen en vrouwen;29 jaar;Gescheiden;2070;
7595;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2022;235440.0
7596;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2023;236324.0
7597;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2024;237186.0
7598;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2025;239957.0
7599;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2026;236388.0
7600;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2027;238141.0
7601;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2028;241799.0
7602;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2029;249418.0
7603;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2030;251857.0
7604;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2031;256383.0
7605;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2032;252691.0
7606;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2033;249699.0
7607;Totaal personen in huishoudens;Totaal mannen en vrouwen;30 jaar;Totaal burgerlijke staat;2034;247497.0
