ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
707;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2044;815610;686485;93803;198357;16953;138407;42754;71560;124651;129125;52388;43442;23546;9749
708;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2045;826411;696424;95313;203325;17337;139652;43437;71835;125525;129987;53148;44242;22656;9941
709;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2046;837104;706283;96824;208300;17722;140878;44107;72086;126366;130821;53900;45026;21758;10137
710;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2047;847683;716008;98325;213266;18103;142072;44772;72304;127166;131675;54654;45814;20870;10337
711;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2048;858159;725642;99813;218231;18488;143241;45436;72496;127937;132517;55401;46601;19983;10532
712;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2049;868508;735154;101294;223191;18865;144381;46098;72661;128664;133354;56146;47374;19105;10729
713;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Mannen;2050;878736;744530;102777;228141;19243;145487;46750;72783;129349;134206;56886;48154;18246;10920
714;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2000;254190;188980;13237;18593;2293;49275;7687;40739;57156;65210;21921;7252;34888;1149
715;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2001;266588;200070;14766;20362;2511;52279;8293;42182;59677;66518;22581;7661;34960;1316
716;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2002;279110;211253;16378;22270;2739;55263;8956;43548;62099;67857;23243;8108;35022;1484
717;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2003;291821;222572;18064;24318;2976;58250;9669;44857;64438;69249;23900;8614;35082;1653
718;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2004;304620;233930;19813;26510;3222;61180;10429;46098;66678;70690;24552;9171;35143;1824
719;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2005;317487;245308;21613;28835;3476;64049;11229;47275;68831;72179;25214;9766;35202;1997
720;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2006;330447;256738;23464;31314;3735;66880;12058;48390;70897;73709;25860;10410;35267;2172
721;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2007;343451;268181;25355;33936;4001;69657;12912;49443;72877;75270;26518;11088;35318;2346
722;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2008;356459;279599;27274;36698;4273;72370;13776;50433;74775;76860;27160;11808;35371;2521
723;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2009;369440;290971;29220;39597;4549;75006;14644;51364;76591;78469;27799;12552;35419;2699
724;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2010;382399;302305;31189;42625;4831;77569;15507;52249;78335;80094;28434;13325;35457;2878
725;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2011;395301;313548;33169;45777;5115;80044;16371;53078;79994;81753;29073;14129;35491;3060
726;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2012;408156;324736;35161;49049;5403;82433;17234;53867;81589;83420;29705;14951;35522;3242
727;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2013;420944;335856;37159;52443;5692;84733;18089;54617;83123;85088;30329;15793;35540;3426
728;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2014;433632;346886;39149;55957;5984;86944;18938;55324;84590;86746;30949;16644;35543;3610
729;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2015;446243;357847;41125;59568;6275;89068;19782;56013;86016;88396;31563;17501;35536;3796
730;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2016;458757;368722;43090;63286;6570;91109;20612;56662;87393;90035;32175;18362;35517;3981
731;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2017;471229;379562;45048;67096;6869;93081;21434;57297;88737;91667;32784;19225;35493;4165
732;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2018;483614;390344;46990;71003;7173;94988;22247;57903;90040;93270;33389;20090;35440;4351
733;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2019;495967;401086;48908;74998;7477;96836;23051;58495;91321;94881;34003;20956;35385;4537
734;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2020;508264;411803;50813;79082;7789;98628;23841;59078;92572;96461;34609;21814;35312;4726
735;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2021;520498;422467;52694;83239;8106;100363;24623;59638;93804;98031;35219;22676;35222;4914
736;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2022;532703;433107;54550;87470;8426;102061;25399;60186;95015;99596;35830;23543;35119;5104
737;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2023;544812;443686;56374;91762;8747;103711;26167;60726;96199;101126;36449;24387;34999;5291
738;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2024;556898;454250;58180;96122;9076;105325;26928;61249;97370;102648;37069;25242;34854;5483
739;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2025;568929;464778;59958;100518;9407;106907;27688;61767;98533;104151;37692;26085;34702;5672
740;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2026;580918;475277;61705;104973;9745;108461;28439;62280;99674;105641;38321;26932;34522;5866
741;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2027;592831;485728;63429;109463;10084;109984;29185;62776;100807;107103;38956;27762;34328;6057
742;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2028;604683;496144;65129;113988;10427;111485;29923;63266;101926;108539;39594;28589;34106;6250
743;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2029;616487;506542;66803;118557;10776;112972;30666;63736;103032;109945;40231;29406;33865;6443
744;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2030;628246;516905;68452;123146;11124;114433;31403;64214;104133;111341;40878;30233;33595;6635
745;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2031;639935;527228;70090;127762;11473;115876;32136;64670;105221;112707;41541;31055;33289;6822
746;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2032;651579;537529;71702;132403;11827;117309;32858;65133;106297;114050;42213;31859;32964;7014
747;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2033;663133;547778;73298;137056;12177;118723;33576;65583;107365;115355;42880;32670;32602;7203
748;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2034;674629;558006;74875;141733;12529;120127;34290;66023;108429;116623;43552;33478;32200;7393
749;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2035;686055;568194;76429;146426;12886;121511;34995;66468;109479;117861;44235;34279;31763;7584
750;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2036;697410;578347;77978;151134;13245;122880;35689;66898;110523;119063;44929;35071;31286;7777
751;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2037;708693;588469;79510;155851;13607;124243;36388;67317;111553;120224;45619;35870;30767;7968
752;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2038;719900;598556;81033;160581;13973;125590;37070;67730;112579;121344;46320;36660;30204;8160
753;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2039;731034;608604;82549;165316;14340;126926;37756;68130;113587;122430;47032;37448;29595;8355
754;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2040;742056;618599;84044;170059;14702;128246;38438;68520;114590;123457;47738;38229;28940;8550
755;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2041;753014;628555;85527;174817;15068;129558;39109;68901;115575;124459;48461;39008;28246;8744
756;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2042;763856;638455;87005;179578;15436;130846;39777;69266;116547;125401;49176;39784;27505;8936
757;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2043;774619;648308;88480;184334;15805;132124;40439;69624;117502;126311;49905;40557;26722;9127
758;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2044;785275;658111;89940;189101;16173;133384;41096;69968;118449;127164;50620;41329;25898;9317
759;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2045;795861;667858;91394;193874;16539;134635;41757;70285;119374;128003;51352;42097;25048;9506
760;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2046;806342;677546;92839;198642;16908;135869;42412;70596;120280;128796;52078;42863;24165;9690
761;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2047;816748;687172;94283;203420;17276;137077;43065;70881;121170;129576;52811;43622;23269;9874
762;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2048;827029;696700;95719;208186;17643;138270;43706;71148;122028;130329;53533;44373;22360;10063
763;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2049;837259;706182;97150;212957;18009;139449;44355;71392;122870;131077;54251;45135;21438;10253
764;Totaal over alle leeftijden;2e Generatie met 2 buitenlandse ouders;Vrouwen;2050;847366;715559;98578;217727;18376;140605;44988;71609;123676;131807;54968;45878;20522;10439
765;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2000;43848;31620;4795;4950;1300;6860;1996;4821;6898;12228;6812;2773;1119;1524
766;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2001;43392;31226;4666;5000;1356;6974;2161;4536;6533;12166;6533;3190;1102;1341
767;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2002;44503;31797;4937;5391;1435;7005;2360;4358;6311;12706;6626;3611;1111;1358
768;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2003;45548;32284;5172;5796;1514;7011;2547;4167;6077;13264;6715;4040;1128;1381
769;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2004;46457;32647;5378;6207;1591;6932;2715;3976;5848;13810;6804;4457;1145;1404
770;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2005;47298;32951;5566;6614;1665;6831;2858;3786;5631;14347;6897;4858;1164;1428
771;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2006;48110;33254;5733;7029;1736;6777;2971;3596;5412;14856;6985;5238;1178;1455
772;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2007;48823;33480;5880;7430;1807;6688;3058;3410;5207;15343;7075;5597;1191;1480
773;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2008;49432;33632;6005;7833;1872;6574;3116;3234;4998;15800;7165;5932;1196;1507
774;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2009;49949;33728;6111;8223;1936;6439;3152;3065;4802;16221;7249;6246;1195;1531
775;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2010;50383;33774;6199;8607;1998;6284;3168;2911;4607;16609;7332;6538;1185;1554
776;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2011;50736;33784;6269;8978;2057;6117;3176;2765;4422;16952;7411;6796;1167;1578
777;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2012;51014;33765;6317;9339;2112;5938;3179;2632;4248;17249;7488;7019;1145;1597
778;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2013;51232;33738;6351;9686;2167;5754;3175;2514;4091;17494;7558;7207;1112;1617
779;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2014;51394;33699;6366;10016;2218;5570;3167;2412;3950;17695;7625;7360;1077;1633
780;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2015;51508;33653;6362;10330;2270;5391;3153;2320;3827;17855;7689;7480;1037;1649
781;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2016;51568;33591;6339;10626;2318;5216;3134;2239;3719;17977;7749;7569;995;1664
782;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2017;51594;33541;6311;10917;2359;5049;3105;2173;3627;18053;7802;7626;949;1676
783;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2018;51579;33478;6262;11193;2398;4890;3071;2116;3548;18101;7852;7655;907;1687
784;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2019;51538;33416;6205;11449;2436;4743;3038;2066;3479;18122;7896;7663;866;1697
785;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2020;51474;33348;6139;11688;2472;4607;3005;2021;3416;18126;7938;7653;829;1706
786;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2021;51388;33275;6062;11906;2507;4485;2974;1980;3361;18113;7974;7627;797;1715
787;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2022;51304;33209;5983;12110;2540;4373;2946;1944;3313;18095;8008;7596;768;1723
788;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2023;51218;33148;5903;12293;2571;4275;2922;1912;3272;18070;8037;7560;742;1731
789;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2024;51140;33098;5820;12462;2604;4189;2902;1885;3236;18042;8064;7522;720;1736
790;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2025;51070;33051;5738;12614;2633;4114;2886;1861;3205;18019;8089;7485;703;1742
791;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2026;51003;33010;5658;12752;2662;4048;2871;1839;3180;17993;8109;7449;688;1747
792;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2027;50939;32970;5579;12875;2688;3991;2859;1821;3157;17969;8129;7413;676;1751
793;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2028;50886;32941;5504;12987;2715;3942;2847;1807;3139;17945;8145;7381;665;1754
794;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2029;50834;32914;5434;13086;2740;3900;2834;1796;3124;17920;8160;7349;654;1757
795;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2030;50788;32887;5366;13176;2762;3864;2820;1788;3111;17901;8173;7322;646;1760
796;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2031;50744;32865;5304;13256;2784;3833;2805;1782;3101;17879;8185;7296;637;1761
797;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2032;50700;32845;5246;13329;2803;3807;2789;1778;3093;17855;8193;7271;629;1762
798;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2033;50664;32828;5192;13395;2823;3783;2770;1776;3089;17836;8202;7248;622;1764
799;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2034;50631;32813;5144;13454;2839;3763;2753;1776;3084;17818;8209;7227;617;1765
800;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2035;50601;32802;5099;13509;2856;3746;2734;1776;3082;17799;8216;7206;610;1767
801;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2036;50574;32793;5058;13560;2870;3730;2717;1777;3081;17781;8222;7186;605;1768
802;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2037;50557;32790;5022;13607;2886;3716;2701;1779;3079;17767;8228;7169;602;1768
803;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2038;50543;32791;4988;13651;2899;3705;2686;1781;3081;17752;8233;7152;597;1770
804;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2039;50535;32799;4960;13693;2912;3696;2674;1782;3082;17736;8237;7136;593;1770
805;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2040;50538;32810;4934;13731;2924;3688;2664;1785;3084;17728;8243;7122;592;1771
806;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2041;50540;32826;4912;13767;2935;3681;2656;1787;3088;17714;8246;7109;588;1771
807;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2042;50558;32851;4894;13802;2947;3677;2651;1789;3091;17707;8250;7097;587;1773
808;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2043;50578;32880;4879;13836;2957;3674;2648;1792;3094;17698;8255;7087;583;1773
809;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2044;50609;32917;4868;13868;2968;3673;2647;1794;3099;17692;8258;7079;582;1773
810;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2045;50645;32958;4860;13899;2977;3673;2647;1797;3105;17687;8262;7071;580;1774
811;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2046;50683;33000;4855;13930;2986;3673;2648;1799;3109;17683;8265;7066;578;1774
812;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2047;50730;33050;4855;13959;2995;3675;2650;1801;3115;17680;8268;7061;577;1774
813;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2048;50785;33104;4858;13987;3003;3679;2652;1804;3121;17681;8271;7059;575;1776
814;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2049;50841;33162;4863;14016;3011;3684;2655;1806;3127;17679;8274;7056;573;1776
815;0 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2050;50910;33228;4873;14045;3018;3689;2659;1810;3134;17682;8278;7056;572;1776
816;0 jaar;Totaal  1e en 2e generatie;Mannen;2000;22520;16150;2461;2542;694;3520;996;2439;3498;6370;3552;1435;571;812
817;0 jaar;Totaal  1e en 2e generatie;Mannen;2001;22205;15981;2389;2556;695;3570;1104;2323;3344;6224;3341;1634;564;685
818;0 jaar;Totaal  1e en 2e generatie;Mannen;2002;22776;16275;2528;2755;736;3586;1206;2232;3232;6501;3389;1849;569;694
819;0 jaar;Totaal  1e en 2e generatie;Mannen;2003;23306;16522;2648;2961;777;3589;1301;2134;3112;6784;3433;2069;577;705
