ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
982;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 3e kwartaal;0.0;-98.0;-771.0;-14662.0;11620.0;0.0;7497.0;0.0
983;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 4e kwartaal;0.0;9.0;-189.0;-12376.0;16494.0;0.0;-8712.0;0.0
984;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013;0.0;125.0;-1493.0;-42545.0;45926.0;0.0;2711.0;0.0
985;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 1e kwartaal;0.0;-25.0;-55.0;-4352.0;-1335.0;0.0;-1006.0;0.0
986;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 2e kwartaal;0.0;42.0;14.0;-3808.0;-157.0;0.0;-1087.0;0.0
987;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 3e kwartaal;0.0;-65.0;-313.0;-6924.0;-218.0;0.0;-298.0;0.0
988;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 4e kwartaal;0.0;40.0;-332.0;-8962.0;1598.0;0.0;-13.0;0.0
989;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014;0.0;-8.0;-686.0;-24046.0;-112.0;0.0;-2404.0;0.0
990;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 1e kwartaal;0.0;-95.0;-284.0;5649.0;2965.0;0.0;3376.0;0.0
991;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 2e kwartaal;0.0;51.0;134.0;-7540.0;8275.0;0.0;-2963.0;0.0
992;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 3e kwartaal;0.0;65.0;-57.0;-6828.0;2982.0;0.0;-145.0;0.0
993;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 4e kwartaal;0.0;-110.0;-198.0;-11545.0;4875.0;0.0;-335.0;0.0
994;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015;0.0;-89.0;-405.0;-20264.0;19097.0;0.0;-67.0;0.0
995;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 1e kwartaal;0.0;155.0;-117.0;-4371.0;14956.0;0.0;-1166.0;0.0
996;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 2e kwartaal;0.0;-153.0;773.0;-12793.0;21853.0;0.0;2389.0;0.0
997;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 3e kwartaal;0.0;7.0;190.0;-1661.0;21564.0;0.0;-1186.0;0.0
998;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 4e kwartaal;0.0;144.0;-72.0;-12384.0;8144.0;0.0;-481.0;0.0
999;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016;0.0;153.0;774.0;-31209.0;66517.0;0.0;-444.0;0.0
1000;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 1e kwartaal;0.0;-153.0;-33.0;18295.0;18396.0;0.0;-1848.0;0.0
1001;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 2e kwartaal;0.0;-10.0;140.0;3298.0;16629.0;0.0;-3183.0;0.0
1002;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 3e kwartaal;0.0;38.0;153.0;6780.0;15036.0;0.0;-589.0;0.0
1003;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 4e kwartaal;0.0;-52.0;-97.0;-6793.0;14685.0;0.0;-4972.0;0.0
1004;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017;0.0;-177.0;163.0;21580.0;64746.0;0.0;-10592.0;0.0
1005;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2018 1e kwartaal;0.0;80.0;187.0;23565.0;4616.0;0.0;-1893.0;0.0
1006;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2018 2e kwartaal;0.0;-78.0;162.0;-17730.0;-11520.0;0.0;-1036.0;0.0
1007;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2018 3e kwartaal;0.0;56.0;119.0;36.0;-1632.0;0.0;-2325.0;0.0
1008;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2018 4e kwartaal;0.0;156.0;-116.0;-13237.0;-1370.0;0.0;-109.0;0.0
1009;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2018;0.0;214.0;352.0;-7366.0;-9906.0;0.0;-5363.0;0.0
1010;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2019 1e kwartaal;0.0;-61.0;-220.0;1345.0;2801.0;0.0;-193.0;0.0
1011;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2019 2e kwartaal;0.0;-7.0;239.0;-6133.0;-197.0;0.0;-296.0;0.0
1012;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2019 3e kwartaal;0.0;-31.0;387.0;-7307.0;3028.0;0.0;-833.0;0.0
1013;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2019 4e kwartaal;0.0;109.0;117.0;-13341.0;11633.0;0.0;-781.0;0.0
1014;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2019;0.0;10.0;523.0;-25436.0;17265.0;0.0;-2103.0;0.0
1015;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2020 1e kwartaal;0.0;277.0;1011.0;10968.0;14096.0;0.0;-2165.0;0.0
1016;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2020 2e kwartaal;0.0;-13.0;548.0;-5186.0;13524.0;0.0;-1276.0;0.0
1017;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2020 3e kwartaal;0.0;-355.0;40.0;-5024.0;1368.0;0.0;-1261.0;0.0
1018;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2020 4e kwartaal;0.0;-164.0;-1011.0;-8417.0;7336.0;0.0;-1576.0;0.0
1019;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2020;0.0;-255.0;588.0;-7659.0;36324.0;0.0;-6278.0;0.0
1020;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2021 1e kwartaal;0.0;450.0;-223.0;8005.0;10298.0;0.0;-181.0;0.0
1021;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2021 2e kwartaal;0.0;-8.0;-22.0;3502.0;-5006.0;0.0;-519.0;0.0
1022;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2021 3e kwartaal;0.0;-54.0;52.0;5464.0;1729.0;0.0;8824.0;0.0
1023;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2021 4e kwartaal;0.0;-230.0;144.0;595.0;6045.0;0.0;-395.0;0.0
1024;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2021;0.0;158.0;-49.0;17566.0;13066.0;0.0;7729.0;0.0
1025;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2022 1e kwartaal;0.0;388.0;-248.0;12841.0;7076.0;0.0;-362.0;0.0
1026;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2022 2e kwartaal;0.0;-73.0;330.0;13832.0;6117.0;0.0;-469.0;0.0
1027;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2022 3e kwartaal;0.0;-125.0;-106.0;17392.0;12037.0;0.0;1544.0;0.0
1028;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2022 4e kwartaal;0.0;-239.0;187.0;11159.0;691.0;0.0;-10796.0;0.0
1029;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2022;0.0;-49.0;163.0;55224.0;25921.0;0.0;-10083.0;0.0
1030;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2023 1e kwartaal;0.0;503.0;7.0;-13295.0;-7633.0;0.0;40.0;0.0
1031;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2023 2e kwartaal;0.0;-342.0;221.0;-4405.0;2686.0;0.0;-1134.0;0.0
1032;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2023 3e kwartaal;0.0;110.0;-88.0;9412.0;5522.0;0.0;1780.0;0.0
1033;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2023 4e kwartaal;0.0;158.0;187.0;11602.0;-5076.0;0.0;-912.0;0.0
1034;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2023;0.0;429.0;327.0;3314.0;-4501.0;0.0;-226.0;0.0
1035;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2024 1e kwartaal;0.0;-162.0;496.0;1294.0;-3278.0;0.0;20.0;0.0
1036;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2024 2e kwartaal;0.0;-82.0;680.0;-8978.0;4747.0;0.0;182.0;0.0
1037;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2024 3e kwartaal;0.0;-42.0;233.0;1746.0;184.0;0.0;831.0;0.0
1038;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2024 4e kwartaal;0.0;143.0;144.0;5200.0;2411.0;0.0;-941.0;0.0
1039;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2024;0.0;-143.0;1553.0;-738.0;4064.0;0.0;92.0;0.0
1040;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;1999 1e kwartaal;0.0;;;307.0;-343.0;;;
1041;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;1999 2e kwartaal;0.0;;;548.0;282.0;;;
1042;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;1999 3e kwartaal;0.0;;;764.0;904.0;;;
1043;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;1999 4e kwartaal;0.0;;;932.0;1360.0;;;
1044;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;1999;0.0;;;2551.0;2203.0;;;
1045;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2000 1e kwartaal;0.0;;;-27.0;1054.0;;;
1046;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2000 2e kwartaal;0.0;;;3.0;1578.0;;;
1047;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2000 3e kwartaal;0.0;;;-152.0;1489.0;;;
1048;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2000 4e kwartaal;0.0;;;-235.0;604.0;;;
1049;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2000;0.0;;;-411.0;4725.0;;;
1050;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2001 1e kwartaal;0.0;;;-1235.0;1785.0;;;
1051;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2001 2e kwartaal;0.0;;;-2361.0;685.0;;;
1052;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2001 3e kwartaal;0.0;;;-2656.0;293.0;;;
1053;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2001 4e kwartaal;0.0;;;-3052.0;591.0;;;
1054;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2001;0.0;;;-9304.0;3354.0;;;
1055;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2002 1e kwartaal;0.0;;;-993.0;198.0;;;
1056;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2002 2e kwartaal;0.0;;;-1230.0;39.0;;;
1057;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2002 3e kwartaal;0.0;;;-885.0;-53.0;;;
1058;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2002 4e kwartaal;0.0;;;-288.0;-123.0;;;
1059;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2002;0.0;;;-3396.0;61.0;;;
1060;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2003 1e kwartaal;0.0;;;892.0;141.0;;;
1061;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2003 2e kwartaal;0.0;;;924.0;-197.0;;;
1062;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2003 3e kwartaal;0.0;;;971.0;-97.0;;;
1063;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2003 4e kwartaal;0.0;;;1050.0;-152.0;;;
1064;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2003;0.0;;;3837.0;-305.0;;;
1065;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2004 1e kwartaal;0.0;;;-209.0;-530.0;;;
1066;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2004 2e kwartaal;0.0;;;-370.0;-409.0;;;
1067;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2004 3e kwartaal;0.0;;;-480.0;-269.0;;;
1068;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2004 4e kwartaal;0.0;;;-543.0;0.0;;;
1069;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2004;0.0;;;-1602.0;-1208.0;;;
1070;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2005 1e kwartaal;0.0;;;-5095.0;-3126.0;;;
1071;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2005 2e kwartaal;0.0;;;1391.0;-1832.0;;;
1072;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2005 3e kwartaal;0.0;;;116.0;-621.0;;;
1073;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2005 4e kwartaal;0.0;;;1148.0;-3148.0;;;
1074;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2005;0.0;;;-2440.0;-8727.0;;;
1075;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2006 1e kwartaal;0.0;;;-103.0;-1500.0;;;
1076;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2006 2e kwartaal;0.0;;;-766.0;-577.0;;;
1077;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2006 3e kwartaal;0.0;;;-370.0;-640.0;;;
1078;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2006 4e kwartaal;0.0;;;-430.0;253.0;;;
1079;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2006;0.0;;;-1669.0;-2464.0;;;
1080;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2007 1e kwartaal;0.0;;;261.0;361.0;;;
1081;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2007 2e kwartaal;0.0;;;-224.0;-29.0;;;
1082;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2007 3e kwartaal;0.0;;;-284.0;-280.0;;;
1083;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2007 4e kwartaal;0.0;;;246.0;178.0;;;
1084;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2007;0.0;;;-1.0;230.0;;;
1085;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2008 1e kwartaal;0.0;;;331.0;-161.0;;;
1086;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2008 2e kwartaal;0.0;;;1068.0;150.0;;;
1087;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2008 3e kwartaal;0.0;;;1860.0;346.0;;;
1088;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2008 4e kwartaal;0.0;;;-3076.0;2203.0;;;
1089;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2008;0.0;;;183.0;2538.0;;;
1090;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2009 1e kwartaal;0.0;;;4040.0;192.0;;;
1091;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2009 2e kwartaal;0.0;;;587.0;-62.0;;;
1092;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2009 3e kwartaal;0.0;;;533.0;-225.0;;;
1093;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2009 4e kwartaal;0.0;;;49612.0;166392.0;;;
1094;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2009;0.0;;;54772.0;166297.0;;;
1095;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2010 1e kwartaal;0.0;3.0;37.0;1058.0;1480.0;0.0;3772.0;0.0
1096;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2010 2e kwartaal;0.0;0.0;-394.0;1372.0;4050.0;0.0;-1543.0;0.0
1097;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2010 3e kwartaal;0.0;-1.0;-4.0;5.0;-1738.0;0.0;2936.0;0.0
1098;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2010 4e kwartaal;0.0;0.0;-72.0;551.0;513.0;0.0;1494.0;0.0
1099;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2010;0.0;2.0;-433.0;2986.0;4305.0;0.0;6659.0;0.0
1100;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2011 1e kwartaal;0.0;0.0;-320.0;-1162.0;-1395.0;0.0;731.0;0.0
1101;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2011 2e kwartaal;0.0;0.0;204.0;-564.0;-81.0;0.0;-3249.0;0.0
1102;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2011 3e kwartaal;0.0;0.0;-165.0;714.0;436.0;0.0;-9286.0;0.0
1103;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2011 4e kwartaal;0.0;2.0;-1530.0;311.0;1652.0;0.0;4556.0;0.0
1104;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2011;0.0;2.0;-1811.0;-701.0;612.0;0.0;-7248.0;0.0
1105;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2012 1e kwartaal;0.0;0.0;127.0;-946.0;1005.0;0.0;5417.0;0.0
1106;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2012 2e kwartaal;0.0;0.0;-132.0;1210.0;2137.0;0.0;-2034.0;0.0
1107;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2012 3e kwartaal;0.0;0.0;69.0;-842.0;248.0;0.0;2751.0;0.0
1108;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2012 4e kwartaal;0.0;-1.0;60.0;-787.0;20.0;0.0;2611.0;0.0
1109;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2012;0.0;-1.0;124.0;-1365.0;3410.0;0.0;8745.0;0.0
1110;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2013 1e kwartaal;0.0;0.0;-34.0;-133.0;-1399.0;0.0;3835.0;0.0
1111;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2013 2e kwartaal;0.0;0.0;-46.0;-1345.0;-2336.0;0.0;-4344.0;0.0
1112;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2013 3e kwartaal;0.0;0.0;0.0;-1539.0;-2537.0;0.0;6541.0;0.0
1113;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2013 4e kwartaal;0.0;0.0;0.0;-1546.0;-2400.0;0.0;1307.0;0.0
1114;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2013;0.0;0.0;-80.0;-4563.0;-8672.0;0.0;7339.0;0.0
1115;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2014 1e kwartaal;0.0;0.0;205.0;2285.0;4006.0;0.0;802.0;0.0
1116;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2014 2e kwartaal;0.0;0.0;64.0;2022.0;3219.0;0.0;-592.0;0.0
1117;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2014 3e kwartaal;0.0;0.0;103.0;5825.0;8099.0;0.0;2069.0;0.0
1118;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2014 4e kwartaal;0.0;1.0;-60.0;54045.0;2036.0;0.0;2413.0;0.0
1119;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2014;0.0;1.0;312.0;64177.0;17360.0;0.0;4692.0;0.0
1120;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2015 1e kwartaal;0.0;1.0;223.0;6237.0;6334.0;0.0;12676.0;0.0
1121;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2015 2e kwartaal;0.0;-2.0;-150.0;684.0;2046.0;0.0;-2348.0;0.0
1122;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2015 3e kwartaal;0.0;0.0;8.0;1948.0;2969.0;0.0;-3246.0;0.0
1123;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2015 4e kwartaal;0.0;3.0;-105.0;2990.0;3921.0;0.0;6671.0;0.0
1124;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2015;0.0;2.0;-24.0;11859.0;15270.0;0.0;13753.0;0.0
1125;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2016 1e kwartaal;0.0;-2.0;29.0;142.0;-1549.0;0.0;-1193.0;0.0
1126;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2016 2e kwartaal;0.0;0.0;103.0;1199.0;1631.0;0.0;-1349.0;0.0
1127;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Overige mutaties;2016 3e kwartaal;0.0;0.0;55.0;1212.0;234.0;0.0;2201.0;0.0
