ID;Regio;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;TotaalGereedgekomen_4;WoningenMetMinderDan3Kamers_5;WoningenMet3Kamers_6;WoningenMet4Kamers_7;WoningenMetMeerDan4Kamers_8;Huurwoningen_9;Koopwoningen_10;Eengezinswoningen_11;Meergezinswoningen_12
1524;Noord-Brabant;1995 november;1270;763.0;13678.0;1734;188;381;912;253;477;1257;1408;326
1525;Noord-Brabant;1995 december;1112;2084.0;12868.0;2890;44;1121;1226;499;1106;1784;2059;831
1526;Noord-Brabant;1995 1e kwartaal;3261;3065.0;14595.0;2424;145;600;1265;414;607;1817;1962;462
1527;Noord-Brabant;1995 2e kwartaal;3938;3684.0;14999.0;3251;97;977;1658;519;1001;2250;2484;767
1528;Noord-Brabant;1995 3e kwartaal;2860;3427.0;14585.0;3801;343;947;1811;700;1177;2624;3089;712
1529;Noord-Brabant;1995 4e kwartaal;3646;4098.0;12868.0;5798;285;1765;2771;977;1914;3884;4520;1278
1530;Noord-Brabant;1996;16982;15698.0;14565.0;13947;986;3882;6699;2380;4445;9502;10401;3546
1531;Noord-Brabant;1996 januari;1059;852.0;13257.0;432;57;84;194;97;162;270;318;114
1532;Noord-Brabant;1996 februari;1800;1183.0;13551.0;853;82;434;198;139;321;532;495;358
1533;Noord-Brabant;1996 maart;1440;1213.0;14251.0;485;28;96;268;93;141;344;392;93
1534;Noord-Brabant;1996 april;1657;1198.0;14816.0;665;54;62;359;190;166;499;627;38
1535;Noord-Brabant;1996 mei;1216;1414.0;15296.0;918;118;300;434;66;368;550;644;274
1536;Noord-Brabant;1996 juni;1474;1133.0;15522.0;909;61;214;482;152;248;661;726;183
1537;Noord-Brabant;1996 juli;1105;1758.0;16487.0;793;161;136;289;207;326;467;611;182
1538;Noord-Brabant;1996 augustus;1144;1102.0;16569.0;1026;31;258;515;222;240;786;871;155
1539;Noord-Brabant;1996 september;1240;1288.0;16442.0;1418;63;479;555;321;509;909;902;516
1540;Noord-Brabant;1996 oktober;1953;2122.0;16913.0;1656;78;460;862;256;481;1175;1159;497
1541;Noord-Brabant;1996 november;1575;1098.0;16003.0;2014;132;605;1070;207;643;1371;1482;532
1542;Noord-Brabant;1996 december;1319;1337.0;14565.0;2778;121;754;1473;430;840;1938;2174;604
1543;Noord-Brabant;1996 1e kwartaal;4299;3248.0;14251.0;1770;167;614;660;329;624;1146;1205;565
1544;Noord-Brabant;1996 2e kwartaal;4347;3745.0;15522.0;2492;233;576;1275;408;782;1710;1997;495
1545;Noord-Brabant;1996 3e kwartaal;3489;4148.0;16442.0;3237;255;873;1359;750;1075;2162;2384;853
1546;Noord-Brabant;1996 4e kwartaal;4847;4557.0;14565.0;6448;331;1819;3405;893;1964;4484;4815;1633
1547;Noord-Brabant;1997;15957;16153.0;16280.0;14320;868;3272;8361;1819;3406;10914;11115;3205
1548;Noord-Brabant;1997 januari;1522;709.0;14757.0;506;99;74;261;72;104;402;359;147
1549;Noord-Brabant;1997 februari;798;931.0;15225.0;458;1;102;297;58;87;371;368;90
1550;Noord-Brabant;1997 maart;1029;1665.0;16380.0;520;9;95;325;91;89;431;485;35
1551;Noord-Brabant;1997 april;1451;1254.0;16922.0;736;25;122;448;141;161;575;629;107
1552;Noord-Brabant;1997 mei;1017;1786.0;17509.0;1239;29;327;767;116;223;1016;955;284
1553;Noord-Brabant;1997 juni;1933;1112.0;17361.0;1149;71;238;669;171;370;779;864;285
1554;Noord-Brabant;1997 juli;1598;923.0;17409.0;870;33;209;446;182;222;648;700;170
1555;Noord-Brabant;1997 augustus;630;1385.0;18101.0;700;33;197;391;79;229;471;551;149
1556;Noord-Brabant;1997 september;2021;2019.0;18484.0;1635;65;179;1154;237;288;1347;1397;238
1557;Noord-Brabant;1997 oktober;1679;1584.0;18623.0;1453;38;418;822;175;201;1252;1214;239
1558;Noord-Brabant;1997 november;909;1308.0;18170.0;1751;120;272;1173;186;477;1274;1373;378
1559;Noord-Brabant;1997 december;1370;1477.0;16280.0;3303;345;1039;1608;311;955;2348;2220;1083
1560;Noord-Brabant;1997 1e kwartaal;3349;3305.0;16380.0;1484;109;271;883;221;280;1204;1212;272
1561;Noord-Brabant;1997 2e kwartaal;4401;4152.0;17361.0;3124;125;687;1884;428;754;2370;2448;676
1562;Noord-Brabant;1997 3e kwartaal;4249;4327.0;18484.0;3205;131;585;1991;498;739;2466;2648;557
1563;Noord-Brabant;1997 4e kwartaal;3958;4369.0;16280.0;6507;503;1729;3603;672;1633;4874;4807;1700
1564;Noord-Brabant;1998;15168;13222.0;14474.0;14868;874;4089;7791;2114;3002;11866;11383;3485
1565;Noord-Brabant;1998 januari;586;1194.0;16720.0;751;9;174;437;131;80;671;689;62
1566;Noord-Brabant;1998 februari;1155;705.0;16776.0;557;30;176;291;60;108;449;416;141
1567;Noord-Brabant;1998 maart;1601;1278.0;17238.0;817;34;59;548;176;123;694;805;12
1568;Noord-Brabant;1998 april;881;848.0;17466.0;620;37;206;297;80;194;426;449;171
1569;Noord-Brabant;1998 mei;1019;744.0;17264.0;944;2;280;575;944;158;786;763;181
1570;Noord-Brabant;1998 juni;1260;1227.0;17184.0;1276;38;469;649;120;381;895;757;519
1571;Noord-Brabant;1998 juli;1038;874.0;17069.0;963;19;288;566;90;291;672;725;238
1572;Noord-Brabant;1998 augustus;1461;863.0;16724.0;1213;9;450;581;173;176;1037;993;220
1573;Noord-Brabant;1998 september;1245;1358.0;17161.0;913;37;222;493;161;258;655;718;195
1574;Noord-Brabant;1998 oktober;933;1216.0;16975.0;1402;48;290;838;226;152;1250;1097;305
1575;Noord-Brabant;1998 november;1293;1495.0;16490.0;1956;231;612;662;451;271;1685;1325;631
1576;Noord-Brabant;1998 december;2696;1420.0;14474.0;3456;380;863;1854;359;810;2646;2646;810
1577;Noord-Brabant;1998 1e kwartaal;3342;3177.0;17238.0;2125;73;409;1276;367;311;1814;1910;215
1578;Noord-Brabant;1998 2e kwartaal;3160;2819.0;17184.0;2840;77;955;1521;287;733;2107;1969;871
1579;Noord-Brabant;1998 3e kwartaal;3744;3095.0;17161.0;3089;65;960;1640;424;725;2364;2436;653
1580;Noord-Brabant;1998 4e kwartaal;4922;4131.0;14474.0;6814;659;1765;3354;1036;1233;5581;5068;1746
1581;Noord-Brabant;1999;11229;12380.0;15192.0;11735;421;3425;6046;1843;2237;9498;8971;2764
1582;Noord-Brabant;1999 januari;1309;759.0;15002.0;228;6;70;115;37;29;199;155;73
1583;Noord-Brabant;1999 februari;883;991.0;15624.0;375;1;81;184;109;23;352;344;31
1584;Noord-Brabant;1999 maart;598;754.0;15988.0;521;3;89;289;140;57;464;504;17
1585;Noord-Brabant;1999 april;872;1020.0;16251.0;767;0;210;452;105;114;653;666;101
1586;Noord-Brabant;1999 mei;703;1097.0;16439.0;889;4;341;437;107;324;565;582;307
1587;Noord-Brabant;1999 juni;885;801.0;16276.0;930;50;529;280;71;494;436;448;482
1588;Noord-Brabant;1999 juli;1042;1297.0;16620.0;955;33;272;534;116;150;805;868;87
1589;Noord-Brabant;1999 augustus;880;1100.0;17050.0;671;11;108;431;121;68;603;568;103
1590;Noord-Brabant;1999 september;1077;1024.0;17268.0;801;39;204;425;133;144;657;656;145
1591;Noord-Brabant;1999 oktober;601;503.0;16937.0;833;1;371;337;124;161;672;482;329
1592;Noord-Brabant;1999 november;721;1664.0;16871.0;1705;69;407;950;279;104;1601;1343;362
1593;Noord-Brabant;1999 december;1658;1367.0;15192.0;3060;204;743;1612;501;569;2491;2355;705
1594;Noord-Brabant;1999 1e kwartaal;2790;2507.0;15988.0;1124;10;240;588;286;109;1015;1003;121
1595;Noord-Brabant;1999 2e kwartaal;2460;2918.0;16276.0;2586;54;1080;1169;283;932;1654;1696;890
1596;Noord-Brabant;1999 3e kwartaal;2999;3421.0;17268.0;2427;83;584;1390;370;362;2065;2092;335
1597;Noord-Brabant;1999 4e kwartaal;2980;3534.0;15192.0;5598;274;1521;2899;904;834;4764;4180;1418
1598;Noord-Brabant;2000;10157;;;11441;517;3364;5346;2214;2494;8947;8628;2813
1599;Noord-Brabant;2000 januari;1355;;;548;23;276;162;87;195;353;323;225
1600;Noord-Brabant;2000 februari;603;;;459;2;162;193;102;47;412;347;112
1601;Noord-Brabant;2000 maart;943;;;687;27;183;369;108;149;538;586;101
1602;Noord-Brabant;2000 april;1060;;;741;0;250;308;183;126;615;533;208
1603;Noord-Brabant;2000 mei;872;;;573;14;147;219;193;51;522;496;77
1604;Noord-Brabant;2000 juni;686;;;998;62;319;397;220;269;729;689;309
1605;Noord-Brabant;2000 juli;692;;;614;1;154;345;114;28;586;531;83
1606;Noord-Brabant;2000 augustus;784;;;927;131;348;230;218;391;536;492;435
1607;Noord-Brabant;2000 september;668;;;850;46;239;378;187;110;740;573;277
1608;Noord-Brabant;2000 oktober;715;;;1174;40;286;649;199;262;912;988;186
1609;Noord-Brabant;2000 november;884;;;1126;25;252;582;267;173;953;902;224
1610;Noord-Brabant;2000 december;895;;;2744;146;748;1514;336;693;2051;2168;576
1611;Noord-Brabant;2000 1e kwartaal;2901;;;1694;52;621;724;297;391;1303;1256;438
1612;Noord-Brabant;2000 2e kwartaal;2618;;;2312;76;716;924;596;446;1866;1718;594
1613;Noord-Brabant;2000 3e kwartaal;2144;;;2391;178;741;953;519;529;1862;1596;795
1614;Noord-Brabant;2000 4e kwartaal;2494;;;5044;211;1286;2745;802;1128;3916;4058;986
1615;Noord-Brabant;2001 januari;528;;;558;21;196;278;63;197;361;378;180
1616;Noord-Brabant;2001 februari;665;;;362;2;111;176;73;0;362;310;52
1617;Noord-Brabant;2001 maart;772;;;434;18;76;280;60;24;410;339;95
1618;Noord-Brabant;2001 1e kwartaal;1965;;;1354;41;383;734;196;221;1133;1027;327
1619;Noord-Brabant;2001 april;786;;;563;1;219;246;97;110;453;364;199
1620;Noord-Brabant;2001 mei;595;;;626;9;164;349;104;59;567;406;220
1621;Noord-Brabant;2001 juni;450;;;798;16;379;277;126;185;613;398;400
1622;Noord-Brabant;2001 2e kwartaal;1831;;;1987;26;762;872;327;354;1633;1168;819
1623;Noord-Brabant;2001 juli;1018;;;590;43;170;216;161;64;526;465;125
1624;Noord-Brabant;2001 augustus;346;;;909;4;137;609;159;27;882;858;51
1625;Noord-Brabant;2001 september;609;;;402;36;154;160;52;50;352;316;86
1626;Noord-Brabant;2001 3e kwartaal;1973;;;1901;83;461;985;372;141;1760;1639;262
1627;Noord-Brabant;2001 oktober;595;;;754;12;267;357;118;113;641;587;167
1628;Noord-Brabant;2001 november;867;;;913;16;302;485;110;105;808;701;212
1629;Noord-Brabant;2001 december;666;;;2649;52;799;1507;291;664;1985;2101;548
1630;Noord-Brabant;2001 4e kwartaal;2128;;;4316;80;1368;2349;519;882;3434;3389;927
1631;Noord-Brabant;2001;7897;;;9558;230;2974;4940;1414;1598;7960;7223;2335
1632;Limburg;1994;6404;6374.0;5028.0;5640;167;1398;3496;579;1685;3955;4732;908
1633;Limburg;1994 januari;505;725.0;4898.0;304;8;71;186;39;111;193;276;28
1634;Limburg;1994 februari;597;455.0;4650.0;682;45;137;418;82;280;402;602;80
1635;Limburg;1994 maart;661;505.0;4826.0;338;0;68;193;77;63;275;303;35
1636;Limburg;1994 april;463;672.0;5146.0;257;25;66;149;17;63;194;184;73
1637;Limburg;1994 mei;439;524.0;5278.0;389;20;119;198;52;113;276;345;44
1638;Limburg;1994 juni;958;366.0;5074.0;569;2;181;338;48;290;279;388;181
1639;Limburg;1994 juli;304;367.0;5176.0;268;9;9;227;23;53;215;221;47
1640;Limburg;1994 augustus;524;613.0;5353.0;383;2;48;299;34;38;345;383;0
1641;Limburg;1994 september;411;814.0;5778.0;320;16;57;211;36;55;265;305;15
1642;Limburg;1994 oktober;478;535.0;5547.0;752;1;217;471;63;196;556;619;133
1643;Limburg;1994 november;553;308.0;5273.0;641;10;197;376;58;213;428;434;207
1644;Limburg;1994 december;511;490.0;5028.0;737;29;228;430;50;210;527;672;65
1645;Limburg;1994 1e kwartaal;1763;1685.0;4826.0;1324;53;276;797;198;454;870;1181;143
1646;Limburg;1994 2e kwartaal;1860;1562.0;5074.0;1215;47;366;685;117;466;749;917;298
1647;Limburg;1994 3e kwartaal;1239;1794.0;5778.0;971;27;114;737;93;146;825;909;62
1648;Limburg;1994 4e kwartaal;1542;1333.0;5028.0;2130;40;642;1277;171;619;1511;1725;405
1649;Limburg;1995;6535;5914.0;5167.0;5772;219;1562;3425;566;1844;3928;4759;1013
1650;Limburg;1995 januari;376;433.0;5228.0;233;0;72;124;37;51;182;182;51
1651;Limburg;1995 februari;439;511.0;5405.0;329;15;96;197;21;99;230;255;74
1652;Limburg;1995 maart;704;456.0;5416.0;445;33;73;269;70;160;285;396;49
1653;Limburg;1995 april;503;564.0;5590.0;396;49;165;139;43;189;207;364;32
1654;Limburg;1995 mei;405;522.0;5176.0;888;3;304;503;78;340;548;713;175
1655;Limburg;1995 juni;713;409.0;5085.0;503;52;126;286;39;190;313;384;119
1656;Limburg;1995 juli;475;486.0;5262.0;311;4;87;187;33;50;261;244;67
1657;Limburg;1995 augustus;672;431.0;5390.0;303;2;53;206;42;46;257;275;28
1658;Limburg;1995 september;400;554.0;5526.0;418;1;56;311;50;112;306;324;94
1659;Limburg;1995 oktober;649;471.0;5545.0;458;13;66;329;50;159;299;374;84
1660;Limburg;1995 november;552;716.0;5698.0;563;6;219;298;40;162;401;510;53
1661;Limburg;1995 december;647;361.0;5167.0;925;41;245;576;63;286;639;738;187
1662;Limburg;1995 1e kwartaal;1519;1400.0;5416.0;1007;48;241;590;128;310;697;833;174
1663;Limburg;1995 2e kwartaal;1621;1495.0;5085.0;1787;104;595;928;160;719;1068;1461;326
1664;Limburg;1995 3e kwartaal;1547;1471.0;5526.0;1032;7;196;704;125;208;824;843;189
1665;Limburg;1995 4e kwartaal;1848;1548.0;5167.0;1946;60;530;1203;153;607;1339;1622;324
1666;Limburg;1996;5415;6458.0;6501.0;5070;244;1693;2583;550;1753;3317;3836;1234
1667;Limburg;1996 januari;369;319.0;5341.0;144;0;53;68;23;45;99;131;13
1668;Limburg;1996 februari;652;277.0;5378.0;236;0;108;109;19;85;151;236;0
1669;Limburg;1996 maart;740;517.0;5742.0;151;0;16;91;44;20;131;148;3
1670;Limburg;1996 april;535;669.0;6068.0;342;13;73;219;37;102;240;329;13
1671;Limburg;1996 mei;626;593.0;6466.0;197;1;45;118;33;14;183;150;47
1672;Limburg;1996 juni;472;781.0;6644.0;583;83;123;298;79;244;339;436;147
1673;Limburg;1996 juli;378;363.0;6581.0;406;58;87;230;31;150;256;318;88
1674;Limburg;1996 augustus;214;327.0;6514.0;394;19;132;194;49;34;360;351;43
1675;Limburg;1996 september;454;908.0;7039.0;383;3;125;213;42;147;236;269;114
1676;Limburg;1996 oktober;379;604.0;6939.0;704;17;333;315;39;355;349;366;338
1677;Limburg;1996 november;203;424.0;6859.0;487;9;185;260;33;201;286;344;143
1678;Limburg;1996 december;393;676.0;6501.0;1043;41;413;468;121;356;687;758;285
1679;Limburg;1996 1e kwartaal;1761;1113.0;5742.0;531;0;177;268;86;150;381;515;16
1680;Limburg;1996 2e kwartaal;1633;2043.0;6644.0;1122;97;241;635;149;360;762;915;207
1681;Limburg;1996 3e kwartaal;1046;1598.0;7039.0;1183;80;344;637;122;331;852;938;245
1682;Limburg;1996 4e kwartaal;975;1704.0;6501.0;2234;67;931;1043;193;912;1322;1468;766
1683;Limburg;1997;5214;4971.0;5226.0;6180;190;2006;3217;767;1880;4300;4376;1804
1684;Limburg;1997 januari;258;130.0;6331.0;295;5;137;118;35;129;166;184;111
1685;Limburg;1997 februari;279;292.0;6383.0;239;50;33;131;25;50;189;189;50
1686;Limburg;1997 maart;293;229.0;6241.0;370;14;63;220;73;38;332;332;38
1687;Limburg;1997 april;613;625.0;6339.0;512;12;173;221;106;194;318;347;165
1688;Limburg;1997 mei;447;320.0;6226.0;433;0;119;277;37;58;375;382;51
1689;Limburg;1997 juni;446;465.0;5953.0;718;6;304;257;151;305;413;514;204
1690;Limburg;1997 juli;500;275.0;5767.0;435;1;113;285;36;41;394;410;25
1691;Limburg;1997 augustus;480;237.0;5620.0;372;8;182;162;20;140;232;201;171
1692;Limburg;1997 september;646;453.0;5538.0;548;5;232;261;50;253;295;334;214
1693;Limburg;1997 oktober;495;658.0;5627.0;568;5;43;445;75;82;486;498;70
1694;Limburg;1997 november;367;798.0;5538.0;888;72;328;417;71;363;525;471;417
1695;Limburg;1997 december;390;489.0;5226.0;802;12;279;423;88;227;575;514;288
1696;Limburg;1997 1e kwartaal;830;651.0;6241.0;904;69;233;469;133;217;687;705;199
1697;Limburg;1997 2e kwartaal;1506;1410.0;5953.0;1663;18;596;755;294;557;1106;1243;420
1698;Limburg;1997 3e kwartaal;1626;965.0;5538.0;1355;14;527;708;106;434;921;945;410
1699;Limburg;1997 4e kwartaal;1252;1945.0;5226.0;2258;89;650;1285;234;672;1586;1483;775
1700;Limburg;1998;4458;4024.0;4867.0;4125;99;979;2316;731;960;3165;3449;676
1701;Limburg;1998 januari;402;194.0;5259.0;161;0;31;95;35;14;147;148;13
1702;Limburg;1998 februari;255;295.0;5220.0;247;17;66;108;56;109;138;196;51
1703;Limburg;1998 maart;544;389.0;5367.0;242;8;64;138;32;71;171;196;46
1704;Limburg;1998 april;389;350.0;5471.0;247;1;56;135;55;38;209;180;67
1705;Limburg;1998 mei;240;277.0;5490.0;259;1;27;188;259;52;207;259;0
1706;Limburg;1998 juni;442;592.0;5652.0;430;1;155;241;33;209;221;250;180
1707;Limburg;1998 juli;623;274.0;5600.0;325;4;43;194;84;40;285;274;51
1708;Limburg;1998 augustus;179;343.0;5587.0;355;2;115;200;38;86;269;343;12
1709;Limburg;1998 september;253;262.0;5454.0;225;0;29;139;57;27;198;225;0
1710;Limburg;1998 oktober;333;267.0;5461.0;260;7;99;116;38;124;136;159;101
1711;Limburg;1998 november;394;483.0;5315.0;626;29;181;353;63;108;518;511;115
1712;Limburg;1998 december;404;298.0;4867.0;748;29;113;409;197;82;666;708;40
1713;Limburg;1998 1e kwartaal;1201;878.0;5367.0;650;25;161;341;123;194;456;540;110
1714;Limburg;1998 2e kwartaal;1071;1219.0;5652.0;936;3;238;564;131;299;637;689;247
1715;Limburg;1998 3e kwartaal;1055;879.0;5454.0;905;6;187;533;179;153;752;842;63
1716;Limburg;1998 4e kwartaal;1131;1048.0;4867.0;1634;65;393;878;298;314;1320;1378;256
1717;Limburg;1999;4629;4211.0;4957.0;4147;172;1206;2071;698;835;3312;3078;1069
1718;Limburg;1999 januari;203;195.0;4854.0;207;2;88;98;19;84;123;134;73
1719;Limburg;1999 februari;184;328.0;5032.0;150;33;1;93;23;33;117;117;33
1720;Limburg;1999 maart;624;296.0;5230.0;104;0;3;75;26;0;104;104;0
1721;Limburg;1999 april;205;430.0;5449.0;232;0;111;89;32;63;169;145;87
1722;Limburg;1999 mei;211;399.0;5560.0;291;1;31;212;47;30;261;291;0
1723;Limburg;1999 juni;565;192.0;5264.0;487;0;137;226;124;131;356;364;123
1724;Limburg;1999 juli;268;256.0;5117.0;405;28;102;222;53;121;284;305;100
1725;Limburg;1999 augustus;356;218.0;5175.0;158;24;66;58;10;71;87;102;56
1726;Limburg;1999 september;422;645.0;5480.0;340;9;3;209;119;9;331;300;40
1727;Limburg;1999 oktober;236;348.0;5501.0;328;14;56;190;68;8;320;295;33
1728;Limburg;1999 november;650;558.0;5454.0;604;41;241;248;74;126;478;289;315
1729;Limburg;1999 december;705;346.0;4957.0;841;20;327;391;103;159;682;632;209
1730;Limburg;1999 1e kwartaal;1011;819.0;5230.0;461;35;92;266;68;117;344;355;106
1731;Limburg;1999 2e kwartaal;981;1021.0;5264.0;1010;1;279;527;203;224;786;800;210
1732;Limburg;1999 3e kwartaal;1046;1119.0;5480.0;903;61;171;489;182;201;702;707;196
1733;Limburg;1999 4e kwartaal;1591;1252.0;4957.0;1773;75;624;829;245;293;1480;1216;557
1734;Limburg;2000;4713;;;3652;29;1152;1730;741;687;2965;2745;907
1735;Limburg;2000 januari;311;;;208;0;40;88;80;39;169;169;39
1736;Limburg;2000 februari;235;;;298;0;21;219;58;18;280;236;62
1737;Limburg;2000 maart;580;;;135;0;10;110;15;0;135;133;2
1738;Limburg;2000 april;460;;;142;0;34;65;43;1;141;117;25
1739;Limburg;2000 mei;416;;;274;0;98;158;18;66;208;178;96
1740;Limburg;2000 juni;199;;;225;0;84;123;18;26;199;183;42
1741;Limburg;2000 juli;356;;;81;1;7;43;30;6;75;80;1
1742;Limburg;2000 augustus;368;;;399;6;121;118;154;134;265;308;91
1743;Limburg;2000 september;474;;;134;0;34;75;25;19;115;103;31
1744;Limburg;2000 oktober;337;;;413;14;192;110;97;134;279;280;133
1745;Limburg;2000 november;698;;;502;0;269;164;69;129;373;274;228
1746;Limburg;2000 december;279;;;841;8;242;457;134;115;726;684;157
1747;Limburg;2000 1e kwartaal;1126;;;641;0;71;417;153;57;584;538;103
1748;Limburg;2000 2e kwartaal;1075;;;641;0;216;346;79;93;548;478;163
1749;Limburg;2000 3e kwartaal;1198;;;614;7;162;236;209;159;455;491;123
1750;Limburg;2000 4e kwartaal;1314;;;1756;22;703;731;300;378;1378;1238;518
1751;Limburg;2001 januari;545;;;238;0;110;111;17;47;191;197;41
1752;Limburg;2001 februari;407;;;277;8;96;146;27;58;219;160;117
1753;Limburg;2001 maart;198;;;155;0;35;98;22;2;153;120;35
1754;Limburg;2001 1e kwartaal;1150;;;670;8;241;355;66;107;563;477;193
1755;Limburg;2001 april;163;;;168;1;52;90;25;44;124;136;32
1756;Limburg;2001 mei;490;;;255;0;107;128;20;10;245;170;85
1757;Limburg;2001 juni;212;;;303;9;113;151;30;108;195;222;81
1758;Limburg;2001 2e kwartaal;865;;;726;10;272;369;75;162;564;528;198
1759;Limburg;2001 juli;352;;;260;4;36;174;46;7;253;224;36
1760;Limburg;2001 augustus;243;;;317;6;69;165;77;3;314;242;75
1761;Limburg;2001 september;228;;;262;1;89;147;25;58;204;196;66
1762;Limburg;2001 3e kwartaal;823;;;839;11;194;486;148;68;771;662;177
1763;Limburg;2001 oktober;291;;;242;0;49;139;54;47;195;222;20
1764;Limburg;2001 november;136;;;302;3;28;120;151;36;266;279;23
1765;Limburg;2001 december;189;;;1167;23;108;717;319;239;928;1056;111
1766;Limburg;2001 4e kwartaal;616;;;1711;26;185;976;524;322;1389;1557;154
1767;Limburg;2001;3454;;;3946;55;892;2186;813;659;3287;3224;722
