ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
5028;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2010/'11;14.95
5029;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2011/'12;16.14
5030;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2012/'13;
5031;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2013/'14;
5032;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2014/'15;
5033;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2015/'16;
5034;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2016/'17;
5035;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2017/'18;
5036;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2018/'19;
5037;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2019/'20;
5038;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2020/'21;
5039;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2021/'22;
5040;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2007/'08;10.86
5041;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2008/'09;12.26
5042;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2009/'10;15.96
5043;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2010/'11;13.54
5044;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2011/'12;11.72
5045;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2012/'13;12.16
5046;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2013/'14;10.27
5047;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2014/'15;10.54
5048;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2015/'16;10.75
5049;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2016/'17;11.16
5050;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2017/'18;11.59
5051;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2018/'19;12.39
5052;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2019/'20;12.25
5053;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2020/'21;12.69
5054;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;Direct na verlaten onderwijs;2021/'22;14.41
5055;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2007/'08;12.38
5056;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2008/'09;13.24
5057;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2009/'10;16.56
5058;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2010/'11;13.94
5059;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2011/'12;12.46
5060;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2012/'13;13.0
5061;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2013/'14;11.69
5062;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2014/'15;12.01
5063;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2015/'16;11.75
5064;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2016/'17;12.42
5065;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2017/'18;12.88
5066;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2018/'19;13.47
5067;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2019/'20;13.96
5068;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2020/'21;14.65
5069;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;1 jaar na verlaten onderwijs;2021/'22;
5070;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2007/'08;13.16
5071;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2008/'09;14.37
5072;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2009/'10;16.33
5073;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2010/'11;14.64
5074;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2011/'12;12.76
5075;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2012/'13;13.38
5076;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2013/'14;12.72
5077;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2014/'15;12.47
5078;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2015/'16;13.02
5079;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2016/'17;13.82
5080;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2017/'18;14.33
5081;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2018/'19;15.14
5082;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2019/'20;15.84
5083;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2020/'21;
5084;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;2 jaar na verlaten onderwijs;2021/'22;
5085;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2007/'08;13.92
5086;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2008/'09;14.74
5087;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2009/'10;16.99
5088;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2010/'11;15.15
5089;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2011/'12;13.45
5090;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2012/'13;14.18
5091;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2013/'14;13.62
5092;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2014/'15;13.95
5093;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2015/'16;14.33
5094;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2016/'17;15.07
5095;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2017/'18;15.52
5096;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2018/'19;16.92
5097;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2019/'20;
5098;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2020/'21;
5099;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;3 jaar na verlaten onderwijs;2021/'22;
5100;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2007/'08;14.19
5101;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2008/'09;15.35
5102;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2009/'10;17.19
5103;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2010/'11;15.63
5104;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2011/'12;14.54
5105;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2012/'13;14.67
5106;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2013/'14;14.93
5107;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2014/'15;15.01
5108;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2015/'16;15.89
5109;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2016/'17;16.43
5110;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2017/'18;17.46
5111;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2018/'19;
5112;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2019/'20;
5113;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2020/'21;
5114;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;4 jaar na verlaten onderwijs;2021/'22;
5115;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2007/'08;14.84
5116;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2008/'09;15.76
5117;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2009/'10;17.28
5118;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2010/'11;16.56
5119;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2011/'12;15.45
5120;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2012/'13;16.14
5121;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2013/'14;15.65
5122;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2014/'15;16.48
5123;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2015/'16;16.79
5124;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2016/'17;18.09
5125;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2017/'18;
5126;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2018/'19;
5127;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2019/'20;
5128;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2020/'21;
5129;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;5 jaar na verlaten onderwijs;2021/'22;
5130;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2007/'08;18.93
5131;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2008/'09;19.61
5132;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2009/'10;20.08
5133;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2010/'11;20.39
5134;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2011/'12;20.45
5135;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2012/'13;
5136;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2013/'14;
5137;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2014/'15;
5138;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2015/'16;
5139;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2016/'17;
5140;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2017/'18;
5141;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2018/'19;
5142;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2019/'20;
5143;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2020/'21;
5144;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";Totaal;10 jaar na verlaten onderwijs;2021/'22;
5145;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2007/'08;
5146;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2008/'09;
5147;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2009/'10;
5148;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2010/'11;
5149;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2011/'12;
5150;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2012/'13;
5151;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2013/'14;
5152;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2014/'15;
5153;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2015/'16;
5154;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2016/'17;
5155;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2017/'18;
5156;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2018/'19;
5157;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2019/'20;10.88
5158;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2020/'21;
5159;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;Direct na verlaten onderwijs;2021/'22;
5160;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2007/'08;
5161;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2008/'09;
5162;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2009/'10;
5163;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2010/'11;
5164;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2011/'12;
5165;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2012/'13;
5166;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2013/'14;
5167;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2014/'15;
5168;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2015/'16;
5169;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2016/'17;
5170;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2017/'18;
5171;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2018/'19;
5172;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2019/'20;
5173;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2020/'21;
5174;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;1 jaar na verlaten onderwijs;2021/'22;
5175;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2007/'08;
5176;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2008/'09;
5177;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2009/'10;
5178;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2010/'11;
5179;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2011/'12;
5180;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2012/'13;
5181;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2013/'14;
5182;Totaal;Bol-vt en bbl totaal;"K-L Financiële diensten; onroerend goed";01 Onderwijs;2 jaar na verlaten onderwijs;2014/'15;
