ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
1708;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 juni;108.0;-0.58;0.04;679
1709;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 juli;110.0;2.62;3.52;679
1710;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 augustus;108.0;-2.66;0.65;679
1711;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 september;110.0;2.66;2.45;679
1712;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 oktober;110.0;-0.66;3.06;679
1713;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 november;112.0;1.67;4.78;679
1714;Totale afzet;1533 Groente- en fruitverwerkende indus;2000 december;109.0;-2.05;1.21;679
1715;Totale afzet;1533 Groente- en fruitverwerkende indus;2000;109.0;;1.32;679
1716;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 januari;110.0;0.79;0.36;679
1717;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 februari;111.0;0.76;1.8;679
1718;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 maart;108.0;-2.53;-1.38;679
1719;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 april;112.0;3.29;3.65;679
1720;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 mei;109.0;-2.01;1.04;679
1721;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 juni;110.0;0.28;1.92;679
1722;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 juli;110.0;0.51;-0.18;679
1723;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 augustus;108.0;-1.76;0.73;679
1724;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 september;107.0;-0.83;-2.69;679
1725;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 oktober;122.0;13.42;11.1;679
1726;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 november;123.0;0.55;9.88;679
1727;Totale afzet;1533 Groente- en fruitverwerkende indus;2001 december;120.0;-2.17;9.75;679
1728;Totale afzet;1533 Groente- en fruitverwerkende indus;2001;113.0;;3.01;679
1729;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 januari;120.0;0.29;9.21;679
1730;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 februari;121.0;0.36;8.78;679
1731;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 maart;119.0;-1.57;9.84;679
1732;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 april;126.0;5.76;12.47;679
1733;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 mei;121.0;-3.89;10.31;679
1734;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 juni;121.0;0.55;10.61;679
1735;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 juli;123.0;1.57;11.78;679
1736;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 augustus;126.0;1.81;15.85;679
1737;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 september;129.0;2.84;20.14;679
1738;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 oktober;130.0;0.79;6.76;679
1739;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 november;127.0;-2.47;3.55;679
1740;Totale afzet;1533 Groente- en fruitverwerkende indus;2002 december;140.0;10.69;17.16;679
1741;Totale afzet;1533 Groente- en fruitverwerkende indus;2002;125.0;;11.28;679
1742;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 januari;137.0;-2.7;13.67;679
1743;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 februari;133.0;-2.31;10.64;679
1744;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 maart;131.0;-2.2;9.94;679
1745;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 april;130.0;-0.49;3.44;679
1746;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 mei;144.0;11.11;19.57;679
1747;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 juni;131.0;-9.19;7.99;679
1748;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 juli;143.0;9.25;16.16;679
1749;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 augustus;143.0;-0.16;13.9;679
1750;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 september;151.0;5.54;16.89;679
1751;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 oktober;136.0;-9.74;4.68;679
1752;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 november;151.0;10.89;19.02;679
1753;Totale afzet;1533 Groente- en fruitverwerkende indus;2003 december;145.0;-3.81;3.43;679
1754;Totale afzet;1533 Groente- en fruitverwerkende indus;2003;140.0;;11.51;679
1755;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 januari;104.0;0.0;0.0;1835
1756;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 februari;103.0;-0.61;0.0;1835
1757;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 maart;100.0;-2.59;0.0;1835
1758;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 april;98.0;-2.27;0.0;1835
1759;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 mei;96.0;-1.83;0.0;1835
1760;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 juni;97.0;0.31;0.0;1835
1761;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 juli;97.0;0.43;0.0;1835
1762;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 augustus;97.0;0.33;0.0;1835
1763;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 september;99.0;1.44;0.0;1835
1764;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 oktober;100.0;0.85;0.0;1835
1765;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 november;99.0;-0.28;0.0;1835
1766;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995 december;100.0;0.66;0.0;1835
1767;Totale afzet;154  Margarine- ea oliën- en vettenindu;1995;99.0;;0.0;1835
1768;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 januari;99.0;-0.56;-4.15;1835
1769;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 februari;100.0;0.27;-3.29;1835
1770;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 maart;100.0;0.3;-0.43;1835
1771;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 april;105.0;5.31;7.29;1835
1772;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 mei;106.0;0.96;10.34;1835
1773;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 juni;104.0;-2.09;7.7;1835
1774;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 juli;103.0;-1.17;5.99;1835
1775;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 augustus;104.0;1.39;7.11;1835
1776;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 september;106.0;1.86;7.55;1835
1777;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 oktober;105.0;-0.95;5.63;1835
1778;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 november;106.0;0.65;6.62;1835
1779;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996 december;107.0;0.81;6.78;1835
1780;Totale afzet;154  Margarine- ea oliën- en vettenindu;1996;104.0;;4.67;1835
1781;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 januari;109.0;2.31;9.87;1835
1782;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 februari;113.0;3.41;13.31;1835
1783;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 maart;116.0;2.95;16.3;1835
1784;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 april;118.0;1.49;12.09;1835
1785;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 mei;117.0;-0.4;10.58;1835
1786;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 juni;118.0;0.72;13.75;1835
1787;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 juli;118.0;-0.18;14.89;1835
1788;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 augustus;122.0;3.22;16.97;1835
1789;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 september;123.0;1.27;16.3;1835
1790;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 oktober;126.0;1.75;19.47;1835
1791;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 november;125.0;-0.29;18.35;1835
1792;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997 december;125.0;0.08;17.48;1835
1793;Totale afzet;154  Margarine- ea oliën- en vettenindu;1997;119.0;;14.97;1835
1794;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 januari;124.0;-1.13;13.53;1835
1795;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 februari;125.0;0.9;10.77;1835
1796;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 maart;125.0;-0.34;7.23;1835
1797;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 april;123.0;-0.95;4.64;1835
1798;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 mei;120.0;-3.0;1.91;1835
1799;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 juni;118.0;-1.37;-0.2;1835
1800;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 juli;116.0;-1.59;-1.61;1835
1801;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 augustus;114.0;-1.77;-6.38;1835
1802;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 september;111.0;-2.38;-9.75;1835
1803;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 oktober;110.0;-1.64;-12.75;1835
1804;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 november;110.0;0.66;-11.92;1835
1805;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998 december;108.0;-2.53;-14.21;1835
1806;Totale afzet;154  Margarine- ea oliën- en vettenindu;1998;117.0;;-1.93;1835
1807;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 januari;105.0;-2.49;-15.38;1835
1808;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 februari;99.0;-5.66;-20.88;1835
1809;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 maart;99.0;-0.14;-20.72;1835
1810;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 april;100.0;1.55;-18.71;1835
1811;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 mei;98.0;-2.33;-18.15;1835
1812;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 juni;97.0;-1.26;-18.06;1835
1813;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 juli;94.0;-2.73;-19.01;1835
1814;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 augustus;94.0;-0.23;-17.74;1835
1815;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 september;95.0;0.89;-14.99;1835
1816;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 oktober;95.0;0.35;-13.27;1835
1817;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 november;95.0;0.19;-13.67;1835
1818;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999 december;94.0;-0.87;-12.21;1835
1819;Totale afzet;154  Margarine- ea oliën- en vettenindu;1999;97.0;;-17.02;1835
1820;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 januari;95.0;0.51;-9.51;1835
1821;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 februari;96.0;1.63;-2.52;1835
1822;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 maart;99.0;2.36;-0.08;1835
1823;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 april;100.0;1.03;-0.6;1835
1824;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 mei;101.0;1.07;2.87;1835
1825;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 juni;100.0;-1.12;3.01;1835
1826;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 juli;98.0;-1.24;4.6;1835
1827;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 augustus;100.0;1.59;6.51;1835
1828;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 september;100.0;0.41;6.0;1835
1829;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 oktober;103.0;2.48;8.26;1835
1830;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 november;103.0;0.02;8.07;1835
1831;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000 december;104.0;0.64;9.72;1835
1832;Totale afzet;154  Margarine- ea oliën- en vettenindu;2000;100.0;;2.87;1835
1833;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 januari;99.0;-4.35;4.42;1835
1834;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 februari;98.0;-0.8;1.92;1835
1835;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 maart;100.0;1.57;1.14;1835
1836;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 april;100.0;0.48;0.59;1835
1837;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 mei;101.0;1.12;0.64;1835
1838;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 juni;103.0;1.74;3.55;1835
1839;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 juli;108.0;4.97;10.06;1835
1840;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 augustus;107.0;-1.39;6.83;1835
1841;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 september;105.0;-1.39;4.92;1835
1842;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 oktober;107.0;1.16;3.56;1835
1843;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 november;110.0;3.36;7.02;1835
1844;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001 december;109.0;-1.01;5.27;1835
1845;Totale afzet;154  Margarine- ea oliën- en vettenindu;2001;104.0;;4.17;1835
1846;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 januari;107.0;-2.1;7.74;1835
1847;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 februari;106.0;-0.82;7.72;1835
1848;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 maart;108.0;1.55;7.69;1835
1849;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 april;108.0;0.18;7.37;1835
1850;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 mei;109.0;1.02;7.27;1835
1851;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 juni;107.0;-1.33;4.03;1835
1852;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 juli;109.0;1.39;0.48;1835
1853;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 augustus;111.0;1.8;3.73;1835
1854;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 september;113.0;2.14;7.44;1835
1855;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 oktober;113.0;0.08;6.29;1835
1856;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 november;116.0;1.96;4.86;1835
1857;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002 december;116.0;0.43;6.37;1835
1858;Totale afzet;154  Margarine- ea oliën- en vettenindu;2002;110.0;;5.86;1835
1859;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 januari;114.0;-1.76;6.74;1835
1860;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 februari;113.0;-0.5;7.08;1835
1861;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 maart;110.0;-2.89;2.4;1835
1862;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 april;111.0;0.52;2.75;1835
1863;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 mei;106.0;-3.93;-2.29;1835
1864;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 juni;109.0;2.54;1.55;1835
1865;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 juli;107.0;-2.2;-2.05;1835
1866;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 augustus;108.0;1.25;-2.58;1835
1867;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 september;111.0;2.71;-2.03;1835
1868;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 oktober;118.0;6.25;4.01;1835
1869;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 november;125.0;5.84;7.96;1835
1870;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003 december;124.0;-0.65;6.81;1835
1871;Totale afzet;154  Margarine- ea oliën- en vettenindu;2003;113.0;;2.55;1835
1872;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 januari;104.0;0.0;0.0;668
1873;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 februari;103.0;-0.61;0.0;668
1874;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 maart;100.0;-2.59;0.0;668
1875;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 april;98.0;-2.27;0.0;668
1876;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 mei;96.0;-1.83;0.0;668
1877;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 juni;97.0;0.31;0.0;668
1878;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 juli;97.0;0.43;0.0;668
1879;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 augustus;97.0;0.33;0.0;668
1880;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 september;99.0;1.44;0.0;668
1881;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 oktober;100.0;0.85;0.0;668
1882;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 november;99.0;-0.29;0.0;668
1883;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995 december;100.0;0.66;0.0;668
1884;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1995;99.0;;0.0;668
1885;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 januari;99.0;-0.57;-4.16;668
1886;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 februari;100.0;0.27;-3.31;668
1887;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 maart;100.0;0.3;-0.44;668
1888;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 april;105.0;5.3;7.27;668
1889;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 mei;106.0;0.96;10.33;668
1890;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 juni;104.0;-2.09;7.69;668
1891;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 juli;103.0;-1.17;5.97;668
1892;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 augustus;104.0;1.39;7.09;668
1893;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 september;106.0;1.86;7.53;668
1894;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 oktober;105.0;-0.95;5.62;668
1895;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 november;106.0;0.65;6.6;668
1896;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996 december;107.0;0.81;6.77;668
1897;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1996;104.0;;4.65;668
1898;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 januari;109.0;2.31;9.85;668
1899;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 februari;113.0;3.41;13.3;668
1900;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 maart;116.0;2.94;16.29;668
1901;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 april;118.0;1.49;12.08;668
1902;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 mei;117.0;-0.39;10.57;668
1903;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 juni;118.0;0.72;13.74;668
1904;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 juli;118.0;-0.18;14.89;668
1905;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 augustus;122.0;3.22;16.97;668
1906;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 september;123.0;1.27;16.3;668
1907;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 oktober;126.0;1.75;19.47;668
1908;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 november;125.0;-0.29;18.36;668
1909;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997 december;125.0;0.08;17.5;668
1910;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1997;119.0;;14.97;668
1911;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 januari;124.0;-1.14;13.54;668
1912;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 februari;125.0;0.9;10.78;668
1913;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 maart;125.0;-0.34;7.25;668
1914;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 april;123.0;-0.96;4.66;668
1915;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 mei;120.0;-3.0;1.93;668
1916;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 juni;118.0;-1.37;-0.19;668
1917;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 juli;116.0;-1.59;-1.6;668
1918;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 augustus;114.0;-1.78;-6.37;668
1919;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 september;111.0;-2.38;-9.74;668
1920;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 oktober;110.0;-1.64;-12.75;668
1921;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 november;110.0;0.66;-11.92;668
1922;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998 december;108.0;-2.53;-14.21;668
1923;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1998;117.0;;-1.92;668
1924;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 januari;105.0;-2.49;-15.38;668
1925;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 februari;99.0;-5.66;-20.89;668
1926;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 maart;99.0;-0.14;-20.73;668
1927;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 april;100.0;1.55;-18.72;668
1928;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 mei;98.0;-2.33;-18.16;668
1929;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 juni;97.0;-1.27;-18.08;668
1930;Totale afzet;1541 Spijsoliën- en -vettenindustrie;1999 juli;94.0;-2.73;-19.03;668
