ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
2746;Totaal mannen en vrouwen;Totaal leeftijd;1154;2017;125.0
2747;Totaal mannen en vrouwen;Totaal leeftijd;1154;2018;125.0
2748;Totaal mannen en vrouwen;Totaal leeftijd;1154;2019;135.0
2749;Totaal mannen en vrouwen;Totaal leeftijd;1154;2020;130.0
2750;Totaal mannen en vrouwen;Totaal leeftijd;1154;2021;140.0
2751;Totaal mannen en vrouwen;Totaal leeftijd;1154;2022;135.0
2752;Totaal mannen en vrouwen;Totaal leeftijd;1154;2023;135.0
2753;Totaal mannen en vrouwen;Totaal leeftijd;1154;2024;125.0
2754;Totaal mannen en vrouwen;Totaal leeftijd;1156;1998;1940.0
2755;Totaal mannen en vrouwen;Totaal leeftijd;1156;1999;1935.0
2756;Totaal mannen en vrouwen;Totaal leeftijd;1156;2000;1920.0
2757;Totaal mannen en vrouwen;Totaal leeftijd;1156;2001;1890.0
2758;Totaal mannen en vrouwen;Totaal leeftijd;1156;2002;1875.0
2759;Totaal mannen en vrouwen;Totaal leeftijd;1156;2003;1840.0
2760;Totaal mannen en vrouwen;Totaal leeftijd;1156;2004;1850.0
2761;Totaal mannen en vrouwen;Totaal leeftijd;1156;2005;1850.0
2762;Totaal mannen en vrouwen;Totaal leeftijd;1156;2006;1840.0
2763;Totaal mannen en vrouwen;Totaal leeftijd;1156;2007;1845.0
2764;Totaal mannen en vrouwen;Totaal leeftijd;1156;2008;1810.0
2765;Totaal mannen en vrouwen;Totaal leeftijd;1156;2009;1800.0
2766;Totaal mannen en vrouwen;Totaal leeftijd;1156;2010;1795.0
2767;Totaal mannen en vrouwen;Totaal leeftijd;1156;2011;1790.0
2768;Totaal mannen en vrouwen;Totaal leeftijd;1156;2012;1815.0
2769;Totaal mannen en vrouwen;Totaal leeftijd;1156;2013;1825.0
2770;Totaal mannen en vrouwen;Totaal leeftijd;1156;2014;1830.0
2771;Totaal mannen en vrouwen;Totaal leeftijd;1156;2015;1825.0
2772;Totaal mannen en vrouwen;Totaal leeftijd;1156;2016;1835.0
2773;Totaal mannen en vrouwen;Totaal leeftijd;1156;2017;1820.0
2774;Totaal mannen en vrouwen;Totaal leeftijd;1156;2018;1795.0
2775;Totaal mannen en vrouwen;Totaal leeftijd;1156;2019;1770.0
2776;Totaal mannen en vrouwen;Totaal leeftijd;1156;2020;1770.0
2777;Totaal mannen en vrouwen;Totaal leeftijd;1156;2021;1745.0
2778;Totaal mannen en vrouwen;Totaal leeftijd;1156;2022;1735.0
2779;Totaal mannen en vrouwen;Totaal leeftijd;1156;2023;1735.0
2780;Totaal mannen en vrouwen;Totaal leeftijd;1156;2024;1730.0
2781;Totaal mannen en vrouwen;Totaal leeftijd;1161;1998;7820.0
2782;Totaal mannen en vrouwen;Totaal leeftijd;1161;1999;7805.0
2783;Totaal mannen en vrouwen;Totaal leeftijd;1161;2000;7815.0
2784;Totaal mannen en vrouwen;Totaal leeftijd;1161;2001;7865.0
2785;Totaal mannen en vrouwen;Totaal leeftijd;1161;2002;7920.0
2786;Totaal mannen en vrouwen;Totaal leeftijd;1161;2003;7905.0
2787;Totaal mannen en vrouwen;Totaal leeftijd;1161;2004;7820.0
2788;Totaal mannen en vrouwen;Totaal leeftijd;1161;2005;7755.0
2789;Totaal mannen en vrouwen;Totaal leeftijd;1161;2006;7755.0
2790;Totaal mannen en vrouwen;Totaal leeftijd;1161;2007;7700.0
2791;Totaal mannen en vrouwen;Totaal leeftijd;1161;2008;7660.0
2792;Totaal mannen en vrouwen;Totaal leeftijd;1161;2009;7645.0
2793;Totaal mannen en vrouwen;Totaal leeftijd;1161;2010;7615.0
2794;Totaal mannen en vrouwen;Totaal leeftijd;1161;2011;7565.0
2795;Totaal mannen en vrouwen;Totaal leeftijd;1161;2012;7530.0
2796;Totaal mannen en vrouwen;Totaal leeftijd;1161;2013;7540.0
2797;Totaal mannen en vrouwen;Totaal leeftijd;1161;2014;7550.0
2798;Totaal mannen en vrouwen;Totaal leeftijd;1161;2015;7600.0
2799;Totaal mannen en vrouwen;Totaal leeftijd;1161;2016;7600.0
2800;Totaal mannen en vrouwen;Totaal leeftijd;1161;2017;7700.0
2801;Totaal mannen en vrouwen;Totaal leeftijd;1161;2018;7780.0
2802;Totaal mannen en vrouwen;Totaal leeftijd;1161;2019;7800.0
2803;Totaal mannen en vrouwen;Totaal leeftijd;1161;2020;7895.0
2804;Totaal mannen en vrouwen;Totaal leeftijd;1161;2021;7935.0
2805;Totaal mannen en vrouwen;Totaal leeftijd;1161;2022;7930.0
2806;Totaal mannen en vrouwen;Totaal leeftijd;1161;2023;8035.0
2807;Totaal mannen en vrouwen;Totaal leeftijd;1161;2024;8140.0
2808;Totaal mannen en vrouwen;Totaal leeftijd;1165;1998;2430.0
2809;Totaal mannen en vrouwen;Totaal leeftijd;1165;1999;2400.0
2810;Totaal mannen en vrouwen;Totaal leeftijd;1165;2000;2485.0
2811;Totaal mannen en vrouwen;Totaal leeftijd;1165;2001;2470.0
2812;Totaal mannen en vrouwen;Totaal leeftijd;1165;2002;2445.0
2813;Totaal mannen en vrouwen;Totaal leeftijd;1165;2003;2445.0
2814;Totaal mannen en vrouwen;Totaal leeftijd;1165;2004;2455.0
2815;Totaal mannen en vrouwen;Totaal leeftijd;1165;2005;2435.0
2816;Totaal mannen en vrouwen;Totaal leeftijd;1165;2006;2425.0
2817;Totaal mannen en vrouwen;Totaal leeftijd;1165;2007;2410.0
2818;Totaal mannen en vrouwen;Totaal leeftijd;1165;2008;2400.0
2819;Totaal mannen en vrouwen;Totaal leeftijd;1165;2009;2410.0
2820;Totaal mannen en vrouwen;Totaal leeftijd;1165;2010;2355.0
2821;Totaal mannen en vrouwen;Totaal leeftijd;1165;2011;2390.0
2822;Totaal mannen en vrouwen;Totaal leeftijd;1165;2012;2445.0
2823;Totaal mannen en vrouwen;Totaal leeftijd;1165;2013;2410.0
2824;Totaal mannen en vrouwen;Totaal leeftijd;1165;2014;2405.0
2825;Totaal mannen en vrouwen;Totaal leeftijd;1165;2015;2425.0
2826;Totaal mannen en vrouwen;Totaal leeftijd;1165;2016;2410.0
2827;Totaal mannen en vrouwen;Totaal leeftijd;1165;2017;2395.0
2828;Totaal mannen en vrouwen;Totaal leeftijd;1165;2018;2410.0
2829;Totaal mannen en vrouwen;Totaal leeftijd;1165;2019;2555.0
2830;Totaal mannen en vrouwen;Totaal leeftijd;1165;2020;2610.0
2831;Totaal mannen en vrouwen;Totaal leeftijd;1165;2021;2620.0
2832;Totaal mannen en vrouwen;Totaal leeftijd;1165;2022;2620.0
2833;Totaal mannen en vrouwen;Totaal leeftijd;1165;2023;2610.0
2834;Totaal mannen en vrouwen;Totaal leeftijd;1165;2024;2615.0
2835;Totaal mannen en vrouwen;Totaal leeftijd;1171;1998;11210.0
2836;Totaal mannen en vrouwen;Totaal leeftijd;1171;1999;11200.0
2837;Totaal mannen en vrouwen;Totaal leeftijd;1171;2000;11450.0
2838;Totaal mannen en vrouwen;Totaal leeftijd;1171;2001;11670.0
2839;Totaal mannen en vrouwen;Totaal leeftijd;1171;2002;11710.0
2840;Totaal mannen en vrouwen;Totaal leeftijd;1171;2003;11705.0
2841;Totaal mannen en vrouwen;Totaal leeftijd;1171;2004;11775.0
2842;Totaal mannen en vrouwen;Totaal leeftijd;1171;2005;11785.0
2843;Totaal mannen en vrouwen;Totaal leeftijd;1171;2006;11685.0
2844;Totaal mannen en vrouwen;Totaal leeftijd;1171;2007;11675.0
2845;Totaal mannen en vrouwen;Totaal leeftijd;1171;2008;11780.0
2846;Totaal mannen en vrouwen;Totaal leeftijd;1171;2009;11790.0
2847;Totaal mannen en vrouwen;Totaal leeftijd;1171;2010;11885.0
2848;Totaal mannen en vrouwen;Totaal leeftijd;1171;2011;12030.0
2849;Totaal mannen en vrouwen;Totaal leeftijd;1171;2012;12110.0
2850;Totaal mannen en vrouwen;Totaal leeftijd;1171;2013;12085.0
2851;Totaal mannen en vrouwen;Totaal leeftijd;1171;2014;11980.0
2852;Totaal mannen en vrouwen;Totaal leeftijd;1171;2015;12105.0
2853;Totaal mannen en vrouwen;Totaal leeftijd;1171;2016;12215.0
2854;Totaal mannen en vrouwen;Totaal leeftijd;1171;2017;12500.0
2855;Totaal mannen en vrouwen;Totaal leeftijd;1171;2018;12605.0
2856;Totaal mannen en vrouwen;Totaal leeftijd;1171;2019;12650.0
2857;Totaal mannen en vrouwen;Totaal leeftijd;1171;2020;12935.0
2858;Totaal mannen en vrouwen;Totaal leeftijd;1171;2021;13290.0
2859;Totaal mannen en vrouwen;Totaal leeftijd;1171;2022;13450.0
2860;Totaal mannen en vrouwen;Totaal leeftijd;1171;2023;14450.0
2861;Totaal mannen en vrouwen;Totaal leeftijd;1171;2024;14625.0
2862;Totaal mannen en vrouwen;Totaal leeftijd;1175;1998;865.0
2863;Totaal mannen en vrouwen;Totaal leeftijd;1175;1999;860.0
2864;Totaal mannen en vrouwen;Totaal leeftijd;1175;2000;850.0
2865;Totaal mannen en vrouwen;Totaal leeftijd;1175;2001;835.0
2866;Totaal mannen en vrouwen;Totaal leeftijd;1175;2002;840.0
2867;Totaal mannen en vrouwen;Totaal leeftijd;1175;2003;820.0
2868;Totaal mannen en vrouwen;Totaal leeftijd;1175;2004;815.0
2869;Totaal mannen en vrouwen;Totaal leeftijd;1175;2005;790.0
2870;Totaal mannen en vrouwen;Totaal leeftijd;1175;2006;800.0
2871;Totaal mannen en vrouwen;Totaal leeftijd;1175;2007;795.0
2872;Totaal mannen en vrouwen;Totaal leeftijd;1175;2008;785.0
2873;Totaal mannen en vrouwen;Totaal leeftijd;1175;2009;795.0
2874;Totaal mannen en vrouwen;Totaal leeftijd;1175;2010;835.0
2875;Totaal mannen en vrouwen;Totaal leeftijd;1175;2011;835.0
2876;Totaal mannen en vrouwen;Totaal leeftijd;1175;2012;825.0
2877;Totaal mannen en vrouwen;Totaal leeftijd;1175;2013;830.0
2878;Totaal mannen en vrouwen;Totaal leeftijd;1175;2014;830.0
2879;Totaal mannen en vrouwen;Totaal leeftijd;1175;2015;830.0
2880;Totaal mannen en vrouwen;Totaal leeftijd;1175;2016;840.0
2881;Totaal mannen en vrouwen;Totaal leeftijd;1175;2017;865.0
2882;Totaal mannen en vrouwen;Totaal leeftijd;1175;2018;840.0
2883;Totaal mannen en vrouwen;Totaal leeftijd;1175;2019;830.0
2884;Totaal mannen en vrouwen;Totaal leeftijd;1175;2020;835.0
2885;Totaal mannen en vrouwen;Totaal leeftijd;1175;2021;875.0
2886;Totaal mannen en vrouwen;Totaal leeftijd;1175;2022;870.0
2887;Totaal mannen en vrouwen;Totaal leeftijd;1175;2023;955.0
2888;Totaal mannen en vrouwen;Totaal leeftijd;1175;2024;915.0
2889;Totaal mannen en vrouwen;Totaal leeftijd;1181;1998;16920.0
2890;Totaal mannen en vrouwen;Totaal leeftijd;1181;1999;16915.0
2891;Totaal mannen en vrouwen;Totaal leeftijd;1181;2000;17000.0
2892;Totaal mannen en vrouwen;Totaal leeftijd;1181;2001;17070.0
2893;Totaal mannen en vrouwen;Totaal leeftijd;1181;2002;17155.0
2894;Totaal mannen en vrouwen;Totaal leeftijd;1181;2003;17270.0
2895;Totaal mannen en vrouwen;Totaal leeftijd;1181;2004;17515.0
2896;Totaal mannen en vrouwen;Totaal leeftijd;1181;2005;17695.0
2897;Totaal mannen en vrouwen;Totaal leeftijd;1181;2006;17815.0
2898;Totaal mannen en vrouwen;Totaal leeftijd;1181;2007;18015.0
2899;Totaal mannen en vrouwen;Totaal leeftijd;1181;2008;18200.0
2900;Totaal mannen en vrouwen;Totaal leeftijd;1181;2009;18325.0
2901;Totaal mannen en vrouwen;Totaal leeftijd;1181;2010;18390.0
2902;Totaal mannen en vrouwen;Totaal leeftijd;1181;2011;18575.0
2903;Totaal mannen en vrouwen;Totaal leeftijd;1181;2012;18835.0
2904;Totaal mannen en vrouwen;Totaal leeftijd;1181;2013;18940.0
2905;Totaal mannen en vrouwen;Totaal leeftijd;1181;2014;19125.0
2906;Totaal mannen en vrouwen;Totaal leeftijd;1181;2015;19420.0
2907;Totaal mannen en vrouwen;Totaal leeftijd;1181;2016;19795.0
2908;Totaal mannen en vrouwen;Totaal leeftijd;1181;2017;20035.0
2909;Totaal mannen en vrouwen;Totaal leeftijd;1181;2018;20130.0
2910;Totaal mannen en vrouwen;Totaal leeftijd;1181;2019;20495.0
2911;Totaal mannen en vrouwen;Totaal leeftijd;1181;2020;20740.0
2912;Totaal mannen en vrouwen;Totaal leeftijd;1181;2021;20665.0
2913;Totaal mannen en vrouwen;Totaal leeftijd;1181;2022;20950.0
2914;Totaal mannen en vrouwen;Totaal leeftijd;1181;2023;21635.0
2915;Totaal mannen en vrouwen;Totaal leeftijd;1181;2024;21615.0
2916;Totaal mannen en vrouwen;Totaal leeftijd;1182;1998;3880.0
2917;Totaal mannen en vrouwen;Totaal leeftijd;1182;1999;3835.0
2918;Totaal mannen en vrouwen;Totaal leeftijd;1182;2000;3815.0
2919;Totaal mannen en vrouwen;Totaal leeftijd;1182;2001;3755.0
2920;Totaal mannen en vrouwen;Totaal leeftijd;1182;2002;3725.0
2921;Totaal mannen en vrouwen;Totaal leeftijd;1182;2003;3740.0
2922;Totaal mannen en vrouwen;Totaal leeftijd;1182;2004;3740.0
2923;Totaal mannen en vrouwen;Totaal leeftijd;1182;2005;3705.0
2924;Totaal mannen en vrouwen;Totaal leeftijd;1182;2006;3725.0
2925;Totaal mannen en vrouwen;Totaal leeftijd;1182;2007;3785.0
2926;Totaal mannen en vrouwen;Totaal leeftijd;1182;2008;3705.0
2927;Totaal mannen en vrouwen;Totaal leeftijd;1182;2009;3745.0
2928;Totaal mannen en vrouwen;Totaal leeftijd;1182;2010;3740.0
2929;Totaal mannen en vrouwen;Totaal leeftijd;1182;2011;3755.0
2930;Totaal mannen en vrouwen;Totaal leeftijd;1182;2012;3860.0
2931;Totaal mannen en vrouwen;Totaal leeftijd;1182;2013;3885.0
2932;Totaal mannen en vrouwen;Totaal leeftijd;1182;2014;3790.0
2933;Totaal mannen en vrouwen;Totaal leeftijd;1182;2015;3830.0
2934;Totaal mannen en vrouwen;Totaal leeftijd;1182;2016;3880.0
2935;Totaal mannen en vrouwen;Totaal leeftijd;1182;2017;3855.0
2936;Totaal mannen en vrouwen;Totaal leeftijd;1182;2018;3865.0
2937;Totaal mannen en vrouwen;Totaal leeftijd;1182;2019;3835.0
2938;Totaal mannen en vrouwen;Totaal leeftijd;1182;2020;3885.0
2939;Totaal mannen en vrouwen;Totaal leeftijd;1182;2021;3805.0
2940;Totaal mannen en vrouwen;Totaal leeftijd;1182;2022;3830.0
2941;Totaal mannen en vrouwen;Totaal leeftijd;1182;2023;3870.0
2942;Totaal mannen en vrouwen;Totaal leeftijd;1182;2024;3890.0
2943;Totaal mannen en vrouwen;Totaal leeftijd;1183;1998;12375.0
2944;Totaal mannen en vrouwen;Totaal leeftijd;1183;1999;12280.0
2945;Totaal mannen en vrouwen;Totaal leeftijd;1183;2000;12160.0
2946;Totaal mannen en vrouwen;Totaal leeftijd;1183;2001;12200.0
2947;Totaal mannen en vrouwen;Totaal leeftijd;1183;2002;12500.0
2948;Totaal mannen en vrouwen;Totaal leeftijd;1183;2003;12675.0
2949;Totaal mannen en vrouwen;Totaal leeftijd;1183;2004;12875.0
2950;Totaal mannen en vrouwen;Totaal leeftijd;1183;2005;12880.0
2951;Totaal mannen en vrouwen;Totaal leeftijd;1183;2006;12930.0
2952;Totaal mannen en vrouwen;Totaal leeftijd;1183;2007;12840.0
2953;Totaal mannen en vrouwen;Totaal leeftijd;1183;2008;12925.0
2954;Totaal mannen en vrouwen;Totaal leeftijd;1183;2009;12995.0
2955;Totaal mannen en vrouwen;Totaal leeftijd;1183;2010;13015.0
2956;Totaal mannen en vrouwen;Totaal leeftijd;1183;2011;13045.0
2957;Totaal mannen en vrouwen;Totaal leeftijd;1183;2012;12980.0
2958;Totaal mannen en vrouwen;Totaal leeftijd;1183;2013;13210.0
2959;Totaal mannen en vrouwen;Totaal leeftijd;1183;2014;13125.0
2960;Totaal mannen en vrouwen;Totaal leeftijd;1183;2015;13480.0
2961;Totaal mannen en vrouwen;Totaal leeftijd;1183;2016;13640.0
2962;Totaal mannen en vrouwen;Totaal leeftijd;1183;2017;13615.0
2963;Totaal mannen en vrouwen;Totaal leeftijd;1183;2018;13650.0
2964;Totaal mannen en vrouwen;Totaal leeftijd;1183;2019;13730.0
2965;Totaal mannen en vrouwen;Totaal leeftijd;1183;2020;13785.0
2966;Totaal mannen en vrouwen;Totaal leeftijd;1183;2021;13730.0
2967;Totaal mannen en vrouwen;Totaal leeftijd;1183;2022;14220.0
2968;Totaal mannen en vrouwen;Totaal leeftijd;1183;2023;15025.0
2969;Totaal mannen en vrouwen;Totaal leeftijd;1183;2024;15295.0
2970;Totaal mannen en vrouwen;Totaal leeftijd;1184;1998;565.0
2971;Totaal mannen en vrouwen;Totaal leeftijd;1184;1999;540.0
2972;Totaal mannen en vrouwen;Totaal leeftijd;1184;2000;545.0
2973;Totaal mannen en vrouwen;Totaal leeftijd;1184;2001;540.0
2974;Totaal mannen en vrouwen;Totaal leeftijd;1184;2002;545.0
2975;Totaal mannen en vrouwen;Totaal leeftijd;1184;2003;505.0
2976;Totaal mannen en vrouwen;Totaal leeftijd;1184;2004;520.0
2977;Totaal mannen en vrouwen;Totaal leeftijd;1184;2005;515.0
2978;Totaal mannen en vrouwen;Totaal leeftijd;1184;2006;530.0
2979;Totaal mannen en vrouwen;Totaal leeftijd;1184;2007;555.0
2980;Totaal mannen en vrouwen;Totaal leeftijd;1184;2008;550.0
2981;Totaal mannen en vrouwen;Totaal leeftijd;1184;2009;575.0
2982;Totaal mannen en vrouwen;Totaal leeftijd;1184;2010;565.0
2983;Totaal mannen en vrouwen;Totaal leeftijd;1184;2011;565.0
2984;Totaal mannen en vrouwen;Totaal leeftijd;1184;2012;565.0
2985;Totaal mannen en vrouwen;Totaal leeftijd;1184;2013;615.0
2986;Totaal mannen en vrouwen;Totaal leeftijd;1184;2014;605.0
2987;Totaal mannen en vrouwen;Totaal leeftijd;1184;2015;615.0
2988;Totaal mannen en vrouwen;Totaal leeftijd;1184;2016;610.0
2989;Totaal mannen en vrouwen;Totaal leeftijd;1184;2017;640.0
2990;Totaal mannen en vrouwen;Totaal leeftijd;1184;2018;630.0
2991;Totaal mannen en vrouwen;Totaal leeftijd;1184;2019;635.0
2992;Totaal mannen en vrouwen;Totaal leeftijd;1184;2020;615.0
2993;Totaal mannen en vrouwen;Totaal leeftijd;1184;2021;610.0
2994;Totaal mannen en vrouwen;Totaal leeftijd;1184;2022;630.0
2995;Totaal mannen en vrouwen;Totaal leeftijd;1184;2023;610.0
2996;Totaal mannen en vrouwen;Totaal leeftijd;1184;2024;625.0
2997;Totaal mannen en vrouwen;Totaal leeftijd;1185;1998;9910.0
2998;Totaal mannen en vrouwen;Totaal leeftijd;1185;1999;9925.0
2999;Totaal mannen en vrouwen;Totaal leeftijd;1185;2000;9840.0
3000;Totaal mannen en vrouwen;Totaal leeftijd;1185;2001;9740.0
3001;Totaal mannen en vrouwen;Totaal leeftijd;1185;2002;9705.0
3002;Totaal mannen en vrouwen;Totaal leeftijd;1185;2003;9955.0
3003;Totaal mannen en vrouwen;Totaal leeftijd;1185;2004;10135.0
3004;Totaal mannen en vrouwen;Totaal leeftijd;1185;2005;10130.0
3005;Totaal mannen en vrouwen;Totaal leeftijd;1185;2006;10190.0
3006;Totaal mannen en vrouwen;Totaal leeftijd;1185;2007;10315.0
3007;Totaal mannen en vrouwen;Totaal leeftijd;1185;2008;10355.0
3008;Totaal mannen en vrouwen;Totaal leeftijd;1185;2009;10325.0
3009;Totaal mannen en vrouwen;Totaal leeftijd;1185;2010;10290.0
3010;Totaal mannen en vrouwen;Totaal leeftijd;1185;2011;10365.0
3011;Totaal mannen en vrouwen;Totaal leeftijd;1185;2012;10560.0
3012;Totaal mannen en vrouwen;Totaal leeftijd;1185;2013;10730.0
3013;Totaal mannen en vrouwen;Totaal leeftijd;1185;2014;10785.0
3014;Totaal mannen en vrouwen;Totaal leeftijd;1185;2015;11040.0
3015;Totaal mannen en vrouwen;Totaal leeftijd;1185;2016;11275.0
3016;Totaal mannen en vrouwen;Totaal leeftijd;1185;2017;11170.0
3017;Totaal mannen en vrouwen;Totaal leeftijd;1185;2018;11200.0
3018;Totaal mannen en vrouwen;Totaal leeftijd;1185;2019;11595.0
3019;Totaal mannen en vrouwen;Totaal leeftijd;1185;2020;11920.0
3020;Totaal mannen en vrouwen;Totaal leeftijd;1185;2021;11715.0
3021;Totaal mannen en vrouwen;Totaal leeftijd;1185;2022;12025.0
3022;Totaal mannen en vrouwen;Totaal leeftijd;1185;2023;12475.0
3023;Totaal mannen en vrouwen;Totaal leeftijd;1185;2024;12760.0
3024;Totaal mannen en vrouwen;Totaal leeftijd;1186;1998;13550.0
3025;Totaal mannen en vrouwen;Totaal leeftijd;1186;1999;13360.0
3026;Totaal mannen en vrouwen;Totaal leeftijd;1186;2000;13270.0
3027;Totaal mannen en vrouwen;Totaal leeftijd;1186;2001;13095.0
3028;Totaal mannen en vrouwen;Totaal leeftijd;1186;2002;12960.0
3029;Totaal mannen en vrouwen;Totaal leeftijd;1186;2003;13015.0
3030;Totaal mannen en vrouwen;Totaal leeftijd;1186;2004;13085.0
3031;Totaal mannen en vrouwen;Totaal leeftijd;1186;2005;13045.0
3032;Totaal mannen en vrouwen;Totaal leeftijd;1186;2006;12985.0
3033;Totaal mannen en vrouwen;Totaal leeftijd;1186;2007;12880.0
3034;Totaal mannen en vrouwen;Totaal leeftijd;1186;2008;12905.0
3035;Totaal mannen en vrouwen;Totaal leeftijd;1186;2009;12870.0
3036;Totaal mannen en vrouwen;Totaal leeftijd;1186;2010;12790.0
3037;Totaal mannen en vrouwen;Totaal leeftijd;1186;2011;12790.0
3038;Totaal mannen en vrouwen;Totaal leeftijd;1186;2012;12870.0
3039;Totaal mannen en vrouwen;Totaal leeftijd;1186;2013;12865.0
3040;Totaal mannen en vrouwen;Totaal leeftijd;1186;2014;12870.0
3041;Totaal mannen en vrouwen;Totaal leeftijd;1186;2015;13400.0
3042;Totaal mannen en vrouwen;Totaal leeftijd;1186;2016;13710.0
3043;Totaal mannen en vrouwen;Totaal leeftijd;1186;2017;13790.0
3044;Totaal mannen en vrouwen;Totaal leeftijd;1186;2018;14070.0
3045;Totaal mannen en vrouwen;Totaal leeftijd;1186;2019;14150.0
3046;Totaal mannen en vrouwen;Totaal leeftijd;1186;2020;14355.0
3047;Totaal mannen en vrouwen;Totaal leeftijd;1186;2021;14095.0
3048;Totaal mannen en vrouwen;Totaal leeftijd;1186;2022;14230.0
3049;Totaal mannen en vrouwen;Totaal leeftijd;1186;2023;14380.0
3050;Totaal mannen en vrouwen;Totaal leeftijd;1186;2024;14500.0
3051;Totaal mannen en vrouwen;Totaal leeftijd;1187;1998;11655.0
3052;Totaal mannen en vrouwen;Totaal leeftijd;1187;1999;12065.0
3053;Totaal mannen en vrouwen;Totaal leeftijd;1187;2000;12265.0
3054;Totaal mannen en vrouwen;Totaal leeftijd;1187;2001;12310.0
3055;Totaal mannen en vrouwen;Totaal leeftijd;1187;2002;12135.0
3056;Totaal mannen en vrouwen;Totaal leeftijd;1187;2003;12455.0
3057;Totaal mannen en vrouwen;Totaal leeftijd;1187;2004;12565.0
3058;Totaal mannen en vrouwen;Totaal leeftijd;1187;2005;12695.0
3059;Totaal mannen en vrouwen;Totaal leeftijd;1187;2006;12360.0
3060;Totaal mannen en vrouwen;Totaal leeftijd;1187;2007;12375.0
3061;Totaal mannen en vrouwen;Totaal leeftijd;1187;2008;12230.0
3062;Totaal mannen en vrouwen;Totaal leeftijd;1187;2009;12965.0
3063;Totaal mannen en vrouwen;Totaal leeftijd;1187;2010;13995.0
3064;Totaal mannen en vrouwen;Totaal leeftijd;1187;2011;14830.0
3065;Totaal mannen en vrouwen;Totaal leeftijd;1187;2012;15870.0
3066;Totaal mannen en vrouwen;Totaal leeftijd;1187;2013;16360.0
3067;Totaal mannen en vrouwen;Totaal leeftijd;1187;2014;16935.0
3068;Totaal mannen en vrouwen;Totaal leeftijd;1187;2015;17540.0
3069;Totaal mannen en vrouwen;Totaal leeftijd;1187;2016;17900.0
3070;Totaal mannen en vrouwen;Totaal leeftijd;1187;2017;18340.0
3071;Totaal mannen en vrouwen;Totaal leeftijd;1187;2018;18480.0
3072;Totaal mannen en vrouwen;Totaal leeftijd;1187;2019;18520.0
3073;Totaal mannen en vrouwen;Totaal leeftijd;1187;2020;18550.0
3074;Totaal mannen en vrouwen;Totaal leeftijd;1187;2021;18405.0
3075;Totaal mannen en vrouwen;Totaal leeftijd;1187;2022;18625.0
3076;Totaal mannen en vrouwen;Totaal leeftijd;1187;2023;18565.0
3077;Totaal mannen en vrouwen;Totaal leeftijd;1187;2024;18500.0
3078;Totaal mannen en vrouwen;Totaal leeftijd;1188;1998;8360.0
3079;Totaal mannen en vrouwen;Totaal leeftijd;1188;1999;8310.0
3080;Totaal mannen en vrouwen;Totaal leeftijd;1188;2000;8240.0
3081;Totaal mannen en vrouwen;Totaal leeftijd;1188;2001;8160.0
3082;Totaal mannen en vrouwen;Totaal leeftijd;1188;2002;8020.0
3083;Totaal mannen en vrouwen;Totaal leeftijd;1188;2003;7985.0
3084;Totaal mannen en vrouwen;Totaal leeftijd;1188;2004;7945.0
3085;Totaal mannen en vrouwen;Totaal leeftijd;1188;2005;7870.0
3086;Totaal mannen en vrouwen;Totaal leeftijd;1188;2006;7745.0
3087;Totaal mannen en vrouwen;Totaal leeftijd;1188;2007;7710.0
3088;Totaal mannen en vrouwen;Totaal leeftijd;1188;2008;7630.0
3089;Totaal mannen en vrouwen;Totaal leeftijd;1188;2009;7515.0
3090;Totaal mannen en vrouwen;Totaal leeftijd;1188;2010;7435.0
