ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
234;AN11 Vaste activa;Niet-financiële vennootschappen;1997;426701.0;6919.0;7158.0;-76.0;-6.0;440696;72.9
235;AN11 Vaste activa;Niet-financiële vennootschappen;1998;440696.0;7939.0;8759.0;-41.0;-2.0;457351;74.3
236;AN11 Vaste activa;Niet-financiële vennootschappen;1999;457351.0;9930.0;12568.0;-86.0;-4.0;479759;76.3
237;AN11 Vaste activa;Niet-financiële vennootschappen;2000;479759.0;18444.0;11234.0;-46.0;0.0;509391;78.0
238;AN11 Vaste activa;Niet-financiële vennootschappen;2001;509391.0;20358.0;9599.0;28.0;-3.0;539373;79.4
239;AN11 Vaste activa;Niet-financiële vennootschappen;2002;539373.0;21446.0;4776.0;6.0;-1.0;565600;80.1
240;AN11 Vaste activa;Niet-financiële vennootschappen;2003;565600.0;12019.0;2644.0;470.0;-6.0;580727;80.5
241;AN11 Vaste activa;Niet-financiële vennootschappen;2004;580727.0;9540.0;2095.0;2089.0;-2.0;594449;81.1
242;AN11 Vaste activa;Niet-financiële vennootschappen;2005;594449.0;10585.0;2804.0;438.0;-2.0;608274;81.5
243;AN11 Vaste activa;Niet-financiële vennootschappen;2006;608274.0;15983.0;5647.0;400.0;-1.0;630303;82.3
244;AN11 Vaste activa;Niet-financiële vennootschappen;2007;630303.0;13224.0;19042.0;386.0;-1.0;662954;84.8
245;AN11 Vaste activa;Niet-financiële vennootschappen;2008;662954.0;19233.0;11016.0;343.0;0.0;693546;86.2
246;AN11 Vaste activa;Niet-financiële vennootschappen;2009;693546.0;16072.0;4993.0;447.0;2.0;715060;86.8
247;AN11 Vaste activa;Niet-financiële vennootschappen;2010;715060.0;11816.0;2330.0;485.0;4.0;729695;87.2
248;AN11 Vaste activa;Niet-financiële vennootschappen;2011;729695.0;-1925.0;7881.0;1477.0;0.0;737128;88.3
249;AN11 Vaste activa;Niet-financiële vennootschappen;2012;737128.0;1768.0;5799.0;412.0;2.0;745109;89.0
250;AN11 Vaste activa;Niet-financiële vennootschappen;2013;745109.0;3604.0;6547.0;233.0;1.0;755494;89.9
251;AN11 Vaste activa;Niet-financiële vennootschappen;2014;755494.0;-1118.0;795.0;499.0;-3.0;755667;90.0
252;AN11 Vaste activa;Niet-financiële vennootschappen;2015;755667.0;-2161.0;27391.0;-1472.0;3.0;779428;93.1
253;AN11 Vaste activa;Niet-financiële vennootschappen;2016;779428.0;173.0;8291.0;-51.0;-2.0;787839;94.1
254;AN11 Vaste activa;Niet-financiële vennootschappen;2017;787839.0;5668.0;9181.0;-15.0;4.0;802677;95.2
255;AN11 Vaste activa;Niet-financiële vennootschappen;2018;802677.0;18877.0;9181.0;-23.0;5.0;830717;96.2
256;AN11 Vaste activa;Niet-financiële vennootschappen;2019;830717.0;24711.0;14731.0;-27.0;5.0;870137;97.9
257;AN11 Vaste activa;Niet-financiële vennootschappen;2020;870137.0;24012.0;8434.0;-49.0;-2.0;902532;98.8
258;AN11 Vaste activa;Niet-financiële vennootschappen;2021;902532.0;34372.0;11349.0;-31.0;-5.0;948217;100.0
259;AN11 Vaste activa;Niet-financiële vennootschappen;2022;948217.0;61483.0;15398.0;-50.0;-2.0;1025046;101.5
260;AN11 Vaste activa;Niet-financiële vennootschappen;2023;1025046.0;47619.0;16272.0;-42.0;2.0;1088897;103.1
261;AN11 Vaste activa;Financiële instellingen;1995;35530.0;1543.0;534.0;0.0;0.0;37607;125.1
262;AN11 Vaste activa;Financiële instellingen;1996;37607.0;1051.0;598.0;0.0;0.0;39256;127.0
263;AN11 Vaste activa;Financiële instellingen;1997;39256.0;742.0;462.0;0.0;1.0;40461;128.5
264;AN11 Vaste activa;Financiële instellingen;1998;40461.0;973.0;1727.0;0.0;0.0;43161;133.8
265;AN11 Vaste activa;Financiële instellingen;1999;43161.0;1224.0;904.0;0.0;0.0;45289;136.6
266;AN11 Vaste activa;Financiële instellingen;2000;45289.0;2296.0;2104.0;0.0;1.0;49690;142.6
267;AN11 Vaste activa;Financiële instellingen;2001;49690.0;2738.0;1254.0;0.0;1.0;53683;146.0
268;AN11 Vaste activa;Financiële instellingen;2002;53683.0;2249.0;-492.0;0.0;-1.0;55439;144.7
269;AN11 Vaste activa;Financiële instellingen;2003;55439.0;1684.0;-1418.0;0.0;0.0;55705;141.1
270;AN11 Vaste activa;Financiële instellingen;2004;55705.0;1116.0;-1543.0;-2083.0;-2.0;53193;132.1
271;AN11 Vaste activa;Financiële instellingen;2005;53193.0;1042.0;-1934.0;386.0;1.0;52688;128.4
272;AN11 Vaste activa;Financiële instellingen;2006;52688.0;1601.0;-1289.0;0.0;1.0;53001;125.3
273;AN11 Vaste activa;Financiële instellingen;2007;53001.0;1043.0;-1996.0;0.0;0.0;52048;120.7
274;AN11 Vaste activa;Financiële instellingen;2008;52048.0;1370.0;-400.0;0.0;0.0;53018;119.8
275;AN11 Vaste activa;Financiële instellingen;2009;53018.0;1563.0;-728.0;0.0;0.0;53853;118.2
276;AN11 Vaste activa;Financiële instellingen;2010;53853.0;760.0;-2113.0;0.0;0.0;52500;113.6
277;AN11 Vaste activa;Financiële instellingen;2011;52500.0;-893.0;-787.0;-1208.0;-1.0;49611;109.2
278;AN11 Vaste activa;Financiële instellingen;2012;49611.0;-749.0;-1040.0;0.0;0.0;47822;106.9
279;AN11 Vaste activa;Financiële instellingen;2013;47822.0;-115.0;-1177.0;-451.0;1.0;46080;103.3
280;AN11 Vaste activa;Financiële instellingen;2014;46080.0;-387.0;-2015.0;0.0;-1.0;43677;98.7
281;AN11 Vaste activa;Financiële instellingen;2015;43677.0;-507.0;-402.0;-1134.0;1.0;41635;95.2
282;AN11 Vaste activa;Financiële instellingen;2016;41635.0;479.0;-520.0;0.0;0.0;41594;94.0
283;AN11 Vaste activa;Financiële instellingen;2017;41594.0;233.0;921.0;0.0;0.0;42748;96.1
284;AN11 Vaste activa;Financiële instellingen;2018;42748.0;1464.0;116.0;0.0;1.0;44329;96.3
285;AN11 Vaste activa;Financiële instellingen;2019;44329.0;1568.0;781.0;0.0;2.0;46680;98.0
286;AN11 Vaste activa;Financiële instellingen;2020;46680.0;1961.0;855.0;0.0;0.0;49496;99.7
287;AN11 Vaste activa;Financiële instellingen;2021;49496.0;2076.0;156.0;0.0;-1.0;51727;100.0
288;AN11 Vaste activa;Financiële instellingen;2022;51727.0;3429.0;478.0;0.0;1.0;55635;100.9
289;AN11 Vaste activa;Financiële instellingen;2023;55635.0;1542.0;202.0;0.0;0.0;57379;101.2
290;AN11 Vaste activa;Overheid;1995;197510.0;3487.0;2039.0;468.0;-6.0;203498;71.1
291;AN11 Vaste activa;Overheid;1996;203498.0;4464.0;3053.0;0.0;6.0;211021;72.2
292;AN11 Vaste activa;Overheid;1997;211021.0;3466.0;2563.0;0.0;6.0;217056;73.0
293;AN11 Vaste activa;Overheid;1998;217056.0;4291.0;2629.0;48.0;5.0;224029;73.9
294;AN11 Vaste activa;Overheid;1999;224029.0;4716.0;3724.0;0.0;4.0;232473;75.1
295;AN11 Vaste activa;Overheid;2000;232473.0;9082.0;4196.0;0.0;-2.0;245749;76.4
296;AN11 Vaste activa;Overheid;2001;245749.0;11396.0;5121.0;0.0;-2.0;262264;77.9
297;AN11 Vaste activa;Overheid;2002;262264.0;10078.0;6602.0;0.0;0.0;278944;79.8
298;AN11 Vaste activa;Overheid;2003;278944.0;6429.0;6628.0;0.0;1.0;292002;81.7
299;AN11 Vaste activa;Overheid;2004;292002.0;3020.0;4745.0;0.0;0.0;299767;83.0
300;AN11 Vaste activa;Overheid;2005;299767.0;3998.0;4487.0;-386.0;0.0;307866;84.1
301;AN11 Vaste activa;Overheid;2006;307866.0;8549.0;6105.0;0.0;1.0;322521;85.7
302;AN11 Vaste activa;Overheid;2007;322521.0;9149.0;6024.0;0.0;-1.0;337693;87.3
303;AN11 Vaste activa;Overheid;2008;337693.0;13145.0;6786.0;0.0;-1.0;357623;89.0
304;AN11 Vaste activa;Overheid;2009;357623.0;3761.0;7431.0;0.0;-2.0;368813;90.8
305;AN11 Vaste activa;Overheid;2010;368813.0;8330.0;6507.0;0.0;-2.0;383648;92.4
306;AN11 Vaste activa;Overheid;2011;383648.0;5127.0;6552.0;0.0;-3.0;395324;93.9
307;AN11 Vaste activa;Overheid;2012;395324.0;4705.0;3516.0;0.0;0.0;403545;94.8
308;AN11 Vaste activa;Overheid;2013;403545.0;4127.0;2575.0;451.0;0.0;410698;95.5
309;AN11 Vaste activa;Overheid;2014;410698.0;968.0;1586.0;0.0;2.0;413254;95.8
310;AN11 Vaste activa;Overheid;2015;413254.0;-477.0;2388.0;-161.0;-1.0;415003;96.3
311;AN11 Vaste activa;Overheid;2016;415003.0;-1087.0;1959.0;0.0;2.0;415877;96.8
312;AN11 Vaste activa;Overheid;2017;415877.0;7474.0;1977.0;0.0;3.0;425331;97.2
313;AN11 Vaste activa;Overheid;2018;425331.0;11491.0;2211.0;0.0;-2.0;439031;97.7
314;AN11 Vaste activa;Overheid;2019;439031.0;11135.0;3201.0;0.0;-3.0;453364;98.4
315;AN11 Vaste activa;Overheid;2020;453364.0;7327.0;3984.0;0.0;3.0;464678;99.3
316;AN11 Vaste activa;Overheid;2021;464678.0;19603.0;3475.0;0.0;5.0;487761;100.0
317;AN11 Vaste activa;Overheid;2022;487761.0;41152.0;2402.0;0.0;0.0;531315;100.5
318;AN11 Vaste activa;Overheid;2023;531315.0;22677.0;2742.0;0.0;0.0;556734;101.0
319;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;1995;330868.0;16404.0;9154.0;-783.0;0.0;355643;58.1
320;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;1996;355643.0;11422.0;10188.0;-243.0;1.0;377011;59.7
321;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;1997;377011.0;8363.0;12830.0;-535.0;0.0;397669;61.6
322;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;1998;397669.0;10864.0;13142.0;-177.0;1.0;421499;63.6
323;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;1999;421499.0;16376.0;15227.0;-172.0;1.0;452931;65.8
324;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2000;452931.0;26012.0;15236.0;-169.0;-1.0;494009;67.8
325;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2001;494009.0;30432.0;16154.0;-268.0;1.0;540328;69.9
326;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2002;540328.0;30950.0;15331.0;-141.0;3.0;586471;71.7
327;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2003;586471.0;25462.0;14949.0;-601.0;2.0;626283;73.4
328;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2004;626283.0;17947.0;16149.0;-180.0;3.0;660202;75.2
329;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2005;660202.0;16020.0;18152.0;-611.0;3.0;693766;77.2
330;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2006;693766.0;24344.0;19604.0;-555.0;1.0;737160;79.2
331;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2007;737160.0;14013.0;23314.0;-568.0;0.0;773919;81.6
332;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2008;773919.0;22142.0;22564.0;-494.0;0.0;818131;83.9
333;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2009;818131.0;26860.0;14421.0;-656.0;-1.0;858755;85.3
334;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2010;858755.0;10360.0;8711.0;-679.0;0.0;877147;86.1
335;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2011;877147.0;-22219.0;7221.0;-429.0;0.0;861720;86.7
336;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2012;861720.0;-15958.0;3256.0;-571.0;0.0;848447;87.0
337;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2013;848447.0;-10315.0;409.0;-421.0;-1.0;838119;87.0
338;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2014;838119.0;-19135.0;3807.0;-685.0;1.0;822107;87.3
339;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2015;822107.0;-20438.0;7913.0;-532.0;1.0;809051;88.1
340;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2016;809051.0;-2444.0;11818.0;-134.0;0.0;818291;89.4
341;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2017;818291.0;226.0;16061.0;-112.0;0.0;834466;91.2
342;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2018;834466.0;34132.0;19986.0;-68.0;1.0;888517;93.3
343;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2019;888517.0;43606.0;23417.0;-82.0;-1.0;955457;95.6
344;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2020;955457.0;51616.0;23140.0;-169.0;0.0;1030044;97.8
345;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2021;1030044.0;53991.0;24824.0;-126.0;-1.0;1108732;100.0
346;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2022;1108732.0;62537.0;27759.0;-117.0;1.0;1198912;102.4
347;AN11 Vaste activa;Huishoudens incl. IZW's t.b.v. huish.;2023;1198912.0;52561.0;28280.0;-132.0;2.0;1279623;104.7
348;AN11 Vaste activa;Huishoudens;1995;329870.0;16368.0;9132.0;-783.0;0.0;354587;58.0
349;AN11 Vaste activa;Huishoudens;1996;354587.0;11407.0;10179.0;-243.0;0.0;375930;59.6
350;AN11 Vaste activa;Huishoudens;1997;375930.0;8347.0;12828.0;-535.0;0.0;396570;61.5
351;AN11 Vaste activa;Huishoudens;1998;396570.0;10850.0;13139.0;-177.0;1.0;420383;63.5
352;AN11 Vaste activa;Huishoudens;1999;420383.0;16358.0;15216.0;-222.0;1.0;451736;65.7
353;AN11 Vaste activa;Huishoudens;2000;451736.0;25970.0;15235.0;-169.0;-1.0;492771;67.7
354;AN11 Vaste activa;Huishoudens;2001;492771.0;30383.0;16147.0;-268.0;0.0;539033;69.8
355;AN11 Vaste activa;Huishoudens;2002;539033.0;30905.0;15326.0;-141.0;2.0;585125;71.7
356;AN11 Vaste activa;Huishoudens;2003;585125.0;25443.0;14966.0;-601.0;2.0;624935;73.3
357;AN11 Vaste activa;Huishoudens;2004;624935.0;17931.0;16167.0;-180.0;3.0;658856;75.2
358;AN11 Vaste activa;Huishoudens;2005;658856.0;16000.0;18171.0;-611.0;4.0;692420;77.1
359;AN11 Vaste activa;Huishoudens;2006;692420.0;24312.0;19617.0;-555.0;0.0;735794;79.2
360;AN11 Vaste activa;Huishoudens;2007;735794.0;13984.0;23321.0;-568.0;-2.0;772529;81.6
361;AN11 Vaste activa;Huishoudens;2008;772529.0;22105.0;22576.0;-494.0;-1.0;816715;83.8
362;AN11 Vaste activa;Huishoudens;2009;816715.0;26824.0;14452.0;-656.0;0.0;857335;85.2
363;AN11 Vaste activa;Huishoudens;2010;857335.0;10337.0;8739.0;-679.0;-1.0;875731;86.0
364;AN11 Vaste activa;Huishoudens;2011;875731.0;-22223.0;7251.0;-429.0;0.0;860330;86.7
365;AN11 Vaste activa;Huishoudens;2012;860330.0;-15966.0;3266.0;-571.0;-1.0;847058;87.0
366;AN11 Vaste activa;Huishoudens;2013;847058.0;-10330.0;436.0;-421.0;0.0;836743;87.0
367;AN11 Vaste activa;Huishoudens;2014;836743.0;-19141.0;3822.0;-685.0;1.0;820740;87.3
368;AN11 Vaste activa;Huishoudens;2015;820740.0;-20434.0;7940.0;-532.0;0.0;807714;88.1
369;AN11 Vaste activa;Huishoudens;2016;807714.0;-2442.0;11883.0;-134.0;0.0;817021;89.4
370;AN11 Vaste activa;Huishoudens;2017;817021.0;221.0;16097.0;-112.0;1.0;833228;91.1
371;AN11 Vaste activa;Huishoudens;2018;833228.0;34110.0;20034.0;-68.0;1.0;887305;93.2
372;AN11 Vaste activa;Huishoudens;2019;887305.0;43579.0;23451.0;-82.0;0.0;954253;95.6
373;AN11 Vaste activa;Huishoudens;2020;954253.0;51586.0;23080.0;-169.0;-2.0;1028748;97.8
374;AN11 Vaste activa;Huishoudens;2021;1028748.0;53955.0;24926.0;-126.0;-1.0;1107502;100.0
375;AN11 Vaste activa;Huishoudens;2022;1107502.0;62478.0;27718.0;-117.0;1.0;1197582;102.4
376;AN11 Vaste activa;Huishoudens;2023;1197582.0;52496.0;28253.0;-132.0;0.0;1278199;104.7
377;AN11 Vaste activa;IZW's t.b.v. huishoudens;1995;999.0;36.0;22.0;0.0;-1.0;1056;132.7
378;AN11 Vaste activa;IZW's t.b.v. huishoudens;1996;1056.0;16.0;9.0;0.0;0.0;1081;133.8
379;AN11 Vaste activa;IZW's t.b.v. huishoudens;1997;1081.0;17.0;2.0;0.0;0.0;1100;134.1
380;AN11 Vaste activa;IZW's t.b.v. huishoudens;1998;1100.0;13.0;3.0;0.0;-1.0;1115;134.3
381;AN11 Vaste activa;IZW's t.b.v. huishoudens;1999;1115.0;18.0;11.0;50.0;0.0;1194;141.5
382;AN11 Vaste activa;IZW's t.b.v. huishoudens;2000;1194.0;42.0;2.0;0.0;0.0;1238;141.8
383;AN11 Vaste activa;IZW's t.b.v. huishoudens;2001;1238.0;49.0;7.0;0.0;1.0;1295;142.6
384;AN11 Vaste activa;IZW's t.b.v. huishoudens;2002;1295.0;45.0;6.0;0.0;0.0;1346;143.3
385;AN11 Vaste activa;IZW's t.b.v. huishoudens;2003;1346.0;19.0;-16.0;0.0;-1.0;1348;141.5
386;AN11 Vaste activa;IZW's t.b.v. huishoudens;2004;1348.0;16.0;-19.0;0.0;1.0;1346;139.6
387;AN11 Vaste activa;IZW's t.b.v. huishoudens;2005;1346.0;20.0;-19.0;0.0;0.0;1347;137.7
388;AN11 Vaste activa;IZW's t.b.v. huishoudens;2006;1347.0;33.0;-12.0;0.0;-1.0;1367;136.4
389;AN11 Vaste activa;IZW's t.b.v. huishoudens;2007;1367.0;29.0;-5.0;0.0;-1.0;1390;135.8
390;AN11 Vaste activa;IZW's t.b.v. huishoudens;2008;1390.0;37.0;-11.0;0.0;0.0;1416;134.8
391;AN11 Vaste activa;IZW's t.b.v. huishoudens;2009;1416.0;36.0;-32.0;0.0;0.0;1420;131.8
392;AN11 Vaste activa;IZW's t.b.v. huishoudens;2010;1420.0;24.0;-28.0;0.0;0.0;1416;129.2
393;AN11 Vaste activa;IZW's t.b.v. huishoudens;2011;1416.0;4.0;-29.0;0.0;0.0;1391;126.6
394;AN11 Vaste activa;IZW's t.b.v. huishoudens;2012;1391.0;8.0;-10.0;0.0;0.0;1389;125.7
395;AN11 Vaste activa;IZW's t.b.v. huishoudens;2013;1389.0;15.0;-28.0;0.0;-1.0;1375;123.1
396;AN11 Vaste activa;IZW's t.b.v. huishoudens;2014;1375.0;6.0;-14.0;0.0;0.0;1367;121.8
397;AN11 Vaste activa;IZW's t.b.v. huishoudens;2015;1367.0;-4.0;-26.0;0.0;0.0;1337;119.5
398;AN11 Vaste activa;IZW's t.b.v. huishoudens;2016;1337.0;-3.0;-65.0;0.0;0.0;1269;113.7
399;AN11 Vaste activa;IZW's t.b.v. huishoudens;2017;1269.0;5.0;-37.0;0.0;1.0;1238;110.5
400;AN11 Vaste activa;IZW's t.b.v. huishoudens;2018;1238.0;22.0;-48.0;0.0;0.0;1212;106.3
401;AN11 Vaste activa;IZW's t.b.v. huishoudens;2019;1212.0;28.0;-35.0;0.0;0.0;1205;103.3
402;AN11 Vaste activa;IZW's t.b.v. huishoudens;2020;1205.0;30.0;61.0;0.0;-1.0;1295;108.3
403;AN11 Vaste activa;IZW's t.b.v. huishoudens;2021;1295.0;37.0;-102.0;0.0;0.0;1230;100.0
404;AN11 Vaste activa;IZW's t.b.v. huishoudens;2022;1230.0;59.0;41.0;0.0;0.0;1330;103.2
405;AN11 Vaste activa;IZW's t.b.v. huishoudens;2023;1330.0;66.0;29.0;0.0;-1.0;1424;105.3
406;AN111 Woningen;Totaal alle sectoren;1995;388564.0;20379.0;9080.0;70.0;0.0;418093;66.1
407;AN111 Woningen;Totaal alle sectoren;1996;418093.0;14718.0;9911.0;48.0;0.0;442770;67.6
408;AN111 Woningen;Totaal alle sectoren;1997;442770.0;10163.0;11020.0;74.0;0.0;464027;69.3
409;AN111 Woningen;Totaal alle sectoren;1998;464027.0;13261.0;11354.0;100.0;1.0;488743;70.9
410;AN111 Woningen;Totaal alle sectoren;1999;488743.0;20489.0;12178.0;52.0;0.0;521462;72.6
411;AN111 Woningen;Totaal alle sectoren;2000;521462.0;31123.0;12900.0;133.0;1.0;565619;74.3
412;AN111 Woningen;Totaal alle sectoren;2001;565619.0;36807.0;14157.0;115.0;-1.0;616697;76.1
413;AN111 Woningen;Totaal alle sectoren;2002;616697.0;37128.0;12909.0;89.0;0.0;666823;77.6
414;AN111 Woningen;Totaal alle sectoren;2003;666823.0;31695.0;11867.0;123.0;0.0;710508;78.9
415;AN111 Woningen;Totaal alle sectoren;2004;710508.0;21869.0;13108.0;50.0;0.0;745535;80.4
416;AN111 Woningen;Totaal alle sectoren;2005;745535.0;18538.0;14728.0;65.0;-1.0;778865;81.9
417;AN111 Woningen;Totaal alle sectoren;2006;778865.0;28561.0;16789.0;78.0;-1.0;824292;83.6
418;AN111 Woningen;Totaal alle sectoren;2007;824292.0;15221.0;18414.0;90.0;0.0;858017;85.5
419;AN111 Woningen;Totaal alle sectoren;2008;858017.0;24527.0;18678.0;55.0;0.0;901277;87.3
420;AN111 Woningen;Totaal alle sectoren;2009;901277.0;30389.0;12817.0;77.0;-1.0;944559;88.5
421;AN111 Woningen;Totaal alle sectoren;2010;944559.0;10656.0;6951.0;25.0;1.0;962192;89.1
422;AN111 Woningen;Totaal alle sectoren;2011;962192.0;-27293.0;5647.0;71.0;0.0;940617;89.7
423;AN111 Woningen;Totaal alle sectoren;2012;940617.0;-19074.0;2204.0;58.0;1.0;923806;89.9
424;AN111 Woningen;Totaal alle sectoren;2013;923806.0;-14375.0;-732.0;49.0;0.0;908748;89.8
425;AN111 Woningen;Totaal alle sectoren;2014;908748.0;-25084.0;395.0;73.0;1.0;884133;89.9
426;AN111 Woningen;Totaal alle sectoren;2015;884133.0;-24565.0;4183.0;58.0;0.0;863809;90.3
427;AN111 Woningen;Totaal alle sectoren;2016;863809.0;-3450.0;9904.0;298.0;0.0;870561;91.4
428;AN111 Woningen;Totaal alle sectoren;2017;870561.0;-655.0;13452.0;31.0;0.0;883389;92.8
429;AN111 Woningen;Totaal alle sectoren;2018;883389.0;40438.0;16972.0;34.0;0.0;940833;94.5
430;AN111 Woningen;Totaal alle sectoren;2019;940833.0;49801.0;19014.0;26.0;-1.0;1009673;96.3
431;AN111 Woningen;Totaal alle sectoren;2020;1009673.0;59078.0;19260.0;21.0;0.0;1088032;98.1
432;AN111 Woningen;Totaal alle sectoren;2021;1088032.0;60709.0;22585.0;24.0;0.0;1171350;100.0
433;AN111 Woningen;Totaal alle sectoren;2022;1171350.0;65980.0;23942.0;47.0;-1.0;1261318;101.9
434;AN111 Woningen;Totaal alle sectoren;2023;1261318.0;54584.0;23535.0;15.0;1.0;1339453;103.8
435;AN111 Woningen;Niet-financiële vennootschappen;1995;92299.0;4848.0;496.0;2.0;0.0;97645;96.6
436;AN111 Woningen;Niet-financiële vennootschappen;1996;97645.0;3438.0;408.0;0.0;0.0;101491;97.0
437;AN111 Woningen;Niet-financiële vennootschappen;1997;101491.0;2327.0;-211.0;0.0;0.0;103607;96.8
438;AN111 Woningen;Niet-financiële vennootschappen;1998;103607.0;2950.0;-422.0;0.0;0.0;106135;96.4
439;AN111 Woningen;Niet-financiële vennootschappen;1999;106135.0;4418.0;-390.0;0.0;0.0;110163;96.0
440;AN111 Woningen;Niet-financiële vennootschappen;2000;110163.0;6529.0;-798.0;0.0;0.0;115894;95.4
441;AN111 Woningen;Niet-financiële vennootschappen;2001;115894.0;7516.0;766.0;0.0;-1.0;124175;96.0
442;AN111 Woningen;Niet-financiële vennootschappen;2002;124175.0;7469.0;392.0;0.0;0.0;132036;96.3
443;AN111 Woningen;Niet-financiële vennootschappen;2003;132036.0;6292.0;-597.0;0.0;0.0;137731;95.8
444;AN111 Woningen;Niet-financiële vennootschappen;2004;137731.0;4240.0;-360.0;0.0;0.0;141611;95.6
445;AN111 Woningen;Niet-financiële vennootschappen;2005;141611.0;3517.0;-179.0;1.0;0.0;144950;95.5
446;AN111 Woningen;Niet-financiële vennootschappen;2006;144950.0;5321.0;-54.0;1.0;0.0;150218;95.5
447;AN111 Woningen;Niet-financiële vennootschappen;2007;150218.0;2748.0;4.0;1.0;1.0;152972;95.5
448;AN111 Woningen;Niet-financiële vennootschappen;2008;152972.0;4390.0;950.0;0.0;0.0;158312;96.0
449;AN111 Woningen;Niet-financiële vennootschappen;2009;158312.0;5479.0;1670.0;0.0;0.0;165461;97.0
450;AN111 Woningen;Niet-financiële vennootschappen;2010;165461.0;1897.0;1185.0;0.0;0.0;168543;97.7
451;AN111 Woningen;Niet-financiële vennootschappen;2011;168543.0;-4523.0;1589.0;0.0;1.0;165610;98.6
452;AN111 Woningen;Niet-financiële vennootschappen;2012;165610.0;-3126.0;1129.0;13.0;1.0;163627;99.3
453;AN111 Woningen;Niet-financiële vennootschappen;2013;163627.0;-2522.0;368.0;0.0;-1.0;161472;99.6
454;AN111 Woningen;Niet-financiële vennootschappen;2014;161472.0;-4496.0;-788.0;3.0;-1.0;156190;99.1
455;AN111 Woningen;Niet-financiële vennootschappen;2015;156190.0;-4382.0;-1240.0;341.0;-1.0;150908;98.5
