ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
9326;Carrousels;Stabilisatie in Imhofftank/clarigester;2006;0;0.0;0.0
9327;Carrousels;Stabilisatie in Imhofftank/clarigester;2007;0;0.0;0.0
9328;Carrousels;Stabilisatie in Imhofftank/clarigester;2008;0;0.0;0.0
9329;Carrousels;Stabilisatie in Imhofftank/clarigester;2009;0;0.0;0.0
9330;Carrousels;Stabilisatie in Imhofftank/clarigester;2010;0;0.0;0.0
9331;Carrousels;Stabilisatie in Imhofftank/clarigester;2011;0;0.0;0.0
9332;Carrousels;Stabilisatie in Imhofftank/clarigester;2012;0;0.0;0.0
9333;Carrousels;Stabilisatie in Imhofftank/clarigester;2013;0;0.0;0.0
9334;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1981;0;0.0;0.0
9335;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1985;0;0.0;0.0
9336;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1990;0;0.0;0.0
9337;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1991;0;0.0;0.0
9338;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1992;0;0.0;0.0
9339;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1993;0;0.0;0.0
9340;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1994;0;0.0;0.0
9341;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1995;0;0.0;0.0
9342;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1996;0;0.0;0.0
9343;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1997;0;0.0;0.0
9344;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1998;0;0.0;0.0
9345;Carrousels;Stabilisatie in enkeltrapsgisting, koud;1999;0;0.0;0.0
9346;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2000;0;0.0;0.0
9347;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2001;0;0.0;0.0
9348;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2002;0;0.0;0.0
9349;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2003;0;0.0;0.0
9350;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2004;0;0.0;0.0
9351;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2005;0;0.0;0.0
9352;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2006;0;0.0;0.0
9353;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2007;0;0.0;0.0
9354;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2008;0;0.0;0.0
9355;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2009;0;0.0;0.0
9356;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2010;0;0.0;0.0
9357;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2011;0;0.0;0.0
9358;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2012;0;0.0;0.0
9359;Carrousels;Stabilisatie in enkeltrapsgisting, koud;2013;0;0.0;0.0
9360;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1981;1;68.0;61.0
9361;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1985;3;449.0;404.0
9362;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1990;7;697.0;628.0
9363;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1991;7;697.0;628.0
9364;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1992;7;697.0;628.0
9365;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1993;8;862.0;776.0
9366;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1994;11;1234.0;1111.0
9367;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1995;13;1395.0;1255.0
9368;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1996;13;1414.0;1273.0
9369;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1997;16;1592.0;1433.0
9370;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1998;17;2074.0;1866.0
9371;Carrousels;Stabilisatie in enkeltrapsgisting, warm;1999;17;2074.0;1866.0
9372;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2000;17;2064.0;1857.0
9373;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2001;17;2064.0;1857.0
9374;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2002;16;1789.0;1610.0
9375;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2003;16;1764.0;1587.0
9376;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2004;16;1764.0;1587.0
9377;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2005;15;1786.0;1607.0
9378;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2006;14;1706.0;1535.0
9379;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2007;14;1672.0;1505.0
9380;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2008;14;1672.0;1505.0
9381;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2009;14;1672.0;1505.0
9382;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2010;15;1774.0;1596.0
9383;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2011;16;1850.0;1665.0
9384;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2012;16;2095.0;1885.0
9385;Carrousels;Stabilisatie in enkeltrapsgisting, warm;2013;16;2095.0;1885.0
9386;Carrousels;Stabilisatie in tweetrapsgisting, koud;1981;0;0.0;0.0
9387;Carrousels;Stabilisatie in tweetrapsgisting, koud;1985;0;0.0;0.0
9388;Carrousels;Stabilisatie in tweetrapsgisting, koud;1990;0;0.0;0.0
9389;Carrousels;Stabilisatie in tweetrapsgisting, koud;1991;0;0.0;0.0
9390;Carrousels;Stabilisatie in tweetrapsgisting, koud;1992;0;0.0;0.0
9391;Carrousels;Stabilisatie in tweetrapsgisting, koud;1993;0;0.0;0.0
9392;Carrousels;Stabilisatie in tweetrapsgisting, koud;1994;0;0.0;0.0
9393;Carrousels;Stabilisatie in tweetrapsgisting, koud;1995;0;0.0;0.0
9394;Carrousels;Stabilisatie in tweetrapsgisting, koud;1996;0;0.0;0.0
9395;Carrousels;Stabilisatie in tweetrapsgisting, koud;1997;0;0.0;0.0
9396;Carrousels;Stabilisatie in tweetrapsgisting, koud;1998;0;0.0;0.0
9397;Carrousels;Stabilisatie in tweetrapsgisting, koud;1999;0;0.0;0.0
9398;Carrousels;Stabilisatie in tweetrapsgisting, koud;2000;0;0.0;0.0
9399;Carrousels;Stabilisatie in tweetrapsgisting, koud;2001;0;0.0;0.0
9400;Carrousels;Stabilisatie in tweetrapsgisting, koud;2002;0;0.0;0.0
9401;Carrousels;Stabilisatie in tweetrapsgisting, koud;2003;0;0.0;0.0
9402;Carrousels;Stabilisatie in tweetrapsgisting, koud;2004;0;0.0;0.0
9403;Carrousels;Stabilisatie in tweetrapsgisting, koud;2005;0;0.0;0.0
9404;Carrousels;Stabilisatie in tweetrapsgisting, koud;2006;0;0.0;0.0
9405;Carrousels;Stabilisatie in tweetrapsgisting, koud;2007;0;0.0;0.0
9406;Carrousels;Stabilisatie in tweetrapsgisting, koud;2008;0;0.0;0.0
9407;Carrousels;Stabilisatie in tweetrapsgisting, koud;2009;0;0.0;0.0
9408;Carrousels;Stabilisatie in tweetrapsgisting, koud;2010;0;0.0;0.0
9409;Carrousels;Stabilisatie in tweetrapsgisting, koud;2011;0;0.0;0.0
9410;Carrousels;Stabilisatie in tweetrapsgisting, koud;2012;0;0.0;0.0
9411;Carrousels;Stabilisatie in tweetrapsgisting, koud;2013;0;0.0;0.0
9412;Carrousels;Stabilisatie in tweetrapsgisting, warm;1981;0;0.0;0.0
9413;Carrousels;Stabilisatie in tweetrapsgisting, warm;1985;0;0.0;0.0
9414;Carrousels;Stabilisatie in tweetrapsgisting, warm;1990;1;100.0;90.0
9415;Carrousels;Stabilisatie in tweetrapsgisting, warm;1991;1;100.0;90.0
9416;Carrousels;Stabilisatie in tweetrapsgisting, warm;1992;2;210.0;189.0
9417;Carrousels;Stabilisatie in tweetrapsgisting, warm;1993;2;230.0;207.0
9418;Carrousels;Stabilisatie in tweetrapsgisting, warm;1994;1;120.0;108.0
9419;Carrousels;Stabilisatie in tweetrapsgisting, warm;1995;1;120.0;108.0
9420;Carrousels;Stabilisatie in tweetrapsgisting, warm;1996;1;120.0;108.0
9421;Carrousels;Stabilisatie in tweetrapsgisting, warm;1997;1;120.0;108.0
9422;Carrousels;Stabilisatie in tweetrapsgisting, warm;1998;1;120.0;108.0
9423;Carrousels;Stabilisatie in tweetrapsgisting, warm;1999;1;120.0;108.0
9424;Carrousels;Stabilisatie in tweetrapsgisting, warm;2000;3;230.0;207.0
9425;Carrousels;Stabilisatie in tweetrapsgisting, warm;2001;5;441.0;397.0
9426;Carrousels;Stabilisatie in tweetrapsgisting, warm;2002;5;441.0;397.0
9427;Carrousels;Stabilisatie in tweetrapsgisting, warm;2003;5;441.0;397.0
9428;Carrousels;Stabilisatie in tweetrapsgisting, warm;2004;5;441.0;397.0
9429;Carrousels;Stabilisatie in tweetrapsgisting, warm;2005;5;422.0;379.0
9430;Carrousels;Stabilisatie in tweetrapsgisting, warm;2006;5;422.0;379.0
9431;Carrousels;Stabilisatie in tweetrapsgisting, warm;2007;3;335.0;302.0
9432;Carrousels;Stabilisatie in tweetrapsgisting, warm;2008;3;335.0;302.0
9433;Carrousels;Stabilisatie in tweetrapsgisting, warm;2009;3;335.0;302.0
9434;Carrousels;Stabilisatie in tweetrapsgisting, warm;2010;3;335.0;302.0
9435;Carrousels;Stabilisatie in tweetrapsgisting, warm;2011;3;335.0;302.0
9436;Carrousels;Stabilisatie in tweetrapsgisting, warm;2012;3;335.0;302.0
9437;Carrousels;Stabilisatie in tweetrapsgisting, warm;2013;3;335.0;302.0
9438;Carrousels;Simultaan aërobe slibstabilisatie;1981;72;3735.0;3362.0
9439;Carrousels;Simultaan aërobe slibstabilisatie;1985;77;3836.0;3452.0
9440;Carrousels;Simultaan aërobe slibstabilisatie;1990;89;4097.0;3687.0
9441;Carrousels;Simultaan aërobe slibstabilisatie;1991;89;4097.0;3687.0
9442;Carrousels;Simultaan aërobe slibstabilisatie;1992;91;4233.0;3810.0
9443;Carrousels;Simultaan aërobe slibstabilisatie;1993;95;4562.0;4105.0
9444;Carrousels;Simultaan aërobe slibstabilisatie;1994;97;4687.0;4218.0
9445;Carrousels;Simultaan aërobe slibstabilisatie;1995;99;4707.0;4236.0
9446;Carrousels;Simultaan aërobe slibstabilisatie;1996;105;5008.0;4507.0
9447;Carrousels;Simultaan aërobe slibstabilisatie;1997;106;5175.0;4658.0
9448;Carrousels;Simultaan aërobe slibstabilisatie;1998;103;5022.0;4520.0
9449;Carrousels;Simultaan aërobe slibstabilisatie;1999;102;5147.0;4632.0
9450;Carrousels;Simultaan aërobe slibstabilisatie;2000;105;5254.0;4729.0
9451;Carrousels;Simultaan aërobe slibstabilisatie;2001;105;5268.0;4741.0
9452;Carrousels;Simultaan aërobe slibstabilisatie;2002;106;5293.0;4764.0
9453;Carrousels;Simultaan aërobe slibstabilisatie;2003;106;5294.0;4765.0
9454;Carrousels;Simultaan aërobe slibstabilisatie;2004;107;5337.0;4803.0
9455;Carrousels;Simultaan aërobe slibstabilisatie;2005;103;5131.0;4618.0
9456;Carrousels;Simultaan aërobe slibstabilisatie;2006;99;5095.0;4586.0
9457;Carrousels;Simultaan aërobe slibstabilisatie;2007;98;5265.0;4738.0
9458;Carrousels;Simultaan aërobe slibstabilisatie;2008;98;5237.0;4713.0
9459;Carrousels;Simultaan aërobe slibstabilisatie;2009;99;5477.0;4929.0
9460;Carrousels;Simultaan aërobe slibstabilisatie;2010;97;5309.0;4778.0
9461;Carrousels;Simultaan aërobe slibstabilisatie;2011;97;5309.0;4778.0
9462;Carrousels;Simultaan aërobe slibstabilisatie;2012;96;5063.0;4557.0
9463;Carrousels;Simultaan aërobe slibstabilisatie;2013;97;5127.0;4614.0
9464;Carrousels;Separaat aërobe slibstabilisatie;1981;0;0.0;0.0
9465;Carrousels;Separaat aërobe slibstabilisatie;1985;0;0.0;0.0
9466;Carrousels;Separaat aërobe slibstabilisatie;1990;0;0.0;0.0
9467;Carrousels;Separaat aërobe slibstabilisatie;1991;0;0.0;0.0
9468;Carrousels;Separaat aërobe slibstabilisatie;1992;0;0.0;0.0
9469;Carrousels;Separaat aërobe slibstabilisatie;1993;0;0.0;0.0
9470;Carrousels;Separaat aërobe slibstabilisatie;1994;0;0.0;0.0
9471;Carrousels;Separaat aërobe slibstabilisatie;1995;0;0.0;0.0
9472;Carrousels;Separaat aërobe slibstabilisatie;1996;0;0.0;0.0
9473;Carrousels;Separaat aërobe slibstabilisatie;1997;0;0.0;0.0
9474;Carrousels;Separaat aërobe slibstabilisatie;1998;0;0.0;0.0
9475;Carrousels;Separaat aërobe slibstabilisatie;1999;0;0.0;0.0
9476;Carrousels;Separaat aërobe slibstabilisatie;2000;0;0.0;0.0
9477;Carrousels;Separaat aërobe slibstabilisatie;2001;0;0.0;0.0
9478;Carrousels;Separaat aërobe slibstabilisatie;2002;0;0.0;0.0
9479;Carrousels;Separaat aërobe slibstabilisatie;2003;0;0.0;0.0
9480;Carrousels;Separaat aërobe slibstabilisatie;2004;0;0.0;0.0
9481;Carrousels;Separaat aërobe slibstabilisatie;2005;0;0.0;0.0
9482;Carrousels;Separaat aërobe slibstabilisatie;2006;0;0.0;0.0
9483;Carrousels;Separaat aërobe slibstabilisatie;2007;0;0.0;0.0
9484;Carrousels;Separaat aërobe slibstabilisatie;2008;0;0.0;0.0
9485;Carrousels;Separaat aërobe slibstabilisatie;2009;0;0.0;0.0
9486;Carrousels;Separaat aërobe slibstabilisatie;2010;0;0.0;0.0
9487;Carrousels;Separaat aërobe slibstabilisatie;2011;0;0.0;0.0
9488;Carrousels;Separaat aërobe slibstabilisatie;2012;0;0.0;0.0
9489;Carrousels;Separaat aërobe slibstabilisatie;2013;0;0.0;0.0
9490;Carrousels;Thermische slibstabilisatie;1981;0;0.0;0.0
9491;Carrousels;Thermische slibstabilisatie;1985;0;0.0;0.0
9492;Carrousels;Thermische slibstabilisatie;1990;0;0.0;0.0
9493;Carrousels;Thermische slibstabilisatie;1991;0;0.0;0.0
9494;Carrousels;Thermische slibstabilisatie;1992;0;0.0;0.0
9495;Carrousels;Thermische slibstabilisatie;1993;0;0.0;0.0
9496;Carrousels;Thermische slibstabilisatie;1994;0;0.0;0.0
9497;Carrousels;Thermische slibstabilisatie;1995;0;0.0;0.0
9498;Carrousels;Thermische slibstabilisatie;1996;0;0.0;0.0
9499;Carrousels;Thermische slibstabilisatie;1997;0;0.0;0.0
9500;Carrousels;Thermische slibstabilisatie;1998;0;0.0;0.0
9501;Carrousels;Thermische slibstabilisatie;1999;0;0.0;0.0
9502;Carrousels;Thermische slibstabilisatie;2000;0;0.0;0.0
9503;Carrousels;Thermische slibstabilisatie;2001;0;0.0;0.0
9504;Carrousels;Thermische slibstabilisatie;2002;0;0.0;0.0
9505;Carrousels;Thermische slibstabilisatie;2003;0;0.0;0.0
9506;Carrousels;Thermische slibstabilisatie;2004;0;0.0;0.0
9507;Carrousels;Thermische slibstabilisatie;2005;0;0.0;0.0
9508;Carrousels;Thermische slibstabilisatie;2006;0;0.0;0.0
9509;Carrousels;Thermische slibstabilisatie;2007;0;0.0;0.0
9510;Carrousels;Thermische slibstabilisatie;2008;0;0.0;0.0
9511;Carrousels;Thermische slibstabilisatie;2009;0;0.0;0.0
9512;Carrousels;Thermische slibstabilisatie;2010;0;0.0;0.0
9513;Carrousels;Thermische slibstabilisatie;2011;0;0.0;0.0
9514;Carrousels;Thermische slibstabilisatie;2012;0;0.0;0.0
9515;Carrousels;Thermische slibstabilisatie;2013;0;0.0;0.0
9516;Carrousels;Slibontwatering: geen voorz./onbekend;1981;7;629.0;566.0
9517;Carrousels;Slibontwatering: geen voorz./onbekend;1985;4;305.0;275.0
9518;Carrousels;Slibontwatering: geen voorz./onbekend;1990;4;310.0;279.0
9519;Carrousels;Slibontwatering: geen voorz./onbekend;1991;4;310.0;279.0
9520;Carrousels;Slibontwatering: geen voorz./onbekend;1992;6;325.0;293.0
9521;Carrousels;Slibontwatering: geen voorz./onbekend;1993;8;433.0;390.0
9522;Carrousels;Slibontwatering: geen voorz./onbekend;1994;8;545.0;491.0
9523;Carrousels;Slibontwatering: geen voorz./onbekend;1995;6;488.0;439.0
9524;Carrousels;Slibontwatering: geen voorz./onbekend;1996;7;561.0;504.0
9525;Carrousels;Slibontwatering: geen voorz./onbekend;1997;9;684.0;616.0
9526;Carrousels;Slibontwatering: geen voorz./onbekend;1998;2;33.0;29.0
9527;Carrousels;Slibontwatering: geen voorz./onbekend;1999;5;193.0;173.0
9528;Carrousels;Slibontwatering: geen voorz./onbekend;2000;4;185.0;167.0
9529;Carrousels;Slibontwatering: geen voorz./onbekend;2001;7;468.0;421.0
9530;Carrousels;Slibontwatering: geen voorz./onbekend;2002;5;367.0;330.0
9531;Carrousels;Slibontwatering: geen voorz./onbekend;2003;5;367.0;330.0
9532;Carrousels;Slibontwatering: geen voorz./onbekend;2004;1;25.0;23.0
9533;Carrousels;Slibontwatering: geen voorz./onbekend;2005;9;491.0;441.0
9534;Carrousels;Slibontwatering: geen voorz./onbekend;2006;9;491.0;441.0
9535;Carrousels;Slibontwatering: geen voorz./onbekend;2007;11;637.0;574.0
9536;Carrousels;Slibontwatering: geen voorz./onbekend;2008;13;796.0;717.0
9537;Carrousels;Slibontwatering: geen voorz./onbekend;2009;15;862.0;776.0
9538;Carrousels;Slibontwatering: geen voorz./onbekend;2010;15;862.0;776.0
9539;Carrousels;Slibontwatering: geen voorz./onbekend;2011;13;618.0;556.0
9540;Carrousels;Slibontwatering: geen voorz./onbekend;2012;14;730.0;657.0
9541;Carrousels;Slibontwatering: geen voorz./onbekend;2013;16;806.0;725.0
9542;Carrousels;Slibontwatering in droogbedden;1981;33;1240.0;1116.0
9543;Carrousels;Slibontwatering in droogbedden;1985;36;1340.0;1206.0
9544;Carrousels;Slibontwatering in droogbedden;1990;34;1071.0;964.0
9545;Carrousels;Slibontwatering in droogbedden;1991;33;1031.0;928.0
9546;Carrousels;Slibontwatering in droogbedden;1992;30;958.0;862.0
9547;Carrousels;Slibontwatering in droogbedden;1993;24;804.0;723.0
9548;Carrousels;Slibontwatering in droogbedden;1994;22;639.0;575.0
9549;Carrousels;Slibontwatering in droogbedden;1995;20;619.0;557.0
9550;Carrousels;Slibontwatering in droogbedden;1996;18;467.0;420.0
9551;Carrousels;Slibontwatering in droogbedden;1997;16;359.0;323.0
9552;Carrousels;Slibontwatering in droogbedden;1998;7;211.0;189.0
9553;Carrousels;Slibontwatering in droogbedden;1999;7;561.0;504.0
9554;Carrousels;Slibontwatering in droogbedden;2000;3;46.0;41.0
9555;Carrousels;Slibontwatering in droogbedden;2001;3;46.0;41.0
9556;Carrousels;Slibontwatering in droogbedden;2002;3;46.0;41.0
9557;Carrousels;Slibontwatering in droogbedden;2003;3;46.0;41.0
9558;Carrousels;Slibontwatering in droogbedden;2004;3;46.0;41.0
9559;Carrousels;Slibontwatering in droogbedden;2005;3;46.0;41.0
9560;Carrousels;Slibontwatering in droogbedden;2006;3;46.0;41.0
9561;Carrousels;Slibontwatering in droogbedden;2007;2;34.0;31.0
9562;Carrousels;Slibontwatering in droogbedden;2008;2;34.0;31.0
9563;Carrousels;Slibontwatering in droogbedden;2009;1;24.0;22.0
9564;Carrousels;Slibontwatering in droogbedden;2010;1;24.0;22.0
9565;Carrousels;Slibontwatering in droogbedden;2011;0;0.0;0.0
9566;Carrousels;Slibontwatering in droogbedden;2012;0;0.0;0.0
9567;Carrousels;Slibontwatering in droogbedden;2013;0;0.0;0.0
9568;Carrousels;Slibontwatering in lagunes;1981;16;766.0;689.0
9569;Carrousels;Slibontwatering in lagunes;1985;18;871.0;783.0
9570;Carrousels;Slibontwatering in lagunes;1990;20;900.0;810.0
9571;Carrousels;Slibontwatering in lagunes;1991;20;900.0;810.0
9572;Carrousels;Slibontwatering in lagunes;1992;14;669.0;602.0
9573;Carrousels;Slibontwatering in lagunes;1993;14;669.0;602.0
9574;Carrousels;Slibontwatering in lagunes;1994;13;544.0;490.0
9575;Carrousels;Slibontwatering in lagunes;1995;10;375.0;337.0
9576;Carrousels;Slibontwatering in lagunes;1996;9;255.0;229.0
9577;Carrousels;Slibontwatering in lagunes;1997;9;255.0;229.0
9578;Carrousels;Slibontwatering in lagunes;1998;9;305.0;274.0
9579;Carrousels;Slibontwatering in lagunes;1999;7;193.0;173.0
9580;Carrousels;Slibontwatering in lagunes;2000;6;163.0;146.0
9581;Carrousels;Slibontwatering in lagunes;2001;6;163.0;146.0
9582;Carrousels;Slibontwatering in lagunes;2002;5;146.0;131.0
9583;Carrousels;Slibontwatering in lagunes;2003;5;146.0;131.0
9584;Carrousels;Slibontwatering in lagunes;2004;5;146.0;131.0
9585;Carrousels;Slibontwatering in lagunes;2005;4;71.0;63.0
9586;Carrousels;Slibontwatering in lagunes;2006;3;63.0;56.0
9587;Carrousels;Slibontwatering in lagunes;2007;3;61.0;54.0
9588;Carrousels;Slibontwatering in lagunes;2008;3;61.0;54.0
9589;Carrousels;Slibontwatering in lagunes;2009;3;61.0;54.0
9590;Carrousels;Slibontwatering in lagunes;2010;3;61.0;54.0
9591;Carrousels;Slibontwatering in lagunes;2011;2;51.0;45.0
9592;Carrousels;Slibontwatering in lagunes;2012;2;51.0;45.0
9593;Carrousels;Slibontwatering in lagunes;2013;1;38.0;34.0
9594;Carrousels;Geen ontwatering: natte afvoer;1981;39;1579.0;1421.0
9595;Carrousels;Geen ontwatering: natte afvoer;1985;46;1707.0;1536.0
9596;Carrousels;Geen ontwatering: natte afvoer;1990;58;2394.0;2154.0
9597;Carrousels;Geen ontwatering: natte afvoer;1991;58;2394.0;2154.0
9598;Carrousels;Geen ontwatering: natte afvoer;1992;54;2094.0;1884.0
9599;Carrousels;Geen ontwatering: natte afvoer;1993;56;2166.0;1950.0
9600;Carrousels;Geen ontwatering: natte afvoer;1994;58;2338.0;2104.0
9601;Carrousels;Geen ontwatering: natte afvoer;1995;65;2492.0;2242.0
9602;Carrousels;Geen ontwatering: natte afvoer;1996;65;2417.0;2176.0
9603;Carrousels;Geen ontwatering: natte afvoer;1997;66;2448.0;2203.0
9604;Carrousels;Geen ontwatering: natte afvoer;1998;72;3106.0;2795.0
9605;Carrousels;Geen ontwatering: natte afvoer;1999;69;3036.0;2732.0
9606;Carrousels;Geen ontwatering: natte afvoer;2000;72;3090.0;2781.0
9607;Carrousels;Geen ontwatering: natte afvoer;2001;71;3020.0;2718.0
9608;Carrousels;Geen ontwatering: natte afvoer;2002;73;3113.0;2802.0
9609;Carrousels;Geen ontwatering: natte afvoer;2003;72;2819.0;2537.0
9610;Carrousels;Geen ontwatering: natte afvoer;2004;79;3314.0;2982.0
9611;Carrousels;Geen ontwatering: natte afvoer;2005;69;2681.0;2413.0
9612;Carrousels;Geen ontwatering: natte afvoer;2006;65;2573.0;2316.0
9613;Carrousels;Geen ontwatering: natte afvoer;2007;61;2524.0;2272.0
9614;Carrousels;Geen ontwatering: natte afvoer;2008;61;2524.0;2272.0
9615;Carrousels;Geen ontwatering: natte afvoer;2009;59;2458.0;2213.0
9616;Carrousels;Geen ontwatering: natte afvoer;2010;58;2424.0;2182.0
9617;Carrousels;Geen ontwatering: natte afvoer;2011;63;2761.0;2485.0
9618;Carrousels;Geen ontwatering: natte afvoer;2012;62;2754.0;2478.0
9619;Carrousels;Geen ontwatering: natte afvoer;2013;62;2754.0;2478.0
9620;Carrousels;Slibontwatering met vacuümfilters;1981;0;0.0;0.0
9621;Carrousels;Slibontwatering met vacuümfilters;1985;0;0.0;0.0
9622;Carrousels;Slibontwatering met vacuümfilters;1990;0;0.0;0.0
9623;Carrousels;Slibontwatering met vacuümfilters;1991;0;0.0;0.0
9624;Carrousels;Slibontwatering met vacuümfilters;1992;0;0.0;0.0
9625;Carrousels;Slibontwatering met vacuümfilters;1993;0;0.0;0.0
9626;Carrousels;Slibontwatering met vacuümfilters;1994;0;0.0;0.0
9627;Carrousels;Slibontwatering met vacuümfilters;1995;0;0.0;0.0
9628;Carrousels;Slibontwatering met vacuümfilters;1996;0;0.0;0.0
9629;Carrousels;Slibontwatering met vacuümfilters;1997;0;0.0;0.0
9630;Carrousels;Slibontwatering met vacuümfilters;1998;0;0.0;0.0
9631;Carrousels;Slibontwatering met vacuümfilters;1999;0;0.0;0.0
9632;Carrousels;Slibontwatering met vacuümfilters;2000;0;0.0;0.0
9633;Carrousels;Slibontwatering met vacuümfilters;2001;0;0.0;0.0
9634;Carrousels;Slibontwatering met vacuümfilters;2002;0;0.0;0.0
9635;Carrousels;Slibontwatering met vacuümfilters;2003;0;0.0;0.0
9636;Carrousels;Slibontwatering met vacuümfilters;2004;0;0.0;0.0
9637;Carrousels;Slibontwatering met vacuümfilters;2005;0;0.0;0.0
9638;Carrousels;Slibontwatering met vacuümfilters;2006;0;0.0;0.0
9639;Carrousels;Slibontwatering met vacuümfilters;2007;0;0.0;0.0
9640;Carrousels;Slibontwatering met vacuümfilters;2008;0;0.0;0.0
9641;Carrousels;Slibontwatering met vacuümfilters;2009;0;0.0;0.0
9642;Carrousels;Slibontwatering met vacuümfilters;2010;0;0.0;0.0
9643;Carrousels;Slibontwatering met vacuümfilters;2011;0;0.0;0.0
9644;Carrousels;Slibontwatering met vacuümfilters;2012;0;0.0;0.0
9645;Carrousels;Slibontwatering met vacuümfilters;2013;0;0.0;0.0
9646;Carrousels;Slibontwatering met zeefbandpersen;1981;21;1261.0;1135.0
9647;Carrousels;Slibontwatering met zeefbandpersen;1985;23;1863.0;1676.0
9648;Carrousels;Slibontwatering met zeefbandpersen;1990;25;1951.0;1756.0
9649;Carrousels;Slibontwatering met zeefbandpersen;1991;25;1951.0;1756.0
9650;Carrousels;Slibontwatering met zeefbandpersen;1992;28;2153.0;1938.0
9651;Carrousels;Slibontwatering met zeefbandpersen;1993;26;2043.0;1839.0
9652;Carrousels;Slibontwatering met zeefbandpersen;1994;25;1923.0;1731.0
9653;Carrousels;Slibontwatering met zeefbandpersen;1995;26;2033.0;1830.0
9654;Carrousels;Slibontwatering met zeefbandpersen;1996;29;2093.0;1884.0
9655;Carrousels;Slibontwatering met zeefbandpersen;1997;27;1865.0;1679.0
9656;Carrousels;Slibontwatering met zeefbandpersen;1998;22;1497.0;1347.0
9657;Carrousels;Slibontwatering met zeefbandpersen;1999;22;1517.0;1365.0
9658;Carrousels;Slibontwatering met zeefbandpersen;2000;24;1292.0;1163.0
9659;Carrousels;Slibontwatering met zeefbandpersen;2001;24;1292.0;1163.0
9660;Carrousels;Slibontwatering met zeefbandpersen;2002;23;1249.0;1124.0
9661;Carrousels;Slibontwatering met zeefbandpersen;2003;22;1226.0;1103.0
9662;Carrousels;Slibontwatering met zeefbandpersen;2004;21;1189.0;1070.0
9663;Carrousels;Slibontwatering met zeefbandpersen;2005;19;979.0;881.0
9664;Carrousels;Slibontwatering met zeefbandpersen;2006;19;979.0;881.0
9665;Carrousels;Slibontwatering met zeefbandpersen;2007;18;916.0;824.0
9666;Carrousels;Slibontwatering met zeefbandpersen;2008;20;1040.0;936.0
9667;Carrousels;Slibontwatering met zeefbandpersen;2009;19;1015.0;913.0
9668;Carrousels;Slibontwatering met zeefbandpersen;2010;19;1015.0;913.0
9669;Carrousels;Slibontwatering met zeefbandpersen;2011;18;1008.0;907.0
9670;Carrousels;Slibontwatering met zeefbandpersen;2012;17;903.0;813.0
