ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
345;Noord-Overijssel (CR);2011;158.0;79.0;13.0;50.0;1.0;2.0;0.0;0.0;2.0;11.0;1.0;0.0;80.0;27.0;0.0;0.0;33.0;4.0;9.0;6.0;1.0;445.0;221.0;37.0;139.0;3.0;5.0;0.0;0.0;5.0;32.0;2.0;0.0;223.0;75.0;0.0;0.0;93.0;10.0;26.0;17.0;2.0
346;Noord-Overijssel (CR);2012;162.0;83.0;14.0;53.0;1.0;2.0;0.0;0.0;2.0;11.0;1.0;0.0;80.0;27.0;0.0;0.0;33.0;4.0;9.0;6.0;1.0;453.0;231.0;39.0;148.0;3.0;5.0;0.0;0.0;5.0;30.0;2.0;0.0;222.0;76.0;0.0;0.0;93.0;11.0;25.0;17.0;1.0
347;Noord-Overijssel (CR);2013;163.0;84.0;14.0;54.0;1.0;2.0;0.0;0.0;2.0;10.0;1.0;0.0;79.0;28.0;0.0;0.0;32.0;4.0;9.0;5.0;1.0;453.0;234.0;39.0;151.0;3.0;5.0;0.0;0.0;5.0;29.0;2.0;0.0;219.0;77.0;0.0;0.0;89.0;10.0;26.0;15.0;2.0
348;Noord-Overijssel (CR);2014;163.0;86.0;14.0;56.0;1.0;2.0;0.0;0.0;2.0;10.0;1.0;0.0;78.0;29.0;0.0;0.0;31.0;4.0;7.0;6.0;1.0;453.0;238.0;40.0;155.0;3.0;5.0;0.0;0.0;4.0;28.0;2.0;0.0;215.0;80.0;0.0;0.0;86.0;11.0;20.0;17.0;2.0
349;Noord-Overijssel (CR);2015;173.0;92.0;16.0;60.0;1.0;2.0;0.0;0.0;2.0;10.0;1.0;0.0;82.0;30.0;;;32.0;4.0;8.0;6.0;1.0;479.0;253.0;43.0;166.0;3.0;6.0;0.0;0.0;6.0;28.0;2.0;0.0;226.0;84.0;;;89.0;11.0;23.0;18.0;1.0
350;Noord-Overijssel (CR);2016;180.0;95.0;16.0;62.0;1.0;3.0;0.0;0.0;2.0;11.0;1.0;0.0;84.0;30.0;;;32.0;4.0;10.0;7.0;0.0;493.0;262.0;43.0;171.0;3.0;7.0;0.0;0.0;6.0;30.0;2.0;0.0;231.0;84.0;;;88.0;12.0;27.0;19.0;1.0
351;Zuidwest-Overijssel (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Zuidwest-Overijssel (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Zuidwest-Overijssel (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Zuidwest-Overijssel (CR);2007;60.0;28.0;4.0;19.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;31.0;10.0;;;15.0;;3.0;3.0;;395.0;187.0;26.0;128.0;3.0;1.0;0.0;1.0;0.0;28.0;0.0;0.0;208.0;66.0;;;102.0;;22.0;18.0;
355;Zuidwest-Overijssel (CR);2008;63.0;29.0;4.0;20.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;33.0;10.0;0.0;0.0;16.0;0.0;4.0;3.0;0.0;413.0;194.0;27.0;134.0;3.0;1.0;2.0;0.0;0.0;28.0;0.0;0.0;219.0;67.0;0.0;0.0;105.0;3.0;24.0;18.0;2.0
356;Zuidwest-Overijssel (CR);2009;64.0;31.0;4.0;21.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;33.0;11.0;0.0;0.0;16.0;0.0;3.0;3.0;0.0;423.0;203.0;29.0;140.0;2.0;1.0;1.0;1.0;0.0;28.0;0.0;0.0;220.0;69.0;0.0;0.0;104.0;3.0;23.0;18.0;3.0
357;Zuidwest-Overijssel (CR);2010;62.0;30.0;5.0;22.0;0.0;0.0;0.0;-2.0;0.0;4.0;0.0;0.0;32.0;11.0;0.0;0.0;15.0;0.0;3.0;3.0;0.0;406.0;195.0;31.0;144.0;2.0;1.0;2.0;-15.0;0.0;29.0;0.0;0.0;211.0;71.0;0.0;0.0;99.0;3.0;18.0;17.0;2.0
358;Zuidwest-Overijssel (CR);2011;66.0;33.0;5.0;23.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;33.0;11.0;0.0;0.0;15.0;0.0;3.0;2.0;0.0;432.0;217.0;32.0;150.0;2.0;1.0;2.0;0.0;0.0;29.0;1.0;0.0;214.0;75.0;0.0;0.0;100.0;2.0;18.0;16.0;2.0
359;Zuidwest-Overijssel (CR);2012;71.0;35.0;5.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;35.0;12.0;0.0;0.0;15.0;0.0;5.0;3.0;0.0;463.0;231.0;36.0;158.0;2.0;2.0;2.0;0.0;0.0;30.0;1.0;0.0;232.0;79.0;0.0;0.0;100.0;3.0;31.0;18.0;3.0
360;Zuidwest-Overijssel (CR);2013;70.0;36.0;5.0;25.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;33.0;13.0;0.0;0.0;14.0;0.0;3.0;2.0;0.0;455.0;237.0;36.0;165.0;2.0;2.0;2.0;0.0;0.0;29.0;1.0;0.0;218.0;82.0;0.0;0.0;94.0;3.0;22.0;15.0;3.0
361;Zuidwest-Overijssel (CR);2014;69.0;37.0;6.0;26.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;32.0;13.0;0.0;0.0;13.0;0.0;3.0;3.0;0.0;455.0;245.0;36.0;170.0;2.0;2.0;2.0;0.0;1.0;30.0;1.0;0.0;210.0;83.0;0.0;0.0;88.0;2.0;18.0;17.0;3.0
362;Zuidwest-Overijssel (CR);2015;73.0;39.0;6.0;28.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;33.0;13.0;;;14.0;0.0;3.0;3.0;0.0;475.0;257.0;38.0;181.0;2.0;3.0;2.0;0.0;1.0;29.0;1.0;0.0;218.0;84.0;;;91.0;3.0;21.0;17.0;2.0
363;Zuidwest-Overijssel (CR);2016;73.0;41.0;6.0;29.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;32.0;13.0;;;14.0;0.0;2.0;3.0;0.0;475.0;267.0;41.0;189.0;2.0;3.0;2.0;0.0;1.0;28.0;2.0;0.0;208.0;83.0;;;89.0;3.0;13.0;19.0;2.0
364;Twente (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Twente (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Twente (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Twente (CR);2007;251.0;114.0;18.0;79.0;3.0;2.0;0.0;0.0;0.0;11.0;1.0;0.0;138.0;44.0;;;64.0;;19.0;10.0;;406.0;184.0;29.0;127.0;4.0;3.0;0.0;0.0;1.0;18.0;1.0;0.0;223.0;72.0;;;104.0;;30.0;17.0;
368;Twente (CR);2008;266.0;114.0;19.0;82.0;3.0;2.0;0.0;0.0;0.0;7.0;1.0;0.0;152.0;50.0;0.0;0.0;66.0;3.0;21.0;10.0;1.0;430.0;184.0;30.0;133.0;5.0;3.0;0.0;0.0;1.0;12.0;1.0;0.0;246.0;81.0;0.0;0.0;106.0;5.0;34.0;17.0;2.0
369;Twente (CR);2009;269.0;123.0;21.0;87.0;3.0;2.0;0.0;0.0;0.0;9.0;1.0;0.0;146.0;49.0;0.0;0.0;66.0;3.0;16.0;11.0;1.0;433.0;198.0;34.0;139.0;5.0;3.0;0.0;0.0;1.0;15.0;1.0;0.0;235.0;79.0;0.0;0.0;107.0;5.0;25.0;17.0;2.0
370;Twente (CR);2010;276.0;126.0;22.0;90.0;3.0;2.0;0.0;-3.0;0.0;9.0;1.0;0.0;150.0;51.0;0.0;0.0;66.0;3.0;18.0;11.0;2.0;443.0;202.0;36.0;145.0;5.0;3.0;1.0;-4.0;1.0;15.0;1.0;0.0;241.0;82.0;0.0;0.0;106.0;5.0;28.0;17.0;3.0
371;Twente (CR);2011;279.0;130.0;23.0;92.0;3.0;2.0;0.0;0.0;1.0;9.0;1.0;0.0;148.0;53.0;0.0;0.0;66.0;3.0;15.0;11.0;1.0;445.0;208.0;36.0;147.0;5.0;3.0;1.0;0.0;1.0;14.0;1.0;0.0;237.0;84.0;0.0;0.0;105.0;5.0;24.0;17.0;2.0
372;Twente (CR);2012;284.0;137.0;23.0;97.0;3.0;3.0;1.0;0.0;1.0;9.0;1.0;0.0;147.0;55.0;0.0;0.0;64.0;3.0;13.0;10.0;1.0;453.0;218.0;36.0;156.0;5.0;4.0;1.0;0.0;1.0;15.0;1.0;0.0;235.0;88.0;0.0;0.0;103.0;5.0;21.0;17.0;2.0
373;Twente (CR);2013;289.0;142.0;24.0;101.0;3.0;2.0;1.0;0.0;1.0;10.0;1.0;0.0;147.0;58.0;0.0;0.0;63.0;3.0;12.0;10.0;1.0;461.0;226.0;38.0;161.0;5.0;4.0;1.0;0.0;1.0;15.0;1.0;0.0;235.0;92.0;0.0;0.0;101.0;5.0;19.0;16.0;2.0
374;Twente (CR);2014;293.0;147.0;25.0;106.0;3.0;3.0;1.0;0.0;1.0;9.0;1.0;0.0;146.0;57.0;0.0;0.0;62.0;3.0;11.0;11.0;1.0;468.0;235.0;40.0;169.0;5.0;4.0;1.0;0.0;1.0;14.0;1.0;0.0;233.0;91.0;0.0;0.0;99.0;5.0;18.0;17.0;2.0
375;Twente (CR);2015;304.0;153.0;26.0;110.0;3.0;3.0;1.0;0.0;1.0;10.0;1.0;0.0;151.0;61.0;;;62.0;4.0;12.0;11.0;1.0;485.0;245.0;42.0;175.0;5.0;4.0;1.0;0.0;1.0;15.0;1.0;0.0;241.0;98.0;;;98.0;6.0;18.0;18.0;2.0
376;Twente (CR);2016;310.0;158.0;27.0;113.0;3.0;3.0;1.0;0.0;1.0;9.0;1.0;0.0;152.0;63.0;;;60.0;4.0;13.0;13.0;1.0;495.0;252.0;43.0;181.0;5.0;5.0;1.0;0.0;1.0;15.0;1.0;0.0;243.0;100.0;;;95.0;6.0;20.0;20.0;1.0
377;Veluwe (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Veluwe (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Veluwe (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Veluwe (CR);2007;252.0;122.0;18.0;81.0;3.0;5.0;0.0;0.0;3.0;11.0;1.0;0.0;130.0;40.0;;;59.0;;21.0;10.0;;389.0;188.0;27.0;126.0;4.0;8.0;0.0;1.0;5.0;16.0;2.0;0.0;201.0;62.0;;;91.0;;33.0;16.0;
381;Veluwe (CR);2008;273.0;129.0;19.0;86.0;3.0;5.0;0.0;0.0;3.0;12.0;1.0;0.0;145.0;44.0;0.0;0.0;58.0;8.0;22.0;11.0;1.0;421.0;198.0;30.0;132.0;4.0;8.0;0.0;0.0;5.0;18.0;1.0;0.0;223.0;68.0;0.0;0.0;90.0;12.0;34.0;16.0;2.0
382;Veluwe (CR);2009;274.0;133.0;20.0;91.0;3.0;5.0;0.0;0.0;3.0;11.0;1.0;0.0;141.0;46.0;0.0;0.0;60.0;7.0;16.0;11.0;1.0;421.0;205.0;30.0;140.0;4.0;8.0;1.0;0.0;5.0;16.0;1.0;0.0;217.0;71.0;0.0;0.0;92.0;11.0;25.0;17.0;1.0
383;Veluwe (CR);2010;282.0;138.0;21.0;94.0;3.0;6.0;1.0;0.0;3.0;11.0;1.0;0.0;144.0;47.0;0.0;0.0;59.0;7.0;18.0;11.0;1.0;431.0;212.0;31.0;143.0;4.0;9.0;1.0;0.0;5.0;17.0;1.0;0.0;220.0;72.0;0.0;0.0;90.0;11.0;28.0;17.0;1.0
384;Veluwe (CR);2011;288.0;144.0;21.0;99.0;3.0;5.0;1.0;0.0;3.0;11.0;1.0;0.0;144.0;49.0;0.0;0.0;59.0;7.0;17.0;11.0;1.0;439.0;219.0;33.0;151.0;4.0;8.0;1.0;0.0;5.0;17.0;1.0;0.0;219.0;74.0;0.0;0.0;90.0;11.0;27.0;16.0;2.0
385;Veluwe (CR);2012;296.0;151.0;23.0;105.0;3.0;6.0;1.0;0.0;3.0;10.0;1.0;0.0;145.0;50.0;0.0;0.0;59.0;8.0;16.0;11.0;1.0;450.0;230.0;35.0;159.0;4.0;9.0;1.0;0.0;5.0;16.0;1.0;0.0;220.0;76.0;0.0;0.0;89.0;12.0;24.0;16.0;2.0
386;Veluwe (CR);2013;300.0;158.0;24.0;107.0;3.0;6.0;1.0;0.0;4.0;12.0;2.0;0.0;142.0;51.0;0.0;0.0;59.0;8.0;13.0;10.0;1.0;454.0;239.0;36.0;162.0;4.0;9.0;1.0;0.0;6.0;19.0;3.0;0.0;215.0;78.0;0.0;0.0;89.0;13.0;19.0;14.0;2.0
387;Veluwe (CR);2014;322.0;177.0;24.0;110.0;3.0;6.0;1.0;0.0;4.0;11.0;18.0;0.0;146.0;52.0;0.0;0.0;58.0;8.0;15.0;11.0;1.0;486.0;266.0;37.0;166.0;4.0;9.0;1.0;0.0;5.0;16.0;27.0;0.0;220.0;79.0;0.0;0.0;87.0;12.0;23.0;17.0;2.0
388;Veluwe (CR);2015;330.0;182.0;24.0;115.0;3.0;6.0;1.0;0.0;4.0;10.0;19.0;0.0;148.0;53.0;;;58.0;9.0;16.0;11.0;1.0;495.0;273.0;37.0;172.0;4.0;10.0;1.0;0.0;5.0;15.0;28.0;0.0;221.0;79.0;;;87.0;13.0;25.0;17.0;1.0
389;Veluwe (CR);2016;355.0;205.0;26.0;119.0;2.0;7.0;0.0;0.0;4.0;10.0;37.0;0.0;150.0;54.0;;;56.0;9.0;18.0;12.0;1.0;528.0;305.0;38.0;177.0;3.0;10.0;0.0;0.0;5.0;15.0;55.0;0.0;223.0;80.0;;;84.0;13.0;27.0;18.0;1.0
390;Achterhoek (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Achterhoek (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Achterhoek (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Achterhoek (CR);2007;147.0;57.0;7.0;41.0;1.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;90.0;31.0;;;39.0;;13.0;7.0;;367.0;142.0;17.0;101.0;3.0;6.0;0.0;1.0;1.0;13.0;0.0;0.0;225.0;78.0;;;97.0;;33.0;16.0;
394;Achterhoek (CR);2008;157.0;61.0;7.0;44.0;1.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;97.0;33.0;0.0;0.0;40.0;2.0;15.0;7.0;1.0;392.0;151.0;18.0;108.0;3.0;7.0;0.0;0.0;1.0;14.0;0.0;0.0;240.0;81.0;0.0;0.0;99.0;6.0;36.0;16.0;1.0
395;Achterhoek (CR);2009;161.0;65.0;8.0;46.0;1.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;96.0;35.0;0.0;0.0;38.0;2.0;13.0;7.0;1.0;400.0;161.0;20.0;116.0;3.0;6.0;1.0;0.0;1.0;14.0;0.0;0.0;239.0;87.0;0.0;0.0;96.0;6.0;33.0;17.0;2.0
396;Achterhoek (CR);2010;165.0;67.0;8.0;48.0;1.0;3.0;1.0;0.0;0.0;6.0;0.0;0.0;97.0;36.0;0.0;0.0;40.0;2.0;11.0;7.0;1.0;410.0;168.0;21.0;121.0;3.0;7.0;1.0;0.0;1.0;14.0;0.0;0.0;242.0;91.0;0.0;0.0;99.0;6.0;28.0;17.0;2.0
397;Achterhoek (CR);2011;169.0;71.0;9.0;51.0;1.0;3.0;1.0;0.0;0.0;6.0;0.0;0.0;98.0;38.0;0.0;0.0;39.0;2.0;11.0;7.0;1.0;421.0;177.0;23.0;127.0;3.0;7.0;1.0;0.0;1.0;14.0;0.0;0.0;244.0;95.0;0.0;0.0;98.0;6.0;27.0;17.0;2.0
398;Achterhoek (CR);2012;166.0;74.0;10.0;53.0;1.0;3.0;1.0;0.0;0.0;6.0;0.0;0.0;92.0;39.0;0.0;0.0;36.0;2.0;8.0;7.0;1.0;414.0;185.0;24.0;132.0;3.0;8.0;2.0;0.0;1.0;14.0;0.0;0.0;230.0;97.0;0.0;0.0;89.0;6.0;19.0;16.0;2.0
399;Achterhoek (CR);2013;166.0;78.0;10.0;57.0;1.0;3.0;1.0;0.0;0.0;5.0;0.0;0.0;88.0;40.0;0.0;0.0;33.0;3.0;6.0;6.0;1.0;415.0;195.0;25.0;141.0;3.0;9.0;2.0;0.0;1.0;14.0;0.0;0.0;220.0;99.0;0.0;0.0;82.0;6.0;16.0;15.0;2.0
400;Achterhoek (CR);2014;170.0;80.0;10.0;58.0;1.0;3.0;1.0;0.0;0.0;5.0;0.0;0.0;90.0;41.0;0.0;0.0;33.0;2.0;7.0;7.0;1.0;425.0;199.0;25.0;145.0;3.0;8.0;2.0;0.0;1.0;14.0;1.0;0.0;226.0;102.0;0.0;0.0;82.0;6.0;17.0;17.0;2.0
401;Achterhoek (CR);2015;176.0;85.0;11.0;60.0;1.0;3.0;1.0;0.0;0.0;6.0;3.0;0.0;91.0;42.0;;;32.0;3.0;7.0;7.0;1.0;441.0;212.0;27.0;150.0;3.0;9.0;1.0;0.0;1.0;14.0;7.0;0.0;229.0;105.0;;;80.0;7.0;17.0;18.0;2.0
402;Achterhoek (CR);2016;178.0;85.0;11.0;60.0;1.0;4.0;1.0;0.0;0.0;6.0;2.0;0.0;93.0;43.0;;;31.0;3.0;7.0;8.0;1.0;446.0;213.0;27.0;151.0;3.0;9.0;3.0;0.0;1.0;14.0;5.0;0.0;233.0;109.0;;;79.0;7.0;17.0;20.0;2.0
403;Arnhem/Nijmegen (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Arnhem/Nijmegen (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;Arnhem/Nijmegen (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Arnhem/Nijmegen (CR);2007;291.0;170.0;40.0;109.0;3.0;1.0;0.0;0.0;0.0;17.0;1.0;0.0;121.0;42.0;;;46.0;;22.0;11.0;;418.0;244.0;57.0;156.0;5.0;2.0;0.0;0.0;0.0;24.0;1.0;0.0;174.0;60.0;;;65.0;;32.0;16.0;
407;Arnhem/Nijmegen (CR);2008;307.0;173.0;27.0;122.0;3.0;2.0;0.0;0.0;0.0;18.0;1.0;0.0;134.0;48.0;0.0;0.0;47.0;2.0;25.0;12.0;0.0;438.0;247.0;39.0;175.0;5.0;2.0;0.0;0.0;0.0;25.0;1.0;0.0;191.0;69.0;0.0;0.0;67.0;2.0;35.0;17.0;1.0
408;Arnhem/Nijmegen (CR);2009;318.0;187.0;29.0;133.0;4.0;2.0;0.0;0.0;0.0;17.0;1.0;0.0;131.0;50.0;0.0;0.0;48.0;1.0;19.0;12.0;0.0;452.0;265.0;42.0;190.0;5.0;2.0;0.0;0.0;0.0;25.0;1.0;0.0;186.0;71.0;0.0;0.0;68.0;2.0;27.0;17.0;1.0
409;Arnhem/Nijmegen (CR);2010;323.0;191.0;31.0;135.0;4.0;2.0;0.0;0.0;0.0;18.0;1.0;0.0;132.0;49.0;2.0;0.0;49.0;2.0;18.0;12.0;1.0;456.0;270.0;43.0;191.0;5.0;2.0;0.0;0.0;0.0;26.0;1.0;0.0;187.0;69.0;3.0;0.0;69.0;2.0;26.0;16.0;1.0
410;Arnhem/Nijmegen (CR);2011;335.0;196.0;32.0;137.0;4.0;2.0;0.0;0.0;0.0;20.0;1.0;0.0;139.0;53.0;2.0;0.0;52.0;1.0;18.0;12.0;1.0;471.0;276.0;45.0;193.0;5.0;2.0;0.0;0.0;0.0;29.0;1.0;0.0;195.0;75.0;3.0;0.0;73.0;2.0;25.0;16.0;1.0
411;Arnhem/Nijmegen (CR);2012;338.0;203.0;33.0;144.0;3.0;2.0;0.0;0.0;0.0;20.0;1.0;0.0;134.0;55.0;3.0;0.0;50.0;2.0;13.0;12.0;1.0;473.0;285.0;46.0;202.0;5.0;2.0;0.0;0.0;0.0;28.0;2.0;0.0;188.0;77.0;4.0;0.0;70.0;2.0;18.0;17.0;1.0
412;Arnhem/Nijmegen (CR);2013;346.0;211.0;34.0;150.0;3.0;2.0;0.0;0.0;0.0;21.0;1.0;0.0;134.0;57.0;3.0;0.0;51.0;2.0;11.0;11.0;1.0;482.0;295.0;47.0;209.0;5.0;3.0;1.0;0.0;0.0;30.0;1.0;0.0;188.0;79.0;4.0;0.0;71.0;2.0;16.0;15.0;1.0
413;Arnhem/Nijmegen (CR);2014;359.0;218.0;34.0;151.0;3.0;2.0;0.0;0.0;0.0;24.0;4.0;0.0;141.0;59.0;3.0;0.0;52.0;1.0;13.0;12.0;1.0;500.0;304.0;47.0;210.0;5.0;3.0;1.0;0.0;0.0;33.0;6.0;0.0;196.0;82.0;4.0;0.0;72.0;2.0;17.0;17.0;1.0
414;Arnhem/Nijmegen (CR);2015;374.0;226.0;29.0;160.0;3.0;2.0;1.0;0.0;0.0;25.0;6.0;0.0;147.0;65.0;;;52.0;2.0;16.0;12.0;1.0;517.0;313.0;40.0;222.0;5.0;3.0;1.0;0.0;0.0;34.0;9.0;0.0;204.0;90.0;;;71.0;3.0;22.0;17.0;1.0
415;Arnhem/Nijmegen (CR);2016;391.0;242.0;25.0;175.0;3.0;2.0;1.0;0.0;0.0;24.0;12.0;0.0;148.0;66.0;;;51.0;2.0;15.0;13.0;1.0;538.0;334.0;34.0;241.0;5.0;3.0;1.0;0.0;0.0;33.0;16.0;0.0;205.0;91.0;;;70.0;3.0;21.0;19.0;1.0
416;Zuidwest-Gelderland (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;Zuidwest-Gelderland (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;Zuidwest-Gelderland (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;Zuidwest-Gelderland (CR);2007;73.0;35.0;5.0;26.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;38.0;18.0;;;8.0;;8.0;4.0;;312.0;150.0;21.0;113.0;4.0;3.0;0.0;0.0;0.0;9.0;0.0;0.0;161.0;75.0;;;34.0;;35.0;17.0;
420;Zuidwest-Gelderland (CR);2008;72.0;37.0;5.0;28.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;35.0;19.0;0.0;0.0;2.0;2.0;9.0;4.0;0.0;310.0;159.0;23.0;118.0;4.0;3.0;0.0;0.0;0.0;9.0;0.0;0.0;151.0;80.0;0.0;0.0;7.0;7.0;38.0;18.0;1.0
421;Zuidwest-Gelderland (CR);2009;76.0;39.0;6.0;29.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;36.0;21.0;0.0;0.0;2.0;2.0;8.0;4.0;0.0;324.0;169.0;24.0;125.0;4.0;3.0;3.0;0.0;0.0;10.0;0.0;0.0;155.0;88.0;0.0;0.0;7.0;9.0;33.0;18.0;1.0
422;Zuidwest-Gelderland (CR);2010;77.0;42.0;6.0;31.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;36.0;20.0;2.0;0.0;2.0;2.0;6.0;4.0;0.0;329.0;177.0;25.0;131.0;5.0;3.0;2.0;0.0;0.0;10.0;0.0;0.0;152.0;86.0;7.0;0.0;7.0;9.0;25.0;17.0;1.0
423;Zuidwest-Gelderland (CR);2011;81.0;45.0;6.0;32.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;36.0;21.0;2.0;0.0;2.0;2.0;6.0;4.0;0.0;345.0;190.0;27.0;135.0;5.0;3.0;2.0;0.0;0.0;12.0;5.0;0.0;155.0;88.0;7.0;0.0;7.0;10.0;26.0;17.0;1.0
424;Zuidwest-Gelderland (CR);2012;86.0;49.0;6.0;34.0;1.0;1.0;1.0;0.0;0.0;3.0;4.0;0.0;36.0;22.0;2.0;0.0;0.0;3.0;6.0;4.0;0.0;363.0;210.0;27.0;143.0;5.0;3.0;2.0;0.0;0.0;14.0;16.0;0.0;154.0;92.0;8.0;0.0;0.0;12.0;25.0;17.0;1.0
425;Zuidwest-Gelderland (CR);2013;91.0;55.0;7.0;36.0;1.0;1.0;1.0;0.0;0.0;3.0;7.0;0.0;36.0;22.0;2.0;0.0;0.0;2.0;5.0;4.0;0.0;384.0;234.0;29.0;152.0;5.0;4.0;2.0;0.0;0.0;14.0;28.0;0.0;150.0;95.0;8.0;0.0;0.0;9.0;22.0;15.0;1.0
426;Zuidwest-Gelderland (CR);2014;94.0;57.0;8.0;39.0;1.0;1.0;1.0;0.0;0.0;3.0;5.0;0.0;37.0;23.0;2.0;0.0;0.0;2.0;5.0;4.0;0.0;396.0;241.0;33.0;163.0;5.0;3.0;2.0;0.0;0.0;14.0;21.0;0.0;155.0;98.0;8.0;0.0;0.0;10.0;22.0;17.0;1.0
427;Zuidwest-Gelderland (CR);2015;108.0;69.0;8.0;40.0;1.0;1.0;0.0;0.0;0.0;3.0;15.0;0.0;39.0;26.0;;;0.0;2.0;7.0;4.0;0.0;454.0;290.0;35.0;170.0;5.0;3.0;2.0;0.0;0.0;14.0;62.0;0.0;164.0;108.0;;;0.0;10.0;28.0;17.0;1.0
428;Zuidwest-Gelderland (CR);2016;111.0;72.0;9.0;42.0;1.0;1.0;0.0;0.0;0.0;3.0;15.0;0.0;40.0;26.0;;;0.0;2.0;6.0;5.0;0.0;467.0;301.0;38.0;175.0;5.0;3.0;2.0;0.0;0.0;13.0;64.0;0.0;166.0;110.0;;;0.0;10.0;25.0;20.0;1.0
429;Utrecht (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Utrecht (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Utrecht (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Utrecht (CR);2007;515.0;241.0;37.0;162.0;4.0;3.0;0.0;0.0;0.0;32.0;2.0;0.0;274.0;82.0;;;127.0;;43.0;23.0;;433.0;202.0;31.0;136.0;3.0;3.0;0.0;0.0;0.0;27.0;1.0;0.0;230.0;69.0;;;106.0;;36.0;19.0;
