ID;Geslacht;Leeftijd;Operaties;Perioden;AantalOperaties_1;AantalOperatiesPer10000Inwoners_2;AantalOperaties_3;AantalOperatiesPer10000Inwoners_4;AantalOperaties_5;AantalOperatiesPer10000Inwoners_6
1520;Totaal mannen en vrouwen;20 tot 45 jaar;6;1995;412.0;0.7;400.0;0.7;12.0;0.0
1521;Totaal mannen en vrouwen;20 tot 45 jaar;6;1996;411.0;0.7;401.0;0.7;10.0;0.0
1522;Totaal mannen en vrouwen;20 tot 45 jaar;6;1997;385.0;0.6;374.0;0.6;11.0;0.0
1523;Totaal mannen en vrouwen;20 tot 45 jaar;6;1998;430.0;0.7;424.0;0.7;;
1524;Totaal mannen en vrouwen;20 tot 45 jaar;6;1999;545.0;0.9;538.0;0.9;;
1525;Totaal mannen en vrouwen;20 tot 45 jaar;6;2000;560.0;0.9;551.0;0.9;;
1526;Totaal mannen en vrouwen;20 tot 45 jaar;6;2001;701.0;1.2;697.0;1.2;;
1527;Totaal mannen en vrouwen;20 tot 45 jaar;6;2002;854.0;1.4;845.0;1.4;;
1528;Totaal mannen en vrouwen;20 tot 45 jaar;6;2003;1050.0;1.8;1042.0;1.8;;
1529;Totaal mannen en vrouwen;20 tot 45 jaar;6;2004;1265.0;2.2;1259.0;2.2;;
1530;Totaal mannen en vrouwen;20 tot 45 jaar;6;2005;1640.0;2.9;1632.0;2.8;;
1531;Totaal mannen en vrouwen;20 tot 45 jaar;6;2006;2079.0;3.7;2065.0;3.6;14.0;0.0
1532;Totaal mannen en vrouwen;20 tot 45 jaar;6;2007;2322.0;4.1;2310.0;4.1;12.0;0.0
1533;Totaal mannen en vrouwen;20 tot 45 jaar;6;2008;2756.0;5.0;2744.0;4.9;12.0;0.0
1534;Totaal mannen en vrouwen;20 tot 45 jaar;6;2009;3308.0;6.0;3293.0;6.0;15.0;0.0
1535;Totaal mannen en vrouwen;20 tot 45 jaar;6;2010;3332.0;6.1;3321.0;6.1;11.0;0.0
1536;Totaal mannen en vrouwen;20 tot 45 jaar;7;1995;6072.0;9.9;6072.0;9.9;;
1537;Totaal mannen en vrouwen;20 tot 45 jaar;7;1996;5896.0;9.7;5896.0;9.7;;
1538;Totaal mannen en vrouwen;20 tot 45 jaar;7;1997;5994.0;9.9;5994.0;9.9;;
1539;Totaal mannen en vrouwen;20 tot 45 jaar;7;1998;5775.0;9.6;5775.0;9.6;;
1540;Totaal mannen en vrouwen;20 tot 45 jaar;7;1999;5704.0;9.5;5704.0;9.5;;
1541;Totaal mannen en vrouwen;20 tot 45 jaar;7;2000;5654.0;9.5;5654.0;9.5;;
1542;Totaal mannen en vrouwen;20 tot 45 jaar;7;2001;5404.0;9.1;5404.0;9.1;;
1543;Totaal mannen en vrouwen;20 tot 45 jaar;7;2002;5171.0;8.7;5171.0;8.7;;
1544;Totaal mannen en vrouwen;20 tot 45 jaar;7;2003;5067.0;8.6;5067.0;8.6;;
1545;Totaal mannen en vrouwen;20 tot 45 jaar;7;2004;4689.0;8.1;4689.0;8.1;;
1546;Totaal mannen en vrouwen;20 tot 45 jaar;7;2005;4516.0;7.9;4516.0;7.9;;
1547;Totaal mannen en vrouwen;20 tot 45 jaar;7;2006;3943.0;7.0;3943.0;7.0;;
1548;Totaal mannen en vrouwen;20 tot 45 jaar;7;2007;3587.0;6.4;3587.0;6.4;;
1549;Totaal mannen en vrouwen;20 tot 45 jaar;7;2008;3301.0;5.9;3300.0;5.9;;
1550;Totaal mannen en vrouwen;20 tot 45 jaar;7;2009;3050.0;5.5;3049.0;5.5;;
1551;Totaal mannen en vrouwen;20 tot 45 jaar;7;2010;2677.0;4.9;2677.0;4.9;;
1552;Totaal mannen en vrouwen;20 tot 45 jaar;8;1995;4975.0;8.1;4973.0;8.1;;
1553;Totaal mannen en vrouwen;20 tot 45 jaar;8;1996;5086.0;8.4;5069.0;8.3;17.0;0.0
1554;Totaal mannen en vrouwen;20 tot 45 jaar;8;1997;5187.0;8.6;5153.0;8.5;34.0;0.1
1555;Totaal mannen en vrouwen;20 tot 45 jaar;8;1998;5428.0;9.0;5376.0;8.9;52.0;0.1
1556;Totaal mannen en vrouwen;20 tot 45 jaar;8;1999;5676.0;9.5;5590.0;9.3;86.0;0.1
1557;Totaal mannen en vrouwen;20 tot 45 jaar;8;2000;6053.0;10.1;5915.0;9.9;138.0;0.2
1558;Totaal mannen en vrouwen;20 tot 45 jaar;8;2001;6042.0;10.2;5877.0;9.9;165.0;0.3
1559;Totaal mannen en vrouwen;20 tot 45 jaar;8;2002;6833.0;11.5;6676.0;11.3;157.0;0.3
1560;Totaal mannen en vrouwen;20 tot 45 jaar;8;2003;7204.0;12.3;7008.0;11.9;196.0;0.3
1561;Totaal mannen en vrouwen;20 tot 45 jaar;8;2004;7578.0;13.0;7310.0;12.6;268.0;0.5
1562;Totaal mannen en vrouwen;20 tot 45 jaar;8;2005;7791.0;13.6;7480.0;13.0;311.0;0.5
1563;Totaal mannen en vrouwen;20 tot 45 jaar;8;2006;8208.0;14.5;7859.0;13.9;349.0;0.6
1564;Totaal mannen en vrouwen;20 tot 45 jaar;8;2007;8478.0;15.1;8071.0;14.4;407.0;0.7
1565;Totaal mannen en vrouwen;20 tot 45 jaar;8;2008;8381.0;15.1;7911.0;14.3;470.0;0.8
1566;Totaal mannen en vrouwen;20 tot 45 jaar;8;2009;8649.0;15.7;8111.0;14.7;538.0;1.0
1567;Totaal mannen en vrouwen;20 tot 45 jaar;8;2010;8603.0;15.7;7971.0;14.6;632.0;1.2
1568;Totaal mannen en vrouwen;20 tot 45 jaar;9;1995;3770.0;6.2;3768.0;6.2;;
1569;Totaal mannen en vrouwen;20 tot 45 jaar;9;1996;3909.0;6.4;3892.0;6.4;17.0;0.0
1570;Totaal mannen en vrouwen;20 tot 45 jaar;9;1997;4103.0;6.8;4069.0;6.7;34.0;0.1
1571;Totaal mannen en vrouwen;20 tot 45 jaar;9;1998;4379.0;7.3;4327.0;7.2;52.0;0.1
1572;Totaal mannen en vrouwen;20 tot 45 jaar;9;1999;4683.0;7.8;4597.0;7.7;86.0;0.1
1573;Totaal mannen en vrouwen;20 tot 45 jaar;9;2000;5155.0;8.6;5017.0;8.4;138.0;0.2
1574;Totaal mannen en vrouwen;20 tot 45 jaar;9;2001;5198.0;8.7;5033.0;8.5;165.0;0.3
1575;Totaal mannen en vrouwen;20 tot 45 jaar;9;2002;5991.0;10.1;5834.0;9.9;157.0;0.3
1576;Totaal mannen en vrouwen;20 tot 45 jaar;9;2003;6457.0;11.0;6261.0;10.7;196.0;0.3
1577;Totaal mannen en vrouwen;20 tot 45 jaar;9;2004;6886.0;11.9;6618.0;11.4;268.0;0.5
1578;Totaal mannen en vrouwen;20 tot 45 jaar;9;2005;7133.0;12.4;6822.0;11.9;311.0;0.5
1579;Totaal mannen en vrouwen;20 tot 45 jaar;9;2006;7650.0;13.5;7301.0;12.9;349.0;0.6
1580;Totaal mannen en vrouwen;20 tot 45 jaar;9;2007;7960.0;14.2;7553.0;13.5;407.0;0.7
1581;Totaal mannen en vrouwen;20 tot 45 jaar;9;2008;7874.0;14.2;7405.0;13.3;469.0;0.8
1582;Totaal mannen en vrouwen;20 tot 45 jaar;9;2009;8191.0;14.9;7654.0;13.9;537.0;1.0
1583;Totaal mannen en vrouwen;20 tot 45 jaar;9;2010;8258.0;15.1;7630.0;13.9;628.0;1.1
1584;Totaal mannen en vrouwen;20 tot 45 jaar;10;1995;1205.0;2.0;1205.0;2.0;;
1585;Totaal mannen en vrouwen;20 tot 45 jaar;10;1996;1177.0;1.9;1177.0;1.9;;
1586;Totaal mannen en vrouwen;20 tot 45 jaar;10;1997;1084.0;1.8;1084.0;1.8;;
1587;Totaal mannen en vrouwen;20 tot 45 jaar;10;1998;1049.0;1.7;1049.0;1.7;;
1588;Totaal mannen en vrouwen;20 tot 45 jaar;10;1999;993.0;1.7;993.0;1.7;;
1589;Totaal mannen en vrouwen;20 tot 45 jaar;10;2000;898.0;1.5;898.0;1.5;;
1590;Totaal mannen en vrouwen;20 tot 45 jaar;10;2001;844.0;1.4;844.0;1.4;;
1591;Totaal mannen en vrouwen;20 tot 45 jaar;10;2002;842.0;1.4;842.0;1.4;;
1592;Totaal mannen en vrouwen;20 tot 45 jaar;10;2003;747.0;1.3;747.0;1.3;;
1593;Totaal mannen en vrouwen;20 tot 45 jaar;10;2004;692.0;1.2;692.0;1.2;;
1594;Totaal mannen en vrouwen;20 tot 45 jaar;10;2005;658.0;1.1;658.0;1.1;;
1595;Totaal mannen en vrouwen;20 tot 45 jaar;10;2006;558.0;1.0;558.0;1.0;;
1596;Totaal mannen en vrouwen;20 tot 45 jaar;10;2007;518.0;0.9;518.0;0.9;;
1597;Totaal mannen en vrouwen;20 tot 45 jaar;10;2008;507.0;0.9;506.0;0.9;;
1598;Totaal mannen en vrouwen;20 tot 45 jaar;10;2009;458.0;0.8;457.0;0.8;;
1599;Totaal mannen en vrouwen;20 tot 45 jaar;10;2010;345.0;0.6;345.0;0.6;;
1600;Totaal mannen en vrouwen;20 tot 45 jaar;11;1995;5095.0;8.3;4328.0;7.1;767.0;1.3
1601;Totaal mannen en vrouwen;20 tot 45 jaar;11;1996;5007.0;8.2;4049.0;6.7;958.0;1.6
1602;Totaal mannen en vrouwen;20 tot 45 jaar;11;1997;5018.0;8.3;3843.0;6.4;1175.0;1.9
1603;Totaal mannen en vrouwen;20 tot 45 jaar;11;1998;4976.0;8.3;3633.0;6.0;1343.0;2.2
1604;Totaal mannen en vrouwen;20 tot 45 jaar;11;1999;4964.0;8.3;3309.0;5.5;1655.0;2.8
1605;Totaal mannen en vrouwen;20 tot 45 jaar;11;2000;5028.0;8.4;3139.0;5.3;1889.0;3.2
1606;Totaal mannen en vrouwen;20 tot 45 jaar;11;2001;5053.0;8.5;2953.0;5.0;2100.0;3.5
1607;Totaal mannen en vrouwen;20 tot 45 jaar;11;2002;5200.0;8.8;2829.0;4.8;2371.0;4.0
1608;Totaal mannen en vrouwen;20 tot 45 jaar;11;2003;5437.0;9.3;2795.0;4.8;2642.0;4.5
1609;Totaal mannen en vrouwen;20 tot 45 jaar;11;2004;5342.0;9.2;2543.0;4.4;2799.0;4.8
1610;Totaal mannen en vrouwen;20 tot 45 jaar;11;2005;5272.0;9.2;1962.0;3.4;3310.0;5.8
1611;Totaal mannen en vrouwen;20 tot 45 jaar;11;2006;5231.0;9.2;1551.0;2.7;3680.0;6.5
1612;Totaal mannen en vrouwen;20 tot 45 jaar;11;2007;5230.0;9.3;1207.0;2.2;4023.0;7.2
1613;Totaal mannen en vrouwen;20 tot 45 jaar;11;2008;5092.0;9.2;1125.0;2.0;3967.0;7.1
1614;Totaal mannen en vrouwen;20 tot 45 jaar;11;2009;4892.0;8.9;973.0;1.8;3919.0;7.1
1615;Totaal mannen en vrouwen;20 tot 45 jaar;11;2010;5023.0;9.2;859.0;1.6;4164.0;7.6
1616;Totaal mannen en vrouwen;20 tot 45 jaar;12;1995;;;;;;
1617;Totaal mannen en vrouwen;20 tot 45 jaar;12;1996;;;;;;
1618;Totaal mannen en vrouwen;20 tot 45 jaar;12;1997;;;;;;
1619;Totaal mannen en vrouwen;20 tot 45 jaar;12;1998;;;;;;
1620;Totaal mannen en vrouwen;20 tot 45 jaar;12;1999;;;;;;
1621;Totaal mannen en vrouwen;20 tot 45 jaar;12;2000;;;;;;
1622;Totaal mannen en vrouwen;20 tot 45 jaar;12;2001;311.0;0.5;178.0;0.3;133.0;0.2
1623;Totaal mannen en vrouwen;20 tot 45 jaar;12;2002;312.0;0.5;185.0;0.3;127.0;0.2
1624;Totaal mannen en vrouwen;20 tot 45 jaar;12;2003;284.0;0.5;168.0;0.3;116.0;0.2
1625;Totaal mannen en vrouwen;20 tot 45 jaar;12;2004;256.0;0.4;143.0;0.2;113.0;0.2
1626;Totaal mannen en vrouwen;20 tot 45 jaar;12;2005;891.0;1.6;296.0;0.5;595.0;1.0
1627;Totaal mannen en vrouwen;20 tot 45 jaar;12;2006;1146.0;2.0;308.0;0.5;838.0;1.5
1628;Totaal mannen en vrouwen;20 tot 45 jaar;12;2007;1294.0;2.3;308.0;0.6;986.0;1.8
1629;Totaal mannen en vrouwen;20 tot 45 jaar;12;2008;1246.0;2.2;271.0;0.5;975.0;1.8
1630;Totaal mannen en vrouwen;20 tot 45 jaar;12;2009;1335.0;2.4;232.0;0.4;1103.0;2.0
1631;Totaal mannen en vrouwen;20 tot 45 jaar;12;2010;1574.0;2.9;244.0;0.4;1330.0;2.4
1632;Totaal mannen en vrouwen;20 tot 45 jaar;13;1995;5095.0;8.3;4328.0;7.1;767.0;1.3
1633;Totaal mannen en vrouwen;20 tot 45 jaar;13;1996;5007.0;8.2;4049.0;6.7;958.0;1.6
1634;Totaal mannen en vrouwen;20 tot 45 jaar;13;1997;5018.0;8.3;3843.0;6.4;1175.0;1.9
1635;Totaal mannen en vrouwen;20 tot 45 jaar;13;1998;4976.0;8.3;3633.0;6.0;1343.0;2.2
1636;Totaal mannen en vrouwen;20 tot 45 jaar;13;1999;4964.0;8.3;3309.0;5.5;1655.0;2.8
1637;Totaal mannen en vrouwen;20 tot 45 jaar;13;2000;5028.0;8.4;3139.0;5.3;1889.0;3.2
1638;Totaal mannen en vrouwen;20 tot 45 jaar;13;2001;4742.0;8.0;2775.0;4.7;1967.0;3.3
1639;Totaal mannen en vrouwen;20 tot 45 jaar;13;2002;4888.0;8.3;2644.0;4.5;2244.0;3.8
1640;Totaal mannen en vrouwen;20 tot 45 jaar;13;2003;5153.0;8.8;2627.0;4.5;2526.0;4.3
1641;Totaal mannen en vrouwen;20 tot 45 jaar;13;2004;5086.0;8.8;2400.0;4.1;2686.0;4.6
1642;Totaal mannen en vrouwen;20 tot 45 jaar;13;2005;4381.0;7.6;1666.0;2.9;2715.0;4.7
1643;Totaal mannen en vrouwen;20 tot 45 jaar;13;2006;4085.0;7.2;1243.0;2.2;2842.0;5.0
1644;Totaal mannen en vrouwen;20 tot 45 jaar;13;2007;3936.0;7.0;899.0;1.6;3037.0;5.4
1645;Totaal mannen en vrouwen;20 tot 45 jaar;13;2008;3846.0;6.9;854.0;1.5;2992.0;5.4
1646;Totaal mannen en vrouwen;20 tot 45 jaar;13;2009;3557.0;6.5;741.0;1.3;2816.0;5.1
1647;Totaal mannen en vrouwen;20 tot 45 jaar;13;2010;3449.0;6.3;615.0;1.1;2834.0;5.2
1648;Totaal mannen en vrouwen;20 tot 45 jaar;14;1995;42.0;0.1;41.0;0.1;;
1649;Totaal mannen en vrouwen;20 tot 45 jaar;14;1996;33.0;0.1;31.0;0.1;;
1650;Totaal mannen en vrouwen;20 tot 45 jaar;14;1997;38.0;0.1;38.0;0.1;;
1651;Totaal mannen en vrouwen;20 tot 45 jaar;14;1998;35.0;0.1;35.0;0.1;;
1652;Totaal mannen en vrouwen;20 tot 45 jaar;14;1999;26.0;0.0;26.0;0.0;;
1653;Totaal mannen en vrouwen;20 tot 45 jaar;14;2000;30.0;0.1;27.0;0.0;;
1654;Totaal mannen en vrouwen;20 tot 45 jaar;14;2001;36.0;0.1;31.0;0.1;;
1655;Totaal mannen en vrouwen;20 tot 45 jaar;14;2002;26.0;0.0;26.0;0.0;;
1656;Totaal mannen en vrouwen;20 tot 45 jaar;14;2003;28.0;0.0;25.0;0.0;;
1657;Totaal mannen en vrouwen;20 tot 45 jaar;14;2004;44.0;0.1;42.0;0.1;;
1658;Totaal mannen en vrouwen;20 tot 45 jaar;14;2005;28.0;0.0;26.0;0.0;;
1659;Totaal mannen en vrouwen;20 tot 45 jaar;14;2006;42.0;0.1;41.0;0.1;;
1660;Totaal mannen en vrouwen;20 tot 45 jaar;14;2007;32.0;0.1;27.0;0.0;;
1661;Totaal mannen en vrouwen;20 tot 45 jaar;14;2008;49.0;0.1;49.0;0.1;;
1662;Totaal mannen en vrouwen;20 tot 45 jaar;14;2009;40.0;0.1;38.0;0.1;;
1663;Totaal mannen en vrouwen;20 tot 45 jaar;14;2010;32.0;0.1;31.0;0.1;;
1664;Totaal mannen en vrouwen;20 tot 45 jaar;15;1995;42.0;0.1;41.0;0.1;;
1665;Totaal mannen en vrouwen;20 tot 45 jaar;15;1996;32.0;0.1;30.0;0.0;;
1666;Totaal mannen en vrouwen;20 tot 45 jaar;15;1997;34.0;0.1;34.0;0.1;;
1667;Totaal mannen en vrouwen;20 tot 45 jaar;15;1998;27.0;0.0;27.0;0.0;;
1668;Totaal mannen en vrouwen;20 tot 45 jaar;15;1999;24.0;0.0;24.0;0.0;;
1669;Totaal mannen en vrouwen;20 tot 45 jaar;15;2000;26.0;0.0;23.0;0.0;;
1670;Totaal mannen en vrouwen;20 tot 45 jaar;15;2001;28.0;0.0;23.0;0.0;;
1671;Totaal mannen en vrouwen;20 tot 45 jaar;15;2002;21.0;0.0;21.0;0.0;;
1672;Totaal mannen en vrouwen;20 tot 45 jaar;15;2003;24.0;0.0;21.0;0.0;;
1673;Totaal mannen en vrouwen;20 tot 45 jaar;15;2004;37.0;0.1;35.0;0.1;;
1674;Totaal mannen en vrouwen;20 tot 45 jaar;15;2005;25.0;0.0;23.0;0.0;;
1675;Totaal mannen en vrouwen;20 tot 45 jaar;15;2006;34.0;0.1;33.0;0.1;;
1676;Totaal mannen en vrouwen;20 tot 45 jaar;15;2007;23.0;0.0;18.0;0.0;;
1677;Totaal mannen en vrouwen;20 tot 45 jaar;15;2008;32.0;0.1;32.0;0.1;;
1678;Totaal mannen en vrouwen;20 tot 45 jaar;15;2009;35.0;0.1;33.0;0.1;;
1679;Totaal mannen en vrouwen;20 tot 45 jaar;15;2010;28.0;0.1;27.0;0.0;;
1680;Totaal mannen en vrouwen;20 tot 45 jaar;16;1995;;;;;;
1681;Totaal mannen en vrouwen;20 tot 45 jaar;16;1996;;;;;;
1682;Totaal mannen en vrouwen;20 tot 45 jaar;16;1997;;;;;;
1683;Totaal mannen en vrouwen;20 tot 45 jaar;16;1998;;;;;;
1684;Totaal mannen en vrouwen;20 tot 45 jaar;16;1999;;;;;;
1685;Totaal mannen en vrouwen;20 tot 45 jaar;16;2000;;;;;;
1686;Totaal mannen en vrouwen;20 tot 45 jaar;16;2001;;;;;;
1687;Totaal mannen en vrouwen;20 tot 45 jaar;16;2002;;;;;;
1688;Totaal mannen en vrouwen;20 tot 45 jaar;16;2003;;;;;;
1689;Totaal mannen en vrouwen;20 tot 45 jaar;16;2004;;;;;;
1690;Totaal mannen en vrouwen;20 tot 45 jaar;16;2005;;;;;;
1691;Totaal mannen en vrouwen;20 tot 45 jaar;16;2006;;;;;;
1692;Totaal mannen en vrouwen;20 tot 45 jaar;16;2007;;;;;;
1693;Totaal mannen en vrouwen;20 tot 45 jaar;16;2008;17.0;0.0;17.0;0.0;;
1694;Totaal mannen en vrouwen;20 tot 45 jaar;16;2009;;;;;;
1695;Totaal mannen en vrouwen;20 tot 45 jaar;16;2010;;;;;;
1696;Totaal mannen en vrouwen;20 tot 45 jaar;17;1995;7741.0;12.7;7741.0;12.7;;
1697;Totaal mannen en vrouwen;20 tot 45 jaar;17;1996;7188.0;11.8;7188.0;11.8;;
1698;Totaal mannen en vrouwen;20 tot 45 jaar;17;1997;6654.0;11.0;6654.0;11.0;;
1699;Totaal mannen en vrouwen;20 tot 45 jaar;17;1998;6177.0;10.3;6177.0;10.3;;
1700;Totaal mannen en vrouwen;20 tot 45 jaar;17;1999;5746.0;9.6;5746.0;9.6;;
1701;Totaal mannen en vrouwen;20 tot 45 jaar;17;2000;5543.0;9.3;5543.0;9.3;;
1702;Totaal mannen en vrouwen;20 tot 45 jaar;17;2001;5091.0;8.6;5091.0;8.6;;
1703;Totaal mannen en vrouwen;20 tot 45 jaar;17;2002;5215.0;8.8;5215.0;8.8;;
1704;Totaal mannen en vrouwen;20 tot 45 jaar;17;2003;5207.0;8.9;5207.0;8.9;;
1705;Totaal mannen en vrouwen;20 tot 45 jaar;17;2004;5508.0;9.5;5508.0;9.5;;
1706;Totaal mannen en vrouwen;20 tot 45 jaar;17;2005;5145.0;9.0;5144.0;9.0;;
1707;Totaal mannen en vrouwen;20 tot 45 jaar;17;2006;4721.0;8.3;4720.0;8.3;;
1708;Totaal mannen en vrouwen;20 tot 45 jaar;17;2007;4805.0;8.6;4805.0;8.6;;
1709;Totaal mannen en vrouwen;20 tot 45 jaar;17;2008;4266.0;7.7;4266.0;7.7;;
1710;Totaal mannen en vrouwen;20 tot 45 jaar;17;2009;4325.0;7.9;4325.0;7.9;;
1711;Totaal mannen en vrouwen;20 tot 45 jaar;17;2010;4294.0;7.8;4294.0;7.8;;
1712;Totaal mannen en vrouwen;20 tot 45 jaar;18;1995;;;;;;
1713;Totaal mannen en vrouwen;20 tot 45 jaar;18;1996;;;;;;
1714;Totaal mannen en vrouwen;20 tot 45 jaar;18;1997;;;;;;
1715;Totaal mannen en vrouwen;20 tot 45 jaar;18;1998;;;;;;
1716;Totaal mannen en vrouwen;20 tot 45 jaar;18;1999;;;;;;
1717;Totaal mannen en vrouwen;20 tot 45 jaar;18;2000;;;;;;
1718;Totaal mannen en vrouwen;20 tot 45 jaar;18;2001;;;;;;
1719;Totaal mannen en vrouwen;20 tot 45 jaar;18;2002;;;;;;
1720;Totaal mannen en vrouwen;20 tot 45 jaar;18;2003;;;;;;
1721;Totaal mannen en vrouwen;20 tot 45 jaar;18;2004;;;;;;
1722;Totaal mannen en vrouwen;20 tot 45 jaar;18;2005;136.0;0.2;135.0;0.2;;
1723;Totaal mannen en vrouwen;20 tot 45 jaar;18;2006;177.0;0.3;176.0;0.3;;
1724;Totaal mannen en vrouwen;20 tot 45 jaar;18;2007;234.0;0.4;234.0;0.4;;
1725;Totaal mannen en vrouwen;20 tot 45 jaar;18;2008;351.0;0.6;351.0;0.6;;
1726;Totaal mannen en vrouwen;20 tot 45 jaar;18;2009;453.0;0.8;453.0;0.8;;
1727;Totaal mannen en vrouwen;20 tot 45 jaar;18;2010;690.0;1.3;690.0;1.3;;
1728;Totaal mannen en vrouwen;20 tot 45 jaar;19;1995;7741.0;12.7;7741.0;12.7;;
1729;Totaal mannen en vrouwen;20 tot 45 jaar;19;1996;7188.0;11.8;7188.0;11.8;;
1730;Totaal mannen en vrouwen;20 tot 45 jaar;19;1997;6654.0;11.0;6654.0;11.0;;
1731;Totaal mannen en vrouwen;20 tot 45 jaar;19;1998;6177.0;10.3;6177.0;10.3;;
1732;Totaal mannen en vrouwen;20 tot 45 jaar;19;1999;5746.0;9.6;5746.0;9.6;;
1733;Totaal mannen en vrouwen;20 tot 45 jaar;19;2000;5543.0;9.3;5543.0;9.3;;
1734;Totaal mannen en vrouwen;20 tot 45 jaar;19;2001;5091.0;8.6;5091.0;8.6;;
1735;Totaal mannen en vrouwen;20 tot 45 jaar;19;2002;5215.0;8.8;5215.0;8.8;;
1736;Totaal mannen en vrouwen;20 tot 45 jaar;19;2003;5207.0;8.9;5207.0;8.9;;
1737;Totaal mannen en vrouwen;20 tot 45 jaar;19;2004;5508.0;9.5;5508.0;9.5;;
1738;Totaal mannen en vrouwen;20 tot 45 jaar;19;2005;5009.0;8.7;5009.0;8.7;;
1739;Totaal mannen en vrouwen;20 tot 45 jaar;19;2006;4544.0;8.0;4544.0;8.0;;
1740;Totaal mannen en vrouwen;20 tot 45 jaar;19;2007;4571.0;8.2;4571.0;8.2;;
1741;Totaal mannen en vrouwen;20 tot 45 jaar;19;2008;3915.0;7.1;3915.0;7.1;;
1742;Totaal mannen en vrouwen;20 tot 45 jaar;19;2009;3872.0;7.0;3872.0;7.0;;
1743;Totaal mannen en vrouwen;20 tot 45 jaar;19;2010;3604.0;6.6;3604.0;6.6;;
1744;Totaal mannen en vrouwen;20 tot 45 jaar;20;1995;560.0;0.9;560.0;0.9;;
1745;Totaal mannen en vrouwen;20 tot 45 jaar;20;1996;535.0;0.9;535.0;0.9;;
1746;Totaal mannen en vrouwen;20 tot 45 jaar;20;1997;474.0;0.8;474.0;0.8;;
1747;Totaal mannen en vrouwen;20 tot 45 jaar;20;1998;521.0;0.9;521.0;0.9;;
1748;Totaal mannen en vrouwen;20 tot 45 jaar;20;1999;494.0;0.8;494.0;0.8;;
1749;Totaal mannen en vrouwen;20 tot 45 jaar;20;2000;552.0;0.9;552.0;0.9;;
1750;Totaal mannen en vrouwen;20 tot 45 jaar;20;2001;594.0;1.0;594.0;1.0;;
1751;Totaal mannen en vrouwen;20 tot 45 jaar;20;2002;598.0;1.0;598.0;1.0;;
1752;Totaal mannen en vrouwen;20 tot 45 jaar;20;2003;586.0;1.0;586.0;1.0;;
1753;Totaal mannen en vrouwen;20 tot 45 jaar;20;2004;674.0;1.2;674.0;1.2;;
1754;Totaal mannen en vrouwen;20 tot 45 jaar;20;2005;686.0;1.2;686.0;1.2;;
1755;Totaal mannen en vrouwen;20 tot 45 jaar;20;2006;706.0;1.2;706.0;1.2;;
1756;Totaal mannen en vrouwen;20 tot 45 jaar;20;2007;636.0;1.1;636.0;1.1;;
1757;Totaal mannen en vrouwen;20 tot 45 jaar;20;2008;673.0;1.2;673.0;1.2;;
1758;Totaal mannen en vrouwen;20 tot 45 jaar;20;2009;645.0;1.2;645.0;1.2;;
1759;Totaal mannen en vrouwen;20 tot 45 jaar;20;2010;705.0;1.3;705.0;1.3;;
1760;Totaal mannen en vrouwen;20 tot 45 jaar;21;1995;61.0;0.1;61.0;0.1;;
1761;Totaal mannen en vrouwen;20 tot 45 jaar;21;1996;36.0;0.1;36.0;0.1;;
1762;Totaal mannen en vrouwen;20 tot 45 jaar;21;1997;39.0;0.1;39.0;0.1;;
1763;Totaal mannen en vrouwen;20 tot 45 jaar;21;1998;39.0;0.1;39.0;0.1;;
1764;Totaal mannen en vrouwen;20 tot 45 jaar;21;1999;40.0;0.1;40.0;0.1;;
1765;Totaal mannen en vrouwen;20 tot 45 jaar;21;2000;43.0;0.1;43.0;0.1;;
1766;Totaal mannen en vrouwen;20 tot 45 jaar;21;2001;53.0;0.1;53.0;0.1;;
1767;Totaal mannen en vrouwen;20 tot 45 jaar;21;2002;55.0;0.1;55.0;0.1;;
1768;Totaal mannen en vrouwen;20 tot 45 jaar;21;2003;50.0;0.1;50.0;0.1;;
1769;Totaal mannen en vrouwen;20 tot 45 jaar;21;2004;47.0;0.1;47.0;0.1;;
1770;Totaal mannen en vrouwen;20 tot 45 jaar;21;2005;62.0;0.1;62.0;0.1;;
1771;Totaal mannen en vrouwen;20 tot 45 jaar;21;2006;94.0;0.2;94.0;0.2;;
1772;Totaal mannen en vrouwen;20 tot 45 jaar;21;2007;50.0;0.1;50.0;0.1;;
1773;Totaal mannen en vrouwen;20 tot 45 jaar;21;2008;75.0;0.1;75.0;0.1;;
1774;Totaal mannen en vrouwen;20 tot 45 jaar;21;2009;68.0;0.1;68.0;0.1;;
1775;Totaal mannen en vrouwen;20 tot 45 jaar;21;2010;49.0;0.1;49.0;0.1;;
1776;Totaal mannen en vrouwen;20 tot 45 jaar;22;1995;499.0;0.8;499.0;0.8;;
1777;Totaal mannen en vrouwen;20 tot 45 jaar;22;1996;499.0;0.8;499.0;0.8;;
1778;Totaal mannen en vrouwen;20 tot 45 jaar;22;1997;435.0;0.7;435.0;0.7;;
1779;Totaal mannen en vrouwen;20 tot 45 jaar;22;1998;482.0;0.8;482.0;0.8;;
1780;Totaal mannen en vrouwen;20 tot 45 jaar;22;1999;454.0;0.8;454.0;0.8;;
1781;Totaal mannen en vrouwen;20 tot 45 jaar;22;2000;509.0;0.9;509.0;0.9;;
1782;Totaal mannen en vrouwen;20 tot 45 jaar;22;2001;541.0;0.9;541.0;0.9;;
1783;Totaal mannen en vrouwen;20 tot 45 jaar;22;2002;543.0;0.9;543.0;0.9;;
