ID;Geslacht;Leeftijd;Onderwijssoorten;RegioS;Perioden;AantalLeerlingen_1
274;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Gelderland (PV);2024/'25;162590.0
275;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2000/'01;109509.0
276;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2001/'02;110158.0
277;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2002/'03;111868.0
278;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2003/'04;112919.0
279;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2004/'05;114002.0
280;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2005/'06;115303.0
281;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2006/'07;116662.0
282;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2007/'08;118367.0
283;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2008/'09;119954.0
284;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2009/'10;120772.0
285;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2010/'11;121269.0
286;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2011/'12;121041.0
287;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2012/'13;120632.0
288;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2013/'14;119579.0
289;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2014/'15;118708.0
290;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2015/'16;117905.0
291;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2016/'17;117015.0
292;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2017/'18;116259.0
293;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2018/'19;115705.0
294;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2019/'20;118222.0
295;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2020/'21;117734.0
296;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2021/'22;116447.0
297;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2022/'23;116295.0
298;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2023/'24;115760.0
299;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Utrecht (PV);2024/'25;115600.0
300;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2000/'01;232787.0
301;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2001/'02;233728.0
302;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2002/'03;235020.0
303;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2003/'04;235674.0
304;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2004/'05;236556.0
305;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2005/'06;237764.0
306;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2006/'07;238478.0
307;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2007/'08;239925.0
308;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2008/'09;241382.0
309;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2009/'10;242472.0
310;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2010/'11;241203.0
311;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2011/'12;240157.0
312;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2012/'13;238588.0
313;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2013/'14;236564.0
314;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2014/'15;235003.0
315;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2015/'16;233476.0
316;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2016/'17;231379.0
317;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2017/'18;229264.0
318;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2018/'19;228389.0
319;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2019/'20;227780.0
320;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2020/'21;226059.0
321;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2021/'22;222996.0
322;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2022/'23;222114.0
323;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2023/'24;220550.0
324;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Holland (PV);2024/'25;219440.0
325;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2000/'01;332419.0
326;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2001/'02;332818.0
327;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2002/'03;329186.0
328;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2003/'04;327373.0
329;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2004/'05;326095.0
330;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2005/'06;324313.0
331;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2006/'07;322794.0
332;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2007/'08;322593.0
333;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2008/'09;323077.0
334;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2009/'10;322777.0
335;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2010/'11;321674.0
336;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2011/'12;319714.0
337;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2012/'13;317615.0
338;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2013/'14;315629.0
339;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2014/'15;314043.0
340;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2015/'16;314273.0
341;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2016/'17;314069.0
342;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2017/'18;313899.0
343;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2018/'19;314554.0
344;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2019/'20;310634.0
345;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2020/'21;309769.0
346;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2021/'22;307308.0
347;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2022/'23;307464.0
348;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2023/'24;305300.0
349;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuid-Holland (PV);2024/'25;303960.0
350;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2000/'01;36198.0
351;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2001/'02;36656.0
352;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2002/'03;36458.0
353;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2003/'04;36356.0
354;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2004/'05;36260.0
355;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2005/'06;36146.0
356;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2006/'07;35940.0
357;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2007/'08;35718.0
358;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2008/'09;35282.0
359;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2009/'10;34754.0
360;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2010/'11;33922.0
361;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2011/'12;33172.0
362;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2012/'13;32416.0
363;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2013/'14;31654.0
364;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2014/'15;30879.0
365;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2015/'16;30385.0
366;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2016/'17;29931.0
367;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2017/'18;29556.0
368;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2018/'19;29421.0
369;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2019/'20;29366.0
370;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2020/'21;29025.0
371;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2021/'22;28860.0
372;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2022/'23;29016.0
373;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2023/'24;28760.0
374;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeland (PV);2024/'25;28530.0
375;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2000/'01;231783.0
376;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2001/'02;232573.0
377;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2002/'03;231699.0
378;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2003/'04;231209.0
379;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2004/'05;230171.0
380;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2005/'06;229254.0
381;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2006/'07;228254.0
382;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2007/'08;228016.0
383;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2008/'09;227043.0
384;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2009/'10;224935.0
385;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2010/'11;222129.0
386;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2011/'12;219047.0
387;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2012/'13;215635.0
388;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2013/'14;211910.0
389;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2014/'15;208700.0
390;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2015/'16;206322.0
391;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2016/'17;203232.0
392;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2017/'18;200796.0
393;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2018/'19;199603.0
394;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2019/'20;198683.0
395;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2020/'21;196840.0
396;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2021/'22;195050.0
397;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2022/'23;195333.0
398;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2023/'24;194310.0
399;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Brabant (PV);2024/'25;194200.0
400;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2000/'01;103438.0
401;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2001/'02;102613.0
402;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2002/'03;101188.0
403;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2003/'04;99735.0
404;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2004/'05;98532.0
405;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2005/'06;97269.0
406;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2006/'07;95745.0
407;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2007/'08;93983.0
408;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2008/'09;91968.0
409;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2009/'10;90214.0
410;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2010/'11;87814.0
411;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2011/'12;85132.0
412;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2012/'13;82581.0
413;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2013/'14;80255.0
414;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2014/'15;78126.0
415;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2015/'16;76927.0
416;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2016/'17;75561.0
417;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2017/'18;74397.0
418;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2018/'19;73537.0
419;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2019/'20;72701.0
420;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2020/'21;72028.0
421;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2021/'22;71228.0
422;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2022/'23;71384.0
423;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2023/'24;71110.0
424;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Limburg (PV);2024/'25;70940.0
425;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2000/'01;14029.0
426;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2001/'02;14051.0
427;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2002/'03;13953.0
428;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2003/'04;13823.0
429;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2004/'05;13784.0
430;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2005/'06;13979.0
431;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2006/'07;13898.0
432;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2007/'08;13953.0
433;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2008/'09;13644.0
434;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2009/'10;13516.0
435;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2010/'11;13152.0
436;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2011/'12;12846.0
437;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2012/'13;12439.0
438;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2013/'14;12133.0
439;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2014/'15;11779.0
440;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2015/'16;11517.0
441;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2016/'17;11329.0
442;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2017/'18;11143.0
443;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2018/'19;10080.0
444;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2019/'20;9900.0
445;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2020/'21;9898.0
446;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2021/'22;9628.0
447;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2022/'23;9438.0
448;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2023/'24;9290.0
449;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Groningen (CR);2024/'25;9140.0
450;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2000/'01;5095.0
451;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2001/'02;5084.0
452;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2002/'03;5017.0
453;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2003/'04;4896.0
454;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2004/'05;4814.0
455;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2005/'06;4716.0
456;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2006/'07;4633.0
457;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2007/'08;4521.0
458;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2008/'09;4441.0
459;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2009/'10;4370.0
460;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2010/'11;4223.0
461;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2011/'12;4144.0
462;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2012/'13;4053.0
463;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2013/'14;3909.0
464;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2014/'15;3828.0
465;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2015/'16;3726.0
466;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2016/'17;3603.0
467;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2017/'18;3548.0
468;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2018/'19;3504.0
469;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2019/'20;3340.0
470;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2020/'21;3270.0
471;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2021/'22;3250.0
472;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2022/'23;3213.0
473;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2023/'24;3120.0
474;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delfzijl en omgeving (CR);2024/'25;3070.0
475;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2000/'01;30789.0
476;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2001/'02;31303.0
477;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2002/'03;31310.0
478;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2003/'04;31247.0
479;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2004/'05;31303.0
480;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2005/'06;31307.0
481;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2006/'07;31350.0
482;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2007/'08;31389.0
483;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2008/'09;31598.0
484;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2009/'10;31144.0
485;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2010/'11;30781.0
486;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2011/'12;30277.0
487;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2012/'13;29819.0
488;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2013/'14;29442.0
489;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2014/'15;29230.0
490;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2015/'16;28976.0
491;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2016/'17;28625.0
492;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2017/'18;28155.0
493;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2018/'19;28665.0
494;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2019/'20;28304.0
495;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2020/'21;28007.0
496;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2021/'22;27492.0
497;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2022/'23;27559.0
498;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2023/'24;27180.0
499;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Groningen (CR);2024/'25;26850.0
500;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2000/'01;31958.0
501;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2001/'02;32072.0
502;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2002/'03;31887.0
503;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2003/'04;31864.0
504;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2004/'05;31834.0
505;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2005/'06;31569.0
506;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2006/'07;31512.0
507;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2007/'08;31817.0
508;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2008/'09;31829.0
509;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2009/'10;31521.0
510;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2010/'11;31269.0
511;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2011/'12;30838.0
512;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2012/'13;30432.0
513;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2013/'14;30021.0
514;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2014/'15;28711.0
515;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2015/'16;28187.0
516;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2016/'17;27612.0
517;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2017/'18;27172.0
518;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2018/'19;26477.0
519;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2019/'20;26124.0
520;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2020/'21;25664.0
521;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2021/'22;25215.0
522;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2022/'23;24939.0
523;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2023/'24;24840.0
524;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Noord-Friesland (CR);2024/'25;24590.0
