ID;SoortBewoondeWoonruimten;RegioS;Perioden;BewoondeWoonruimte_1
8292;Bewoonde woningvoorraad;Diemen;2023;15105.0
8293;Bewoonde woningvoorraad;Diemen;2024;15145.0
8294;Bewoonde woningvoorraad;Dijk en Waard;2012;
8295;Bewoonde woningvoorraad;Dijk en Waard;2013;
8296;Bewoonde woningvoorraad;Dijk en Waard;2014;
8297;Bewoonde woningvoorraad;Dijk en Waard;2015;
8298;Bewoonde woningvoorraad;Dijk en Waard;2016;
8299;Bewoonde woningvoorraad;Dijk en Waard;2017;
8300;Bewoonde woningvoorraad;Dijk en Waard;2018;
8301;Bewoonde woningvoorraad;Dijk en Waard;2019;
8302;Bewoonde woningvoorraad;Dijk en Waard;2020;
8303;Bewoonde woningvoorraad;Dijk en Waard;2021;
8304;Bewoonde woningvoorraad;Dijk en Waard;2022;35845.0
8305;Bewoonde woningvoorraad;Dijk en Waard;2023;36575.0
8306;Bewoonde woningvoorraad;Dijk en Waard;2024;37120.0
8307;Bewoonde woningvoorraad;Dinkelland;2012;9320.0
8308;Bewoonde woningvoorraad;Dinkelland;2013;9445.0
8309;Bewoonde woningvoorraad;Dinkelland;2014;9595.0
8310;Bewoonde woningvoorraad;Dinkelland;2015;9650.0
8311;Bewoonde woningvoorraad;Dinkelland;2016;9715.0
8312;Bewoonde woningvoorraad;Dinkelland;2017;9865.0
8313;Bewoonde woningvoorraad;Dinkelland;2018;10000.0
8314;Bewoonde woningvoorraad;Dinkelland;2019;10140.0
8315;Bewoonde woningvoorraad;Dinkelland;2020;10195.0
8316;Bewoonde woningvoorraad;Dinkelland;2021;10305.0
8317;Bewoonde woningvoorraad;Dinkelland;2022;10390.0
8318;Bewoonde woningvoorraad;Dinkelland;2023;10435.0
8319;Bewoonde woningvoorraad;Dinkelland;2024;10535.0
8320;Bewoonde woningvoorraad;Dirksland;2012;3180.0
8321;Bewoonde woningvoorraad;Dirksland;2013;
8322;Bewoonde woningvoorraad;Dirksland;2014;
8323;Bewoonde woningvoorraad;Dirksland;2015;
8324;Bewoonde woningvoorraad;Dirksland;2016;
8325;Bewoonde woningvoorraad;Dirksland;2017;
8326;Bewoonde woningvoorraad;Dirksland;2018;
8327;Bewoonde woningvoorraad;Dirksland;2019;
8328;Bewoonde woningvoorraad;Dirksland;2020;
8329;Bewoonde woningvoorraad;Dirksland;2021;
8330;Bewoonde woningvoorraad;Dirksland;2022;
8331;Bewoonde woningvoorraad;Dirksland;2023;
8332;Bewoonde woningvoorraad;Dirksland;2024;
8333;Bewoonde woningvoorraad;Doesburg;2012;4925.0
8334;Bewoonde woningvoorraad;Doesburg;2013;4945.0
8335;Bewoonde woningvoorraad;Doesburg;2014;4975.0
8336;Bewoonde woningvoorraad;Doesburg;2015;4985.0
8337;Bewoonde woningvoorraad;Doesburg;2016;5065.0
8338;Bewoonde woningvoorraad;Doesburg;2017;5080.0
8339;Bewoonde woningvoorraad;Doesburg;2018;5130.0
8340;Bewoonde woningvoorraad;Doesburg;2019;5110.0
8341;Bewoonde woningvoorraad;Doesburg;2020;5100.0
8342;Bewoonde woningvoorraad;Doesburg;2021;5125.0
8343;Bewoonde woningvoorraad;Doesburg;2022;5170.0
8344;Bewoonde woningvoorraad;Doesburg;2023;5200.0
8345;Bewoonde woningvoorraad;Doesburg;2024;5255.0
8346;Bewoonde woningvoorraad;Doetinchem;2012;23440.0
8347;Bewoonde woningvoorraad;Doetinchem;2013;23620.0
8348;Bewoonde woningvoorraad;Doetinchem;2014;24010.0
8349;Bewoonde woningvoorraad;Doetinchem;2015;24215.0
8350;Bewoonde woningvoorraad;Doetinchem;2016;24415.0
8351;Bewoonde woningvoorraad;Doetinchem;2017;24675.0
8352;Bewoonde woningvoorraad;Doetinchem;2018;24940.0
8353;Bewoonde woningvoorraad;Doetinchem;2019;25150.0
8354;Bewoonde woningvoorraad;Doetinchem;2020;25385.0
8355;Bewoonde woningvoorraad;Doetinchem;2021;25645.0
8356;Bewoonde woningvoorraad;Doetinchem;2022;25900.0
8357;Bewoonde woningvoorraad;Doetinchem;2023;26045.0
8358;Bewoonde woningvoorraad;Doetinchem;2024;26325.0
8359;Bewoonde woningvoorraad;Dongen;2012;10140.0
8360;Bewoonde woningvoorraad;Dongen;2013;10325.0
8361;Bewoonde woningvoorraad;Dongen;2014;10420.0
8362;Bewoonde woningvoorraad;Dongen;2015;10500.0
8363;Bewoonde woningvoorraad;Dongen;2016;10530.0
8364;Bewoonde woningvoorraad;Dongen;2017;10565.0
8365;Bewoonde woningvoorraad;Dongen;2018;10770.0
8366;Bewoonde woningvoorraad;Dongen;2019;10915.0
8367;Bewoonde woningvoorraad;Dongen;2020;10990.0
8368;Bewoonde woningvoorraad;Dongen;2021;11160.0
8369;Bewoonde woningvoorraad;Dongen;2022;11225.0
8370;Bewoonde woningvoorraad;Dongen;2023;11375.0
8371;Bewoonde woningvoorraad;Dongen;2024;11470.0
8372;Bewoonde woningvoorraad;Dongeradeel;2012;9980.0
8373;Bewoonde woningvoorraad;Dongeradeel;2013;10035.0
8374;Bewoonde woningvoorraad;Dongeradeel;2014;10270.0
8375;Bewoonde woningvoorraad;Dongeradeel;2015;10285.0
8376;Bewoonde woningvoorraad;Dongeradeel;2016;10295.0
8377;Bewoonde woningvoorraad;Dongeradeel;2017;10345.0
8378;Bewoonde woningvoorraad;Dongeradeel;2018;10350.0
8379;Bewoonde woningvoorraad;Dongeradeel;2019;
8380;Bewoonde woningvoorraad;Dongeradeel;2020;
8381;Bewoonde woningvoorraad;Dongeradeel;2021;
8382;Bewoonde woningvoorraad;Dongeradeel;2022;
8383;Bewoonde woningvoorraad;Dongeradeel;2023;
8384;Bewoonde woningvoorraad;Dongeradeel;2024;
8385;Bewoonde woningvoorraad;Dordrecht;2012;51105.0
8386;Bewoonde woningvoorraad;Dordrecht;2013;51445.0
8387;Bewoonde woningvoorraad;Dordrecht;2014;51710.0
8388;Bewoonde woningvoorraad;Dordrecht;2015;51905.0
8389;Bewoonde woningvoorraad;Dordrecht;2016;52060.0
8390;Bewoonde woningvoorraad;Dordrecht;2017;52095.0
8391;Bewoonde woningvoorraad;Dordrecht;2018;52120.0
8392;Bewoonde woningvoorraad;Dordrecht;2019;52420.0
8393;Bewoonde woningvoorraad;Dordrecht;2020;52745.0
8394;Bewoonde woningvoorraad;Dordrecht;2021;53100.0
8395;Bewoonde woningvoorraad;Dordrecht;2022;53460.0
8396;Bewoonde woningvoorraad;Dordrecht;2023;53930.0
8397;Bewoonde woningvoorraad;Dordrecht;2024;54685.0
8398;Bewoonde woningvoorraad;Drechterland;2012;7560.0
8399;Bewoonde woningvoorraad;Drechterland;2013;7635.0
8400;Bewoonde woningvoorraad;Drechterland;2014;7760.0
8401;Bewoonde woningvoorraad;Drechterland;2015;7805.0
8402;Bewoonde woningvoorraad;Drechterland;2016;7860.0
8403;Bewoonde woningvoorraad;Drechterland;2017;7905.0
8404;Bewoonde woningvoorraad;Drechterland;2018;7940.0
8405;Bewoonde woningvoorraad;Drechterland;2019;8005.0
8406;Bewoonde woningvoorraad;Drechterland;2020;8115.0
8407;Bewoonde woningvoorraad;Drechterland;2021;8160.0
8408;Bewoonde woningvoorraad;Drechterland;2022;8250.0
8409;Bewoonde woningvoorraad;Drechterland;2023;8355.0
8410;Bewoonde woningvoorraad;Drechterland;2024;8475.0
8411;Bewoonde woningvoorraad;Drimmelen;2012;10525.0
8412;Bewoonde woningvoorraad;Drimmelen;2013;10650.0
8413;Bewoonde woningvoorraad;Drimmelen;2014;10900.0
8414;Bewoonde woningvoorraad;Drimmelen;2015;11005.0
8415;Bewoonde woningvoorraad;Drimmelen;2016;11085.0
8416;Bewoonde woningvoorraad;Drimmelen;2017;11140.0
8417;Bewoonde woningvoorraad;Drimmelen;2018;11280.0
8418;Bewoonde woningvoorraad;Drimmelen;2019;11345.0
8419;Bewoonde woningvoorraad;Drimmelen;2020;11410.0
8420;Bewoonde woningvoorraad;Drimmelen;2021;11480.0
8421;Bewoonde woningvoorraad;Drimmelen;2022;11620.0
8422;Bewoonde woningvoorraad;Drimmelen;2023;11765.0
8423;Bewoonde woningvoorraad;Drimmelen;2024;11910.0
8424;Bewoonde woningvoorraad;Dronten;2012;15515.0
8425;Bewoonde woningvoorraad;Dronten;2013;15680.0
8426;Bewoonde woningvoorraad;Dronten;2014;15760.0
8427;Bewoonde woningvoorraad;Dronten;2015;15880.0
8428;Bewoonde woningvoorraad;Dronten;2016;15870.0
8429;Bewoonde woningvoorraad;Dronten;2017;16050.0
8430;Bewoonde woningvoorraad;Dronten;2018;16180.0
8431;Bewoonde woningvoorraad;Dronten;2019;16340.0
8432;Bewoonde woningvoorraad;Dronten;2020;16635.0
8433;Bewoonde woningvoorraad;Dronten;2021;16930.0
8434;Bewoonde woningvoorraad;Dronten;2022;17365.0
8435;Bewoonde woningvoorraad;Dronten;2023;17595.0
8436;Bewoonde woningvoorraad;Dronten;2024;17805.0
8437;Bewoonde woningvoorraad;Druten;2012;6985.0
8438;Bewoonde woningvoorraad;Druten;2013;7060.0
8439;Bewoonde woningvoorraad;Druten;2014;7210.0
8440;Bewoonde woningvoorraad;Druten;2015;7345.0
8441;Bewoonde woningvoorraad;Druten;2016;7425.0
8442;Bewoonde woningvoorraad;Druten;2017;7570.0
8443;Bewoonde woningvoorraad;Druten;2018;7700.0
8444;Bewoonde woningvoorraad;Druten;2019;7745.0
8445;Bewoonde woningvoorraad;Druten;2020;7845.0
8446;Bewoonde woningvoorraad;Druten;2021;7920.0
8447;Bewoonde woningvoorraad;Druten;2022;8000.0
8448;Bewoonde woningvoorraad;Druten;2023;8060.0
8449;Bewoonde woningvoorraad;Druten;2024;8170.0
8450;Bewoonde woningvoorraad;Duiven;2012;10105.0
8451;Bewoonde woningvoorraad;Duiven;2013;10235.0
8452;Bewoonde woningvoorraad;Duiven;2014;10355.0
8453;Bewoonde woningvoorraad;Duiven;2015;10375.0
8454;Bewoonde woningvoorraad;Duiven;2016;10405.0
8455;Bewoonde woningvoorraad;Duiven;2017;10430.0
8456;Bewoonde woningvoorraad;Duiven;2018;10510.0
8457;Bewoonde woningvoorraad;Duiven;2019;10535.0
8458;Bewoonde woningvoorraad;Duiven;2020;10555.0
8459;Bewoonde woningvoorraad;Duiven;2021;10600.0
8460;Bewoonde woningvoorraad;Duiven;2022;10605.0
8461;Bewoonde woningvoorraad;Duiven;2023;10650.0
8462;Bewoonde woningvoorraad;Duiven;2024;10680.0
8463;Bewoonde woningvoorraad;Echt-Susteren;2012;13475.0
8464;Bewoonde woningvoorraad;Echt-Susteren;2013;13530.0
8465;Bewoonde woningvoorraad;Echt-Susteren;2014;13555.0
8466;Bewoonde woningvoorraad;Echt-Susteren;2015;13620.0
8467;Bewoonde woningvoorraad;Echt-Susteren;2016;13835.0
8468;Bewoonde woningvoorraad;Echt-Susteren;2017;13875.0
8469;Bewoonde woningvoorraad;Echt-Susteren;2018;13925.0
8470;Bewoonde woningvoorraad;Echt-Susteren;2019;13935.0
8471;Bewoonde woningvoorraad;Echt-Susteren;2020;13970.0
8472;Bewoonde woningvoorraad;Echt-Susteren;2021;14090.0
8473;Bewoonde woningvoorraad;Echt-Susteren;2022;14165.0
8474;Bewoonde woningvoorraad;Echt-Susteren;2023;14280.0
8475;Bewoonde woningvoorraad;Echt-Susteren;2024;14365.0
8476;Bewoonde woningvoorraad;Edam-Volendam;2012;10800.0
8477;Bewoonde woningvoorraad;Edam-Volendam;2013;10805.0
8478;Bewoonde woningvoorraad;Edam-Volendam;2014;11465.0
8479;Bewoonde woningvoorraad;Edam-Volendam;2015;11690.0
8480;Bewoonde woningvoorraad;Edam-Volendam;2016;14270.0
8481;Bewoonde woningvoorraad;Edam-Volendam;2017;14370.0
8482;Bewoonde woningvoorraad;Edam-Volendam;2018;14490.0
8483;Bewoonde woningvoorraad;Edam-Volendam;2019;14620.0
8484;Bewoonde woningvoorraad;Edam-Volendam;2020;14695.0
8485;Bewoonde woningvoorraad;Edam-Volendam;2021;14905.0
8486;Bewoonde woningvoorraad;Edam-Volendam;2022;15125.0
8487;Bewoonde woningvoorraad;Edam-Volendam;2023;15185.0
8488;Bewoonde woningvoorraad;Edam-Volendam;2024;15365.0
8489;Bewoonde woningvoorraad;Ede;2012;40785.0
8490;Bewoonde woningvoorraad;Ede;2013;41565.0
8491;Bewoonde woningvoorraad;Ede;2014;42250.0
8492;Bewoonde woningvoorraad;Ede;2015;42795.0
8493;Bewoonde woningvoorraad;Ede;2016;43510.0
8494;Bewoonde woningvoorraad;Ede;2017;44285.0
8495;Bewoonde woningvoorraad;Ede;2018;44950.0
8496;Bewoonde woningvoorraad;Ede;2019;45730.0
8497;Bewoonde woningvoorraad;Ede;2020;46710.0
8498;Bewoonde woningvoorraad;Ede;2021;47540.0
8499;Bewoonde woningvoorraad;Ede;2022;48305.0
8500;Bewoonde woningvoorraad;Ede;2023;49020.0
8501;Bewoonde woningvoorraad;Ede;2024;49945.0
8502;Bewoonde woningvoorraad;Eemnes;2012;3325.0
8503;Bewoonde woningvoorraad;Eemnes;2013;3425.0
8504;Bewoonde woningvoorraad;Eemnes;2014;3455.0
8505;Bewoonde woningvoorraad;Eemnes;2015;3520.0
8506;Bewoonde woningvoorraad;Eemnes;2016;3570.0
8507;Bewoonde woningvoorraad;Eemnes;2017;3605.0
8508;Bewoonde woningvoorraad;Eemnes;2018;3720.0
8509;Bewoonde woningvoorraad;Eemnes;2019;3770.0
8510;Bewoonde woningvoorraad;Eemnes;2020;3890.0
8511;Bewoonde woningvoorraad;Eemnes;2021;3960.0
8512;Bewoonde woningvoorraad;Eemnes;2022;3975.0
8513;Bewoonde woningvoorraad;Eemnes;2023;4015.0
8514;Bewoonde woningvoorraad;Eemnes;2024;4155.0
8515;Bewoonde woningvoorraad;Eemsdelta;2012;
8516;Bewoonde woningvoorraad;Eemsdelta;2013;
8517;Bewoonde woningvoorraad;Eemsdelta;2014;
8518;Bewoonde woningvoorraad;Eemsdelta;2015;
8519;Bewoonde woningvoorraad;Eemsdelta;2016;
8520;Bewoonde woningvoorraad;Eemsdelta;2017;
8521;Bewoonde woningvoorraad;Eemsdelta;2018;
8522;Bewoonde woningvoorraad;Eemsdelta;2019;
8523;Bewoonde woningvoorraad;Eemsdelta;2020;
8524;Bewoonde woningvoorraad;Eemsdelta;2021;21245.0
8525;Bewoonde woningvoorraad;Eemsdelta;2022;21135.0
8526;Bewoonde woningvoorraad;Eemsdelta;2023;21175.0
8527;Bewoonde woningvoorraad;Eemsdelta;2024;21070.0
8528;Bewoonde woningvoorraad;Eemsmond;2012;6890.0
8529;Bewoonde woningvoorraad;Eemsmond;2013;6875.0
8530;Bewoonde woningvoorraad;Eemsmond;2014;6925.0
8531;Bewoonde woningvoorraad;Eemsmond;2015;6970.0
8532;Bewoonde woningvoorraad;Eemsmond;2016;7040.0
8533;Bewoonde woningvoorraad;Eemsmond;2017;7030.0
8534;Bewoonde woningvoorraad;Eemsmond;2018;7025.0
8535;Bewoonde woningvoorraad;Eemsmond;2019;
8536;Bewoonde woningvoorraad;Eemsmond;2020;
8537;Bewoonde woningvoorraad;Eemsmond;2021;
8538;Bewoonde woningvoorraad;Eemsmond;2022;
8539;Bewoonde woningvoorraad;Eemsmond;2023;
8540;Bewoonde woningvoorraad;Eemsmond;2024;
8541;Bewoonde woningvoorraad;Eersel;2012;7255.0
8542;Bewoonde woningvoorraad;Eersel;2013;7280.0
8543;Bewoonde woningvoorraad;Eersel;2014;7405.0
8544;Bewoonde woningvoorraad;Eersel;2015;7490.0
8545;Bewoonde woningvoorraad;Eersel;2016;7580.0
8546;Bewoonde woningvoorraad;Eersel;2017;7595.0
8547;Bewoonde woningvoorraad;Eersel;2018;7670.0
8548;Bewoonde woningvoorraad;Eersel;2019;7840.0
8549;Bewoonde woningvoorraad;Eersel;2020;7955.0
8550;Bewoonde woningvoorraad;Eersel;2021;8065.0
8551;Bewoonde woningvoorraad;Eersel;2022;8185.0
8552;Bewoonde woningvoorraad;Eersel;2023;8245.0
8553;Bewoonde woningvoorraad;Eersel;2024;8310.0
8554;Bewoonde woningvoorraad;Eijsden-Margraten;2012;9780.0
8555;Bewoonde woningvoorraad;Eijsden-Margraten;2013;9845.0
8556;Bewoonde woningvoorraad;Eijsden-Margraten;2014;10075.0
8557;Bewoonde woningvoorraad;Eijsden-Margraten;2015;10180.0
8558;Bewoonde woningvoorraad;Eijsden-Margraten;2016;10285.0
8559;Bewoonde woningvoorraad;Eijsden-Margraten;2017;10365.0
8560;Bewoonde woningvoorraad;Eijsden-Margraten;2018;10585.0
8561;Bewoonde woningvoorraad;Eijsden-Margraten;2019;10655.0
8562;Bewoonde woningvoorraad;Eijsden-Margraten;2020;10775.0
8563;Bewoonde woningvoorraad;Eijsden-Margraten;2021;10825.0
8564;Bewoonde woningvoorraad;Eijsden-Margraten;2022;10940.0
8565;Bewoonde woningvoorraad;Eijsden-Margraten;2023;10970.0
8566;Bewoonde woningvoorraad;Eijsden-Margraten;2024;11055.0
8567;Bewoonde woningvoorraad;Eindhoven;2012;96400.0
8568;Bewoonde woningvoorraad;Eindhoven;2013;97155.0
8569;Bewoonde woningvoorraad;Eindhoven;2014;98900.0
8570;Bewoonde woningvoorraad;Eindhoven;2015;100105.0
8571;Bewoonde woningvoorraad;Eindhoven;2016;101175.0
8572;Bewoonde woningvoorraad;Eindhoven;2017;102685.0
8573;Bewoonde woningvoorraad;Eindhoven;2018;104710.0
8574;Bewoonde woningvoorraad;Eindhoven;2019;106540.0
8575;Bewoonde woningvoorraad;Eindhoven;2020;108310.0
8576;Bewoonde woningvoorraad;Eindhoven;2021;109780.0
8577;Bewoonde woningvoorraad;Eindhoven;2022;111815.0
8578;Bewoonde woningvoorraad;Eindhoven;2023;113865.0
8579;Bewoonde woningvoorraad;Eindhoven;2024;114660.0
8580;Bewoonde woningvoorraad;Elburg;2012;8280.0
8581;Bewoonde woningvoorraad;Elburg;2013;8415.0
8582;Bewoonde woningvoorraad;Elburg;2014;8685.0
8583;Bewoonde woningvoorraad;Elburg;2015;8785.0
8584;Bewoonde woningvoorraad;Elburg;2016;8855.0
8585;Bewoonde woningvoorraad;Elburg;2017;8910.0
8586;Bewoonde woningvoorraad;Elburg;2018;8995.0
8587;Bewoonde woningvoorraad;Elburg;2019;8985.0
8588;Bewoonde woningvoorraad;Elburg;2020;9070.0
8589;Bewoonde woningvoorraad;Elburg;2021;9270.0
8590;Bewoonde woningvoorraad;Elburg;2022;9470.0
8591;Bewoonde woningvoorraad;Elburg;2023;9510.0
8592;Bewoonde woningvoorraad;Elburg;2024;9515.0
8593;Bewoonde woningvoorraad;Emmen;2012;45625.0
8594;Bewoonde woningvoorraad;Emmen;2013;45730.0
8595;Bewoonde woningvoorraad;Emmen;2014;46245.0
8596;Bewoonde woningvoorraad;Emmen;2015;46450.0
8597;Bewoonde woningvoorraad;Emmen;2016;46695.0
8598;Bewoonde woningvoorraad;Emmen;2017;47015.0
8599;Bewoonde woningvoorraad;Emmen;2018;47245.0
8600;Bewoonde woningvoorraad;Emmen;2019;47405.0
8601;Bewoonde woningvoorraad;Emmen;2020;47660.0
8602;Bewoonde woningvoorraad;Emmen;2021;47865.0
8603;Bewoonde woningvoorraad;Emmen;2022;48460.0
8604;Bewoonde woningvoorraad;Emmen;2023;48580.0
8605;Bewoonde woningvoorraad;Emmen;2024;48915.0
8606;Bewoonde woningvoorraad;Enkhuizen;2012;8025.0
8607;Bewoonde woningvoorraad;Enkhuizen;2013;8090.0
8608;Bewoonde woningvoorraad;Enkhuizen;2014;8225.0
8609;Bewoonde woningvoorraad;Enkhuizen;2015;8240.0
8610;Bewoonde woningvoorraad;Enkhuizen;2016;8305.0
8611;Bewoonde woningvoorraad;Enkhuizen;2017;8375.0
8612;Bewoonde woningvoorraad;Enkhuizen;2018;8390.0
8613;Bewoonde woningvoorraad;Enkhuizen;2019;8445.0
8614;Bewoonde woningvoorraad;Enkhuizen;2020;8520.0
8615;Bewoonde woningvoorraad;Enkhuizen;2021;8565.0
8616;Bewoonde woningvoorraad;Enkhuizen;2022;8590.0
8617;Bewoonde woningvoorraad;Enkhuizen;2023;8620.0
8618;Bewoonde woningvoorraad;Enkhuizen;2024;8615.0
8619;Bewoonde woningvoorraad;Enschede;2012;69890.0
8620;Bewoonde woningvoorraad;Enschede;2013;70455.0
8621;Bewoonde woningvoorraad;Enschede;2014;71010.0
8622;Bewoonde woningvoorraad;Enschede;2015;71065.0
8623;Bewoonde woningvoorraad;Enschede;2016;71250.0
8624;Bewoonde woningvoorraad;Enschede;2017;71090.0
8625;Bewoonde woningvoorraad;Enschede;2018;70385.0
8626;Bewoonde woningvoorraad;Enschede;2019;70795.0
8627;Bewoonde woningvoorraad;Enschede;2020;71815.0
8628;Bewoonde woningvoorraad;Enschede;2021;72505.0
8629;Bewoonde woningvoorraad;Enschede;2022;73165.0
8630;Bewoonde woningvoorraad;Enschede;2023;73455.0
8631;Bewoonde woningvoorraad;Enschede;2024;73850.0
8632;Bewoonde woningvoorraad;Epe;2012;12985.0
8633;Bewoonde woningvoorraad;Epe;2013;13005.0
8634;Bewoonde woningvoorraad;Epe;2014;13030.0
8635;Bewoonde woningvoorraad;Epe;2015;13110.0
8636;Bewoonde woningvoorraad;Epe;2016;13425.0
8637;Bewoonde woningvoorraad;Epe;2017;13560.0
8638;Bewoonde woningvoorraad;Epe;2018;13670.0
8639;Bewoonde woningvoorraad;Epe;2019;13770.0
8640;Bewoonde woningvoorraad;Epe;2020;13985.0
8641;Bewoonde woningvoorraad;Epe;2021;14045.0
8642;Bewoonde woningvoorraad;Epe;2022;14205.0
8643;Bewoonde woningvoorraad;Epe;2023;14195.0
8644;Bewoonde woningvoorraad;Epe;2024;14265.0
8645;Bewoonde woningvoorraad;Ermelo;2012;9560.0
8646;Bewoonde woningvoorraad;Ermelo;2013;9590.0
8647;Bewoonde woningvoorraad;Ermelo;2014;9895.0
8648;Bewoonde woningvoorraad;Ermelo;2015;10090.0
8649;Bewoonde woningvoorraad;Ermelo;2016;10245.0
8650;Bewoonde woningvoorraad;Ermelo;2017;10310.0
8651;Bewoonde woningvoorraad;Ermelo;2018;10400.0
8652;Bewoonde woningvoorraad;Ermelo;2019;10470.0
8653;Bewoonde woningvoorraad;Ermelo;2020;10575.0
8654;Bewoonde woningvoorraad;Ermelo;2021;10725.0
8655;Bewoonde woningvoorraad;Ermelo;2022;10820.0
8656;Bewoonde woningvoorraad;Ermelo;2023;10910.0
8657;Bewoonde woningvoorraad;Ermelo;2024;11230.0
8658;Bewoonde woningvoorraad;Etten-Leur;2012;17005.0
8659;Bewoonde woningvoorraad;Etten-Leur;2013;17450.0
8660;Bewoonde woningvoorraad;Etten-Leur;2014;17590.0
8661;Bewoonde woningvoorraad;Etten-Leur;2015;17690.0
8662;Bewoonde woningvoorraad;Etten-Leur;2016;17915.0
8663;Bewoonde woningvoorraad;Etten-Leur;2017;18095.0
8664;Bewoonde woningvoorraad;Etten-Leur;2018;18320.0
8665;Bewoonde woningvoorraad;Etten-Leur;2019;18530.0
8666;Bewoonde woningvoorraad;Etten-Leur;2020;18665.0
8667;Bewoonde woningvoorraad;Etten-Leur;2021;18720.0
8668;Bewoonde woningvoorraad;Etten-Leur;2022;18850.0
8669;Bewoonde woningvoorraad;Etten-Leur;2023;19180.0
8670;Bewoonde woningvoorraad;Etten-Leur;2024;19620.0
8671;Bewoonde woningvoorraad;Ferwerderadiel;2012;3535.0
8672;Bewoonde woningvoorraad;Ferwerderadiel;2013;3505.0
8673;Bewoonde woningvoorraad;Ferwerderadiel;2014;3525.0
8674;Bewoonde woningvoorraad;Ferwerderadiel;2015;3650.0
8675;Bewoonde woningvoorraad;Ferwerderadiel;2016;3640.0
8676;Bewoonde woningvoorraad;Ferwerderadiel;2017;3665.0
8677;Bewoonde woningvoorraad;Ferwerderadiel;2018;3665.0
8678;Bewoonde woningvoorraad;Ferwerderadiel;2019;
8679;Bewoonde woningvoorraad;Ferwerderadiel;2020;
8680;Bewoonde woningvoorraad;Ferwerderadiel;2021;
8681;Bewoonde woningvoorraad;Ferwerderadiel;2022;
8682;Bewoonde woningvoorraad;Ferwerderadiel;2023;
8683;Bewoonde woningvoorraad;Ferwerderadiel;2024;
8684;Bewoonde woningvoorraad;Franekeradeel;2012;8685.0
8685;Bewoonde woningvoorraad;Franekeradeel;2013;8680.0
8686;Bewoonde woningvoorraad;Franekeradeel;2014;8890.0
8687;Bewoonde woningvoorraad;Franekeradeel;2015;8905.0
8688;Bewoonde woningvoorraad;Franekeradeel;2016;8925.0
8689;Bewoonde woningvoorraad;Franekeradeel;2017;8925.0
8690;Bewoonde woningvoorraad;Franekeradeel;2018;
8691;Bewoonde woningvoorraad;Franekeradeel;2019;
8692;Bewoonde woningvoorraad;Franekeradeel;2020;
8693;Bewoonde woningvoorraad;Franekeradeel;2021;
8694;Bewoonde woningvoorraad;Franekeradeel;2022;
8695;Bewoonde woningvoorraad;Franekeradeel;2023;
8696;Bewoonde woningvoorraad;Franekeradeel;2024;
8697;Bewoonde woningvoorraad;De Friese Meren;2012;
8698;Bewoonde woningvoorraad;De Friese Meren;2013;
8699;Bewoonde woningvoorraad;De Friese Meren;2014;21110.0
8700;Bewoonde woningvoorraad;De Friese Meren;2015;21265.0
8701;Bewoonde woningvoorraad;De Friese Meren;2016;
8702;Bewoonde woningvoorraad;De Friese Meren;2017;
8703;Bewoonde woningvoorraad;De Friese Meren;2018;
8704;Bewoonde woningvoorraad;De Friese Meren;2019;
8705;Bewoonde woningvoorraad;De Friese Meren;2020;
8706;Bewoonde woningvoorraad;De Friese Meren;2021;
8707;Bewoonde woningvoorraad;De Friese Meren;2022;
8708;Bewoonde woningvoorraad;De Friese Meren;2023;
8709;Bewoonde woningvoorraad;De Friese Meren;2024;
8710;Bewoonde woningvoorraad;De Fryske Marren;2012;
8711;Bewoonde woningvoorraad;De Fryske Marren;2013;
8712;Bewoonde woningvoorraad;De Fryske Marren;2014;
8713;Bewoonde woningvoorraad;De Fryske Marren;2015;
8714;Bewoonde woningvoorraad;De Fryske Marren;2016;21375.0
8715;Bewoonde woningvoorraad;De Fryske Marren;2017;21475.0
8716;Bewoonde woningvoorraad;De Fryske Marren;2018;21695.0
8717;Bewoonde woningvoorraad;De Fryske Marren;2019;21810.0
8718;Bewoonde woningvoorraad;De Fryske Marren;2020;21900.0
8719;Bewoonde woningvoorraad;De Fryske Marren;2021;22040.0
8720;Bewoonde woningvoorraad;De Fryske Marren;2022;22110.0
8721;Bewoonde woningvoorraad;De Fryske Marren;2023;22120.0
8722;Bewoonde woningvoorraad;De Fryske Marren;2024;22255.0
8723;Bewoonde woningvoorraad;Gaasterlân-Sleat;2012;4180.0
8724;Bewoonde woningvoorraad;Gaasterlân-Sleat;2013;4180.0
8725;Bewoonde woningvoorraad;Gaasterlân-Sleat;2014;
8726;Bewoonde woningvoorraad;Gaasterlân-Sleat;2015;
8727;Bewoonde woningvoorraad;Gaasterlân-Sleat;2016;
8728;Bewoonde woningvoorraad;Gaasterlân-Sleat;2017;
8729;Bewoonde woningvoorraad;Gaasterlân-Sleat;2018;
8730;Bewoonde woningvoorraad;Gaasterlân-Sleat;2019;
8731;Bewoonde woningvoorraad;Gaasterlân-Sleat;2020;
8732;Bewoonde woningvoorraad;Gaasterlân-Sleat;2021;
8733;Bewoonde woningvoorraad;Gaasterlân-Sleat;2022;
8734;Bewoonde woningvoorraad;Gaasterlân-Sleat;2023;
8735;Bewoonde woningvoorraad;Gaasterlân-Sleat;2024;
8736;Bewoonde woningvoorraad;Geertruidenberg;2012;8955.0
8737;Bewoonde woningvoorraad;Geertruidenberg;2013;9015.0
