ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
4472;45311 Groothandel in auto-onderdelen;2009;3582.0
4473;45311 Groothandel in auto-onderdelen;2010;3772.0
4474;45311 Groothandel in auto-onderdelen;2011;3973.0
4475;45311 Groothandel in auto-onderdelen;2012;4027.0
4476;45311 Groothandel in auto-onderdelen;2013;3902.0
4477;45311 Groothandel in auto-onderdelen;2014;4045.0
4478;45311 Groothandel in auto-onderdelen;2015;3474.0
4479;45311 Groothandel in auto-onderdelen;2016;3329.0
4480;45312 Groothandel in banden;2009;637.0
4481;45312 Groothandel in banden;2010;680.0
4482;45312 Groothandel in banden;2011;654.0
4483;45312 Groothandel in banden;2012;672.0
4484;45312 Groothandel in banden;2013;689.0
4485;45312 Groothandel in banden;2014;657.0
4486;45312 Groothandel in banden;2015;757.0
4487;45312 Groothandel in banden;2016;738.0
4488;4532 Detailhandel in auto-onderdelen;2009;1152.0
4489;4532 Detailhandel in auto-onderdelen;2010;1291.0
4490;4532 Detailhandel in auto-onderdelen;2011;1409.0
4491;4532 Detailhandel in auto-onderdelen;2012;1541.0
4492;4532 Detailhandel in auto-onderdelen;2013;1533.0
4493;4532 Detailhandel in auto-onderdelen;2014;1642.0
4494;4532 Detailhandel in auto-onderdelen;2015;1151.0
4495;4532 Detailhandel in auto-onderdelen;2016;1287.0
4496;454 Handel en reparatie van motorfietsen;2009;1420.0
4497;454 Handel en reparatie van motorfietsen;2010;1546.0
4498;454 Handel en reparatie van motorfietsen;2011;1516.0
4499;454 Handel en reparatie van motorfietsen;2012;1580.0
4500;454 Handel en reparatie van motorfietsen;2013;1491.0
4501;454 Handel en reparatie van motorfietsen;2014;1578.0
4502;454 Handel en reparatie van motorfietsen;2015;1677.0
4503;454 Handel en reparatie van motorfietsen;2016;1760.0
4504;4540 Handel en reparatie motorfietsen;2009;1420.0
4505;4540 Handel en reparatie motorfietsen;2010;1546.0
4506;4540 Handel en reparatie motorfietsen;2011;1516.0
4507;4540 Handel en reparatie motorfietsen;2012;1580.0
4508;4540 Handel en reparatie motorfietsen;2013;1491.0
4509;4540 Handel en reparatie motorfietsen;2014;1578.0
4510;4540 Handel en reparatie motorfietsen;2015;1677.0
4511;4540 Handel en reparatie motorfietsen;2016;1760.0
4512;45401 Groothandel in motorfietsen;2009;403.0
4513;45401 Groothandel in motorfietsen;2010;424.0
4514;45401 Groothandel in motorfietsen;2011;423.0
4515;45401 Groothandel in motorfietsen;2012;404.0
4516;45401 Groothandel in motorfietsen;2013;391.0
4517;45401 Groothandel in motorfietsen;2014;409.0
4518;45401 Groothandel in motorfietsen;2015;431.0
4519;45401 Groothandel in motorfietsen;2016;451.0
4520;45402 Detailhandel in motorfietsen;2009;1017.0
4521;45402 Detailhandel in motorfietsen;2010;1122.0
4522;45402 Detailhandel in motorfietsen;2011;1093.0
4523;45402 Detailhandel in motorfietsen;2012;1176.0
4524;45402 Detailhandel in motorfietsen;2013;1100.0
4525;45402 Detailhandel in motorfietsen;2014;1169.0
4526;45402 Detailhandel in motorfietsen;2015;1246.0
4527;45402 Detailhandel in motorfietsen;2016;1309.0
4528;46 Groothandel en handelsbemiddeling;2009;66247.0
4529;46 Groothandel en handelsbemiddeling;2010;67134.0
4530;46 Groothandel en handelsbemiddeling;2011;68182.0
4531;46 Groothandel en handelsbemiddeling;2012;68811.0
4532;46 Groothandel en handelsbemiddeling;2013;67809.0
4533;46 Groothandel en handelsbemiddeling;2014;66953.0
4534;46 Groothandel en handelsbemiddeling;2015;65248.0
4535;46 Groothandel en handelsbemiddeling;2016;68187.0
4536;461 Handelsbemiddeling;2009;3704.0
4537;461 Handelsbemiddeling;2010;4094.0
4538;461 Handelsbemiddeling;2011;4368.0
4539;461 Handelsbemiddeling;2012;4893.0
4540;461 Handelsbemiddeling;2013;4881.0
4541;461 Handelsbemiddeling;2014;4621.0
4542;461 Handelsbemiddeling;2015;4568.0
4543;461 Handelsbemiddeling;2016;4666.0
4544;4611 Bemiddeling in landbouwproducten;2009;458.0
4545;4611 Bemiddeling in landbouwproducten;2010;484.0
4546;4611 Bemiddeling in landbouwproducten;2011;463.0
4547;4611 Bemiddeling in landbouwproducten;2012;444.0
4548;4611 Bemiddeling in landbouwproducten;2013;430.0
4549;4611 Bemiddeling in landbouwproducten;2014;434.0
4550;4611 Bemiddeling in landbouwproducten;2015;404.0
4551;4611 Bemiddeling in landbouwproducten;2016;412.0
4552;4612 Bemiddeling brand- en grondstoffen;2009;122.0
4553;4612 Bemiddeling brand- en grondstoffen;2010;118.0
4554;4612 Bemiddeling brand- en grondstoffen;2011;122.0
4555;4612 Bemiddeling brand- en grondstoffen;2012;600.0
4556;4612 Bemiddeling brand- en grondstoffen;2013;528.0
4557;4612 Bemiddeling brand- en grondstoffen;2014;153.0
4558;4612 Bemiddeling brand- en grondstoffen;2015;123.0
4559;4612 Bemiddeling brand- en grondstoffen;2016;144.0
4560;4613 Handelsbemiddeling in bouwmateriaal;2009;190.0
4561;4613 Handelsbemiddeling in bouwmateriaal;2010;228.0
4562;4613 Handelsbemiddeling in bouwmateriaal;2011;249.0
4563;4613 Handelsbemiddeling in bouwmateriaal;2012;261.0
4564;4613 Handelsbemiddeling in bouwmateriaal;2013;266.0
4565;4613 Handelsbemiddeling in bouwmateriaal;2014;268.0
4566;4613 Handelsbemiddeling in bouwmateriaal;2015;260.0
4567;4613 Handelsbemiddeling in bouwmateriaal;2016;254.0
4568;4614 Handelsbemiddeling in machines;2009;1001.0
4569;4614 Handelsbemiddeling in machines;2010;1083.0
4570;4614 Handelsbemiddeling in machines;2011;1098.0
4571;4614 Handelsbemiddeling in machines;2012;1106.0
4572;4614 Handelsbemiddeling in machines;2013;1130.0
4573;4614 Handelsbemiddeling in machines;2014;1085.0
4574;4614 Handelsbemiddeling in machines;2015;1054.0
4575;4614 Handelsbemiddeling in machines;2016;1072.0
4576;4615 Handelsbemiddeling huishoudwaren;2009;368.0
4577;4615 Handelsbemiddeling huishoudwaren;2010;393.0
4578;4615 Handelsbemiddeling huishoudwaren;2011;416.0
4579;4615 Handelsbemiddeling huishoudwaren;2012;396.0
4580;4615 Handelsbemiddeling huishoudwaren;2013;356.0
4581;4615 Handelsbemiddeling huishoudwaren;2014;348.0
4582;4615 Handelsbemiddeling huishoudwaren;2015;325.0
4583;4615 Handelsbemiddeling huishoudwaren;2016;331.0
4584;4616 Handelsbemiddeling in kleding;2009;257.0
4585;4616 Handelsbemiddeling in kleding;2010;262.0
4586;4616 Handelsbemiddeling in kleding;2011;259.0
4587;4616 Handelsbemiddeling in kleding;2012;264.0
4588;4616 Handelsbemiddeling in kleding;2013;235.0
4589;4616 Handelsbemiddeling in kleding;2014;227.0
4590;4616 Handelsbemiddeling in kleding;2015;221.0
4591;4616 Handelsbemiddeling in kleding;2016;223.0
4592;4617 Handelsbemiddeling in voeding;2009;364.0
4593;4617 Handelsbemiddeling in voeding;2010;369.0
4594;4617 Handelsbemiddeling in voeding;2011;395.0
4595;4617 Handelsbemiddeling in voeding;2012;396.0
4596;4617 Handelsbemiddeling in voeding;2013;387.0
4597;4617 Handelsbemiddeling in voeding;2014;405.0
4598;4617 Handelsbemiddeling in voeding;2015;385.0
4599;4617 Handelsbemiddeling in voeding;2016;358.0
4600;4618 Overige handelsbemiddeling;2009;577.0
4601;4618 Overige handelsbemiddeling;2010;742.0
4602;4618 Overige handelsbemiddeling;2011;901.0
4603;4618 Overige handelsbemiddeling;2012;982.0
4604;4618 Overige handelsbemiddeling;2013;1062.0
4605;4618 Overige handelsbemiddeling;2014;1167.0
4606;4618 Overige handelsbemiddeling;2015;1257.0
4607;4618 Overige handelsbemiddeling;2016;1263.0
4608;4619 Algemene handelsbemiddeling;2009;367.0
4609;4619 Algemene handelsbemiddeling;2010;415.0
4610;4619 Algemene handelsbemiddeling;2011;465.0
4611;4619 Algemene handelsbemiddeling;2012;444.0
4612;4619 Algemene handelsbemiddeling;2013;487.0
4613;4619 Algemene handelsbemiddeling;2014;534.0
4614;4619 Algemene handelsbemiddeling;2015;539.0
4615;4619 Algemene handelsbemiddeling;2016;609.0
4616;462 Groothandel in landbouwproducten;2009;4744.0
4617;462 Groothandel in landbouwproducten;2010;4698.0
4618;462 Groothandel in landbouwproducten;2011;4586.0
4619;462 Groothandel in landbouwproducten;2012;4563.0
4620;462 Groothandel in landbouwproducten;2013;4617.0
4621;462 Groothandel in landbouwproducten;2014;4527.0
4622;462 Groothandel in landbouwproducten;2015;4654.0
4623;462 Groothandel in landbouwproducten;2016;4664.0
4624;4621 Groothandel in akkerbouwproducten;2009;1213.0
4625;4621 Groothandel in akkerbouwproducten;2010;1199.0
4626;4621 Groothandel in akkerbouwproducten;2011;1124.0
4627;4621 Groothandel in akkerbouwproducten;2012;1102.0
4628;4621 Groothandel in akkerbouwproducten;2013;1145.0
4629;4621 Groothandel in akkerbouwproducten;2014;1135.0
4630;4621 Groothandel in akkerbouwproducten;2015;1173.0
4631;4621 Groothandel in akkerbouwproducten;2016;1186.0
4632;46211 Groothandel in granen;2009;46.0
4633;46211 Groothandel in granen;2010;51.0
4634;46211 Groothandel in granen;2011;45.0
4635;46211 Groothandel in granen;2012;43.0
4636;46211 Groothandel in granen;2013;44.0
4637;46211 Groothandel in granen;2014;
4638;46211 Groothandel in granen;2015;34.0
4639;46211 Groothandel in granen;2016;39.0
4640;46212 Groothandel in zaden;2009;237.0
4641;46212 Groothandel in zaden;2010;224.0
4642;46212 Groothandel in zaden;2011;212.0
4643;46212 Groothandel in zaden;2012;205.0
4644;46212 Groothandel in zaden;2013;218.0
4645;46212 Groothandel in zaden;2014;212.0
4646;46212 Groothandel in zaden;2015;232.0
4647;46212 Groothandel in zaden;2016;210.0
4648;46213 Groothandel in hooi en ruwvoeder;2009;141.0
4649;46213 Groothandel in hooi en ruwvoeder;2010;160.0
4650;46213 Groothandel in hooi en ruwvoeder;2011;146.0
4651;46213 Groothandel in hooi en ruwvoeder;2012;158.0
4652;46213 Groothandel in hooi en ruwvoeder;2013;164.0
4653;46213 Groothandel in hooi en ruwvoeder;2014;169.0
4654;46213 Groothandel in hooi en ruwvoeder;2015;183.0
4655;46213 Groothandel in hooi en ruwvoeder;2016;179.0
4656;46214 Groothandel in mengvoeder;2009;92.0
4657;46214 Groothandel in mengvoeder;2010;74.0
4658;46214 Groothandel in mengvoeder;2011;
4659;46214 Groothandel in mengvoeder;2012;
4660;46214 Groothandel in mengvoeder;2013;
4661;46214 Groothandel in mengvoeder;2014;50.0
4662;46214 Groothandel in mengvoeder;2015;
4663;46214 Groothandel in mengvoeder;2016;
4664;46215 Groothandel in overig veevoeder;2009;29.0
4665;46215 Groothandel in overig veevoeder;2010;22.0
4666;46215 Groothandel in overig veevoeder;2011;28.0
4667;46215 Groothandel in overig veevoeder;2012;34.0
4668;46215 Groothandel in overig veevoeder;2013;29.0
4669;46215 Groothandel in overig veevoeder;2014;39.0
4670;46215 Groothandel in overig veevoeder;2015;45.0
4671;46215 Groothandel in overig veevoeder;2016;43.0
4672;46216 Groothandel in ruwe oliën, vetten;2009;
4673;46216 Groothandel in ruwe oliën, vetten;2010;
4674;46216 Groothandel in ruwe oliën, vetten;2011;21.0
4675;46216 Groothandel in ruwe oliën, vetten;2012;28.0
4676;46216 Groothandel in ruwe oliën, vetten;2013;32.0
4677;46216 Groothandel in ruwe oliën, vetten;2014;35.0
4678;46216 Groothandel in ruwe oliën, vetten;2015;37.0
4679;46216 Groothandel in ruwe oliën, vetten;2016;37.0
4680;46217 Groothandel in ruwe tabak;2009;
4681;46217 Groothandel in ruwe tabak;2010;
4682;46217 Groothandel in ruwe tabak;2011;
4683;46217 Groothandel in ruwe tabak;2012;
4684;46217 Groothandel in ruwe tabak;2013;
4685;46217 Groothandel in ruwe tabak;2014;
4686;46217 Groothandel in ruwe tabak;2015;
4687;46217 Groothandel in ruwe tabak;2016;
4688;46218 Groothandel in akkerbouw algemeen;2009;577.0
4689;46218 Groothandel in akkerbouw algemeen;2010;572.0
4690;46218 Groothandel in akkerbouw algemeen;2011;538.0
4691;46218 Groothandel in akkerbouw algemeen;2012;519.0
4692;46218 Groothandel in akkerbouw algemeen;2013;530.0
4693;46218 Groothandel in akkerbouw algemeen;2014;512.0
4694;46218 Groothandel in akkerbouw algemeen;2015;509.0
4695;46218 Groothandel in akkerbouw algemeen;2016;531.0
4696;46219 Groothandel in overige akkerbouw;2009;66.0
4697;46219 Groothandel in overige akkerbouw;2010;67.0
4698;46219 Groothandel in overige akkerbouw;2011;73.0
4699;46219 Groothandel in overige akkerbouw;2012;67.0
4700;46219 Groothandel in overige akkerbouw;2013;69.0
4701;46219 Groothandel in overige akkerbouw;2014;77.0
4702;46219 Groothandel in overige akkerbouw;2015;79.0
4703;46219 Groothandel in overige akkerbouw;2016;92.0
4704;4622 Groothandel in bloemen en planten;2009;2153.0
4705;4622 Groothandel in bloemen en planten;2010;2159.0
4706;4622 Groothandel in bloemen en planten;2011;2126.0
4707;4622 Groothandel in bloemen en planten;2012;2143.0
4708;4622 Groothandel in bloemen en planten;2013;2134.0
4709;4622 Groothandel in bloemen en planten;2014;2049.0
4710;4622 Groothandel in bloemen en planten;2015;2095.0
4711;4622 Groothandel in bloemen en planten;2016;2117.0
4712;4623 Groothandel in levende dieren;2009;1313.0
4713;4623 Groothandel in levende dieren;2010;1277.0
4714;4623 Groothandel in levende dieren;2011;1268.0
4715;4623 Groothandel in levende dieren;2012;1251.0
4716;4623 Groothandel in levende dieren;2013;1275.0
4717;4623 Groothandel in levende dieren;2014;1278.0
4718;4623 Groothandel in levende dieren;2015;1322.0
4719;4623 Groothandel in levende dieren;2016;1293.0
4720;46231 Groothandel in levend vee;2009;1108.0
4721;46231 Groothandel in levend vee;2010;1077.0
4722;46231 Groothandel in levend vee;2011;1057.0
4723;46231 Groothandel in levend vee;2012;1039.0
4724;46231 Groothandel in levend vee;2013;1077.0
4725;46231 Groothandel in levend vee;2014;1080.0
4726;46231 Groothandel in levend vee;2015;1108.0
4727;46231 Groothandel in levend vee;2016;1083.0
4728;46232 Groothandel in huisdieren;2009;205.0
4729;46232 Groothandel in huisdieren;2010;200.0
4730;46232 Groothandel in huisdieren;2011;211.0
4731;46232 Groothandel in huisdieren;2012;212.0
4732;46232 Groothandel in huisdieren;2013;198.0
4733;46232 Groothandel in huisdieren;2014;198.0
4734;46232 Groothandel in huisdieren;2015;214.0
4735;46232 Groothandel in huisdieren;2016;210.0
4736;4624 Groothandel in huiden en leer;2009;65.0
4737;4624 Groothandel in huiden en leer;2010;63.0
4738;4624 Groothandel in huiden en leer;2011;68.0
4739;4624 Groothandel in huiden en leer;2012;67.0
4740;4624 Groothandel in huiden en leer;2013;63.0
4741;4624 Groothandel in huiden en leer;2014;65.0
4742;4624 Groothandel in huiden en leer;2015;64.0
4743;4624 Groothandel in huiden en leer;2016;68.0
4744;46241 Groothandel in huiden en vellen;2009;27.0
4745;46241 Groothandel in huiden en vellen;2010;30.0
4746;46241 Groothandel in huiden en vellen;2011;33.0
4747;46241 Groothandel in huiden en vellen;2012;27.0
4748;46241 Groothandel in huiden en vellen;2013;24.0
4749;46241 Groothandel in huiden en vellen;2014;25.0
4750;46241 Groothandel in huiden en vellen;2015;28.0
4751;46241 Groothandel in huiden en vellen;2016;29.0
4752;46242 Groothandel in leer;2009;38.0
4753;46242 Groothandel in leer;2010;33.0
4754;46242 Groothandel in leer;2011;35.0
4755;46242 Groothandel in leer;2012;40.0
4756;46242 Groothandel in leer;2013;39.0
4757;46242 Groothandel in leer;2014;40.0
4758;46242 Groothandel in leer;2015;36.0
4759;46242 Groothandel in leer;2016;39.0
4760;463 Groothandel in voedingsmiddelen;2009;6796.0
4761;463 Groothandel in voedingsmiddelen;2010;7035.0
4762;463 Groothandel in voedingsmiddelen;2011;7280.0
4763;463 Groothandel in voedingsmiddelen;2012;7137.0
4764;463 Groothandel in voedingsmiddelen;2013;7115.0
4765;463 Groothandel in voedingsmiddelen;2014;7218.0
4766;463 Groothandel in voedingsmiddelen;2015;7531.0
4767;463 Groothandel in voedingsmiddelen;2016;8162.0
4768;4631 Groothandel in groenten, fruit e.d.;2009;1149.0
4769;4631 Groothandel in groenten, fruit e.d.;2010;1186.0
4770;4631 Groothandel in groenten, fruit e.d.;2011;1241.0
4771;4631 Groothandel in groenten, fruit e.d.;2012;1155.0
4772;4631 Groothandel in groenten, fruit e.d.;2013;1172.0
4773;4631 Groothandel in groenten, fruit e.d.;2014;1183.0
4774;4631 Groothandel in groenten, fruit e.d.;2015;1289.0
4775;4631 Groothandel in groenten, fruit e.d.;2016;1416.0
4776;46311 Groothandel in groenten en fruit;2009;929.0
4777;46311 Groothandel in groenten en fruit;2010;949.0
4778;46311 Groothandel in groenten en fruit;2011;999.0
4779;46311 Groothandel in groenten en fruit;2012;937.0
4780;46311 Groothandel in groenten en fruit;2013;946.0
4781;46311 Groothandel in groenten en fruit;2014;928.0
4782;46311 Groothandel in groenten en fruit;2015;1019.0
4783;46311 Groothandel in groenten en fruit;2016;1127.0
4784;46312 Groothandel in eetaardappelen;2009;220.0
4785;46312 Groothandel in eetaardappelen;2010;237.0
4786;46312 Groothandel in eetaardappelen;2011;242.0
4787;46312 Groothandel in eetaardappelen;2012;218.0
4788;46312 Groothandel in eetaardappelen;2013;226.0
4789;46312 Groothandel in eetaardappelen;2014;255.0
4790;46312 Groothandel in eetaardappelen;2015;270.0
4791;46312 Groothandel in eetaardappelen;2016;289.0
4792;4632 Groothandel in vlees;2009;1173.0
4793;4632 Groothandel in vlees;2010;1196.0
4794;4632 Groothandel in vlees;2011;1219.0
4795;4632 Groothandel in vlees;2012;1172.0
4796;4632 Groothandel in vlees;2013;1206.0
4797;4632 Groothandel in vlees;2014;1203.0
4798;4632 Groothandel in vlees;2015;1329.0
4799;4632 Groothandel in vlees;2016;1369.0
4800;4633 Groothandel zuivel, vetten, eieren;2009;407.0
4801;4633 Groothandel zuivel, vetten, eieren;2010;447.0
4802;4633 Groothandel zuivel, vetten, eieren;2011;439.0
4803;4633 Groothandel zuivel, vetten, eieren;2012;403.0
4804;4633 Groothandel zuivel, vetten, eieren;2013;418.0
4805;4633 Groothandel zuivel, vetten, eieren;2014;399.0
4806;4633 Groothandel zuivel, vetten, eieren;2015;392.0
4807;4633 Groothandel zuivel, vetten, eieren;2016;402.0
4808;46331 Groothandel in zuivel en vetten;2009;300.0
4809;46331 Groothandel in zuivel en vetten;2010;340.0
4810;46331 Groothandel in zuivel en vetten;2011;345.0
4811;46331 Groothandel in zuivel en vetten;2012;314.0
4812;46331 Groothandel in zuivel en vetten;2013;327.0
4813;46331 Groothandel in zuivel en vetten;2014;305.0
4814;46331 Groothandel in zuivel en vetten;2015;300.0
4815;46331 Groothandel in zuivel en vetten;2016;297.0
4816;46332 Groothandel in eieren;2009;107.0
4817;46332 Groothandel in eieren;2010;107.0
4818;46332 Groothandel in eieren;2011;94.0
4819;46332 Groothandel in eieren;2012;89.0
4820;46332 Groothandel in eieren;2013;91.0
4821;46332 Groothandel in eieren;2014;94.0
4822;46332 Groothandel in eieren;2015;92.0
4823;46332 Groothandel in eieren;2016;105.0
4824;4634 Groothandel in dranken, geen zuivel;2009;901.0
4825;4634 Groothandel in dranken, geen zuivel;2010;888.0
4826;4634 Groothandel in dranken, geen zuivel;2011;856.0
4827;4634 Groothandel in dranken, geen zuivel;2012;866.0
4828;4634 Groothandel in dranken, geen zuivel;2013;805.0
4829;4634 Groothandel in dranken, geen zuivel;2014;824.0
4830;4634 Groothandel in dranken, geen zuivel;2015;867.0
4831;4634 Groothandel in dranken, geen zuivel;2016;899.0
4832;4635 Groothandel in tabaksproducten;2009;95.0
4833;4635 Groothandel in tabaksproducten;2010;97.0
4834;4635 Groothandel in tabaksproducten;2011;96.0
4835;4635 Groothandel in tabaksproducten;2012;100.0
4836;4635 Groothandel in tabaksproducten;2013;79.0
4837;4635 Groothandel in tabaksproducten;2014;82.0
4838;4635 Groothandel in tabaksproducten;2015;83.0
4839;4635 Groothandel in tabaksproducten;2016;149.0
4840;4636 Groothandel in suiker en chocolade;2009;221.0
4841;4636 Groothandel in suiker en chocolade;2010;223.0
4842;4636 Groothandel in suiker en chocolade;2011;210.0
4843;4636 Groothandel in suiker en chocolade;2012;225.0
4844;4636 Groothandel in suiker en chocolade;2013;215.0
4845;4636 Groothandel in suiker en chocolade;2014;212.0
4846;4636 Groothandel in suiker en chocolade;2015;181.0
4847;4636 Groothandel in suiker en chocolade;2016;209.0
4848;4637 Groothandel koffie, specerijen e.d.;2009;284.0
4849;4637 Groothandel koffie, specerijen e.d.;2010;262.0
4850;4637 Groothandel koffie, specerijen e.d.;2011;380.0
4851;4637 Groothandel koffie, specerijen e.d.;2012;390.0
4852;4637 Groothandel koffie, specerijen e.d.;2013;364.0
4853;4637 Groothandel koffie, specerijen e.d.;2014;427.0
4854;4637 Groothandel koffie, specerijen e.d.;2015;327.0
4855;4637 Groothandel koffie, specerijen e.d.;2016;377.0
4856;4638 Groothandel in overige voeding;2009;1675.0
4857;4638 Groothandel in overige voeding;2010;1755.0
4858;4638 Groothandel in overige voeding;2011;1787.0
4859;4638 Groothandel in overige voeding;2012;1748.0
4860;4638 Groothandel in overige voeding;2013;1779.0
4861;4638 Groothandel in overige voeding;2014;1829.0
4862;4638 Groothandel in overige voeding;2015;1925.0
4863;4638 Groothandel in overige voeding;2016;2126.0
4864;46381 Groothandel in snacks;2009;282.0
4865;46381 Groothandel in snacks;2010;297.0
4866;46381 Groothandel in snacks;2011;278.0
4867;46381 Groothandel in snacks;2012;268.0
4868;46381 Groothandel in snacks;2013;266.0
4869;46381 Groothandel in snacks;2014;259.0
4870;46381 Groothandel in snacks;2015;255.0
4871;46381 Groothandel in snacks;2016;268.0
4872;46382 Groothandel in vis;2009;630.0
4873;46382 Groothandel in vis;2010;649.0
4874;46382 Groothandel in vis;2011;684.0
4875;46382 Groothandel in vis;2012;658.0
4876;46382 Groothandel in vis;2013;675.0
4877;46382 Groothandel in vis;2014;657.0
4878;46382 Groothandel in vis;2015;690.0
4879;46382 Groothandel in vis;2016;757.0
4880;46383 Groothandel in overige voeding;2009;636.0
4881;46383 Groothandel in overige voeding;2010;695.0
4882;46383 Groothandel in overige voeding;2011;694.0
4883;46383 Groothandel in overige voeding;2012;681.0
4884;46383 Groothandel in overige voeding;2013;708.0
4885;46383 Groothandel in overige voeding;2014;772.0
4886;46383 Groothandel in overige voeding;2015;830.0
4887;46383 Groothandel in overige voeding;2016;927.0
4888;46384 Groothandel in bakkerijgrondstof;2009;122.0
4889;46384 Groothandel in bakkerijgrondstof;2010;
4890;46384 Groothandel in bakkerijgrondstof;2011;126.0
4891;46384 Groothandel in bakkerijgrondstof;2012;130.0
4892;46384 Groothandel in bakkerijgrondstof;2013;119.0
4893;46384 Groothandel in bakkerijgrondstof;2014;128.0
4894;46384 Groothandel in bakkerijgrondstof;2015;132.0
4895;46384 Groothandel in bakkerijgrondstof;2016;148.0
4896;46389 Groothandel in voedselgrondstoffen;2009;5.0
4897;46389 Groothandel in voedselgrondstoffen;2010;
4898;46389 Groothandel in voedselgrondstoffen;2011;5.0
4899;46389 Groothandel in voedselgrondstoffen;2012;11.0
4900;46389 Groothandel in voedselgrondstoffen;2013;11.0
4901;46389 Groothandel in voedselgrondstoffen;2014;13.0
4902;46389 Groothandel in voedselgrondstoffen;2015;18.0
4903;46389 Groothandel in voedselgrondstoffen;2016;26.0
4904;4639 Groothandel in voeding algemeen;2009;891.0
4905;4639 Groothandel in voeding algemeen;2010;981.0
4906;4639 Groothandel in voeding algemeen;2011;1052.0
4907;4639 Groothandel in voeding algemeen;2012;1078.0
4908;4639 Groothandel in voeding algemeen;2013;1077.0
4909;4639 Groothandel in voeding algemeen;2014;1059.0
4910;4639 Groothandel in voeding algemeen;2015;1138.0
4911;4639 Groothandel in voeding algemeen;2016;1215.0
4912;464 Groothandel in non-food;2009;12807.0
4913;464 Groothandel in non-food;2010;12927.0
4914;464 Groothandel in non-food;2011;13302.0
4915;464 Groothandel in non-food;2012;13168.0
4916;464 Groothandel in non-food;2013;12899.0
4917;464 Groothandel in non-food;2014;12719.0
4918;464 Groothandel in non-food;2015;11809.0
4919;464 Groothandel in non-food;2016;12239.0
4920;4641 Groothandel in textiel;2009;201.0
4921;4641 Groothandel in textiel;2010;197.0
4922;4641 Groothandel in textiel;2011;200.0
4923;4641 Groothandel in textiel;2012;212.0
4924;4641 Groothandel in textiel;2013;206.0
4925;4641 Groothandel in textiel;2014;194.0
4926;4641 Groothandel in textiel;2015;175.0
4927;4641 Groothandel in textiel;2016;176.0
4928;46411 Groothandel in kledingstoffen;2009;111.0
4929;46411 Groothandel in kledingstoffen;2010;104.0
4930;46411 Groothandel in kledingstoffen;2011;106.0
4931;46411 Groothandel in kledingstoffen;2012;114.0
4932;46411 Groothandel in kledingstoffen;2013;106.0
4933;46411 Groothandel in kledingstoffen;2014;99.0
4934;46411 Groothandel in kledingstoffen;2015;91.0
4935;46411 Groothandel in kledingstoffen;2016;95.0
4936;46412 Groothandel in huishoudtextiel;2009;90.0
4937;46412 Groothandel in huishoudtextiel;2010;93.0
4938;46412 Groothandel in huishoudtextiel;2011;94.0
4939;46412 Groothandel in huishoudtextiel;2012;98.0
4940;46412 Groothandel in huishoudtextiel;2013;100.0
