ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
9067;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;52.0
9068;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;58.0
9069;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;60.0
9070;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;55.0
9071;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;47.0
9072;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;21.0
9073;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;22.0
9074;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;22.0
9075;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;20.0
9076;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;22.0
9077;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;21.0
9078;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;22.0
9079;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;23.0
9080;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;28.0
9081;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;26.0
9082;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;24.0
9083;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;24.0
9084;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;24.0
9085;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;23.0
9086;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;27.0
9087;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;32.0
9088;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;25.0
9089;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;22.0
9090;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;31.0
9091;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;41.0
9092;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;33.0
9093;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;37.0
9094;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;34.0
9095;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;37.0
9096;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;41.0
9097;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;41.0
9098;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;34.0
9099;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;42.0
9100;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;44.0
9101;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;26.0
9102;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;27.0
9103;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;31.0
9104;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
9105;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;28.0
9106;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;31.0
9107;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;37.0
9108;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;32.0
9109;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;45.0
9110;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;41.0
9111;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;39.0
9112;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;37.0
9113;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;37.0
9114;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;34.0
9115;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;33.0
9116;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;46.0
9117;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;38.0
9118;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;34.0
9119;Beroepsniveau 2 (ISCO 2008);Totaal;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;34.0
9120;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 1e kwartaal;17.0
9121;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 2e kwartaal;28.0
9122;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 3e kwartaal;30.0
9123;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 4e kwartaal;27.0
9124;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 1e kwartaal;24.0
9125;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 2e kwartaal;25.0
9126;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 3e kwartaal;30.0
9127;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 4e kwartaal;31.0
9128;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 1e kwartaal;29.0
9129;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 2e kwartaal;28.0
9130;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 3e kwartaal;33.0
9131;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 4e kwartaal;34.0
9132;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 1e kwartaal;29.0
9133;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 2e kwartaal;25.0
9134;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 3e kwartaal;35.0
9135;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 4e kwartaal;36.0
9136;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 1e kwartaal;30.0
9137;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 2e kwartaal;31.0
9138;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 3e kwartaal;40.0
9139;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 4e kwartaal;28.0
9140;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 1e kwartaal;29.0
9141;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 2e kwartaal;29.0
9142;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 3e kwartaal;36.0
9143;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 4e kwartaal;39.0
9144;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 1e kwartaal;31.0
9145;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 2e kwartaal;33.0
9146;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 3e kwartaal;40.0
9147;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 4e kwartaal;42.0
9148;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 1e kwartaal;31.0
9149;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 2e kwartaal;23.0
9150;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 3e kwartaal;28.0
9151;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 4e kwartaal;30.0
9152;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 1e kwartaal;
9153;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 2e kwartaal;37.0
9154;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 3e kwartaal;44.0
9155;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 4e kwartaal;42.0
9156;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 1e kwartaal;33.0
9157;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 2e kwartaal;41.0
9158;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 3e kwartaal;50.0
9159;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 4e kwartaal;40.0
9160;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 1e kwartaal;34.0
9161;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 2e kwartaal;46.0
9162;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 3e kwartaal;40.0
9163;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 4e kwartaal;48.0
9164;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 1e kwartaal;35.0
9165;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 2e kwartaal;38.0
9166;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 3e kwartaal;41.0
9167;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 4e kwartaal;34.0
9168;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;9.0
9169;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;17.0
9170;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;17.0
9171;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;15.0
9172;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;12.0
9173;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;13.0
9174;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;16.0
9175;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;13.0
9176;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;18.0
9177;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;12.0
9178;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;17.0
9179;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;17.0
9180;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;17.0
9181;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;10.0
9182;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;18.0
9183;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;20.0
9184;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;17.0
9185;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;14.0
9186;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;20.0
9187;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;15.0
9188;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;18.0
9189;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;13.0
9190;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;19.0
9191;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;23.0
9192;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;18.0
9193;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;19.0
9194;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;23.0
9195;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;19.0
9196;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;16.0
9197;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;14.0
9198;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;13.0
9199;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;16.0
9200;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
9201;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;17.0
9202;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;18.0
9203;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;24.0
9204;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;24.0
9205;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;23.0
9206;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 3e kwartaal;27.0
9207;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 4e kwartaal;20.0
9208;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 1e kwartaal;18.0
9209;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 2e kwartaal;29.0
9210;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 3e kwartaal;20.0
9211;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 4e kwartaal;23.0
9212;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 1e kwartaal;18.0
9213;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 2e kwartaal;23.0
9214;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 3e kwartaal;25.0
9215;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 4e kwartaal;17.0
9216;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;8.0
9217;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;11.0
9218;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;12.0
9219;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;13.0
9220;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;12.0
9221;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;12.0
9222;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;14.0
9223;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;19.0
9224;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;11.0
9225;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;16.0
9226;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;16.0
9227;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;17.0
9228;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;13.0
9229;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;15.0
9230;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;17.0
9231;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;17.0
9232;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;12.0
9233;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;17.0
9234;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;20.0
9235;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;13.0
9236;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;11.0
9237;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;16.0
9238;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;17.0
9239;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;16.0
9240;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;12.0
9241;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;14.0
9242;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;17.0
9243;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;23.0
9244;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;16.0
9245;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;9.0
9246;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;15.0
9247;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;14.0
9248;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
9249;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;19.0
9250;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;25.0
9251;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;18.0
9252;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;9.0
9253;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;18.0
9254;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 3e kwartaal;23.0
9255;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 4e kwartaal;20.0
9256;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2023 1e kwartaal;16.0
9257;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2023 2e kwartaal;16.0
9258;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2023 3e kwartaal;19.0
9259;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2023 4e kwartaal;24.0
9260;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2024 1e kwartaal;17.0
9261;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2024 2e kwartaal;14.0
9262;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2024 3e kwartaal;15.0
9263;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2024 4e kwartaal;17.0
9264;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;9.0
9265;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;13.0
9266;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;16.0
9267;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;15.0
9268;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;13.0
9269;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;12.0
9270;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;14.0
9271;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;14.0
9272;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;14.0
9273;Beroepsniveau 2 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;16.0
