ID;AantalVoorzieningen;SoortVoorzieningSociaalDomein;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;ClientenMetVoorzieningen_5;HuishoudensMetVoorzieningen_6;ClientenMetVoorzieningen_7;HuishoudensMetVoorzieningen_8
3947;Totaal;Totaal;Harlingen;2017;Harlingen                               ;Gemeente ;GM0072  ;;2185.0;1810.0;136.0;236.0
3948;Totaal;Totaal;Wijk 00 Harlingen;1e halfjaar 2017;Harlingen                               ;Wijk     ;WK007200;1.0;1925.0;1610.0;130.0;226.0
3949;Totaal;Totaal;Wijk 00 Harlingen;2e halfjaar 2017;Harlingen                               ;Wijk     ;WK007200;1.0;1940.0;1630.0;131.0;229.0
3950;Totaal;Totaal;Wijk 00 Harlingen;2017;Harlingen                               ;Wijk     ;WK007200;1.0;2075.0;1715.0;139.0;240.0
3951;Totaal;Totaal;Wijk 01 Midlum;1e halfjaar 2017;Harlingen                               ;Wijk     ;WK007201;1.0;65.0;55.0;99.0;182.0
3952;Totaal;Totaal;Wijk 01 Midlum;2e halfjaar 2017;Harlingen                               ;Wijk     ;WK007201;1.0;65.0;60.0;102.0;201.0
3953;Totaal;Totaal;Wijk 01 Midlum;2017;Harlingen                               ;Wijk     ;WK007201;1.0;70.0;60.0;109.0;199.0
3954;Totaal;Totaal;Wijk 02 Wijnaldum;1e halfjaar 2017;Harlingen                               ;Wijk     ;WK007202;1.0;35.0;25.0;72.0;112.0
3955;Totaal;Totaal;Wijk 02 Wijnaldum;2e halfjaar 2017;Harlingen                               ;Wijk     ;WK007202;1.0;40.0;35.0;82.0;158.0
3956;Totaal;Totaal;Wijk 02 Wijnaldum;2017;Harlingen                               ;Wijk     ;WK007202;1.0;40.0;35.0;82.0;158.0
3957;Totaal;Totaal;Hattem;1e halfjaar 2017;Hattem                                  ;Gemeente ;GM0244  ;;670.0;560.0;55.0;109.0
3958;Totaal;Totaal;Hattem;2e halfjaar 2017;Hattem                                  ;Gemeente ;GM0244  ;;720.0;605.0;59.0;117.0
3959;Totaal;Totaal;Hattem;2017;Hattem                                  ;Gemeente ;GM0244  ;;785.0;650.0;64.0;126.0
3960;Totaal;Totaal;Wijk 00 Hattem;1e halfjaar 2017;Hattem                                  ;Wijk     ;WK024400;1.0;650.0;540.0;57.0;112.0
3961;Totaal;Totaal;Wijk 00 Hattem;2e halfjaar 2017;Hattem                                  ;Wijk     ;WK024400;1.0;695.0;580.0;61.0;119.0
3962;Totaal;Totaal;Wijk 00 Hattem;2017;Hattem                                  ;Wijk     ;WK024400;1.0;755.0;625.0;66.0;128.0
3963;Totaal;Totaal;Wijk 01 Polder Hattem en Molecaten;1e halfjaar 2017;Hattem                                  ;Wijk     ;WK024401;1.0;20.0;20.0;24.0;65.0
3964;Totaal;Totaal;Wijk 01 Polder Hattem en Molecaten;2e halfjaar 2017;Hattem                                  ;Wijk     ;WK024401;1.0;25.0;20.0;30.0;65.0
3965;Totaal;Totaal;Wijk 01 Polder Hattem en Molecaten;2017;Hattem                                  ;Wijk     ;WK024401;1.0;30.0;25.0;36.0;81.0
3966;Totaal;Totaal;Heemskerk;1e halfjaar 2017;Heemskerk                               ;Gemeente ;GM0396  ;;4240.0;3515.0;108.0;200.0
3967;Totaal;Totaal;Heemskerk;2e halfjaar 2017;Heemskerk                               ;Gemeente ;GM0396  ;;4260.0;3530.0;108.0;200.0
3968;Totaal;Totaal;Heemskerk;2017;Heemskerk                               ;Gemeente ;GM0396  ;;4555.0;3715.0;115.0;210.0
3969;Totaal;Totaal;Wijk 01 Heemskerk-Dorp;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039601;1.0;285.0;250.0;166.0;245.0
3970;Totaal;Totaal;Wijk 01 Heemskerk-Dorp;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039601;1.0;295.0;265.0;173.0;260.0
3971;Totaal;Totaal;Wijk 01 Heemskerk-Dorp;2017;Heemskerk                               ;Wijk     ;WK039601;1.0;320.0;270.0;185.0;264.0
3972;Totaal;Totaal;Wijk 02 Commandeurs en Marquette;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039602;1.0;200.0;165.0;77.0;158.0
3973;Totaal;Totaal;Wijk 02 Commandeurs en Marquette;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039602;1.0;195.0;155.0;76.0;149.0
3974;Totaal;Totaal;Wijk 02 Commandeurs en Marquette;2017;Heemskerk                               ;Wijk     ;WK039602;1.0;215.0;165.0;83.0;159.0
3975;Totaal;Totaal;Wijk 03 Hofland, Oosterwijk en Zuidbroek;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039603;1.0;970.0;765.0;176.0;277.0
3976;Totaal;Totaal;Wijk 03 Hofland, Oosterwijk en Zuidbroek;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039603;1.0;970.0;765.0;174.0;275.0
3977;Totaal;Totaal;Wijk 03 Hofland, Oosterwijk en Zuidbroek;2017;Heemskerk                               ;Wijk     ;WK039603;1.0;1035.0;805.0;184.0;288.0
3978;Totaal;Totaal;Wijk 04 Heemskerkerduin en Noorddorp;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039604;1.0;60.0;50.0;34.0;68.0
3979;Totaal;Totaal;Wijk 04 Heemskerkerduin en Noorddorp;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039604;1.0;70.0;60.0;39.0;81.0
3980;Totaal;Totaal;Wijk 04 Heemskerkerduin en Noorddorp;2017;Heemskerk                               ;Wijk     ;WK039604;1.0;75.0;65.0;42.0;87.0
3981;Totaal;Totaal;Wijk 05 Poelenburg en Oosterzij;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039605;1.0;835.0;650.0;164.0;265.0
3982;Totaal;Totaal;Wijk 05 Poelenburg en Oosterzij;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039605;1.0;835.0;655.0;165.0;268.0
3983;Totaal;Totaal;Wijk 05 Poelenburg en Oosterzij;2017;Heemskerk                               ;Wijk     ;WK039605;1.0;880.0;675.0;172.0;276.0
3984;Totaal;Totaal;Wijk 06 Noordbroek en De Trompet;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039606;1.0;415.0;370.0;73.0;149.0
3985;Totaal;Totaal;Wijk 06 Noordbroek en De Trompet;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039606;1.0;435.0;380.0;76.0;152.0
3986;Totaal;Totaal;Wijk 06 Noordbroek en De Trompet;2017;Heemskerk                               ;Wijk     ;WK039606;1.0;460.0;400.0;80.0;160.0
3987;Totaal;Totaal;Wijk 07 Kerkbeek;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039607;1.0;305.0;260.0;101.0;170.0
3988;Totaal;Totaal;Wijk 07 Kerkbeek;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039607;1.0;295.0;260.0;97.0;169.0
3989;Totaal;Totaal;Wijk 07 Kerkbeek;2017;Heemskerk                               ;Wijk     ;WK039607;1.0;315.0;270.0;103.0;176.0
3990;Totaal;Totaal;Wijk 08 Assumburg;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039608;1.0;710.0;595.0;155.0;289.0
3991;Totaal;Totaal;Wijk 08 Assumburg;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039608;1.0;685.0;585.0;150.0;285.0
3992;Totaal;Totaal;Wijk 08 Assumburg;2017;Heemskerk                               ;Wijk     ;WK039608;1.0;745.0;615.0;161.0;298.0
3993;Totaal;Totaal;Wijk 09 Hoogdorp en Waterakkers;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039609;1.0;240.0;215.0;51.0;115.0
3994;Totaal;Totaal;Wijk 09 Hoogdorp en Waterakkers;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039609;1.0;245.0;215.0;53.0;116.0
3995;Totaal;Totaal;Wijk 09 Hoogdorp en Waterakkers;2017;Heemskerk                               ;Wijk     ;WK039609;1.0;265.0;235.0;57.0;127.0
3996;Totaal;Totaal;Wijk 10 Broekpolder;1e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039610;1.0;215.0;185.0;46.0;111.0
3997;Totaal;Totaal;Wijk 10 Broekpolder;2e halfjaar 2017;Heemskerk                               ;Wijk     ;WK039610;1.0;235.0;195.0;50.0;116.0
3998;Totaal;Totaal;Wijk 10 Broekpolder;2017;Heemskerk                               ;Wijk     ;WK039610;1.0;250.0;210.0;53.0;125.0
3999;Totaal;Totaal;Wijk 11 Oostelijk Heemskerk;1e halfjaar 2017;                                        ;         ;        ;;;;;
4000;Totaal;Totaal;Wijk 11 Oostelijk Heemskerk;2e halfjaar 2017;                                        ;         ;        ;;;;;
4001;Totaal;Totaal;Wijk 11 Oostelijk Heemskerk;2017;                                        ;         ;        ;;;;;
4002;Totaal;Totaal;Heemstede;1e halfjaar 2017;                                        ;         ;        ;;;;;
4003;Totaal;Totaal;Heemstede;2e halfjaar 2017;                                        ;         ;        ;;;;;
4004;Totaal;Totaal;Heemstede;2017;                                        ;         ;        ;;;;;
4005;Totaal;Totaal;Wijk 00 Heemstede-Centrum;1e halfjaar 2017;                                        ;         ;        ;;;;;
4006;Totaal;Totaal;Wijk 00 Heemstede-Centrum;2e halfjaar 2017;                                        ;         ;        ;;;;;
4007;Totaal;Totaal;Wijk 00 Heemstede-Centrum;2017;                                        ;         ;        ;;;;;
4008;Totaal;Totaal;Wijk 01 Heemstede-Zuid;1e halfjaar 2017;                                        ;         ;        ;;;;;
4009;Totaal;Totaal;Wijk 01 Heemstede-Zuid;2e halfjaar 2017;                                        ;         ;        ;;;;;
4010;Totaal;Totaal;Wijk 01 Heemstede-Zuid;2017;                                        ;         ;        ;;;;;
4011;Totaal;Totaal;Wijk 02 Heemstede west van de spoorbaan;1e halfjaar 2017;                                        ;         ;        ;;;;;
4012;Totaal;Totaal;Wijk 02 Heemstede west van de spoorbaan;2e halfjaar 2017;                                        ;         ;        ;;;;;
4013;Totaal;Totaal;Wijk 02 Heemstede west van de spoorbaan;2017;                                        ;         ;        ;;;;;
4014;Totaal;Totaal;Heerde;1e halfjaar 2017;Heerde                                  ;Gemeente ;GM0246  ;;1190.0;900.0;64.0;115.0
4015;Totaal;Totaal;Heerde;2e halfjaar 2017;Heerde                                  ;Gemeente ;GM0246  ;;1185.0;910.0;63.0;116.0
4016;Totaal;Totaal;Heerde;2017;Heerde                                  ;Gemeente ;GM0246  ;;1335.0;1020.0;71.0;130.0
4017;Totaal;Totaal;Wijk 00 Heerde;1e halfjaar 2017;Heerde                                  ;Wijk     ;WK024600;1.0;715.0;555.0;57.0;104.0
4018;Totaal;Totaal;Wijk 00 Heerde;2e halfjaar 2017;Heerde                                  ;Wijk     ;WK024600;1.0;705.0;555.0;56.0;104.0
4019;Totaal;Totaal;Wijk 00 Heerde;2017;Heerde                                  ;Wijk     ;WK024600;1.0;800.0;620.0;63.0;116.0
4020;Totaal;Totaal;Wijk 01 Wapenveld;1e halfjaar 2017;Heerde                                  ;Wijk     ;WK024601;1.0;475.0;345.0;77.0;140.0
4021;Totaal;Totaal;Wijk 01 Wapenveld;2e halfjaar 2017;Heerde                                  ;Wijk     ;WK024601;1.0;480.0;355.0;78.0;143.0
4022;Totaal;Totaal;Wijk 01 Wapenveld;2017;Heerde                                  ;Wijk     ;WK024601;1.0;535.0;400.0;86.0;161.0
4023;Totaal;Totaal;Heerenveen;1e halfjaar 2017;                                        ;         ;        ;;;;;
4024;Totaal;Totaal;Heerenveen;2e halfjaar 2017;                                        ;         ;        ;;;;;
4025;Totaal;Totaal;Heerenveen;2017;                                        ;         ;        ;;;;;
4026;Totaal;Totaal;Wijk 01 Heerenveen;1e halfjaar 2017;                                        ;         ;        ;;;;;
4027;Totaal;Totaal;Wijk 01 Heerenveen;2e halfjaar 2017;                                        ;         ;        ;;;;;
4028;Totaal;Totaal;Wijk 01 Heerenveen;2017;                                        ;         ;        ;;;;;
4029;Totaal;Totaal;Wijk 02 Noord-Heerenveen;1e halfjaar 2017;                                        ;         ;        ;;;;;
4030;Totaal;Totaal;Wijk 02 Noord-Heerenveen;2e halfjaar 2017;                                        ;         ;        ;;;;;
4031;Totaal;Totaal;Wijk 02 Noord-Heerenveen;2017;                                        ;         ;        ;;;;;
4032;Totaal;Totaal;Wijk 03 Hoornsterzwaag;1e halfjaar 2017;                                        ;         ;        ;;;;;
4033;Totaal;Totaal;Wijk 03 Hoornsterzwaag;2e halfjaar 2017;                                        ;         ;        ;;;;;
4034;Totaal;Totaal;Wijk 03 Hoornsterzwaag;2017;                                        ;         ;        ;;;;;
4035;Totaal;Totaal;Wijk 04 Jubbega;1e halfjaar 2017;                                        ;         ;        ;;;;;
4036;Totaal;Totaal;Wijk 04 Jubbega;2e halfjaar 2017;                                        ;         ;        ;;;;;
4037;Totaal;Totaal;Wijk 04 Jubbega;2017;                                        ;         ;        ;;;;;
4038;Totaal;Totaal;Wijk 06 Oranjewoud;1e halfjaar 2017;                                        ;         ;        ;;;;;
4039;Totaal;Totaal;Wijk 06 Oranjewoud;2e halfjaar 2017;                                        ;         ;        ;;;;;
4040;Totaal;Totaal;Wijk 06 Oranjewoud;2017;                                        ;         ;        ;;;;;
4041;Totaal;Totaal;Skarsterlân;1e halfjaar 2017;                                        ;         ;        ;;;;;
4042;Totaal;Totaal;Skarsterlân;2e halfjaar 2017;                                        ;         ;        ;;;;;
4043;Totaal;Totaal;Skarsterlân;2017;                                        ;         ;        ;;;;;
4044;Totaal;Totaal;Boarnsterhim;1e halfjaar 2017;                                        ;         ;        ;;;;;
4045;Totaal;Totaal;Boarnsterhim;2e halfjaar 2017;                                        ;         ;        ;;;;;
4046;Totaal;Totaal;Boarnsterhim;2017;                                        ;         ;        ;;;;;
4047;Totaal;Totaal;Heerhugowaard;1e halfjaar 2017;Heerhugowaard                           ;Gemeente ;GM0398  ;;4145.0;3430.0;74.0;146.0
4048;Totaal;Totaal;Heerhugowaard;2e halfjaar 2017;Heerhugowaard                           ;Gemeente ;GM0398  ;;4115.0;3410.0;73.0;144.0
4049;Totaal;Totaal;Heerhugowaard;2017;Heerhugowaard                           ;Gemeente ;GM0398  ;;4575.0;3740.0;81.0;158.0
4050;Totaal;Totaal;Wijk 01 Schrijverswijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039801;1.0;270.0;220.0;90.0;163.0
4051;Totaal;Totaal;Wijk 01 Schrijverswijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039801;1.0;275.0;230.0;91.0;170.0
4052;Totaal;Totaal;Wijk 01 Schrijverswijk;2017;Heerhugowaard                           ;Wijk     ;WK039801;1.0;305.0;250.0;101.0;185.0
4053;Totaal;Totaal;Wijk 02 Schilderswijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039802;1.0;355.0;290.0;82.0;160.0
4054;Totaal;Totaal;Wijk 02 Schilderswijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039802;1.0;350.0;280.0;81.0;152.0
4055;Totaal;Totaal;Wijk 02 Schilderswijk;2017;Heerhugowaard                           ;Wijk     ;WK039802;1.0;390.0;300.0;89.0;163.0
4056;Totaal;Totaal;Wijk 04 Planetenwijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039804;1.0;95.0;80.0;62.0;129.0
4057;Totaal;Totaal;Wijk 04 Planetenwijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039804;1.0;100.0;85.0;66.0;138.0
4058;Totaal;Totaal;Wijk 04 Planetenwijk;2017;Heerhugowaard                           ;Wijk     ;WK039804;1.0;110.0;90.0;73.0;146.0
4059;Totaal;Totaal;Wijk 06 Bomen- Recreatiewijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039806;1.0;475.0;380.0;95.0;171.0
4060;Totaal;Totaal;Wijk 06 Bomen- Recreatiewijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039806;1.0;465.0;370.0;93.0;167.0
4061;Totaal;Totaal;Wijk 06 Bomen- Recreatiewijk;2017;Heerhugowaard                           ;Wijk     ;WK039806;1.0;515.0;405.0;103.0;182.0
4062;Totaal;Totaal;Wijk 07 Heemradenwijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039807;1.0;170.0;155.0;62.0;115.0
4063;Totaal;Totaal;Wijk 07 Heemradenwijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039807;1.0;170.0;160.0;61.0;118.0
4064;Totaal;Totaal;Wijk 07 Heemradenwijk;2017;Heerhugowaard                           ;Wijk     ;WK039807;1.0;190.0;175.0;68.0;129.0
4065;Totaal;Totaal;Wijk 08 Edelstenenwijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039808;1.0;215.0;175.0;62.0;122.0
4066;Totaal;Totaal;Wijk 08 Edelstenenwijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039808;1.0;195.0;165.0;56.0;114.0
4067;Totaal;Totaal;Wijk 08 Edelstenenwijk;2017;Heerhugowaard                           ;Wijk     ;WK039808;1.0;225.0;185.0;64.0;128.0
4068;Totaal;Totaal;Wijk 09 Stadshart;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039809;1.0;265.0;250.0;175.0;252.0
4069;Totaal;Totaal;Wijk 09 Stadshart;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039809;1.0;265.0;245.0;175.0;246.0
4070;Totaal;Totaal;Wijk 09 Stadshart;2017;Heerhugowaard                           ;Wijk     ;WK039809;1.0;300.0;275.0;193.0;276.0
4071;Totaal;Totaal;Wijk 10 Molenwijk;1e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039810;1.0;265.0;235.0;96.0;178.0
4072;Totaal;Totaal;Wijk 10 Molenwijk;2e halfjaar 2017;Heerhugowaard                           ;Wijk     ;WK039810;1.0;255.0;220.0;93.0;167.0
