ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;UiteindelijkeZeggenschapBuitenland_2
387;A-U Alle economische activiteiten;Oost-Groningen (CR);2019;11385.0;185.0
388;A-U Alle economische activiteiten;Oost-Groningen (CR);2020;11730.0;185.0
389;A-U Alle economische activiteiten;Oost-Groningen (CR);2021;12090.0;190.0
390;A-U Alle economische activiteiten;Oost-Groningen (CR);2022;12805.0;205.0
391;A-U Alle economische activiteiten;Oost-Groningen (CR);2023;13140.0;195.0
392;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;;
393;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;;
394;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;;
395;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;;
396;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;;
397;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;3390.0;60.0
398;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;3510.0;65.0
399;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;3545.0;65.0
400;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;3550.0;70.0
401;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2019;3625.0;65.0
402;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2020;3695.0;60.0
403;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2021;3775.0;60.0
404;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2022;4020.0;65.0
405;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2023;4110.0;65.0
406;A-U Alle economische activiteiten;Overig Groningen (CR);2010;;
407;A-U Alle economische activiteiten;Overig Groningen (CR);2011;;
408;A-U Alle economische activiteiten;Overig Groningen (CR);2012;;
409;A-U Alle economische activiteiten;Overig Groningen (CR);2013;;
410;A-U Alle economische activiteiten;Overig Groningen (CR);2014;;
411;A-U Alle economische activiteiten;Overig Groningen (CR);2015;33995.0;435.0
412;A-U Alle economische activiteiten;Overig Groningen (CR);2016;35535.0;485.0
413;A-U Alle economische activiteiten;Overig Groningen (CR);2017;36525.0;505.0
414;A-U Alle economische activiteiten;Overig Groningen (CR);2018;38950.0;545.0
415;A-U Alle economische activiteiten;Overig Groningen (CR);2019;40350.0;525.0
416;A-U Alle economische activiteiten;Overig Groningen (CR);2020;42065.0;535.0
417;A-U Alle economische activiteiten;Overig Groningen (CR);2021;43550.0;580.0
418;A-U Alle economische activiteiten;Overig Groningen (CR);2022;46785.0;605.0
419;A-U Alle economische activiteiten;Overig Groningen (CR);2023;48220.0;610.0
420;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;;
421;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;;
422;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;;
423;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;;
424;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;;
425;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;28565.0;280.0
426;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;29720.0;295.0
427;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;30415.0;305.0
428;A-U Alle economische activiteiten;Noord-Friesland (CR);2018;30845.0;320.0
429;A-U Alle economische activiteiten;Noord-Friesland (CR);2019;32040.0;310.0
430;A-U Alle economische activiteiten;Noord-Friesland (CR);2020;33270.0;305.0
431;A-U Alle economische activiteiten;Noord-Friesland (CR);2021;34405.0;320.0
432;A-U Alle economische activiteiten;Noord-Friesland (CR);2022;37010.0;340.0
433;A-U Alle economische activiteiten;Noord-Friesland (CR);2023;38415.0;325.0
434;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;;
435;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;;
436;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;;
437;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;;
438;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;;
439;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;14625.0;110.0
440;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;15055.0;120.0
441;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;15370.0;120.0
442;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2018;16555.0;140.0
443;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2019;17130.0;145.0
444;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2020;17615.0;150.0
445;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2021;18025.0;155.0
446;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2022;19245.0;165.0
447;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2023;19670.0;170.0
448;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;;
449;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;;
450;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;;
451;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;;
452;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;;
453;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;17270.0;230.0
454;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;17960.0;250.0
455;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2017;18360.0;260.0
456;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2018;18960.0;255.0
457;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2019;19485.0;260.0
458;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2020;20185.0;270.0
459;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2021;20640.0;280.0
460;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2022;22140.0;305.0
461;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2023;22820.0;315.0
462;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;;
463;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;;
464;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;;
465;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;;
466;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;;
467;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;16395.0;180.0
468;A-U Alle economische activiteiten;Noord-Drenthe (CR);2016;17130.0;185.0
469;A-U Alle economische activiteiten;Noord-Drenthe (CR);2017;17550.0;190.0
470;A-U Alle economische activiteiten;Noord-Drenthe (CR);2018;18225.0;190.0
471;A-U Alle economische activiteiten;Noord-Drenthe (CR);2019;18915.0;195.0
472;A-U Alle economische activiteiten;Noord-Drenthe (CR);2020;19615.0;205.0
473;A-U Alle economische activiteiten;Noord-Drenthe (CR);2021;19995.0;215.0
474;A-U Alle economische activiteiten;Noord-Drenthe (CR);2022;21380.0;225.0
475;A-U Alle economische activiteiten;Noord-Drenthe (CR);2023;21945.0;230.0
476;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;;
477;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;;
478;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;;
479;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;;
480;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;;
481;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;13950.0;240.0
482;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2016;14425.0;250.0
483;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2017;14695.0;260.0
484;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2018;15120.0;260.0
485;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2019;15535.0;245.0
486;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2020;16050.0;250.0
487;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2021;16440.0;265.0
488;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2022;17585.0;270.0
489;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2023;17900.0;265.0
490;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;;
491;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;;
492;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;;
493;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;;
494;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;;
495;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2015;12150.0;170.0
496;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2016;12580.0;175.0
497;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2017;12980.0;180.0
498;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2018;13470.0;205.0
499;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2019;13980.0;195.0
500;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2020;14495.0;200.0
501;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2021;14905.0;215.0
502;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2022;15870.0;225.0
503;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2023;16185.0;225.0
504;A-U Alle economische activiteiten;Noord-Overijssel (CR);2010;;
505;A-U Alle economische activiteiten;Noord-Overijssel (CR);2011;;
506;A-U Alle economische activiteiten;Noord-Overijssel (CR);2012;;
507;A-U Alle economische activiteiten;Noord-Overijssel (CR);2013;;
508;A-U Alle economische activiteiten;Noord-Overijssel (CR);2014;;
509;A-U Alle economische activiteiten;Noord-Overijssel (CR);2015;32970.0;460.0
510;A-U Alle economische activiteiten;Noord-Overijssel (CR);2016;34355.0;495.0
511;A-U Alle economische activiteiten;Noord-Overijssel (CR);2017;35420.0;525.0
512;A-U Alle economische activiteiten;Noord-Overijssel (CR);2018;36920.0;555.0
513;A-U Alle economische activiteiten;Noord-Overijssel (CR);2019;38655.0;550.0
514;A-U Alle economische activiteiten;Noord-Overijssel (CR);2020;40170.0;555.0
515;A-U Alle economische activiteiten;Noord-Overijssel (CR);2021;41485.0;605.0
516;A-U Alle economische activiteiten;Noord-Overijssel (CR);2022;44475.0;615.0
517;A-U Alle economische activiteiten;Noord-Overijssel (CR);2023;46030.0;620.0
518;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2010;;
519;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2011;;
520;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2012;;
521;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2013;;
522;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2014;;
523;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2015;13025.0;205.0
524;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2016;13620.0;220.0
525;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2017;14075.0;220.0
526;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2018;14685.0;215.0
527;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2019;15335.0;220.0
528;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2020;16020.0;220.0
529;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2021;16575.0;220.0
530;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2022;17795.0;250.0
531;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2023;18450.0;245.0
532;A-U Alle economische activiteiten;Twente (CR);2010;;
533;A-U Alle economische activiteiten;Twente (CR);2011;;
534;A-U Alle economische activiteiten;Twente (CR);2012;;
535;A-U Alle economische activiteiten;Twente (CR);2013;;
536;A-U Alle economische activiteiten;Twente (CR);2014;;
537;A-U Alle economische activiteiten;Twente (CR);2015;53330.0;830.0
538;A-U Alle economische activiteiten;Twente (CR);2016;55440.0;855.0
539;A-U Alle economische activiteiten;Twente (CR);2017;56765.0;875.0
540;A-U Alle economische activiteiten;Twente (CR);2018;58730.0;935.0
541;A-U Alle economische activiteiten;Twente (CR);2019;60540.0;925.0
542;A-U Alle economische activiteiten;Twente (CR);2020;62535.0;950.0
543;A-U Alle economische activiteiten;Twente (CR);2021;64110.0;1030.0
544;A-U Alle economische activiteiten;Twente (CR);2022;68820.0;1065.0
545;A-U Alle economische activiteiten;Twente (CR);2023;70700.0;1085.0
546;A-U Alle economische activiteiten;Veluwe (CR);2010;;
547;A-U Alle economische activiteiten;Veluwe (CR);2011;;
548;A-U Alle economische activiteiten;Veluwe (CR);2012;;
549;A-U Alle economische activiteiten;Veluwe (CR);2013;;
550;A-U Alle economische activiteiten;Veluwe (CR);2014;;
551;A-U Alle economische activiteiten;Veluwe (CR);2015;63830.0;875.0
552;A-U Alle economische activiteiten;Veluwe (CR);2016;66615.0;885.0
553;A-U Alle economische activiteiten;Veluwe (CR);2017;68690.0;910.0
554;A-U Alle economische activiteiten;Veluwe (CR);2018;71550.0;955.0
555;A-U Alle economische activiteiten;Veluwe (CR);2019;74915.0;985.0
556;A-U Alle economische activiteiten;Veluwe (CR);2020;78480.0;1030.0
557;A-U Alle economische activiteiten;Veluwe (CR);2021;81320.0;1100.0
558;A-U Alle economische activiteiten;Veluwe (CR);2022;87935.0;1195.0
559;A-U Alle economische activiteiten;Veluwe (CR);2023;90900.0;1225.0
560;A-U Alle economische activiteiten;Achterhoek (CR);2010;;
561;A-U Alle economische activiteiten;Achterhoek (CR);2011;;
562;A-U Alle economische activiteiten;Achterhoek (CR);2012;;
563;A-U Alle economische activiteiten;Achterhoek (CR);2013;;
564;A-U Alle economische activiteiten;Achterhoek (CR);2014;;
565;A-U Alle economische activiteiten;Achterhoek (CR);2015;37825.0;510.0
566;A-U Alle economische activiteiten;Achterhoek (CR);2016;39190.0;515.0
567;A-U Alle economische activiteiten;Achterhoek (CR);2017;40360.0;520.0
568;A-U Alle economische activiteiten;Achterhoek (CR);2018;41520.0;535.0
569;A-U Alle economische activiteiten;Achterhoek (CR);2019;42820.0;550.0
570;A-U Alle economische activiteiten;Achterhoek (CR);2020;44295.0;560.0
571;A-U Alle economische activiteiten;Achterhoek (CR);2021;45495.0;585.0
572;A-U Alle economische activiteiten;Achterhoek (CR);2022;48740.0;600.0
573;A-U Alle economische activiteiten;Achterhoek (CR);2023;49905.0;605.0
574;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2010;;
575;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2011;;
576;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2012;;
577;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2013;;
578;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2014;;
579;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2015;65045.0;1000.0
580;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2016;67970.0;1015.0
581;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2017;70515.0;1055.0
582;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2018;74095.0;1120.0
583;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2019;77830.0;1090.0
584;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2020;81770.0;1145.0
585;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2021;84365.0;1230.0
586;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2022;91275.0;1305.0
587;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2023;94645.0;1330.0
588;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2010;;
589;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2011;;
590;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2012;;
591;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2013;;
592;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2014;;
593;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2015;26420.0;360.0
594;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2016;27280.0;365.0
595;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2017;27930.0;375.0
596;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2018;28875.0;385.0
597;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2019;30030.0;390.0
598;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2020;31345.0;400.0
599;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2021;32485.0;430.0
600;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2022;34750.0;445.0
601;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2023;35805.0;440.0
602;A-U Alle economische activiteiten;Utrecht (CR);2010;;
603;A-U Alle economische activiteiten;Utrecht (CR);2011;;
604;A-U Alle economische activiteiten;Utrecht (CR);2012;;
605;A-U Alle economische activiteiten;Utrecht (CR);2013;;
606;A-U Alle economische activiteiten;Utrecht (CR);2014;;
607;A-U Alle economische activiteiten;Utrecht (CR);2015;136440.0;2165.0
608;A-U Alle economische activiteiten;Utrecht (CR);2016;142805.0;2245.0
609;A-U Alle economische activiteiten;Utrecht (CR);2017;147490.0;2335.0
610;A-U Alle economische activiteiten;Utrecht (CR);2018;154610.0;2415.0
611;A-U Alle economische activiteiten;Utrecht (CR);2019;166225.0;2480.0
612;A-U Alle economische activiteiten;Utrecht (CR);2020;175510.0;2615.0
613;A-U Alle economische activiteiten;Utrecht (CR);2021;180460.0;2810.0
614;A-U Alle economische activiteiten;Utrecht (CR);2022;194320.0;3045.0
615;A-U Alle economische activiteiten;Utrecht (CR);2023;202020.0;3030.0
616;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2010;;
617;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2011;;
618;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2012;;
619;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2013;;
620;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2014;;
621;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2015;35420.0;360.0
622;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2016;36685.0;370.0
623;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2017;37515.0;385.0
624;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2018;39035.0;375.0
625;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2019;40455.0;390.0
626;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2020;42330.0;400.0
627;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2021;43795.0;415.0
628;A-U Alle economische activiteiten;Kop van Noord-Holland (CR);2022;46990.0;435.0
