ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
449;Particulier huishouden;15 jaar;Gescheiden;2060;0
450;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2016;1778
451;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2017;2079
452;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2018;2091
453;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2019;1966
454;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2020;1892
455;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2021;1824
456;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2022;1771
457;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2023;1736
458;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2024;1683
459;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2025;1702
460;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2026;1691
461;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2027;1674
462;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2028;1632
463;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2029;1597
464;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2030;1564
465;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2031;1585
466;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2032;1565
467;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2033;1583
468;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2034;1603
469;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2035;1621
470;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2036;1641
471;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2037;1655
472;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2038;1665
473;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2039;1678
474;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2040;1690
475;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2041;1700
476;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2042;1706
477;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2043;1711
478;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2044;1717
479;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2045;1719
480;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2046;1720
481;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2047;1720
482;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2048;1720
483;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2049;1718
484;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2050;1713
485;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2051;1707
486;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2052;1702
487;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2053;1694
488;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2054;1686
489;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2055;1677
490;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2056;1668
491;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2057;1661
492;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2058;1653
493;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2059;1649
494;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2060;1644
495;Particulier huishouden;16 jaar;Ongehuwd;2016;1778
496;Particulier huishouden;16 jaar;Ongehuwd;2017;2079
497;Particulier huishouden;16 jaar;Ongehuwd;2018;2091
498;Particulier huishouden;16 jaar;Ongehuwd;2019;1966
499;Particulier huishouden;16 jaar;Ongehuwd;2020;1892
500;Particulier huishouden;16 jaar;Ongehuwd;2021;1824
501;Particulier huishouden;16 jaar;Ongehuwd;2022;1771
502;Particulier huishouden;16 jaar;Ongehuwd;2023;1736
503;Particulier huishouden;16 jaar;Ongehuwd;2024;1683
504;Particulier huishouden;16 jaar;Ongehuwd;2025;1702
505;Particulier huishouden;16 jaar;Ongehuwd;2026;1691
506;Particulier huishouden;16 jaar;Ongehuwd;2027;1674
507;Particulier huishouden;16 jaar;Ongehuwd;2028;1632
508;Particulier huishouden;16 jaar;Ongehuwd;2029;1597
509;Particulier huishouden;16 jaar;Ongehuwd;2030;1564
510;Particulier huishouden;16 jaar;Ongehuwd;2031;1585
511;Particulier huishouden;16 jaar;Ongehuwd;2032;1565
512;Particulier huishouden;16 jaar;Ongehuwd;2033;1583
513;Particulier huishouden;16 jaar;Ongehuwd;2034;1603
514;Particulier huishouden;16 jaar;Ongehuwd;2035;1621
515;Particulier huishouden;16 jaar;Ongehuwd;2036;1641
516;Particulier huishouden;16 jaar;Ongehuwd;2037;1655
517;Particulier huishouden;16 jaar;Ongehuwd;2038;1665
518;Particulier huishouden;16 jaar;Ongehuwd;2039;1678
519;Particulier huishouden;16 jaar;Ongehuwd;2040;1690
520;Particulier huishouden;16 jaar;Ongehuwd;2041;1700
521;Particulier huishouden;16 jaar;Ongehuwd;2042;1706
522;Particulier huishouden;16 jaar;Ongehuwd;2043;1711
523;Particulier huishouden;16 jaar;Ongehuwd;2044;1717
524;Particulier huishouden;16 jaar;Ongehuwd;2045;1719
525;Particulier huishouden;16 jaar;Ongehuwd;2046;1720
526;Particulier huishouden;16 jaar;Ongehuwd;2047;1720
527;Particulier huishouden;16 jaar;Ongehuwd;2048;1720
528;Particulier huishouden;16 jaar;Ongehuwd;2049;1718
529;Particulier huishouden;16 jaar;Ongehuwd;2050;1713
530;Particulier huishouden;16 jaar;Ongehuwd;2051;1707
531;Particulier huishouden;16 jaar;Ongehuwd;2052;1702
532;Particulier huishouden;16 jaar;Ongehuwd;2053;1694
533;Particulier huishouden;16 jaar;Ongehuwd;2054;1686
534;Particulier huishouden;16 jaar;Ongehuwd;2055;1677
535;Particulier huishouden;16 jaar;Ongehuwd;2056;1668
536;Particulier huishouden;16 jaar;Ongehuwd;2057;1661
537;Particulier huishouden;16 jaar;Ongehuwd;2058;1653
538;Particulier huishouden;16 jaar;Ongehuwd;2059;1649
539;Particulier huishouden;16 jaar;Ongehuwd;2060;1644
540;Particulier huishouden;16 jaar;Gehuwd;2016;0
541;Particulier huishouden;16 jaar;Gehuwd;2017;0
542;Particulier huishouden;16 jaar;Gehuwd;2018;0
543;Particulier huishouden;16 jaar;Gehuwd;2019;0
544;Particulier huishouden;16 jaar;Gehuwd;2020;0
545;Particulier huishouden;16 jaar;Gehuwd;2021;0
546;Particulier huishouden;16 jaar;Gehuwd;2022;0
547;Particulier huishouden;16 jaar;Gehuwd;2023;0
548;Particulier huishouden;16 jaar;Gehuwd;2024;0
549;Particulier huishouden;16 jaar;Gehuwd;2025;0
550;Particulier huishouden;16 jaar;Gehuwd;2026;0
551;Particulier huishouden;16 jaar;Gehuwd;2027;0
552;Particulier huishouden;16 jaar;Gehuwd;2028;0
553;Particulier huishouden;16 jaar;Gehuwd;2029;0
554;Particulier huishouden;16 jaar;Gehuwd;2030;0
555;Particulier huishouden;16 jaar;Gehuwd;2031;0
556;Particulier huishouden;16 jaar;Gehuwd;2032;0
557;Particulier huishouden;16 jaar;Gehuwd;2033;0
558;Particulier huishouden;16 jaar;Gehuwd;2034;0
559;Particulier huishouden;16 jaar;Gehuwd;2035;0
560;Particulier huishouden;16 jaar;Gehuwd;2036;0
561;Particulier huishouden;16 jaar;Gehuwd;2037;0
562;Particulier huishouden;16 jaar;Gehuwd;2038;0
563;Particulier huishouden;16 jaar;Gehuwd;2039;0
564;Particulier huishouden;16 jaar;Gehuwd;2040;0
565;Particulier huishouden;16 jaar;Gehuwd;2041;0
566;Particulier huishouden;16 jaar;Gehuwd;2042;0
567;Particulier huishouden;16 jaar;Gehuwd;2043;0
568;Particulier huishouden;16 jaar;Gehuwd;2044;0
569;Particulier huishouden;16 jaar;Gehuwd;2045;0
570;Particulier huishouden;16 jaar;Gehuwd;2046;0
571;Particulier huishouden;16 jaar;Gehuwd;2047;0
572;Particulier huishouden;16 jaar;Gehuwd;2048;0
573;Particulier huishouden;16 jaar;Gehuwd;2049;0
574;Particulier huishouden;16 jaar;Gehuwd;2050;0
575;Particulier huishouden;16 jaar;Gehuwd;2051;0
576;Particulier huishouden;16 jaar;Gehuwd;2052;0
577;Particulier huishouden;16 jaar;Gehuwd;2053;0
578;Particulier huishouden;16 jaar;Gehuwd;2054;0
579;Particulier huishouden;16 jaar;Gehuwd;2055;0
580;Particulier huishouden;16 jaar;Gehuwd;2056;0
581;Particulier huishouden;16 jaar;Gehuwd;2057;0
582;Particulier huishouden;16 jaar;Gehuwd;2058;0
583;Particulier huishouden;16 jaar;Gehuwd;2059;0
584;Particulier huishouden;16 jaar;Gehuwd;2060;0
585;Particulier huishouden;16 jaar;Verweduwd;2016;0
586;Particulier huishouden;16 jaar;Verweduwd;2017;0
587;Particulier huishouden;16 jaar;Verweduwd;2018;0
588;Particulier huishouden;16 jaar;Verweduwd;2019;0
589;Particulier huishouden;16 jaar;Verweduwd;2020;0
590;Particulier huishouden;16 jaar;Verweduwd;2021;0
591;Particulier huishouden;16 jaar;Verweduwd;2022;0
592;Particulier huishouden;16 jaar;Verweduwd;2023;0
593;Particulier huishouden;16 jaar;Verweduwd;2024;0
594;Particulier huishouden;16 jaar;Verweduwd;2025;0
595;Particulier huishouden;16 jaar;Verweduwd;2026;0
596;Particulier huishouden;16 jaar;Verweduwd;2027;0
597;Particulier huishouden;16 jaar;Verweduwd;2028;0
598;Particulier huishouden;16 jaar;Verweduwd;2029;0
599;Particulier huishouden;16 jaar;Verweduwd;2030;0
600;Particulier huishouden;16 jaar;Verweduwd;2031;0
601;Particulier huishouden;16 jaar;Verweduwd;2032;0
602;Particulier huishouden;16 jaar;Verweduwd;2033;0
603;Particulier huishouden;16 jaar;Verweduwd;2034;0
604;Particulier huishouden;16 jaar;Verweduwd;2035;0
605;Particulier huishouden;16 jaar;Verweduwd;2036;0
606;Particulier huishouden;16 jaar;Verweduwd;2037;0
607;Particulier huishouden;16 jaar;Verweduwd;2038;0
608;Particulier huishouden;16 jaar;Verweduwd;2039;0
609;Particulier huishouden;16 jaar;Verweduwd;2040;0
610;Particulier huishouden;16 jaar;Verweduwd;2041;0
611;Particulier huishouden;16 jaar;Verweduwd;2042;0
612;Particulier huishouden;16 jaar;Verweduwd;2043;0
613;Particulier huishouden;16 jaar;Verweduwd;2044;0
614;Particulier huishouden;16 jaar;Verweduwd;2045;0
615;Particulier huishouden;16 jaar;Verweduwd;2046;0
616;Particulier huishouden;16 jaar;Verweduwd;2047;0
617;Particulier huishouden;16 jaar;Verweduwd;2048;0
618;Particulier huishouden;16 jaar;Verweduwd;2049;0
619;Particulier huishouden;16 jaar;Verweduwd;2050;0
620;Particulier huishouden;16 jaar;Verweduwd;2051;0
621;Particulier huishouden;16 jaar;Verweduwd;2052;0
622;Particulier huishouden;16 jaar;Verweduwd;2053;0
623;Particulier huishouden;16 jaar;Verweduwd;2054;0
624;Particulier huishouden;16 jaar;Verweduwd;2055;0
625;Particulier huishouden;16 jaar;Verweduwd;2056;0
626;Particulier huishouden;16 jaar;Verweduwd;2057;0
627;Particulier huishouden;16 jaar;Verweduwd;2058;0
628;Particulier huishouden;16 jaar;Verweduwd;2059;0
629;Particulier huishouden;16 jaar;Verweduwd;2060;0
630;Particulier huishouden;16 jaar;Gescheiden;2016;0
631;Particulier huishouden;16 jaar;Gescheiden;2017;0
632;Particulier huishouden;16 jaar;Gescheiden;2018;0
633;Particulier huishouden;16 jaar;Gescheiden;2019;0
634;Particulier huishouden;16 jaar;Gescheiden;2020;0
635;Particulier huishouden;16 jaar;Gescheiden;2021;0
636;Particulier huishouden;16 jaar;Gescheiden;2022;0
637;Particulier huishouden;16 jaar;Gescheiden;2023;0
638;Particulier huishouden;16 jaar;Gescheiden;2024;0
639;Particulier huishouden;16 jaar;Gescheiden;2025;0
640;Particulier huishouden;16 jaar;Gescheiden;2026;0
641;Particulier huishouden;16 jaar;Gescheiden;2027;0
642;Particulier huishouden;16 jaar;Gescheiden;2028;0
643;Particulier huishouden;16 jaar;Gescheiden;2029;0
644;Particulier huishouden;16 jaar;Gescheiden;2030;0
645;Particulier huishouden;16 jaar;Gescheiden;2031;0
646;Particulier huishouden;16 jaar;Gescheiden;2032;0
647;Particulier huishouden;16 jaar;Gescheiden;2033;0
648;Particulier huishouden;16 jaar;Gescheiden;2034;0
649;Particulier huishouden;16 jaar;Gescheiden;2035;0
650;Particulier huishouden;16 jaar;Gescheiden;2036;0
651;Particulier huishouden;16 jaar;Gescheiden;2037;0
652;Particulier huishouden;16 jaar;Gescheiden;2038;0
653;Particulier huishouden;16 jaar;Gescheiden;2039;0
654;Particulier huishouden;16 jaar;Gescheiden;2040;0
655;Particulier huishouden;16 jaar;Gescheiden;2041;0
656;Particulier huishouden;16 jaar;Gescheiden;2042;0
657;Particulier huishouden;16 jaar;Gescheiden;2043;0
658;Particulier huishouden;16 jaar;Gescheiden;2044;0
659;Particulier huishouden;16 jaar;Gescheiden;2045;0
660;Particulier huishouden;16 jaar;Gescheiden;2046;0
661;Particulier huishouden;16 jaar;Gescheiden;2047;0
662;Particulier huishouden;16 jaar;Gescheiden;2048;0
663;Particulier huishouden;16 jaar;Gescheiden;2049;0
664;Particulier huishouden;16 jaar;Gescheiden;2050;0
665;Particulier huishouden;16 jaar;Gescheiden;2051;0
666;Particulier huishouden;16 jaar;Gescheiden;2052;0
667;Particulier huishouden;16 jaar;Gescheiden;2053;0
668;Particulier huishouden;16 jaar;Gescheiden;2054;0
669;Particulier huishouden;16 jaar;Gescheiden;2055;0
670;Particulier huishouden;16 jaar;Gescheiden;2056;0
671;Particulier huishouden;16 jaar;Gescheiden;2057;0
672;Particulier huishouden;16 jaar;Gescheiden;2058;0
673;Particulier huishouden;16 jaar;Gescheiden;2059;0
674;Particulier huishouden;16 jaar;Gescheiden;2060;0
675;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2016;4164
676;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2017;4636
677;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2018;4926
678;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2019;4713
679;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2020;4492
680;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2021;4409
681;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2022;4247
682;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2023;4104
683;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2024;4028
684;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2025;3930
685;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2026;3979
686;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2027;3962
687;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2028;3934
688;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2029;3836
689;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2030;3756
690;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2031;3675
691;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2032;3736
692;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2033;3684
693;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2034;3731
694;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2035;3785
695;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2036;3833
696;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2037;3884
697;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2038;3919
698;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2039;3947
699;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2040;3979
700;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2041;4010
701;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2042;4034
702;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2043;4054
703;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2044;4068
704;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2045;4079
705;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2046;4086
706;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2047;4092
707;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2048;4094
708;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2049;4090
709;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2050;4085
710;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2051;4074
711;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2052;4059
712;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2053;4042
713;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2054;4021
714;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2055;3999
715;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2056;3977
716;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2057;3957
717;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2058;3936
718;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2059;3919
719;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2060;3904
720;Particulier huishouden;17 jaar;Ongehuwd;2016;4158
721;Particulier huishouden;17 jaar;Ongehuwd;2017;4631
722;Particulier huishouden;17 jaar;Ongehuwd;2018;4920
723;Particulier huishouden;17 jaar;Ongehuwd;2019;4708
724;Particulier huishouden;17 jaar;Ongehuwd;2020;4487
725;Particulier huishouden;17 jaar;Ongehuwd;2021;4404
726;Particulier huishouden;17 jaar;Ongehuwd;2022;4242
727;Particulier huishouden;17 jaar;Ongehuwd;2023;4099
728;Particulier huishouden;17 jaar;Ongehuwd;2024;4023
729;Particulier huishouden;17 jaar;Ongehuwd;2025;3925
730;Particulier huishouden;17 jaar;Ongehuwd;2026;3974
731;Particulier huishouden;17 jaar;Ongehuwd;2027;3957
732;Particulier huishouden;17 jaar;Ongehuwd;2028;3929
733;Particulier huishouden;17 jaar;Ongehuwd;2029;3831
734;Particulier huishouden;17 jaar;Ongehuwd;2030;3751
735;Particulier huishouden;17 jaar;Ongehuwd;2031;3670
736;Particulier huishouden;17 jaar;Ongehuwd;2032;3731
737;Particulier huishouden;17 jaar;Ongehuwd;2033;3679
738;Particulier huishouden;17 jaar;Ongehuwd;2034;3726
739;Particulier huishouden;17 jaar;Ongehuwd;2035;3780
740;Particulier huishouden;17 jaar;Ongehuwd;2036;3828
741;Particulier huishouden;17 jaar;Ongehuwd;2037;3879
742;Particulier huishouden;17 jaar;Ongehuwd;2038;3914
743;Particulier huishouden;17 jaar;Ongehuwd;2039;3942
744;Particulier huishouden;17 jaar;Ongehuwd;2040;3974
745;Particulier huishouden;17 jaar;Ongehuwd;2041;4005
746;Particulier huishouden;17 jaar;Ongehuwd;2042;4029
747;Particulier huishouden;17 jaar;Ongehuwd;2043;4049
748;Particulier huishouden;17 jaar;Ongehuwd;2044;4063
749;Particulier huishouden;17 jaar;Ongehuwd;2045;4074
750;Particulier huishouden;17 jaar;Ongehuwd;2046;4081
751;Particulier huishouden;17 jaar;Ongehuwd;2047;4087
752;Particulier huishouden;17 jaar;Ongehuwd;2048;4089
753;Particulier huishouden;17 jaar;Ongehuwd;2049;4085
754;Particulier huishouden;17 jaar;Ongehuwd;2050;4080
755;Particulier huishouden;17 jaar;Ongehuwd;2051;4069
756;Particulier huishouden;17 jaar;Ongehuwd;2052;4054
757;Particulier huishouden;17 jaar;Ongehuwd;2053;4037
758;Particulier huishouden;17 jaar;Ongehuwd;2054;4016
759;Particulier huishouden;17 jaar;Ongehuwd;2055;3994
760;Particulier huishouden;17 jaar;Ongehuwd;2056;3972
761;Particulier huishouden;17 jaar;Ongehuwd;2057;3952
762;Particulier huishouden;17 jaar;Ongehuwd;2058;3931
763;Particulier huishouden;17 jaar;Ongehuwd;2059;3914
764;Particulier huishouden;17 jaar;Ongehuwd;2060;3899
765;Particulier huishouden;17 jaar;Gehuwd;2016;6
766;Particulier huishouden;17 jaar;Gehuwd;2017;5
767;Particulier huishouden;17 jaar;Gehuwd;2018;6
768;Particulier huishouden;17 jaar;Gehuwd;2019;5
769;Particulier huishouden;17 jaar;Gehuwd;2020;5
770;Particulier huishouden;17 jaar;Gehuwd;2021;5
771;Particulier huishouden;17 jaar;Gehuwd;2022;5
772;Particulier huishouden;17 jaar;Gehuwd;2023;5
773;Particulier huishouden;17 jaar;Gehuwd;2024;5
774;Particulier huishouden;17 jaar;Gehuwd;2025;5
775;Particulier huishouden;17 jaar;Gehuwd;2026;5
776;Particulier huishouden;17 jaar;Gehuwd;2027;5
777;Particulier huishouden;17 jaar;Gehuwd;2028;5
778;Particulier huishouden;17 jaar;Gehuwd;2029;5
779;Particulier huishouden;17 jaar;Gehuwd;2030;5
780;Particulier huishouden;17 jaar;Gehuwd;2031;5
781;Particulier huishouden;17 jaar;Gehuwd;2032;5
782;Particulier huishouden;17 jaar;Gehuwd;2033;5
783;Particulier huishouden;17 jaar;Gehuwd;2034;5
784;Particulier huishouden;17 jaar;Gehuwd;2035;5
785;Particulier huishouden;17 jaar;Gehuwd;2036;5
786;Particulier huishouden;17 jaar;Gehuwd;2037;5
787;Particulier huishouden;17 jaar;Gehuwd;2038;5
788;Particulier huishouden;17 jaar;Gehuwd;2039;5
