ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
391;994;994;Valkenburg aan de Geul                 ;Valkenburg aan de Geul     ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;0;                ;22;Maastricht      ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17561;550
392;858;858;Valkenswaard                           ;Valkenswaard               ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;117;Valkenswaard en oostelijke randgemeenten;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant              ;2;Eindhoven                ;19;Eindhoven       ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;70;Eindhoven             ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;0;                ;19;Eindhoven       ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;31057;1243
393;47;47;Veendam                                ;Veendam                    ;18;Groningen       ;34;Groningen                 ;2;Winschoten-Veendam             ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;59;Winschoten               ;1;Groningen       ;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;4;Veendam               ; NL1;Noord-Nederland;NL11;Groningen    ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;022;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;28250;858
394;345;345;Veenendaal                             ;Veenendaal                 ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1704;Zuidoost-Utrecht                           ;43;Utrechtse Vallei en Eemgebied           ;6;Arnhem            ;9;Utrecht          ;26;GGD Midden-Nederland              ;52;Amersfoort               ;8;Utrecht         ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ;34;Veenendaal            ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;10;De Vallei              ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;61381;1846
395;717;717;Veere                                  ;Veere                      ;12;Middelburg      ;5;Zeeland                   ;35;Middelburg-Vlissingen          ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                             ;96;Overige gemeenten Walcheren             ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                       ;40;Middelburg               ;16;Middelburg      ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;59;Middelburg            ; NL3;West-Nederland ;NL34;Zeeland      ;NL342;Overig Zeeland                     ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;2;Noordzeebadplaatsen                     ;32;Walcheren                      ;24;Zeeland                                 ;32;Noord- en Midden-Zeeland                ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;22039;252
396;860;860;Veghel                                 ;Veghel                     ;1;'s-Hertogenbosch;72;Noordoost Noord-Brabant   ;41;'s-Hertogenbosch               ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-brabant     ;3520;Overig Noordoost-Noord-brabant             ;112;Midden-Meijerij                         ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart voor Brabant             ;1;'s-Hertogenbosch         ;18;'s-Hertogenbosch;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;71;Uden                  ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;412;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;36893;919
397;861;861;Veldhoven                              ;Veldhoven                  ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;114;Randgebied Eindhoven                    ;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant              ;2;Eindhoven                ;19;Eindhoven       ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;70;Eindhoven             ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;19;Eindhoven       ;19;Eindhoven       ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;42763;1449
398;453;453;Velsen                                 ;Velsen                     ;15;Haarlem         ;44;Kennemerland              ;22;Haarlem-Beverwijk-Velsen       ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                                     ;59;IJmond                                  ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Kennemerland                  ;49;Haarlem                  ;11;Haarlem         ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;42;Velsen                ; NL3;West-Nederland ;NL32;Noord-Holland;NL323;IJmond                             ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;17;Zuid- en Midden-Kennemerland            ;22;Midden-Kennemerland                     ;221;0;                ;11;Haarlem         ;5;  50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;67516;1653
399;454;454;Venhuizen                              ;Venhuizen                  ;14;Alkmaar         ;6;Noord-Holland-Noord       ;26;Enkhuizen-Hoorn                ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en Oostelijk West-Friesland     ;11;Alkmaar           ;12;Alkmaar          ;28;GGD Westfriesland                 ;47;Hoorn                    ;9;Den Helder      ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;39;Enkhuizen             ; NL3;West-Nederland ;NL32;Noord-Holland;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;262;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;7796;222
400;983;983;Venlo                                  ;Venlo                      ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;121;Industriegebied Venlo-Beesel            ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;13;Venlo                    ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;92263;1473
401;984;984;Venray                                 ;Venray                     ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;120;Noord-Limburg                           ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;13;Venlo                    ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;39114;956
402;620;620;Vianen                                 ;Vianen                     ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                        ;46;Nieuwegein, IJsselstein                 ;9;Utrecht           ;9;Utrecht          ;25;GGD Midden-Nederland              ;51;Utrecht                  ;8;Utrecht         ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;36;Utrecht               ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;17;Overig Nederland                        ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19781;802
403;622;622;Vlaardingen                            ;Vlaardingen                ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                                   ;85;Ind. geb. ten N. van de Nieuwe Waterweg ;17;Rijnmond          ;19;Rijnmond         ;47;GGD Nieuwe Waterweg Noord         ;33;Schiedam                 ;14;Rotterdam       ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;3;West-Nederland ;54;Rotterdam             ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;281;14;Rotterdam       ;14;Rotterdam       ;5;  50 000 - < 100 000 inwoners ;1;Zeer sterk stedelijk;73394;2806
404;48;48;Vlagtwedde                             ;Vlagtwedde                 ;18;Groningen       ;34;Groningen                 ;2;Winschoten-Veendam             ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;59;Winschoten               ;1;Groningen       ;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;6;Stadskanaal           ; NL1;Noord-Nederland;NL11;Groningen    ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;12;Groningse, Friese en Drentse zandgronden;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;023;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16525;350
405;96;96;Vlieland                               ;Vlieland                   ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;13;Friese Waddeneilanden                   ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2104;Eilanden                                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;1;Waddeneilanden                          ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;0;                ;0;                ;1;  minder dan 5 000 inwoners   ;5;Niet stedelijk      ;1133;136
