ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
863;J Informatie en communicatie;2016 1e kwartaal;105.4;100.5;103.0;100.9;16.2;16.5;37.4;40.7;27.5;29.3;61.2;67.9
864;J Informatie en communicatie;2016 2e kwartaal;104.9;100.9;103.1;98.8;18.4;16.4;45.6;39.8;31.4;28.9;74.5;67.7
865;J Informatie en communicatie;2016 3e kwartaal;97.1;101.3;98.0;101.6;15.3;16.6;40.4;40.2;28.2;29.2;69.4;66.5
866;J Informatie en communicatie;2016 4e kwartaal;99.8;103.3;99.9;103.0;16.3;16.7;38.3;40.7;29.3;28.8;64.5;66.5
867;J Informatie en communicatie;2017 1e kwartaal;110.7;106.0;106.6;105.0;16.3;16.7;36.7;40.9;26.4;28.0;58.0;65.5
868;J Informatie en communicatie;2017 2e kwartaal;111.1;104.9;111.7;105.6;18.5;16.5;47.2;40.7;29.9;28.1;71.1;64.8
869;J Informatie en communicatie;2017 3e kwartaal;102.0;106.8;101.1;104.2;15.5;16.8;41.8;41.0;27.2;28.1;69.6;66.2
870;K Financiële dienstverlening;1996 1e kwartaal;83.0;91.1;82.6;91.0;10.7;10.7;25.6;27.2;31.5;28.7;75.0;72.5
871;K Financiële dienstverlening;1996 2e kwartaal;104.8;90.1;105.0;90.0;11.8;10.8;31.6;27.8;27.5;29.2;72.8;74.9
872;K Financiële dienstverlening;1996 3e kwartaal;84.5;89.7;84.6;89.6;9.6;10.9;28.1;27.5;27.9;29.6;80.3;74.6
873;K Financiële dienstverlening;1996 4e kwartaal;88.0;89.6;87.7;89.4;11.1;11.0;25.6;27.9;30.9;30.1;70.5;75.7
874;K Financiële dienstverlening;1997 1e kwartaal;83.4;89.8;84.0;90.9;11.2;11.1;27.3;28.2;32.9;30.4;78.7;75.5
875;K Financiële dienstverlening;1997 2e kwartaal;107.2;91.9;108.4;92.9;12.4;11.3;31.9;28.7;28.1;30.0;71.2;74.9
876;K Financiële dienstverlening;1997 3e kwartaal;87.5;92.9;88.7;93.9;10.1;11.3;29.6;29.0;28.0;29.7;80.6;75.0
877;K Financiële dienstverlening;1997 4e kwartaal;91.9;94.5;92.6;95.4;11.6;11.5;26.9;29.5;30.7;29.8;70.3;75.0
878;K Financiële dienstverlening;1998 1e kwartaal;83.7;90.2;83.6;90.6;11.4;11.3;27.2;28.5;33.3;30.6;78.7;76.4
879;K Financiële dienstverlening;1998 2e kwartaal;105.3;90.0;105.7;90.3;12.4;11.3;32.5;28.6;28.7;30.7;74.2;77.0
880;K Financiële dienstverlening;1998 3e kwartaal;86.3;91.8;86.8;92.1;10.3;11.6;30.2;29.4;29.2;30.9;84.2;77.6
881;K Financiële dienstverlening;1998 4e kwartaal;89.7;92.6;89.7;92.8;11.7;11.7;27.5;30.4;31.9;31.1;74.1;79.6
882;K Financiële dienstverlening;1999 1e kwartaal;87.8;93.8;88.2;94.7;12.2;11.9;29.5;30.5;33.8;31.1;80.9;78.2
883;K Financiële dienstverlening;1999 2e kwartaal;108.7;93.6;109.7;94.4;13.3;12.1;35.3;30.9;29.8;31.6;77.7;79.5
884;K Financiële dienstverlening;1999 3e kwartaal;88.8;94.9;89.8;95.6;11.0;12.4;32.9;31.9;30.3;31.9;88.6;81.1
885;K Financiële dienstverlening;1999 4e kwartaal;93.3;96.3;93.7;97.0;12.6;12.7;28.9;32.6;32.9;32.2;74.5;81.6
886;K Financiële dienstverlening;2000 1e kwartaal;95.1;101.0;94.4;100.9;13.3;12.9;31.5;33.4;34.0;31.3;80.6;80.4
887;K Financiële dienstverlening;2000 2e kwartaal;118.3;103.2;118.1;103.0;14.4;13.2;38.1;33.7;29.8;31.2;78.0;79.4
888;K Financiële dienstverlening;2000 3e kwartaal;94.3;101.7;94.5;101.5;11.6;13.1;35.7;34.7;30.0;31.5;91.3;83.0
889;K Financiële dienstverlening;2000 4e kwartaal;101.1;102.9;100.9;102.8;13.0;13.2;31.8;34.6;31.5;31.4;76.1;81.8
890;K Financiële dienstverlening;2001 1e kwartaal;97.8;102.3;97.4;102.4;13.4;13.0;32.9;34.3;33.5;31.1;81.7;81.4
891;K Financiële dienstverlening;2001 2e kwartaal;121.6;107.3;121.9;107.5;14.8;13.6;40.5;35.9;29.7;31.0;80.2;81.2
892;K Financiële dienstverlening;2001 3e kwartaal;97.3;105.2;97.8;105.4;11.8;13.3;36.3;35.4;29.6;31.0;89.7;81.6
893;K Financiële dienstverlening;2001 4e kwartaal;103.1;105.3;103.1;105.4;13.3;13.5;32.4;35.8;31.5;31.4;76.0;82.5
894;K Financiële dienstverlening;2002 1e kwartaal;110.0;115.7;109.6;116.0;15.7;15.1;39.3;40.2;34.9;32.1;86.6;84.1
895;K Financiële dienstverlening;2002 2e kwartaal;125.6;112.7;125.5;111.6;16.1;14.8;44.3;39.5;31.2;32.2;85.3;85.9
896;K Financiële dienstverlening;2002 3e kwartaal;106.3;114.3;106.7;114.4;13.3;15.0;40.4;40.1;30.6;32.2;91.6;85.1
897;K Financiële dienstverlening;2002 4e kwartaal;114.1;114.9;113.7;114.9;14.9;15.1;36.6;40.4;31.8;32.1;77.8;85.3
898;K Financiële dienstverlening;2003 1e kwartaal;108.5;114.6;107.3;112.9;15.8;15.1;39.3;40.4;35.5;32.3;88.5;86.8
899;K Financiële dienstverlening;2003 2e kwartaal;125.0;110.1;124.2;109.5;16.2;15.0;44.8;40.1;31.6;33.4;87.2;88.9
900;K Financiële dienstverlening;2003 3e kwartaal;103.8;111.4;103.4;110.5;13.3;15.0;40.4;40.0;31.4;32.9;94.5;87.9
901;K Financiële dienstverlening;2003 4e kwartaal;109.1;111.5;108.0;110.7;14.9;15.2;37.1;40.7;33.3;33.3;83.0;89.2
902;K Financiële dienstverlening;2004 1e kwartaal;103.3;109.9;102.0;108.9;16.1;15.5;39.3;40.7;38.0;34.6;93.2;90.9
903;K Financiële dienstverlening;2004 2e kwartaal;128.2;111.4;127.5;110.5;16.9;15.5;46.7;40.8;32.1;34.1;88.5;89.7
904;K Financiële dienstverlening;2004 3e kwartaal;102.9;109.7;102.5;109.2;14.3;16.0;43.1;42.1;34.0;35.7;101.5;93.6
905;K Financiële dienstverlening;2004 4e kwartaal;104.8;108.6;104.0;107.7;15.6;15.9;37.5;42.0;36.2;35.9;87.1;94.7
906;K Financiële dienstverlening;2005 1e kwartaal;102.6;110.6;101.7;110.2;16.7;16.1;41.4;42.6;39.6;35.6;98.5;93.8
907;K Financiële dienstverlening;2005 2e kwartaal;127.9;110.4;127.9;110.3;17.6;15.9;48.1;42.3;33.5;35.3;91.0;93.2
908;K Financiële dienstverlening;2005 3e kwartaal;108.3;115.9;107.5;115.0;14.9;16.7;44.4;44.4;33.5;35.3;99.9;93.7
909;K Financiële dienstverlening;2005 4e kwartaal;107.8;110.3;107.0;109.4;16.1;16.5;40.1;44.1;36.4;36.7;90.5;98.0
910;K Financiële dienstverlening;2006 1e kwartaal;97.0;107.2;96.3;107.1;16.3;15.8;39.2;42.1;41.0;36.2;98.4;95.5
911;K Financiële dienstverlening;2006 2e kwartaal;129.8;110.4;129.2;109.8;19.0;17.0;52.8;45.2;35.7;37.7;98.8;99.9
912;K Financiële dienstverlening;2006 3e kwartaal;96.1;103.9;95.6;103.4;14.1;16.0;42.2;42.5;35.7;37.8;106.7;99.8
913;K Financiële dienstverlening;2006 4e kwartaal;107.5;108.8;107.3;108.4;16.0;16.6;40.4;43.9;36.4;37.3;90.9;98.5
914;K Financiële dienstverlening;2007 1e kwartaal;101.2;109.9;100.5;110.0;17.7;17.3;42.9;45.8;42.7;38.7;103.2;101.2
915;K Financiële dienstverlening;2007 2e kwartaal;130.3;109.8;130.2;109.5;19.8;17.4;54.8;46.1;37.0;38.8;101.7;102.2
916;K Financiële dienstverlening;2007 3e kwartaal;94.5;105.9;94.1;105.6;14.9;17.1;44.4;45.4;38.4;39.5;114.0;104.4
917;K Financiële dienstverlening;2007 4e kwartaal;114.9;114.4;114.7;114.3;18.4;18.9;45.7;50.0;39.0;40.4;96.4;106.3
918;K Financiële dienstverlening;2008 1e kwartaal;96.4;108.8;95.7;108.3;18.5;18.3;45.5;48.4;46.8;41.3;115.0;108.5
919;K Financiële dienstverlening;2008 2e kwartaal;126.1;108.9;125.9;108.8;20.8;18.2;57.2;48.1;40.3;40.9;109.9;107.3
920;K Financiële dienstverlening;2008 3e kwartaal;95.4;105.7;95.4;105.8;15.7;18.2;46.0;48.2;40.2;42.2;116.6;110.7
921;K Financiële dienstverlening;2008 4e kwartaal;110.9;105.5;111.0;105.8;18.0;18.4;44.8;48.5;39.5;42.6;97.6;111.4
922;K Financiële dienstverlening;2009 1e kwartaal;90.3;104.5;90.0;104.1;17.1;17.2;42.0;45.2;46.2;40.4;112.9;105.4
923;K Financiële dienstverlening;2009 2e kwartaal;121.4;103.5;121.2;103.3;20.7;18.0;57.8;47.5;41.7;42.5;115.3;111.7
924;K Financiële dienstverlening;2009 3e kwartaal;94.5;103.6;94.4;103.9;15.6;18.0;45.2;47.5;40.2;42.5;115.7;111.0
925;K Financiële dienstverlening;2009 4e kwartaal;108.0;102.9;108.2;103.0;18.0;18.3;44.1;48.1;40.7;43.5;98.6;113.4
926;K Financiële dienstverlening;2010 1e kwartaal;83.9;99.2;83.7;98.9;17.5;17.8;43.4;47.1;50.8;44.0;125.4;115.7
927;K Financiële dienstverlening;2010 2e kwartaal;115.9;100.8;115.9;101.1;21.4;18.4;60.2;48.6;45.0;44.7;125.5;116.8
928;K Financiële dienstverlening;2010 3e kwartaal;94.7;100.5;94.6;100.5;16.0;18.4;46.0;48.4;41.2;44.8;117.6;116.9
929;K Financiële dienstverlening;2010 4e kwartaal;105.5;99.5;105.8;99.5;18.2;18.5;44.1;48.5;42.1;45.4;100.8;118.3
930;K Financiële dienstverlening;2011 1e kwartaal;86.3;102.2;86.4;103.0;18.3;18.7;44.6;49.2;51.7;44.8;124.7;116.0
931;K Financiële dienstverlening;2011 2e kwartaal;118.4;104.1;118.4;104.3;22.2;19.1;61.0;50.4;45.6;45.0;124.4;117.3
932;K Financiële dienstverlening;2011 3e kwartaal;97.4;103.3;97.5;103.3;16.7;19.1;47.4;49.8;41.8;45.3;117.4;117.1
933;K Financiële dienstverlening;2011 4e kwartaal;109.8;101.4;109.8;101.2;18.7;18.9;46.6;49.4;41.6;45.7;102.6;118.4
934;K Financiële dienstverlening;2012 1e kwartaal;85.8;102.9;85.8;103.5;18.5;19.0;44.4;49.6;52.7;45.1;125.2;116.4
935;K Financiële dienstverlening;2012 2e kwartaal;119.7;106.1;119.6;106.0;22.3;19.4;60.9;51.0;45.4;44.9;123.1;116.8
936;K Financiële dienstverlening;2012 3e kwartaal;102.2;107.2;102.3;107.2;17.2;19.6;49.7;51.3;40.9;44.6;117.6;116.2
937;K Financiële dienstverlening;2012 4e kwartaal;120.0;107.8;120.0;108.2;19.2;19.3;48.4;50.7;39.0;43.7;97.6;113.8
938;K Financiële dienstverlening;2013 1e kwartaal;97.6;117.8;97.1;117.5;20.9;21.3;51.4;55.8;52.3;44.2;128.0;115.3
939;K Financiële dienstverlening;2013 2e kwartaal;125.6;113.5;125.5;113.4;23.1;20.5;62.4;53.6;44.9;44.3;120.2;114.7
940;K Financiële dienstverlening;2013 3e kwartaal;110.8;115.4;110.8;115.7;18.5;20.9;52.6;54.8;40.7;44.4;114.9;115.1
941;K Financiële dienstverlening;2013 4e kwartaal;131.6;115.5;132.2;116.0;21.2;21.1;52.7;54.7;39.3;44.7;96.5;114.6
942;K Financiële dienstverlening;2014 1e kwartaal;98.8;119.7;98.4;119.3;21.7;21.9;52.1;56.5;53.5;44.8;128.0;114.9
943;K Financiële dienstverlening;2014 2e kwartaal;126.2;115.2;126.3;115.5;23.3;21.0;62.8;54.8;45.1;44.6;120.1;115.3
944;K Financiële dienstverlening;2014 3e kwartaal;116.3;120.7;116.7;121.3;19.5;21.9;54.6;56.4;40.9;44.4;113.2;112.8
945;K Financiële dienstverlening;2014 4e kwartaal;139.9;121.1;140.1;121.0;22.6;22.3;56.3;57.8;39.5;45.1;97.2;116.0
946;K Financiële dienstverlening;2015 1e kwartaal;92.4;112.5;92.4;112.8;20.5;20.8;49.7;53.7;54.2;45.2;130.1;115.6
947;K Financiële dienstverlening;2015 2e kwartaal;121.7;111.7;122.1;112.3;22.8;20.8;61.5;53.7;45.6;45.5;121.7;116.0
948;K Financiële dienstverlening;2015 3e kwartaal;109.1;112.8;109.1;112.8;18.9;21.2;53.9;55.1;42.3;45.9;119.3;118.8
949;K Financiële dienstverlening;2015 4e kwartaal;131.5;113.2;131.3;113.0;21.7;21.3;53.0;55.0;40.3;46.1;97.6;118.2
950;K Financiële dienstverlening;2016 1e kwartaal;93.1;112.7;93.2;113.3;21.1;21.3;51.3;55.2;55.3;46.4;133.1;118.3
951;K Financiële dienstverlening;2016 2e kwartaal;122.6;113.9;122.5;113.8;23.4;21.5;61.3;55.1;46.6;46.2;121.0;117.7
952;K Financiële dienstverlening;2016 3e kwartaal;108.8;112.8;108.7;112.8;19.4;21.6;54.5;55.5;43.5;46.9;121.2;119.6
953;K Financiële dienstverlening;2016 4e kwartaal;133.2;113.9;133.6;114.2;22.2;21.7;54.9;56.0;40.6;46.8;99.3;119.0
954;K Financiële dienstverlening;2017 1e kwartaal;93.7;114.0;93.7;114.4;21.9;22.0;51.5;56.8;56.9;47.4;132.8;120.5
955;K Financiële dienstverlening;2017 2e kwartaal;122.1;113.1;122.2;113.1;24.0;22.1;64.3;57.1;48.0;47.8;127.2;122.5
956;K Financiële dienstverlening;2017 3e kwartaal;110.6;114.7;110.6;114.9;20.1;22.4;57.2;57.4;44.4;47.8;125.0;121.3
957;L Verhuur en handel van onroerend goed;1996 1e kwartaal;65.1;61.1;68.7;65.4;9.2;9.3;22.7;24.5;103.4;113.2;232.5;266.2
958;L Verhuur en handel van onroerend goed;1996 2e kwartaal;69.2;61.9;75.0;66.4;10.5;9.4;28.6;24.8;111.7;112.4;268.6;265.1
959;L Verhuur en handel van onroerend goed;1996 3e kwartaal;54.5;63.3;58.8;67.5;8.7;9.5;25.7;24.9;117.7;111.2;308.3;262.1
960;L Verhuur en handel van onroerend goed;1996 4e kwartaal;60.3;63.7;63.2;67.2;9.4;9.6;22.5;24.9;114.7;111.6;251.1;262.8
961;L Verhuur en handel van onroerend goed;1997 1e kwartaal;64.5;60.6;66.2;62.6;9.0;9.2;23.1;24.4;102.9;112.5;245.3;277.4
962;L Verhuur en handel van onroerend goed;1997 2e kwartaal;68.2;60.7;70.4;62.3;10.4;9.3;28.0;24.7;112.2;113.2;280.2;281.3
963;L Verhuur en handel van onroerend goed;1997 3e kwartaal;53.5;62.4;55.6;64.2;8.6;9.4;26.1;25.3;118.1;111.4;330.8;280.3
964;L Verhuur en handel van onroerend goed;1997 4e kwartaal;61.3;65.1;63.3;67.5;9.3;9.5;23.5;25.8;111.8;108.3;260.9;271.8
965;L Verhuur en handel van onroerend goed;1998 1e kwartaal;72.8;67.7;73.7;69.2;9.5;9.7;24.2;26.0;96.0;105.6;231.1;267.1
966;L Verhuur en handel van onroerend goed;1998 2e kwartaal;76.5;67.8;79.5;70.0;10.8;9.6;30.2;26.4;103.9;105.5;267.6;268.1
967;L Verhuur en handel van onroerend goed;1998 3e kwartaal;58.1;67.9;60.8;70.3;9.0;9.8;27.8;26.7;113.5;106.8;321.9;270.3
968;L Verhuur en handel van onroerend goed;1998 4e kwartaal;64.5;69.1;66.2;71.4;9.8;10.1;25.1;27.7;111.9;107.8;266.4;275.7
969;L Verhuur en handel van onroerend goed;1999 1e kwartaal;78.4;72.6;79.4;74.2;10.6;10.8;26.4;28.4;99.6;109.7;234.2;271.5
970;L Verhuur en handel van onroerend goed;1999 2e kwartaal;84.1;74.0;86.1;75.3;12.2;10.9;32.9;28.7;106.6;108.9;269.4;270.7
971;L Verhuur en handel van onroerend goed;1999 3e kwartaal;62.6;73.1;64.3;74.3;9.8;10.7;29.5;28.1;115.0;108.2;323.4;269.3
972;L Verhuur en handel van onroerend goed;1999 4e kwartaal;69.7;75.5;70.5;76.9;10.7;10.9;25.8;28.8;112.3;107.2;257.4;265.8
973;L Verhuur en handel van onroerend goed;2000 1e kwartaal;84.1;78.1;81.4;76.4;11.2;11.4;26.9;30.0;97.6;107.7;233.1;279.2
974;L Verhuur en handel van onroerend goed;2000 2e kwartaal;89.3;78.1;88.1;76.7;12.7;11.3;33.9;29.7;104.2;107.1;270.8;274.8
975;L Verhuur en handel van onroerend goed;2000 3e kwartaal;69.0;80.2;68.8;79.1;10.7;11.6;33.4;31.4;114.0;107.2;341.8;282.3
976;L Verhuur en handel van onroerend goed;2000 4e kwartaal;73.5;80.3;72.5;79.4;11.3;11.6;28.8;31.2;113.0;106.9;279.7;279.2
977;L Verhuur en handel van onroerend goed;2001 1e kwartaal;81.1;76.0;79.2;74.9;10.6;10.9;26.6;29.7;96.3;106.6;236.8;282.1
978;L Verhuur en handel van onroerend goed;2001 2e kwartaal;91.6;79.5;90.7;78.4;12.7;11.3;35.3;30.7;101.9;104.9;273.7;277.7
979;L Verhuur en handel van onroerend goed;2001 3e kwartaal;69.8;80.8;69.5;79.5;10.4;11.3;32.6;30.6;109.7;103.2;330.7;273.7
980;L Verhuur en handel van onroerend goed;2001 4e kwartaal;73.4;81.5;72.2;79.9;10.9;11.2;27.8;30.5;109.2;102.1;270.7;271.6
981;L Verhuur en handel van onroerend goed;2002 1e kwartaal;103.4;95.7;99.7;94.7;12.1;12.6;31.2;34.7;86.1;97.7;220.5;260.7
982;L Verhuur en handel van onroerend goed;2002 2e kwartaal;96.1;82.6;96.1;81.9;12.7;11.1;35.9;30.6;97.0;99.4;263.1;265.8
983;L Verhuur en handel van onroerend goed;2002 3e kwartaal;70.5;82.8;68.2;78.2;10.4;11.1;32.3;30.7;107.9;99.4;333.6;278.8
984;L Verhuur en handel van onroerend goed;2002 4e kwartaal;74.3;80.4;73.1;81.4;10.6;10.9;27.2;30.0;104.7;100.6;262.4;262.1
985;L Verhuur en handel van onroerend goed;2003 1e kwartaal;94.0;89.0;91.7;87.9;11.4;12.0;29.3;33.0;89.0;99.6;225.1;267.0
986;L Verhuur en handel van onroerend goed;2003 2e kwartaal;109.1;93.4;107.4;90.7;14.4;12.5;40.8;34.5;96.8;99.1;267.4;270.0
987;L Verhuur en handel van onroerend goed;2003 3e kwartaal;81.3;94.2;78.9;91.2;11.5;12.4;35.6;34.3;103.6;97.7;317.9;267.0
988;L Verhuur en handel van onroerend goed;2003 4e kwartaal;85.2;94.6;83.9;93.3;11.9;12.3;30.8;33.8;102.7;96.3;258.5;257.5
989;L Verhuur en handel van onroerend goed;2004 1e kwartaal;97.1;92.8;93.5;90.1;11.6;12.2;29.2;33.0;87.8;97.5;219.9;260.1
990;L Verhuur en handel van onroerend goed;2004 2e kwartaal;109.6;92.6;108.3;90.8;14.2;12.3;39.9;33.1;94.9;98.3;259.5;259.0
991;L Verhuur en handel van onroerend goed;2004 3e kwartaal;79.0;92.4;79.1;91.4;11.4;12.3;34.7;33.3;105.7;98.9;309.3;258.8
992;L Verhuur en handel van onroerend goed;2004 4e kwartaal;82.3;90.9;79.9;88.4;11.8;12.2;29.4;32.8;105.6;99.3;259.3;264.1
993;L Verhuur en handel van onroerend goed;2005 1e kwartaal;95.8;91.0;93.0;88.9;11.6;12.2;29.7;33.2;88.9;99.5;225.3;265.9
994;L Verhuur en handel van onroerend goed;2005 2e kwartaal;110.5;93.1;108.4;91.2;14.2;12.4;39.8;33.6;94.6;98.3;258.4;261.9
995;L Verhuur en handel van onroerend goed;2005 3e kwartaal;79.4;94.0;79.2;93.1;11.5;12.5;34.8;34.2;106.2;98.7;309.6;261.1
996;L Verhuur en handel van onroerend goed;2005 4e kwartaal;82.9;90.7;80.7;88.2;11.9;12.1;30.5;33.1;105.5;98.9;266.1;266.4
997;L Verhuur en handel van onroerend goed;2006 1e kwartaal;97.6;91.0;94.6;89.3;11.6;12.2;29.3;33.6;87.5;99.4;217.7;267.5
998;L Verhuur en handel van onroerend goed;2006 2e kwartaal;109.6;92.4;109.6;92.5;14.2;12.4;40.6;34.1;95.2;99.3;261.1;261.7
999;L Verhuur en handel van onroerend goed;2006 3e kwartaal;77.9;94.3;76.7;91.8;11.4;12.6;35.1;34.7;107.8;98.7;322.5;268.3
1000;L Verhuur en handel van onroerend goed;2006 4e kwartaal;89.9;96.9;88.0;95.5;12.7;12.8;33.4;35.4;103.8;97.8;267.7;263.0
1001;L Verhuur en handel van onroerend goed;2007 1e kwartaal;105.4;99.1;103.2;97.8;12.1;12.7;30.9;35.1;84.1;94.8;211.0;254.8
1002;L Verhuur en handel van onroerend goed;2007 2e kwartaal;115.1;99.4;115.4;98.2;14.6;12.8;42.1;35.4;92.8;95.4;256.7;256.4
1003;L Verhuur en handel van onroerend goed;2007 3e kwartaal;82.4;99.3;81.3;97.7;11.7;12.9;35.8;35.7;104.2;96.2;310.5;259.4
1004;L Verhuur en handel van onroerend goed;2007 4e kwartaal;95.4;101.3;93.8;100.3;13.1;13.1;34.5;36.4;100.7;95.7;258.7;258.0
1005;L Verhuur en handel van onroerend goed;2008 1e kwartaal;110.3;103.6;109.2;103.0;12.7;13.3;33.0;36.9;84.4;95.2;212.9;254.7
1006;L Verhuur en handel van onroerend goed;2008 2e kwartaal;118.1;103.1;118.3;101.9;14.9;13.1;43.0;36.6;92.4;94.3;255.8;255.3
1007;L Verhuur en handel van onroerend goed;2008 3e kwartaal;87.2;105.2;86.7;104.7;12.1;13.3;36.7;36.9;101.9;93.7;297.7;250.6
1008;L Verhuur en handel van onroerend goed;2008 4e kwartaal;102.4;107.4;100.5;106.2;13.2;13.2;35.2;36.9;94.7;90.8;246.5;247.0
1009;L Verhuur en handel van onroerend goed;2009 1e kwartaal;115.5;108.0;114.4;107.2;12.6;13.2;33.1;37.0;80.0;90.6;203.9;244.9
1010;L Verhuur en handel van onroerend goed;2009 2e kwartaal;121.3;106.0;122.1;105.8;14.8;13.1;43.7;36.9;89.5;91.7;251.8;247.6
1011;L Verhuur en handel van onroerend goed;2009 3e kwartaal;84.8;102.0;83.0;100.2;11.9;13.0;35.7;36.0;102.7;94.2;303.2;255.1
1012;L Verhuur en handel van onroerend goed;2009 4e kwartaal;99.3;105.8;99.0;105.1;13.3;13.3;35.4;37.6;98.4;93.2;251.6;254.4
1013;L Verhuur en handel van onroerend goed;2010 1e kwartaal;107.9;100.1;106.4;99.8;12.7;13.4;33.7;37.6;86.6;99.0;223.1;267.5
1014;L Verhuur en handel van onroerend goed;2010 2e kwartaal;116.8;101.5;117.4;101.0;15.1;13.4;45.3;37.8;95.2;98.0;271.8;265.9
1015;L Verhuur en handel van onroerend goed;2010 3e kwartaal;84.0;100.9;84.3;101.7;12.5;13.6;38.2;38.3;109.2;99.7;318.9;267.2
1016;L Verhuur en handel van onroerend goed;2010 4e kwartaal;91.3;97.5;91.9;97.5;13.5;13.5;35.0;37.7;108.7;102.9;268.2;274.6
1017;L Verhuur en handel van onroerend goed;2011 1e kwartaal;107.5;99.3;106.3;101.2;13.1;13.7;34.3;38.6;89.6;102.5;227.0;270.8
1018;L Verhuur en handel van onroerend goed;2011 2e kwartaal;113.2;100.4;110.4;95.1;15.7;13.9;46.1;39.1;101.6;102.6;294.0;292.4
1019;L Verhuur en handel van onroerend goed;2011 3e kwartaal;86.7;102.7;88.1;105.4;12.9;14.0;39.4;39.3;109.5;101.1;314.6;265.2
1020;L Verhuur en handel van onroerend goed;2011 4e kwartaal;97.6;102.7;97.9;103.1;14.0;14.1;37.5;39.5;105.7;101.8;269.8;271.9
1021;L Verhuur en handel van onroerend goed;2012 1e kwartaal;104.1;97.0;103.8;97.2;13.4;14.1;34.5;39.3;94.8;107.4;234.1;287.1
1022;L Verhuur en handel van onroerend goed;2012 2e kwartaal;111.9;97.0;112.6;95.9;16.0;14.2;46.9;39.9;105.3;108.6;293.3;295.8
1023;L Verhuur en handel van onroerend goed;2012 3e kwartaal;83.2;99.4;82.3;99.3;13.1;14.3;40.9;40.3;116.0;106.3;350.5;288.1
1024;L Verhuur en handel van onroerend goed;2012 4e kwartaal;92.3;99.6;92.8;99.9;14.3;14.4;38.6;40.7;113.5;107.1;293.1;289.3
1025;L Verhuur en handel van onroerend goed;2013 1e kwartaal;102.8;101.9;101.4;101.7;14.2;14.8;37.3;41.4;101.1;107.3;258.8;289.2
1026;L Verhuur en handel van onroerend goed;2013 2e kwartaal;108.6;94.9;112.0;95.9;16.4;14.5;47.0;40.3;110.5;113.1;295.4;298.3
1027;L Verhuur en handel van onroerend goed;2013 3e kwartaal;77.8;90.0;76.6;89.4;13.4;14.5;40.5;40.5;126.0;119.2;372.7;322.1
1028;L Verhuur en handel van onroerend goed;2013 4e kwartaal;84.1;87.7;87.0;90.6;14.3;14.5;38.0;40.2;124.9;122.1;307.8;315.3
1029;L Verhuur en handel van onroerend goed;2014 1e kwartaal;91.0;89.7;89.7;90.2;14.1;14.6;36.5;40.6;113.4;121.0;286.3;319.7
1030;L Verhuur en handel van onroerend goed;2014 2e kwartaal;99.9;87.8;105.6;90.0;16.3;14.5;47.1;40.4;120.0;122.1;313.8;318.8
1031;L Verhuur en handel van onroerend goed;2014 3e kwartaal;76.0;87.2;73.7;86.3;13.4;14.5;40.4;40.3;129.4;123.4;386.1;331.6
1032;L Verhuur en handel van onroerend goed;2014 4e kwartaal;82.2;87.1;83.7;87.2;14.4;14.5;38.5;40.6;128.5;123.6;324.1;330.6
1033;L Verhuur en handel van onroerend goed;2015 1e kwartaal;87.6;85.1;88.7;88.5;13.7;14.3;35.8;40.0;114.7;124.4;284.4;320.7
1034;L Verhuur en handel van onroerend goed;2015 2e kwartaal;97.5;84.7;97.1;81.8;16.2;14.3;47.2;39.9;121.8;125.0;342.0;346.5
1035;L Verhuur en handel van onroerend goed;2015 3e kwartaal;72.3;82.8;74.0;87.1;13.1;14.2;40.1;40.0;133.3;127.3;382.1;326.3
1036;L Verhuur en handel van onroerend goed;2015 4e kwartaal;78.0;84.0;78.2;82.3;14.4;14.6;37.9;40.5;135.7;128.6;341.7;349.4
1037;L Verhuur en handel van onroerend goed;2016 1e kwartaal;82.8;81.6;81.1;81.4;13.7;14.3;36.1;40.1;121.5;129.7;313.5;349.6
1038;L Verhuur en handel van onroerend goed;2016 2e kwartaal;96.4;83.1;97.8;83.2;16.4;14.5;46.2;40.0;124.7;129.2;332.7;341.6
1039;L Verhuur en handel van onroerend goed;2016 3e kwartaal;70.9;83.0;73.3;85.5;13.3;14.4;40.1;39.9;137.9;128.8;385.7;331.6
1040;L Verhuur en handel van onroerend goed;2016 4e kwartaal;78.2;82.0;80.2;84.2;14.2;14.3;37.7;39.7;133.0;129.5;331.1;334.9
1041;L Verhuur en handel van onroerend goed;2017 1e kwartaal;81.8;81.2;80.2;81.0;13.8;14.5;35.2;40.1;124.2;131.8;309.3;351.9
1042;L Verhuur en handel van onroerend goed;2017 2e kwartaal;93.3;80.4;97.1;82.6;16.4;14.5;47.2;40.2;128.7;133.2;342.6;346.2
1043;L Verhuur en handel van onroerend goed;2017 3e kwartaal;68.8;80.2;70.9;82.0;13.4;14.5;40.9;40.1;143.2;134.2;406.3;347.5
1044;M-N Zakelijke dienstverlening;1996 1e kwartaal;71.7;68.4;66.6;65.0;6.2;6.2;16.7;18.1;9.8;10.3;29.2;32.4
