ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
6489;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Laren (NH.);2023;5550;3760;68.0;63.0;45.0;18.0;37.0;29.0;8.0
6490;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2014;76940;49680;65.0;86.0;55.0;31.0;14.0;11.0;3.0
6491;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2015;76910;49880;65.0;86.0;54.0;32.0;14.0;11.0;3.0
6492;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2016;76880;50130;65.0;86.0;54.0;32.0;14.0;11.0;3.0
6493;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2017;76830;50860;66.0;86.0;53.0;33.0;14.0;11.0;3.0
6494;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2018;76750;51760;67.0;86.0;53.0;33.0;14.0;11.0;3.0
6495;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2019;76770;52580;68.0;86.0;53.0;32.0;14.0;11.0;3.0
6496;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2020;76730;52010;68.0;86.0;57.0;29.0;14.0;11.0;3.0
6497;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2021;76790;52990;69.0;86.0;56.0;29.0;14.0;11.0;3.0
6498;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2022;76550;54360;71.0;86.0;56.0;30.0;14.0;11.0;3.0
6499;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leeuwarden;2023;76350;54610;72.0;86.0;56.0;29.0;14.0;11.0;3.0
6500;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2014;67420;45750;68.0;87.0;55.0;32.0;13.0;10.0;3.0
6501;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2015;67570;45940;68.0;87.0;53.0;34.0;13.0;11.0;2.0
6502;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2016;67810;46380;68.0;87.0;52.0;35.0;13.0;11.0;2.0
6503;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2017;68140;47070;69.0;87.0;53.0;34.0;13.0;11.0;2.0
6504;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2018;67910;47460;70.0;87.0;53.0;33.0;13.0;11.0;2.0
6505;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2019;67360;47660;71.0;87.0;54.0;33.0;13.0;11.0;2.0
6506;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2020;66500;46670;70.0;86.0;56.0;30.0;14.0;12.0;2.0
6507;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2021;66270;47240;71.0;86.0;54.0;32.0;14.0;12.0;2.0
6508;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2022;65370;47670;73.0;86.0;54.0;33.0;14.0;12.0;2.0
6509;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiden;2023;65160;48000;74.0;86.0;53.0;33.0;14.0;12.0;2.0
6510;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2014;15450;10580;68.0;86.0;63.0;23.0;14.0;10.0;4.0
6511;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2015;15440;10640;69.0;86.0;62.0;25.0;14.0;10.0;4.0
6512;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2016;15390;10640;69.0;86.0;61.0;25.0;14.0;11.0;3.0
6513;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2017;15410;10750;70.0;86.0;61.0;25.0;14.0;11.0;3.0
6514;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2018;15410;10900;71.0;86.0;61.0;25.0;14.0;11.0;3.0
6515;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2019;15260;10940;72.0;86.0;61.0;25.0;14.0;11.0;3.0
6516;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2020;15180;10800;71.0;86.0;64.0;22.0;14.0;11.0;3.0
6517;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2021;15090;10890;72.0;86.0;63.0;23.0;14.0;12.0;2.0
6518;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2022;14880;10980;74.0;86.0;62.0;24.0;14.0;12.0;2.0
6519;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leiderdorp;2023;14640;10900;74.0;85.0;62.0;23.0;15.0;12.0;3.0
6520;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2014;37550;25000;67.0;85.0;63.0;22.0;15.0;12.0;3.0
6521;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2015;37420;24930;67.0;84.0;61.0;23.0;16.0;13.0;3.0
6522;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2016;37240;24860;67.0;84.0;61.0;23.0;16.0;13.0;3.0
6523;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2017;37030;24920;67.0;84.0;60.0;24.0;16.0;13.0;3.0
6524;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2018;36760;24930;68.0;84.0;60.0;24.0;16.0;13.0;3.0
6525;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2019;36540;25130;69.0;84.0;59.0;24.0;16.0;13.0;3.0
6526;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2020;36150;24680;68.0;84.0;63.0;21.0;16.0;13.0;3.0
6527;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2021;35610;24680;69.0;84.0;62.0;21.0;16.0;13.0;3.0
6528;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2022;34950;24800;71.0;83.0;62.0;22.0;17.0;14.0;3.0
6529;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leidschendam-Voorburg;2023;34360;24610;72.0;83.0;62.0;21.0;17.0;14.0;3.0
6530;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2014;40530;25730;63.0;86.0;60.0;26.0;14.0;11.0;3.0
6531;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2015;40340;25650;64.0;85.0;58.0;27.0;15.0;12.0;3.0
6532;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2016;40240;25610;64.0;85.0;57.0;28.0;15.0;12.0;3.0
6533;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2017;40030;25790;64.0;85.0;56.0;30.0;15.0;12.0;3.0
6534;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2018;39780;25970;65.0;85.0;55.0;31.0;15.0;12.0;3.0
6535;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2019;39420;26090;66.0;86.0;54.0;31.0;14.0;12.0;2.0
6536;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2020;39120;25700;66.0;86.0;58.0;27.0;14.0;12.0;2.0
6537;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2021;38810;25830;67.0;85.0;58.0;28.0;15.0;12.0;3.0
6538;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2022;38240;26170;68.0;86.0;57.0;29.0;14.0;12.0;2.0
6539;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lelystad;2023;37660;26130;69.0;85.0;57.0;28.0;15.0;12.0;3.0
6540;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2014;24120;16720;69.0;83.0;59.0;24.0;17.0;11.0;6.0
6541;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2015;24050;16690;69.0;83.0;58.0;25.0;17.0;11.0;6.0
6542;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2016;23970;16690;70.0;83.0;57.0;26.0;17.0;11.0;6.0
6543;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2017;23820;16840;71.0;83.0;57.0;26.0;17.0;11.0;6.0
6544;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2018;23750;16980;72.0;83.0;57.0;26.0;17.0;11.0;6.0
6545;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2019;23580;17010;72.0;83.0;57.0;26.0;17.0;12.0;5.0
6546;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2020;23520;16830;72.0;83.0;61.0;22.0;17.0;12.0;5.0
6547;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2021;23360;16740;72.0;83.0;61.0;22.0;17.0;12.0;5.0
6548;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2022;23180;16920;73.0;83.0;60.0;23.0;17.0;12.0;5.0
6549;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leudal;2023;22910;16780;73.0;83.0;61.0;22.0;17.0;12.0;5.0
6550;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2014;18590;13080;70.0;83.0;60.0;23.0;17.0;13.0;4.0
6551;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2015;18600;13120;71.0;83.0;59.0;24.0;17.0;14.0;3.0
6552;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2016;18740;13240;71.0;82.0;58.0;25.0;18.0;14.0;4.0
6553;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2017;18830;13370;71.0;82.0;57.0;25.0;18.0;14.0;4.0
6554;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2018;18770;13490;72.0;82.0;56.0;26.0;18.0;14.0;4.0
6555;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2019;18880;13760;73.0;82.0;56.0;27.0;18.0;14.0;4.0
6556;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2020;18910;13620;72.0;83.0;60.0;23.0;17.0;14.0;3.0
6557;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2021;18890;13800;73.0;83.0;60.0;23.0;17.0;14.0;3.0
6558;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2022;18830;14090;75.0;83.0;59.0;24.0;17.0;14.0;3.0
6559;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Leusden;2023;18860;14260;76.0;83.0;59.0;24.0;17.0;14.0;3.0
6560;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2014;30740;21180;69.0;85.0;61.0;24.0;15.0;11.0;4.0
6561;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2015;30780;21240;69.0;85.0;59.0;25.0;15.0;11.0;4.0
6562;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2016;30950;21530;70.0;85.0;59.0;26.0;15.0;11.0;4.0
6563;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2017;31030;21940;71.0;85.0;59.0;26.0;15.0;11.0;4.0
6564;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2018;31060;22260;72.0;85.0;59.0;27.0;15.0;11.0;4.0
6565;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2019;31090;22560;73.0;86.0;58.0;27.0;14.0;10.0;4.0
6566;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2020;31120;22420;72.0;86.0;62.0;24.0;14.0;10.0;4.0
6567;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2021;31150;22690;73.0;86.0;61.0;25.0;14.0;11.0;3.0
6568;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2022;30920;23000;74.0;86.0;60.0;26.0;14.0;11.0;3.0
6569;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lingewaard;2023;30710;23020;75.0;86.0;61.0;25.0;14.0;11.0;3.0
6570;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2014;14420;10080;70.0;87.0;61.0;25.0;13.0;9.0;4.0
6571;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2015;14480;10190;70.0;86.0;60.0;26.0;14.0;10.0;4.0
6572;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2016;14500;10280;71.0;86.0;60.0;26.0;14.0;10.0;4.0
6573;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2017;14480;10380;72.0;86.0;59.0;26.0;14.0;10.0;4.0
6574;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2018;14420;10470;73.0;86.0;59.0;27.0;14.0;10.0;4.0
6575;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2019;14450;10630;74.0;86.0;59.0;27.0;14.0;11.0;3.0
6576;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2020;14480;10650;74.0;86.0;62.0;24.0;14.0;11.0;3.0
6577;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2021;14350;10620;74.0;86.0;62.0;24.0;14.0;11.0;3.0
6578;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2022;14210;10730;76.0;85.0;61.0;25.0;15.0;11.0;4.0
6579;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lisse;2023;14110;10760;76.0;85.0;61.0;24.0;15.0;11.0;4.0
6580;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2014;21330;13980;66.0;77.0;55.0;22.0;23.0;18.0;5.0
6581;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2015;21330;14010;66.0;76.0;53.0;23.0;24.0;19.0;5.0
6582;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2016;21410;14160;66.0;76.0;52.0;24.0;24.0;19.0;5.0
6583;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2017;21470;14450;67.0;76.0;51.0;25.0;24.0;19.0;5.0
6584;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2018;21420;14740;69.0;77.0;52.0;25.0;23.0;18.0;5.0
6585;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2019;21390;14990;70.0;76.0;52.0;25.0;24.0;18.0;6.0
6586;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2020;21470;14930;70.0;77.0;55.0;22.0;23.0;18.0;5.0
6587;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2021;21550;15170;70.0;77.0;54.0;23.0;23.0;18.0;5.0
6588;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2022;21390;15380;72.0;77.0;53.0;23.0;23.0;19.0;4.0
6589;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lochem;2023;21230;15470;73.0;77.0;54.0;23.0;23.0;19.0;4.0
6590;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2014;15540;10690;69.0;84.0;59.0;25.0;16.0;12.0;4.0
6591;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2015;15430;10600;69.0;84.0;58.0;26.0;16.0;12.0;4.0
6592;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2016;15430;10710;69.0;84.0;57.0;27.0;16.0;12.0;4.0
6593;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2017;15410;10840;70.0;84.0;57.0;27.0;16.0;12.0;4.0
6594;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2018;15410;11040;72.0;84.0;57.0;27.0;16.0;12.0;4.0
6595;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2019;15460;11270;73.0;84.0;57.0;28.0;16.0;12.0;4.0
6596;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2020;15400;11180;73.0;84.0;60.0;24.0;16.0;12.0;4.0
6597;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2021;15380;11280;73.0;84.0;60.0;24.0;16.0;12.0;4.0
6598;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2022;15290;11440;75.0;84.0;60.0;24.0;16.0;13.0;3.0
6599;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Loon op Zand;2023;15140;11430;75.0;84.0;60.0;24.0;16.0;13.0;3.0
6600;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2014;9670;6990;72.0;77.0;55.0;22.0;23.0;16.0;7.0
6601;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2015;9720;7080;73.0;78.0;54.0;24.0;22.0;16.0;6.0
6602;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2016;9770;7210;74.0;78.0;52.0;25.0;22.0;16.0;6.0
6603;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2017;9860;7410;75.0;78.0;52.0;26.0;22.0;16.0;6.0
6604;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2018;9940;7590;76.0;78.0;52.0;26.0;22.0;16.0;6.0
6605;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2019;9900;7670;77.0;78.0;52.0;26.0;22.0;16.0;6.0
6606;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2020;9890;7620;77.0;78.0;56.0;22.0;22.0;16.0;6.0
6607;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2021;9840;7670;78.0;78.0;56.0;22.0;22.0;16.0;6.0
6608;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2022;9770;7750;79.0;78.0;55.0;23.0;22.0;17.0;5.0
6609;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Lopik;2023;9720;7770;80.0;78.0;56.0;23.0;22.0;17.0;5.0
6610;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2014;14100;9480;67.0;85.0;58.0;27.0;15.0;11.0;4.0
6611;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2015;14060;9510;68.0;85.0;57.0;27.0;15.0;11.0;4.0
6612;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2016;14100;9610;68.0;85.0;57.0;28.0;15.0;11.0;4.0
6613;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2017;14110;9760;69.0;85.0;57.0;28.0;15.0;10.0;5.0
6614;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2018;14140;9960;70.0;85.0;57.0;29.0;15.0;10.0;5.0
6615;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2019;14170;10090;71.0;86.0;57.0;29.0;14.0;10.0;4.0
6616;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2020;14250;10060;71.0;85.0;61.0;24.0;15.0;10.0;5.0
6617;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2021;14360;10260;71.0;85.0;60.0;25.0;15.0;10.0;5.0
6618;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2022;14430;10510;73.0;86.0;60.0;26.0;14.0;10.0;4.0
6619;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Losser;2023;14390;10550;73.0;85.0;61.0;25.0;15.0;11.0;4.0
6620;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2014;16420;11520;70.0;76.0;53.0;23.0;24.0;17.0;7.0
6621;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2015;16380;11540;70.0;76.0;52.0;24.0;24.0;17.0;7.0
6622;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2016;16380;11630;71.0;76.0;52.0;24.0;24.0;17.0;7.0
6623;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2017;16380;11820;72.0;76.0;51.0;25.0;24.0;17.0;7.0
6624;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2018;16430;12040;73.0;77.0;51.0;25.0;23.0;17.0;6.0
6625;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2019;16450;12180;74.0;77.0;51.0;26.0;23.0;17.0;6.0
6626;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2020;16560;12200;74.0;77.0;55.0;21.0;23.0;17.0;6.0
6627;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2021;16540;12230;74.0;77.0;55.0;21.0;23.0;17.0;6.0
6628;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2022;16480;12440;75.0;77.0;55.0;22.0;23.0;17.0;6.0
6629;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasdriel;2023;16410;12480;76.0;76.0;55.0;21.0;24.0;18.0;6.0
6630;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2014;15390;10280;67.0;82.0;60.0;22.0;18.0;12.0;6.0
6631;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2015;15260;10280;67.0;82.0;58.0;24.0;18.0;13.0;5.0
6632;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2016;15260;10310;68.0;82.0;57.0;25.0;18.0;13.0;5.0
6633;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2017;15230;10430;68.0;82.0;57.0;26.0;18.0;13.0;5.0
6634;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2018;15160;10510;69.0;82.0;57.0;25.0;18.0;13.0;5.0
6635;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2019;15120;10570;70.0;83.0;57.0;25.0;17.0;13.0;4.0
6636;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2020;15110;10450;69.0;82.0;61.0;21.0;18.0;13.0;5.0
6637;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2021;15050;10430;69.0;82.0;61.0;21.0;18.0;13.0;5.0
6638;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2022;14880;10510;71.0;82.0;60.0;22.0;18.0;14.0;4.0
6639;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maasgouw;2023;14770;10510;71.0;82.0;61.0;21.0;18.0;13.0;5.0
6640;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2014;36200;24980;69.0;82.0;57.0;25.0;18.0;13.0;5.0
6641;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2015;36140;25080;69.0;82.0;55.0;26.0;18.0;14.0;4.0
6642;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2016;36120;25330;70.0;82.0;55.0;26.0;18.0;14.0;4.0
6643;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2017;36170;25740;71.0;82.0;55.0;26.0;18.0;13.0;5.0
6644;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2018;36270;26150;72.0;82.0;55.0;27.0;18.0;13.0;5.0
6645;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2019;36350;26620;73.0;83.0;55.0;28.0;17.0;13.0;4.0
6646;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2020;36460;26420;72.0;82.0;58.0;24.0;18.0;13.0;5.0
6647;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2021;36340;26590;73.0;82.0;58.0;24.0;18.0;13.0;5.0
6648;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2022;36140;26910;74.0;82.0;58.0;25.0;18.0;13.0;5.0
6649;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maashorst;2023;35890;27000;75.0;82.0;58.0;24.0;18.0;14.0;4.0
6650;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2014;17890;11690;65.0;88.0;64.0;24.0;12.0;9.0;3.0
6651;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2015;17810;11620;65.0;88.0;63.0;24.0;12.0;10.0;2.0
6652;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2016;17710;11620;66.0;88.0;62.0;25.0;12.0;10.0;2.0
6653;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2017;17580;11700;67.0;87.0;62.0;26.0;13.0;10.0;3.0
6654;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2018;17490;11790;67.0;87.0;61.0;26.0;13.0;10.0;3.0
6655;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2019;17360;11860;68.0;88.0;61.0;27.0;12.0;10.0;2.0
6656;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2020;17260;11800;68.0;87.0;64.0;23.0;13.0;10.0;3.0
6657;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2021;17130;11830;69.0;88.0;65.0;23.0;12.0;10.0;2.0
6658;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2022;17190;12230;71.0;88.0;64.0;24.0;12.0;10.0;2.0
6659;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maassluis;2023;17080;12280;72.0;88.0;64.0;23.0;12.0;10.0;2.0
6660;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2014;66740;40210;60.0;86.0;54.0;32.0;14.0;11.0;3.0
6661;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2015;66030;40030;61.0;86.0;52.0;34.0;14.0;11.0;3.0
6662;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2016;65190;39890;61.0;85.0;51.0;34.0;15.0;11.0;4.0
6663;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2017;64120;39870;62.0;85.0;51.0;35.0;15.0;11.0;4.0
6664;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2018;63010;39640;63.0;86.0;52.0;34.0;14.0;11.0;3.0
6665;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2019;61820;39340;64.0;85.0;52.0;33.0;15.0;12.0;3.0
6666;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Maastricht;2020;60950;38210;63.0;85.0;56.0;29.0;15.0;12.0;3.0
