ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;Indonesie_11;Overig_12
221;Prognose;2e Generatie met 2 buitenlandse ouders;2022;1087724;885878;111371;179505;17284;208059;51797;122026;195836;201846;70789;131057
222;Prognose;2e Generatie met 2 buitenlandse ouders;2023;1112484;907539;115112;188293;17948;211433;53372;123123;198258;204945;70453;134492
223;Prognose;2e Generatie met 2 buitenlandse ouders;2024;1137109;929098;118798;197201;18616;214729;54922;124183;200649;208011;70079;137932
224;Prognose;2e Generatie met 2 buitenlandse ouders;2025;1161638;950627;122437;206220;19293;217959;56478;125236;203004;211011;69652;141359
225;Prognose;2e Generatie met 2 buitenlandse ouders;2026;1186043;972071;126011;215329;19987;221133;58016;126261;205334;213972;69177;144795
226;Prognose;2e Generatie met 2 buitenlandse ouders;2027;1210317;993439;129538;224530;20677;224239;59550;127269;207636;216878;68654;148224
227;Prognose;2e Generatie met 2 buitenlandse ouders;2028;1234478;1014742;133016;233806;21380;227311;61069;128250;209910;219736;68083;151653
228;Prognose;2e Generatie met 2 buitenlandse ouders;2029;1258529;1035988;136446;243145;22089;230333;62583;129225;212167;222541;67446;155095
229;Prognose;2e Generatie met 2 buitenlandse ouders;2030;1282438;1057151;139826;252543;22801;233317;64085;130180;214399;225287;66752;158535
230;Prognose;2e Generatie met 2 buitenlandse ouders;2031;1306204;1078235;143174;261982;23517;236267;65578;131112;216605;227969;65999;161970
231;Prognose;2e Generatie met 2 buitenlandse ouders;2032;1329880;1099283;146465;271488;24241;239189;67056;132045;218799;230597;65176;165421
232;Prognose;2e Generatie met 2 buitenlandse ouders;2033;1353383;1120226;149730;281022;24973;242070;68520;132951;220960;233157;64283;168874
233;Prognose;2e Generatie met 2 buitenlandse ouders;2034;1376753;1141113;152963;290596;25696;244927;69975;133845;223111;235640;63317;172323
234;Prognose;2e Generatie met 2 buitenlandse ouders;2035;1399944;1161895;156149;300198;26424;247750;71424;134715;225235;238049;62280;175769
235;Prognose;2e Generatie met 2 buitenlandse ouders;2036;1422968;1182598;159313;309826;27161;250546;72846;135569;227337;240370;61153;179217
236;Prognose;2e Generatie met 2 buitenlandse ouders;2037;1445858;1203225;162455;319480;27903;253303;74259;136407;229418;242633;59958;182675
237;Prognose;2e Generatie met 2 buitenlandse ouders;2038;1468552;1223750;165561;329148;28647;256048;75657;137221;231468;244802;58677;186125
238;Prognose;2e Generatie met 2 buitenlandse ouders;2039;1491080;1244169;168642;338830;29390;258752;77050;138011;233494;246911;57322;189589
239;Prognose;2e Generatie met 2 buitenlandse ouders;2040;1513417;1264481;171696;348538;30132;261425;78427;138775;235488;248936;55888;193048
240;Prognose;2e Generatie met 2 buitenlandse ouders;2041;1535580;1284701;174739;358255;30879;264074;79795;139510;237449;250879;54375;196504
241;Prognose;2e Generatie met 2 buitenlandse ouders;2042;1557542;1304795;177754;367991;31627;266679;81164;140211;239369;252747;52790;199957
242;Prognose;2e Generatie met 2 buitenlandse ouders;2043;1579296;1324752;180759;377719;32374;269245;82507;140891;241257;254544;51147;203397
243;Prognose;2e Generatie met 2 buitenlandse ouders;2044;1600889;1344598;183738;387455;33129;271793;83861;141526;243096;256291;49443;206848
244;Prognose;2e Generatie met 2 buitenlandse ouders;2045;1622270;1364291;186708;397199;33880;274285;85192;142130;244897;257979;47702;210277
245;Prognose;2e Generatie met 2 buitenlandse ouders;2046;1643439;1383809;189661;406946;34626;276742;86518;142674;246642;259630;45930;213700
246;Prognose;2e Generatie met 2 buitenlandse ouders;2047;1664429;1403174;192602;416684;35377;279150;87840;143184;248337;261255;44138;217117
247;Prognose;2e Generatie met 2 buitenlandse ouders;2048;1685217;1422371;195533;426422;36130;281521;89151;143644;249970;262846;42340;220506
248;Prognose;2e Generatie met 2 buitenlandse ouders;2049;1705779;1441339;198451;436149;36878;283833;90454;144043;251531;264440;40545;223895
249;Prognose;2e Generatie met 2 buitenlandse ouders;2050;1726111;1460099;201356;445867;37625;286088;91746;144392;253025;266012;38763;227249
250;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2001;2849750;1467412;160818;239130;53058;270994;115373;307057;317176;1382276;403318;976182
251;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2002;2913555;1518517;168193;249464;55025;278749;122758;310534;323089;1395281;401056;986519
252;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2003;2972326;1565830;174634;258636;56777;285887;129383;313417;328219;1406364;398594;994643
253;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2004;3027041;1611060;180483;266928;58424;292647;135283;315950;332917;1416499;396024;1002049
254;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2005;3079554;1652509;185607;274414;59874;298896;140375;318083;336967;1426295;393482;1007810
255;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2006;3127389;1692310;190071;281106;61137;304623;144175;319592;340382;1434902;390796;1012314
256;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2007;3172558;1728177;194434;287358;62397;309768;147435;320895;343354;1443279;387826;1014969
257;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2008;3215644;1761997;198084;293459;63467;314455;149791;321917;345846;1450436;384787;1016742
258;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2009;3252982;1795302;201023;299028;64562;318674;151559;322586;347846;1455040;381671;1017740
259;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2010;3289832;1825125;203942;304506;65663;322612;152506;322850;349462;1460046;378619;1016860
260;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2011;3323768;1854578;206525;308923;66583;325925;153466;322973;350728;1463776;375083;1015553
261;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2012;3350190;1882087;209066;314179;67409;328744;154714;322876;351624;1466100;371390;1015945
262;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2013;3376340;1907817;210817;319229;68469;331096;155275;322300;351895;1467527;367602;1016059
263;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2014;3401822;1930676;212970;324506;69388;333117;156335;321402;352136;1468901;363751;1013917
264;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2015;3424979;1951968;214811;328206;70267;334700;157141;320291;351763;1470142;359732;1011717
265;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2016;3444062;1972358;216073;332130;71123;335422;157951;319027;351132;1468339;355502;1007164
266;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2017;3456394;1990113;217362;337617;71913;335881;158585;317639;349956;1467319;351389;1002125
267;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2018;3467850;2006459;218636;341124;72612;336348;159188;315963;348790;1467612;347060;996109
268;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2019;3490112;2024243;219215;344667;73478;336077;159329;314105;347496;1464527;342380;991249
269;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2020;3504455;2040975;219991;347929;74292;335831;159873;312231;345927;1463093;337468;987056
270;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2021;3515211;2054845;220554;351975;75014;335491;160593;310105;344102;1460143;332782;982788
271;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2022;3518075;2071384;220888;355858;75856;334670;161052;308444;341924;1455241;327750;979339
272;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2023;3530228;2089405;221039;359682;76617;333803;161405;305746;339748;1448935;322801;973763
273;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2024;3544458;2102816;220353;361979;77536;332673;161528;303454;337891;1446912;317605;968681
274;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2025;3557163;2116953;219355;362906;78495;331621;161229;300198;336380;1441754;312249;961803
275;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2026;3565029;2129400;218484;363981;79175;330385;161349;297396;334829;1439096;306921;956628
276;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2027;3571066;2140595;217845;364264;79794;328874;161590;294391;332794;1434813;301297;947884
277;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2028;3579678;2151590;217516;366803;80203;327301;161163;291823;329848;1425912;295257;943242
278;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2029;3583172;2162867;216927;369438;81025;325748;160262;288838;327169;1420049;289270;935591
279;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2030;3585815;2174330;216588;372054;81551;324174;160485;285327;324870;1413330;282777;925188
280;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2031;3592470;2182631;215895;373852;81828;322547;160930;281725;322073;1404137;276522;916135
281;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2032;3593736;2191082;215172;374464;82082;320921;161204;277994;319238;1398649;270174;912309
282;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2033;3596052;2202843;214376;374253;82323;319331;161381;274480;316674;1393033;263637;909426
283;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2034;3594262;2212571;213779;374150;82621;317792;161296;270438;313420;1387119;256770;908262
284;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2035;3594180;2223421;213588;374206;82816;315670;161517;267105;310310;1377290;250307;905367
285;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2036;3595607;2234633;213382;374158;83443;313248;162013;263269;307151;1367827;243456;898966
286;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2037;3597120;2243158;212126;374572;84365;310922;162369;259760;303882;1361693;235810;893480
287;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2038;3593667;2250497;211832;374794;85122;308906;162527;256070;300679;1355909;228209;888700
288;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2039;3590893;2253320;210508;375240;85958;306930;161863;252073;297283;1348678;221126;883874
289;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2040;3584541;2257639;209060;375467;86714;304879;161080;248192;294007;1339466;214078;878134
290;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2041;3586822;2260888;207671;376312;87486;302560;160339;243607;290653;1330783;206387;871443
291;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2042;3587517;2262629;206297;377400;88187;300087;160131;239193;287306;1321421;198581;865032
292;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2043;3572297;2261608;205020;378324;88872;296900;159454;234139;283552;1312306;190956;859980
293;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2044;3560889;2266580;203728;379203;89525;293442;158524;229325;279990;1303421;183459;854739
294;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2045;3558730;2268574;202382;380386;90276;290928;157643;225220;276253;1298577;175521;849682
295;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2046;3556098;2267842;200821;381167;90903;288116;156970;220944;272133;1290646;168498;844943
296;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2047;3552439;2264932;199249;381762;91479;284842;156423;216694;267824;1286454;161354;838723
297;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2048;3543339;2260445;197648;381872;91894;281541;155775;212332;263646;1280280;154270;832190
298;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2049;3536621;2260916;196363;381643;92207;277686;155221;208002;259305;1272841;146877;826473
299;Ondergrens 95% prognose-interval;Totaal 1e en 2e generatie;2050;3531204;2259675;195136;380230;92629;274304;155159;203565;255295;1265037;139466;821915
300;Ondergrens 95% prognose-interval;1e Generatie;2001;1469044;915048;106712;177415;33997;154521;75484;183470;179770;554009;138262;413105
301;Ondergrens 95% prognose-interval;1e Generatie;2002;1495084;935458;109360;182534;34648;155491;80629;182760;179657;559583;135500;416822
302;Ondergrens 95% prognose-interval;1e Generatie;2003;1516981;953098;111213;186496;35090;156103;85011;181803;179203;563943;132621;419223
303;Ondergrens 95% prognose-interval;1e Generatie;2004;1535270;967653;112271;189698;35365;156334;88497;180727;178494;567777;129520;419945
304;Ondergrens 95% prognose-interval;1e Generatie;2005;1551854;980849;113000;192382;35615;156377;91132;179461;177634;571195;126572;420640
305;Ondergrens 95% prognose-interval;1e Generatie;2006;1565361;991639;113132;194356;35665;156289;92689;178049;176535;573580;123376;420117
306;Ondergrens 95% prognose-interval;1e Generatie;2007;1576631;1000758;112805;196136;35667;155829;93316;176439;175195;575782;120296;420179
307;Ondergrens 95% prognose-interval;1e Generatie;2008;1583861;1007041;112374;196964;35538;155114;93025;174621;173552;576985;117083;417767
308;Ondergrens 95% prognose-interval;1e Generatie;2009;1589090;1011863;111415;197380;35419;154253;92182;172772;171635;577903;113860;415850
309;Ondergrens 95% prognose-interval;1e Generatie;2010;1593634;1016134;110011;196811;35357;153373;90824;170779;169888;577578;110556;413632
310;Ondergrens 95% prognose-interval;1e Generatie;2011;1595476;1018478;108828;196483;35187;152098;89441;168581;167911;574962;107148;409130
311;Ondergrens 95% prognose-interval;1e Generatie;2012;1595269;1021272;107398;196984;34896;150825;88002;166307;165919;573375;103817;405110
312;Ondergrens 95% prognose-interval;1e Generatie;2013;1594410;1020436;106029;197394;34631;149401;86848;164049;164154;569101;100389;401111
313;Ondergrens 95% prognose-interval;1e Generatie;2014;1592393;1021118;104614;196748;34382;147654;85925;161695;161899;565594;96932;397372
314;Ondergrens 95% prognose-interval;1e Generatie;2015;1587177;1022691;102912;195897;34295;145938;84654;159229;159457;564005;93678;392672
315;Ondergrens 95% prognose-interval;1e Generatie;2016;1585022;1022486;101070;195610;34255;144287;83255;156721;157064;561126;90353;387738
316;Ondergrens 95% prognose-interval;1e Generatie;2017;1581057;1023732;99135;195318;34032;142592;81654;154456;155229;556774;86882;384027
317;Ondergrens 95% prognose-interval;1e Generatie;2018;1578113;1024431;97420;194389;33844;140800;80334;152068;152794;553656;83419;378721
318;Ondergrens 95% prognose-interval;1e Generatie;2019;1576822;1025471;95786;194121;33593;138855;79204;149394;150579;551398;80142;374011
319;Ondergrens 95% prognose-interval;1e Generatie;2020;1572633;1025140;94029;193052;33405;136869;78124;146751;148261;548482;76903;369847
320;Ondergrens 95% prognose-interval;1e Generatie;2021;1567836;1023193;92197;192307;33298;134905;77091;143949;145474;545446;73580;364748
321;Ondergrens 95% prognose-interval;1e Generatie;2022;1561815;1021156;90239;190902;33338;133083;76014;141149;142777;543212;70490;360429
322;Ondergrens 95% prognose-interval;1e Generatie;2023;1558374;1018820;88608;190268;33292;131102;75120;138251;140192;540145;67474;356250
323;Ondergrens 95% prognose-interval;1e Generatie;2024;1553486;1017995;87222;189965;32888;129184;74138;135406;137415;535462;64397;353258
324;Ondergrens 95% prognose-interval;1e Generatie;2025;1546188;1014909;85561;189127;32825;126933;73043;132282;134476;532361;61357;349495
325;Ondergrens 95% prognose-interval;1e Generatie;2026;1540535;1012269;84263;187751;32714;124507;72060;129655;131810;527329;58368;344837
326;Ondergrens 95% prognose-interval;1e Generatie;2027;1535193;1010148;82930;186975;32602;122022;70460;126512;129324;523324;55338;339234
327;Ondergrens 95% prognose-interval;1e Generatie;2028;1526507;1008392;81436;186517;32560;119518;69481;123325;126257;518360;52286;335301
328;Ondergrens 95% prognose-interval;1e Generatie;2029;1516392;1003327;80103;185862;32552;117130;68468;119963;123537;513248;49364;331191
329;Ondergrens 95% prognose-interval;1e Generatie;2030;1508415;997166;78695;184435;32513;114742;67587;116882;121176;510738;46349;328848
330;Ondergrens 95% prognose-interval;1e Generatie;2031;1501557;994272;77274;182808;32328;112791;66947;113609;118429;507134;43601;326331
331;Ondergrens 95% prognose-interval;1e Generatie;2032;1497675;992284;75980;181667;32226;110700;66440;109853;115641;504072;40854;323869
332;Ondergrens 95% prognose-interval;1e Generatie;2033;1490118;988750;74377;180735;32110;108480;65434;106187;112622;501214;38135;320438
333;Ondergrens 95% prognose-interval;1e Generatie;2034;1482557;984107;73040;179077;31938;106101;64708;103043;109456;498405;35585;316211
334;Ondergrens 95% prognose-interval;1e Generatie;2035;1474125;978951;71946;177419;31758;103740;64111;99418;106545;495482;33088;312729
335;Ondergrens 95% prognose-interval;1e Generatie;2036;1465641;974698;70694;176318;31333;101574;63444;95521;103651;492003;30565;309100
336;Ondergrens 95% prognose-interval;1e Generatie;2037;1456219;969879;69822;174443;31175;99269;62408;92100;100417;488475;28090;306672
