ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
262;21 Vervaardiging van papier, karton en..;100 of meer werknemers;2004;75.0;172.0;166.0;162.0;156.0;4737.0;4627.0;4174.0;453.0;110.0;4488.0;2595.0;2145.0;140.0;2140.0;135.0;367.0;28.0;368.0;29.0;83.0;72.0;12.0;796.0;637.0;82.0;65.0;12.0;825.0;97.0;16.0;178.0;69.0;169.0;68.0;10.0;98.0;120.0;274.0;248.0;-24.0;19.0;43.0;-5.0;3.0;9.0;-26.0;18.0;45.0;193.0
263;21 Vervaardiging van papier, karton en..;100 of meer werknemers;2005;70.0;167.0;161.0;155.0;150.0;4722.0;4640.0;4166.0;473.0;82.0;4538.0;2622.0;2154.0;133.0;2159.0;138.0;382.0;27.0;387.0;32.0;86.0;58.0;29.0;790.0;632.0;81.0;65.0;12.0;873.0;100.0;15.0;218.0;70.0;168.0;62.0;10.0;97.0;133.0;253.0;184.0;-23.0;18.0;41.0;-27.0;3.0;30.0;-15.0;29.0;43.0;120.0
264;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2000;7030.0;953.0;857.0;881.0;794.0;13539.0;13448.0;13035.0;413.0;92.0;11872.0;5495.0;2652.0;262.0;2675.0;285.0;237.0;57.0;240.0;59.0;2606.0;2444.0;162.0;3303.0;2687.0;344.0;195.0;76.0;2409.0;363.0;102.0;83.0;221.0;275.0;482.0;107.0;217.0;559.0;666.0;1667.0;-51.0;104.0;154.0;-29.0;20.0;49.0;-8.0;66.0;73.0;1579.0
265;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2001;6675.0;949.0;854.0;878.0;786.0;13575.0;13495.0;12967.0;528.0;81.0;12107.0;5546.0;2542.0;247.0;2534.0;239.0;196.0;42.0;199.0;45.0;2808.0;2656.0;152.0;3320.0;2712.0;348.0;202.0;58.0;2566.0;370.0;96.0;84.0;252.0;260.0;537.0;102.0;245.0;620.0;674.0;1468.0;-85.0;94.0;180.0;-36.0;25.0;60.0;-106.0;109.0;215.0;1242.0
266;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2002;6910.0;884.0;790.0;813.0;729.0;12919.0;12902.0;12572.0;330.0;17.0;11577.0;5242.0;2401.0;231.0;2406.0;235.0;96.0;24.0;91.0;19.0;2745.0;2672.0;72.0;3221.0;2613.0;335.0;211.0;63.0;2477.0;344.0;98.0;77.0;250.0;265.0;449.0;119.0;274.0;601.0;638.0;1342.0;-134.0;85.0;219.0;-55.0;19.0;74.0;-17.0;60.0;77.0;1136.0
267;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2003;6540.0;840.0;745.0;779.0;688.0;12142.0;12120.0;11786.0;334.0;21.0;10918.0;4861.0;2210.0;247.0;2205.0;241.0;109.0;23.0;106.0;20.0;2542.0;2471.0;71.0;3152.0;2556.0;325.0;217.0;54.0;2294.0;314.0;94.0;79.0;246.0;248.0;424.0;117.0;288.0;484.0;612.0;1224.0;-34.0;137.0;172.0;-73.0;22.0;95.0;-22.0;44.0;66.0;1095.0
268;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2004;6665.0;815.0;716.0;756.0;661.0;12348.0;12250.0;11766.0;484.0;98.0;11254.0;5085.0;2148.0;198.0;2156.0;206.0;100.0;24.0;102.0;26.0;2837.0;2782.0;55.0;3111.0;2524.0;320.0;216.0;50.0;2548.0;313.0;120.0;76.0;348.0;244.0;409.0;106.0;281.0;651.0;510.0;1095.0;-50.0;89.0;139.0;-61.0;30.0;92.0;-24.0;38.0;61.0;960.0
269;22 Uitgeverijen, drukkerijen en..;Totaal grootteklasse;2005;6425.0;803.0;704.0;746.0;650.0;12817.0;12694.0;12281.0;413.0;123.0;11599.0;5490.0;2161.0;195.0;2164.0;197.0;136.0;22.0;137.0;23.0;3193.0;3143.0;50.0;3123.0;2534.0;322.0;223.0;44.0;2528.0;302.0;125.0;81.0;338.0;251.0;470.0;99.0;298.0;564.0;458.0;1218.0;-56.0;89.0;145.0;-55.0;82.0;136.0;-89.0;40.0;130.0;1018.0
270;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2001;6020.0;305.0;266.0;269.0;233.0;3264.0;3342.0;3194.0;148.0;-78.0;2896.0;1303.0;714.0;68.0;715.0;68.0;85.0;21.0;89.0;24.0;503.0;390.0;113.0;810.0;663.0;88.0;44.0;16.0;579.0;59.0;20.0;26.0;41.0;84.0;113.0;32.0;60.0;144.0;203.0;368.0;-34.0;28.0;62.0;-2.0;3.0;5.0;2.0;13.0;11.0;334.0
272;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2002;6240.0;283.0;247.0;243.0;209.0;3154.0;3234.0;3161.0;73.0;-81.0;2804.0;1292.0;746.0;60.0;756.0;70.0;27.0;9.0;27.0;8.0;520.0;481.0;39.0;765.0;622.0;81.0;45.0;17.0;565.0;64.0;21.0;23.0;38.0;80.0;95.0;34.0;50.0;160.0;179.0;350.0;-36.0;22.0;58.0;-2.0;3.0;5.0;-15.0;6.0;21.0;296.0
273;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2003;5865.0;253.0;214.0;219.0;181.0;2691.0;2771.0;2679.0;91.0;-79.0;2369.0;1112.0;615.0;74.0;615.0;74.0;55.0;11.0;53.0;10.0;442.0;405.0;37.0;675.0;551.0;69.0;41.0;14.0;435.0;55.0;15.0;22.0;22.0;62.0;87.0;29.0;51.0;92.0;146.0;323.0;-37.0;19.0;56.0;-5.0;1.0;6.0;-7.0;11.0;18.0;273.0
274;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2004;6025.0;248.0;210.0;216.0;180.0;2800.0;2779.0;2580.0;199.0;21.0;2561.0;1078.0;556.0;62.0;560.0;66.0;42.0;10.0;43.0;10.0;479.0;453.0;25.0;708.0;582.0;74.0;34.0;18.0;654.0;70.0;41.0;19.0;117.0;67.0;78.0;33.0;44.0;185.0;122.0;239.0;-24.0;13.0;38.0;1.0;5.0;4.0;0.0;10.0;10.0;215.0
275;22 Uitgeverijen, drukkerijen en..;0 tot 19 werknemers;2005;5815.0;258.0;219.0;228.0;190.0;2855.0;2839.0;2753.0;85.0;17.0;2597.0;1136.0;582.0;68.0;583.0;69.0;38.0;7.0;38.0;7.0;515.0;499.0;17.0;751.0;620.0;80.0;37.0;14.0;585.0;58.0;42.0;21.0;101.0;79.0;81.0;29.0;48.0;126.0;124.0;258.0;-25.0;18.0;44.0;-2.0;50.0;53.0;1.0;8.0;7.0;232.0
276;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2001;550.0;237.0;219.0;229.0;211.0;3045.0;2998.0;2914.0;84.0;48.0;2869.0;1273.0;733.0;78.0;727.0;72.0;43.0;12.0;43.0;12.0;497.0;472.0;25.0;814.0;661.0;89.0;47.0;17.0;630.0;76.0;32.0;25.0;79.0;90.0;104.0;18.0;53.0;153.0;151.0;177.0;-28.0;14.0;41.0;-5.0;2.0;7.0;0.0;73.0;73.0;144.0
278;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2002;555.0;223.0;204.0;216.0;198.0;2884.0;2862.0;2788.0;74.0;23.0;2765.0;1198.0;702.0;78.0;699.0;76.0;33.0;9.0;31.0;6.0;463.0;439.0;24.0;804.0;650.0;89.0;48.0;17.0;616.0;69.0;33.0;22.0;84.0;93.0;96.0;19.0;60.0;140.0;146.0;120.0;-26.0;11.0;37.0;-5.0;1.0;7.0;-2.0;15.0;17.0;87.0
279;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2003;560.0;223.0;201.0;218.0;196.0;2875.0;2838.0;2771.0;67.0;37.0;2718.0;1169.0;673.0;82.0;670.0;79.0;23.0;5.0;22.0;4.0;473.0;448.0;25.0;814.0;660.0;86.0;52.0;15.0;603.0;64.0;35.0;22.0;86.0;88.0;90.0;21.0;67.0;130.0;132.0;157.0;-8.0;22.0;31.0;-4.0;4.0;8.0;-9.0;13.0;21.0;136.0
280;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2004;535.0;233.0;210.0;227.0;204.0;3149.0;3120.0;3033.0;87.0;29.0;2974.0;1304.0;716.0;82.0;716.0;82.0;24.0;8.0;26.0;10.0;564.0;538.0;26.0;876.0;711.0;92.0;58.0;15.0;657.0;70.0;38.0;25.0;94.0;93.0;96.0;24.0;71.0;146.0;137.0;175.0;-12.0;21.0;34.0;-7.0;3.0;10.0;-8.0;13.0;21.0;147.0
281;22 Uitgeverijen, drukkerijen en..;20 tot 100 werknemers;2005;520.0;216.0;193.0;210.0;188.0;3082.0;3046.0;2896.0;150.0;36.0;2900.0;1281.0;700.0;74.0;699.0;73.0;71.0;10.0;71.0;10.0;510.0;483.0;28.0;835.0;676.0;89.0;54.0;15.0;659.0;72.0;37.0;25.0;94.0;92.0;100.0;23.0;70.0;146.0;126.0;182.0;-13.0;21.0;34.0;-4.0;3.0;7.0;-3.0;14.0;17.0;162.0
282;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2000;105.0;404.0;364.0;377.0;343.0;6945.0;6812.0;6562.0;250.0;132.0;5890.0;2734.0;1047.0;97.0;1058.0;107.0;87.0;7.0;89.0;8.0;1599.0;1550.0;50.0;1659.0;1352.0;164.0;103.0;40.0;1211.0;219.0;41.0;34.0;111.0;93.0;273.0;54.0;113.0;273.0;286.0;1055.0;2.0;51.0;49.0;-20.0;14.0;34.0;-1.0;33.0;34.0;1035.0
283;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2001;105.0;407.0;370.0;381.0;342.0;7267.0;7155.0;6859.0;296.0;111.0;6343.0;2970.0;1095.0;102.0;1091.0;98.0;68.0;9.0;67.0;8.0;1807.0;1793.0;14.0;1695.0;1388.0;170.0;112.0;25.0;1359.0;236.0;44.0;33.0;132.0;87.0;320.0;51.0;133.0;323.0;320.0;924.0;-24.0;53.0;77.0;-29.0;19.0;48.0;-108.0;22.0;130.0;763.0
284;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2002;115.0;377.0;339.0;354.0;321.0;6881.0;6806.0;6623.0;183.0;75.0;6009.0;2751.0;954.0;92.0;952.0;89.0;35.0;7.0;33.0;5.0;1762.0;1753.0;9.0;1651.0;1340.0;166.0;117.0;29.0;1294.0;211.0;44.0;31.0;127.0;92.0;258.0;66.0;164.0;301.0;313.0;872.0;-72.0;52.0;124.0;-47.0;15.0;62.0;0.0;38.0;38.0;753.0
285;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2003;115.0;364.0;330.0;343.0;310.0;6575.0;6512.0;6336.0;176.0;64.0;5831.0;2580.0;922.0;91.0;920.0;89.0;31.0;7.0;30.0;6.0;1627.0;1618.0;9.0;1662.0;1345.0;169.0;124.0;25.0;1257.0;195.0;44.0;35.0;139.0;98.0;247.0;68.0;170.0;261.0;334.0;744.0;11.0;96.0;85.0;-63.0;18.0;81.0;-6.0;20.0;27.0;686.0
286;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2004;105.0;334.0;297.0;314.0;278.0;6399.0;6351.0;6153.0;198.0;47.0;5718.0;2704.0;876.0;54.0;880.0;58.0;34.0;6.0;33.0;6.0;1794.0;1791.0;3.0;1527.0;1232.0;154.0;124.0;17.0;1237.0;173.0;41.0;32.0;138.0;84.0;235.0;49.0;166.0;319.0;251.0;681.0;-13.0;55.0;68.0;-56.0;22.0;78.0;-15.0;15.0;30.0;597.0
287;22 Uitgeverijen, drukkerijen en..;100 of meer werknemers;2005;90.0;329.0;291.0;308.0;271.0;6879.0;6809.0;6631.0;178.0;70.0;6102.0;3074.0;879.0;52.0;882.0;55.0;27.0;4.0;29.0;6.0;2167.0;2162.0;5.0;1537.0;1238.0;153.0;132.0;15.0;1284.0;173.0;46.0;34.0;143.0;80.0;289.0;47.0;180.0;292.0;208.0;777.0;-17.0;49.0;67.0;-48.0;28.0;77.0;-88.0;18.0;106.0;624.0
288;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2000;35.0;78.0;76.0;71.0;70.0;21780.0;21451.0;20696.0;755.0;329.0;20637.0;17622.0;16517.0;543.0;16511.0;536.0;1098.0;10.0;1116.0;28.0;6.0;4.0;2.0;453.0;380.0;25.0;33.0;15.0;1966.0;133.0;22.0;652.0;97.0;167.0;409.0;7.0;119.0;360.0;597.0;1142.0;-55.0;68.0;123.0;11.0;46.0;35.0;-138.0;47.0;185.0;960.0
289;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2001;35.0;90.0;86.0;77.0;74.0;18965.0;18965.0;17907.0;1058.0;0.0;18332.0;15264.0;13798.0;589.0;13675.0;466.0;1437.0;19.0;1434.0;16.0;29.0;25.0;3.0;429.0;367.0;30.0;24.0;7.0;2231.0;150.0;22.0;675.0;89.0;168.0;72.0;16.0;68.0;971.0;408.0;633.0;-23.0;100.0;123.0;1.0;39.0;38.0;-114.0;7.0;121.0;497.0
290;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2002;45.0;97.0;95.0;78.0;76.0;18347.0;17886.0;14456.0;3430.0;461.0;18001.0;14657.0;11451.0;470.0;11567.0;587.0;3159.0;31.0;3147.0;19.0;48.0;22.0;26.0;572.0;378.0;27.0;155.0;11.0;2402.0;218.0;12.0;658.0;90.0;253.0;73.0;17.0;81.0;1000.0;368.0;346.0;26.0;125.0;99.0;-9.0;35.0;44.0;-52.0;10.0;62.0;311.0
291;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2003;40.0;92.0;89.0;81.0;78.0;18087.0;18060.0;14553.0;3507.0;26.0;17772.0;14627.0;11421.0;586.0;11486.0;651.0;3195.0;19.0;3193.0;18.0;11.0;11.0;0.0;531.0;396.0;28.0;95.0;13.0;2211.0;122.0;16.0;654.0;136.0;189.0;65.0;17.0;98.0;914.0;402.0;315.0;2.0;73.0;71.0;-7.0;53.0;60.0;68.0;79.0;11.0;377.0
292;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2004;40.0;90.0;87.0;73.0;71.0;20460.0;20422.0;16462.0;3960.0;39.0;20115.0;16807.0;13302.0;660.0;13271.0;628.0;3481.0;2.0;3481.0;2.0;23.0;19.0;4.0;470.0;369.0;24.0;66.0;10.0;2529.0;114.0;41.0;780.0;140.0;312.0;39.0;14.0;105.0;984.0;309.0;345.0;192.0;258.0;66.0;-7.0;59.0;66.0;14.0;58.0;44.0;545.0
293;DF Aardolie- en steenkoolverwerkende..;Totaal grootteklasse;2005;30.0;68.0;67.0;59.0;58.0;30204.0;30052.0;24735.0;5317.0;152.0;30673.0;27149.0;21301.0;678.0;21759.0;1136.0;5817.0;2.0;5818.0;2.0;30.0;28.0;2.0;496.0;375.0;30.0;86.0;5.0;2633.0;105.0;44.0;686.0;156.0;274.0;44.0;12.0;145.0;1167.0;394.0;-469.0;144.0;223.0;80.0;-38.0;22.0;60.0;-53.0;45.0;98.0;-417.0
294;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2001;15.0;1.0;1.0;1.0;1.0;26.0;26.0;25.0;1.0;0.0;24.0;12.0;10.0;1.0;10.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;5.0;4.0;1.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
296;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2002;25.0;1.0;1.0;1.0;1.0;27.0;27.0;24.0;3.0;0.0;25.0;10.0;8.0;1.0;9.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;6.0;5.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;2.0;-1.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0
297;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2003;20.0;1.0;1.0;1.0;1.0;23.0;23.0;17.0;6.0;0.0;22.0;11.0;9.0;1.0;10.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
298;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2004;20.0;1.0;1.0;1.0;1.0;26.0;25.0;21.0;5.0;0.0;25.0;15.0;13.0;2.0;13.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;1.0;-2.0
299;DF Aardolie- en steenkoolverwerkende..;0 tot 19 werknemers;2005;15.0;1.0;1.0;1.0;1.0;19.0;19.0;17.0;2.0;0.0;17.0;10.0;8.0;2.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
300;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2001;10.0;4.0;4.0;4.0;4.0;310.0;309.0;303.0;6.0;1.0;216.0;145.0;138.0;21.0;130.0;12.0;5.0;1.0;5.0;1.0;2.0;1.0;1.0;15.0;12.0;1.0;1.0;0.0;38.0;2.0;0.0;4.0;2.0;2.0;1.0;0.0;2.0;25.0;17.0;94.0;-2.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0
302;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2002;10.0;4.0;4.0;4.0;4.0;440.0;440.0;160.0;281.0;0.0;424.0;342.0;108.0;15.0;108.0;15.0;231.0;16.0;234.0;19.0;2.0;1.0;1.0;17.0;13.0;2.0;1.0;0.0;55.0;4.0;1.0;4.0;3.0;3.0;7.0;0.0;4.0;29.0;9.0;16.0;10.0;13.0;3.0;-1.0;0.0;1.0;-6.0;0.0;6.0;19.0
303;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2003;15.0;4.0;4.0;4.0;3.0;404.0;405.0;136.0;269.0;-1.0;390.0;295.0;71.0;17.0;72.0;18.0;224.0;19.0;223.0;18.0;0.0;0.0;0.0;15.0;12.0;2.0;1.0;0.0;69.0;8.0;0.0;4.0;4.0;7.0;24.0;0.0;4.0;18.0;12.0;14.0;8.0;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0
304;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;DF Aardolie- en steenkoolverwerkende..;20 tot 100 werknemers;2005;10.0;5.0;5.0;4.0;4.0;210.0;209.0;202.0;7.0;1.0;183.0;111.0;96.0;16.0;97.0;18.0;10.0;1.0;10.0;1.0;5.0;5.0;1.0;20.0;16.0;2.0;1.0;0.0;47.0;5.0;2.0;2.0;3.0;24.0;4.0;1.0;3.0;3.0;6.0;27.0;-1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0
306;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2000;10.0;73.0;71.0;67.0;66.0;21585.0;21257.0;20507.0;750.0;329.0;20457.0;17485.0;16385.0;512.0;16377.0;504.0;1094.0;10.0;1112.0;28.0;6.0;3.0;2.0;435.0;365.0;23.0;32.0;15.0;1945.0;130.0;21.0;651.0;94.0;163.0;407.0;6.0;118.0;355.0;592.0;1128.0;-54.0;68.0;122.0;11.0;46.0;35.0;-138.0;47.0;184.0;948.0
307;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2001;10.0;84.0;81.0;71.0;69.0;18629.0;18630.0;17579.0;1050.0;-1.0;18092.0;15106.0;13650.0;567.0;13536.0;453.0;1431.0;17.0;1429.0;15.0;25.0;23.0;2.0;408.0;350.0;28.0;23.0;7.0;2186.0;147.0;21.0;671.0;86.0;165.0;69.0;16.0;66.0;945.0;390.0;537.0;-21.0;97.0;117.0;1.0;39.0;38.0;-115.0;7.0;121.0;403.0
308;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2002;10.0;92.0;90.0;73.0;71.0;17880.0;17419.0;14273.0;3147.0;461.0;17553.0;14305.0;11334.0;453.0;11450.0;570.0;2927.0;15.0;2912.0;0.0;45.0;20.0;25.0;550.0;360.0;25.0;154.0;11.0;2340.0;213.0;11.0;654.0;86.0;248.0;66.0;17.0;76.0;969.0;359.0;327.0;16.0;112.0;95.0;-8.0;35.0;43.0;-45.0;10.0;55.0;291.0
309;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2003;10.0;86.0;84.0;76.0;74.0;17659.0;17632.0;14400.0;3232.0;27.0;17360.0;14321.0;11341.0;568.0;11405.0;632.0;2969.0;0.0;2969.0;0.0;11.0;11.0;0.0;512.0;381.0;26.0;94.0;12.0;2138.0;114.0;16.0;650.0;132.0;180.0;41.0;16.0;94.0;895.0;389.0;299.0;-6.0;62.0;68.0;-7.0;53.0;60.0;68.0;79.0;11.0;354.0
310;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;DF Aardolie- en steenkoolverwerkende..;100 of meer werknemers;2005;10.0;63.0;61.0;54.0;53.0;29975.0;29824.0;24517.0;5307.0;151.0;30473.0;27028.0;21197.0;660.0;21654.0;1117.0;5807.0;1.0;5807.0;1.0;24.0;22.0;1.0;473.0;356.0;28.0;85.0;4.0;2586.0;100.0;42.0;684.0;153.0;250.0;39.0;11.0;143.0;1164.0;388.0;-499.0;146.0;222.0;76.0;-38.0;22.0;60.0;-53.0;45.0;98.0;-444.0
312;DG Vervaardiging van chemische producten;Totaal grootteklasse;2000;760.0;751.0;714.0;697.0;666.0;39432.0;38429.0;32731.0;5698.0;1003.0;36506.0;24770.0;19826.0;1374.0;19997.0;1546.0;4088.0;311.0;4083.0;307.0;857.0;704.0;153.0;3483.0;2808.0;322.0;253.0;100.0;6844.0;583.0;94.0;1400.0;368.0;642.0;1317.0;62.0;725.0;1653.0;1409.0;2926.0;-278.0;491.0;769.0;-54.0;76.0;129.0;38.0;604.0;565.0;2633.0
313;DG Vervaardiging van chemische producten;Totaal grootteklasse;2001;760.0;763.0;714.0;690.0;657.0;38623.0;37849.0;32110.0;5739.0;773.0;36291.0;24231.0;18976.0;1417.0;18979.0;1420.0;4282.0;334.0;4372.0;424.0;973.0;873.0;100.0;3522.0;2850.0;325.0;268.0;80.0;7307.0;577.0;97.0;1440.0;371.0;770.0;1222.0;61.0;894.0;1875.0;1231.0;2332.0;-447.0;392.0;838.0;32.0;108.0;76.0;-246.0;241.0;486.0;1672.0
314;DG Vervaardiging van chemische producten;Totaal grootteklasse;2002;900.0;784.0;731.0;715.0;678.0;40243.0;39251.0;33340.0;5911.0;992.0;37512.0;24398.0;19175.0;1529.0;19304.0;1658.0;4344.0;429.0;4399.0;485.0;879.0;809.0;70.0;3968.0;3056.0;361.0;476.0;75.0;7738.0;615.0;104.0;1452.0;412.0;844.0;1261.0;62.0;982.0;2006.0;1408.0;2731.0;-1259.0;415.0;1675.0;-40.0;80.0;120.0;-436.0;228.0;664.0;995.0
315;DG Vervaardiging van chemische producten;Totaal grootteklasse;2003;800.0;746.0;692.0;676.0;640.0;40163.0;39816.0;35020.0;4796.0;347.0;37241.0;24575.0;20356.0;1764.0;20368.0;1776.0;3252.0;490.0;3270.0;508.0;967.0;793.0;174.0;3888.0;3091.0;338.0;396.0;63.0;7251.0;714.0;109.0;1553.0;416.0;835.0;1048.0;66.0;812.0;1698.0;1525.0;2922.0;-986.0;728.0;1713.0;-24.0;122.0;145.0;-40.0;442.0;482.0;1873.0
316;DG Vervaardiging van chemische producten;Totaal grootteklasse;2004;900.0;730.0;683.0;661.0;624.0;46845.0;45906.0;39362.0;6544.0;939.0;43096.0;29655.0;25088.0;1725.0;25094.0;1731.0;3438.0;531.0;3476.0;569.0;1129.0;851.0;278.0;3866.0;3051.0;328.0;421.0;66.0;8053.0;655.0;110.0;1763.0;415.0;930.0;1195.0;63.0;876.0;2046.0;1523.0;3749.0;-1455.0;1193.0;2647.0;-44.0;124.0;168.0;-161.0;433.0;594.0;2090.0
317;DG Vervaardiging van chemische producten;Totaal grootteklasse;2005;735.0;713.0;672.0;656.0;611.0;50056.0;48112.0;41357.0;6755.0;1950.0;45225.0;30403.0;24755.0;1388.0;24633.0;1267.0;4959.0;502.0;5113.0;656.0;689.0;435.0;254.0;3958.0;3149.0;330.0;429.0;50.0;9112.0;603.0;114.0;2127.0;403.0;847.0;1184.0;64.0;1255.0;2515.0;1753.0;4831.0;-1324.0;1014.0;2337.0;19.0;158.0;139.0;185.0;693.0;508.0;3711.0
318;DG Vervaardiging van chemische producten;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
