ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
1142;72;2007 december;33.0;58.0;9.0;24.0;45.0;53.0;2.0;43.0;25.0;73.0;2.0;23.0;43.0;55.0;2.0;41.0;49.0;42.0;9.0;40.0;5.0;94.0;1.0;4.0;46.0;53.0;1.0;45.0;23.0;63.0;14.0;9.0;54.0;43.0;3.0;51.0;49.0;51.0;0.0;49.0;33.0;0.0;64.0;0.0;0.0;3.0;24.0;23.0;43.0;41.0;40.0;4.0;45.0;9.0;51.0;49.0
1143;72;2008 januari;48.0;41.0;11.0;37.0;50.0;46.0;4.0;46.0;40.0;58.0;2.0;38.0;41.0;47.0;12.0;29.0;76.0;20.0;4.0;72.0;17.0;82.0;1.0;16.0;54.0;45.0;1.0;53.0;14.0;83.0;3.0;11.0;42.0;43.0;15.0;27.0;56.0;44.0;0.0;56.0;33.0;1.0;57.0;0.0;0.0;9.0;37.0;38.0;46.0;29.0;72.0;16.0;53.0;11.0;27.0;56.0
1144;72;2008 februari;25.0;62.0;13.0;12.0;50.0;49.0;1.0;49.0;33.0;65.0;2.0;31.0;23.0;71.0;6.0;17.0;71.0;28.0;1.0;70.0;44.0;55.0;1.0;43.0;37.0;63.0;0.0;37.0;10.0;74.0;16.0;-6.0;44.0;47.0;9.0;35.0;34.0;65.0;1.0;33.0;33.0;1.0;63.0;0.0;0.0;3.0;12.0;31.0;49.0;17.0;70.0;43.0;37.0;-6.0;35.0;33.0
1145;72;2008 maart;19.0;78.0;3.0;16.0;42.0;58.0;0.0;42.0;15.0;82.0;3.0;12.0;15.0;73.0;12.0;3.0;46.0;54.0;0.0;46.0;21.0;77.0;2.0;19.0;10.0;81.0;9.0;1.0;13.0;77.0;10.0;3.0;24.0;74.0;2.0;22.0;27.0;71.0;2.0;25.0;32.0;0.0;67.0;0.0;0.0;1.0;16.0;12.0;42.0;3.0;46.0;19.0;1.0;3.0;22.0;25.0
1146;72;2008 april;29.0;66.0;5.0;24.0;42.0;54.0;4.0;38.0;21.0;76.0;3.0;18.0;29.0;65.0;6.0;23.0;35.0;54.0;11.0;24.0;11.0;88.0;1.0;10.0;19.0;80.0;1.0;18.0;17.0;68.0;15.0;2.0;22.0;75.0;3.0;19.0;43.0;55.0;2.0;41.0;37.0;0.0;55.0;0.0;1.0;7.0;24.0;18.0;38.0;23.0;24.0;10.0;18.0;2.0;19.0;41.0
1147;72;2008 mei;11.0;76.0;13.0;-2.0;34.0;56.0;10.0;24.0;9.0;75.0;16.0;-7.0;18.0;66.0;16.0;2.0;43.0;53.0;4.0;39.0;6.0;86.0;8.0;-2.0;29.0;70.0;1.0;28.0;18.0;58.0;24.0;-6.0;22.0;61.0;17.0;5.0;21.0;78.0;1.0;20.0;33.0;1.0;58.0;0.0;1.0;7.0;-2.0;-7.0;24.0;2.0;39.0;-2.0;28.0;-6.0;5.0;20.0
1148;72;2008 juni;10.0;80.0;10.0;0.0;41.0;58.0;1.0;40.0;10.0;83.0;7.0;3.0;11.0;78.0;11.0;0.0;33.0;57.0;10.0;23.0;5.0;93.0;2.0;3.0;18.0;73.0;9.0;9.0;11.0;85.0;4.0;7.0;17.0;73.0;10.0;7.0;28.0;71.0;1.0;27.0;31.0;1.0;67.0;0.0;0.0;1.0;0.0;3.0;40.0;0.0;23.0;3.0;9.0;7.0;7.0;27.0
1149;72;2008 juli;21.0;76.0;3.0;18.0;15.0;71.0;14.0;1.0;13.0;83.0;4.0;9.0;21.0;76.0;3.0;18.0;19.0;64.0;17.0;2.0;5.0;95.0;0.0;5.0;10.0;81.0;9.0;1.0;9.0;80.0;11.0;-2.0;20.0;78.0;2.0;18.0;15.0;82.0;3.0;12.0;43.0;2.0;53.0;0.0;0.0;2.0;18.0;9.0;1.0;18.0;2.0;5.0;1.0;-2.0;18.0;12.0
1150;72;2008 augustus;11.0;76.0;13.0;-2.0;35.0;57.0;8.0;27.0;12.0;78.0;10.0;2.0;21.0;74.0;5.0;16.0;29.0;60.0;11.0;18.0;6.0;86.0;8.0;-2.0;11.0;89.0;0.0;11.0;9.0;69.0;22.0;-13.0;20.0;57.0;23.0;-3.0;11.0;80.0;9.0;2.0;34.0;2.0;57.0;0.0;0.0;7.0;-2.0;2.0;27.0;16.0;18.0;-2.0;11.0;-13.0;-3.0;2.0
1151;72;2008 september;24.0;66.0;10.0;14.0;38.0;59.0;3.0;35.0;12.0;79.0;9.0;3.0;18.0;65.0;17.0;1.0;49.0;48.0;3.0;46.0;12.0;87.0;1.0;11.0;10.0;89.0;1.0;9.0;10.0;86.0;4.0;6.0;37.0;60.0;3.0;34.0;10.0;82.0;8.0;2.0;33.0;2.0;58.0;0.0;0.0;7.0;14.0;3.0;35.0;1.0;46.0;11.0;9.0;6.0;34.0;2.0
1152;72;2008 oktober;;;;;;;;;;;;;37.0;58.0;5.0;32.0;34.0;55.0;11.0;23.0;;;;;21.0;78.0;1.0;20.0;14.0;47.0;39.0;-25.0;21.0;68.0;11.0;10.0;4.0;75.0;21.0;-17.0;27.0;13.0;54.0;0.0;1.0;5.0;;;;32.0;23.0;;20.0;-25.0;10.0;-17.0
1153;72;2008 november;;;;;;;;;;;;;30.0;65.0;5.0;25.0;12.0;73.0;15.0;-3.0;;;;;39.0;60.0;1.0;38.0;10.0;74.0;16.0;-6.0;16.0;80.0;4.0;12.0;2.0;71.0;27.0;-25.0;;;;;;;;;;25.0;-3.0;;38.0;-6.0;12.0;-25.0
1154;72;2008 december;;;;;;;;;;;;;45.0;38.0;17.0;28.0;19.0;53.0;28.0;-9.0;;;;;35.0;55.0;10.0;25.0;17.0;66.0;17.0;0.0;9.0;86.0;5.0;4.0;2.0;49.0;49.0;-47.0;;;;;;;;;;28.0;-9.0;;25.0;0.0;4.0;-47.0
1155;72;2009 januari;;;;;;;;;;;;;44.0;42.0;14.0;30.0;7.0;48.0;45.0;-38.0;;;;;25.0;53.0;22.0;3.0;18.0;59.0;23.0;-5.0;12.0;48.0;40.0;-28.0;2.0;41.0;57.0;-55.0;26.0;36.0;26.0;0.0;5.0;7.0;;;;30.0;-38.0;;3.0;-5.0;-28.0;-55.0
1156;72;2009 februari;;;;;;;;;;;;;13.0;55.0;32.0;-19.0;8.0;53.0;39.0;-31.0;;;;;4.0;67.0;29.0;-25.0;6.0;70.0;24.0;-18.0;5.0;60.0;35.0;-30.0;1.0;41.0;58.0;-57.0;;;;;;;;;;-19.0;-31.0;;-25.0;-18.0;-30.0;-57.0
1157;72;2009 maart;;;;;;;;;;;;;8.0;25.0;67.0;-59.0;6.0;47.0;47.0;-41.0;;;;;4.0;61.0;35.0;-31.0;4.0;47.0;49.0;-45.0;4.0;50.0;46.0;-42.0;1.0;35.0;64.0;-63.0;;;;;;;;;;-59.0;-41.0;;-31.0;-45.0;-42.0;-63.0
1158;72;2009 april;;;;;;;;;;;;;6.0;36.0;58.0;-52.0;7.0;46.0;47.0;-40.0;;;;;13.0;59.0;28.0;-15.0;4.0;42.0;54.0;-50.0;7.0;27.0;66.0;-59.0;1.0;36.0;63.0;-62.0;42.0;43.0;3.0;1.0;8.0;3.0;;;;-52.0;-40.0;;-15.0;-50.0;-59.0;-62.0
1159;72;2009 mei;;;;;;;;;;;;;11.0;26.0;63.0;-52.0;8.0;32.0;60.0;-52.0;;;;;0.0;83.0;17.0;-17.0;4.0;44.0;52.0;-48.0;6.0;27.0;67.0;-61.0;1.0;34.0;65.0;-64.0;;;;;;;;;;-52.0;-52.0;;-17.0;-48.0;-61.0;-64.0
1160;72;2009 juni;;;;;;;;;;;;;4.0;30.0;66.0;-62.0;4.0;63.0;33.0;-29.0;;;;;2.0;79.0;19.0;-17.0;4.0;43.0;53.0;-49.0;3.0;27.0;70.0;-67.0;2.0;58.0;40.0;-38.0;;;;;;;;;;-62.0;-29.0;;-17.0;-49.0;-67.0;-38.0
1161;72;2009 juli;;;;;;;;;;;;;7.0;33.0;60.0;-53.0;10.0;55.0;35.0;-25.0;;;;;2.0;88.0;10.0;-8.0;6.0;24.0;70.0;-64.0;8.0;40.0;52.0;-44.0;2.0;48.0;50.0;-48.0;19.0;56.0;15.0;0.0;7.0;3.0;;;;-53.0;-25.0;;-8.0;-64.0;-44.0;-48.0
1162;72;2009 augustus;;;;;;;;;;;;;5.0;57.0;38.0;-33.0;14.0;61.0;25.0;-11.0;;;;;1.0;88.0;11.0;-10.0;6.0;31.0;63.0;-57.0;5.0;38.0;57.0;-52.0;3.0;57.0;40.0;-37.0;;;;;;;;;;-33.0;-11.0;;-10.0;-57.0;-52.0;-37.0
1163;72;2009 september;;;;;;;;;;;;;5.0;35.0;60.0;-55.0;41.0;56.0;3.0;38.0;;;;;0.0;96.0;4.0;-4.0;5.0;23.0;72.0;-67.0;6.0;62.0;32.0;-26.0;4.0;67.0;29.0;-25.0;;;;;;;;;;-55.0;38.0;;-4.0;-67.0;-26.0;-25.0
1164;72;2009 oktober;;;;;;;;;;;;;7.0;42.0;51.0;-44.0;49.0;43.0;8.0;41.0;;;;;2.0;94.0;4.0;-2.0;8.0;29.0;63.0;-55.0;6.0;63.0;31.0;-25.0;10.0;49.0;41.0;-31.0;17.0;72.0;1.0;0.0;6.0;4.0;;;;-44.0;41.0;;-2.0;-55.0;-25.0;-31.0
1165;72;2009 november;;;;;;;;;;;;;9.0;63.0;28.0;-19.0;45.0;50.0;5.0;40.0;;;;;3.0;93.0;4.0;-1.0;6.0;23.0;71.0;-65.0;5.0;63.0;32.0;-27.0;4.0;76.0;20.0;-16.0;;;;;;;;;;-19.0;40.0;;-1.0;-65.0;-27.0;-16.0
1166;72;2009 december;;;;;;;;;;;;;24.0;53.0;23.0;1.0;23.0;61.0;16.0;7.0;;;;;13.0;76.0;11.0;2.0;5.0;43.0;52.0;-47.0;6.0;65.0;29.0;-23.0;4.0;79.0;17.0;-13.0;;;;;;;;;;1.0;7.0;;2.0;-47.0;-23.0;-13.0
1167;72;2010 januari;;;;;;;;;;;;;36.0;44.0;20.0;16.0;43.0;38.0;19.0;24.0;;;;;14.0;73.0;13.0;1.0;5.0;44.0;51.0;-46.0;5.0;85.0;10.0;-5.0;18.0;69.0;13.0;5.0;28.0;64.0;1.0;0.0;5.0;2.0;;;;16.0;24.0;;1.0;-46.0;-5.0;5.0
1168;72;2010 februari;;;;;;;;;;;;;41.0;43.0;16.0;25.0;32.0;50.0;18.0;14.0;;;;;11.0;79.0;10.0;1.0;6.0;69.0;25.0;-19.0;13.0;64.0;23.0;-10.0;17.0;74.0;9.0;8.0;;;;;;;;;;25.0;14.0;;1.0;-19.0;-10.0;8.0
1169;72;2010 maart;;;;;;;;;;;;;19.0;65.0;16.0;3.0;27.0;65.0;8.0;19.0;;;;;1.0;86.0;13.0;-12.0;13.0;45.0;42.0;-29.0;23.0;40.0;37.0;-14.0;10.0;83.0;7.0;3.0;;;;;;;;;;3.0;19.0;;-12.0;-29.0;-14.0;3.0
1170;72;2010 april;;;;;;;;;;;;;20.0;45.0;35.0;-15.0;23.0;73.0;4.0;19.0;;;;;1.0;88.0;11.0;-10.0;13.0;55.0;32.0;-19.0;15.0;72.0;13.0;2.0;5.0;80.0;15.0;-10.0;25.0;62.0;7.0;0.0;3.0;3.0;;;;-15.0;19.0;;-10.0;-19.0;2.0;-10.0
1171;72;2010 mei;;;;;;;;;;;;;24.0;44.0;32.0;-8.0;16.0;67.0;17.0;-1.0;;;;;2.0;95.0;3.0;-1.0;9.0;50.0;41.0;-32.0;15.0;66.0;19.0;-4.0;5.0;87.0;8.0;-3.0;;;;;;;;;;-8.0;-1.0;;-1.0;-32.0;-4.0;-3.0
1172;72;2010 juni;;;;;;;;;;;;;17.0;60.0;23.0;-6.0;9.0;55.0;36.0;-27.0;;;;;2.0;94.0;4.0;-2.0;7.0;51.0;42.0;-35.0;9.0;53.0;38.0;-29.0;6.0;85.0;9.0;-3.0;;;;;;;;;;-6.0;-27.0;;-2.0;-35.0;-29.0;-3.0
1173;72;2010 juli;;;;;;;;;;;;;16.0;54.0;30.0;-14.0;7.0;69.0;24.0;-17.0;;;;;1.0;85.0;14.0;-13.0;13.0;66.0;21.0;-8.0;10.0;72.0;18.0;-8.0;6.0;83.0;11.0;-5.0;33.0;50.0;13.0;0.0;4.0;0.0;;;;-14.0;-17.0;;-13.0;-8.0;-8.0;-5.0
1174;72;2010 augustus;;;;;;;;;;;;;24.0;56.0;20.0;4.0;11.0;54.0;35.0;-24.0;;;;;0.0;99.0;1.0;-1.0;4.0;57.0;39.0;-35.0;9.0;83.0;8.0;1.0;10.0;83.0;7.0;3.0;;;;;;;;;;4.0;-24.0;;-1.0;-35.0;1.0;3.0
1175;72;2010 september;;;;;;;;;;;;;6.0;60.0;34.0;-28.0;45.0;51.0;4.0;41.0;;;;;0.0;99.0;1.0;-1.0;9.0;47.0;44.0;-35.0;19.0;64.0;17.0;2.0;9.0;84.0;7.0;2.0;;;;;;;;;;-28.0;41.0;;-1.0;-35.0;2.0;2.0
1176;72;2010 oktober;;;;;;;;;;;;;26.0;51.0;23.0;3.0;45.0;54.0;1.0;44.0;;;;;3.0;97.0;0.0;3.0;16.0;41.0;43.0;-27.0;22.0;67.0;11.0;11.0;17.0;79.0;4.0;13.0;30.0;48.0;13.0;0.0;4.0;5.0;;;;3.0;44.0;;3.0;-27.0;11.0;13.0
1177;72;2010 november;;;;;;;;;;;;;14.0;56.0;30.0;-16.0;45.0;53.0;2.0;43.0;;;;;4.0;95.0;1.0;3.0;17.0;59.0;24.0;-7.0;21.0;71.0;8.0;13.0;6.0;92.0;2.0;4.0;;;;;;;;;;-16.0;43.0;;3.0;-7.0;13.0;4.0
1178;72;2010 december;;;;;;;;;;;;;24.0;61.0;15.0;9.0;24.0;73.0;3.0;21.0;;;;;12.0;88.0;0.0;12.0;13.0;68.0;19.0;-6.0;14.0;63.0;23.0;-9.0;6.0;90.0;4.0;2.0;;;;;;;;;;9.0;21.0;;12.0;-6.0;-9.0;2.0
1179;72;2011 januari;;;;;;;;;;;;;35.0;54.0;11.0;24.0;14.0;72.0;14.0;0.0;;;;;15.0;74.0;11.0;4.0;19.0;47.0;34.0;-15.0;28.0;47.0;25.0;3.0;14.0;84.0;2.0;12.0;28.0;35.0;14.0;0.0;18.0;5.0;;;;24.0;0.0;;4.0;-15.0;3.0;12.0
1180;72;2011 februari;;;;;;;;;;;;;41.0;55.0;4.0;37.0;20.0;75.0;5.0;15.0;;;;;5.0;85.0;10.0;-5.0;22.0;50.0;28.0;-6.0;42.0;49.0;9.0;33.0;14.0;84.0;2.0;12.0;;;;;;;;;;37.0;15.0;;-5.0;-6.0;33.0;12.0
1181;72;2011 maart;;;;;;;;;;;;;22.0;72.0;6.0;16.0;33.0;63.0;4.0;29.0;;;;;5.0;84.0;11.0;-6.0;16.0;44.0;40.0;-24.0;30.0;64.0;6.0;24.0;15.0;83.0;2.0;13.0;;;;;;;;;;16.0;29.0;;-6.0;-24.0;24.0;13.0
1182;72;2011 april;;;;;;;;;;;;;21.0;62.0;17.0;4.0;26.0;72.0;2.0;24.0;;;;;2.0;98.0;0.0;2.0;21.0;54.0;25.0;-4.0;48.0;44.0;8.0;40.0;16.0;82.0;2.0;14.0;34.0;46.0;17.0;0.0;3.0;0.0;;;;4.0;24.0;;2.0;-4.0;40.0;14.0
1183;72;2011 mei;;;;;;;;;;;;;16.0;62.0;22.0;-6.0;20.0;78.0;2.0;18.0;;;;;4.0;95.0;1.0;3.0;24.0;59.0;17.0;7.0;36.0;47.0;17.0;19.0;5.0;81.0;14.0;-9.0;;;;;;;;;;-6.0;18.0;;3.0;7.0;19.0;-9.0
1184;72;2011 juni;;;;;;;;;;;;;9.0;52.0;39.0;-30.0;15.0;71.0;14.0;1.0;;;;;3.0;87.0;10.0;-7.0;17.0;71.0;12.0;5.0;21.0;64.0;15.0;6.0;4.0;86.0;10.0;-6.0;;;;;;;;;;-30.0;1.0;;-7.0;5.0;6.0;-6.0
1185;72;2011 juli;;;;;;;;;;;;;27.0;67.0;6.0;21.0;31.0;52.0;17.0;14.0;;;;;2.0;90.0;8.0;-6.0;21.0;32.0;47.0;-26.0;21.0;60.0;19.0;2.0;8.0;80.0;12.0;-4.0;44.0;40.0;13.0;0.0;2.0;1.0;;;;21.0;14.0;;-6.0;-26.0;2.0;-4.0
1186;72;2011 augustus;;;;;;;;;;;;;16.0;62.0;22.0;-6.0;29.0;58.0;13.0;16.0;;;;;2.0;90.0;8.0;-6.0;7.0;74.0;19.0;-12.0;29.0;54.0;17.0;12.0;6.0;79.0;15.0;-9.0;;;;;;;;;;-6.0;16.0;;-6.0;-12.0;12.0;-9.0
1187;72;2011 september;;;;;;;;;;;;;7.0;51.0;42.0;-35.0;24.0;60.0;16.0;8.0;;;;;2.0;97.0;1.0;1.0;11.0;52.0;37.0;-26.0;16.0;74.0;10.0;6.0;3.0;69.0;28.0;-25.0;;;;;;;;;;-35.0;8.0;;1.0;-26.0;6.0;-25.0
1188;72;2011 oktober;;;;;;;;;;;;;6.0;60.0;34.0;-28.0;33.0;62.0;5.0;28.0;;;;;4.0;94.0;2.0;2.0;7.0;52.0;41.0;-34.0;27.0;63.0;10.0;17.0;4.0;67.0;29.0;-25.0;36.0;55.0;4.0;0.0;5.0;0.0;;;;-28.0;28.0;;2.0;-34.0;17.0;-25.0
1189;72;2011 november;;;;;;;;;;;;;7.0;62.0;31.0;-24.0;56.0;41.0;3.0;53.0;;;;;11.0;88.0;1.0;10.0;7.0;67.0;26.0;-19.0;16.0;70.0;14.0;2.0;3.0;77.0;20.0;-17.0;;;;;;;;;;-24.0;53.0;;10.0;-19.0;2.0;-17.0
1190;7400;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;7400;1992 april;46.0;25.0;29.0;17.0;35.0;40.0;25.0;10.0;29.0;47.0;23.0;6.0;37.0;28.0;35.0;2.0;41.0;37.0;22.0;20.0;;;;;;;;;;;;;30.0;45.0;25.0;5.0;;;;;;;;;;;17.0;6.0;10.0;2.0;20.0;;;;5.0;
1192;7400;1992 juli;31.0;26.0;43.0;-12.0;29.0;36.0;35.0;-7.0;19.0;42.0;39.0;-19.0;42.0;28.0;30.0;12.0;27.0;33.0;40.0;-14.0;;;;;;;;;;;;;25.0;45.0;30.0;-5.0;;;;;;;;;;;-12.0;-19.0;-7.0;12.0;-14.0;;;;-5.0;
1193;7400;1992 oktober;34.0;30.0;36.0;-2.0;32.0;41.0;27.0;4.0;24.0;45.0;32.0;-8.0;38.0;21.0;42.0;-4.0;46.0;29.0;25.0;21.0;;;;;;;;;;;;;27.0;45.0;27.0;0.0;;;;;;;;;;;-2.0;-8.0;4.0;-4.0;21.0;;;;0.0;
1194;7400;1993 januari;36.0;26.0;37.0;-1.0;35.0;40.0;25.0;11.0;21.0;42.0;37.0;-15.0;50.0;18.0;31.0;19.0;32.0;35.0;33.0;-2.0;;;;;;;;;;;;;27.0;45.0;28.0;-1.0;;;;;;;;;;;-1.0;-15.0;11.0;19.0;-2.0;;;;-1.0;
1195;7400;1993 april;37.0;26.0;36.0;1.0;32.0;35.0;33.0;-1.0;27.0;43.0;30.0;-2.0;31.0;29.0;40.0;-9.0;41.0;32.0;27.0;15.0;;;;;;;;;;;;;23.0;47.0;30.0;-8.0;;;;;;;;;;;1.0;-2.0;-1.0;-9.0;15.0;;;;-8.0;
1196;7400;1993 juli;36.0;30.0;34.0;2.0;27.0;38.0;35.0;-8.0;24.0;36.0;40.0;-16.0;44.0;23.0;33.0;10.0;32.0;27.0;41.0;-9.0;;;;;;;;;;;;;23.0;48.0;29.0;-6.0;;;;;;;;;;;2.0;-16.0;-8.0;10.0;-9.0;;;;-6.0;
1197;7400;1993 oktober;33.0;29.0;38.0;-5.0;36.0;37.0;26.0;10.0;27.0;39.0;34.0;-7.0;34.0;23.0;43.0;-9.0;43.0;32.0;25.0;17.0;;;;;;;;;;;;;20.0;54.0;27.0;-7.0;;;;;;;;;;;-5.0;-7.0;10.0;-9.0;17.0;;;;-7.0;
1198;7400;1994 januari;40.0;29.0;31.0;10.0;38.0;36.0;26.0;12.0;25.0;42.0;33.0;-9.0;54.0;19.0;27.0;27.0;33.0;31.0;35.0;-2.0;;;;;;;;;;;;;32.0;41.0;27.0;5.0;;;;;;;;;;;10.0;-9.0;12.0;27.0;-2.0;;;;5.0;
1199;7400;1994 april;32.0;36.0;32.0;-1.0;33.0;42.0;25.0;8.0;23.0;41.0;36.0;-12.0;33.0;28.0;39.0;-6.0;35.0;43.0;23.0;12.0;;;;;;;;;;;;;23.0;49.0;27.0;-4.0;;;;;;;;;;;-1.0;-12.0;8.0;-6.0;12.0;;;;-4.0;
1200;7400;1994 juli;41.0;32.0;27.0;14.0;35.0;34.0;31.0;4.0;22.0;50.0;28.0;-6.0;45.0;33.0;23.0;22.0;28.0;37.0;34.0;-6.0;;;;;;;;;;;;;23.0;53.0;24.0;-2.0;;;;;;;;;;;14.0;-6.0;4.0;22.0;-6.0;;;;-2.0;
1201;7400;1994 oktober;40.0;29.0;31.0;9.0;40.0;35.0;25.0;16.0;24.0;46.0;30.0;-6.0;38.0;28.0;34.0;4.0;53.0;24.0;23.0;30.0;;;;;;;;;;;;;31.0;43.0;26.0;5.0;;;;;;;;;;;9.0;-6.0;16.0;4.0;30.0;;;;5.0;
1202;7400;1995 januari;46.0;30.0;25.0;21.0;36.0;39.0;25.0;11.0;23.0;50.0;27.0;-5.0;57.0;21.0;22.0;35.0;31.0;43.0;26.0;5.0;;;;;;;;;;;;;28.0;48.0;24.0;4.0;;;;;;;;;;;21.0;-5.0;11.0;35.0;5.0;;;;4.0;
1203;7400;1995 april;42.0;29.0;30.0;12.0;34.0;41.0;25.0;9.0;32.0;41.0;27.0;5.0;41.0;33.0;27.0;14.0;39.0;37.0;24.0;15.0;;;;;;;;;;;;;37.0;36.0;28.0;9.0;;;;;;;;;;;12.0;5.0;9.0;14.0;15.0;;;;9.0;
1204;7400;1995 juli;35.0;31.0;35.0;0.0;35.0;35.0;30.0;5.0;29.0;42.0;29.0;0.0;45.0;30.0;25.0;20.0;26.0;37.0;36.0;-10.0;;;;;;;;;;;;;30.0;46.0;23.0;7.0;;;;;;;;;;;0.0;0.0;5.0;20.0;-10.0;;;;7.0;
1205;7400;1995 oktober;36.0;27.0;37.0;-1.0;42.0;30.0;28.0;14.0;27.0;39.0;34.0;-7.0;35.0;32.0;34.0;1.0;45.0;28.0;27.0;18.0;;;;;;;;;;;;;37.0;36.0;26.0;11.0;;;;;;;;;;;-1.0;-7.0;14.0;1.0;18.0;;;;11.0;
1206;7400;1996 januari;42.0;30.0;28.0;14.0;38.0;37.0;25.0;14.0;25.0;46.0;29.0;-3.0;52.0;24.0;25.0;27.0;32.0;35.0;33.0;-1.0;;;;;;;;;;;;;35.0;41.0;23.0;12.0;;;;;;;;;;;14.0;-3.0;14.0;27.0;-1.0;;;;12.0;
1207;7400;1996 april;41.0;31.0;28.0;13.0;35.0;39.0;26.0;9.0;27.0;42.0;31.0;-4.0;40.0;30.0;30.0;10.0;42.0;34.0;24.0;18.0;;;;;;;;;;;;;28.0;50.0;22.0;7.0;;;;;;;;;;;13.0;-4.0;9.0;10.0;18.0;;;;7.0;
1208;7400;1996 juli;39.0;34.0;27.0;12.0;35.0;32.0;32.0;3.0;27.0;49.0;24.0;3.0;49.0;26.0;26.0;23.0;33.0;34.0;33.0;1.0;;;;;;;;;;;;;33.0;45.0;22.0;11.0;;;;;;;;;;;12.0;3.0;3.0;23.0;1.0;;;;11.0;
1209;7400;1996 oktober;40.0;26.0;34.0;6.0;42.0;33.0;25.0;16.0;24.0;47.0;29.0;-5.0;39.0;21.0;40.0;-2.0;52.0;27.0;22.0;30.0;;;;;;;;;;;;;34.0;42.0;24.0;10.0;;;;;;;;;;;6.0;-5.0;16.0;-2.0;30.0;;;;10.0;
1210;7400;1997 januari;45.0;28.0;27.0;18.0;37.0;39.0;24.0;12.0;27.0;46.0;27.0;1.0;50.0;27.0;23.0;27.0;38.0;34.0;28.0;10.0;;;;;;;;;;;;;33.0;42.0;25.0;8.0;;;;;;;;;;;18.0;1.0;12.0;27.0;10.0;;;;8.0;
1211;7400;1997 april;43.0;44.0;13.0;30.0;56.0;36.0;8.0;48.0;16.0;77.0;7.0;9.0;42.0;34.0;23.0;19.0;62.0;29.0;8.0;54.0;;;;;;;;;49.0;38.0;13.0;36.0;48.0;48.0;5.0;43.0;;;;;;;;;;;30.0;9.0;48.0;19.0;54.0;;;36.0;43.0;
1212;7400;1997 juli;45.0;46.0;9.0;36.0;34.0;50.0;16.0;18.0;22.0;70.0;7.0;15.0;53.0;25.0;22.0;30.0;36.0;39.0;25.0;11.0;;;;;;;;;52.0;40.0;8.0;44.0;47.0;46.0;7.0;41.0;;;;;;;;;;;36.0;15.0;18.0;30.0;11.0;;;44.0;41.0;
1213;7400;1997 oktober;55.0;35.0;10.0;45.0;42.0;42.0;16.0;26.0;26.0;69.0;5.0;22.0;58.0;21.0;20.0;38.0;56.0;28.0;16.0;40.0;;;;;;;;;58.0;36.0;6.0;52.0;48.0;40.0;12.0;36.0;;;;;;;;;;;45.0;22.0;26.0;38.0;40.0;;;52.0;36.0;
1214;7400;1998 januari;34.0;57.0;9.0;25.0;30.0;60.0;10.0;20.0;25.0;69.0;6.0;18.0;44.0;46.0;10.0;34.0;37.0;48.0;15.0;21.0;;;;;;;;;43.0;46.0;11.0;32.0;45.0;49.0;6.0;39.0;;;;;;;;;;;25.0;18.0;20.0;34.0;21.0;;;32.0;39.0;
