ID;Geslacht;Leeftijd;Studierichting;Opleidingsvorm;Perioden;Ingeschrevenen_1;TotaalEerstejaars_2;DiplomaVwo_3;DiplomaHboBachelor_4;PropedeuseHbo_5;OverigeOpleiding_6;DoctoraalOfMaster_7;Bachelor_8;Gepromoveerden_9
3026;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1992/'93;20.0;;;;;;;;
3027;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1993/'94;17.0;;;;;;;;
3028;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1994/'95;19.0;;;;;;;;
3029;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1995/'96;27.0;;;;;;;;
3030;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1996/'97;18.0;;;;;;;;
3031;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1997/'98;27.0;;;;;;;;
3032;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1998/'99;14.0;;;;;;;;
3033;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;1999/'00;14.0;;;;;;;;
3034;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2000/'01;18.0;;;;;;;;
3035;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2001/'02;14.0;;;;;;;;
3036;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2002/'03;17.0;;;;;;;;
3037;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2003/'04;15.0;;;;;;;;
3038;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2004/'05;9.0;;;;;;;;
3039;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2005/'06;9.0;;;;;;;;
3040;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2006/'07;17.0;;;;;;;;
3041;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2007/'08;9.0;;;;;;;;
3042;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2008/'09;16.0;;;;;;;;
3043;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2009/'10;12.0;;;;;;;;
3044;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2010/'11;21.0;;;;;;;;
3045;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2011/'12;18.0;;;;;;;;
3046;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2012/'13;7.0;;;;;;;;
3047;Mannen;20 jaar;Theologie;Totaal opleidingsvorm;2013/'14;14.0;;;;;;;;
3048;Mannen;20 jaar;Theologie;Voltijdonderwijs;1990/'91;24.0;;;;;;;;
3049;Mannen;20 jaar;Theologie;Voltijdonderwijs;1991/'92;20.0;;;;;;;;
3050;Mannen;20 jaar;Theologie;Voltijdonderwijs;1992/'93;18.0;;;;;;;;
3051;Mannen;20 jaar;Theologie;Voltijdonderwijs;1993/'94;17.0;;;;;;;;
3052;Mannen;20 jaar;Theologie;Voltijdonderwijs;1994/'95;19.0;;;;;;;;
3053;Mannen;20 jaar;Theologie;Voltijdonderwijs;1995/'96;26.0;;;;;;;;
3054;Mannen;20 jaar;Theologie;Voltijdonderwijs;1996/'97;18.0;;;;;;;;
3055;Mannen;20 jaar;Theologie;Voltijdonderwijs;1997/'98;27.0;;;;;;;;
3056;Mannen;20 jaar;Theologie;Voltijdonderwijs;1998/'99;14.0;;;;;;;;
3057;Mannen;20 jaar;Theologie;Voltijdonderwijs;1999/'00;14.0;;;;;;;;
3058;Mannen;20 jaar;Theologie;Voltijdonderwijs;2000/'01;17.0;;;;;;;;
3059;Mannen;20 jaar;Theologie;Voltijdonderwijs;2001/'02;14.0;;;;;;;;
3060;Mannen;20 jaar;Theologie;Voltijdonderwijs;2002/'03;17.0;;;;;;;;
3061;Mannen;20 jaar;Theologie;Voltijdonderwijs;2003/'04;15.0;;;;;;;;
3062;Mannen;20 jaar;Theologie;Voltijdonderwijs;2004/'05;8.0;;;;;;;;
3063;Mannen;20 jaar;Theologie;Voltijdonderwijs;2005/'06;9.0;;;;;;;;
3064;Mannen;20 jaar;Theologie;Voltijdonderwijs;2006/'07;17.0;;;;;;;;
3065;Mannen;20 jaar;Theologie;Voltijdonderwijs;2007/'08;7.0;;;;;;;;
3066;Mannen;20 jaar;Theologie;Voltijdonderwijs;2008/'09;16.0;;;;;;;;
3067;Mannen;20 jaar;Theologie;Voltijdonderwijs;2009/'10;12.0;;;;;;;;
3068;Mannen;20 jaar;Theologie;Voltijdonderwijs;2010/'11;21.0;;;;;;;;
3069;Mannen;20 jaar;Theologie;Voltijdonderwijs;2011/'12;18.0;;;;;;;;
3070;Mannen;20 jaar;Theologie;Voltijdonderwijs;2012/'13;7.0;;;;;;;;
3071;Mannen;20 jaar;Theologie;Voltijdonderwijs;2013/'14;14.0;;;;;;;;
3072;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1990/'91;0.0;;;;;;;;
3073;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1991/'92;0.0;;;;;;;;
3074;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1992/'93;2.0;;;;;;;;
3075;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1993/'94;0.0;;;;;;;;
3076;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1994/'95;0.0;;;;;;;;
3077;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1995/'96;1.0;;;;;;;;
3078;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1996/'97;0.0;;;;;;;;
3079;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1997/'98;0.0;;;;;;;;
3080;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1998/'99;0.0;;;;;;;;
3081;Mannen;20 jaar;Theologie;Deeltijdonderwijs;1999/'00;0.0;;;;;;;;
3082;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2000/'01;1.0;;;;;;;;
3083;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2001/'02;0.0;;;;;;;;
3084;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2002/'03;0.0;;;;;;;;
3085;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2003/'04;0.0;;;;;;;;
3086;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2004/'05;1.0;;;;;;;;
3087;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2005/'06;0.0;;;;;;;;
3088;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2006/'07;0.0;;;;;;;;
3089;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2007/'08;2.0;;;;;;;;
3090;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2008/'09;0.0;;;;;;;;
3091;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2009/'10;0.0;;;;;;;;
3092;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2010/'11;0.0;;;;;;;;
3093;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2011/'12;0.0;;;;;;;;
3094;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2012/'13;0.0;;;;;;;;
3095;Mannen;20 jaar;Theologie;Deeltijdonderwijs;2013/'14;0.0;;;;;;;;
3096;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;0.0;;;;;;;;
3097;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;0.0;;;;;;;;
3098;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;2.0;;;;;;;;
3099;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;2.0;;;;;;;;
3100;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;4.0;;;;;;;;
3101;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;6.0;;;;;;;;
3102;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;0.0;;;;;;;;
3103;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;3.0;;;;;;;;
3104;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;5.0;;;;;;;;
3105;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;2.0;;;;;;;;
3106;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;8.0;;;;;;;;
3107;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;4.0;;;;;;;;
3108;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;2.0;;;;;;;;
3109;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;2.0;;;;;;;;
3110;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;1.0;;;;;;;;
3111;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;18.0;;;;;;;;
3112;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;4.0;;;;;;;;
3113;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;11.0;;;;;;;;
3114;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;4.0;;;;;;;;
3115;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;6.0;;;;;;;;
3116;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;6.0;;;;;;;;
3117;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;8.0;;;;;;;;
3118;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;19.0;;;;;;;;
3119;Mannen;20 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;7.0;;;;;;;;
3120;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1990/'91;0.0;;;;;;;;
3121;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1991/'92;0.0;;;;;;;;
3122;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1992/'93;2.0;;;;;;;;
3123;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1993/'94;2.0;;;;;;;;
3124;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1994/'95;4.0;;;;;;;;
3125;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1995/'96;6.0;;;;;;;;
3126;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1996/'97;0.0;;;;;;;;
3127;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1997/'98;3.0;;;;;;;;
3128;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1998/'99;5.0;;;;;;;;
3129;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;1999/'00;2.0;;;;;;;;
3130;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2000/'01;8.0;;;;;;;;
3131;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2001/'02;4.0;;;;;;;;
3132;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2002/'03;2.0;;;;;;;;
3133;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2003/'04;2.0;;;;;;;;
3134;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2004/'05;1.0;;;;;;;;
3135;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2005/'06;18.0;;;;;;;;
3136;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2006/'07;4.0;;;;;;;;
3137;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2007/'08;11.0;;;;;;;;
3138;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2008/'09;4.0;;;;;;;;
3139;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2009/'10;6.0;;;;;;;;
3140;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2010/'11;6.0;;;;;;;;
3141;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2011/'12;8.0;;;;;;;;
3142;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2012/'13;19.0;;;;;;;;
3143;Mannen;20 jaar;Humanistiek;Voltijdonderwijs;2013/'14;7.0;;;;;;;;
3144;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1990/'91;;;;;;;;;
3145;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1991/'92;;;;;;;;;
3146;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1992/'93;;;;;;;;;
3147;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1993/'94;;;;;;;;;
3148;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1994/'95;;;;;;;;;
3149;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1995/'96;;;;;;;;;
3150;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1996/'97;;;;;;;;;
3151;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1997/'98;;;;;;;;;
3152;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1998/'99;;;;;;;;;
3153;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;1999/'00;;;;;;;;;
3154;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2000/'01;;;;;;;;;
3155;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2001/'02;;;;;;;;;
3156;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2002/'03;;;;;;;;;
3157;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2003/'04;;;;;;;;;
3158;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2004/'05;;;;;;;;;
3159;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2005/'06;;;;;;;;;
3160;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2006/'07;;;;;;;;;
3161;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2007/'08;;;;;;;;;
3162;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2008/'09;;;;;;;;;
3163;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2009/'10;;;;;;;;;
3164;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2010/'11;;;;;;;;;
3165;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2011/'12;;;;;;;;;
3166;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2012/'13;;;;;;;;;
3167;Mannen;20 jaar;Humanistiek;Deeltijdonderwijs;2013/'14;;;;;;;;;
3168;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1990/'91;38.0;;;;;;;;
3169;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1991/'92;22.0;;;;;;;;
3170;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1992/'93;26.0;;;;;;;;
3171;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1993/'94;21.0;;;;;;;;
3172;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1994/'95;23.0;;;;;;;;
3173;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1995/'96;16.0;;;;;;;;
3174;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1996/'97;31.0;;;;;;;;
3175;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1997/'98;16.0;;;;;;;;
3176;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1998/'99;26.0;;;;;;;;
3177;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;1999/'00;16.0;;;;;;;;
3178;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2000/'01;12.0;;;;;;;;
3179;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2001/'02;17.0;;;;;;;;
3180;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2002/'03;15.0;;;;;;;;
3181;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2003/'04;16.0;;;;;;;;
3182;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2004/'05;16.0;;;;;;;;
3183;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2005/'06;11.0;;;;;;;;
3184;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2006/'07;8.0;;;;;;;;
3185;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2007/'08;24.0;;;;;;;;
3186;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2008/'09;12.0;;;;;;;;
3187;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2009/'10;19.0;;;;;;;;
3188;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2010/'11;15.0;;;;;;;;
3189;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2011/'12;22.0;;;;;;;;
3190;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2012/'13;21.0;;;;;;;;
3191;Mannen;21 jaar;Theologie;Totaal opleidingsvorm;2013/'14;15.0;;;;;;;;
3192;Mannen;21 jaar;Theologie;Voltijdonderwijs;1990/'91;38.0;;;;;;;;
3193;Mannen;21 jaar;Theologie;Voltijdonderwijs;1991/'92;22.0;;;;;;;;
3194;Mannen;21 jaar;Theologie;Voltijdonderwijs;1992/'93;25.0;;;;;;;;
3195;Mannen;21 jaar;Theologie;Voltijdonderwijs;1993/'94;20.0;;;;;;;;
3196;Mannen;21 jaar;Theologie;Voltijdonderwijs;1994/'95;23.0;;;;;;;;
3197;Mannen;21 jaar;Theologie;Voltijdonderwijs;1995/'96;16.0;;;;;;;;
3198;Mannen;21 jaar;Theologie;Voltijdonderwijs;1996/'97;31.0;;;;;;;;
3199;Mannen;21 jaar;Theologie;Voltijdonderwijs;1997/'98;16.0;;;;;;;;
3200;Mannen;21 jaar;Theologie;Voltijdonderwijs;1998/'99;26.0;;;;;;;;
3201;Mannen;21 jaar;Theologie;Voltijdonderwijs;1999/'00;16.0;;;;;;;;
3202;Mannen;21 jaar;Theologie;Voltijdonderwijs;2000/'01;11.0;;;;;;;;
3203;Mannen;21 jaar;Theologie;Voltijdonderwijs;2001/'02;17.0;;;;;;;;
3204;Mannen;21 jaar;Theologie;Voltijdonderwijs;2002/'03;15.0;;;;;;;;
3205;Mannen;21 jaar;Theologie;Voltijdonderwijs;2003/'04;16.0;;;;;;;;
3206;Mannen;21 jaar;Theologie;Voltijdonderwijs;2004/'05;14.0;;;;;;;;
3207;Mannen;21 jaar;Theologie;Voltijdonderwijs;2005/'06;11.0;;;;;;;;
3208;Mannen;21 jaar;Theologie;Voltijdonderwijs;2006/'07;8.0;;;;;;;;
3209;Mannen;21 jaar;Theologie;Voltijdonderwijs;2007/'08;22.0;;;;;;;;
3210;Mannen;21 jaar;Theologie;Voltijdonderwijs;2008/'09;12.0;;;;;;;;
3211;Mannen;21 jaar;Theologie;Voltijdonderwijs;2009/'10;19.0;;;;;;;;
3212;Mannen;21 jaar;Theologie;Voltijdonderwijs;2010/'11;15.0;;;;;;;;
3213;Mannen;21 jaar;Theologie;Voltijdonderwijs;2011/'12;22.0;;;;;;;;
3214;Mannen;21 jaar;Theologie;Voltijdonderwijs;2012/'13;21.0;;;;;;;;
3215;Mannen;21 jaar;Theologie;Voltijdonderwijs;2013/'14;15.0;;;;;;;;
3216;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1990/'91;0.0;;;;;;;;
3217;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1991/'92;0.0;;;;;;;;
3218;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1992/'93;1.0;;;;;;;;
3219;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1993/'94;1.0;;;;;;;;
3220;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1994/'95;0.0;;;;;;;;
3221;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1995/'96;0.0;;;;;;;;
3222;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1996/'97;0.0;;;;;;;;
3223;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1997/'98;0.0;;;;;;;;
3224;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1998/'99;0.0;;;;;;;;
3225;Mannen;21 jaar;Theologie;Deeltijdonderwijs;1999/'00;0.0;;;;;;;;
3226;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2000/'01;1.0;;;;;;;;
3227;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2001/'02;0.0;;;;;;;;
3228;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2002/'03;0.0;;;;;;;;
3229;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2003/'04;0.0;;;;;;;;
3230;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2004/'05;2.0;;;;;;;;
3231;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2005/'06;0.0;;;;;;;;
3232;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2006/'07;0.0;;;;;;;;
3233;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2007/'08;2.0;;;;;;;;
3234;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2008/'09;0.0;;;;;;;;
3235;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2009/'10;0.0;;;;;;;;
3236;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2010/'11;0.0;;;;;;;;
3237;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2011/'12;0.0;;;;;;;;
3238;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2012/'13;0.0;;;;;;;;
3239;Mannen;21 jaar;Theologie;Deeltijdonderwijs;2013/'14;0.0;;;;;;;;
3240;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;2.0;;;;;;;;
3241;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;1.0;;;;;;;;
3242;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;1.0;;;;;;;;
3243;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;2.0;;;;;;;;
3244;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;4.0;;;;;;;;
3245;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;3.0;;;;;;;;
3246;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;7.0;;;;;;;;
3247;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;2.0;;;;;;;;
3248;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;3.0;;;;;;;;
3249;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;8.0;;;;;;;;
3250;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;4.0;;;;;;;;
3251;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;12.0;;;;;;;;
3252;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;6.0;;;;;;;;
3253;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;3.0;;;;;;;;
3254;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;2.0;;;;;;;;
3255;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;10.0;;;;;;;;
3256;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;10.0;;;;;;;;
3257;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;5.0;;;;;;;;
3258;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;10.0;;;;;;;;
3259;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;11.0;;;;;;;;
3260;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;8.0;;;;;;;;
3261;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;8.0;;;;;;;;
3262;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;10.0;;;;;;;;
3263;Mannen;21 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;13.0;;;;;;;;
3264;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1990/'91;2.0;;;;;;;;
3265;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1991/'92;1.0;;;;;;;;
3266;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1992/'93;1.0;;;;;;;;
3267;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1993/'94;2.0;;;;;;;;
3268;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1994/'95;4.0;;;;;;;;
3269;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1995/'96;3.0;;;;;;;;
3270;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1996/'97;7.0;;;;;;;;
3271;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1997/'98;2.0;;;;;;;;
3272;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1998/'99;3.0;;;;;;;;
3273;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;1999/'00;8.0;;;;;;;;
3274;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2000/'01;4.0;;;;;;;;
3275;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2001/'02;12.0;;;;;;;;
3276;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2002/'03;6.0;;;;;;;;
3277;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2003/'04;3.0;;;;;;;;
3278;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2004/'05;2.0;;;;;;;;
3279;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2005/'06;10.0;;;;;;;;
3280;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2006/'07;10.0;;;;;;;;
3281;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2007/'08;5.0;;;;;;;;
3282;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2008/'09;10.0;;;;;;;;
3283;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2009/'10;11.0;;;;;;;;
3284;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2010/'11;8.0;;;;;;;;
3285;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2011/'12;8.0;;;;;;;;
3286;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2012/'13;10.0;;;;;;;;
3287;Mannen;21 jaar;Humanistiek;Voltijdonderwijs;2013/'14;13.0;;;;;;;;
3288;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1990/'91;;;;;;;;;
3289;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1991/'92;;;;;;;;;
3290;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1992/'93;;;;;;;;;
3291;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1993/'94;;;;;;;;;
3292;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1994/'95;;;;;;;;;
3293;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1995/'96;;;;;;;;;
3294;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1996/'97;;;;;;;;;
3295;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1997/'98;;;;;;;;;
3296;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1998/'99;;;;;;;;;
3297;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;1999/'00;;;;;;;;;
3298;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2000/'01;;;;;;;;;
3299;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2001/'02;;;;;;;;;
3300;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2002/'03;;;;;;;;;
3301;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2003/'04;;;;;;;;;
3302;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2004/'05;;;;;;;;;
3303;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2005/'06;;;;;;;;;
3304;Mannen;21 jaar;Humanistiek;Deeltijdonderwijs;2006/'07;;;;;;;;;
