ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
81;Mannen en vrouwen;Totaal leeftijd;8;2000;998.0;687.0;62.0;625.0;659.0;625.0;34.0;339.0;66.0;62.6;5.1;550.0;493.0;57.0;75.0;207.0;418.0;18.0;9.0;9.0;2.7;44.0;137.0;225.0;137.0;72.0;11.0
82;Mannen en vrouwen;Totaal leeftijd;8;2001;1010.0;698.0;63.0;635.0;665.0;635.0;30.0;345.0;65.8;62.8;4.5;572.0;516.0;56.0;63.0;208.0;427.0;14.0;8.0;6.0;2.2;53.0;136.0;225.0;143.0;70.0;8.0
83;Mannen en vrouwen;Totaal leeftijd;8;2002;1020.0;694.0;62.0;632.0;668.0;632.0;36.0;352.0;65.5;61.9;5.4;569.0;520.0;48.0;63.0;220.0;411.0;18.0;11.0;7.0;2.7;46.0;138.0;229.0;141.0;67.0;9.0
84;Mannen en vrouwen;Totaal leeftijd;8;2003;1023.0;698.0;60.0;638.0;687.0;638.0;48.0;336.0;67.1;62.4;7.1;578.0;527.0;52.0;60.0;221.0;417.0;29.0;20.0;9.0;4.2;55.0;131.0;222.0;147.0;72.0;12.0
85;Mannen en vrouwen;Totaal leeftijd;8;2004;1020.0;691.0;68.0;623.0;680.0;623.0;57.0;341.0;66.6;61.0;8.4;554.0;508.0;46.0;69.0;226.0;397.0;32.0;19.0;13.0;4.6;47.0;149.0;208.0;155.0;60.0;3.0
86;Mannen en vrouwen;Totaal leeftijd;8;2005;1019.0;697.0;71.0;626.0;689.0;626.0;63.0;330.0;67.6;61.5;9.1;553.0;498.0;55.0;74.0;225.0;401.0;31.0;19.0;13.0;4.6;48.0;138.0;223.0;140.0;71.0;6.0
87;Mannen en vrouwen;Totaal leeftijd;8;2006;1024.0;715.0;61.0;654.0;702.0;654.0;48.0;322.0;68.6;63.9;6.8;573.0;515.0;57.0;82.0;237.0;418.0;27.0;16.0;11.0;3.9;51.0;144.0;239.0;141.0;69.0;11.0
88;Mannen en vrouwen;Totaal leeftijd;9;1996;793.0;352.0;35.0;318.0;406.0;318.0;89.0;387.0;51.2;40.0;21.9;296.0;237.0;59.0;22.0;92.0;226.0;91.0;41.0;50.0;22.5;63.0;110.0;97.0;32.0;12.0;4.0
89;Mannen en vrouwen;Totaal leeftijd;9;1997;826.0;381.0;41.0;340.0;429.0;340.0;89.0;397.0;51.9;41.1;20.7;317.0;253.0;64.0;23.0;87.0;253.0;80.0;35.0;45.0;18.7;68.0;111.0;98.0;39.0;16.0;9.0
90;Mannen en vrouwen;Totaal leeftijd;9;1998;866.0;421.0;38.0;384.0;455.0;384.0;72.0;411.0;52.6;44.3;15.8;362.0;292.0;70.0;22.0;103.0;281.0;68.0;27.0;41.0;14.9;68.0;130.0;119.0;44.0;15.0;8.0
91;Mannen en vrouwen;Totaal leeftijd;9;1999;918.0;459.0;42.0;418.0;484.0;418.0;66.0;434.0;52.7;45.5;13.7;387.0;304.0;83.0;31.0;115.0;303.0;52.0;23.0;29.0;10.7;78.0;142.0;123.0;48.0;17.0;10.0
92;Mannen en vrouwen;Totaal leeftijd;9;2000;940.0;496.0;48.0;449.0;504.0;449.0;55.0;436.0;53.6;47.7;11.0;414.0;338.0;76.0;35.0;125.0;324.0;47.0;23.0;23.0;9.3;78.0;139.0;138.0;56.0;22.0;17.0
93;Mannen en vrouwen;Totaal leeftijd;9;2001;994.0;546.0;52.0;494.0;542.0;494.0;49.0;452.0;54.6;49.7;8.9;456.0;376.0;80.0;38.0;150.0;344.0;30.0;18.0;12.0;5.6;85.0;154.0;157.0;60.0;26.0;12.0
94;Mannen en vrouwen;Totaal leeftijd;9;2002;1049.0;575.0;60.0;515.0;576.0;515.0;60.0;473.0;54.9;49.1;10.5;474.0;395.0;79.0;41.0;160.0;356.0;32.0;19.0;13.0;5.6;102.0;149.0;170.0;57.0;24.0;13.0
95;Mannen en vrouwen;Totaal leeftijd;9;2003;1096.0;579.0;59.0;520.0;609.0;520.0;89.0;487.0;55.5;47.4;14.6;478.0;403.0;75.0;42.0;164.0;356.0;50.0;32.0;18.0;8.2;96.0;158.0;165.0;66.0;23.0;12.0
96;Mannen en vrouwen;Totaal leeftijd;9;2004;1131.0;585.0;59.0;526.0;627.0;526.0;101.0;504.0;55.5;46.5;16.1;490.0;407.0;83.0;36.0;174.0;352.0;62.0;36.0;26.0;9.9;106.0;174.0;159.0;66.0;18.0;3.0
97;Mannen en vrouwen;Totaal leeftijd;9;2005;1157.0;605.0;62.0;543.0;650.0;543.0;107.0;507.0;56.2;46.9;16.4;496.0;412.0;83.0;47.0;182.0;361.0;65.0;39.0;26.0;10.0;113.0;167.0;167.0;66.0;24.0;7.0
98;Mannen en vrouwen;Totaal leeftijd;9;2006;1153.0;607.0;69.0;538.0;637.0;538.0;99.0;516.0;55.3;46.7;15.5;487.0;401.0;86.0;52.0;172.0;366.0;56.0;34.0;21.0;8.7;101.0;168.0;167.0;66.0;25.0;11.0
99;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;1996;9.0;3.0;;3.0;4.0;3.0;;5.0;41.1;29.2;;2.0;2.0;;;;2.0;;;;;;;;;;
100;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;1997;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
101;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;1999;3.0;2.0;;2.0;2.0;2.0;;;60.3;60.3;;2.0;2.0;;;;2.0;;;;;;;;;;
103;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2001;3.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
105;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;
108;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;Mannen en vrouwen;Totaal leeftijd;Herkomst: onbekend;2006;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
110;Mannen en vrouwen;15 tot 25 jaar;1;1996;1948.0;1133.0;363.0;770.0;882.0;770.0;112.0;1067.0;45.3;39.5;12.7;744.0;546.0;198.0;26.0;258.0;512.0;75.0;58.0;17.0;8.5;105.0;338.0;272.0;41.0;6.0;7.0
111;Mannen en vrouwen;15 tot 25 jaar;1;1997;1918.0;1169.0;372.0;797.0;887.0;797.0;91.0;1031.0;46.3;41.5;10.2;772.0;555.0;217.0;25.0;272.0;525.0;54.0;41.0;13.0;6.1;99.0;345.0;282.0;46.0;12.0;13.0
112;Mannen en vrouwen;15 tot 25 jaar;1;1998;1875.0;1165.0;394.0;772.0;844.0;772.0;72.0;1031.0;45.0;41.1;8.6;754.0;527.0;227.0;18.0;298.0;474.0;40.0;31.0;9.0;4.8;109.0;322.0;259.0;60.0;11.0;11.0
113;Mannen en vrouwen;15 tot 25 jaar;1;1999;1865.0;1219.0;396.0;824.0;891.0;824.0;67.0;974.0;47.8;44.2;7.5;807.0;585.0;222.0;17.0;306.0;518.0;32.0;26.0;6.0;3.6;111.0;356.0;268.0;64.0;10.0;14.0
114;Mannen en vrouwen;15 tot 25 jaar;1;2000;1873.0;1246.0;421.0;825.0;884.0;825.0;59.0;989.0;47.2;44.0;6.7;806.0;606.0;201.0;19.0;303.0;522.0;23.0;20.0;3.0;2.7;107.0;336.0;288.0;68.0;11.0;15.0
115;Mannen en vrouwen;15 tot 25 jaar;1;2001;1888.0;1262.0;410.0;852.0;920.0;852.0;68.0;968.0;48.7;45.1;7.4;830.0;634.0;196.0;22.0;328.0;524.0;20.0;18.0;2.0;2.1;105.0;349.0;302.0;73.0;10.0;13.0
116;Mannen en vrouwen;15 tot 25 jaar;1;2002;1907.0;1272.0;436.0;836.0;914.0;836.0;79.0;993.0;47.9;43.8;8.6;816.0;622.0;194.0;20.0;349.0;487.0;21.0;19.0;;2.3;116.0;332.0;296.0;72.0;10.0;11.0
117;Mannen en vrouwen;15 tot 25 jaar;1;2003;1921.0;1246.0;441.0;805.0;901.0;805.0;96.0;1020.0;46.9;41.9;10.6;786.0;596.0;190.0;19.0;344.0;461.0;32.0;30.0;3.0;3.6;108.0;331.0;273.0;69.0;13.0;11.0
118;Mannen en vrouwen;15 tot 25 jaar;1;2004;1929.0;1218.0;460.0;759.0;877.0;759.0;119.0;1052.0;45.5;39.3;13.5;736.0;550.0;186.0;23.0;324.0;434.0;42.0;39.0;4.0;4.8;115.0;311.0;255.0;69.0;6.0;2.0
119;Mannen en vrouwen;15 tot 25 jaar;1;2005;1938.0;1200.0;458.0;742.0;854.0;742.0;112.0;1084.0;44.1;38.3;13.1;722.0;520.0;202.0;21.0;335.0;407.0;32.0;29.0;4.0;3.8;109.0;295.0;254.0;65.0;13.0;6.0
120;Mannen en vrouwen;15 tot 25 jaar;1;2006;1950.0;1246.0;488.0;758.0;849.0;758.0;91.0;1101.0;43.5;38.9;10.7;729.0;501.0;229.0;29.0;338.0;420.0;20.0;17.0;3.0;2.4;110.0;314.0;252.0;64.0;10.0;8.0
121;Mannen en vrouwen;15 tot 25 jaar;2;1996;1036.0;499.0;193.0;306.0;365.0;306.0;59.0;671.0;35.2;29.5;16.3;298.0;218.0;80.0;8.0;116.0;190.0;43.0;32.0;11.0;11.8;67.0;181.0;52.0;2.0;;4.0
122;Mannen en vrouwen;15 tot 25 jaar;2;1997;1001.0;504.0;205.0;299.0;348.0;299.0;49.0;653.0;34.8;29.9;14.1;291.0;204.0;86.0;8.0;118.0;181.0;32.0;24.0;8.0;9.2;64.0;181.0;44.0;2.0;;7.0
123;Mannen en vrouwen;15 tot 25 jaar;2;1998;965.0;508.0;221.0;287.0;326.0;287.0;39.0;639.0;33.8;29.8;11.9;282.0;189.0;92.0;6.0;128.0;160.0;26.0;19.0;7.0;8.1;67.0;171.0;43.0;2.0;;4.0
124;Mannen en vrouwen;15 tot 25 jaar;2;1999;976.0;550.0;222.0;328.0;367.0;328.0;39.0;609.0;37.6;33.6;10.5;323.0;229.0;94.0;6.0;128.0;200.0;19.0;15.0;4.0;5.1;71.0;200.0;48.0;3.0;;6.0
125;Mannen en vrouwen;15 tot 25 jaar;2;2000;994.0;572.0;248.0;324.0;356.0;324.0;32.0;638.0;35.8;32.6;9.0;317.0;237.0;79.0;7.0;125.0;199.0;17.0;14.0;3.0;4.7;67.0;191.0;56.0;3.0;;5.0
126;Mannen en vrouwen;15 tot 25 jaar;2;2001;1013.0;599.0;249.0;350.0;388.0;350.0;38.0;625.0;38.3;34.5;9.9;342.0;246.0;96.0;8.0;150.0;199.0;8.0;7.0;;2.2;69.0;211.0;60.0;4.0;;6.0
127;Mannen en vrouwen;15 tot 25 jaar;2;2002;1023.0;589.0;263.0;326.0;368.0;326.0;42.0;655.0;36.0;31.9;11.4;320.0;233.0;87.0;6.0;147.0;179.0;9.0;8.0;;2.5;71.0;192.0;56.0;3.0;;3.0
128;Mannen en vrouwen;15 tot 25 jaar;2;2003;1028.0;566.0;254.0;312.0;362.0;312.0;49.0;666.0;35.2;30.4;13.6;306.0;220.0;85.0;7.0;149.0;163.0;20.0;17.0;2.0;5.4;66.0;186.0;54.0;3.0;;4.0
129;Mannen en vrouwen;15 tot 25 jaar;2;2004;1020.0;555.0;261.0;294.0;355.0;294.0;61.0;664.0;34.9;28.9;17.2;285.0;204.0;80.0;10.0;136.0;159.0;25.0;22.0;2.0;6.9;71.0;171.0;48.0;3.0;;2.0
130;Mannen en vrouwen;15 tot 25 jaar;2;2005;1031.0;536.0;261.0;275.0;335.0;275.0;60.0;696.0;32.5;26.7;17.9;269.0;186.0;83.0;6.0;134.0;141.0;20.0;17.0;3.0;5.8;62.0;158.0;50.0;2.0;;3.0
131;Mannen en vrouwen;15 tot 25 jaar;2;2006;1044.0;564.0;281.0;282.0;332.0;282.0;49.0;712.0;31.8;27.1;14.8;272.0;177.0;95.0;10.0;136.0;147.0;12.0;10.0;2.0;3.8;66.0;165.0;46.0;2.0;;3.0
132;Mannen en vrouwen;15 tot 25 jaar;3;1996;741.0;527.0;131.0;396.0;435.0;396.0;39.0;306.0;58.7;53.4;9.1;382.0;288.0;94.0;14.0;115.0;281.0;26.0;20.0;5.0;5.9;33.0;143.0;205.0;11.0;;3.0
133;Mannen en vrouwen;15 tot 25 jaar;3;1997;746.0;547.0;131.0;415.0;447.0;415.0;31.0;300.0;59.8;55.6;7.0;401.0;302.0;99.0;14.0;123.0;292.0;17.0;13.0;4.0;3.8;31.0;149.0;216.0;13.0;3.0;3.0
134;Mannen en vrouwen;15 tot 25 jaar;3;1998;718.0;525.0;129.0;395.0;421.0;395.0;26.0;296.0;58.7;55.1;6.2;385.0;278.0;107.0;10.0;137.0;259.0;11.0;9.0;2.0;2.6;38.0;138.0;199.0;16.0;2.0;3.0
135;Mannen en vrouwen;15 tot 25 jaar;3;1999;692.0;528.0;131.0;398.0;419.0;398.0;21.0;274.0;60.5;57.4;5.1;388.0;292.0;96.0;10.0;140.0;257.0;10.0;8.0;2.0;2.4;36.0;137.0;198.0;18.0;2.0;7.0
136;Mannen en vrouwen;15 tot 25 jaar;3;2000;776.0;589.0;164.0;425.0;446.0;425.0;20.0;330.0;57.4;54.8;4.5;416.0;312.0;103.0;10.0;155.0;271.0;6.0;5.0;;1.4;38.0;136.0;213.0;27.0;3.0;8.0
137;Mannen en vrouwen;15 tot 25 jaar;3;2001;767.0;573.0;152.0;421.0;446.0;421.0;24.0;321.0;58.1;54.9;5.5;409.0;322.0;87.0;13.0;152.0;269.0;4.0;4.0;;0.8;33.0;129.0;225.0;25.0;3.0;6.0
138;Mannen en vrouwen;15 tot 25 jaar;3;2002;774.0;589.0;162.0;427.0;457.0;427.0;30.0;317.0;59.1;55.2;6.6;416.0;325.0;91.0;11.0;169.0;258.0;4.0;4.0;;0.9;35.0;132.0;220.0;30.0;3.0;6.0
139;Mannen en vrouwen;15 tot 25 jaar;3;2003;761.0;572.0;170.0;402.0;437.0;402.0;35.0;324.0;57.5;52.9;8.0;392.0;301.0;91.0;11.0;165.0;237.0;11.0;10.0;;2.4;39.0;135.0;199.0;22.0;4.0;4.0
140;Mannen en vrouwen;15 tot 25 jaar;3;2004;746.0;541.0;175.0;365.0;410.0;365.0;45.0;336.0;55.0;49.0;10.9;355.0;269.0;86.0;10.0;151.0;214.0;14.0;13.0;;3.5;37.0;124.0;181.0;21.0;2.0;
141;Mannen en vrouwen;15 tot 25 jaar;3;2005;747.0;541.0;171.0;370.0;413.0;370.0;43.0;335.0;55.2;49.4;10.4;359.0;266.0;92.0;11.0;164.0;206.0;10.0;9.0;;2.4;43.0;125.0;182.0;14.0;3.0;2.0
142;Mannen en vrouwen;15 tot 25 jaar;3;2006;751.0;559.0;182.0;377.0;410.0;377.0;33.0;340.0;54.7;50.3;8.1;362.0;252.0;110.0;15.0;168.0;210.0;6.0;6.0;;1.6;41.0;136.0;181.0;15.0;2.0;3.0
143;Mannen en vrouwen;15 tot 25 jaar;4;1996;169.0;106.0;39.0;67.0;80.0;67.0;13.0;89.0;47.3;39.5;16.5;63.0;39.0;24.0;4.0;26.0;41.0;6.0;6.0;;8.0;4.0;13.0;15.0;28.0;5.0;
144;Mannen en vrouwen;15 tot 25 jaar;4;1997;167.0;116.0;35.0;81.0;91.0;81.0;10.0;76.0;54.2;48.4;10.8;79.0;47.0;31.0;2.0;30.0;50.0;5.0;4.0;;5.3;5.0;14.0;21.0;31.0;8.0;2.0
145;Mannen en vrouwen;15 tot 25 jaar;4;1998;190.0;131.0;44.0;87.0;95.0;87.0;8.0;95.0;50.1;45.9;8.2;86.0;59.0;27.0;2.0;33.0;55.0;3.0;3.0;;3.2;4.0;13.0;17.0;41.0;9.0;3.0
146;Mannen en vrouwen;15 tot 25 jaar;4;1999;194.0;140.0;43.0;97.0;104.0;97.0;7.0;89.0;53.8;50.2;6.8;95.0;63.0;32.0;2.0;37.0;60.0;4.0;3.0;;3.4;4.0;19.0;22.0;43.0;8.0;2.0
147;Mannen en vrouwen;15 tot 25 jaar;4;2000;101.0;82.0;9.0;73.0;80.0;73.0;7.0;21.0;79.5;72.8;8.5;71.0;54.0;17.0;2.0;23.0;50.0;;;;;2.0;7.0;18.0;38.0;7.0;2.0
148;Mannen en vrouwen;15 tot 25 jaar;4;2001;104.0;87.0;8.0;79.0;84.0;79.0;5.0;20.0;80.5;75.5;6.2;77.0;64.0;13.0;2.0;25.0;54.0;;;;;3.0;8.0;17.0;43.0;7.0;
149;Mannen en vrouwen;15 tot 25 jaar;4;2002;107.0;92.0;12.0;80.0;86.0;80.0;6.0;21.0;80.5;74.7;7.2;77.0;61.0;16.0;3.0;32.0;48.0;;;;;9.0;8.0;19.0;38.0;6.0;
150;Mannen en vrouwen;15 tot 25 jaar;4;2003;129.0;106.0;17.0;89.0;99.0;89.0;11.0;30.0;77.0;68.5;11.0;87.0;73.0;13.0;2.0;29.0;59.0;2.0;2.0;;1.7;3.0;9.0;21.0;44.0;9.0;3.0
151;Mannen en vrouwen;15 tot 25 jaar;4;2004;158.0;120.0;24.0;97.0;109.0;97.0;12.0;49.0;68.8;61.0;11.4;93.0;74.0;19.0;3.0;37.0;60.0;2.0;2.0;;2.1;6.0;16.0;26.0;45.0;4.0;
152;Mannen en vrouwen;15 tot 25 jaar;4;2005;157.0;122.0;25.0;97.0;105.0;97.0;8.0;52.0;67.1;61.9;7.7;93.0;67.0;26.0;4.0;38.0;59.0;2.0;2.0;;1.9;3.0;12.0;22.0;49.0;10.0;
153;Mannen en vrouwen;15 tot 25 jaar;4;2006;150.0;121.0;25.0;96.0;104.0;96.0;8.0;46.0;69.2;63.9;7.6;93.0;70.0;23.0;3.0;34.0;62.0;;;;;3.0;12.0;24.0;47.0;9.0;
154;Mannen en vrouwen;15 tot 25 jaar;5;1996;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
155;Mannen en vrouwen;15 tot 25 jaar;5;1997;4.0;2.0;;2.0;2.0;2.0;;2.0;50.4;45.7;;2.0;;;;;2.0;;;;;;;;;;
156;Mannen en vrouwen;15 tot 25 jaar;5;1998;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
157;Mannen en vrouwen;15 tot 25 jaar;5;1999;3.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
158;Mannen en vrouwen;15 tot 25 jaar;5;2000;3.0;3.0;;3.0;3.0;3.0;;;89.7;82.7;;3.0;2.0;;;;2.0;;;;;;2.0;;;;
159;Mannen en vrouwen;15 tot 25 jaar;5;2001;4.0;3.0;;2.0;2.0;2.0;;;66.6;64.2;;2.0;;;;;;7.0;7.0;;300.9;;2.0;;;;
160;Mannen en vrouwen;15 tot 25 jaar;5;2002;3.0;3.0;;3.0;3.0;3.0;;;100.0;100.0;;3.0;2.0;;;;2.0;6.0;6.0;;238.9;;;;;;
161;Mannen en vrouwen;15 tot 25 jaar;5;2003;3.0;2.0;;2.0;2.0;2.0;;;89.7;78.9;;2.0;;;;;;;;;;;;;;;
162;Mannen en vrouwen;15 tot 25 jaar;5;2004;5.0;3.0;;3.0;3.0;3.0;;2.0;62.2;53.9;;2.0;2.0;;;;2.0;;;;;;;;;;
163;Mannen en vrouwen;15 tot 25 jaar;5;2005;3.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
164;Mannen en vrouwen;15 tot 25 jaar;5;2006;5.0;2.0;;2.0;3.0;2.0;;2.0;53.2;42.9;;2.0;;;;;2.0;;;;;;;;;;
165;Mannen en vrouwen;15 tot 25 jaar;6;1996;1591.0;985.0;317.0;668.0;745.0;668.0;78.0;845.0;46.9;42.0;10.4;645.0;482.0;164.0;22.0;217.0;451.0;53.0;42.0;11.0;7.1;84.0;292.0;243.0;38.0;5.0;5.0
166;Mannen en vrouwen;15 tot 25 jaar;6;1997;1561.0;1019.0;324.0;695.0;756.0;695.0;62.0;805.0;48.4;44.5;8.1;672.0;495.0;177.0;22.0;233.0;462.0;39.0;30.0;9.0;5.1;80.0;297.0;255.0;42.0;10.0;10.0
167;Mannen en vrouwen;15 tot 25 jaar;6;1998;1506.0;1002.0;344.0;658.0;706.0;658.0;48.0;801.0;46.8;43.7;6.8;643.0;459.0;184.0;14.0;251.0;407.0;27.0;22.0;5.0;3.8;90.0;273.0;223.0;54.0;9.0;8.0
168;Mannen en vrouwen;15 tot 25 jaar;6;1999;1489.0;1034.0;339.0;695.0;743.0;695.0;48.0;745.0;49.9;46.7;6.5;682.0;506.0;176.0;13.0;259.0;436.0;23.0;20.0;3.0;3.1;85.0;298.0;234.0;57.0;9.0;12.0
169;Mannen en vrouwen;15 tot 25 jaar;6;2000;1493.0;1055.0;361.0;694.0;735.0;694.0;41.0;757.0;49.3;46.5;5.6;678.0;522.0;156.0;16.0;252.0;443.0;17.0;15.0;3.0;2.4;82.0;287.0;247.0;60.0;9.0;10.0
170;Mannen en vrouwen;15 tot 25 jaar;6;2001;1501.0;1064.0;348.0;716.0;764.0;716.0;48.0;737.0;50.9;47.7;6.3;697.0;548.0;148.0;19.0;273.0;443.0;15.0;14.0;;2.0;81.0;293.0;260.0;62.0;10.0;11.0
171;Mannen en vrouwen;15 tot 25 jaar;6;2002;1493.0;1062.0;369.0;693.0;751.0;693.0;58.0;742.0;50.3;46.4;7.7;677.0;526.0;151.0;16.0;286.0;408.0;15.0;14.0;;2.0;89.0;276.0;249.0;63.0;8.0;9.0
172;Mannen en vrouwen;15 tot 25 jaar;6;2003;1510.0;1047.0;378.0;669.0;735.0;669.0;66.0;775.0;48.7;44.3;9.0;652.0;511.0;141.0;17.0;283.0;386.0;23.0;22.0;;3.2;82.0;270.0;235.0;62.0;11.0;9.0
173;Mannen en vrouwen;15 tot 25 jaar;6;2004;1499.0;1012.0;392.0;620.0;702.0;620.0;82.0;797.0;46.8;41.3;11.7;600.0;461.0;139.0;20.0;253.0;367.0;33.0;31.0;2.0;4.7;86.0;250.0;218.0;59.0;6.0;
174;Mannen en vrouwen;15 tot 25 jaar;6;2005;1504.0;999.0;388.0;611.0;685.0;611.0;74.0;819.0;45.6;40.6;10.8;594.0;438.0;155.0;17.0;271.0;340.0;23.0;21.0;2.0;3.4;82.0;241.0;217.0;56.0;11.0;5.0
175;Mannen en vrouwen;15 tot 25 jaar;6;2006;1532.0;1053.0;418.0;635.0;700.0;635.0;65.0;832.0;45.7;41.4;9.3;612.0;434.0;178.0;23.0;279.0;356.0;14.0;12.0;2.0;2.0;87.0;262.0;215.0;57.0;8.0;5.0
176;Mannen en vrouwen;15 tot 25 jaar;7;1996;355.0;147.0;46.0;101.0;135.0;101.0;34.0;220.0;38.1;28.4;25.3;98.0;64.0;34.0;3.0;40.0;61.0;23.0;17.0;6.0;16.6;21.0;45.0;29.0;3.0;;2.0
177;Mannen en vrouwen;15 tot 25 jaar;7;1997;356.0;150.0;48.0;102.0;131.0;102.0;29.0;225.0;36.7;28.6;22.2;99.0;59.0;40.0;3.0;39.0;63.0;15.0;11.0;4.0;11.8;19.0;48.0;27.0;4.0;2.0;3.0
178;Mannen en vrouwen;15 tot 25 jaar;7;1998;368.0;164.0;50.0;114.0;138.0;114.0;25.0;230.0;37.6;30.9;17.7;111.0;68.0;43.0;3.0;47.0;67.0;13.0;9.0;4.0;9.7;19.0;49.0;36.0;5.0;2.0;2.0
179;Mannen en vrouwen;15 tot 25 jaar;7;1999;375.0;184.0;56.0;128.0;147.0;128.0;19.0;228.0;39.1;34.1;12.8;124.0;78.0;46.0;3.0;47.0;80.0;9.0;6.0;3.0;6.2;27.0;58.0;33.0;7.0;;3.0
180;Mannen en vrouwen;15 tot 25 jaar;7;2000;381.0;191.0;60.0;131.0;149.0;131.0;18.0;232.0;39.1;34.3;12.3;128.0;84.0;44.0;3.0;51.0;79.0;6.0;5.0;;4.0;25.0;49.0;41.0;8.0;2.0;5.0
181;Mannen en vrouwen;15 tot 25 jaar;7;2001;386.0;198.0;62.0;136.0;156.0;136.0;20.0;230.0;40.5;35.3;12.7;133.0;85.0;48.0;3.0;56.0;81.0;5.0;4.0;;3.1;25.0;56.0;42.0;11.0;;3.0
182;Mannen en vrouwen;15 tot 25 jaar;7;2002;414.0;210.0;67.0;143.0;163.0;143.0;20.0;251.0;39.4;34.4;12.5;139.0;96.0;43.0;3.0;63.0;80.0;6.0;5.0;;3.4;27.0;56.0;47.0;9.0;2.0;2.0
183;Mannen en vrouwen;15 tot 25 jaar;7;2003;410.0;199.0;63.0;136.0;165.0;136.0;29.0;245.0;40.3;33.2;17.7;134.0;84.0;50.0;2.0;62.0;74.0;9.0;8.0;;5.4;26.0;61.0;38.0;7.0;;2.0
184;Mannen en vrouwen;15 tot 25 jaar;7;2004;429.0;207.0;68.0;139.0;175.0;139.0;36.0;254.0;40.8;32.3;20.7;135.0;88.0;47.0;4.0;71.0;68.0;9.0;8.0;2.0;5.4;29.0;61.0;37.0;10.0;;
185;Mannen en vrouwen;15 tot 25 jaar;7;2005;434.0;201.0;70.0;132.0;169.0;132.0;37.0;265.0;38.9;30.3;22.0;128.0;82.0;46.0;4.0;65.0;67.0;9.0;7.0;1.0;5.2;27.0;54.0;38.0;9.0;2.0;2.0
186;Mannen en vrouwen;15 tot 25 jaar;7;2006;417.0;192.0;70.0;123.0;148.0;123.0;25.0;268.0;35.6;29.5;17.1;117.0;67.0;50.0;6.0;59.0;64.0;6.0;5.0;;4.0;23.0;51.0;37.0;7.0;2.0;2.0
187;Mannen en vrouwen;15 tot 25 jaar;8;1996;148.0;79.0;26.0;53.0;63.0;53.0;10.0;85.0;42.5;36.0;15.5;52.0;36.0;16.0;2.0;20.0;34.0;6.0;4.0;2.0;10.0;10.0;21.0;18.0;2.0;;2.0
188;Mannen en vrouwen;15 tot 25 jaar;8;1997;148.0;76.0;26.0;50.0;59.0;50.0;8.0;89.0;39.6;34.1;14.0;49.0;31.0;18.0;;19.0;31.0;4.0;4.0;;7.1;8.0;24.0;14.0;2.0;;2.0
189;Mannen en vrouwen;15 tot 25 jaar;8;1998;150.0;84.0;29.0;55.0;62.0;55.0;7.0;88.0;41.6;37.0;11.0;54.0;33.0;21.0;;24.0;32.0;3.0;3.0;;4.8;8.0;23.0;20.0;4.0;;
190;Mannen en vrouwen;15 tot 25 jaar;8;1999;161.0;96.0;34.0;62.0;67.0;62.0;5.0;94.0;41.5;38.6;7.0;61.0;43.0;18.0;;23.0;39.0;4.0;2.0;2.0;6.0;11.0;26.0;18.0;5.0;;
