ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
2262;3 tot 6 jaar;75 tot 80 jaar;2033;0
2263;3 tot 6 jaar;75 tot 80 jaar;2034;0
2264;3 tot 6 jaar;75 tot 80 jaar;2035;0
2265;3 tot 6 jaar;75 tot 80 jaar;2036;0
2266;3 tot 6 jaar;75 tot 80 jaar;2037;0
2267;3 tot 6 jaar;75 tot 80 jaar;2038;0
2268;3 tot 6 jaar;75 tot 80 jaar;2039;0
2269;3 tot 6 jaar;75 tot 80 jaar;2040;0
2270;3 tot 6 jaar;75 tot 80 jaar;2041;0
2271;3 tot 6 jaar;75 tot 80 jaar;2042;0
2272;3 tot 6 jaar;75 tot 80 jaar;2043;0
2273;3 tot 6 jaar;75 tot 80 jaar;2044;0
2274;3 tot 6 jaar;75 tot 80 jaar;2045;0
2275;3 tot 6 jaar;75 tot 80 jaar;2046;0
2276;3 tot 6 jaar;75 tot 80 jaar;2047;0
2277;3 tot 6 jaar;75 tot 80 jaar;2048;0
2278;3 tot 6 jaar;75 tot 80 jaar;2049;0
2279;3 tot 6 jaar;75 tot 80 jaar;2050;0
2280;3 tot 6 jaar;75 tot 80 jaar;2051;0
2281;3 tot 6 jaar;75 tot 80 jaar;2052;0
2282;3 tot 6 jaar;75 tot 80 jaar;2053;0
2283;3 tot 6 jaar;75 tot 80 jaar;2054;0
2284;3 tot 6 jaar;75 tot 80 jaar;2055;0
2285;3 tot 6 jaar;75 tot 80 jaar;2056;0
2286;3 tot 6 jaar;75 tot 80 jaar;2057;0
2287;3 tot 6 jaar;75 tot 80 jaar;2058;0
2288;3 tot 6 jaar;75 tot 80 jaar;2059;0
2289;3 tot 6 jaar;75 tot 80 jaar;2060;0
2290;3 tot 6 jaar;75 tot 80 jaar;2061;0
2291;3 tot 6 jaar;75 tot 80 jaar;2062;0
2292;3 tot 6 jaar;75 tot 80 jaar;2063;0
2293;3 tot 6 jaar;75 tot 80 jaar;2064;0
2294;3 tot 6 jaar;75 tot 80 jaar;2065;0
2295;3 tot 6 jaar;75 tot 80 jaar;2066;0
2296;3 tot 6 jaar;75 tot 80 jaar;2067;0
2297;3 tot 6 jaar;75 tot 80 jaar;2068;0
2298;3 tot 6 jaar;75 tot 80 jaar;2069;0
2299;3 tot 6 jaar;75 tot 80 jaar;2070;0
2300;3 tot 6 jaar;80 tot 85 jaar;2025;0
2301;3 tot 6 jaar;80 tot 85 jaar;2026;0
2302;3 tot 6 jaar;80 tot 85 jaar;2027;0
2303;3 tot 6 jaar;80 tot 85 jaar;2028;0
2304;3 tot 6 jaar;80 tot 85 jaar;2029;0
2305;3 tot 6 jaar;80 tot 85 jaar;2030;0
2306;3 tot 6 jaar;80 tot 85 jaar;2031;0
2307;3 tot 6 jaar;80 tot 85 jaar;2032;0
2308;3 tot 6 jaar;80 tot 85 jaar;2033;0
2309;3 tot 6 jaar;80 tot 85 jaar;2034;0
2310;3 tot 6 jaar;80 tot 85 jaar;2035;0
2311;3 tot 6 jaar;80 tot 85 jaar;2036;0
2312;3 tot 6 jaar;80 tot 85 jaar;2037;0
2313;3 tot 6 jaar;80 tot 85 jaar;2038;0
2314;3 tot 6 jaar;80 tot 85 jaar;2039;0
2315;3 tot 6 jaar;80 tot 85 jaar;2040;0
2316;3 tot 6 jaar;80 tot 85 jaar;2041;0
2317;3 tot 6 jaar;80 tot 85 jaar;2042;0
2318;3 tot 6 jaar;80 tot 85 jaar;2043;0
2319;3 tot 6 jaar;80 tot 85 jaar;2044;0
2320;3 tot 6 jaar;80 tot 85 jaar;2045;0
2321;3 tot 6 jaar;80 tot 85 jaar;2046;0
2322;3 tot 6 jaar;80 tot 85 jaar;2047;0
2323;3 tot 6 jaar;80 tot 85 jaar;2048;0
2324;3 tot 6 jaar;80 tot 85 jaar;2049;0
2325;3 tot 6 jaar;80 tot 85 jaar;2050;0
2326;3 tot 6 jaar;80 tot 85 jaar;2051;0
2327;3 tot 6 jaar;80 tot 85 jaar;2052;0
2328;3 tot 6 jaar;80 tot 85 jaar;2053;0
2329;3 tot 6 jaar;80 tot 85 jaar;2054;0
2330;3 tot 6 jaar;80 tot 85 jaar;2055;0
2331;3 tot 6 jaar;80 tot 85 jaar;2056;0
2332;3 tot 6 jaar;80 tot 85 jaar;2057;0
2333;3 tot 6 jaar;80 tot 85 jaar;2058;0
2334;3 tot 6 jaar;80 tot 85 jaar;2059;0
2335;3 tot 6 jaar;80 tot 85 jaar;2060;0
2336;3 tot 6 jaar;80 tot 85 jaar;2061;0
2337;3 tot 6 jaar;80 tot 85 jaar;2062;0
2338;3 tot 6 jaar;80 tot 85 jaar;2063;0
2339;3 tot 6 jaar;80 tot 85 jaar;2064;0
2340;3 tot 6 jaar;80 tot 85 jaar;2065;0
2341;3 tot 6 jaar;80 tot 85 jaar;2066;0
2342;3 tot 6 jaar;80 tot 85 jaar;2067;0
2343;3 tot 6 jaar;80 tot 85 jaar;2068;0
2344;3 tot 6 jaar;80 tot 85 jaar;2069;0
2345;3 tot 6 jaar;80 tot 85 jaar;2070;0
2346;3 tot 6 jaar;85 tot 90 jaar;2025;0
2347;3 tot 6 jaar;85 tot 90 jaar;2026;0
2348;3 tot 6 jaar;85 tot 90 jaar;2027;0
2349;3 tot 6 jaar;85 tot 90 jaar;2028;0
2350;3 tot 6 jaar;85 tot 90 jaar;2029;0
2351;3 tot 6 jaar;85 tot 90 jaar;2030;0
2352;3 tot 6 jaar;85 tot 90 jaar;2031;0
2353;3 tot 6 jaar;85 tot 90 jaar;2032;0
2354;3 tot 6 jaar;85 tot 90 jaar;2033;0
2355;3 tot 6 jaar;85 tot 90 jaar;2034;0
2356;3 tot 6 jaar;85 tot 90 jaar;2035;0
2357;3 tot 6 jaar;85 tot 90 jaar;2036;0
2358;3 tot 6 jaar;85 tot 90 jaar;2037;0
2359;3 tot 6 jaar;85 tot 90 jaar;2038;0
2360;3 tot 6 jaar;85 tot 90 jaar;2039;0
2361;3 tot 6 jaar;85 tot 90 jaar;2040;0
2362;3 tot 6 jaar;85 tot 90 jaar;2041;0
2363;3 tot 6 jaar;85 tot 90 jaar;2042;0
2364;3 tot 6 jaar;85 tot 90 jaar;2043;0
2365;3 tot 6 jaar;85 tot 90 jaar;2044;0
2366;3 tot 6 jaar;85 tot 90 jaar;2045;0
2367;3 tot 6 jaar;85 tot 90 jaar;2046;0
2368;3 tot 6 jaar;85 tot 90 jaar;2047;0
2369;3 tot 6 jaar;85 tot 90 jaar;2048;0
2370;3 tot 6 jaar;85 tot 90 jaar;2049;0
2371;3 tot 6 jaar;85 tot 90 jaar;2050;0
2372;3 tot 6 jaar;85 tot 90 jaar;2051;0
2373;3 tot 6 jaar;85 tot 90 jaar;2052;0
2374;3 tot 6 jaar;85 tot 90 jaar;2053;0
2375;3 tot 6 jaar;85 tot 90 jaar;2054;0
2376;3 tot 6 jaar;85 tot 90 jaar;2055;0
2377;3 tot 6 jaar;85 tot 90 jaar;2056;0
2378;3 tot 6 jaar;85 tot 90 jaar;2057;0
2379;3 tot 6 jaar;85 tot 90 jaar;2058;0
2380;3 tot 6 jaar;85 tot 90 jaar;2059;0
2381;3 tot 6 jaar;85 tot 90 jaar;2060;0
2382;3 tot 6 jaar;85 tot 90 jaar;2061;0
2383;3 tot 6 jaar;85 tot 90 jaar;2062;0
2384;3 tot 6 jaar;85 tot 90 jaar;2063;0
2385;3 tot 6 jaar;85 tot 90 jaar;2064;0
2386;3 tot 6 jaar;85 tot 90 jaar;2065;0
2387;3 tot 6 jaar;85 tot 90 jaar;2066;0
2388;3 tot 6 jaar;85 tot 90 jaar;2067;0
2389;3 tot 6 jaar;85 tot 90 jaar;2068;0
2390;3 tot 6 jaar;85 tot 90 jaar;2069;0
2391;3 tot 6 jaar;85 tot 90 jaar;2070;0
2392;3 tot 6 jaar;90 tot 95 jaar;2025;0
2393;3 tot 6 jaar;90 tot 95 jaar;2026;0
2394;3 tot 6 jaar;90 tot 95 jaar;2027;0
2395;3 tot 6 jaar;90 tot 95 jaar;2028;0
2396;3 tot 6 jaar;90 tot 95 jaar;2029;0
2397;3 tot 6 jaar;90 tot 95 jaar;2030;0
2398;3 tot 6 jaar;90 tot 95 jaar;2031;0
2399;3 tot 6 jaar;90 tot 95 jaar;2032;0
2400;3 tot 6 jaar;90 tot 95 jaar;2033;0
2401;3 tot 6 jaar;90 tot 95 jaar;2034;0
2402;3 tot 6 jaar;90 tot 95 jaar;2035;0
2403;3 tot 6 jaar;90 tot 95 jaar;2036;0
2404;3 tot 6 jaar;90 tot 95 jaar;2037;0
2405;3 tot 6 jaar;90 tot 95 jaar;2038;0
2406;3 tot 6 jaar;90 tot 95 jaar;2039;0
2407;3 tot 6 jaar;90 tot 95 jaar;2040;0
2408;3 tot 6 jaar;90 tot 95 jaar;2041;0
2409;3 tot 6 jaar;90 tot 95 jaar;2042;0
2410;3 tot 6 jaar;90 tot 95 jaar;2043;0
2411;3 tot 6 jaar;90 tot 95 jaar;2044;0
2412;3 tot 6 jaar;90 tot 95 jaar;2045;0
2413;3 tot 6 jaar;90 tot 95 jaar;2046;0
2414;3 tot 6 jaar;90 tot 95 jaar;2047;0
2415;3 tot 6 jaar;90 tot 95 jaar;2048;0
2416;3 tot 6 jaar;90 tot 95 jaar;2049;0
2417;3 tot 6 jaar;90 tot 95 jaar;2050;0
2418;3 tot 6 jaar;90 tot 95 jaar;2051;0
2419;3 tot 6 jaar;90 tot 95 jaar;2052;0
2420;3 tot 6 jaar;90 tot 95 jaar;2053;0
2421;3 tot 6 jaar;90 tot 95 jaar;2054;0
2422;3 tot 6 jaar;90 tot 95 jaar;2055;0
2423;3 tot 6 jaar;90 tot 95 jaar;2056;0
2424;3 tot 6 jaar;90 tot 95 jaar;2057;0
2425;3 tot 6 jaar;90 tot 95 jaar;2058;0
2426;3 tot 6 jaar;90 tot 95 jaar;2059;0
2427;3 tot 6 jaar;90 tot 95 jaar;2060;0
2428;3 tot 6 jaar;90 tot 95 jaar;2061;0
2429;3 tot 6 jaar;90 tot 95 jaar;2062;0
2430;3 tot 6 jaar;90 tot 95 jaar;2063;0
2431;3 tot 6 jaar;90 tot 95 jaar;2064;0
2432;3 tot 6 jaar;90 tot 95 jaar;2065;0
2433;3 tot 6 jaar;90 tot 95 jaar;2066;0
2434;3 tot 6 jaar;90 tot 95 jaar;2067;0
2435;3 tot 6 jaar;90 tot 95 jaar;2068;0
2436;3 tot 6 jaar;90 tot 95 jaar;2069;0
2437;3 tot 6 jaar;90 tot 95 jaar;2070;0
2438;3 tot 6 jaar;95 jaar of ouder;2025;0
2439;3 tot 6 jaar;95 jaar of ouder;2026;0
2440;3 tot 6 jaar;95 jaar of ouder;2027;0
2441;3 tot 6 jaar;95 jaar of ouder;2028;0
2442;3 tot 6 jaar;95 jaar of ouder;2029;0
2443;3 tot 6 jaar;95 jaar of ouder;2030;0
2444;3 tot 6 jaar;95 jaar of ouder;2031;0
2445;3 tot 6 jaar;95 jaar of ouder;2032;0
2446;3 tot 6 jaar;95 jaar of ouder;2033;0
2447;3 tot 6 jaar;95 jaar of ouder;2034;0
2448;3 tot 6 jaar;95 jaar of ouder;2035;0
2449;3 tot 6 jaar;95 jaar of ouder;2036;0
2450;3 tot 6 jaar;95 jaar of ouder;2037;0
2451;3 tot 6 jaar;95 jaar of ouder;2038;0
2452;3 tot 6 jaar;95 jaar of ouder;2039;0
2453;3 tot 6 jaar;95 jaar of ouder;2040;0
2454;3 tot 6 jaar;95 jaar of ouder;2041;0
2455;3 tot 6 jaar;95 jaar of ouder;2042;0
2456;3 tot 6 jaar;95 jaar of ouder;2043;0
2457;3 tot 6 jaar;95 jaar of ouder;2044;0
2458;3 tot 6 jaar;95 jaar of ouder;2045;0
2459;3 tot 6 jaar;95 jaar of ouder;2046;0
2460;3 tot 6 jaar;95 jaar of ouder;2047;0
2461;3 tot 6 jaar;95 jaar of ouder;2048;0
2462;3 tot 6 jaar;95 jaar of ouder;2049;0
2463;3 tot 6 jaar;95 jaar of ouder;2050;0
2464;3 tot 6 jaar;95 jaar of ouder;2051;0
2465;3 tot 6 jaar;95 jaar of ouder;2052;0
2466;3 tot 6 jaar;95 jaar of ouder;2053;0
2467;3 tot 6 jaar;95 jaar of ouder;2054;0
2468;3 tot 6 jaar;95 jaar of ouder;2055;0
2469;3 tot 6 jaar;95 jaar of ouder;2056;0
2470;3 tot 6 jaar;95 jaar of ouder;2057;0
2471;3 tot 6 jaar;95 jaar of ouder;2058;0
2472;3 tot 6 jaar;95 jaar of ouder;2059;0
2473;3 tot 6 jaar;95 jaar of ouder;2060;0
2474;3 tot 6 jaar;95 jaar of ouder;2061;0
2475;3 tot 6 jaar;95 jaar of ouder;2062;0
2476;3 tot 6 jaar;95 jaar of ouder;2063;0
2477;3 tot 6 jaar;95 jaar of ouder;2064;0
2478;3 tot 6 jaar;95 jaar of ouder;2065;0
2479;3 tot 6 jaar;95 jaar of ouder;2066;0
2480;3 tot 6 jaar;95 jaar of ouder;2067;0
2481;3 tot 6 jaar;95 jaar of ouder;2068;0
2482;3 tot 6 jaar;95 jaar of ouder;2069;0
2483;3 tot 6 jaar;95 jaar of ouder;2070;0
2484;6 tot 12 jaar;Totaal;2025;539627
2485;6 tot 12 jaar;Totaal;2026;543867
2486;6 tot 12 jaar;Totaal;2027;559921
2487;6 tot 12 jaar;Totaal;2028;562481
2488;6 tot 12 jaar;Totaal;2029;561038
2489;6 tot 12 jaar;Totaal;2030;559576
2490;6 tot 12 jaar;Totaal;2031;555078
2491;6 tot 12 jaar;Totaal;2032;549911
2492;6 tot 12 jaar;Totaal;2033;535819
2493;6 tot 12 jaar;Totaal;2034;533881
2494;6 tot 12 jaar;Totaal;2035;538931
2495;6 tot 12 jaar;Totaal;2036;547585
2496;6 tot 12 jaar;Totaal;2037;560488
2497;6 tot 12 jaar;Totaal;2038;576373
2498;6 tot 12 jaar;Totaal;2039;594438
2499;6 tot 12 jaar;Totaal;2040;611827
2500;6 tot 12 jaar;Totaal;2041;628235
2501;6 tot 12 jaar;Totaal;2042;643022
2502;6 tot 12 jaar;Totaal;2043;655313
2503;6 tot 12 jaar;Totaal;2044;665225
2504;6 tot 12 jaar;Totaal;2045;672882
2505;6 tot 12 jaar;Totaal;2046;678618
2506;6 tot 12 jaar;Totaal;2047;682109
2507;6 tot 12 jaar;Totaal;2048;683648
2508;6 tot 12 jaar;Totaal;2049;683693
2509;6 tot 12 jaar;Totaal;2050;682714
2510;6 tot 12 jaar;Totaal;2051;681163
2511;6 tot 12 jaar;Totaal;2052;679175
2512;6 tot 12 jaar;Totaal;2053;677000
2513;6 tot 12 jaar;Totaal;2054;674573
2514;6 tot 12 jaar;Totaal;2055;672170
2515;6 tot 12 jaar;Totaal;2056;669831
2516;6 tot 12 jaar;Totaal;2057;667611
2517;6 tot 12 jaar;Totaal;2058;665562
2518;6 tot 12 jaar;Totaal;2059;663738
2519;6 tot 12 jaar;Totaal;2060;662289
2520;6 tot 12 jaar;Totaal;2061;661342
2521;6 tot 12 jaar;Totaal;2062;661009
2522;6 tot 12 jaar;Totaal;2063;661412
2523;6 tot 12 jaar;Totaal;2064;662846
2524;6 tot 12 jaar;Totaal;2065;665582
2525;6 tot 12 jaar;Totaal;2066;669212
2526;6 tot 12 jaar;Totaal;2067;673111
2527;6 tot 12 jaar;Totaal;2068;677196
2528;6 tot 12 jaar;Totaal;2069;681280
2529;6 tot 12 jaar;Totaal;2070;685016
2530;6 tot 12 jaar;15 tot 20 jaar;2025;0
2531;6 tot 12 jaar;15 tot 20 jaar;2026;0
2532;6 tot 12 jaar;15 tot 20 jaar;2027;0
2533;6 tot 12 jaar;15 tot 20 jaar;2028;0
2534;6 tot 12 jaar;15 tot 20 jaar;2029;0
2535;6 tot 12 jaar;15 tot 20 jaar;2030;0
2536;6 tot 12 jaar;15 tot 20 jaar;2031;0
2537;6 tot 12 jaar;15 tot 20 jaar;2032;0
2538;6 tot 12 jaar;15 tot 20 jaar;2033;0
2539;6 tot 12 jaar;15 tot 20 jaar;2034;0
2540;6 tot 12 jaar;15 tot 20 jaar;2035;0
2541;6 tot 12 jaar;15 tot 20 jaar;2036;0
2542;6 tot 12 jaar;15 tot 20 jaar;2037;0
2543;6 tot 12 jaar;15 tot 20 jaar;2038;0
2544;6 tot 12 jaar;15 tot 20 jaar;2039;0
2545;6 tot 12 jaar;15 tot 20 jaar;2040;0
2546;6 tot 12 jaar;15 tot 20 jaar;2041;0
2547;6 tot 12 jaar;15 tot 20 jaar;2042;0
2548;6 tot 12 jaar;15 tot 20 jaar;2043;0
2549;6 tot 12 jaar;15 tot 20 jaar;2044;0
2550;6 tot 12 jaar;15 tot 20 jaar;2045;0
2551;6 tot 12 jaar;15 tot 20 jaar;2046;0
2552;6 tot 12 jaar;15 tot 20 jaar;2047;0
2553;6 tot 12 jaar;15 tot 20 jaar;2048;0
2554;6 tot 12 jaar;15 tot 20 jaar;2049;0
2555;6 tot 12 jaar;15 tot 20 jaar;2050;0
2556;6 tot 12 jaar;15 tot 20 jaar;2051;0
2557;6 tot 12 jaar;15 tot 20 jaar;2052;0
2558;6 tot 12 jaar;15 tot 20 jaar;2053;0
2559;6 tot 12 jaar;15 tot 20 jaar;2054;0
2560;6 tot 12 jaar;15 tot 20 jaar;2055;0
2561;6 tot 12 jaar;15 tot 20 jaar;2056;0
2562;6 tot 12 jaar;15 tot 20 jaar;2057;0
2563;6 tot 12 jaar;15 tot 20 jaar;2058;0
2564;6 tot 12 jaar;15 tot 20 jaar;2059;0
2565;6 tot 12 jaar;15 tot 20 jaar;2060;0
2566;6 tot 12 jaar;15 tot 20 jaar;2061;0
2567;6 tot 12 jaar;15 tot 20 jaar;2062;0
2568;6 tot 12 jaar;15 tot 20 jaar;2063;0
2569;6 tot 12 jaar;15 tot 20 jaar;2064;0
2570;6 tot 12 jaar;15 tot 20 jaar;2065;0
2571;6 tot 12 jaar;15 tot 20 jaar;2066;0
2572;6 tot 12 jaar;15 tot 20 jaar;2067;0
2573;6 tot 12 jaar;15 tot 20 jaar;2068;0
2574;6 tot 12 jaar;15 tot 20 jaar;2069;0
2575;6 tot 12 jaar;15 tot 20 jaar;2070;0
2576;6 tot 12 jaar;20 tot 25 jaar;2025;145
2577;6 tot 12 jaar;20 tot 25 jaar;2026;165
2578;6 tot 12 jaar;20 tot 25 jaar;2027;163
2579;6 tot 12 jaar;20 tot 25 jaar;2028;198
2580;6 tot 12 jaar;20 tot 25 jaar;2029;197
2581;6 tot 12 jaar;20 tot 25 jaar;2030;189
2582;6 tot 12 jaar;20 tot 25 jaar;2031;185
2583;6 tot 12 jaar;20 tot 25 jaar;2032;183
2584;6 tot 12 jaar;20 tot 25 jaar;2033;187
2585;6 tot 12 jaar;20 tot 25 jaar;2034;191
2586;6 tot 12 jaar;20 tot 25 jaar;2035;196
2587;6 tot 12 jaar;20 tot 25 jaar;2036;198
2588;6 tot 12 jaar;20 tot 25 jaar;2037;204
2589;6 tot 12 jaar;20 tot 25 jaar;2038;208
2590;6 tot 12 jaar;20 tot 25 jaar;2039;209
2591;6 tot 12 jaar;20 tot 25 jaar;2040;212
2592;6 tot 12 jaar;20 tot 25 jaar;2041;210
2593;6 tot 12 jaar;20 tot 25 jaar;2042;210
2594;6 tot 12 jaar;20 tot 25 jaar;2043;214
2595;6 tot 12 jaar;20 tot 25 jaar;2044;217
2596;6 tot 12 jaar;20 tot 25 jaar;2045;220
2597;6 tot 12 jaar;20 tot 25 jaar;2046;218
2598;6 tot 12 jaar;20 tot 25 jaar;2047;214
2599;6 tot 12 jaar;20 tot 25 jaar;2048;213
2600;6 tot 12 jaar;20 tot 25 jaar;2049;214
2601;6 tot 12 jaar;20 tot 25 jaar;2050;215
2602;6 tot 12 jaar;20 tot 25 jaar;2051;218
2603;6 tot 12 jaar;20 tot 25 jaar;2052;220
2604;6 tot 12 jaar;20 tot 25 jaar;2053;223
2605;6 tot 12 jaar;20 tot 25 jaar;2054;230
2606;6 tot 12 jaar;20 tot 25 jaar;2055;231
2607;6 tot 12 jaar;20 tot 25 jaar;2056;231
2608;6 tot 12 jaar;20 tot 25 jaar;2057;232
2609;6 tot 12 jaar;20 tot 25 jaar;2058;234
2610;6 tot 12 jaar;20 tot 25 jaar;2059;235
2611;6 tot 12 jaar;20 tot 25 jaar;2060;236
2612;6 tot 12 jaar;20 tot 25 jaar;2061;237
2613;6 tot 12 jaar;20 tot 25 jaar;2062;236
2614;6 tot 12 jaar;20 tot 25 jaar;2063;236
2615;6 tot 12 jaar;20 tot 25 jaar;2064;235
2616;6 tot 12 jaar;20 tot 25 jaar;2065;234
2617;6 tot 12 jaar;20 tot 25 jaar;2066;234
2618;6 tot 12 jaar;20 tot 25 jaar;2067;232
2619;6 tot 12 jaar;20 tot 25 jaar;2068;233
2620;6 tot 12 jaar;20 tot 25 jaar;2069;232
2621;6 tot 12 jaar;20 tot 25 jaar;2070;232
2622;6 tot 12 jaar;25 tot 30 jaar;2025;3170
2623;6 tot 12 jaar;25 tot 30 jaar;2026;3330
2624;6 tot 12 jaar;25 tot 30 jaar;2027;3424
2625;6 tot 12 jaar;25 tot 30 jaar;2028;3702
2626;6 tot 12 jaar;25 tot 30 jaar;2029;3938
2627;6 tot 12 jaar;25 tot 30 jaar;2030;3750
2628;6 tot 12 jaar;25 tot 30 jaar;2031;3530
2629;6 tot 12 jaar;25 tot 30 jaar;2032;3490
2630;6 tot 12 jaar;25 tot 30 jaar;2033;3582
2631;6 tot 12 jaar;25 tot 30 jaar;2034;3688
2632;6 tot 12 jaar;25 tot 30 jaar;2035;3857
2633;6 tot 12 jaar;25 tot 30 jaar;2036;4023
2634;6 tot 12 jaar;25 tot 30 jaar;2037;4190
2635;6 tot 12 jaar;25 tot 30 jaar;2038;4340
2636;6 tot 12 jaar;25 tot 30 jaar;2039;4455
2637;6 tot 12 jaar;25 tot 30 jaar;2040;4548
2638;6 tot 12 jaar;25 tot 30 jaar;2041;4604
2639;6 tot 12 jaar;25 tot 30 jaar;2042;4637
2640;6 tot 12 jaar;25 tot 30 jaar;2043;4678
2641;6 tot 12 jaar;25 tot 30 jaar;2044;4678
2642;6 tot 12 jaar;25 tot 30 jaar;2045;4626
2643;6 tot 12 jaar;25 tot 30 jaar;2046;4602
2644;6 tot 12 jaar;25 tot 30 jaar;2047;4574
2645;6 tot 12 jaar;25 tot 30 jaar;2048;4539
2646;6 tot 12 jaar;25 tot 30 jaar;2049;4514
2647;6 tot 12 jaar;25 tot 30 jaar;2050;4452
2648;6 tot 12 jaar;25 tot 30 jaar;2051;4395
2649;6 tot 12 jaar;25 tot 30 jaar;2052;4293
2650;6 tot 12 jaar;25 tot 30 jaar;2053;4241
2651;6 tot 12 jaar;25 tot 30 jaar;2054;4218
2652;6 tot 12 jaar;25 tot 30 jaar;2055;4187
2653;6 tot 12 jaar;25 tot 30 jaar;2056;4182
2654;6 tot 12 jaar;25 tot 30 jaar;2057;4147
2655;6 tot 12 jaar;25 tot 30 jaar;2058;4130
2656;6 tot 12 jaar;25 tot 30 jaar;2059;4122
2657;6 tot 12 jaar;25 tot 30 jaar;2060;4106
2658;6 tot 12 jaar;25 tot 30 jaar;2061;4130
2659;6 tot 12 jaar;25 tot 30 jaar;2062;4119
2660;6 tot 12 jaar;25 tot 30 jaar;2063;4128
2661;6 tot 12 jaar;25 tot 30 jaar;2064;4144
2662;6 tot 12 jaar;25 tot 30 jaar;2065;4145
2663;6 tot 12 jaar;25 tot 30 jaar;2066;4144
2664;6 tot 12 jaar;25 tot 30 jaar;2067;4114
2665;6 tot 12 jaar;25 tot 30 jaar;2068;4093
2666;6 tot 12 jaar;25 tot 30 jaar;2069;4077
2667;6 tot 12 jaar;25 tot 30 jaar;2070;4065
2668;6 tot 12 jaar;30 tot 35 jaar;2025;26760
2669;6 tot 12 jaar;30 tot 35 jaar;2026;26280
2670;6 tot 12 jaar;30 tot 35 jaar;2027;26964
2671;6 tot 12 jaar;30 tot 35 jaar;2028;26369
2672;6 tot 12 jaar;30 tot 35 jaar;2029;25375
2673;6 tot 12 jaar;30 tot 35 jaar;2030;23694
2674;6 tot 12 jaar;30 tot 35 jaar;2031;22321
2675;6 tot 12 jaar;30 tot 35 jaar;2032;21405
2676;6 tot 12 jaar;30 tot 35 jaar;2033;20908
2677;6 tot 12 jaar;30 tot 35 jaar;2034;20315
2678;6 tot 12 jaar;30 tot 35 jaar;2035;20058
2679;6 tot 12 jaar;30 tot 35 jaar;2036;20356
2680;6 tot 12 jaar;30 tot 35 jaar;2037;20800
2681;6 tot 12 jaar;30 tot 35 jaar;2038;21276
2682;6 tot 12 jaar;30 tot 35 jaar;2039;21689
2683;6 tot 12 jaar;30 tot 35 jaar;2040;22120
2684;6 tot 12 jaar;30 tot 35 jaar;2041;22498
2685;6 tot 12 jaar;30 tot 35 jaar;2042;22893
2686;6 tot 12 jaar;30 tot 35 jaar;2043;23258
2687;6 tot 12 jaar;30 tot 35 jaar;2044;23413
2688;6 tot 12 jaar;30 tot 35 jaar;2045;23390
2689;6 tot 12 jaar;30 tot 35 jaar;2046;23164
2690;6 tot 12 jaar;30 tot 35 jaar;2047;22927
2691;6 tot 12 jaar;30 tot 35 jaar;2048;22735
2692;6 tot 12 jaar;30 tot 35 jaar;2049;22490
2693;6 tot 12 jaar;30 tot 35 jaar;2050;22122
2694;6 tot 12 jaar;30 tot 35 jaar;2051;21813
2695;6 tot 12 jaar;30 tot 35 jaar;2052;21487
2696;6 tot 12 jaar;30 tot 35 jaar;2053;21181
2697;6 tot 12 jaar;30 tot 35 jaar;2054;20951
2698;6 tot 12 jaar;30 tot 35 jaar;2055;20634
2699;6 tot 12 jaar;30 tot 35 jaar;2056;20277
2700;6 tot 12 jaar;30 tot 35 jaar;2057;19741
2701;6 tot 12 jaar;30 tot 35 jaar;2058;19434
2702;6 tot 12 jaar;30 tot 35 jaar;2059;19241
2703;6 tot 12 jaar;30 tot 35 jaar;2060;19075
2704;6 tot 12 jaar;30 tot 35 jaar;2061;19197
2705;6 tot 12 jaar;30 tot 35 jaar;2062;19272
2706;6 tot 12 jaar;30 tot 35 jaar;2063;19603
2707;6 tot 12 jaar;30 tot 35 jaar;2064;20166
2708;6 tot 12 jaar;30 tot 35 jaar;2065;20776
2709;6 tot 12 jaar;30 tot 35 jaar;2066;21309
2710;6 tot 12 jaar;30 tot 35 jaar;2067;21503
2711;6 tot 12 jaar;30 tot 35 jaar;2068;21617
2712;6 tot 12 jaar;30 tot 35 jaar;2069;21675
2713;6 tot 12 jaar;30 tot 35 jaar;2070;21685
2714;6 tot 12 jaar;35 tot 40 jaar;2025;99920
2715;6 tot 12 jaar;35 tot 40 jaar;2026;100763
2716;6 tot 12 jaar;35 tot 40 jaar;2027;104376
2717;6 tot 12 jaar;35 tot 40 jaar;2028;103060
2718;6 tot 12 jaar;35 tot 40 jaar;2029;100065
2719;6 tot 12 jaar;35 tot 40 jaar;2030;95944
2720;6 tot 12 jaar;35 tot 40 jaar;2031;91045
2721;6 tot 12 jaar;35 tot 40 jaar;2032;87057
2722;6 tot 12 jaar;35 tot 40 jaar;2033;83329
2723;6 tot 12 jaar;35 tot 40 jaar;2034;81256
2724;6 tot 12 jaar;35 tot 40 jaar;2035;79401
2725;6 tot 12 jaar;35 tot 40 jaar;2036;79579
2726;6 tot 12 jaar;35 tot 40 jaar;2037;80700
2727;6 tot 12 jaar;35 tot 40 jaar;2038;82063
2728;6 tot 12 jaar;35 tot 40 jaar;2039;83386
2729;6 tot 12 jaar;35 tot 40 jaar;2040;84448
2730;6 tot 12 jaar;35 tot 40 jaar;2041;85038
2731;6 tot 12 jaar;35 tot 40 jaar;2042;85526
