ID;LeeftijdOp31December;BurgerlijkeStaat;Perioden;TotaalOverledenen_1;SterftePer1000Inwoners_2;OverledenMannen_3;SterftePer1000Mannen_4;OverledenVrouwen_5;SterftePer1000Vrouwen_6
266;Totaal alle leeftijden;Gescheiden;1956;1185.0;14.272;564.0;17.697;621.0;12.138
267;Totaal alle leeftijden;Gescheiden;1957;1147.0;13.629;540.0;16.748;607.0;11.692
268;Totaal alle leeftijden;Gescheiden;1958;1203.0;14.038;576.0;17.565;627.0;11.852
269;Totaal alle leeftijden;Gescheiden;1959;1252.0;14.313;580.0;17.332;672.0;12.443
270;Totaal alle leeftijden;Gescheiden;1960;1273.0;15.003;605.0;19.13;668.0;12.551
271;Totaal alle leeftijden;Gescheiden;1961;1324.0;16.03;651.0;21.759;673.0;12.776
272;Totaal alle leeftijden;Gescheiden;1962;1405.0;16.61;710.0;23.119;695.0;12.899
273;Totaal alle leeftijden;Gescheiden;1963;1555.0;18.013;749.0;23.872;806.0;14.667
274;Totaal alle leeftijden;Gescheiden;1964;1559.0;17.632;752.0;23.331;807.0;14.363
275;Totaal alle leeftijden;Gescheiden;1965;1582.0;17.376;806.0;24.202;776.0;13.439
276;Totaal alle leeftijden;Gescheiden;1966;1619.0;17.137;825.0;23.811;794.0;13.272
277;Totaal alle leeftijden;Gescheiden;1967;1693.0;17.106;854.0;23.407;839.0;13.427
278;Totaal alle leeftijden;Gescheiden;1968;1786.0;17.075;897.0;23.035;889.0;13.54
279;Totaal alle leeftijden;Gescheiden;1969;1905.0;17.111;912.0;21.773;993.0;14.299
280;Totaal alle leeftijden;Gescheiden;1970;2107.0;17.849;1012.0;22.537;1095.0;14.971
281;Totaal alle leeftijden;Gescheiden;1971;2082.0;16.544;1037.0;21.381;1045.0;13.511
282;Totaal alle leeftijden;Gescheiden;1972;2336.0;16.943;1169.0;21.701;1167.0;13.892
283;Totaal alle leeftijden;Gescheiden;1973;2441.0;15.769;1227.0;19.964;1214.0;13.006
284;Totaal alle leeftijden;Gescheiden;1974;2515.0;14.392;1333.0;18.913;1182.0;11.336
285;Totaal alle leeftijden;Gescheiden;1975;2831.0;14.198;1540.0;18.927;1291.0;10.938
286;Totaal alle leeftijden;Gescheiden;1976;3214.0;14.214;1721.0;18.429;1493.0;11.248
287;Totaal alle leeftijden;Gescheiden;1977;3165.0;12.628;1722.0;16.442;1443.0;9.89
288;Totaal alle leeftijden;Gescheiden;1978;3359.0;12.22;1824.0;15.74;1535.0;9.655
289;Totaal alle leeftijden;Gescheiden;1979;3650.0;12.151;1978.0;15.491;1672.0;9.681
290;Totaal alle leeftijden;Gescheiden;1980;3864.0;11.767;2109.0;14.994;1755.0;9.349
291;Totaal alle leeftijden;Gescheiden;1981;3882.0;10.775;2137.0;13.739;1745.0;8.524
292;Totaal alle leeftijden;Gescheiden;1982;4345.0;10.965;2399.0;13.904;1946.0;8.698
293;Totaal alle leeftijden;Gescheiden;1983;4455.0;10.367;2483.0;13.323;1972.0;8.103
294;Totaal alle leeftijden;Gescheiden;1984;4840.0;10.293;2719.0;13.237;2121.0;8.01
295;Totaal alle leeftijden;Gescheiden;1985;5116.0;10.052;2867.0;12.834;2249.0;7.876
296;Totaal alle leeftijden;Gescheiden;1986;5532.0;10.231;3068.0;12.894;2464.0;8.139
297;Totaal alle leeftijden;Gescheiden;1987;5580.0;9.909;3066.0;12.378;2514.0;7.97
298;Totaal alle leeftijden;Gescheiden;1988;5925.0;10.122;3204.0;12.431;2721.0;8.306
299;Totaal alle leeftijden;Gescheiden;1989;6509.0;10.713;3608.0;13.491;2901.0;8.529
300;Totaal alle leeftijden;Gescheiden;1990;7667.0;12.235;3956.0;14.388;3711.0;10.552
301;Totaal alle leeftijden;Gescheiden;1991;6850.0;10.614;3736.0;13.199;3114.0;8.595
302;Totaal alle leeftijden;Gescheiden;1992;7070.0;10.627;3783.0;13.003;3287.0;8.78
303;Totaal alle leeftijden;Gescheiden;1993;7582.0;11.007;4030.0;13.372;3552.0;9.167
304;Totaal alle leeftijden;Gescheiden;1994;7749.0;10.822;4112.0;13.121;3637.0;9.033
305;Totaal alle leeftijden;Gescheiden;1995;8157.0;10.927;4311.0;13.191;3846.0;9.164
306;Totaal alle leeftijden;Gescheiden;1996;8608.0;11.087;4622.0;13.612;3986.0;9.124
307;Totaal alle leeftijden;Gescheiden;1997;8840.0;11.0;4681.0;13.354;4159.0;9.178
308;Totaal alle leeftijden;Gescheiden;1998;9082.0;10.844;4843.0;13.409;4239.0;8.899
309;Totaal alle leeftijden;Gescheiden;1999;9665.0;11.232;5082.0;13.712;4583.0;9.356
310;Totaal alle leeftijden;Gescheiden;2000;10059.0;11.506;5250.0;13.838;4809.0;9.719
311;Totaal alle leeftijden;Gescheiden;2001;10075.0;11.165;5261.0;13.436;4814.0;9.424
312;Totaal alle leeftijden;Gescheiden;2002;10638.0;11.455;5489.0;13.636;5149.0;9.787
313;Totaal alle leeftijden;Gescheiden;2003;10954.0;11.558;5768.0;14.078;5186.0;9.638
314;Totaal alle leeftijden;Gescheiden;2004;10765.0;11.14;5603.0;13.445;5162.0;9.392
315;Totaal alle leeftijden;Gescheiden;2005;11043.0;11.199;5638.0;13.281;5405.0;9.626
316;Totaal alle leeftijden;Gescheiden;2006;11154.0;11.091;5731.0;13.253;5423.0;9.46
317;Totaal alle leeftijden;Gescheiden;2007;11183.0;10.904;5690.0;12.914;5493.0;9.39
318;Totaal alle leeftijden;Gescheiden;2008;11768.0;11.252;6058.0;13.492;5710.0;9.568
319;Totaal alle leeftijden;Gescheiden;2009;11948.0;10.926;6149.0;13.055;5799.0;9.315
320;Totaal alle leeftijden;Gescheiden;2010;12330.0;10.805;6346.0;12.878;5984.0;9.23
321;Totaal alle leeftijden;Gescheiden;2011;10787.0;9.286;5699.0;11.37;5088.0;7.705
322;Totaal alle leeftijden;Gescheiden;2012;13377.0;11.299;6742.0;13.202;6635.0;9.855
323;Totaal alle leeftijden;Gescheiden;2013;13686.0;11.319;6918.0;13.265;6768.0;9.844
324;Totaal alle leeftijden;Gescheiden;2014;13683.0;11.056;6784.0;12.7;6899.0;9.807
325;0 jaar;Totaal overledenen;1950;5145.0;22.62;3013.0;26.122;2132.0;19.018
326;0 jaar;Totaal overledenen;1951;5171.0;22.917;3018.0;26.382;2153.0;19.354
327;0 jaar;Totaal overledenen;1952;4791.0;20.9;2744.0;23.602;2047.0;18.12
328;0 jaar;Totaal overledenen;1953;4607.0;20.431;2736.0;23.941;1871.0;16.824
329;0 jaar;Totaal overledenen;1954;4442.0;19.667;2561.0;22.355;1881.0;16.9
330;0 jaar;Totaal overledenen;1955;4361.0;19.214;2558.0;22.287;1803.0;16.071
331;0 jaar;Totaal overledenen;1956;4050.0;17.661;2369.0;20.387;1681.0;14.86
332;0 jaar;Totaal overledenen;1957;3747.0;16.156;2166.0;18.439;1581.0;13.814
333;0 jaar;Totaal overledenen;1958;3806.0;16.181;2169.0;18.213;1637.0;14.097
334;0 jaar;Totaal overledenen;1959;3804.0;15.818;2206.0;18.145;1598.0;13.44
335;0 jaar;Totaal overledenen;1960;3785.0;15.967;2222.0;18.523;1563.0;13.348
336;0 jaar;Totaal overledenen;1961;3763.0;15.329;2213.0;17.833;1550.0;12.769
337;0 jaar;Totaal overledenen;1962;3711.0;15.189;2141.0;17.333;1570.0;12.997
338;0 jaar;Totaal overledenen;1963;3489.0;14.069;2049.0;16.315;1440.0;11.765
339;0 jaar;Totaal overledenen;1964;3328.0;13.357;1937.0;15.347;1391.0;11.314
340;0 jaar;Totaal overledenen;1965;3215.0;13.206;1847.0;14.975;1368.0;11.388
341;0 jaar;Totaal overledenen;1966;3139.0;13.192;1843.0;15.312;1296.0;11.022
342;0 jaar;Totaal overledenen;1967;2864.0;12.077;1643.0;13.686;1221.0;10.428
343;0 jaar;Totaal overledenen;1968;2871.0;12.182;1699.0;14.268;1172.0;10.051
344;0 jaar;Totaal overledenen;1969;2919.0;11.861;1730.0;13.889;1189.0;9.782
345;0 jaar;Totaal overledenen;1970;2672.0;11.248;1544.0;12.857;1128.0;9.603
346;0 jaar;Totaal overledenen;1971;2446.0;10.822;1451.0;12.68;995.0;8.916
347;0 jaar;Totaal overledenen;1972;2224.0;10.438;1308.0;12.154;916.0;8.686
348;0 jaar;Totaal overledenen;1973;2008.0;10.35;1140.0;11.625;868.0;9.047
349;0 jaar;Totaal overledenen;1974;1843.0;9.945;1058.0;11.279;785.0;8.578
350;0 jaar;Totaal overledenen;1975;1671.0;9.416;976.0;10.878;695.0;7.922
351;0 jaar;Totaal overledenen;1976;1683.0;9.539;945.0;10.566;738.0;8.484
352;0 jaar;Totaal overledenen;1977;1448.0;8.38;866.0;9.902;582.0;6.821
353;0 jaar;Totaal overledenen;1978;1453.0;8.298;858.0;9.688;595.0;6.876
354;0 jaar;Totaal overledenen;1979;1337.0;7.653;786.0;8.896;551.0;6.381
355;0 jaar;Totaal overledenen;1980;1337.0;7.383;773.0;8.434;564.0;6.306
356;0 jaar;Totaal overledenen;1981;1281.0;7.188;742.0;8.248;539.0;6.107
357;0 jaar;Totaal overledenen;1982;1207.0;7.026;701.0;8.067;506.0;5.961
358;0 jaar;Totaal overledenen;1983;1214.0;7.147;681.0;7.932;533.0;6.345
359;0 jaar;Totaal overledenen;1984;1219.0;7.004;724.0;8.218;495.0;5.759
360;0 jaar;Totaal overledenen;1985;1223.0;6.876;702.0;7.815;521.0;5.918
361;0 jaar;Totaal overledenen;1986;1185.0;6.432;658.0;7.085;527.0;5.768
362;0 jaar;Totaal overledenen;1987;1217.0;6.533;719.0;7.622;498.0;5.415
363;0 jaar;Totaal overledenen;1988;1106.0;5.939;670.0;7.117;436.0;4.735
364;0 jaar;Totaal overledenen;1989;1103.0;5.851;627.0;6.591;476.0;5.097
365;0 jaar;Totaal overledenen;1990;1207.0;6.108;701.0;7.006;506.0;5.186
366;0 jaar;Totaal overledenen;1991;1132.0;5.707;690.0;6.884;442.0;4.505
367;0 jaar;Totaal overledenen;1992;1068.0;5.439;589.0;5.927;479.0;4.939
368;0 jaar;Totaal overledenen;1993;1073.0;5.492;620.0;6.277;453.0;4.69
369;0 jaar;Totaal overledenen;1994;968.0;4.945;552.0;5.573;416.0;4.301
370;0 jaar;Totaal overledenen;1995;893.0;4.685;526.0;5.454;367.0;3.896
371;0 jaar;Totaal overledenen;1996;951.0;5.009;532.0;5.524;419.0;4.479
372;0 jaar;Totaal overledenen;1997;862.0;4.481;479.0;4.929;383.0;4.023
373;0 jaar;Totaal overledenen;1998;940.0;4.71;554.0;5.487;386.0;3.914
374;0 jaar;Totaal overledenen;1999;957.0;4.759;514.0;5.045;443.0;4.465
375;0 jaar;Totaal overledenen;2000;951.0;4.597;526.0;5.03;425.0;4.155
376;0 jaar;Totaal overledenen;2001;963.0;4.736;544.0;5.287;419.0;4.173
377;0 jaar;Totaal overledenen;2002;919.0;4.544;515.0;5.028;404.0;4.048
378;0 jaar;Totaal overledenen;2003;872.0;4.348;511.0;5.028;361.0;3.65
379;0 jaar;Totaal overledenen;2004;756.0;3.899;431.0;4.396;325.0;3.391
380;0 jaar;Totaal overledenen;2005;834.0;4.447;450.0;4.74;384.0;4.146
381;0 jaar;Totaal overledenen;2006;738.0;3.995;423.0;4.52;315.0;3.455
382;0 jaar;Totaal overledenen;2007;670.0;3.701;395.0;4.32;275.0;3.069
383;0 jaar;Totaal overledenen;2008;626.0;3.393;332.0;3.551;294.0;3.23
384;0 jaar;Totaal overledenen;2009;661.0;3.578;362.0;3.875;299.0;3.274
385;0 jaar;Totaal overledenen;2010;615.0;3.339;341.0;3.665;274.0;3.006
386;0 jaar;Totaal overledenen;2011;589.0;3.275;335.0;3.679;254.0;2.861
387;0 jaar;Totaal overledenen;2012;579.0;3.294;320.0;3.597;259.0;2.984
388;0 jaar;Totaal overledenen;2013;566.0;3.307;316.0;3.644;250.0;2.961
389;0 jaar;Totaal overledenen;2014;570.0;3.258;325.0;3.677;245.0;2.831
390;0 jaar;Ongehuwd;1950;5145.0;22.62;3013.0;26.122;2132.0;19.018
391;0 jaar;Ongehuwd;1951;5171.0;22.917;3018.0;26.382;2153.0;19.354
392;0 jaar;Ongehuwd;1952;4791.0;20.9;2744.0;23.602;2047.0;18.12
393;0 jaar;Ongehuwd;1953;4607.0;20.431;2736.0;23.941;1871.0;16.824
394;0 jaar;Ongehuwd;1954;4442.0;19.667;2561.0;22.355;1881.0;16.9
395;0 jaar;Ongehuwd;1955;4361.0;19.214;2558.0;22.287;1803.0;16.071
396;0 jaar;Ongehuwd;1956;4050.0;17.661;2369.0;20.387;1681.0;14.86
397;0 jaar;Ongehuwd;1957;3747.0;16.156;2166.0;18.439;1581.0;13.814
398;0 jaar;Ongehuwd;1958;3806.0;16.181;2169.0;18.213;1637.0;14.097
399;0 jaar;Ongehuwd;1959;3804.0;15.818;2206.0;18.145;1598.0;13.44
400;0 jaar;Ongehuwd;1960;3785.0;15.967;2222.0;18.523;1563.0;13.348
401;0 jaar;Ongehuwd;1961;3763.0;15.329;2213.0;17.833;1550.0;12.769
402;0 jaar;Ongehuwd;1962;3711.0;15.189;2141.0;17.333;1570.0;12.997
403;0 jaar;Ongehuwd;1963;3489.0;14.069;2049.0;16.315;1440.0;11.765
404;0 jaar;Ongehuwd;1964;3328.0;13.357;1937.0;15.347;1391.0;11.314
405;0 jaar;Ongehuwd;1965;3215.0;13.206;1847.0;14.975;1368.0;11.388
406;0 jaar;Ongehuwd;1966;3139.0;13.192;1843.0;15.312;1296.0;11.022
407;0 jaar;Ongehuwd;1967;2864.0;12.077;1643.0;13.686;1221.0;10.428
408;0 jaar;Ongehuwd;1968;2871.0;12.182;1699.0;14.268;1172.0;10.051
409;0 jaar;Ongehuwd;1969;2919.0;11.861;1730.0;13.889;1189.0;9.782
410;0 jaar;Ongehuwd;1970;2672.0;11.248;1544.0;12.857;1128.0;9.603
411;0 jaar;Ongehuwd;1971;2446.0;10.822;1451.0;12.68;995.0;8.916
412;0 jaar;Ongehuwd;1972;2224.0;10.438;1308.0;12.154;916.0;8.686
413;0 jaar;Ongehuwd;1973;2008.0;10.35;1140.0;11.625;868.0;9.047
414;0 jaar;Ongehuwd;1974;1843.0;9.945;1058.0;11.279;785.0;8.578
415;0 jaar;Ongehuwd;1975;1671.0;9.416;976.0;10.878;695.0;7.922
416;0 jaar;Ongehuwd;1976;1683.0;9.539;945.0;10.566;738.0;8.484
417;0 jaar;Ongehuwd;1977;1448.0;8.38;866.0;9.902;582.0;6.821
418;0 jaar;Ongehuwd;1978;1453.0;8.298;858.0;9.688;595.0;6.876
419;0 jaar;Ongehuwd;1979;1337.0;7.653;786.0;8.896;551.0;6.381
420;0 jaar;Ongehuwd;1980;1337.0;7.383;773.0;8.434;564.0;6.306
421;0 jaar;Ongehuwd;1981;1281.0;7.188;742.0;8.248;539.0;6.107
422;0 jaar;Ongehuwd;1982;1207.0;7.026;701.0;8.067;506.0;5.961
423;0 jaar;Ongehuwd;1983;1214.0;7.147;681.0;7.932;533.0;6.345
424;0 jaar;Ongehuwd;1984;1219.0;7.004;724.0;8.218;495.0;5.759
425;0 jaar;Ongehuwd;1985;1223.0;6.876;702.0;7.815;521.0;5.918
426;0 jaar;Ongehuwd;1986;1185.0;6.432;658.0;7.085;527.0;5.768
427;0 jaar;Ongehuwd;1987;1217.0;6.533;719.0;7.622;498.0;5.415
428;0 jaar;Ongehuwd;1988;1106.0;5.939;670.0;7.117;436.0;4.735
429;0 jaar;Ongehuwd;1989;1103.0;5.851;627.0;6.591;476.0;5.097
430;0 jaar;Ongehuwd;1990;1207.0;6.108;701.0;7.006;506.0;5.186
431;0 jaar;Ongehuwd;1991;1132.0;5.707;690.0;6.884;442.0;4.505
432;0 jaar;Ongehuwd;1992;1068.0;5.439;589.0;5.927;479.0;4.939
433;0 jaar;Ongehuwd;1993;1073.0;5.492;620.0;6.277;453.0;4.69
434;0 jaar;Ongehuwd;1994;968.0;4.945;552.0;5.573;416.0;4.301
435;0 jaar;Ongehuwd;1995;893.0;4.685;526.0;5.454;367.0;3.896
436;0 jaar;Ongehuwd;1996;951.0;5.009;532.0;5.524;419.0;4.479
437;0 jaar;Ongehuwd;1997;862.0;4.481;479.0;4.929;383.0;4.023
438;0 jaar;Ongehuwd;1998;940.0;4.71;554.0;5.487;386.0;3.914
439;0 jaar;Ongehuwd;1999;957.0;4.759;514.0;5.045;443.0;4.465
440;0 jaar;Ongehuwd;2000;951.0;4.597;526.0;5.03;425.0;4.155
441;0 jaar;Ongehuwd;2001;963.0;4.736;544.0;5.287;419.0;4.173
442;0 jaar;Ongehuwd;2002;919.0;4.544;515.0;5.028;404.0;4.048
443;0 jaar;Ongehuwd;2003;872.0;4.348;511.0;5.028;361.0;3.65
444;0 jaar;Ongehuwd;2004;756.0;3.899;431.0;4.396;325.0;3.391
445;0 jaar;Ongehuwd;2005;834.0;4.447;450.0;4.74;384.0;4.146
446;0 jaar;Ongehuwd;2006;738.0;3.995;423.0;4.52;315.0;3.455
447;0 jaar;Ongehuwd;2007;670.0;3.701;395.0;4.32;275.0;3.069
448;0 jaar;Ongehuwd;2008;626.0;3.393;332.0;3.551;294.0;3.23
449;0 jaar;Ongehuwd;2009;661.0;3.578;362.0;3.875;299.0;3.274
450;0 jaar;Ongehuwd;2010;615.0;3.339;341.0;3.665;274.0;3.006
451;0 jaar;Ongehuwd;2011;589.0;3.275;335.0;3.679;254.0;2.861
452;0 jaar;Ongehuwd;2012;579.0;3.294;320.0;3.597;259.0;2.984
453;0 jaar;Ongehuwd;2013;566.0;3.307;316.0;3.644;250.0;2.961
454;0 jaar;Ongehuwd;2014;570.0;3.258;325.0;3.677;245.0;2.831
455;0 jaar;Gehuwd;1950;;;;;;
456;0 jaar;Gehuwd;1951;;;;;;
457;0 jaar;Gehuwd;1952;;;;;;
458;0 jaar;Gehuwd;1953;;;;;;
459;0 jaar;Gehuwd;1954;;;;;;
460;0 jaar;Gehuwd;1955;;;;;;
461;0 jaar;Gehuwd;1956;;;;;;
462;0 jaar;Gehuwd;1957;;;;;;
463;0 jaar;Gehuwd;1958;;;;;;
464;0 jaar;Gehuwd;1959;;;;;;
465;0 jaar;Gehuwd;1960;;;;;;
466;0 jaar;Gehuwd;1961;;;;;;
467;0 jaar;Gehuwd;1962;;;;;;
468;0 jaar;Gehuwd;1963;;;;;;
469;0 jaar;Gehuwd;1964;;;;;;
470;0 jaar;Gehuwd;1965;;;;;;
471;0 jaar;Gehuwd;1966;;;;;;
472;0 jaar;Gehuwd;1967;;;;;;
473;0 jaar;Gehuwd;1968;;;;;;
474;0 jaar;Gehuwd;1969;;;;;;
475;0 jaar;Gehuwd;1970;;;;;;
476;0 jaar;Gehuwd;1971;;;;;;
477;0 jaar;Gehuwd;1972;;;;;;
478;0 jaar;Gehuwd;1973;;;;;;
479;0 jaar;Gehuwd;1974;;;;;;
480;0 jaar;Gehuwd;1975;;;;;;
481;0 jaar;Gehuwd;1976;;;;;;
482;0 jaar;Gehuwd;1977;;;;;;
483;0 jaar;Gehuwd;1978;;;;;;
484;0 jaar;Gehuwd;1979;;;;;;
485;0 jaar;Gehuwd;1980;;;;;;
486;0 jaar;Gehuwd;1981;;;;;;
487;0 jaar;Gehuwd;1982;;;;;;
488;0 jaar;Gehuwd;1983;;;;;;
489;0 jaar;Gehuwd;1984;;;;;;
490;0 jaar;Gehuwd;1985;;;;;;
491;0 jaar;Gehuwd;1986;;;;;;
492;0 jaar;Gehuwd;1987;;;;;;
493;0 jaar;Gehuwd;1988;;;;;;
494;0 jaar;Gehuwd;1989;;;;;;
495;0 jaar;Gehuwd;1990;;;;;;
496;0 jaar;Gehuwd;1991;;;;;;
497;0 jaar;Gehuwd;1992;;;;;;
498;0 jaar;Gehuwd;1993;;;;;;
499;0 jaar;Gehuwd;1994;;;;;;
500;0 jaar;Gehuwd;1995;;;;;;
501;0 jaar;Gehuwd;1996;;;;;;
502;0 jaar;Gehuwd;1997;;;;;;
503;0 jaar;Gehuwd;1998;;;;;;
504;0 jaar;Gehuwd;1999;;;;;;
505;0 jaar;Gehuwd;2000;;;;;;
506;0 jaar;Gehuwd;2001;;;;;;
507;0 jaar;Gehuwd;2002;;;;;;
508;0 jaar;Gehuwd;2003;;;;;;
509;0 jaar;Gehuwd;2004;;;;;;
510;0 jaar;Gehuwd;2005;;;;;;
511;0 jaar;Gehuwd;2006;;;;;;
512;0 jaar;Gehuwd;2007;;;;;;
513;0 jaar;Gehuwd;2008;;;;;;
514;0 jaar;Gehuwd;2009;;;;;;
515;0 jaar;Gehuwd;2010;;;;;;
516;0 jaar;Gehuwd;2011;;;;;;
517;0 jaar;Gehuwd;2012;;;;;;
518;0 jaar;Gehuwd;2013;;;;;;
519;0 jaar;Gehuwd;2014;;;;;;
520;0 jaar;Verweduwd;1950;;;;;;
521;0 jaar;Verweduwd;1951;;;;;;
522;0 jaar;Verweduwd;1952;;;;;;
523;0 jaar;Verweduwd;1953;;;;;;
524;0 jaar;Verweduwd;1954;;;;;;
525;0 jaar;Verweduwd;1955;;;;;;
526;0 jaar;Verweduwd;1956;;;;;;
527;0 jaar;Verweduwd;1957;;;;;;
528;0 jaar;Verweduwd;1958;;;;;;
529;0 jaar;Verweduwd;1959;;;;;;
530;0 jaar;Verweduwd;1960;;;;;;
531;0 jaar;Verweduwd;1961;;;;;;
532;0 jaar;Verweduwd;1962;;;;;;
533;0 jaar;Verweduwd;1963;;;;;;
534;0 jaar;Verweduwd;1964;;;;;;
535;0 jaar;Verweduwd;1965;;;;;;
536;0 jaar;Verweduwd;1966;;;;;;
537;0 jaar;Verweduwd;1967;;;;;;
538;0 jaar;Verweduwd;1968;;;;;;
539;0 jaar;Verweduwd;1969;;;;;;
540;0 jaar;Verweduwd;1970;;;;;;
541;0 jaar;Verweduwd;1971;;;;;;
542;0 jaar;Verweduwd;1972;;;;;;
543;0 jaar;Verweduwd;1973;;;;;;
544;0 jaar;Verweduwd;1974;;;;;;
545;0 jaar;Verweduwd;1975;;;;;;
546;0 jaar;Verweduwd;1976;;;;;;
547;0 jaar;Verweduwd;1977;;;;;;
548;0 jaar;Verweduwd;1978;;;;;;
549;0 jaar;Verweduwd;1979;;;;;;
550;0 jaar;Verweduwd;1980;;;;;;
551;0 jaar;Verweduwd;1981;;;;;;
552;0 jaar;Verweduwd;1982;;;;;;
553;0 jaar;Verweduwd;1983;;;;;;
554;0 jaar;Verweduwd;1984;;;;;;
555;0 jaar;Verweduwd;1985;;;;;;
556;0 jaar;Verweduwd;1986;;;;;;
557;0 jaar;Verweduwd;1987;;;;;;
558;0 jaar;Verweduwd;1988;;;;;;
559;0 jaar;Verweduwd;1989;;;;;;
560;0 jaar;Verweduwd;1990;;;;;;
561;0 jaar;Verweduwd;1991;;;;;;
562;0 jaar;Verweduwd;1992;;;;;;
563;0 jaar;Verweduwd;1993;;;;;;
564;0 jaar;Verweduwd;1994;;;;;;
565;0 jaar;Verweduwd;1995;;;;;;
566;0 jaar;Verweduwd;1996;;;;;;
567;0 jaar;Verweduwd;1997;;;;;;
568;0 jaar;Verweduwd;1998;;;;;;
569;0 jaar;Verweduwd;1999;;;;;;
570;0 jaar;Verweduwd;2000;;;;;;
571;0 jaar;Verweduwd;2001;;;;;;
572;0 jaar;Verweduwd;2002;;;;;;
573;0 jaar;Verweduwd;2003;;;;;;
574;0 jaar;Verweduwd;2004;;;;;;
575;0 jaar;Verweduwd;2005;;;;;;
576;0 jaar;Verweduwd;2006;;;;;;
577;0 jaar;Verweduwd;2007;;;;;;
578;0 jaar;Verweduwd;2008;;;;;;
579;0 jaar;Verweduwd;2009;;;;;;
580;0 jaar;Verweduwd;2010;;;;;;
581;0 jaar;Verweduwd;2011;;;;;;
582;0 jaar;Verweduwd;2012;;;;;;
583;0 jaar;Verweduwd;2013;;;;;;
584;0 jaar;Verweduwd;2014;;;;;;
585;0 jaar;Gescheiden;1950;;;;;;
586;0 jaar;Gescheiden;1951;;;;;;
587;0 jaar;Gescheiden;1952;;;;;;
588;0 jaar;Gescheiden;1953;;;;;;
589;0 jaar;Gescheiden;1954;;;;;;
590;0 jaar;Gescheiden;1955;;;;;;
591;0 jaar;Gescheiden;1956;;;;;;
592;0 jaar;Gescheiden;1957;;;;;;
593;0 jaar;Gescheiden;1958;;;;;;
594;0 jaar;Gescheiden;1959;;;;;;
595;0 jaar;Gescheiden;1960;;;;;;
596;0 jaar;Gescheiden;1961;;;;;;
597;0 jaar;Gescheiden;1962;;;;;;
598;0 jaar;Gescheiden;1963;;;;;;
599;0 jaar;Gescheiden;1964;;;;;;
600;0 jaar;Gescheiden;1965;;;;;;
601;0 jaar;Gescheiden;1966;;;;;;
602;0 jaar;Gescheiden;1967;;;;;;
603;0 jaar;Gescheiden;1968;;;;;;
604;0 jaar;Gescheiden;1969;;;;;;
605;0 jaar;Gescheiden;1970;;;;;;
606;0 jaar;Gescheiden;1971;;;;;;
607;0 jaar;Gescheiden;1972;;;;;;
608;0 jaar;Gescheiden;1973;;;;;;
609;0 jaar;Gescheiden;1974;;;;;;
610;0 jaar;Gescheiden;1975;;;;;;
611;0 jaar;Gescheiden;1976;;;;;;
612;0 jaar;Gescheiden;1977;;;;;;
613;0 jaar;Gescheiden;1978;;;;;;
614;0 jaar;Gescheiden;1979;;;;;;
615;0 jaar;Gescheiden;1980;;;;;;
616;0 jaar;Gescheiden;1981;;;;;;
617;0 jaar;Gescheiden;1982;;;;;;
618;0 jaar;Gescheiden;1983;;;;;;
619;0 jaar;Gescheiden;1984;;;;;;
620;0 jaar;Gescheiden;1985;;;;;;
621;0 jaar;Gescheiden;1986;;;;;;
622;0 jaar;Gescheiden;1987;;;;;;
623;0 jaar;Gescheiden;1988;;;;;;
624;0 jaar;Gescheiden;1989;;;;;;
625;0 jaar;Gescheiden;1990;;;;;;
626;0 jaar;Gescheiden;1991;;;;;;
627;0 jaar;Gescheiden;1992;;;;;;
628;0 jaar;Gescheiden;1993;;;;;;
629;0 jaar;Gescheiden;1994;;;;;;
630;0 jaar;Gescheiden;1995;;;;;;
631;0 jaar;Gescheiden;1996;;;;;;
632;0 jaar;Gescheiden;1997;;;;;;
633;0 jaar;Gescheiden;1998;;;;;;
634;0 jaar;Gescheiden;1999;;;;;;
635;0 jaar;Gescheiden;2000;;;;;;
636;0 jaar;Gescheiden;2001;;;;;;
637;0 jaar;Gescheiden;2002;;;;;;
638;0 jaar;Gescheiden;2003;;;;;;
639;0 jaar;Gescheiden;2004;;;;;;
640;0 jaar;Gescheiden;2005;;;;;;
641;0 jaar;Gescheiden;2006;;;;;;
642;0 jaar;Gescheiden;2007;;;;;;
643;0 jaar;Gescheiden;2008;;;;;;
644;0 jaar;Gescheiden;2009;;;;;;
645;0 jaar;Gescheiden;2010;;;;;;
646;0 jaar;Gescheiden;2011;;;;;;
647;0 jaar;Gescheiden;2012;;;;;;
648;0 jaar;Gescheiden;2013;;;;;;
649;0 jaar;Gescheiden;2014;;;;;;
650;1 jaar;Totaal overledenen;1950;1292.0;5.6;701.0;5.911;591.0;5.27
651;1 jaar;Totaal overledenen;1951;1241.0;5.531;659.0;5.71;582.0;5.34
652;1 jaar;Totaal overledenen;1952;1069.0;4.818;582.0;5.102;487.0;4.518
653;1 jaar;Totaal overledenen;1953;1072.0;4.75;587.0;5.056;485.0;4.426
654;1 jaar;Totaal overledenen;1954;950.0;4.272;518.0;4.534;432.0;3.995
655;1 jaar;Totaal overledenen;1955;825.0;3.697;419.0;3.649;406.0;3.748
656;1 jaar;Totaal overledenen;1956;815.0;3.636;465.0;4.057;350.0;3.196
657;1 jaar;Totaal overledenen;1957;791.0;3.491;445.0;3.825;346.0;3.138
