ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
264;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2007;21.0;7.0;13.0
265;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2008;21.0;7.0;14.0
266;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2009;20.0;7.0;13.0
267;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2010;23.0;7.0;15.0
268;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2011;21.0;7.0;14.0
269;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2012;20.0;6.0;14.0
270;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2013;19.0;6.0;14.0
271;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2014;20.0;6.0;14.0
272;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2015;20.0;6.0;14.0
273;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2016;19.0;6.0;14.0
274;Totaal;Op instroommoment;S Overige dienstverlening;Jaar van instroom: 2017;20.0;5.0;15.0
275;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2007;2.0;0.0;2.0
276;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2008;2.0;0.0;2.0
277;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2009;2.0;0.0;2.0
278;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2010;3.0;0.0;2.0
279;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2011;2.0;0.0;2.0
280;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2012;2.0;0.0;1.0
281;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2013;2.0;0.0;1.0
282;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2014;2.0;0.0;2.0
283;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2015;2.0;0.0;2.0
284;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2016;2.0;0.0;2.0
285;Totaal;Op instroommoment;T Huishoudens;Jaar van instroom: 2017;2.0;0.0;2.0
286;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2007;0.0;0.0;0.0
287;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2008;0.0;0.0;0.0
288;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2009;0.0;0.0;0.0
289;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2010;0.0;0.0;0.0
290;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2011;0.0;0.0;0.0
291;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2012;0.0;0.0;0.0
292;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2013;0.0;0.0;0.0
293;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2014;0.0;0.0;0.0
294;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2015;0.0;0.0;0.0
295;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2016;0.0;0.0;0.0
296;Totaal;Op instroommoment;U Extraterritoriale organisaties;Jaar van instroom: 2017;0.0;0.0;0.0
297;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2007;1.0;0.0;1.0
298;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2008;1.0;0.0;1.0
299;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
300;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
301;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
302;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
303;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
304;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
305;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
306;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
307;Totaal;Op instroommoment;SBI-code onbekend;Jaar van instroom: 2017;0.0;0.0;0.0
308;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2007;254.0;95.0;159.0
309;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2008;245.0;93.0;152.0
310;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2009;208.0;80.0;128.0
311;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2010;223.0;86.0;137.0
312;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2011;217.0;84.0;133.0
313;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2012;212.0;80.0;132.0
314;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2013;222.0;80.0;143.0
315;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2014;239.0;86.0;154.0
316;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2015;228.0;83.0;145.0
317;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2016;231.0;84.0;147.0
318;Totaal;Op instroommoment;0 tot 10 werkzame personen;Jaar van instroom: 2017;234.0;84.0;150.0
319;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2007;242.0;92.0;150.0
320;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2008;245.0;98.0;147.0
321;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2009;207.0;83.0;124.0
322;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2010;204.0;82.0;122.0
323;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2011;210.0;84.0;126.0
324;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2012;201.0;80.0;122.0
325;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2013;204.0;79.0;125.0
326;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2014;217.0;82.0;135.0
327;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2015;213.0;83.0;129.0
328;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2016;221.0;88.0;133.0
329;Totaal;Op instroommoment;10 tot 50 werkzame personen;Jaar van instroom: 2017;228.0;87.0;141.0
330;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2007;93.0;33.0;60.0
331;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2008;93.0;33.0;60.0
332;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2009;78.0;29.0;49.0
333;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2010;89.0;33.0;56.0
334;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2011;92.0;34.0;58.0
335;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2012;81.0;30.0;51.0
336;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2013;82.0;30.0;52.0
337;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2014;89.0;32.0;57.0
338;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2015;90.0;32.0;59.0
339;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2016;91.0;32.0;59.0
340;Totaal;Op instroommoment;50 tot 100 werkzame personen;Jaar van instroom: 2017;94.0;33.0;61.0
341;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2007;198.0;68.0;130.0
342;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2008;190.0;67.0;123.0
343;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2009;177.0;62.0;115.0
344;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2010;193.0;71.0;123.0
345;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2011;189.0;68.0;121.0
346;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2012;186.0;64.0;122.0
347;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2013;194.0;65.0;129.0
348;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2014;198.0;67.0;132.0
349;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2015;204.0;67.0;138.0
350;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2016;212.0;69.0;144.0
351;Totaal;Op instroommoment;100 tot 500 werkzame personen;Jaar van instroom: 2017;216.0;71.0;145.0
352;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2007;516.0;215.0;301.0
353;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2008;477.0;203.0;273.0
354;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2009;450.0;194.0;256.0
355;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2010;474.0;201.0;273.0
356;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2011;470.0;201.0;268.0
357;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2012;450.0;191.0;259.0
358;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2013;441.0;185.0;256.0
359;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2014;456.0;192.0;264.0
360;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2015;492.0;214.0;278.0
361;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2016;494.0;206.0;289.0
362;Totaal;Op instroommoment;500 of meer werkzame personen;Jaar van instroom: 2017;508.0;207.0;300.0
363;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2007;0.0;0.0;0.0
364;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2008;0.0;0.0;0.0
365;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
366;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
367;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
368;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
369;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
370;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
371;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
372;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
373;Totaal;Op instroommoment;Werkzame personen onbekend;Jaar van instroom: 2017;0.0;0.0;0.0
374;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2007;1301.0;502.0;799.0
375;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2008;1251.0;495.0;756.0
376;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2009;1120.0;448.0;672.0
377;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2010;1183.0;473.0;711.0
378;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2011;1177.0;471.0;706.0
379;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2012;1131.0;444.0;686.0
380;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2013;1143.0;439.0;704.0
381;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2014;1199.0;458.0;742.0
382;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2015;1227.0;479.0;748.0
383;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2016;1249.0;478.0;771.0
384;Totaal;1 maand na instroom;Totaal;Jaar van instroom: 2017;;;
385;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2007;668.0;199.0;470.0
386;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2008;650.0;199.0;450.0
387;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2009;567.0;175.0;392.0
388;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2010;594.0;196.0;398.0
389;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2011;576.0;191.0;386.0
390;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2012;547.0;170.0;377.0
391;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2013;562.0;174.0;388.0
392;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2014;591.0;182.0;409.0
393;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2015;625.0;204.0;421.0
394;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2016;650.0;205.0;446.0
395;Totaal;1 maand na instroom;Tijdelijk dienstverband;Jaar van instroom: 2017;;;
396;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2007;286.0;102.0;185.0
397;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2008;260.0;95.0;164.0
398;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2009;221.0;79.0;142.0
399;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2010;235.0;77.0;158.0
400;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2011;237.0;75.0;162.0
401;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2012;222.0;64.0;158.0
402;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2013;212.0;54.0;157.0
403;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2014;229.0;56.0;173.0
404;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2015;242.0;60.0;183.0
405;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2016;241.0;62.0;179.0
406;Totaal;1 maand na instroom;Uitzendkracht ;Jaar van instroom: 2017;;;
407;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2007;195.0;114.0;81.0
408;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2008;193.0;113.0;80.0
409;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2009;189.0;108.0;81.0
410;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2010;192.0;106.0;85.0
411;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2011;201.0;110.0;91.0
412;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2012;215.0;119.0;96.0
413;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2013;211.0;115.0;95.0
414;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2014;226.0;123.0;103.0
415;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2015;220.0;125.0;95.0
416;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2016;225.0;125.0;100.0
417;Totaal;1 maand na instroom;Oproepkracht;Jaar van instroom: 2017;;;
418;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2007;55.0;50.0;5.0
419;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2008;54.0;49.0;5.0
420;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2009;58.0;52.0;6.0
421;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2010;63.0;57.0;7.0
422;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2011;67.0;62.0;5.0
423;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2012;68.0;63.0;5.0
424;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2013;72.0;67.0;5.0
425;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2014;76.0;69.0;6.0
426;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2015;77.0;70.0;7.0
427;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2016;74.0;68.0;6.0
428;Totaal;1 maand na instroom;Stagiaire;Jaar van instroom: 2017;;;
429;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2007;96.0;38.0;59.0
430;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2008;95.0;38.0;56.0
431;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2009;85.0;33.0;52.0
432;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2010;99.0;37.0;62.0
433;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2011;96.0;33.0;62.0
434;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2012;78.0;28.0;50.0
435;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2013;87.0;29.0;59.0
436;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2014;78.0;27.0;51.0
437;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2015;63.0;20.0;43.0
438;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2016;59.0;18.0;40.0
439;Totaal;1 maand na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2017;;;
440;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2007;33.0;17.0;16.0
441;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2008;29.0;14.0;16.0
442;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2009;27.0;13.0;14.0
443;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2010;28.0;14.0;14.0
444;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2011;26.0;13.0;13.0
445;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2012;25.0;13.0;12.0
446;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2013;25.0;13.0;12.0
447;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2014;25.0;13.0;12.0
448;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2015;23.0;12.0;11.0
449;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2016;22.0;11.0;11.0
450;Totaal;1 maand na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2017;;;
451;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2007;0.0;0.0;0.0
452;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2008;0.0;0.0;0.0
453;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2009;0.0;0.0;0.0
454;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2010;0.0;0.0;0.0
455;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2011;0.0;0.0;0.0
456;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2012;0.0;0.0;0.0
457;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2013;1.0;0.0;0.0
458;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2014;1.0;0.0;1.0
459;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2015;1.0;0.0;0.0
460;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2016;0.0;0.0;0.0
461;Totaal;1 maand na instroom;B Delfstoffenwinning;Jaar van instroom: 2017;;;
462;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2007;61.0;17.0;44.0
463;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2008;56.0;16.0;39.0
464;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2009;46.0;14.0;32.0
465;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2010;52.0;16.0;36.0
466;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2011;53.0;16.0;37.0
467;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2012;50.0;16.0;35.0
468;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2013;52.0;16.0;36.0
469;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2014;54.0;16.0;38.0
470;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2015;49.0;17.0;33.0
471;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2016;50.0;17.0;33.0
472;Totaal;1 maand na instroom;C Industrie;Jaar van instroom: 2017;;;
473;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2007;1.0;0.0;1.0
474;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2008;1.0;0.0;1.0
475;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2009;1.0;0.0;1.0
476;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2010;1.0;0.0;1.0
477;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2011;1.0;0.0;1.0
478;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2012;1.0;0.0;1.0
479;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2013;1.0;0.0;1.0
480;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2014;1.0;0.0;1.0
481;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2015;1.0;0.0;1.0
482;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2016;2.0;1.0;1.0
483;Totaal;1 maand na instroom;D Energievoorziening;Jaar van instroom: 2017;;;
484;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2007;2.0;0.0;2.0
485;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2008;2.0;0.0;1.0
486;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2009;2.0;0.0;2.0
487;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2010;2.0;0.0;1.0
488;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2011;2.0;0.0;1.0
489;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2012;2.0;1.0;1.0
490;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2013;2.0;0.0;1.0
491;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2014;2.0;0.0;1.0
492;Totaal;1 maand na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2015;2.0;0.0;1.0
