ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
8883;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2007/'08;3463.0;3463.0;;;;;;;;
8884;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2008/'09;3183.0;3183.0;;;;;;;;
8885;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2009/'10;3387.0;3387.0;;;;;;;;
8886;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2010/'11;3619.0;3619.0;;;;;;;;
8887;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2011/'12;4146.0;4146.0;;;;;;;;
8888;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2012/'13;4858.0;4858.0;;;;;;;;
8889;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2013/'14;5024.0;5024.0;;;;;;;;
8890;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2014/'15;3153.0;3153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8891;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Totaal herkomstgroepering;2015/'16;1416.0;1416.0;;;;;;;;
8892;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1990/'91;;;;;;;;;;
8893;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1991/'92;;;;;;;;;;
8894;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1992/'93;;;;;;;;;;
8895;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1993/'94;;;;;;;;;;
8896;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1994/'95;;;;;;;;;;
8897;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1995/'96;;;;;;;;;;
8898;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1996/'97;;;;;;;;;;
8899;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1997/'98;;;;;;;;;;
8900;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1998/'99;;;;;;;;;;
8901;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;1999/'00;;;;;;;;;;
8902;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2000/'01;;;;;;;;;;
8903;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2001/'02;;;;;;;;;;
8904;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2002/'03;;;;;;;;;;
8905;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2003/'04;;;;;;;;;;
8906;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2004/'05;;;;;;;;;;
8907;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2005/'06;753.0;753.0;;;;;;;;
8908;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2006/'07;1157.0;1157.0;;;;;;;;
8909;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2007/'08;1112.0;1112.0;;;;;;;;
8910;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2008/'09;1231.0;1231.0;;;;;;;;
8911;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2009/'10;1239.0;1239.0;;;;;;;;
8912;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2010/'11;1398.0;1398.0;;;;;;;;
8913;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2011/'12;1556.0;1556.0;;;;;;;;
8914;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2012/'13;1702.0;1702.0;;;;;;;;
8915;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2013/'14;1851.0;1851.0;;;;;;;;
8916;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2014/'15;985.0;985.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8917;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Autochtoon;2015/'16;374.0;374.0;;;;;;;;
8918;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1990/'91;;;;;;;;;;
8919;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1991/'92;;;;;;;;;;
8920;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1992/'93;;;;;;;;;;
8921;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1993/'94;;;;;;;;;;
8922;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1994/'95;;;;;;;;;;
8923;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1995/'96;;;;;;;;;;
8924;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1996/'97;;;;;;;;;;
8925;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1997/'98;;;;;;;;;;
8926;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1998/'99;;;;;;;;;;
8927;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;1999/'00;;;;;;;;;;
8928;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2000/'01;;;;;;;;;;
8929;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2001/'02;;;;;;;;;;
8930;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2002/'03;;;;;;;;;;
8931;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2003/'04;;;;;;;;;;
8932;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2004/'05;;;;;;;;;;
8933;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2005/'06;1273.0;1273.0;;;;;;;;
8934;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2006/'07;2172.0;2172.0;;;;;;;;
8935;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2007/'08;2338.0;2338.0;;;;;;;;
8936;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2008/'09;1948.0;1948.0;;;;;;;;
8937;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2009/'10;2143.0;2143.0;;;;;;;;
8938;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2010/'11;2216.0;2216.0;;;;;;;;
8939;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2011/'12;2586.0;2586.0;;;;;;;;
8940;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2012/'13;3143.0;3143.0;;;;;;;;
8941;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2013/'14;3155.0;3155.0;;;;;;;;
8942;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2014/'15;2164.0;2164.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8943;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Allochtoon;2015/'16;1037.0;1037.0;;;;;;;;
8944;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1990/'91;;;;;;;;;;
8945;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1991/'92;;;;;;;;;;
8946;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1992/'93;;;;;;;;;;
8947;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1993/'94;;;;;;;;;;
8948;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1994/'95;;;;;;;;;;
8949;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1995/'96;;;;;;;;;;
8950;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1996/'97;;;;;;;;;;
8951;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1997/'98;;;;;;;;;;
8952;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1998/'99;;;;;;;;;;
8953;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;1999/'00;;;;;;;;;;
8954;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2000/'01;;;;;;;;;;
8955;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2001/'02;;;;;;;;;;
8956;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2002/'03;;;;;;;;;;
8957;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2003/'04;;;;;;;;;;
8958;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2004/'05;;;;;;;;;;
8959;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2005/'06;141.0;141.0;;;;;;;;
8960;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2006/'07;247.0;247.0;;;;;;;;
8961;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2007/'08;238.0;238.0;;;;;;;;
8962;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2008/'09;232.0;232.0;;;;;;;;
8963;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2009/'10;279.0;279.0;;;;;;;;
8964;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2010/'11;288.0;288.0;;;;;;;;
8965;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2011/'12;330.0;330.0;;;;;;;;
8966;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2012/'13;406.0;406.0;;;;;;;;
8967;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2013/'14;458.0;458.0;;;;;;;;
8968;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2014/'15;294.0;294.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8969;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Westerse allochtoon;2015/'16;121.0;121.0;;;;;;;;
8970;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
8971;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
8972;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
8973;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
8974;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
8975;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
8976;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
8977;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
8978;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
8979;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
8980;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
8981;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
8982;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
8983;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
8984;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
8985;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2005/'06;1132.0;1132.0;;;;;;;;
8986;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2006/'07;1925.0;1925.0;;;;;;;;
8987;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2007/'08;2100.0;2100.0;;;;;;;;
8988;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2008/'09;1716.0;1716.0;;;;;;;;
8989;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2009/'10;1864.0;1864.0;;;;;;;;
8990;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2010/'11;1928.0;1928.0;;;;;;;;
8991;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2011/'12;2256.0;2256.0;;;;;;;;
8992;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2012/'13;2737.0;2737.0;;;;;;;;
8993;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2013/'14;2697.0;2697.0;;;;;;;;
8994;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2014/'15;1870.0;1870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8995;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Niet-westerse allochtoon;2015/'16;916.0;916.0;;;;;;;;
8996;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1990/'91;;;;;;;;;;
8997;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1991/'92;;;;;;;;;;
8998;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1992/'93;;;;;;;;;;
8999;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1993/'94;;;;;;;;;;
9000;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1994/'95;;;;;;;;;;
9001;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1995/'96;;;;;;;;;;
9002;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1996/'97;;;;;;;;;;
9003;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1997/'98;;;;;;;;;;
9004;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1998/'99;;;;;;;;;;
9005;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;1999/'00;;;;;;;;;;
9006;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2000/'01;;;;;;;;;;
9007;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2001/'02;;;;;;;;;;
9008;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2002/'03;;;;;;;;;;
9009;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2003/'04;;;;;;;;;;
9010;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2004/'05;;;;;;;;;;
9011;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2005/'06;210.0;210.0;;;;;;;;
9012;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2006/'07;332.0;332.0;;;;;;;;
9013;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2007/'08;401.0;401.0;;;;;;;;
9014;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2008/'09;271.0;271.0;;;;;;;;
9015;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2009/'10;329.0;329.0;;;;;;;;
9016;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2010/'11;283.0;283.0;;;;;;;;
9017;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2011/'12;352.0;352.0;;;;;;;;
9018;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2012/'13;353.0;353.0;;;;;;;;
9019;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2013/'14;377.0;377.0;;;;;;;;
9020;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2014/'15;268.0;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9021;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Marokko;2015/'16;180.0;180.0;;;;;;;;
9022;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1990/'91;;;;;;;;;;
9023;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1991/'92;;;;;;;;;;
9024;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1992/'93;;;;;;;;;;
9025;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1993/'94;;;;;;;;;;
9026;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1994/'95;;;;;;;;;;
9027;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1995/'96;;;;;;;;;;
9028;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1996/'97;;;;;;;;;;
9029;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1997/'98;;;;;;;;;;
9030;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1998/'99;;;;;;;;;;
9031;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;1999/'00;;;;;;;;;;
9032;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2000/'01;;;;;;;;;;
9033;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2001/'02;;;;;;;;;;
9034;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2002/'03;;;;;;;;;;
9035;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2003/'04;;;;;;;;;;
9036;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2004/'05;;;;;;;;;;
9037;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2005/'06;201.0;201.0;;;;;;;;
9038;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2006/'07;413.0;413.0;;;;;;;;
9039;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2007/'08;439.0;439.0;;;;;;;;
9040;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2008/'09;372.0;372.0;;;;;;;;
9041;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2009/'10;371.0;371.0;;;;;;;;
9042;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2010/'11;364.0;364.0;;;;;;;;
9043;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2011/'12;366.0;366.0;;;;;;;;
9044;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2012/'13;420.0;420.0;;;;;;;;
9045;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2013/'14;424.0;424.0;;;;;;;;
9046;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2014/'15;299.0;299.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9047;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Turkije;2015/'16;114.0;114.0;;;;;;;;
9048;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1990/'91;;;;;;;;;;
9049;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1991/'92;;;;;;;;;;
9050;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1992/'93;;;;;;;;;;
9051;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1993/'94;;;;;;;;;;
9052;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1994/'95;;;;;;;;;;
9053;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1995/'96;;;;;;;;;;
9054;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1996/'97;;;;;;;;;;
9055;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1997/'98;;;;;;;;;;
9056;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1998/'99;;;;;;;;;;
9057;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;1999/'00;;;;;;;;;;
9058;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2000/'01;;;;;;;;;;
9059;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2001/'02;;;;;;;;;;
9060;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2002/'03;;;;;;;;;;
9061;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2003/'04;;;;;;;;;;
9062;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2004/'05;;;;;;;;;;
9063;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2005/'06;119.0;119.0;;;;;;;;
9064;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2006/'07;204.0;204.0;;;;;;;;
9065;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2007/'08;247.0;247.0;;;;;;;;
9066;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2008/'09;190.0;190.0;;;;;;;;
9067;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2009/'10;222.0;222.0;;;;;;;;
9068;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2010/'11;193.0;193.0;;;;;;;;
9069;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2011/'12;254.0;254.0;;;;;;;;
9070;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2012/'13;286.0;286.0;;;;;;;;
9071;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2013/'14;281.0;281.0;;;;;;;;
9072;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2014/'15;196.0;196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9073;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;Suriname;2015/'16;89.0;89.0;;;;;;;;
9074;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
9075;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
9076;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
9077;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
9078;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
9079;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
9080;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
9081;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
9082;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
9083;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
9084;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
9085;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
9086;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
9087;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
9088;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
9089;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2005/'06;119.0;119.0;;;;;;;;
9090;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2006/'07;177.0;177.0;;;;;;;;
9091;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2007/'08;210.0;210.0;;;;;;;;
9092;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2008/'09;188.0;188.0;;;;;;;;
9093;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2009/'10;191.0;191.0;;;;;;;;
9094;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2010/'11;225.0;225.0;;;;;;;;
9095;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2011/'12;275.0;275.0;;;;;;;;
9096;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2012/'13;338.0;338.0;;;;;;;;
9097;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2013/'14;324.0;324.0;;;;;;;;
9098;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2014/'15;279.0;279.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9099;Totaal mannen en vrouwen;0;Bol totaal;9 Algemeen;(voormalige) Nederlandse Antillen, Aruba;2015/'16;122.0;122.0;;;;;;;;
