ID;Geslacht;Leeftijd;Vervoerwijzen;Reismotieven;Marges;Perioden;RittenPerPersoonPerDagGemiddeld_1;AfgelegdeAfstandPerRitGemiddeld_2;ReisduurPerRit_3
4325;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;1999;;;
4326;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2000;;;
4327;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2001;;;
4328;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2002;;;
4329;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2003;;;
4330;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2004;;;
4331;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2005;;;
4332;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2006;;;
4333;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2007;;;
4334;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2008;;;
4335;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2009;;;
4336;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2010;;;
4337;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2011;;;
4338;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2012;;;
4339;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2013;;;
4340;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2014;;;
4341;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2015;;;
4342;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2016;;;
4343;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2017;;;
4344;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2018;;;
4345;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2019;;;
4346;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2020;;;
4347;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2021;;;
4348;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2022;;;
4349;Totaal mannen en vrouwen;51511;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2023;;;
4350;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;1999;;;
4351;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2000;;;
4352;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2001;;;
4353;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2002;;;
4354;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2003;;;
4355;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2004;;;
4356;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2005;;;
4357;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2006;;;
4358;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2007;;;
4359;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2008;;;
4360;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2009;;;
4361;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2010;;;
4362;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2011;;;
4363;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2012;;;
4364;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2013;;;
4365;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2014;;;
4366;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2015;;;
4367;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2016;;;
4368;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2017;;;
4369;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2018;;;
4370;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2019;;;
4371;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2020;;;
4372;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2021;;;
4373;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2022;;;
4374;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Waarde;2023;;;
4375;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;1999;;;
4376;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2000;;;
4377;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2001;;;
4378;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2002;;;
4379;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2003;;;
4380;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2004;;;
4381;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2005;;;
4382;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2006;;;
4383;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2007;;;
4384;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2008;;;
4385;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2009;;;
4386;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2010;;;
4387;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2011;;;
4388;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2012;;;
4389;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2013;;;
4390;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2014;;;
4391;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2015;;;
4392;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2016;;;
4393;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2017;;;
4394;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2018;;;
4395;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2019;;;
4396;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2020;;;
4397;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2021;;;
4398;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2022;;;
4399;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2023;;;
4400;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;1999;;;
4401;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2000;;;
4402;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2001;;;
4403;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2002;;;
4404;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2003;;;
4405;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2004;;;
4406;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2005;;;
4407;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2006;;;
4408;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2007;;;
4409;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2008;;;
4410;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2009;;;
4411;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2010;;;
4412;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2011;;;
4413;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2012;;;
4414;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2013;;;
4415;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2014;;;
4416;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2015;;;
4417;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2016;;;
4418;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2017;;;
4419;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2018;;;
4420;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2019;;;
4421;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2020;;;
4422;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2021;;;
4423;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2022;;;
4424;Totaal mannen en vrouwen;51511;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2023;;;
4425;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;1999;;;
4426;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2000;;;
4427;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2001;;;
4428;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2002;;;
4429;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2003;;;
4430;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2004;;;
4431;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2005;;;
4432;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2006;;;
4433;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2007;;;
4434;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2008;;;
4435;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2009;;;
4436;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2010;;;
4437;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2011;;;
4438;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2012;;;
4439;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2013;;;
4440;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2014;;;
4441;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2015;;;
4442;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2016;;;
4443;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2017;;;
4444;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2018;;;
4445;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2019;;;
4446;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2020;;;
4447;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2021;;;
4448;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2022;;;
4449;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Waarde;2023;;;
4450;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;1999;;;
4451;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2000;;;
4452;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2001;;;
4453;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2002;;;
4454;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2003;;;
4455;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2004;;;
4456;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2005;;;
4457;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2006;;;
4458;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2007;;;
4459;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2008;;;
4460;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2009;;;
4461;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2010;;;
4462;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2011;;;
4463;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2012;;;
4464;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2013;;;
4465;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2014;;;
4466;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2015;;;
4467;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2016;;;
4468;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2017;;;
4469;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2018;;;
4470;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2019;;;
4471;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2020;;;
4472;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2021;;;
4473;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2022;;;
4474;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2023;;;
4475;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;1999;;;
4476;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2000;;;
4477;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2001;;;
4478;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2002;;;
4479;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2003;;;
4480;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2004;;;
4481;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2005;;;
4482;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2006;;;
4483;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2007;;;
4484;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2008;;;
4485;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2009;;;
4486;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2010;;;
4487;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2011;;;
4488;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2012;;;
4489;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2013;;;
4490;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2014;;;
4491;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2015;;;
4492;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2016;;;
4493;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2017;;;
4494;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2018;;;
4495;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2019;;;
4496;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2020;;;
4497;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2021;;;
4498;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2022;;;
4499;Totaal mannen en vrouwen;51511;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2023;;;
4500;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;1999;1.11;11.97;21.1
4501;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2000;1.1;11.88;20.97
4502;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2001;1.09;12.05;20.93
4503;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2002;1.09;12.08;20.92
4504;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2003;1.09;12.24;20.93
4505;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2004;1.09;12.35;20.96
4506;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2005;1.07;12.41;20.86
4507;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2006;1.06;12.25;20.67
4508;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2007;1.04;12.19;20.64
4509;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2008;1.03;11.88;20.49
4510;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2009;1.04;12.02;20.49
4511;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2010;1.07;12.0;20.39
4512;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2011;1.02;12.29;20.42
4513;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2012;1.03;12.13;20.43
4514;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2013;1.06;12.31;20.36
4515;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2014;1.04;12.46;20.43
4516;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2015;1.03;12.42;20.3
4517;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2016;1.03;12.22;20.19
4518;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2017;1.02;12.32;20.15
4519;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2018;1.04;12.5;20.14
4520;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2019;1.03;12.56;20.11
4521;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2020;0.79;11.39;19.71
4522;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2021;0.83;12.51;21.35
4523;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2022;0.9;12.12;20.83
4524;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Waarde;2023;0.95;12.19;20.61
4525;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Ondergrens 95%-interval;1999;1.02;10.64;19.04
4526;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Ondergrens 95%-interval;2000;1.01;10.55;19.03
4527;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Ondergrens 95%-interval;2001;1.0;10.82;18.99
4528;Totaal mannen en vrouwen;51511;Auto (passagier);Totaal;Ondergrens 95%-interval;2002;1.0;10.92;19.12
