ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
8409;Listed monuments total;Enschede;2022;151
8410;Listed monuments total;Epe;1965;0
8411;Listed monuments total;Epe;1966;0
8412;Listed monuments total;Epe;1967;0
8413;Listed monuments total;Epe;1968;43
8414;Listed monuments total;Epe;1969;61
8415;Listed monuments total;Epe;1970;61
8416;Listed monuments total;Epe;1971;61
8417;Listed monuments total;Epe;1972;64
8418;Listed monuments total;Epe;1973;64
8419;Listed monuments total;Epe;1974;64
8420;Listed monuments total;Epe;1975;66
8421;Listed monuments total;Epe;1976;66
8422;Listed monuments total;Epe;1977;66
8423;Listed monuments total;Epe;1978;66
8424;Listed monuments total;Epe;1979;66
8425;Listed monuments total;Epe;1980;66
8426;Listed monuments total;Epe;1981;66
8427;Listed monuments total;Epe;1982;66
8428;Listed monuments total;Epe;1983;66
8429;Listed monuments total;Epe;1984;66
8430;Listed monuments total;Epe;1985;66
8431;Listed monuments total;Epe;1986;66
8432;Listed monuments total;Epe;1987;66
8433;Listed monuments total;Epe;1988;68
8434;Listed monuments total;Epe;1989;68
8435;Listed monuments total;Epe;1990;68
8436;Listed monuments total;Epe;1991;68
8437;Listed monuments total;Epe;1992;68
8438;Listed monuments total;Epe;1993;68
8439;Listed monuments total;Epe;1994;68
8440;Listed monuments total;Epe;1995;68
8441;Listed monuments total;Epe;1996;68
8442;Listed monuments total;Epe;1997;68
8443;Listed monuments total;Epe;1998;68
8444;Listed monuments total;Epe;1999;67
8445;Listed monuments total;Epe;2000;67
8446;Listed monuments total;Epe;2001;67
8447;Listed monuments total;Epe;2002;79
8448;Listed monuments total;Epe;2003;79
8449;Listed monuments total;Epe;2004;79
8450;Listed monuments total;Epe;2005;86
8451;Listed monuments total;Epe;2006;86
8452;Listed monuments total;Epe;2007;86
8453;Listed monuments total;Epe;2008;86
8454;Listed monuments total;Epe;2009;86
8455;Listed monuments total;Epe;2010;86
8456;Listed monuments total;Epe;2011;86
8457;Listed monuments total;Epe;2012;86
8458;Listed monuments total;Epe;2013;83
8459;Listed monuments total;Epe;2014;84
8460;Listed monuments total;Epe;2015;84
8461;Listed monuments total;Epe;2016;84
8462;Listed monuments total;Epe;2017;84
8463;Listed monuments total;Epe;2018;83
8464;Listed monuments total;Epe;2019;83
8465;Listed monuments total;Epe;2020;83
8466;Listed monuments total;Epe;2021;83
8467;Listed monuments total;Epe;2022;83
8468;Listed monuments total;Ermelo;1965;0
8469;Listed monuments total;Ermelo;1966;0
8470;Listed monuments total;Ermelo;1967;22
8471;Listed monuments total;Ermelo;1968;22
8472;Listed monuments total;Ermelo;1969;22
8473;Listed monuments total;Ermelo;1970;29
8474;Listed monuments total;Ermelo;1971;30
8475;Listed monuments total;Ermelo;1972;30
8476;Listed monuments total;Ermelo;1973;30
8477;Listed monuments total;Ermelo;1974;30
8478;Listed monuments total;Ermelo;1975;30
8479;Listed monuments total;Ermelo;1976;30
8480;Listed monuments total;Ermelo;1977;30
8481;Listed monuments total;Ermelo;1978;30
8482;Listed monuments total;Ermelo;1979;30
8483;Listed monuments total;Ermelo;1980;30
8484;Listed monuments total;Ermelo;1981;30
8485;Listed monuments total;Ermelo;1982;30
8486;Listed monuments total;Ermelo;1983;30
8487;Listed monuments total;Ermelo;1984;30
8488;Listed monuments total;Ermelo;1985;30
8489;Listed monuments total;Ermelo;1986;30
8490;Listed monuments total;Ermelo;1987;30
8491;Listed monuments total;Ermelo;1988;30
8492;Listed monuments total;Ermelo;1989;29
8493;Listed monuments total;Ermelo;1990;29
8494;Listed monuments total;Ermelo;1991;29
8495;Listed monuments total;Ermelo;1992;29
8496;Listed monuments total;Ermelo;1993;29
8497;Listed monuments total;Ermelo;1994;29
8498;Listed monuments total;Ermelo;1995;29
8499;Listed monuments total;Ermelo;1996;29
8500;Listed monuments total;Ermelo;1997;29
8501;Listed monuments total;Ermelo;1998;29
8502;Listed monuments total;Ermelo;1999;29
8503;Listed monuments total;Ermelo;2000;29
8504;Listed monuments total;Ermelo;2001;29
8505;Listed monuments total;Ermelo;2002;64
8506;Listed monuments total;Ermelo;2003;64
8507;Listed monuments total;Ermelo;2004;67
8508;Listed monuments total;Ermelo;2005;96
8509;Listed monuments total;Ermelo;2006;96
8510;Listed monuments total;Ermelo;2007;96
8511;Listed monuments total;Ermelo;2008;96
8512;Listed monuments total;Ermelo;2009;96
8513;Listed monuments total;Ermelo;2010;96
8514;Listed monuments total;Ermelo;2011;96
8515;Listed monuments total;Ermelo;2012;96
8516;Listed monuments total;Ermelo;2013;96
8517;Listed monuments total;Ermelo;2014;96
8518;Listed monuments total;Ermelo;2015;96
8519;Listed monuments total;Ermelo;2016;96
8520;Listed monuments total;Ermelo;2017;95
8521;Listed monuments total;Ermelo;2018;95
8522;Listed monuments total;Ermelo;2019;95
8523;Listed monuments total;Ermelo;2020;95
8524;Listed monuments total;Ermelo;2021;95
8525;Listed monuments total;Ermelo;2022;95
8526;Listed monuments total;Etten-Leur;1965;0
8527;Listed monuments total;Etten-Leur;1966;0
8528;Listed monuments total;Etten-Leur;1967;46
8529;Listed monuments total;Etten-Leur;1968;47
8530;Listed monuments total;Etten-Leur;1969;47
8531;Listed monuments total;Etten-Leur;1970;47
8532;Listed monuments total;Etten-Leur;1971;47
8533;Listed monuments total;Etten-Leur;1972;49
8534;Listed monuments total;Etten-Leur;1973;49
8535;Listed monuments total;Etten-Leur;1974;49
8536;Listed monuments total;Etten-Leur;1975;52
8537;Listed monuments total;Etten-Leur;1976;53
8538;Listed monuments total;Etten-Leur;1977;53
8539;Listed monuments total;Etten-Leur;1978;55
8540;Listed monuments total;Etten-Leur;1979;55
8541;Listed monuments total;Etten-Leur;1980;55
8542;Listed monuments total;Etten-Leur;1981;55
8543;Listed monuments total;Etten-Leur;1982;55
8544;Listed monuments total;Etten-Leur;1983;55
8545;Listed monuments total;Etten-Leur;1984;55
8546;Listed monuments total;Etten-Leur;1985;55
8547;Listed monuments total;Etten-Leur;1986;55
8548;Listed monuments total;Etten-Leur;1987;55
8549;Listed monuments total;Etten-Leur;1988;55
8550;Listed monuments total;Etten-Leur;1989;55
8551;Listed monuments total;Etten-Leur;1990;55
8552;Listed monuments total;Etten-Leur;1991;56
8553;Listed monuments total;Etten-Leur;1992;56
8554;Listed monuments total;Etten-Leur;1993;56
8555;Listed monuments total;Etten-Leur;1994;56
8556;Listed monuments total;Etten-Leur;1995;56
8557;Listed monuments total;Etten-Leur;1996;56
8558;Listed monuments total;Etten-Leur;1997;57
8559;Listed monuments total;Etten-Leur;1998;57
8560;Listed monuments total;Etten-Leur;1999;55
8561;Listed monuments total;Etten-Leur;2000;55
8562;Listed monuments total;Etten-Leur;2001;78
8563;Listed monuments total;Etten-Leur;2002;78
8564;Listed monuments total;Etten-Leur;2003;78
8565;Listed monuments total;Etten-Leur;2004;78
8566;Listed monuments total;Etten-Leur;2005;78
8567;Listed monuments total;Etten-Leur;2006;78
8568;Listed monuments total;Etten-Leur;2007;79
8569;Listed monuments total;Etten-Leur;2008;79
8570;Listed monuments total;Etten-Leur;2009;78
8571;Listed monuments total;Etten-Leur;2010;78
8572;Listed monuments total;Etten-Leur;2011;78
8573;Listed monuments total;Etten-Leur;2012;78
8574;Listed monuments total;Etten-Leur;2013;77
8575;Listed monuments total;Etten-Leur;2014;77
8576;Listed monuments total;Etten-Leur;2015;77
8577;Listed monuments total;Etten-Leur;2016;77
8578;Listed monuments total;Etten-Leur;2017;77
8579;Listed monuments total;Etten-Leur;2018;77
8580;Listed monuments total;Etten-Leur;2019;77
8581;Listed monuments total;Etten-Leur;2020;77
8582;Listed monuments total;Etten-Leur;2021;77
8583;Listed monuments total;Etten-Leur;2022;77
8584;Listed monuments total;De Fryske Marren;1965;0
8585;Listed monuments total;De Fryske Marren;1966;0
8586;Listed monuments total;De Fryske Marren;1967;0
8587;Listed monuments total;De Fryske Marren;1968;63
8588;Listed monuments total;De Fryske Marren;1969;63
8589;Listed monuments total;De Fryske Marren;1970;139
8590;Listed monuments total;De Fryske Marren;1971;186
8591;Listed monuments total;De Fryske Marren;1972;186
8592;Listed monuments total;De Fryske Marren;1973;186
8593;Listed monuments total;De Fryske Marren;1974;190
8594;Listed monuments total;De Fryske Marren;1975;195
8595;Listed monuments total;De Fryske Marren;1976;196
8596;Listed monuments total;De Fryske Marren;1977;198
