ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
6745;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Overijssel (CR);2018;;;;;;;;;
6746;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Overijssel (CR);2019;;;;;;;;;
6747;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Overijssel (CR);2020;;;;;;;;;
6748;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Overijssel (CR);2021;;;;;;;;;
6749;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Overijssel (CR);2022;;;;;;;;;
6750;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Twente (CR);2018;58.7;1052.0;774.0;278.0;24.3;908.0;632.0;268.0;21.3
6751;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Twente (CR);2019;59.7;1055.0;777.0;279.0;23.3;924.0;645.0;272.0;20.5
6752;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Twente (CR);2020;60.7;1056.0;800.0;256.0;22.6;912.0;655.0;249.0;19.6
6753;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Twente (CR);2021;62.0;1086.0;804.0;282.0;22.4;937.0;654.0;275.0;19.2
6754;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Twente (CR);2022;;;;;;;;;
6755;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Veluwe (CR);2018;56.4;1162.0;884.0;278.0;24.6;939.0;664.0;266.0;21.3
6756;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Veluwe (CR);2019;57.4;1147.0;863.0;284.0;23.7;963.0;683.0;273.0;20.6
6757;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Veluwe (CR);2020;58.7;1137.0;877.0;260.0;22.8;951.0;696.0;250.0;19.5
6758;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Veluwe (CR);2021;;;;;;;;;
6759;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Veluwe (CR);2022;;;;;;;;;
6760;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Achterhoek (CR);2018;;;;;;;;;
6761;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Achterhoek (CR);2019;;;;;;;;;
6762;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Achterhoek (CR);2020;;;;;;;;;
6763;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Achterhoek (CR);2021;;;;;;;;;
6764;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Achterhoek (CR);2022;;;;;;;;;
6765;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem/Nijmegen (CR);2018;60.9;1149.0;885.0;264.0;25.0;963.0;701.0;253.0;21.9
6766;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem/Nijmegen (CR);2019;61.8;1157.0;888.0;269.0;24.2;983.0;713.0;258.0;21.1
6767;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem/Nijmegen (CR);2020;63.0;1141.0;895.0;247.0;23.3;968.0;721.0;236.0;20.1
6768;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem/Nijmegen (CR);2021;59.3;1177.0;905.0;272.0;22.3;1007.0;737.0;261.0;19.0
6769;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem/Nijmegen (CR);2022;;;;;;;;;
6770;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Gelderland (CR);2018;;;;;;;;;
6771;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Gelderland (CR);2019;;;;;;;;;
6772;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Gelderland (CR);2020;;;;;;;;;
6773;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Gelderland (CR);2021;;;;;;;;;
6774;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Gelderland (CR);2022;;;;;;;;;
6775;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (CR);2018;;;;;;;;;
6776;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (CR);2019;;;;;;;;;
6777;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (CR);2020;;;;;;;;;
6778;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (CR);2021;;;;;;;;;
6779;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (CR);2022;;;;;;;;;
6780;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Kop van Noord-Holland (CR);2018;;;;;;;;;
6781;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Kop van Noord-Holland (CR);2019;;;;;;;;;
6782;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Kop van Noord-Holland (CR);2020;;;;;;;;;
6783;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Kop van Noord-Holland (CR);2021;;;;;;;;;
6784;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Kop van Noord-Holland (CR);2022;;;;;;;;;
6785;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar en omgeving (CR);2018;;;;;;;;;
6786;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar en omgeving (CR);2019;;;;;;;;;
6787;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar en omgeving (CR);2020;;;;;;;;;
6788;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar en omgeving (CR);2021;;;;;;;;;
6789;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar en omgeving (CR);2022;;;;;;;;;
6790;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;IJmond (CR);2018;9.1;1237.0;950.0;288.0;23.5;1037.0;753.0;279.0;20.0
6791;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;IJmond (CR);2019;9.3;1234.0;938.0;295.0;22.6;1044.0;752.0;287.0;19.1
6792;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;IJmond (CR);2020;;;;;;;;;
6793;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;IJmond (CR);2021;9.6;1231.0;936.0;295.0;21.5;1036.0;749.0;285.0;17.9
6794;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;IJmond (CR);2022;;;;;;;;;
6795;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Haarlem (CR);2018;;;;;;;;;
6796;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Haarlem (CR);2019;14.2;1693.0;1362.0;331.0;25.3;1286.0;963.0;321.0;20.5
6797;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Haarlem (CR);2020;14.4;1664.0;1353.0;310.0;25.0;1273.0;970.0;300.0;19.9
6798;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Haarlem (CR);2021;14.7;1697.0;1357.0;340.0;24.5;1300.0;971.0;330.0;19.4
6799;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Haarlem (CR);2022;;;;;;;;;
6800;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zaanstreek (CR);2018;;;;;;;;;
6801;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zaanstreek (CR);2019;;;;;;;;;
6802;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zaanstreek (CR);2020;;;;;;;;;
6803;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zaanstreek (CR);2021;;;;;;;;;
6804;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zaanstreek (CR);2022;;;;;;;;;
6805;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Amsterdam (CR);2018;;;;;;;;;
6806;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Amsterdam (CR);2019;;;;;;;;;
6807;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Amsterdam (CR);2020;;;;;;;;;
6808;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Amsterdam (CR);2021;;;;;;;;;
6809;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Amsterdam (CR);2022;;;;;;;;;
6810;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Het Gooi en Vechtstreek (CR);2018;;;;;;;;;
6811;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Het Gooi en Vechtstreek (CR);2019;;;;;;;;;
6812;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Het Gooi en Vechtstreek (CR);2020;;;;;;;;;
6813;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Het Gooi en Vechtstreek (CR);2021;;;;;;;;;
6814;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Het Gooi en Vechtstreek (CR);2022;;;;;;;;;
6815;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Leiden en Bollenstreek (CR);2018;22.7;1346.0;1055.0;292.0;24.2;1065.0;778.0;283.0;20.0
6816;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Leiden en Bollenstreek (CR);2019;23.1;1349.0;1051.0;298.0;23.1;1082.0;790.0;289.0;19.2
6817;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Leiden en Bollenstreek (CR);2020;23.7;1330.0;1054.0;277.0;22.6;1071.0;798.0;268.0;18.5
6818;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Leiden en Bollenstreek (CR);2021;24.7;1342.0;1044.0;298.0;22.1;1087.0;793.0;288.0;18.1
6819;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie Leiden en Bollenstreek (CR);2022;;;;;;;;;
6820;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie 's-Gravenhage (CR);2018;38.7;1509.0;1217.0;291.0;25.3;1198.0;917.0;280.0;20.9
6821;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie 's-Gravenhage (CR);2019;39.4;1487.0;1193.0;294.0;24.2;1207.0;924.0;284.0;19.9
6822;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie 's-Gravenhage (CR);2020;40.4;1482.0;1209.0;274.0;23.6;1189.0;927.0;264.0;19.0
6823;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie 's-Gravenhage (CR);2021;41.6;1506.0;1208.0;298.0;23.3;1209.0;922.0;287.0;18.5
6824;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Agglomeratie 's-Gravenhage (CR);2022;;;;;;;;;
6825;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft en Westland (CR);2018;;;;;;;;;
6826;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft en Westland (CR);2019;;;;;;;;;
6827;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft en Westland (CR);2020;;;;;;;;;
6828;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft en Westland (CR);2021;;;;;;;;;
6829;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft en Westland (CR);2022;;;;;;;;;
6830;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Zuid-Holland (CR);2018;;;;;;;;;
6831;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Zuid-Holland (CR);2019;;;;;;;;;
6832;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Zuid-Holland (CR);2020;;;;;;;;;
6833;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Zuid-Holland (CR);2021;;;;;;;;;
6834;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Zuid-Holland (CR);2022;;;;;;;;;
6835;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Rijnmond (CR);2018;59.5;1284.0;1003.0;281.0;24.3;1078.0;803.0;272.0;20.7
6836;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Rijnmond (CR);2019;58.3;1311.0;1024.0;287.0;23.3;1108.0;824.0;278.0;19.9
6837;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Rijnmond (CR);2020;59.5;1298.0;1031.0;267.0;22.7;1093.0;830.0;259.0;19.1
6838;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Rijnmond (CR);2021;59.9;1329.0;1042.0;287.0;22.2;1114.0;834.0;278.0;18.5
6839;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groot-Rijnmond (CR);2022;;;;;;;;;
6840;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Zuid-Holland (CR);2018;;;;;;;;;
6841;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Zuid-Holland (CR);2019;;;;;;;;;
6842;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Zuid-Holland (CR);2020;;;;;;;;;
6843;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Zuid-Holland (CR);2021;;;;;;;;;
6844;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Zuid-Holland (CR);2022;;;;;;;;;
6845;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeuwsch-Vlaanderen (CR);2018;;;;;;;;;
6846;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeuwsch-Vlaanderen (CR);2019;;;;;;;;;
6847;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeuwsch-Vlaanderen (CR);2020;;;;;;;;;
6848;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeuwsch-Vlaanderen (CR);2021;;;;;;;;;
6849;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeuwsch-Vlaanderen (CR);2022;;;;;;;;;
6850;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Zeeland (CR);2018;;;;;;;;;
6851;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Zeeland (CR);2019;;;;;;;;;
6852;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Zeeland (CR);2020;;;;;;;;;
6853;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Zeeland (CR);2021;;;;;;;;;
6854;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Zeeland (CR);2022;;;;;;;;;
6855;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;West-Noord-Brabant (CR);2018;52.3;1136.0;853.0;283.0;24.3;954.0;676.0;275.0;21.0
6856;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;West-Noord-Brabant (CR);2019;53.1;1156.0;867.0;289.0;23.4;971.0;685.0;281.0;20.2
6857;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;West-Noord-Brabant (CR);2020;;;;;;;;;
6858;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;West-Noord-Brabant (CR);2021;;;;;;;;;
6859;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;West-Noord-Brabant (CR);2022;;;;;;;;;
6860;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Noord-Brabant (CR);2018;;;;;;;;;
6861;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Noord-Brabant (CR);2019;;;;;;;;;
6862;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Noord-Brabant (CR);2020;;;;;;;;;
6863;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Noord-Brabant (CR);2021;;;;;;;;;
6864;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Noord-Brabant (CR);2022;;;;;;;;;
6865;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noordoost-Noord-Brabant (CR);2018;73.6;1098.0;825.0;274.0;24.1;920.0;646.0;264.0;20.7
6866;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noordoost-Noord-Brabant (CR);2019;74.8;1114.0;836.0;278.0;23.2;933.0;656.0;270.0;20.0
6867;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noordoost-Noord-Brabant (CR);2020;76.3;1103.0;850.0;252.0;22.4;922.0;669.0;245.0;19.1
6868;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noordoost-Noord-Brabant (CR);2021;79.1;1123.0;850.0;273.0;21.9;941.0;667.0;265.0;18.6
6869;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noordoost-Noord-Brabant (CR);2022;;;;;;;;;
6870;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Noord-Brabant (CR);2018;84.9;1111.0;841.0;271.0;24.1;927.0;657.0;261.0;20.8
6871;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Noord-Brabant (CR);2019;86.1;1127.0;851.0;276.0;23.4;944.0;670.0;268.0;20.2
6872;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Noord-Brabant (CR);2020;87.9;1113.0;865.0;248.0;22.6;926.0;679.0;240.0;19.3
6873;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Noord-Brabant (CR);2021;91.9;1124.0;855.0;270.0;22.1;944.0;673.0;261.0;18.8
6874;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Noord-Brabant (CR);2022;;;;;;;;;
6875;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Limburg (CR);2018;33.9;1000.0;723.0;277.0;24.6;867.0;592.0;269.0;21.6
6876;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Limburg (CR);2019;34.3;1011.0;732.0;279.0;23.9;882.0;602.0;273.0;20.9
6877;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Limburg (CR);2020;35.9;1000.0;748.0;252.0;22.9;863.0;610.0;246.0;19.8
6878;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Limburg (CR);2021;36.7;1018.0;742.0;276.0;22.6;879.0;605.0;268.0;19.5
6879;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Limburg (CR);2022;38.0;978.0;711.0;267.0;20.9;865.0;593.0;255.0;18.1
6880;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Limburg (CR);2018;33.7;969.0;695.0;274.0;24.2;836.0;560.0;267.0;21.2
6881;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Limburg (CR);2019;34.0;975.0;698.0;277.0;23.5;845.0;569.0;271.0;20.6
6882;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Limburg (CR);2020;;;;;;;;;
6883;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Limburg (CR);2021;34.6;987.0;712.0;275.0;22.4;849.0;574.0;268.0;19.2
6884;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Midden-Limburg (CR);2022;;;;;;;;;
6885;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Limburg (CR);2018;70.0;972.0;700.0;271.0;24.9;843.0;572.0;264.0;21.6
6886;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Limburg (CR);2019;70.6;998.0;723.0;275.0;24.3;858.0;584.0;268.0;21.0
6887;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Limburg (CR);2020;71.1;979.0;728.0;251.0;23.3;839.0;590.0;244.0;20.0
6888;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Limburg (CR);2021;71.7;1010.0;734.0;276.0;23.3;867.0;591.0;268.0;19.9
6889;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Limburg (CR);2022;72.8;967.0;696.0;271.0;21.6;855.0;579.0;260.0;18.6
6890;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (CR);2018;;;;;;;;;
6891;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (CR);2019;;;;;;;;;
6892;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (CR);2020;;;;;;;;;
6893;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (CR);2021;33.2;1132.0;874.0;257.0;22.0;980.0;723.0;249.0;18.4
6894;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (CR);2022;;;;;;;;;
6895;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar;2018;;;;;;;;;
6896;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar;2019;;;;;;;;;
6897;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar;2020;;;;;;;;;
6898;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar;2021;4.5;1179.0;899.0;280.0;22.0;999.0;724.0;272.0;18.0
6899;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alkmaar;2022;;;;;;;;;
6900;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almelo;2018;5.3;1030.0;762.0;269.0;24.0;908.0;644.0;260.0;21.2
6901;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almelo;2019;5.4;1043.0;774.0;269.0;23.2;928.0;657.0;261.0;20.6
6902;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almelo;2020;5.5;1066.0;816.0;250.0;22.5;919.0;673.0;243.0;19.8
6903;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almelo;2021;5.7;1083.0;804.0;280.0;22.6;937.0;659.0;271.0;19.5
6904;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almelo;2022;6.0;1029.0;754.0;275.0;20.4;909.0;633.0;263.0;17.8
6905;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almere;2018;;;;;;;;;
6906;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almere;2019;11.6;1230.0;978.0;253.0;23.7;1098.0;849.0;248.0;19.9
6907;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almere;2020;11.8;1265.0;1030.0;234.0;22.7;1089.0;853.0;230.0;19.2
6908;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almere;2021;12.1;1234.0;984.0;251.0;22.2;1083.0;835.0;246.0;18.4
6909;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Almere;2022;;;;;;;;;
6910;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alphen aan den Rijn;2018;6.0;1247.0;959.0;288.0;23.8;1062.0;779.0;279.0;20.1
6911;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alphen aan den Rijn;2019;6.1;1248.0;954.0;294.0;22.6;1074.0;782.0;286.0;19.4
6912;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alphen aan den Rijn;2020;;;;;;;;;
6913;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alphen aan den Rijn;2021;6.5;1239.0;945.0;294.0;21.3;1070.0;785.0;285.0;18.1
6914;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Alphen aan den Rijn;2022;;;;;;;;;
6915;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amersfoort;2018;13.5;1259.0;1015.0;244.0;23.3;1070.0;831.0;233.0;20.4
6916;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amersfoort;2019;13.7;1242.0;998.0;244.0;22.1;1082.0;843.0;234.0;19.3
6917;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amersfoort;2020;11.0;1300.0;1068.0;232.0;21.5;1114.0;892.0;222.0;18.4
6918;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amersfoort;2021;;;;;;;;;
6919;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amersfoort;2022;;;;;;;;;
6920;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amsterdam;2018;;;;;;;;;
6921;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amsterdam;2019;;;;;;;;;
6922;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amsterdam;2020;;;;;;;;;
6923;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amsterdam;2021;;;;;;;;;
6924;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Amsterdam;2022;;;;;;;;;
6925;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Apeldoorn;2018;;;;;;;;;
6926;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Apeldoorn;2019;;;;;;;;;
6927;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Apeldoorn;2020;;;;;;;;;
6928;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Apeldoorn;2021;;;;;;;;;
6929;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Apeldoorn;2022;;;;;;;;;
6930;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem;2018;7.1;1275.0;1014.0;261.0;25.1;1120.0;868.0;250.0;22.0
6931;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem;2019;7.3;1289.0;1024.0;265.0;24.1;1133.0;881.0;252.0;21.0
6932;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem;2020;7.5;1289.0;1049.0;240.0;23.4;1114.0;881.0;229.0;20.1
6933;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem;2021;7.7;1297.0;1032.0;264.0;22.9;1123.0;872.0;250.0;19.5
6934;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Arnhem;2022;7.9;1207.0;948.0;259.0;20.7;1068.0;815.0;243.0;17.6
6935;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Assen;2018;6.6;996.0;744.0;253.0;23.0;896.0;650.0;243.0;20.3
6936;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Assen;2019;6.6;1014.0;762.0;252.0;22.3;905.0;655.0;244.0;19.6
6937;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Assen;2020;6.8;1004.0;777.0;227.0;21.4;883.0;660.0;220.0;18.6
6938;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Assen;2021;6.8;1008.0;762.0;246.0;20.7;889.0;645.0;236.0;18.0
6939;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Assen;2022;6.9;964.0;729.0;235.0;19.2;863.0;628.0;223.0;16.8
6940;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Breda;2018;10.2;1417.0;1123.0;295.0;25.2;1153.0;862.0;283.0;21.4
6941;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Breda;2019;10.5;1414.0;1115.0;299.0;23.8;1159.0;864.0;288.0;20.3
6942;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Breda;2020;;;;;;;;;
6943;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Breda;2021;;;;;;;;;
6944;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Breda;2022;;;;;;;;;
6945;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft;2018;3.1;1300.0;1022.0;278.0;23.8;1098.0;821.0;270.0;20.0
6946;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft;2019;3.1;1294.0;1017.0;277.0;22.7;1106.0;825.0;272.0;18.9
6947;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delft;2020;2.8;1293.0;1037.0;256.0;22.1;1112.0;865.0;252.0;18.2
