ID;RegioIndeling2021;Leeftijd;Geslacht;Perioden;TotaleBevolking_1
368;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2027;133.2
369;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2028;132.6
370;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2029;131.8
371;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2030;130.9
372;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2031;130.1
373;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2032;129.3
374;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2033;128.4
375;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2034;127.6
376;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2035;126.9
377;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2036;126.2
378;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2037;125.5
379;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2038;124.9
380;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2039;124.2
381;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2040;123.5
382;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2041;122.9
383;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2042;122.2
384;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2043;121.4
385;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2044;120.7
386;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2045;120.0
387;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2046;119.3
388;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2047;118.7
389;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2048;118.0
390;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2049;117.5
391;Oost-Groningen (CR);Totaal;Totaal mannen en vrouwen;2050;116.8
392;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2023;45.2
393;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2024;44.6
394;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2025;44.0
395;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2026;43.4
396;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2027;42.8
397;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2028;42.2
398;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2029;41.7
399;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2030;41.3
400;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2031;41.0
401;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2032;40.7
402;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2033;40.4
403;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2034;40.2
404;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2035;39.9
405;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2036;39.4
406;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2037;38.7
407;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2038;38.0
408;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2039;37.2
409;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2040;36.4
410;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2041;35.6
411;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2042;34.8
412;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2043;34.1
413;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2044;33.4
414;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2045;32.7
415;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2046;32.0
416;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2047;31.4
417;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2048;30.8
418;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2049;30.2
419;Delfzijl en omgeving (CR);Totaal;Totaal mannen en vrouwen;2050;29.7
420;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2023;410.4
421;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2024;413.6
422;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2025;416.1
423;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2026;419.2
424;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2027;421.9
425;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2028;424.3
426;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2029;426.2
427;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2030;427.6
428;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2031;428.5
429;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2032;429.1
430;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2033;429.8
431;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2034;430.4
432;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2035;430.9
433;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2036;431.4
434;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2037;431.9
435;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2038;432.3
436;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2039;432.8
437;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2040;433.1
438;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2041;433.4
439;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2042;433.7
440;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2043;434.0
441;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2044;434.1
442;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2045;434.2
443;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2046;434.2
444;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2047;434.1
445;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2048;434.0
446;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2049;433.9
447;Overig Groningen (CR);Totaal;Totaal mannen en vrouwen;2050;433.6
448;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2023;322.5
449;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2024;323.0
450;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2025;323.2
451;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2026;323.3
452;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2027;323.3
453;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2028;323.3
454;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2029;323.4
455;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2030;323.3
456;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2031;323.2
457;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2032;323.1
458;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2033;322.9
459;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2034;322.7
460;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2035;322.4
461;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2036;322.0
462;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2037;321.6
463;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2038;321.2
464;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2039;320.7
465;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2040;320.1
466;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2041;319.5
467;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2042;318.9
468;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2043;318.2
469;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2044;317.5
470;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2045;316.7
471;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2046;315.9
472;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2047;315.1
473;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2048;314.3
474;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2049;313.5
475;Noord-Friesland (CR);Totaal;Totaal mannen en vrouwen;2050;312.7
476;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2023;141.4
477;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2024;141.1
478;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2025;140.7
479;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2026;140.3
480;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2027;139.9
481;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2028;139.5
482;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2029;139.3
483;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2030;139.1
484;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2031;138.9
485;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2032;138.9
486;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2033;138.8
487;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2034;138.8
488;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2035;138.8
489;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2036;138.8
490;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2037;138.8
491;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2038;138.9
492;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2039;138.8
493;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2040;138.8
494;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2041;138.8
495;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2042;138.8
496;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2043;138.8
497;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2044;138.7
498;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2045;138.7
499;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2046;138.6
500;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2047;138.6
501;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2048;138.5
502;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2049;138.3
503;Zuidwest-Friesland (CR);Totaal;Totaal mannen en vrouwen;2050;138.2
504;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2023;188.8
505;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2024;189.2
506;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2025;189.2
507;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2026;189.3
508;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2027;189.5
509;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2028;189.7
510;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2029;189.9
511;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2030;190.1
512;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2031;190.3
513;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2032;190.6
514;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2033;190.8
515;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2034;191.0
516;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2035;191.2
517;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2036;191.4
518;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2037;191.5
519;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2038;191.6
520;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2039;191.6
521;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2040;191.5
522;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2041;191.4
523;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2042;191.3
524;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2043;191.1
525;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2044;190.9
526;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2045;190.7
527;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2046;190.4
528;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2047;190.2
529;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2048;189.9
530;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2049;189.6
531;Zuidoost-Friesland (CR);Totaal;Totaal mannen en vrouwen;2050;189.4
532;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2023;192.3
533;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2024;192.0
534;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2025;191.1
535;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2026;190.5
536;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2027;190.1
537;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2028;189.7
538;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2029;189.4
539;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2030;189.2
540;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2031;189.1
541;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2032;189.2
542;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2033;189.3
543;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2034;189.4
544;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2035;189.5
545;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2036;189.7
546;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2037;189.9
547;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2038;190.1
548;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2039;190.2
549;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2040;190.4
550;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2041;190.5
551;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2042;190.6
552;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2043;190.7
553;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2044;190.8
554;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2045;190.8
555;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2046;190.8
556;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2047;190.8
557;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2048;190.8
558;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2049;190.7
559;Noord-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2050;190.7
560;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2023;168.0
561;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2024;167.8
562;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2025;167.6
563;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2026;167.3
564;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2027;167.0
565;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2028;166.9
566;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2029;166.8
567;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2030;166.8
568;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2031;166.7
569;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2032;166.6
570;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2033;166.6
571;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2034;166.5
572;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2035;166.5
573;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2036;166.4
574;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2037;166.2
575;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2038;166.0
576;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2039;165.8
577;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2040;165.6
578;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2041;165.3
579;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2042;165.1
580;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2043;164.8
581;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2044;164.5
582;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2045;164.2
583;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2046;163.9
584;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2047;163.6
585;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2048;163.3
586;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2049;163.0
587;Zuidoost-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2050;162.7
588;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2023;134.2
589;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2024;134.2
590;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2025;134.0
591;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2026;133.6
592;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2027;133.3
593;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2028;133.0
594;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2029;132.7
595;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2030;132.5
596;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2031;132.2
597;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2032;132.1
598;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2033;131.9
599;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2034;131.7
600;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2035;131.4
601;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2036;131.3
602;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2037;131.0
603;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2038;130.8
604;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2039;130.5
605;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2040;130.2
606;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2041;129.9
607;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2042;129.6
608;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2043;129.3
609;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2044;129.0
610;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2045;128.6
611;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2046;128.3
612;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2047;128.0
613;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2048;127.6
614;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2049;127.1
615;Zuidwest-Drenthe (CR);Totaal;Totaal mannen en vrouwen;2050;126.7
616;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2023;381.3
617;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2024;383.4
618;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2025;385.7
619;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2026;388.7
620;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2027;390.2
621;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2028;391.7
622;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2029;393.2
623;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2030;394.5
624;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2031;395.7
625;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2032;396.8
626;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2033;397.8
627;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2034;398.8
628;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2035;399.6
629;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2036;400.4
630;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2037;401.0
631;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2038;401.7
632;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2039;402.3
633;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2040;402.7
634;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2041;403.1
635;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2042;403.5
636;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2043;403.8
637;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2044;404.1
638;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2045;404.3
639;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2046;404.4
640;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2047;404.5
641;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2048;404.6
642;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2049;404.6
643;Noord-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2050;404.7
644;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2023;159.1
645;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2024;159.9
646;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2025;160.4
647;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2026;161.0
648;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2027;161.6
649;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2028;162.3
650;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2029;163.0
651;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2030;163.7
652;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2031;164.4
653;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2032;165.2
654;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2033;165.9
655;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2034;166.5
656;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2035;167.1
657;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2036;167.7
658;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2037;168.2
659;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2038;168.8
660;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2039;169.2
661;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2040;169.7
662;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2041;170.1
663;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2042;170.4
664;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2043;170.8
665;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2044;171.0
666;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2045;171.3
667;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2046;171.5
668;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2047;171.7
669;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2048;171.9
670;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2049;172.0
671;Zuidwest-Overijssel (CR);Totaal;Totaal mannen en vrouwen;2050;172.1
672;Twente (CR);Totaal;Totaal mannen en vrouwen;2023;635.9
673;Twente (CR);Totaal;Totaal mannen en vrouwen;2024;637.8
674;Twente (CR);Totaal;Totaal mannen en vrouwen;2025;639.0
675;Twente (CR);Totaal;Totaal mannen en vrouwen;2026;639.7
676;Twente (CR);Totaal;Totaal mannen en vrouwen;2027;640.6
677;Twente (CR);Totaal;Totaal mannen en vrouwen;2028;641.4
678;Twente (CR);Totaal;Totaal mannen en vrouwen;2029;642.2
679;Twente (CR);Totaal;Totaal mannen en vrouwen;2030;642.9
680;Twente (CR);Totaal;Totaal mannen en vrouwen;2031;643.6
681;Twente (CR);Totaal;Totaal mannen en vrouwen;2032;644.2
682;Twente (CR);Totaal;Totaal mannen en vrouwen;2033;644.8
683;Twente (CR);Totaal;Totaal mannen en vrouwen;2034;645.4
684;Twente (CR);Totaal;Totaal mannen en vrouwen;2035;645.7
685;Twente (CR);Totaal;Totaal mannen en vrouwen;2036;646.1
686;Twente (CR);Totaal;Totaal mannen en vrouwen;2037;646.4
687;Twente (CR);Totaal;Totaal mannen en vrouwen;2038;646.4
