ID;Geslacht;Startjaar;Vooropleiding;Peilmoment;StudierichtingDiploma;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;AssociateDegree_3;Bachelor_4;TotaalGediplomeerden_5;AssociateDegree_6;Bachelor_7;NietGediplomeerden_8;NietGediplomeerdenRelatief_9
5941;Totaal geslacht;2008;Havo;4 jaar na startjaar;0720 Levensmiddelentechnologie... z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5942;Totaal geslacht;2008;Havo;4 jaar na startjaar;0720 Levensmiddelentechnologie... z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5943;Totaal geslacht;2008;Havo;4 jaar na startjaar;0721 Levensmiddelentechnologie;Totaal onderwijspositie;;14;0;14;0;0;0;;
5944;Totaal geslacht;2008;Havo;4 jaar na startjaar;0721 Levensmiddelentechnologie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5945;Totaal geslacht;2008;Havo;4 jaar na startjaar;0721 Levensmiddelentechnologie;Totaal studenten uit hbo op peilmoment ;;14;0;14;0;0;0;;
5946;Totaal geslacht;2008;Havo;4 jaar na startjaar;0722 Houtbewerking, papier-, kunststo…;Totaal onderwijspositie;;0;0;0;0;0;0;;
5947;Totaal geslacht;2008;Havo;4 jaar na startjaar;0722 Houtbewerking, papier-, kunststo…;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5948;Totaal geslacht;2008;Havo;4 jaar na startjaar;0722 Houtbewerking, papier-, kunststo…;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5949;Totaal geslacht;2008;Havo;4 jaar na startjaar;0723 Textiel-, kleding-, schoenen-, ...;Totaal onderwijspositie;;44;0;44;0;0;0;;
5950;Totaal geslacht;2008;Havo;4 jaar na startjaar;0723 Textiel-, kleding-, schoenen-, ...;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
5951;Totaal geslacht;2008;Havo;4 jaar na startjaar;0723 Textiel-, kleding-, schoenen-, ...;Totaal studenten uit hbo op peilmoment ;;43;0;43;0;0;0;;
5952;Totaal geslacht;2008;Havo;4 jaar na startjaar;0724 Delfstofwinning;Totaal onderwijspositie;;0;0;0;0;0;0;;
5953;Totaal geslacht;2008;Havo;4 jaar na startjaar;0724 Delfstofwinning;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5954;Totaal geslacht;2008;Havo;4 jaar na startjaar;0724 Delfstofwinning;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5955;Totaal geslacht;2008;Havo;4 jaar na startjaar;073 Architectuur en bouwkunde;Totaal onderwijspositie;;467;0;467;1;0;1;;
5956;Totaal geslacht;2008;Havo;4 jaar na startjaar;073 Architectuur en bouwkunde;Totaal studenten in hbo op peilmoment ;;33;0;33;0;0;0;;
5957;Totaal geslacht;2008;Havo;4 jaar na startjaar;073 Architectuur en bouwkunde;Totaal studenten uit hbo op peilmoment ;;434;0;434;2;0;2;;
5958;Totaal geslacht;2008;Havo;4 jaar na startjaar;0730 Architectuur en bouwkunde z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
5959;Totaal geslacht;2008;Havo;4 jaar na startjaar;0730 Architectuur en bouwkunde z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5960;Totaal geslacht;2008;Havo;4 jaar na startjaar;0730 Architectuur en bouwkunde z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5961;Totaal geslacht;2008;Havo;4 jaar na startjaar;0731 Architectuur en stedebouwkunde;Totaal onderwijspositie;;98;0;98;0;0;0;;
5962;Totaal geslacht;2008;Havo;4 jaar na startjaar;0731 Architectuur en stedebouwkunde;Totaal studenten in hbo op peilmoment ;;5;0;5;0;0;0;;
5963;Totaal geslacht;2008;Havo;4 jaar na startjaar;0731 Architectuur en stedebouwkunde;Totaal studenten uit hbo op peilmoment ;;93;0;93;0;0;0;;
5964;Totaal geslacht;2008;Havo;4 jaar na startjaar;0732 Bouwkunde en civiele techniek;Totaal onderwijspositie;;369;0;369;1;0;1;;
5965;Totaal geslacht;2008;Havo;4 jaar na startjaar;0732 Bouwkunde en civiele techniek;Totaal studenten in hbo op peilmoment ;;28;0;28;0;0;0;;
5966;Totaal geslacht;2008;Havo;4 jaar na startjaar;0732 Bouwkunde en civiele techniek;Totaal studenten uit hbo op peilmoment ;;341;0;341;2;0;2;;
5967;Totaal geslacht;2008;Havo;4 jaar na startjaar;08 Landbouw, diergeneeskunde en -verz...;Totaal onderwijspositie;;97;2;95;0;0;0;;
5968;Totaal geslacht;2008;Havo;4 jaar na startjaar;08 Landbouw, diergeneeskunde en -verz...;Totaal studenten in hbo op peilmoment ;;2;0;2;0;0;0;;
5969;Totaal geslacht;2008;Havo;4 jaar na startjaar;08 Landbouw, diergeneeskunde en -verz...;Totaal studenten uit hbo op peilmoment ;;95;2;93;1;0;0;;
5970;Totaal geslacht;2008;Havo;4 jaar na startjaar;080 Landbouw, diergeneeskunde en… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
5971;Totaal geslacht;2008;Havo;4 jaar na startjaar;080 Landbouw, diergeneeskunde en… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5972;Totaal geslacht;2008;Havo;4 jaar na startjaar;080 Landbouw, diergeneeskunde en… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5973;Totaal geslacht;2008;Havo;4 jaar na startjaar;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
5974;Totaal geslacht;2008;Havo;4 jaar na startjaar;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5975;Totaal geslacht;2008;Havo;4 jaar na startjaar;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5976;Totaal geslacht;2008;Havo;4 jaar na startjaar;081 Landbouw;Totaal onderwijspositie;;87;2;85;0;0;0;;
5977;Totaal geslacht;2008;Havo;4 jaar na startjaar;081 Landbouw;Totaal studenten in hbo op peilmoment ;;2;0;2;0;0;0;;
5978;Totaal geslacht;2008;Havo;4 jaar na startjaar;081 Landbouw;Totaal studenten uit hbo op peilmoment ;;85;2;83;0;0;0;;
5979;Totaal geslacht;2008;Havo;4 jaar na startjaar;0810 Landbouw z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
5980;Totaal geslacht;2008;Havo;4 jaar na startjaar;0810 Landbouw z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5981;Totaal geslacht;2008;Havo;4 jaar na startjaar;0810 Landbouw z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5982;Totaal geslacht;2008;Havo;4 jaar na startjaar;0811 Landbouw en veeteelt;Totaal onderwijspositie;;87;2;85;0;0;0;;
5983;Totaal geslacht;2008;Havo;4 jaar na startjaar;0811 Landbouw en veeteelt;Totaal studenten in hbo op peilmoment ;;2;0;2;0;0;0;;
5984;Totaal geslacht;2008;Havo;4 jaar na startjaar;0811 Landbouw en veeteelt;Totaal studenten uit hbo op peilmoment ;;85;2;83;0;0;0;;
5985;Totaal geslacht;2008;Havo;4 jaar na startjaar;0812 Tuinbouw;Totaal onderwijspositie;;0;0;0;0;0;0;;
5986;Totaal geslacht;2008;Havo;4 jaar na startjaar;0812 Tuinbouw;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5987;Totaal geslacht;2008;Havo;4 jaar na startjaar;0812 Tuinbouw;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5988;Totaal geslacht;2008;Havo;4 jaar na startjaar;082 Bosbouw;Totaal onderwijspositie;;10;0;10;0;0;0;;
5989;Totaal geslacht;2008;Havo;4 jaar na startjaar;082 Bosbouw;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5990;Totaal geslacht;2008;Havo;4 jaar na startjaar;082 Bosbouw;Totaal studenten uit hbo op peilmoment ;;10;0;10;0;0;0;;
5991;Totaal geslacht;2008;Havo;4 jaar na startjaar;0821 Bosbouw;Totaal onderwijspositie;;10;0;10;0;0;0;;
5992;Totaal geslacht;2008;Havo;4 jaar na startjaar;0821 Bosbouw;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5993;Totaal geslacht;2008;Havo;4 jaar na startjaar;0821 Bosbouw;Totaal studenten uit hbo op peilmoment ;;10;0;10;0;0;0;;
5994;Totaal geslacht;2008;Havo;4 jaar na startjaar;083 Visserij;Totaal onderwijspositie;;0;0;0;0;0;0;;
5995;Totaal geslacht;2008;Havo;4 jaar na startjaar;083 Visserij;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5996;Totaal geslacht;2008;Havo;4 jaar na startjaar;083 Visserij;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
5997;Totaal geslacht;2008;Havo;4 jaar na startjaar;0831 Visserij;Totaal onderwijspositie;;0;0;0;0;0;0;;
5998;Totaal geslacht;2008;Havo;4 jaar na startjaar;0831 Visserij;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
5999;Totaal geslacht;2008;Havo;4 jaar na startjaar;0831 Visserij;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6000;Totaal geslacht;2008;Havo;4 jaar na startjaar;084 Diergeneeskunde en -verzorging;Totaal onderwijspositie;;0;0;0;0;0;0;;
6001;Totaal geslacht;2008;Havo;4 jaar na startjaar;084 Diergeneeskunde en -verzorging;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6002;Totaal geslacht;2008;Havo;4 jaar na startjaar;084 Diergeneeskunde en -verzorging;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6003;Totaal geslacht;2008;Havo;4 jaar na startjaar;0841 Diergeneeskunde en -verzorging;Totaal onderwijspositie;;0;0;0;0;0;0;;
6004;Totaal geslacht;2008;Havo;4 jaar na startjaar;0841 Diergeneeskunde en -verzorging;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6005;Totaal geslacht;2008;Havo;4 jaar na startjaar;0841 Diergeneeskunde en -verzorging;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6006;Totaal geslacht;2008;Havo;4 jaar na startjaar;09 Gezondheidszorg en welzijn;Totaal onderwijspositie;;2652;1;2651;7;0;7;;
6007;Totaal geslacht;2008;Havo;4 jaar na startjaar;09 Gezondheidszorg en welzijn;Totaal studenten in hbo op peilmoment ;;50;0;50;0;0;0;;
6008;Totaal geslacht;2008;Havo;4 jaar na startjaar;09 Gezondheidszorg en welzijn;Totaal studenten uit hbo op peilmoment ;;2602;1;2601;14;0;14;;
6009;Totaal geslacht;2008;Havo;4 jaar na startjaar;090 Gezondheidszorg en welzijn z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6010;Totaal geslacht;2008;Havo;4 jaar na startjaar;090 Gezondheidszorg en welzijn z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6011;Totaal geslacht;2008;Havo;4 jaar na startjaar;090 Gezondheidszorg en welzijn z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6012;Totaal geslacht;2008;Havo;4 jaar na startjaar;0900 Gezondheidszorg en welzijn z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6013;Totaal geslacht;2008;Havo;4 jaar na startjaar;0900 Gezondheidszorg en welzijn z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6014;Totaal geslacht;2008;Havo;4 jaar na startjaar;0900 Gezondheidszorg en welzijn z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6015;Totaal geslacht;2008;Havo;4 jaar na startjaar;091 Gezondheidszorg;Totaal onderwijspositie;;1622;0;1622;4;0;4;;
6016;Totaal geslacht;2008;Havo;4 jaar na startjaar;091 Gezondheidszorg;Totaal studenten in hbo op peilmoment ;;13;0;13;0;0;0;;
6017;Totaal geslacht;2008;Havo;4 jaar na startjaar;091 Gezondheidszorg;Totaal studenten uit hbo op peilmoment ;;1609;0;1609;9;0;9;;
6018;Totaal geslacht;2008;Havo;4 jaar na startjaar;0910 Gezondheidszorg z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6019;Totaal geslacht;2008;Havo;4 jaar na startjaar;0910 Gezondheidszorg z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6020;Totaal geslacht;2008;Havo;4 jaar na startjaar;0910 Gezondheidszorg z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6021;Totaal geslacht;2008;Havo;4 jaar na startjaar;0911 Tandheelkunde;Totaal onderwijspositie;;16;0;16;0;0;0;;
6022;Totaal geslacht;2008;Havo;4 jaar na startjaar;0911 Tandheelkunde;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6023;Totaal geslacht;2008;Havo;4 jaar na startjaar;0911 Tandheelkunde;Totaal studenten uit hbo op peilmoment ;;16;0;16;0;0;0;;
6024;Totaal geslacht;2008;Havo;4 jaar na startjaar;0912 Geneeskunde;Totaal onderwijspositie;;0;0;0;0;0;0;;
6025;Totaal geslacht;2008;Havo;4 jaar na startjaar;0912 Geneeskunde;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6026;Totaal geslacht;2008;Havo;4 jaar na startjaar;0912 Geneeskunde;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6027;Totaal geslacht;2008;Havo;4 jaar na startjaar;0913 Verpleeg- en verloskunde;Totaal onderwijspositie;;716;0;716;2;0;2;;
6028;Totaal geslacht;2008;Havo;4 jaar na startjaar;0913 Verpleeg- en verloskunde;Totaal studenten in hbo op peilmoment ;;4;0;4;0;0;0;;
6029;Totaal geslacht;2008;Havo;4 jaar na startjaar;0913 Verpleeg- en verloskunde;Totaal studenten uit hbo op peilmoment ;;712;0;712;4;0;4;;
6030;Totaal geslacht;2008;Havo;4 jaar na startjaar;0914 Medische diagnostiek en medische...;Totaal onderwijspositie;;262;0;262;1;0;1;;
6031;Totaal geslacht;2008;Havo;4 jaar na startjaar;0914 Medische diagnostiek en medische...;Totaal studenten in hbo op peilmoment ;;3;0;3;0;0;0;;
6032;Totaal geslacht;2008;Havo;4 jaar na startjaar;0914 Medische diagnostiek en medische...;Totaal studenten uit hbo op peilmoment ;;259;0;259;1;0;1;;
6033;Totaal geslacht;2008;Havo;4 jaar na startjaar;0915 Therapie en revalidatie;Totaal onderwijspositie;;613;0;613;2;0;2;;
6034;Totaal geslacht;2008;Havo;4 jaar na startjaar;0915 Therapie en revalidatie;Totaal studenten in hbo op peilmoment ;;6;0;6;0;0;0;;
6035;Totaal geslacht;2008;Havo;4 jaar na startjaar;0915 Therapie en revalidatie;Totaal studenten uit hbo op peilmoment ;;607;0;607;3;0;3;;
6036;Totaal geslacht;2008;Havo;4 jaar na startjaar;0916 Farmacie;Totaal onderwijspositie;;7;0;7;0;0;0;;
6037;Totaal geslacht;2008;Havo;4 jaar na startjaar;0916 Farmacie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6038;Totaal geslacht;2008;Havo;4 jaar na startjaar;0916 Farmacie;Totaal studenten uit hbo op peilmoment ;;7;0;7;0;0;0;;
6039;Totaal geslacht;2008;Havo;4 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal onderwijspositie;;8;0;8;0;0;0;;
6040;Totaal geslacht;2008;Havo;4 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6041;Totaal geslacht;2008;Havo;4 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal studenten uit hbo op peilmoment ;;8;0;8;0;0;0;;
6042;Totaal geslacht;2008;Havo;4 jaar na startjaar;0919 Gezondheidszorg overig;Totaal onderwijspositie;;0;0;0;0;0;0;;
6043;Totaal geslacht;2008;Havo;4 jaar na startjaar;0919 Gezondheidszorg overig;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6044;Totaal geslacht;2008;Havo;4 jaar na startjaar;0919 Gezondheidszorg overig;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6045;Totaal geslacht;2008;Havo;4 jaar na startjaar;092 Welzijn;Totaal onderwijspositie;;1030;1;1029;3;0;3;;
6046;Totaal geslacht;2008;Havo;4 jaar na startjaar;092 Welzijn;Totaal studenten in hbo op peilmoment ;;37;0;37;0;0;0;;
6047;Totaal geslacht;2008;Havo;4 jaar na startjaar;092 Welzijn;Totaal studenten uit hbo op peilmoment ;;993;1;992;5;0;5;;
6048;Totaal geslacht;2008;Havo;4 jaar na startjaar;0920 Welzijn z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6049;Totaal geslacht;2008;Havo;4 jaar na startjaar;0920 Welzijn z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6050;Totaal geslacht;2008;Havo;4 jaar na startjaar;0920 Welzijn z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6051;Totaal geslacht;2008;Havo;4 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal onderwijspositie;;505;0;505;1;0;1;;
6052;Totaal geslacht;2008;Havo;4 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal studenten in hbo op peilmoment ;;17;0;17;0;0;0;;
6053;Totaal geslacht;2008;Havo;4 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal studenten uit hbo op peilmoment ;;488;0;488;3;0;3;;
6054;Totaal geslacht;2008;Havo;4 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal onderwijspositie;;1;0;1;0;0;0;;
6055;Totaal geslacht;2008;Havo;4 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
6056;Totaal geslacht;2008;Havo;4 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6057;Totaal geslacht;2008;Havo;4 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal onderwijspositie;;524;1;523;1;0;1;;
6058;Totaal geslacht;2008;Havo;4 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal studenten in hbo op peilmoment ;;19;0;19;0;0;0;;
6059;Totaal geslacht;2008;Havo;4 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal studenten uit hbo op peilmoment ;;505;1;504;3;0;3;;
6060;Totaal geslacht;2008;Havo;4 jaar na startjaar;10 Dienstverlening;Totaal onderwijspositie;;1000;21;979;3;0;2;;
6061;Totaal geslacht;2008;Havo;4 jaar na startjaar;10 Dienstverlening;Totaal studenten in hbo op peilmoment ;;22;9;13;0;0;0;;
6062;Totaal geslacht;2008;Havo;4 jaar na startjaar;10 Dienstverlening;Totaal studenten uit hbo op peilmoment ;;978;12;966;5;0;5;;
6063;Totaal geslacht;2008;Havo;4 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6064;Totaal geslacht;2008;Havo;4 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6065;Totaal geslacht;2008;Havo;4 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6066;Totaal geslacht;2008;Havo;4 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6067;Totaal geslacht;2008;Havo;4 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6068;Totaal geslacht;2008;Havo;4 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6069;Totaal geslacht;2008;Havo;4 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal onderwijspositie;;789;21;768;2;0;2;;
6070;Totaal geslacht;2008;Havo;4 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal studenten in hbo op peilmoment ;;21;9;12;0;0;0;;
6071;Totaal geslacht;2008;Havo;4 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal studenten uit hbo op peilmoment ;;768;12;756;4;0;4;;
6072;Totaal geslacht;2008;Havo;4 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6073;Totaal geslacht;2008;Havo;4 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6074;Totaal geslacht;2008;Havo;4 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6075;Totaal geslacht;2008;Havo;4 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal onderwijspositie;;213;1;212;1;0;1;;
6076;Totaal geslacht;2008;Havo;4 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal studenten in hbo op peilmoment ;;2;0;2;0;0;0;;
6077;Totaal geslacht;2008;Havo;4 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal studenten uit hbo op peilmoment ;;211;1;210;1;0;1;;
6078;Totaal geslacht;2008;Havo;4 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal onderwijspositie;;0;0;0;0;0;0;;
6079;Totaal geslacht;2008;Havo;4 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6080;Totaal geslacht;2008;Havo;4 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6081;Totaal geslacht;2008;Havo;4 jaar na startjaar;1013 Horeca;Totaal onderwijspositie;;96;2;94;0;0;0;;
6082;Totaal geslacht;2008;Havo;4 jaar na startjaar;1013 Horeca;Totaal studenten in hbo op peilmoment ;;1;1;0;0;0;0;;
6083;Totaal geslacht;2008;Havo;4 jaar na startjaar;1013 Horeca;Totaal studenten uit hbo op peilmoment ;;95;1;94;1;0;1;;
6084;Totaal geslacht;2008;Havo;4 jaar na startjaar;1014 Sport;Totaal onderwijspositie;;110;2;108;0;0;0;;
6085;Totaal geslacht;2008;Havo;4 jaar na startjaar;1014 Sport;Totaal studenten in hbo op peilmoment ;;8;1;7;0;0;0;;
6086;Totaal geslacht;2008;Havo;4 jaar na startjaar;1014 Sport;Totaal studenten uit hbo op peilmoment ;;102;1;101;1;0;1;;
6087;Totaal geslacht;2008;Havo;4 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal onderwijspositie;;370;16;354;1;0;1;;
6088;Totaal geslacht;2008;Havo;4 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal studenten in hbo op peilmoment ;;10;7;3;0;0;0;;
6089;Totaal geslacht;2008;Havo;4 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal studenten uit hbo op peilmoment ;;360;9;351;2;0;2;;
6090;Totaal geslacht;2008;Havo;4 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal onderwijspositie;;0;0;0;0;0;0;;
6091;Totaal geslacht;2008;Havo;4 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6092;Totaal geslacht;2008;Havo;4 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6093;Totaal geslacht;2008;Havo;4 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
6094;Totaal geslacht;2008;Havo;4 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6095;Totaal geslacht;2008;Havo;4 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6096;Totaal geslacht;2008;Havo;4 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal onderwijspositie;;0;0;0;0;0;0;;
6097;Totaal geslacht;2008;Havo;4 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6098;Totaal geslacht;2008;Havo;4 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6099;Totaal geslacht;2008;Havo;4 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal onderwijspositie;;0;0;0;0;0;0;;
6100;Totaal geslacht;2008;Havo;4 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
6101;Totaal geslacht;2008;Havo;4 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
6102;Totaal geslacht;2008;Havo;4 jaar na startjaar;103 Openbare veiligheid;Totaal onderwijspositie;;81;0;81;0;0;0;;
6103;Totaal geslacht;2008;Havo;4 jaar na startjaar;103 Openbare veiligheid;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
6104;Totaal geslacht;2008;Havo;4 jaar na startjaar;103 Openbare veiligheid;Totaal studenten uit hbo op peilmoment ;;80;0;80;0;0;0;;
6105;Totaal geslacht;2008;Havo;4 jaar na startjaar;1030 Openbare veiligheid z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
